cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,target
1.0,1.0,1.0,72.98,-15.23,31.63,10.87,-1.44,158.43,5.26,-316.18,-132.88,-33.88,176.67,-146.04,196.15,0.0
1.0,2.0,1.0,48.52,-0.77,-23.15,20.66,-84.4,-49.15,-68.95,-170.4,101.46,12.22,15.07,394.34,-97.44,0.0
1.0,1.0,2.0,14.43,-21.67,33.99,-16.38,-18.65,195.41,-23.44,-199.16,221.93,-15.32,-182.7,-157.05,69.86,1.0
2.0,2.0,2.0,131.4,-30.61,-83.62,-32.65,14.13,-244.99,14.54,-315.87,-253.35,-6.81,-28.81,-280.54,283.29,1.0
2.0,2.0,1.0,119.1,53.48,5.43,22.36,10.27,-25.02,11.35,-116.24,90.35,5.68,86.4,323.6,-72.92,0.0
2.0,2.0,1.0,19.36,-59.58,-31.92,40.8,-24.37,108.68,86.28,-236.4,-217.75,-10.24,77.86,82.42,-3.58,0.0
2.0,2.0,0.0,-40.22,-6.63,-53.56,-3.48,-12.96,-320.28,35.87,-240.21,20.6,6.18,-146.33,-157.44,174.09,1.0
0.0,1.0,2.0,-15.69,50.8,-24.48,27.69,86.27,192.23,159.02,-149.58,171.96,0.14,-103.75,-168.56,26.62,1.0
1.0,2.0,2.0,51.68,-62.02,63.91,8.77,-15.08,121.11,-14.68,-339.54,-214.35,0.63,-40.19,-61.64,4.49,0.0
1.0,1.0,1.0,-83.46,-57.45,-50.33,-23.01,-29.41,300.69,-139.49,-312.97,-330.56,10.69,152.91,-585.78,254.67,0.0
2.0,1.0,2.0,-44.85,38.02,105.9,-6.82,39.48,-135.84,-187.9,138.61,-135.6,-4.35,48.55,-198.25,98.18,1.0
1.0,1.0,2.0,-21.94,11.06,18.23,2.55,28.25,67.27,149.99,-4.09,27.66,-13.94,97.37,-184.52,141.85,1.0
2.0,0.0,0.0,-281.7,10.08,6.16,-2.27,15.37,97.69,61.74,741.12,-136.21,-41.55,385.42,-278.33,44.9,1.0
1.0,1.0,1.0,0.39,-68.76,61.29,-10.58,-16.81,-241.1,165.36,311.95,67.71,9.55,-165.59,106.79,-10.08,0.0
2.0,2.0,2.0,99.09,7.67,14.95,15.41,-42.59,126.14,9.31,-630.81,0.18,9.0,32.72,69.07,55.48,0.0
2.0,3.0,3.0,131.56,-7.29,84.42,10.75,-106.04,59.11,-52.37,-716.2,-202.24,-26.74,53.12,191.56,12.27,0.0
2.0,2.0,1.0,200.19,-49.82,28.33,16.81,-150.42,-115.01,138.51,-541.94,-20.43,-8.74,79.42,520.13,24.19,0.0
2.0,1.0,1.0,74.44,37.35,109.58,-32.81,28.79,100.53,94.84,173.23,-128.99,-0.77,158.34,-98.97,30.11,1.0
2.0,2.0,1.0,51.39,-2.35,-87.98,-47.82,63.32,-279.43,38.96,143.73,-95.38,13.36,-32.74,-294.21,189.1,1.0
2.0,2.0,1.0,104.66,-14.84,35.8,8.73,-84.09,12.28,44.84,-440.15,-32.6,11.5,-55.26,208.68,-5.78,0.0
2.0,1.0,2.0,-150.58,19.35,54.83,21.26,-60.84,98.56,-79.51,-142.84,-86.09,-1.91,250.61,-175.87,164.92,1.0
2.0,1.0,1.0,-63.38,47.34,-94.46,-3.22,26.06,-82.02,113.79,287.56,-50.82,0.81,85.09,-48.51,-5.42,1.0
3.0,2.0,2.0,-114.25,-48.67,4.09,-23.33,8.02,174.22,-97.31,-161.14,-234.35,-7.87,153.42,-543.55,211.45,0.0
2.0,2.0,2.0,-113.24,-25.93,-5.33,-45.53,60.77,-77.31,-15.89,612.03,-145.55,7.32,98.21,-322.52,32.36,1.0
1.0,2.0,2.0,121.76,1.25,15.29,4.3,-38.88,183.2,78.33,-481.04,-81.8,-10.66,104.26,40.83,64.25,0.0
2.0,1.0,1.0,-2.18,-2.71,-16.15,17.59,-36.25,14.96,27.06,-44.1,56.29,8.15,-130.78,137.08,-63.32,0.0
2.0,1.0,2.0,-0.95,18.63,19.06,-50.19,139.12,-142.56,-112.47,1007.42,-359.93,21.42,40.13,-187.36,-135.71,1.0
1.0,2.0,0.0,-0.47,-9.6,53.61,18.28,60.26,97.3,-121.04,-53.85,-189.54,13.79,132.07,-183.25,83.62,1.0
1.0,2.0,1.0,-160.06,33.32,-0.29,25.08,71.88,245.62,-39.11,104.61,219.69,10.44,3.83,-195.37,-44.99,1.0
2.0,2.0,2.0,-74.83,8.09,49.98,-36.83,24.07,-32.14,-26.03,419.08,113.06,3.62,16.85,-68.51,-74.27,1.0
2.0,2.0,2.0,54.64,-6.25,-101.17,11.64,-46.63,301.75,10.47,-667.67,-222.79,17.67,239.35,-189.52,182.46,0.0
1.0,1.0,2.0,-182.7,-2.3,17.53,-7.57,52.04,-139.07,-102.67,334.83,-201.63,11.6,79.57,-376.52,101.44,1.0
1.0,1.0,1.0,49.79,-15.09,81.88,34.86,43.65,-1.12,121.64,107.05,84.4,-17.56,29.67,221.07,-66.67,0.0
2.0,1.0,0.0,234.46,-14.61,36.11,24.8,-82.0,-22.54,-100.72,-333.31,93.58,13.09,-119.37,513.69,-56.35,0.0
1.0,1.0,1.0,-117.77,65.95,102.36,23.82,29.72,131.21,30.05,15.38,393.26,-1.97,18.85,-7.5,-20.01,1.0
1.0,2.0,2.0,-16.9,29.95,-43.92,-11.92,-61.24,164.29,77.71,-133.51,226.53,-32.74,122.93,82.15,-3.41,1.0
1.0,2.0,1.0,254.21,27.72,14.55,-11.0,-137.41,37.19,-21.36,-846.97,-137.49,-9.97,234.24,275.58,139.08,0.0
2.0,2.0,1.0,76.26,38.36,27.7,-12.78,19.49,-268.61,40.44,-274.68,3.55,21.28,-144.92,-57.11,98.09,1.0
1.0,2.0,2.0,69.03,-70.77,-11.54,38.52,12.67,169.36,-81.49,-351.01,-68.48,1.26,103.08,81.9,13.8,0.0
2.0,1.0,2.0,-35.82,-35.99,30.64,12.61,-100.82,-112.27,113.84,1.4,154.7,4.73,-81.12,333.68,-106.13,0.0
2.0,2.0,1.0,-136.33,22.62,57.15,11.1,72.96,193.66,-12.44,170.66,-73.06,-2.31,195.33,-271.91,10.16,1.0
2.0,1.0,2.0,0.56,-33.33,50.08,25.39,-5.55,21.97,26.66,218.49,157.99,3.6,36.7,307.42,-132.14,0.0
2.0,2.0,1.0,-98.04,27.81,14.24,21.27,-17.42,120.05,213.66,200.93,146.59,-13.06,249.56,291.2,-208.88,0.0
3.0,2.0,2.0,91.3,-26.42,29.3,28.86,-83.49,60.08,142.03,-543.6,-180.11,-3.9,68.22,247.36,-37.35,0.0
1.0,3.0,2.0,239.83,-23.05,45.86,29.17,-170.14,-102.0,-39.42,-857.89,-24.76,1.69,-34.41,635.55,-62.32,0.0
1.0,3.0,1.0,112.87,-16.15,45.81,46.54,-27.16,45.33,-21.21,-416.46,90.84,6.34,100.71,392.53,-65.95,0.0
2.0,3.0,2.0,164.37,-9.93,77.33,24.93,-23.38,251.58,-87.34,-728.39,-105.97,-10.7,138.95,66.08,79.71,0.0
2.0,1.0,2.0,105.3,-41.46,17.57,22.19,35.91,-71.22,28.7,177.74,98.45,21.08,-170.47,205.02,-35.75,0.0
2.0,1.0,2.0,65.22,24.74,-174.72,33.56,-115.95,-25.32,-23.36,-484.43,-71.9,-0.1,220.79,325.37,51.21,0.0
2.0,1.0,1.0,124.8,-53.65,90.62,6.96,-91.97,-163.14,-161.66,-74.08,124.2,-7.01,-173.04,408.4,-44.79,0.0
1.0,1.0,2.0,-116.34,39.57,-11.02,21.2,25.36,132.56,167.98,68.01,372.89,9.06,-1.4,-5.61,-27.81,1.0
1.0,2.0,1.0,-34.34,7.26,-44.27,14.05,-69.06,81.77,26.85,-368.43,199.87,17.11,118.53,54.61,95.71,1.0
2.0,2.0,2.0,-7.04,-7.6,96.67,29.97,-104.77,27.8,-72.23,-99.62,212.14,-5.81,57.45,494.03,-172.4,0.0
1.0,2.0,2.0,-158.13,40.23,15.43,50.8,99.58,142.51,160.66,159.28,54.44,-1.92,205.59,-132.3,-7.64,1.0
2.0,1.0,1.0,225.42,31.09,21.37,-13.42,-97.59,125.12,25.3,-511.35,-62.93,-4.21,172.04,221.13,97.34,0.0
2.0,1.0,1.0,38.64,28.74,31.23,22.12,-0.87,61.44,-54.11,-379.09,127.2,23.57,-6.18,-9.26,101.42,1.0
1.0,1.0,1.0,70.79,-35.2,90.49,31.88,-13.6,-55.5,135.41,39.06,150.86,9.63,-116.78,318.93,-69.25,0.0
1.0,2.0,3.0,-11.56,-12.42,-91.38,31.58,22.04,333.77,-81.23,-523.05,-41.32,9.78,1.18,-194.57,40.0,1.0
1.0,2.0,2.0,-61.62,28.88,48.16,14.98,-28.81,154.64,152.17,-292.94,105.45,-7.29,182.16,-35.58,57.91,1.0
0.0,1.0,2.0,-160.08,-0.76,-14.51,0.17,14.07,-133.3,-42.27,217.65,-187.92,-25.56,102.4,-300.28,136.58,1.0
2.0,2.0,1.0,-203.84,-16.35,-31.5,-6.38,-14.11,-10.62,146.13,52.16,0.64,4.7,39.28,-319.28,101.13,1.0
2.0,1.0,2.0,125.24,-48.08,52.06,4.18,-47.56,-190.47,21.48,-25.67,146.33,-10.2,-208.05,297.28,-0.73,0.0
1.0,1.0,2.0,-151.92,-33.47,-63.93,37.64,11.01,165.29,53.33,-125.05,-275.11,-14.04,160.61,-286.08,90.21,0.0
2.0,1.0,2.0,93.54,-9.94,85.96,27.78,-11.6,-154.83,-61.91,-225.33,-19.2,13.67,154.57,90.5,219.94,1.0
1.0,1.0,1.0,-89.95,10.2,-78.3,-41.46,160.82,-227.33,123.03,1009.7,-425.25,-10.1,47.78,-372.29,-50.24,1.0
2.0,1.0,1.0,-54.22,37.04,-14.57,-0.79,55.18,-184.74,-78.4,241.17,-235.6,10.92,21.69,-182.01,50.57,1.0
1.0,1.0,2.0,-7.97,-7.51,-38.5,18.19,-85.76,-83.63,115.68,-0.54,279.68,-26.03,-105.55,410.58,-134.94,0.0
1.0,1.0,3.0,-49.57,-15.93,42.6,26.97,84.05,284.77,-131.77,-84.57,-20.98,-1.12,-28.93,-267.73,21.86,1.0
3.0,2.0,2.0,162.65,3.67,25.33,12.6,-55.93,21.69,61.03,-482.08,-71.65,-0.71,-95.21,258.5,-57.37,0.0
3.0,1.0,1.0,-0.62,-31.15,-82.17,27.4,11.0,-4.13,113.15,163.31,112.97,-7.31,-15.48,213.69,-89.28,0.0
1.0,2.0,2.0,299.44,-10.53,-101.55,32.3,-112.68,27.72,-58.86,-844.25,31.29,-7.05,87.92,576.71,1.65,0.0
2.0,2.0,1.0,58.94,13.62,-71.11,-11.41,-6.87,-123.18,-54.5,-228.13,-88.13,-7.73,-128.98,-78.97,70.76,1.0
2.0,2.0,1.0,-284.57,55.27,-52.95,45.06,60.44,164.86,-70.83,295.3,127.48,4.41,390.79,-107.17,-47.65,1.0
2.0,0.0,1.0,-24.08,39.8,-8.45,-10.7,32.63,-87.65,-16.07,286.69,123.72,-10.3,146.33,-111.83,162.27,1.0
1.0,1.0,3.0,-316.58,38.29,56.32,25.52,16.66,-131.98,6.63,488.56,6.9,-9.68,219.59,-198.13,55.76,1.0
2.0,1.0,2.0,34.54,54.4,-2.95,-2.59,-28.71,-1.59,114.47,-250.25,86.58,7.19,-7.11,16.35,59.2,1.0
1.0,2.0,2.0,54.06,4.55,-44.46,-20.51,-52.12,11.67,-22.57,-310.46,10.02,-7.44,45.62,-72.28,137.6,0.0
2.0,1.0,2.0,107.43,-30.83,-12.34,6.28,-124.88,-189.1,-101.41,-145.61,221.96,3.44,-140.54,518.96,-82.78,0.0
3.0,1.0,2.0,19.3,5.42,7.14,-20.02,20.86,-73.85,28.76,249.31,-203.01,-1.67,2.02,-59.41,-25.96,1.0
2.0,2.0,2.0,17.42,-7.01,-66.04,-5.8,-104.27,86.18,-68.17,-528.87,-253.52,-25.55,49.26,-28.47,31.22,0.0
2.0,2.0,2.0,35.57,-10.65,-17.24,1.72,-40.03,91.71,-42.59,-356.63,-239.3,-1.57,74.86,-113.05,94.44,0.0
2.0,1.0,2.0,36.3,-21.68,77.44,18.19,-39.0,-166.1,-4.34,-5.56,131.23,2.19,-131.81,266.47,-36.86,0.0
1.0,2.0,2.0,142.52,11.54,-9.11,-0.29,-147.95,-124.88,-58.33,-526.09,-246.75,15.42,152.78,268.63,97.58,0.0
1.0,3.0,1.0,190.47,-16.89,-18.81,4.13,-28.57,151.66,33.68,-837.3,-399.79,18.17,128.19,-154.2,197.92,1.0
2.0,1.0,1.0,38.83,-91.73,40.52,-1.87,-34.26,-81.63,37.94,291.71,111.29,-6.16,-81.74,245.87,-65.94,0.0
2.0,1.0,1.0,-41.1,10.97,-82.02,15.42,34.86,71.62,164.32,-5.15,96.14,-9.48,46.79,-111.42,77.7,1.0
1.0,1.0,2.0,-197.31,12.8,57.18,-20.51,49.65,-38.16,49.94,635.11,-41.51,1.11,181.54,-245.65,-0.23,1.0
1.0,1.0,2.0,-89.72,33.11,34.33,25.92,33.4,75.6,182.99,-33.03,74.78,6.16,161.0,-100.48,68.27,1.0
1.0,2.0,1.0,-136.05,-25.67,-29.61,5.68,51.32,126.68,-79.09,7.68,-111.67,-21.75,22.88,-380.92,75.23,0.0
1.0,1.0,1.0,-173.5,24.07,9.22,-17.74,84.56,-99.07,66.35,718.5,-125.68,9.75,121.23,-287.9,7.19,1.0
2.0,1.0,2.0,-260.69,31.55,40.9,5.16,55.49,-231.5,47.82,582.75,-53.43,-4.95,151.02,-267.52,71.66,1.0
1.0,1.0,1.0,112.28,20.86,-71.8,-11.89,-124.83,26.81,178.68,-558.76,-243.76,19.58,212.26,31.97,184.19,0.0
2.0,2.0,2.0,81.41,-24.35,-59.2,17.98,-12.04,-32.17,71.63,-304.62,97.03,15.03,-50.62,148.18,21.17,0.0
1.0,2.0,3.0,17.95,-0.96,29.8,23.29,-26.69,-40.03,-24.4,235.51,277.61,13.84,214.04,551.76,-204.47,0.0
1.0,1.0,0.0,-143.64,16.4,107.76,7.4,79.97,166.84,-17.29,284.46,8.32,-1.85,127.31,-296.82,33.75,1.0
3.0,1.0,2.0,-22.68,49.93,161.06,-5.81,65.37,-260.95,-151.35,320.3,-256.68,13.94,194.7,-166.7,135.59,1.0
1.0,2.0,2.0,36.57,-73.77,0.93,58.53,-88.56,-44.71,40.35,-359.15,-357.85,3.35,259.08,284.15,37.37,0.0
2.0,1.0,1.0,226.71,-65.7,-47.28,2.85,-85.84,-259.27,81.89,-180.5,139.25,22.36,-290.11,434.57,22.6,0.0
2.0,1.0,2.0,1.89,-25.91,-11.74,-15.95,-37.54,29.37,-69.33,31.34,198.79,5.5,22.35,-31.15,118.99,1.0
2.0,2.0,2.0,-39.55,-2.69,-24.44,-35.89,84.41,-147.8,-200.46,414.13,-187.02,-23.3,-5.51,-294.96,38.15,1.0
1.0,2.0,1.0,223.59,-10.65,-28.07,16.79,-92.03,-15.38,87.48,-619.75,62.49,-1.91,-2.52,446.3,-20.8,0.0
2.0,1.0,2.0,-146.42,29.6,-9.23,18.26,-6.7,-81.0,5.87,301.94,196.55,13.87,371.57,34.72,124.23,1.0
2.0,0.0,2.0,-108.17,-1.84,8.46,1.17,56.39,-270.53,12.46,403.82,-430.89,22.57,103.76,-341.62,170.66,1.0
1.0,2.0,1.0,110.39,-31.01,-82.77,42.2,-48.53,-81.76,-0.37,-319.28,-85.33,6.92,120.05,363.78,-8.96,0.0
2.0,3.0,2.0,30.72,-68.56,27.14,20.29,34.91,113.49,-76.17,-275.24,-328.81,-7.38,11.64,-136.39,-1.03,0.0
1.0,1.0,2.0,-30.87,-16.3,-14.97,2.98,-94.84,-16.34,3.95,-218.35,-436.88,13.38,58.31,-59.47,35.88,0.0
2.0,1.0,1.0,121.39,-23.06,35.16,1.22,-32.13,-241.55,-80.84,23.85,133.45,-8.22,-101.71,332.78,-20.08,0.0
2.0,0.0,2.0,179.87,-79.0,-2.11,13.67,-14.93,-149.8,26.73,-28.72,0.2,-21.76,-290.16,203.71,46.93,0.0
2.0,2.0,2.0,114.61,-41.02,-14.68,21.93,-0.32,36.48,12.52,-231.5,60.05,5.65,-71.75,239.18,-75.24,0.0
1.0,2.0,1.0,-0.24,-22.35,117.5,-14.84,26.45,-437.49,66.72,133.56,-195.34,1.86,-180.41,-132.99,102.65,1.0
1.0,2.0,1.0,79.22,45.89,-26.03,10.5,5.72,-90.96,-2.19,-126.94,63.57,2.43,-38.19,155.22,-9.49,0.0
1.0,1.0,1.0,-145.98,37.93,-65.08,-32.76,84.07,170.08,6.36,691.23,-87.9,-8.24,194.63,-293.13,-74.16,1.0
2.0,2.0,1.0,-69.88,-57.66,-45.42,24.83,-68.86,-15.12,130.38,-256.26,-478.09,-5.48,34.43,-47.04,-23.8,0.0
2.0,2.0,0.0,-163.65,35.93,-37.7,8.74,8.82,-74.74,-111.63,-206.82,85.75,10.02,135.18,-304.62,201.65,1.0
1.0,2.0,1.0,104.57,1.88,46.8,-5.87,-43.51,74.06,-28.79,-368.8,-69.84,-20.97,-77.93,50.51,3.13,0.0
0.0,2.0,1.0,9.07,27.86,-47.58,-25.67,24.07,-153.17,-123.05,185.84,-40.81,13.6,45.85,-31.19,2.67,0.0
2.0,1.0,1.0,-56.77,-25.52,-75.21,-26.53,13.77,-138.72,-38.84,509.35,-218.99,-1.72,93.98,-96.73,-4.1,1.0
1.0,2.0,1.0,80.14,32.76,-37.21,-35.15,83.35,-117.83,12.11,192.97,-210.27,2.69,-19.26,-245.95,87.31,1.0
1.0,2.0,1.0,98.51,-42.86,-9.8,4.9,35.79,59.01,3.19,-122.9,57.89,5.67,87.71,-15.35,113.26,0.0
1.0,1.0,3.0,33.62,-16.08,-23.14,20.88,37.92,117.82,10.33,128.98,61.54,-0.26,-44.51,77.95,-54.79,0.0
0.0,1.0,2.0,-144.16,6.02,72.11,-7.14,8.44,-43.85,50.42,503.86,341.16,-5.26,78.32,-28.81,42.61,1.0
2.0,2.0,2.0,46.75,12.38,64.84,-8.1,-17.67,-119.38,-44.61,-237.48,-71.78,-29.42,-36.88,-81.33,123.46,1.0
2.0,2.0,1.0,-45.57,-7.63,82.38,-12.45,-23.77,-147.01,26.74,-20.79,32.72,12.99,-25.62,-85.48,88.32,1.0
2.0,1.0,2.0,18.85,24.96,-28.75,24.2,72.11,117.75,0.8,-270.93,-192.67,4.56,92.28,-279.96,154.02,1.0
,1.0,2.0,-2.77,24.97,54.38,23.6,60.16,-5.39,155.29,-49.06,1.9,-19.83,40.57,-128.91,117.4,1.0
1.0,1.0,1.0,-63.53,14.44,-99.42,-6.61,0.48,-108.97,24.84,50.41,-76.36,-16.07,111.66,-195.09,161.1,1.0
1.0,1.0,2.0,-47.73,-19.89,-32.61,-8.13,60.73,47.35,11.47,299.97,-89.35,-1.54,98.11,-269.73,115.58,1.0
1.0,1.0,2.0,-71.91,-39.0,-61.07,-4.56,-15.36,-41.79,-46.95,317.28,92.86,0.86,-53.68,67.58,-75.82,0.0
2.0,2.0,0.0,92.11,17.18,43.62,-34.45,21.12,-69.05,13.71,-83.22,-51.21,-5.25,3.3,-151.12,121.72,1.0
1.0,1.0,1.0,115.23,-34.51,91.39,19.77,-48.33,-98.78,13.57,-93.31,94.32,-24.37,-99.7,347.23,-38.31,0.0
2.0,1.0,2.0,0.17,42.23,13.8,10.74,112.0,38.61,37.16,221.2,-17.73,28.0,61.39,-210.2,92.43,1.0
2.0,1.0,1.0,85.76,-6.59,-75.62,-28.92,25.21,-218.11,-21.89,82.95,-249.83,8.74,-62.26,-158.88,121.89,1.0
0.0,0.0,1.0,-50.77,-63.86,45.73,-0.59,11.78,-29.03,161.16,265.23,-24.83,-1.81,-236.08,-119.03,-4.9,0.0
1.0,2.0,1.0,-121.05,9.08,20.56,16.47,-36.24,345.17,-5.0,-306.88,430.43,38.86,-104.17,-1.12,-99.21,1.0
2.0,1.0,1.0,-34.69,70.17,86.73,18.95,56.32,-93.63,46.37,150.99,93.16,3.24,211.2,-52.41,140.69,1.0
2.0,2.0,1.0,187.11,-24.46,-26.84,10.43,-17.53,104.08,146.92,-540.36,-165.82,13.57,-48.21,89.88,21.56,0.0
2.0,2.0,2.0,-29.64,-20.02,35.1,20.02,47.09,98.88,-60.96,-73.83,-165.1,30.16,110.62,-198.26,88.63,1.0
2.0,1.0,2.0,-14.79,-6.92,40.08,9.57,8.45,136.46,37.66,124.32,-38.34,0.66,-118.69,-18.8,-75.22,0.0
1.0,2.0,1.0,-8.36,-36.2,23.85,-18.27,7.39,171.04,15.17,-198.68,-181.21,-7.25,-17.01,-321.57,86.87,0.0
1.0,1.0,1.0,-141.05,47.75,-46.85,10.8,57.28,35.86,28.29,401.79,361.61,-4.59,46.58,-72.9,17.51,1.0
2.0,2.0,2.0,189.77,41.41,23.08,-7.52,-109.95,82.88,83.3,-739.86,-19.24,0.36,189.6,160.54,163.29,0.0
1.0,1.0,2.0,-213.28,62.02,-47.01,16.4,6.18,-45.45,-108.72,477.97,104.42,9.51,141.97,-1.55,-60.38,1.0
1.0,1.0,2.0,56.66,-40.97,3.43,50.18,-72.43,53.23,-75.68,-13.83,342.43,-6.4,43.19,643.18,-187.77,0.0
2.0,2.0,1.0,6.79,25.72,-18.37,-11.03,-54.14,-189.5,29.64,90.25,125.64,-24.75,60.05,296.41,-92.97,0.0
2.0,1.0,0.0,21.27,-8.86,-21.32,-8.11,-75.6,-77.73,42.96,-159.91,198.3,-14.85,76.09,70.0,164.49,1.0
2.0,1.0,2.0,-178.45,13.31,32.99,-1.92,-8.93,-144.19,-81.71,230.84,135.47,15.07,97.41,-141.43,99.05,1.0
2.0,0.0,1.0,89.15,-5.89,-26.13,-4.87,-39.02,-179.23,141.11,-160.23,122.01,31.42,-17.54,17.82,233.92,1.0
3.0,1.0,1.0,-78.43,30.28,68.93,-8.6,62.15,-198.48,42.17,123.56,-127.59,-3.13,48.21,-326.71,170.98,1.0
0.0,1.0,2.0,-74.21,13.02,32.74,-27.26,45.52,-119.97,-39.83,357.34,-17.35,2.91,42.24,-225.87,75.28,1.0
2.0,1.0,1.0,-101.73,72.97,60.56,26.28,33.48,18.57,-111.6,95.18,298.47,-4.55,150.18,25.94,35.88,1.0
2.0,1.0,2.0,17.44,-13.87,-44.32,39.4,-77.02,-26.39,-139.72,-386.09,-15.99,21.2,140.06,194.81,87.17,0.0
2.0,1.0,2.0,-101.47,-29.42,-64.45,-20.69,20.57,-257.89,-32.79,337.94,-117.91,1.84,-46.29,-213.96,79.9,1.0
3.0,2.0,2.0,-185.47,8.72,46.5,18.44,-6.55,189.44,-32.27,140.91,375.78,-12.33,87.85,-0.96,-54.04,1.0
1.0,1.0,2.0,54.55,-57.78,-100.31,-14.93,-26.69,-213.62,-51.71,161.09,61.44,-30.34,-160.82,107.29,28.42,0.0
1.0,2.0,1.0,-164.12,7.18,44.7,-3.33,54.59,214.14,66.11,281.73,103.46,-3.45,51.75,-270.23,-24.87,1.0
2.0,1.0,1.0,-22.06,94.38,-73.44,-3.91,92.4,-69.1,-86.76,157.62,-93.85,-19.88,63.37,-205.57,47.13,1.0
2.0,1.0,2.0,-40.88,23.38,15.5,13.5,-6.35,-202.02,-19.79,-330.05,-149.07,10.14,73.94,-228.72,250.37,1.0
1.0,1.0,2.0,-133.81,-41.73,52.83,48.38,-22.72,156.55,-108.17,100.72,90.92,28.64,-98.9,106.71,-130.07,0.0
2.0,1.0,2.0,-76.67,37.75,-10.24,3.48,67.6,102.82,85.51,245.84,250.32,-1.68,-9.65,-182.14,64.57,1.0
2.0,0.0,1.0,-22.4,9.96,32.43,-38.52,77.01,0.83,-60.51,980.23,-392.77,-0.59,147.13,-126.17,-115.72,1.0
2.0,2.0,2.0,192.83,2.01,-27.2,6.4,-111.8,-237.32,45.92,-355.13,113.25,1.32,-77.52,516.18,-19.87,0.0
1.0,2.0,1.0,43.27,40.46,-75.8,31.05,-44.74,10.5,-45.55,-502.11,113.85,2.02,182.15,150.41,111.29,1.0
0.0,1.0,2.0,-0.38,-43.12,-96.72,18.76,31.21,-109.58,-45.65,263.52,150.45,3.65,-20.97,178.84,-48.16,0.0
1.0,1.0,2.0,-29.35,-0.64,7.05,-19.85,48.68,-106.23,-137.1,476.47,-318.95,12.09,-17.3,-180.97,-12.98,0.0
0.0,1.0,1.0,-40.17,9.18,22.38,21.52,0.36,38.71,-159.95,-57.01,42.42,-7.16,277.51,-40.82,154.36,1.0
2.0,3.0,2.0,60.27,-40.35,38.87,26.33,4.25,121.69,7.64,-421.39,118.26,3.13,66.94,86.81,32.39,0.0
2.0,2.0,1.0,302.19,19.15,-123.23,45.54,-116.85,11.81,48.53,-815.96,119.65,2.99,1.51,732.21,-96.57,0.0
1.0,1.0,2.0,15.84,-36.07,-71.89,22.89,-20.95,35.06,-44.11,103.22,113.47,0.54,12.92,270.25,-101.09,0.0
2.0,0.0,1.0,-53.08,33.65,12.45,-31.16,71.64,24.05,198.03,916.66,-257.57,-25.52,236.11,-92.97,-94.61,1.0
1.0,2.0,2.0,-169.56,49.21,6.02,5.11,45.1,236.7,-76.34,180.86,427.32,-2.01,-136.84,-107.58,-133.73,1.0
2.0,2.0,2.0,9.99,-52.81,-10.84,27.28,-65.08,-20.53,-104.52,-322.84,-244.19,-6.38,-11.63,140.25,-54.51,0.0
2.0,3.0,2.0,123.89,-33.27,-35.14,29.7,-53.87,247.11,127.39,-790.33,-268.86,21.61,120.76,46.41,46.16,0.0
1.0,2.0,1.0,-18.18,16.11,-72.91,-7.61,8.07,-151.87,155.39,-249.89,-55.19,10.0,-3.14,-261.0,214.78,1.0
2.0,1.0,1.0,2.87,28.12,78.89,35.0,23.48,-15.07,58.7,-233.4,-39.05,-5.79,194.56,-40.7,152.86,1.0
3.0,2.0,1.0,152.15,-40.42,52.53,51.24,-102.26,-55.87,259.16,-592.29,-233.92,-3.46,159.86,464.12,-23.82,0.0
1.0,1.0,1.0,-63.82,11.3,-91.41,-8.8,45.88,59.13,76.1,254.35,81.3,-12.08,51.9,-197.41,74.22,1.0
2.0,1.0,1.0,-327.84,55.91,46.66,22.08,-18.3,-135.82,93.47,744.7,627.02,20.26,301.03,211.9,-51.59,1.0
1.0,2.0,1.0,-41.75,17.22,-41.67,-28.01,-19.55,146.96,-40.89,-210.73,-90.93,6.21,56.82,-308.59,106.83,0.0
2.0,2.0,1.0,57.47,9.52,3.45,1.56,16.73,-90.42,-44.45,119.59,40.15,-13.85,85.22,183.14,-44.07,0.0
1.0,2.0,2.0,-9.95,-65.96,91.8,21.5,9.4,98.39,109.42,-158.34,-229.18,5.04,104.88,-97.07,44.25,0.0
2.0,1.0,2.0,-310.68,-2.47,7.48,14.78,-31.8,-190.64,76.25,209.25,132.86,-12.51,137.38,-225.31,142.46,1.0
1.0,2.0,2.0,23.91,63.96,-34.64,-18.69,77.87,-182.96,80.19,281.16,-48.24,-8.54,-104.48,-79.11,-30.76,1.0
1.0,2.0,2.0,-82.44,-8.36,104.62,1.99,-35.86,125.62,77.09,-185.34,-174.73,12.7,64.17,-199.18,55.54,0.0
2.0,1.0,1.0,100.73,-7.31,36.31,18.94,-35.61,-125.5,29.59,-140.97,58.36,-20.13,-82.68,285.1,-20.93,0.0
1.0,1.0,1.0,177.81,49.3,-20.94,-24.58,13.72,-2.76,-132.46,139.82,-177.07,2.57,-71.0,131.25,-88.02,1.0
2.0,2.0,1.0,-90.92,-42.33,6.54,22.3,-11.12,201.12,-40.09,-267.31,-128.86,30.93,211.35,-238.96,143.22,0.0
1.0,2.0,1.0,110.41,-15.41,50.4,28.23,-11.11,-66.97,-7.56,44.09,205.17,-8.36,42.6,458.2,-99.68,0.0
