cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,target
0.0,1.0,-129.93,-36.89,-474.66,-24.88,-419.41,-55.36,-58.46,60.24,-26.32,-12.75,20.49,-0.08,-15.8,3.78,-31.22,13.77,17.53,23.96,5.79,-193.9,177.98,39.47,12.6,106.87,2.0
2.0,2.0,-181.24,14.76,330.3,28.11,-4.67,60.04,-50.52,66.06,-82.59,1.69,-11.38,0.07,58.8,-15.43,-45.56,-12.87,9.56,-50.06,6.37,-187.81,-23.68,-143.38,6.1,-7.35,2.0
1.0,1.0,-103.43,10.07,-291.16,-41.52,-188.84,-53.95,-134.0,10.57,-36.79,3.55,-21.27,-26.77,-8.92,-68.16,-31.38,-4.8,4.86,-13.0,5.69,100.82,138.63,34.53,7.14,-98.09,2.0
1.0,2.0,-142.15,78.44,-92.81,14.52,71.5,-75.89,-25.55,-12.94,-7.76,8.13,-24.58,20.45,-87.69,66.03,-43.92,2.08,-10.09,-20.79,3.64,156.9,30.4,-14.04,0.69,105.26,0.0
2.0,1.0,4.52,6.2,291.73,6.26,133.89,61.75,13.6,-26.37,-5.05,-4.05,14.96,-15.83,27.79,-36.55,-79.49,-21.73,-7.67,79.2,-18.05,-142.49,24.05,-39.93,10.14,117.55,0.0
1.0,1.0,-44.55,-86.34,-190.95,12.02,134.44,-99.01,-134.36,-8.7,0.99,4.49,14.42,4.29,-51.9,28.89,-229.95,2.83,-10.44,-35.02,0.61,206.13,-36.41,20.29,11.26,-15.95,1.0
1.0,1.0,-254.05,-39.59,-238.1,-13.55,179.43,75.51,13.92,-4.35,107.57,-3.77,-33.43,10.48,-13.81,54.04,-85.75,1.95,-21.11,-25.25,2.33,279.91,-36.68,-33.29,11.65,-40.92,0.0
0.0,3.0,-155.48,25.93,-232.65,-11.85,-476.88,1.0,-142.13,45.52,-19.98,-4.11,6.65,-25.91,53.73,-60.47,26.87,8.73,19.01,-34.9,-39.15,-430.52,-93.6,-14.77,-4.31,111.62,1.0
1.0,2.0,229.2,-47.67,5.79,2.59,-60.7,-19.93,-4.09,2.78,73.82,-14.46,-11.56,33.01,-103.73,34.33,-4.31,-27.62,37.35,57.37,-1.82,31.96,143.15,-178.31,-5.06,-18.93,1.0
1.0,2.0,51.82,-50.55,-149.7,-26.85,-134.5,-167.35,60.32,36.2,108.53,4.63,-24.8,-2.44,-28.69,-87.21,69.25,-7.56,6.32,26.85,-14.93,180.65,-8.86,-36.81,-5.91,86.7,2.0
2.0,3.0,-255.48,-6.77,-10.5,41.51,100.82,-60.58,-91.42,-69.63,-67.4,-1.45,15.28,16.98,0.75,33.57,-46.21,14.39,-13.96,51.38,16.27,19.43,-31.74,8.4,1.27,-146.65,0.0
1.0,2.0,332.8,-37.72,-250.22,-12.57,4.71,22.05,-56.31,54.86,57.91,-1.34,25.37,29.78,-32.73,51.71,16.79,-10.27,24.49,6.63,-13.01,90.32,185.36,98.35,-6.43,-155.91,1.0
1.0,3.0,-270.26,-26.38,-221.58,-0.83,-323.08,-180.96,101.11,-59.43,52.05,-0.45,48.42,1.36,55.5,-129.9,-0.06,14.09,-5.04,-9.56,-11.91,-262.87,26.22,-43.68,-7.85,0.26,2.0
2.0,2.0,119.71,10.46,382.84,28.6,242.37,64.29,-76.07,12.34,-8.27,10.36,8.67,-28.39,6.56,42.87,-102.37,-6.02,-21.3,96.42,-2.46,-144.88,-43.45,99.75,5.58,-94.42,0.0
1.0,1.0,58.95,39.59,-362.54,-29.75,-184.03,-120.25,43.06,8.06,-16.57,4.86,15.54,-25.17,34.84,8.44,-82.94,-1.97,9.09,46.97,12.21,66.32,31.19,141.97,14.05,28.9,1.0
2.0,2.0,-91.82,-84.22,161.89,21.27,-145.25,-10.56,-34.5,-22.48,17.3,0.16,8.07,-22.42,27.82,-7.57,98.1,9.65,-0.56,-16.0,-16.74,-295.79,111.14,-194.13,-3.09,-57.95,1.0
1.0,3.0,-186.04,-102.44,-215.85,30.12,14.06,-65.16,148.09,-35.35,84.65,7.49,31.57,-13.28,-18.03,-49.03,119.15,13.78,-6.42,11.59,-3.92,-16.16,19.67,-98.86,-7.48,-54.92,1.0
2.0,2.0,-70.09,-8.55,60.01,2.83,-29.13,-106.66,-17.83,46.4,-9.4,-16.58,10.41,-13.28,11.28,34.02,28.59,-10.07,-4.05,10.08,19.17,-38.93,-50.99,-76.08,-8.56,-29.88,0.0
2.0,1.0,54.35,23.57,-358.95,-48.08,-11.81,-46.77,-76.22,29.61,-1.64,0.33,45.3,-10.81,56.19,-45.49,-111.32,16.5,-21.24,4.98,19.93,140.31,134.13,105.12,-2.92,89.37,1.0
1.0,2.0,295.09,21.7,-197.53,-7.2,171.99,-15.86,-85.48,31.23,25.41,-1.39,42.0,-56.79,3.98,32.49,-58.64,-9.15,3.26,-4.86,-13.88,172.33,97.66,156.99,-8.62,-91.23,1.0
2.0,1.0,-62.7,-1.44,44.63,-20.37,-37.48,-4.01,66.95,44.41,-94.99,-12.6,-10.32,-16.06,0.16,61.55,-22.04,-23.77,10.75,25.55,-3.26,39.21,-21.02,-93.68,5.59,125.99,2.0
1.0,1.0,-102.68,-53.48,37.23,-4.35,-221.61,2.23,41.38,78.14,25.21,9.26,-36.88,17.07,-104.72,-133.94,-103.97,1.94,5.46,23.19,-9.62,-179.85,61.28,-7.21,1.77,-30.48,2.0
1.0,2.0,-112.69,-28.75,-173.14,30.91,97.72,-63.65,131.81,-24.97,-66.43,12.11,16.48,33.61,1.52,-42.53,101.82,5.65,-10.67,7.51,1.92,38.49,-23.77,72.95,-5.18,-8.91,0.0
2.0,1.0,-241.69,4.25,-312.51,-20.65,-207.44,-252.0,-69.41,38.63,44.16,6.64,3.32,43.77,68.91,-110.41,-101.78,13.39,-9.22,-47.61,-3.49,158.92,-61.23,-4.91,6.11,24.25,1.0
2.0,2.0,-229.48,-53.41,-130.76,-10.8,-150.24,-133.75,52.53,8.98,-70.12,-4.42,22.85,-60.11,-110.83,-32.64,21.36,10.92,-9.85,50.39,-10.34,-21.86,116.56,46.42,-5.42,-48.08,0.0
2.0,2.0,388.56,63.98,272.73,19.53,206.42,-101.03,79.57,-63.98,47.96,10.71,-14.91,14.41,-78.58,-45.67,55.01,-6.33,-1.62,31.92,4.99,179.35,-51.57,-16.69,3.2,-193.05,1.0
2.0,1.0,-219.89,-11.99,-147.26,1.97,55.17,38.73,63.27,-82.25,-54.58,3.29,23.12,38.61,-42.18,47.01,16.36,7.48,-5.0,-39.56,-11.95,66.62,-36.55,-115.29,9.24,-47.74,0.0
1.0,1.0,-93.98,-60.49,-288.23,-66.21,-427.87,-52.24,6.86,42.73,-37.11,-15.39,-31.19,-28.0,-75.49,7.24,-126.08,12.84,6.04,-45.69,-4.07,-35.91,-61.59,-32.11,1.04,180.68,1.0
1.0,2.0,-14.12,-43.04,-87.12,3.95,-216.17,13.8,-97.01,51.51,110.3,6.43,-10.37,-5.69,-39.59,38.13,4.41,9.29,9.9,-47.85,-3.31,-208.65,88.31,-137.5,-6.58,64.16,2.0
1.0,2.0,-86.54,-60.46,-39.29,21.94,123.18,-1.17,115.79,26.0,61.41,-9.57,4.59,29.4,-49.04,-61.42,26.7,18.05,-24.9,2.0,-1.19,0.21,37.65,-158.95,4.45,-44.43,0.0
1.0,1.0,-103.5,-1.36,-206.69,-28.66,-306.47,-63.58,101.95,3.84,-150.06,-5.59,-8.73,-30.99,10.01,-36.29,100.89,-12.31,28.67,-1.17,-2.99,-25.52,-73.5,203.46,-24.97,78.62,1.0
1.0,2.0,-181.53,-70.1,44.73,24.29,-180.23,9.78,59.86,-89.18,-20.12,11.77,-7.22,41.87,-26.04,4.45,-51.18,8.66,3.04,36.46,-23.42,-291.33,-50.19,35.44,4.77,43.17,1.0
1.0,1.0,-85.3,-38.78,40.25,42.09,17.32,-97.7,-10.89,30.75,84.25,4.0,-0.25,0.98,27.1,-31.63,-42.0,-12.4,17.19,48.03,3.49,15.48,20.9,86.28,-13.88,43.33,0.0
1.0,2.0,-453.66,-9.4,-689.27,-30.55,-157.43,-71.61,53.33,11.18,-18.99,0.71,-19.27,-27.96,20.48,24.93,-4.85,-2.46,15.98,103.42,5.53,367.66,53.32,-68.27,-1.78,130.07,2.0
2.0,2.0,-126.67,86.82,-10.76,30.29,40.46,-128.76,-16.23,9.89,30.46,4.8,44.27,-28.87,-8.01,-6.15,19.58,-4.69,-3.49,38.54,-5.26,-52.04,134.3,73.28,-6.05,50.27,0.0
2.0,1.0,-62.46,14.14,-242.43,-50.85,-269.97,-2.52,57.23,44.55,-169.02,14.45,-37.6,9.36,39.17,8.19,-66.01,20.05,2.27,40.67,13.12,85.7,75.2,-59.27,-3.38,77.13,2.0
0.0,2.0,44.36,7.4,-355.95,-3.09,-356.72,-42.54,35.44,-17.21,14.49,-0.95,0.39,-6.18,70.51,89.95,-40.19,9.87,32.49,-20.84,-14.62,-142.09,-72.98,-156.85,-7.51,53.15,2.0
1.0,2.0,-504.43,85.77,-524.13,-51.29,-170.98,46.74,-287.41,-7.63,-7.34,-1.09,-27.5,16.98,-32.94,-68.82,-7.11,-6.12,5.59,20.05,-0.09,219.08,166.8,-13.36,-10.16,104.97,2.0
1.0,2.0,-151.35,-20.8,-357.43,-3.49,-229.75,-161.85,21.74,-37.14,-149.98,-8.52,53.2,34.08,-72.98,-45.63,-41.96,4.0,8.12,-80.48,-19.6,-89.87,26.5,-183.63,-2.66,60.7,2.0
1.0,1.0,80.16,-27.14,-17.29,-13.16,-51.81,-63.06,83.44,-105.03,-73.87,-7.71,-13.19,-14.24,-8.27,-21.38,-57.54,-9.7,-1.15,-48.33,2.3,3.32,26.83,29.44,1.34,65.41,1.0
0.0,2.0,17.19,19.4,-398.79,-16.21,-280.14,-27.62,-31.4,71.7,-14.04,4.8,-3.45,16.87,-12.05,-0.84,-21.25,-2.19,27.46,13.24,-2.76,-53.93,-10.71,19.41,-2.93,33.35,2.0
2.0,2.0,-130.44,1.03,-428.56,-75.96,-560.28,-203.02,-11.22,-10.55,-27.93,-3.73,-35.19,-6.91,-25.34,-30.61,-4.43,14.3,24.63,1.06,-6.31,168.53,-106.28,-25.31,-12.0,194.87,2.0
1.0,0.0,155.01,73.13,-206.32,-22.49,-43.66,-45.3,98.43,7.01,-92.6,0.97,15.22,-26.21,5.6,36.93,14.05,-5.37,11.32,-46.92,-16.02,118.34,-30.56,45.75,14.15,28.47,1.0
1.0,1.0,163.34,1.59,-112.1,5.16,303.37,-54.95,-95.36,-43.4,98.12,0.12,33.94,2.83,-0.11,-13.69,-8.37,-4.29,-18.54,-13.93,-2.18,248.76,-143.5,4.22,10.58,117.75,1.0
0.0,2.0,-224.99,21.21,-372.94,-2.52,-389.55,-191.03,70.57,-42.42,12.87,-4.48,34.14,41.56,-50.6,-38.19,149.27,17.33,-2.67,85.5,6.89,-270.07,-182.91,98.08,7.11,-72.53,1.0
1.0,2.0,-66.79,-40.31,-464.6,0.1,-41.51,77.81,190.61,-37.85,25.75,-7.26,26.02,-17.0,-58.31,23.9,23.75,7.49,19.17,53.37,1.21,79.56,82.61,12.34,2.08,-34.32,1.0
2.0,1.0,-230.9,28.23,-145.87,-10.44,-418.81,-300.38,-24.32,-19.85,-29.55,3.66,0.13,18.17,-65.02,-48.23,33.84,14.19,11.49,96.88,3.82,-24.25,41.12,-204.54,-9.61,-68.84,2.0
1.0,2.0,-121.84,-28.89,-13.4,-23.66,-164.26,-116.24,-166.79,-17.28,-74.08,8.57,-43.12,-3.91,38.24,3.79,-56.28,-5.55,-6.36,-24.04,-9.39,30.49,-130.92,27.96,-11.67,-95.66,2.0
1.0,1.0,-187.13,11.91,-132.66,16.76,-140.58,-134.01,12.25,41.57,-25.95,-9.35,-21.47,-24.85,-73.59,-30.1,-17.13,-2.52,13.09,67.61,15.08,49.86,-13.22,124.39,-0.77,22.86,2.0
1.0,1.0,-126.92,21.63,-215.77,28.88,-85.61,27.83,130.85,-20.99,118.61,6.0,16.45,-10.64,-29.07,46.86,2.41,13.75,12.6,0.84,-1.22,-102.72,30.78,115.1,7.22,-4.15,1.0
1.0,1.0,-343.72,-40.4,-8.53,33.18,-22.17,-49.45,-37.91,26.57,-22.17,2.07,-52.96,-41.77,36.36,-13.55,-25.09,-8.68,7.16,-30.46,-13.78,65.74,103.6,-70.08,-7.88,-40.95,0.0
2.0,2.0,38.03,40.41,457.19,4.77,-2.65,-117.85,-118.34,-18.6,2.16,3.81,3.64,-24.55,42.11,-52.18,15.84,-15.07,-17.71,21.36,-6.44,-208.39,-170.39,79.94,1.12,-97.67,0.0
0.0,2.0,-82.53,-28.13,-111.64,-3.45,81.77,-93.84,-138.66,4.44,-138.06,5.39,6.38,9.7,0.73,8.74,-11.31,-37.98,4.17,4.41,24.4,112.44,-84.68,7.58,-1.93,-3.42,2.0
3.0,2.0,-13.05,75.43,257.49,-17.73,-90.9,-124.01,-130.06,-12.85,11.29,11.53,-45.76,32.23,1.47,-25.73,-1.78,11.85,-12.63,14.17,-10.81,98.6,-26.98,90.33,4.17,-73.74,2.0
1.0,2.0,-96.64,-1.98,-107.06,35.44,143.06,26.66,162.85,-25.11,-4.47,-1.81,21.4,-24.43,-55.22,-4.8,-47.42,16.62,-19.6,25.42,-13.79,-52.32,2.17,-57.31,-2.17,75.23,0.0
2.0,3.0,-43.8,57.95,-94.44,-21.54,-214.47,-170.42,-90.98,-34.36,-129.92,-4.29,-14.96,3.95,-1.75,4.63,-59.51,-2.66,10.68,-41.44,-5.87,87.85,55.73,40.5,-3.42,-15.48,1.0
2.0,2.0,-191.58,59.45,35.25,-14.88,-142.56,-122.36,-34.38,75.76,17.26,-1.33,0.0,-7.84,46.79,-61.4,-92.13,-1.43,-8.39,-34.85,-11.51,-44.86,-86.19,69.94,-12.37,-53.75,0.0
2.0,1.0,-170.98,45.66,-35.22,-36.45,-316.95,-102.48,28.56,-5.1,108.49,0.77,-20.73,-12.3,33.06,-13.27,46.67,9.61,-1.5,8.4,-8.03,-73.04,29.91,-101.0,17.68,-82.51,2.0
1.0,1.0,170.27,60.51,-0.14,-16.34,307.48,-21.33,-39.02,-19.64,43.48,9.96,-25.22,-49.89,58.48,-36.74,0.22,-2.28,-22.99,72.92,-0.66,400.41,-51.21,-10.29,-2.62,10.3,0.0
2.0,1.0,-34.92,-31.64,224.02,32.15,323.53,151.49,73.02,17.59,-69.28,18.71,25.0,34.1,15.03,14.33,32.35,-4.14,-11.14,40.91,8.69,-8.16,-102.69,-145.9,17.75,31.32,0.0
2.0,1.0,155.41,26.75,100.8,6.84,41.5,-110.22,-11.23,28.02,0.9,-1.32,-10.21,-20.55,31.23,15.66,-167.27,-11.08,7.68,-56.33,-1.66,121.72,-152.97,67.76,-5.27,-127.11,1.0
1.0,2.0,-102.42,0.53,-15.07,15.19,95.72,26.26,2.32,6.39,-88.17,5.11,-22.48,9.07,112.96,6.36,56.96,18.24,-17.84,-66.02,-24.05,72.97,-46.94,151.84,-10.46,-153.54,0.0
1.0,2.0,-91.14,31.85,127.7,18.29,61.49,-16.71,-151.51,-12.67,170.78,2.12,1.82,-0.56,30.2,4.11,-4.43,-17.69,-6.5,-10.74,3.86,-120.44,62.23,-95.9,0.13,-12.82,0.0
3.0,1.0,-111.75,-4.37,334.84,-2.58,113.46,64.91,117.06,5.49,-61.11,-0.91,-4.45,22.29,26.3,-28.42,93.96,-2.71,-16.12,-20.66,-2.23,-40.05,86.67,-25.84,-7.63,108.25,0.0
1.0,2.0,-136.03,6.51,-2.23,14.39,-116.68,-88.96,90.32,34.24,11.65,19.12,13.44,43.86,5.97,-10.21,96.67,2.56,-3.09,-42.91,7.04,-159.41,126.88,112.01,-6.92,-35.37,2.0
2.0,2.0,-463.72,-26.14,-212.45,-18.36,-364.99,-294.24,36.51,-53.37,8.03,4.25,39.56,3.07,-35.07,61.96,-55.64,8.37,-11.12,-11.54,-0.63,-127.27,12.82,-83.23,7.76,-15.91,2.0
1.0,2.0,-181.23,21.36,-350.08,26.11,62.08,-12.27,16.6,-7.17,65.4,-4.64,21.16,7.37,-29.92,-16.92,82.7,10.88,5.75,31.28,-0.63,144.62,-49.55,154.92,8.71,-85.36,1.0
1.0,1.0,-241.99,-13.1,-437.72,-26.23,-179.07,-60.36,87.83,-3.21,-77.4,-10.66,-18.94,-18.17,42.4,4.0,-67.82,1.51,20.41,-37.09,5.9,259.32,44.39,-7.33,-3.84,-15.67,2.0
1.0,2.0,243.92,11.29,-222.43,-13.25,-30.74,-136.58,20.71,4.38,28.41,-3.21,11.11,38.15,88.41,-11.43,-61.58,-0.66,5.2,105.5,-28.28,157.62,85.51,8.99,-0.97,-54.67,1.0
1.0,1.0,5.27,-65.96,-70.02,11.05,-25.66,194.84,-106.34,-12.11,48.16,-16.0,12.8,23.35,-8.1,21.75,-56.31,2.51,21.57,3.59,-6.03,-142.47,34.58,-101.48,8.25,-0.43,1.0
1.0,0.0,-173.7,-37.21,-459.19,46.29,158.78,131.39,67.51,20.79,-179.83,-19.54,12.0,18.09,7.19,39.28,-36.57,11.17,24.39,2.86,5.93,221.71,-8.63,-3.66,-11.67,149.22,1.0
1.0,1.0,-116.67,43.72,-178.04,15.05,7.09,-139.02,38.55,-14.83,-71.93,6.07,-15.25,3.02,-61.79,-39.75,10.64,1.54,-1.53,-5.95,-19.91,176.79,-6.26,88.19,7.15,13.69,0.0
1.0,2.0,-172.9,30.22,-531.92,-52.13,-142.24,-16.73,-76.64,16.31,8.24,-9.42,-12.4,-32.36,3.81,-23.59,57.43,0.75,9.93,-40.46,-3.97,293.89,10.12,58.23,2.24,-74.79,2.0
1.0,2.0,-112.52,32.76,301.74,35.07,-232.82,63.93,95.31,-7.98,32.86,-1.28,-13.74,33.06,-4.45,-18.27,-62.26,11.58,5.83,70.01,-9.25,-496.69,121.7,70.64,-4.08,-80.69,1.0
3.0,1.0,-132.34,-35.8,347.45,36.1,145.37,-64.47,-157.15,3.01,123.59,0.35,34.32,1.93,-1.27,-58.88,-42.78,-13.61,-8.85,-32.39,8.99,-112.85,-54.22,-112.21,3.72,-48.93,0.0
2.0,2.0,0.51,56.56,55.4,-7.2,181.24,-143.68,78.96,16.75,-145.79,-11.74,19.15,9.41,32.6,48.46,-79.56,-1.65,-31.92,17.91,-8.76,168.63,-369.57,31.97,-5.74,-68.01,1.0
2.0,2.0,302.25,-23.26,222.4,23.53,61.72,-237.68,-24.38,67.51,,0.5,-21.06,27.02,41.08,9.56,-26.85,9.87,-6.63,62.73,-19.64,171.04,-60.4,-18.14,-5.3,124.69,0.0
1.0,2.0,0.74,40.93,-61.58,-28.41,-374.94,108.69,19.33,91.56,76.67,-6.52,22.84,-71.3,-33.68,54.58,-9.01,-1.49,20.49,83.35,-5.83,-450.06,-86.12,53.48,5.14,57.12,1.0
2.0,3.0,313.62,-16.28,787.96,22.36,-70.12,-168.98,-59.76,-1.72,9.18,-0.53,-25.05,40.55,-13.7,0.22,-179.71,-33.82,1.1,27.46,10.32,-358.9,57.3,-33.56,0.44,108.88,2.0
1.0,2.0,-190.32,19.21,-132.09,-0.87,63.1,-3.01,-133.53,-13.72,-41.81,-4.06,-63.17,11.9,87.88,6.92,-13.57,1.42,-2.22,3.73,-0.89,296.27,-92.56,-168.1,3.07,-45.38,0.0
2.0,2.0,-48.85,144.12,77.05,10.89,88.0,-38.58,85.78,-1.69,-112.01,-16.84,-32.17,-16.11,-72.37,28.36,48.48,6.92,-12.35,-38.67,2.83,130.21,48.78,104.27,-4.0,-76.0,0.0
1.0,3.0,-31.45,-37.41,-344.74,-25.78,-93.11,-3.64,36.99,-36.24,107.58,-18.3,32.66,13.3,-52.69,60.62,-2.15,-13.21,24.29,-3.67,0.94,108.77,-40.96,-78.1,17.9,9.4,1.0
1.0,1.0,348.22,-3.47,-215.6,-0.43,-4.18,16.71,-11.49,25.02,91.65,9.94,26.71,15.33,12.88,54.94,45.58,-23.61,43.03,16.66,13.04,88.4,109.23,-38.91,8.8,-47.91,1.0
1.0,2.0,-121.44,37.11,-23.41,13.24,-252.75,-24.89,-252.39,12.38,-43.31,-8.72,5.57,37.05,29.06,-58.42,-75.88,14.84,0.91,-40.47,15.24,-327.46,38.48,-10.32,9.88,54.17,2.0
1.0,2.0,-167.99,-88.29,154.93,43.6,142.23,-15.05,142.08,5.26,139.94,3.21,4.09,11.79,4.28,-4.0,-2.47,-14.2,-7.36,40.55,-2.93,-98.97,0.63,-98.74,-0.15,140.28,0.0
2.0,2.0,-540.29,-66.95,-791.5,8.46,26.43,48.5,36.82,1.38,-16.43,-6.06,21.57,-26.18,-27.34,17.48,40.47,25.53,15.04,-23.53,-4.15,423.12,18.23,-169.42,-11.02,28.19,0.0
1.0,1.0,-97.25,-54.97,117.23,13.61,54.94,-10.13,-9.94,-49.42,51.05,-0.08,-21.68,20.75,-2.3,-5.17,56.1,-2.24,-14.12,11.59,5.88,-44.1,-65.48,-30.28,10.8,-118.73,0.0
1.0,2.0,-180.35,92.93,-236.37,1.75,14.63,-129.75,-144.16,-13.59,-12.17,7.82,13.01,-39.25,-1.18,44.1,-9.04,-11.68,7.68,63.28,-4.18,217.75,-119.86,-9.41,-0.95,-48.09,1.0
2.0,2.0,90.7,-4.59,442.59,24.91,-26.95,-48.47,-16.74,-55.46,126.81,-4.88,-17.4,21.34,-29.21,-20.6,-66.71,-12.49,10.41,-51.5,-12.61,-154.01,66.11,-86.89,-5.45,-111.97,2.0
1.0,1.0,38.56,19.49,-150.17,-20.38,-173.97,-183.63,5.48,47.68,26.79,6.83,-19.1,-30.75,1.7,3.06,57.58,-10.99,10.85,61.79,2.11,114.68,-37.45,90.65,5.0,82.44,0.0
1.0,2.0,258.32,-25.5,-127.62,-0.35,-58.08,4.05,-203.11,29.94,67.59,20.0,-4.23,10.2,-0.76,37.65,33.34,6.21,12.11,13.86,2.8,-2.65,-82.26,-44.13,-3.49,-177.83,2.0
2.0,2.0,-212.99,-108.53,-273.62,5.81,114.26,75.55,-151.46,-45.66,-45.3,-7.21,24.82,27.75,-24.89,51.61,-49.99,-0.74,6.93,51.33,-13.62,167.43,-68.42,-80.5,-8.75,-126.87,0.0
2.0,2.0,-3.76,-86.18,-376.04,12.77,78.34,-187.56,-46.93,13.04,9.94,7.66,19.08,43.4,-76.28,8.09,-17.2,11.49,3.65,-18.79,-1.61,380.14,64.42,-117.3,2.89,-46.89,1.0
1.0,2.0,-392.35,25.75,-498.46,-41.23,-503.78,-154.2,-41.79,46.38,7.67,9.45,8.73,15.36,-26.37,-29.97,26.47,-2.21,23.38,-37.06,-2.55,-75.92,125.24,-39.39,-3.96,227.61,2.0
1.0,1.0,431.08,-26.27,173.46,3.26,73.64,-31.2,-211.96,-51.69,140.58,-0.57,-10.14,-50.85,-25.37,-31.83,-57.64,-21.62,16.09,24.96,-2.72,31.22,-0.53,-159.67,-1.74,-18.11,1.0
2.0,1.0,2.09,-2.55,198.76,8.32,40.42,-60.91,50.76,-4.79,-21.52,-1.9,44.01,-6.49,39.96,11.44,48.99,-19.31,-6.1,-6.09,-3.79,-181.88,25.16,-80.29,-1.43,89.16,0.0
2.0,2.0,354.58,-14.32,412.91,20.05,214.51,42.09,-19.05,13.91,111.3,-17.25,-21.69,-27.74,-54.83,3.32,-62.99,-29.05,14.97,-70.87,8.59,44.88,-22.23,15.5,5.57,48.67,1.0
3.0,2.0,-45.29,-25.85,325.5,40.41,406.48,186.13,100.54,-6.88,-10.61,2.25,24.52,73.22,-35.38,47.55,-32.19,-13.74,-5.72,-33.73,2.56,23.32,-0.76,66.94,-2.33,-40.2,0.0
1.0,1.0,96.42,9.58,-219.29,4.72,-85.43,-159.89,13.39,14.04,-18.79,-2.25,-3.0,-3.44,44.84,47.93,-16.93,0.96,13.86,-22.34,-5.43,152.32,-110.1,70.19,-0.82,-70.11,2.0
1.0,2.0,-49.67,-72.25,-366.84,-25.24,-371.05,138.82,58.33,43.73,-61.7,-13.88,41.66,11.47,-5.83,25.51,42.48,-0.99,38.9,0.73,0.82,-319.23,-105.33,-110.59,10.55,194.63,1.0
1.0,1.0,-270.48,-20.11,-140.59,23.17,40.73,34.64,5.38,49.83,-70.47,11.03,-35.42,-19.57,-17.18,130.72,42.27,8.38,-3.82,0.5,0.37,88.68,-223.9,20.69,12.63,72.77,0.0
1.0,1.0,-89.59,8.4,14.53,-33.49,-91.55,-68.66,-7.46,25.92,-30.38,10.06,-17.49,43.72,35.09,-134.55,-41.01,-32.1,-1.86,-21.41,-10.67,-26.41,-96.52,71.9,2.47,-22.23,2.0
1.0,1.0,-223.79,17.94,-354.16,-26.57,-120.71,-82.36,-26.52,-9.49,-32.62,-10.71,-9.7,-30.24,63.38,-121.51,-97.97,-22.08,19.28,-39.41,-9.23,208.47,-77.98,-1.04,3.39,4.66,2.0
1.0,2.0,-98.42,-61.51,-130.94,-26.16,42.61,-98.09,-94.51,-4.57,-74.2,-4.67,-55.29,-11.6,-83.1,-28.55,-8.12,5.74,-14.75,64.32,-0.37,377.72,35.26,-102.43,-7.17,-23.74,0.0
1.0,1.0,-26.38,74.56,-245.45,-44.79,-321.03,-63.56,243.38,10.96,75.45,1.51,-51.12,0.91,64.83,39.48,134.47,4.3,24.54,41.08,-9.88,157.96,82.77,-83.87,-17.19,21.19,2.0
1.0,1.0,273.91,20.92,-458.2,-39.98,-243.6,-33.46,-178.33,1.41,-57.72,6.11,23.49,-21.01,-19.56,-29.23,11.23,-8.7,41.93,-12.63,7.07,98.14,16.54,-89.9,8.24,-49.31,1.0
2.0,2.0,-25.56,-56.28,-32.7,16.52,-45.9,-150.68,-24.41,-55.03,41.1,-13.34,-21.77,0.85,-0.77,73.54,64.79,15.64,-4.64,53.69,-22.69,113.65,-16.62,58.59,8.74,-46.57,0.0
1.0,1.0,128.24,69.59,-38.95,-11.39,356.42,139.42,2.19,56.28,-118.49,-6.0,-32.19,-2.83,-17.01,29.29,-78.32,9.19,-23.5,-32.47,-4.76,361.13,-21.84,110.85,-9.23,-19.9,0.0
1.0,1.0,-198.29,18.21,72.12,15.15,-3.95,-92.6,-55.03,15.41,-169.13,-21.47,-21.91,-9.65,-71.79,70.68,-22.48,6.38,-16.86,38.01,-17.59,4.18,44.29,-141.16,-4.61,-117.58,0.0
1.0,1.0,84.97,12.9,-432.94,-25.74,59.07,12.73,-1.09,49.57,103.75,1.46,54.11,-0.86,44.07,14.39,71.93,-3.25,2.33,14.63,8.85,146.41,73.81,-5.66,8.44,-127.27,1.0
0.0,1.0,-74.14,-3.21,-163.65,28.82,-273.06,-8.24,120.68,18.21,-56.31,-2.7,3.81,28.71,37.64,59.77,51.52,7.4,23.85,37.84,-5.41,-296.71,-169.32,210.42,-2.94,-54.13,2.0
2.0,2.0,-106.37,-61.85,53.78,32.0,-82.08,-94.31,86.28,-30.0,-17.73,0.42,-50.83,20.69,-0.84,-41.68,-5.7,15.18,7.67,1.11,-7.81,79.33,84.19,-109.85,2.36,48.35,0.0
3.0,1.0,107.49,-11.55,737.06,23.06,147.82,-34.35,-11.7,19.83,-22.64,8.5,36.37,-8.48,-56.98,-59.21,-68.43,-23.13,-25.26,21.08,1.65,-387.92,-93.3,50.22,-13.3,67.32,0.0
2.0,1.0,52.42,-58.41,302.71,20.27,18.16,-146.81,122.37,-37.74,136.31,6.36,41.07,-10.53,36.36,28.73,-8.32,-16.76,-12.7,1.8,10.04,-244.34,33.39,-45.25,-14.99,-77.54,0.0
