cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,target
1.0,1.0,170.43,-105.64,-3.28,294.81,12.73,-21.47,41.55,175.19,164.94,-8.12,-76.83,19.03,568.55,-152.58,34.78,81.04,12.17,34.52,43.4,336.05,3.09,0.0
1.0,2.0,-19.74,117.08,15.81,-48.29,-131.52,-15.94,155.13,71.36,-62.12,64.6,-67.35,27.21,-224.7,-8.14,-172.07,-43.77,-108.76,-23.02,12.0,122.9,3.09,1.0
1.0,1.0,-4.44,44.99,-0.84,-68.1,-28.82,0.88,10.24,-97.43,37.98,-136.34,-54.46,58.56,44.53,-112.14,152.39,-99.34,16.52,72.64,-4.13,-100.37,1.45,2.0
1.0,3.0,-115.59,107.68,14.41,0.22,-113.17,30.5,-45.5,-23.06,52.08,57.71,36.3,-5.66,37.4,27.44,-213.79,-20.86,15.01,259.21,4.69,47.13,2.37,0.0
1.0,2.0,33.84,-6.9,13.85,-98.22,-89.3,-8.99,-172.65,-87.53,-50.31,-94.83,-6.99,-21.14,26.79,127.04,-173.9,32.25,57.32,38.7,5.13,-86.4,-3.51,1.0
3.0,1.0,-56.56,64.17,0.84,-292.86,67.19,-5.3,81.75,39.66,-6.29,154.71,-63.06,-80.06,-546.53,33.13,282.17,40.28,27.82,-75.18,-19.71,-341.01,-0.55,1.0
1.0,1.0,4.64,-21.66,-3.01,-50.34,-80.86,63.09,122.36,-42.29,51.66,5.76,23.47,118.52,-91.33,-9.63,117.99,9.85,64.08,14.54,21.89,33.53,0.78,2.0
1.0,1.0,23.88,71.56,-0.54,-185.93,29.86,-3.1,-133.8,-324.66,105.6,-47.4,22.63,41.05,-582.31,41.35,60.9,-1.44,-129.52,-156.38,12.73,-279.6,-1.24,1.0
0.0,1.0,-25.09,51.53,-5.75,187.12,-63.03,-24.92,-314.38,-115.19,-86.23,94.64,-55.24,-62.71,47.2,-50.5,36.22,-67.04,61.27,52.88,38.94,-21.79,0.88,1.0
2.0,2.0,27.2,-3.05,-5.55,-31.98,-102.34,-4.88,51.38,-202.25,25.96,54.72,8.39,99.83,-388.24,64.94,-161.54,-68.93,-84.08,-55.89,-19.37,-24.5,-1.75,1.0
3.0,2.0,264.0,69.74,13.71,-191.94,-66.18,5.88,3.23,-54.29,95.52,68.15,90.97,-33.21,-370.29,1.34,83.4,12.36,-28.77,18.72,3.01,-333.79,-3.82,1.0
2.0,1.0,-83.91,-57.53,6.17,-103.67,59.63,1.83,31.58,56.47,66.4,-5.2,-12.72,-38.48,-62.33,34.87,-35.52,10.85,51.22,-95.32,-12.13,60.2,0.76,2.0
2.0,2.0,-150.63,49.6,-7.54,209.77,38.79,30.68,41.54,-59.78,-52.02,93.06,-13.62,-17.27,-145.02,-14.99,-85.31,100.01,0.08,-92.94,-1.23,73.27,2.26,2.0
1.0,1.0,-79.2,-136.59,1.92,-170.94,-43.61,-16.01,143.3,-69.61,46.64,-103.89,64.0,39.78,172.71,82.26,32.89,-66.29,-117.45,201.3,16.8,187.16,2.25,2.0
1.0,2.0,102.21,-44.03,-5.18,-135.6,7.14,25.91,-111.97,-234.74,42.39,-78.86,-79.17,-55.93,-265.85,-0.87,-54.26,-10.5,-36.15,-82.96,39.01,-159.03,-1.98,2.0
1.0,1.0,36.73,-109.07,-5.98,-113.69,18.23,5.0,15.82,-133.32,-45.94,-168.02,-7.39,-64.94,193.72,9.97,-45.46,-130.1,75.94,149.38,4.92,67.02,-2.6,2.0
1.0,1.0,-80.37,107.66,-3.33,-68.55,27.67,-0.35,132.75,-65.45,-21.8,104.79,80.7,-6.63,-279.04,70.1,-111.34,48.47,-67.67,123.73,33.25,144.63,-0.47,1.0
1.0,1.0,-58.83,141.11,12.6,115.34,20.82,22.22,203.69,-151.73,58.66,-107.46,-68.13,-2.75,20.9,13.08,-298.64,-62.54,-41.55,204.64,20.94,49.36,-1.29,0.0
1.0,2.0,-211.04,26.33,-18.28,-129.78,64.69,-4.85,-123.29,-195.38,-24.43,56.3,92.36,32.3,-229.96,38.22,7.23,25.14,-236.75,155.26,9.33,-138.84,-3.91,0.0
1.0,1.0,-50.79,52.0,3.63,1.93,-28.03,22.82,-77.99,-87.57,3.53,43.17,96.15,64.93,-125.51,-21.6,-122.17,-19.9,143.06,50.6,15.28,-20.14,1.91,1.0
2.0,2.0,82.7,117.44,8.45,120.49,27.19,-18.81,-67.38,-196.33,-68.73,199.82,76.35,-54.66,-585.73,78.21,25.24,73.31,12.63,-178.6,-27.39,-142.44,-1.8,2.0
2.0,1.0,34.89,-112.23,6.68,122.12,-58.91,19.7,290.3,-97.42,-45.76,62.03,38.25,26.76,77.07,-58.97,84.19,2.02,41.41,179.64,38.15,183.28,0.43,2.0
2.0,3.0,9.22,-70.27,0.02,86.09,-39.45,0.76,47.24,-137.04,21.34,143.37,17.0,-40.44,-270.2,-40.24,-59.42,70.22,132.15,-75.96,14.35,110.9,1.13,2.0
2.0,1.0,74.56,-11.75,-1.62,-166.08,-108.72,-3.54,25.08,-146.73,111.14,-63.18,-22.44,57.12,-252.99,-38.75,212.81,-48.63,21.24,-55.37,-0.31,-212.82,-1.6,0.0
2.0,0.0,97.93,-168.45,-0.61,6.53,-4.3,-14.92,-8.35,-99.05,102.71,71.14,-10.95,12.1,-221.43,9.57,-128.14,-41.45,37.71,-213.51,-51.97,164.37,0.76,2.0
2.0,1.0,6.18,-228.41,-5.45,343.06,-14.22,3.1,18.24,-227.35,-30.02,213.88,8.24,-5.98,-96.21,-46.02,-268.02,30.71,62.14,-102.06,-1.9,547.41,-4.52,2.0
3.0,2.0,-24.63,32.12,-6.73,-67.69,-37.39,-29.17,107.15,-111.16,72.28,106.55,5.49,45.26,-418.38,-82.38,-67.29,39.84,-110.11,-31.62,17.62,-101.47,-3.32,2.0
1.0,2.0,-33.1,-70.73,1.46,212.11,-15.71,-7.52,115.89,105.49,38.82,-97.18,32.92,-38.63,362.17,56.73,41.37,91.24,62.5,-102.82,-4.38,270.43,1.83,0.0
2.0,2.0,-83.95,-5.6,17.0,-209.82,16.32,15.33,301.89,7.77,6.78,39.07,-15.22,37.63,-287.34,18.38,371.44,64.71,-168.45,-0.94,52.51,-44.35,-2.83,2.0
1.0,2.0,-50.79,140.15,-11.08,104.55,-27.41,-10.76,156.52,-382.2,-80.34,-167.82,-41.65,-59.47,-224.59,-61.87,-9.1,101.98,-131.71,82.88,-30.15,-176.8,1.06,0.0
1.0,2.0,0.91,-7.93,10.92,224.98,17.53,4.13,97.12,-199.18,93.61,166.75,19.38,26.81,-212.17,27.79,-62.09,-55.41,-71.27,37.33,-65.84,210.22,0.6,2.0
2.0,2.0,-67.44,-46.76,-8.6,264.53,-21.54,-4.07,144.74,-8.32,30.99,44.54,-69.01,69.64,119.49,-37.67,-86.22,8.31,9.76,-31.28,12.86,235.91,2.84,2.0
1.0,2.0,-55.46,-132.79,3.87,316.79,-16.88,6.42,14.78,-18.25,-41.71,-28.59,-19.31,25.51,257.86,75.02,-14.32,-42.09,-4.37,-170.28,19.92,257.34,0.15,0.0
2.0,1.0,-44.49,-59.57,-2.05,234.73,-55.02,0.97,114.51,-176.66,-81.96,53.11,-49.0,-10.52,-157.13,-15.94,-109.45,50.06,-136.52,-137.67,-19.76,224.58,5.35,2.0
2.0,1.0,9.65,-169.21,-2.95,188.31,-92.45,12.98,-3.02,-41.42,5.18,45.39,30.52,76.52,32.15,19.32,-256.3,46.81,26.11,-205.89,2.29,372.46,2.72,2.0
1.0,2.0,38.03,-141.52,-13.94,-227.69,11.37,-3.36,124.92,-174.71,53.59,-161.48,-32.94,-26.35,90.36,-141.85,3.64,0.58,118.25,210.68,-19.88,58.13,2.27,2.0
1.0,1.0,140.01,141.31,4.56,143.22,17.43,-30.6,-178.6,-391.77,-8.12,168.74,-67.86,47.73,-637.77,15.43,82.53,-16.06,-95.88,-95.57,21.92,-245.03,-1.26,1.0
2.0,2.0,-25.07,-46.09,11.63,187.76,-42.07,9.42,84.19,-171.24,60.23,118.13,-12.44,52.94,-263.84,-53.36,-215.13,-12.68,-81.27,-112.89,-8.05,203.13,0.17,2.0
1.0,1.0,33.7,81.16,7.76,84.11,-11.46,30.12,65.72,-159.96,32.38,34.76,-77.06,25.13,-64.78,-8.14,-118.21,49.97,123.51,198.78,14.05,82.68,1.93,0.0
2.0,1.0,-68.01,-21.27,1.91,9.27,20.73,24.04,10.07,-221.0,124.08,81.54,19.89,-22.48,-467.57,-7.23,-410.12,-72.36,15.74,-163.91,1.61,192.3,-1.46,1.0
1.0,2.0,113.69,6.49,-2.6,-98.85,-17.18,-24.22,176.96,52.47,-121.54,-109.2,-73.74,-21.92,-67.98,13.05,180.59,-41.25,-22.5,-143.52,-8.5,-27.61,0.17,1.0
2.0,2.0,135.25,-99.16,-3.62,66.43,-14.18,-7.07,-339.47,-37.7,-11.37,235.05,5.55,-0.9,53.85,-37.09,-245.32,23.27,18.32,158.07,23.0,105.95,0.34,1.0
1.0,2.0,66.91,30.61,9.33,-1.11,-87.65,0.91,5.44,-129.71,-84.89,33.95,-32.14,-45.06,-79.64,12.16,-73.94,27.77,-220.97,153.27,6.74,10.99,-2.35,0.0
3.0,2.0,-51.71,-139.99,8.1,-99.69,-16.93,4.92,154.51,33.55,72.01,-58.26,53.21,43.18,-13.16,82.25,35.73,-10.78,-150.93,-111.68,3.7,16.41,1.95,2.0
1.0,1.0,-89.18,-40.23,3.3,-78.64,-38.62,17.96,52.29,-70.63,-21.17,-37.05,-57.24,93.7,6.23,-48.13,-140.81,15.72,182.9,104.69,-23.84,90.86,0.45,1.0
2.0,2.0,-79.82,-153.13,7.81,333.87,42.78,-9.74,62.62,41.97,78.72,31.23,8.29,7.73,313.9,-63.81,107.97,4.05,-79.58,-112.51,-20.63,232.06,-0.09,0.0
1.0,1.0,39.55,-7.3,-19.91,-263.03,-6.25,24.89,202.97,-30.86,-40.2,70.33,28.97,81.43,-396.9,-5.48,250.15,72.25,-124.86,-25.94,-8.68,-8.25,-0.62,2.0
1.0,2.0,-167.54,93.63,-12.54,-374.46,-51.6,14.48,85.44,121.91,-26.15,61.29,-78.55,34.15,-402.88,-3.16,170.63,35.64,-210.68,-55.43,-16.23,-136.67,2.57,1.0
1.0,1.0,-133.29,-64.32,3.76,48.95,30.93,-22.93,101.56,-42.78,-14.8,-89.41,-16.33,43.54,101.29,11.0,100.0,49.45,-39.74,-47.52,12.98,88.18,-0.43,0.0
1.0,1.0,-121.37,39.39,-7.77,105.95,25.05,19.72,29.55,-113.15,32.18,-51.53,147.94,-81.16,26.73,-11.55,-30.89,-6.96,-206.78,50.08,-4.33,-17.58,-0.04,0.0
1.0,1.0,-46.0,44.33,-0.48,47.12,39.59,-8.21,-133.82,-169.5,1.62,-76.06,61.38,27.25,-38.71,29.69,-52.06,-115.44,127.55,3.7,23.91,-113.33,1.86,1.0
2.0,1.0,-72.94,-30.3,9.73,243.86,75.87,-20.54,184.63,-18.39,55.75,-32.75,-78.89,-10.56,127.27,34.71,28.53,25.99,-73.72,-78.64,-13.42,181.85,-0.27,2.0
3.0,2.0,82.95,76.09,10.17,-104.75,-97.14,-30.82,73.24,-47.53,-34.04,242.57,-30.54,-6.14,-740.92,47.96,-116.92,14.35,15.78,-231.22,16.26,-50.94,1.15,1.0
3.0,1.0,78.77,-2.74,21.89,-99.12,-0.64,18.74,27.69,-47.77,-57.95,60.47,81.27,-43.06,-403.24,54.23,-47.48,-36.88,-124.68,-193.98,10.81,-153.5,1.82,2.0
1.0,1.0,75.77,105.43,-2.36,120.41,-33.34,2.75,124.14,-172.3,75.78,-157.29,-5.71,45.75,13.46,2.0,-77.0,97.95,6.2,59.4,4.8,-81.11,-1.62,0.0
0.0,1.0,-65.77,86.3,10.25,272.61,-2.84,2.36,201.17,-125.95,-73.1,-32.01,66.46,99.58,144.4,-72.29,-57.64,-5.48,-114.58,154.67,40.35,295.38,2.9,0.0
1.0,2.0,37.61,66.23,7.49,153.44,67.69,-36.78,218.57,-7.92,2.84,24.69,45.2,76.45,54.88,-1.19,260.21,19.24,23.04,84.75,5.22,67.14,0.41,2.0
1.0,1.0,-84.22,127.0,-9.89,306.69,46.82,-13.4,-201.28,-246.38,-2.92,201.77,-37.74,15.68,-280.39,2.21,112.01,-37.99,138.81,-7.45,-19.76,-81.09,0.09,1.0
1.0,2.0,-52.44,167.5,-2.88,213.29,80.58,30.9,252.42,-174.5,9.86,-44.22,-113.29,-55.57,-7.62,-50.21,-300.8,38.94,3.73,234.94,-8.26,129.22,-1.96,0.0
2.0,0.0,13.0,100.09,-5.01,-25.33,-14.83,-23.09,263.15,21.84,0.84,11.79,52.76,-51.86,-56.74,-0.34,168.44,68.85,-86.28,165.6,28.23,-128.46,5.97,2.0
1.0,1.0,149.94,-26.42,-2.62,102.01,0.81,6.29,-40.6,-28.4,-12.08,-48.87,11.56,76.19,255.12,-64.93,-28.66,13.41,33.11,106.74,0.31,127.34,0.69,2.0
2.0,1.0,46.39,-57.07,-6.1,-49.29,132.33,-13.29,-190.24,-51.39,2.22,138.44,61.87,24.35,-55.85,-62.59,-217.29,-67.98,-21.39,121.58,-25.72,77.17,0.22,1.0
2.0,1.0,-40.98,15.21,2.05,79.34,15.8,-42.66,158.94,-138.63,-0.85,117.3,0.92,113.23,-290.12,-5.91,-73.07,-53.94,-28.6,12.36,10.22,70.54,2.22,2.0
1.0,2.0,28.04,19.22,7.5,-148.1,92.4,-0.12,-63.16,-180.36,-6.34,-121.18,21.68,77.87,-210.91,91.73,124.26,100.3,129.16,-67.35,23.09,-224.05,-1.25,2.0
3.0,2.0,-128.19,-5.18,-4.9,200.25,-31.89,6.36,149.52,-73.45,-32.12,93.13,-112.12,-52.75,-161.85,-94.78,-117.32,4.6,-47.42,-82.35,-18.31,81.74,-4.7,2.0
2.0,1.0,101.02,119.14,7.8,287.28,4.53,13.51,325.55,-250.94,114.3,-66.62,102.57,6.74,-85.24,-56.85,-145.82,-12.12,-1.09,106.52,-15.35,88.72,-2.63,0.0
2.0,1.0,-86.02,-18.26,-12.28,-79.96,-95.68,-9.0,133.15,-42.61,-34.15,-51.3,-14.06,28.7,-45.29,-4.14,129.67,103.84,-11.25,31.13,-17.5,-35.7,-0.08,2.0
1.0,3.0,-113.7,-28.28,-12.98,292.73,16.57,-19.53,-137.03,-44.67,-42.08,233.84,20.31,-12.54,134.63,26.27,-53.13,18.15,-6.33,165.24,35.27,211.62,3.08,1.0
2.0,1.0,-48.95,-64.0,-1.77,218.59,-13.31,1.45,230.19,-108.44,31.99,26.37,61.0,4.25,67.54,-4.24,14.63,129.98,80.01,54.55,23.67,234.98,-0.53,2.0
2.0,1.0,-37.28,38.12,11.85,-136.76,28.04,-4.82,57.49,-143.36,-14.84,-64.86,66.22,-113.06,-308.43,-10.26,-85.85,-39.91,-81.41,-45.19,0.63,-235.97,-1.67,1.0
2.0,2.0,-129.96,-175.97,-1.17,137.15,-43.81,16.51,167.39,-142.22,3.1,115.62,9.42,7.2,-42.73,57.41,-112.2,-74.3,-210.67,37.93,23.94,352.97,2.95,2.0
2.0,1.0,159.9,-107.31,-2.82,49.25,-8.57,51.88,25.13,-125.67,-22.57,-183.21,92.33,-12.5,78.67,32.11,83.02,-47.18,-156.02,-153.8,-13.98,-116.73,1.26,0.0
2.0,2.0,185.31,-119.71,5.05,128.79,53.8,-8.5,15.93,-121.99,24.77,-21.71,-49.82,10.19,-6.69,-1.75,140.07,-41.68,-169.68,-136.45,37.79,-11.82,-0.23,0.0
1.0,2.0,53.13,-14.3,-9.29,119.66,17.99,14.27,82.63,-82.45,-11.9,-51.4,7.91,22.25,83.99,54.2,39.75,-21.67,130.1,10.06,0.56,121.81,2.11,0.0
2.0,1.0,-70.2,10.45,13.71,-20.61,20.48,0.83,-40.98,-136.06,34.84,-52.97,1.98,96.66,-153.15,-24.04,118.22,44.16,15.18,-65.43,-29.63,-232.37,1.85,2.0
0.0,1.0,-127.06,-30.83,-14.2,16.88,-70.16,5.87,-167.05,-178.24,-55.11,-182.89,7.01,-77.15,288.06,73.46,-198.18,9.53,1.24,165.79,14.95,130.68,-0.82,2.0
2.0,2.0,-41.51,38.49,6.71,53.57,121.89,30.28,196.2,45.54,-41.74,-34.6,68.44,33.91,83.35,20.58,13.56,-62.53,-203.24,63.37,36.8,46.62,1.28,2.0
2.0,1.0,149.94,-88.42,7.65,-55.76,-50.07,-16.34,-32.13,-244.58,45.78,-176.72,-29.07,-40.47,204.4,-72.74,244.58,-68.32,18.54,234.69,-22.35,-242.44,-0.02,0.0
1.0,1.0,77.27,-195.96,8.39,89.69,7.35,21.39,-47.13,-16.16,-14.59,-8.52,-43.16,-45.59,159.06,-97.82,-146.38,10.06,18.5,-144.85,32.54,426.59,0.49,2.0
3.0,0.0,-12.53,89.99,1.93,-12.68,-52.92,23.23,182.77,11.26,-11.14,29.08,12.23,-48.74,-174.19,11.56,189.25,3.14,41.6,16.18,-0.83,-216.36,-1.93,2.0
2.0,1.0,-63.07,114.75,14.39,-337.43,-120.83,6.99,-16.71,-37.66,-10.09,163.16,-197.39,-29.2,-686.68,37.74,-50.92,-36.11,23.73,-64.58,9.43,-231.72,1.8,1.0
1.0,1.0,-88.9,0.0,-14.09,238.61,-18.95,-3.22,72.1,-12.13,22.83,-84.45,-21.27,56.25,211.48,-21.04,17.11,93.62,36.32,-75.61,39.92,138.18,2.42,0.0
1.0,0.0,-15.84,-57.28,-10.63,46.92,102.73,21.92,-74.48,-89.16,-25.8,169.28,46.96,-78.61,-81.6,-57.69,-11.7,68.4,38.71,100.68,-31.93,175.08,0.9,1.0
1.0,1.0,-38.26,73.07,-14.86,-129.69,-169.65,14.25,130.25,-27.58,-71.0,-12.2,-33.45,9.67,-278.0,-4.4,-110.08,99.0,-8.59,-53.69,16.9,45.21,0.2,1.0
2.0,1.0,-33.67,66.78,-24.32,-86.12,10.69,-46.35,-110.84,0.56,-118.43,-11.22,-126.75,-67.87,-12.2,18.3,-137.58,20.71,60.43,97.99,-22.07,-119.05,-1.02,0.0
1.0,2.0,-99.2,42.06,16.27,87.46,-27.98,-18.92,52.01,-97.93,64.43,-154.35,-73.54,27.18,59.25,-68.73,11.5,-22.62,212.57,-43.21,-4.73,-104.89,-0.68,0.0
2.0,1.0,22.76,47.89,6.19,43.87,-63.13,-22.72,108.79,-67.84,-10.79,88.81,-71.68,62.17,-230.99,42.63,-73.87,-79.36,35.48,1.17,-3.29,30.65,-1.35,2.0
1.0,1.0,252.15,-64.44,-14.44,41.75,-108.61,-9.35,26.73,-52.98,57.62,-41.67,-41.85,-47.95,216.65,82.64,166.89,-55.87,5.35,147.11,-29.83,8.19,-0.07,0.0
1.0,1.0,83.35,31.23,-7.67,-9.22,37.48,-13.88,112.29,238.39,-50.48,-97.13,-44.26,98.26,179.39,-22.13,-2.18,66.46,91.17,-163.39,-4.59,217.03,4.94,0.0
2.0,2.0,9.67,-39.94,5.33,207.77,4.23,-6.14,205.43,164.12,-22.66,83.11,-27.11,88.86,-78.47,60.83,71.23,-91.16,60.99,-363.47,-27.79,308.93,-1.8,0.0
2.0,1.0,-10.2,172.74,-3.21,-336.84,29.34,12.6,84.4,177.71,15.26,152.23,-72.61,114.1,-512.58,-25.01,83.99,-87.28,-73.49,-49.51,-35.32,-240.03,-1.24,1.0
0.0,2.0,0.36,265.0,11.69,389.44,-60.79,8.35,-73.03,-114.93,-56.34,-19.31,-24.36,-65.62,65.21,-50.07,34.05,-16.85,-147.04,46.8,24.73,-122.67,1.94,1.0
2.0,2.0,-49.51,-92.01,-3.88,25.18,53.15,0.4,-129.92,-123.28,-80.39,-28.17,69.52,-43.33,-88.64,-45.5,113.99,-81.39,-36.28,-167.39,-7.79,-119.11,-1.92,0.0
2.0,1.0,56.36,133.43,-0.52,-192.79,4.83,18.17,223.49,129.47,20.63,65.56,5.03,97.7,-290.26,-47.45,348.96,40.71,-65.06,-14.93,5.01,-152.52,-1.39,2.0
1.0,1.0,60.7,-116.87,6.71,284.36,-15.27,3.08,-15.97,126.16,-27.89,-7.69,-2.86,10.45,583.06,9.49,0.92,48.16,-62.86,91.16,7.95,317.16,-2.15,0.0
2.0,2.0,-40.98,68.44,21.71,-13.13,-35.69,-33.11,116.41,-161.15,-5.79,93.93,-5.75,51.18,-500.58,0.05,-75.59,-102.0,43.57,-111.2,18.35,-35.49,-0.34,1.0
1.0,3.0,98.5,-59.74,9.1,186.59,82.49,19.71,89.54,16.92,-45.16,-2.28,7.86,-16.27,140.83,-51.01,-43.89,-5.94,-12.58,-74.03,3.0,213.49,1.87,2.0
2.0,1.0,56.17,143.75,-14.47,-322.63,-71.02,-12.46,56.84,103.01,-12.85,57.76,-0.49,-5.5,-419.39,-12.7,-51.63,40.33,0.36,-37.57,31.22,-155.62,-2.23,1.0
0.0,2.0,12.74,-67.53,14.27,-198.91,86.51,-13.62,49.55,-81.46,-44.74,-148.79,13.92,32.74,131.99,26.64,48.96,-79.43,-42.5,157.36,-21.08,101.47,-3.04,2.0
1.0,2.0,146.91,-11.7,-7.56,-125.66,-7.54,-29.27,440.65,195.84,-24.56,99.69,59.98,105.18,79.55,-74.02,377.24,-24.22,61.68,223.84,16.99,285.94,1.85,2.0
1.0,1.0,73.45,-59.3,4.68,-328.82,73.07,-31.26,-96.68,-195.31,-93.44,2.44,26.19,-119.16,-428.55,-83.78,-98.04,-41.63,67.99,-33.98,12.28,-84.35,2.32,1.0
2.0,2.0,97.14,-92.8,-14.59,47.05,-11.47,13.56,-71.78,-117.09,118.4,-1.15,101.92,-21.92,77.01,-41.77,165.48,-17.69,95.59,54.41,0.67,-77.13,-0.64,0.0
2.0,1.0,-211.06,43.38,-6.01,-137.41,-18.22,-3.46,270.41,7.25,16.07,65.73,13.0,-47.11,-302.25,-47.61,332.9,-85.84,55.51,-7.23,4.46,-64.37,0.65,2.0
2.0,2.0,70.35,-126.7,3.36,-73.41,-114.75,-18.37,47.94,27.59,-3.65,-72.87,-39.74,-6.27,-8.89,39.96,85.02,28.94,241.1,-194.31,-36.45,25.35,-1.59,2.0
1.0,1.0,-24.38,83.55,-2.09,-24.74,44.35,-8.35,-42.05,-231.5,-22.33,176.61,-9.94,-25.06,-536.23,-28.88,94.45,0.24,80.97,-24.89,-24.63,-24.86,-3.46,1.0
2.0,1.0,-49.41,79.11,-4.03,47.92,-9.44,17.03,33.63,-244.92,-47.25,196.32,-10.14,28.65,-627.7,-45.14,-326.04,-80.3,-175.11,-83.37,-4.17,102.62,-3.43,1.0
2.0,1.0,-26.27,93.21,-7.24,394.65,100.11,-2.86,110.92,-24.64,-117.97,260.17,-16.75,47.11,52.02,-39.92,-66.64,26.05,157.86,211.54,25.28,269.22,2.58,1.0
1.0,1.0,-61.4,44.35,-6.24,-85.24,14.52,5.14,150.32,35.03,-31.59,-22.22,37.22,40.52,-6.42,57.13,236.15,95.69,-35.1,80.75,21.82,-24.49,1.48,2.0
1.0,2.0,-245.54,-37.36,-0.15,212.8,47.28,-10.99,184.38,-31.72,-19.0,-159.06,-3.41,5.32,196.12,-16.45,144.65,-12.54,-113.74,-155.34,0.66,134.18,1.87,0.0
1.0,1.0,-26.77,-52.84,12.26,-276.44,17.53,-17.72,199.51,45.88,-36.16,-125.15,-43.47,3.56,177.85,-9.82,158.27,-29.42,-63.51,242.49,2.12,69.88,-4.37,2.0
1.0,2.0,-139.39,10.35,-5.1,134.3,11.36,21.11,45.02,73.99,-79.75,167.27,-40.95,70.49,179.34,-32.22,-178.25,63.97,-53.3,253.76,-39.17,296.05,0.92,1.0
1.0,2.0,-88.5,83.13,-34.79,-132.27,-84.91,-6.26,170.52,111.12,-6.59,99.63,-7.2,-108.25,-342.46,46.7,205.04,100.94,45.19,-142.86,-24.06,25.93,3.5,0.0
1.0,2.0,-89.35,-30.87,33.91,-36.68,-136.77,-26.19,110.99,-119.2,-14.09,-67.93,8.83,-14.96,-326.81,-43.96,-271.86,-50.93,126.08,-283.88,0.27,221.15,-0.85,1.0
1.0,1.0,63.33,8.26,11.46,-92.82,-35.79,2.51,-195.95,-110.54,-20.94,-126.34,-30.86,-69.95,-8.91,-142.76,-51.22,-65.87,-44.17,-22.83,-41.32,-206.61,-0.53,2.0
1.0,2.0,21.52,37.17,6.9,-70.42,-24.27,35.13,-120.17,-181.55,-76.48,-17.11,60.15,-38.17,-272.72,87.88,64.47,21.02,-10.52,-77.47,-6.51,-120.78,-0.64,1.0
1.0,2.0,130.21,-59.84,13.32,-168.31,-157.16,10.42,-331.1,-172.34,28.25,32.12,-48.12,53.7,-250.97,5.58,-109.69,49.82,86.47,-56.55,24.28,-163.93,-0.82,1.0
1.0,2.0,38.85,-32.0,2.85,177.17,7.58,-9.36,-114.71,-202.53,63.86,136.34,-61.94,-97.61,-238.36,14.39,62.04,109.22,-37.7,-120.63,-24.59,133.45,-1.25,2.0
2.0,1.0,8.98,-23.64,3.39,31.36,76.46,-9.19,-161.15,-30.89,-76.66,8.2,120.9,-0.24,65.79,11.03,-74.72,-38.25,-34.52,17.15,-2.18,-48.12,0.6,0.0
2.0,2.0,10.44,-143.07,-3.4,110.09,140.85,5.69,-3.52,-76.66,-17.34,18.18,45.04,38.33,61.61,-2.73,101.93,58.08,85.02,-76.41,19.18,93.28,1.03,0.0
2.0,1.0,-48.28,-108.58,-2.84,53.5,-2.3,-4.51,197.76,-135.78,7.0,47.04,-40.99,-60.11,-127.92,54.01,67.01,1.26,-12.73,2.86,-26.73,81.65,-3.8,2.0
1.0,2.0,23.39,34.77,-5.74,-28.74,-39.09,7.4,-61.25,-22.87,-105.14,0.27,-69.99,-5.03,33.96,15.2,-94.09,-37.78,-50.05,114.75,-9.81,-17.64,-0.56,0.0
1.0,1.0,-28.6,-139.67,6.76,239.9,-9.57,22.28,77.68,-95.07,33.79,31.12,47.94,-57.05,263.68,7.72,-136.6,13.75,-11.66,98.95,-51.18,454.06,-1.14,2.0
1.0,0.0,-63.68,-84.1,1.55,225.56,-29.22,15.06,67.31,171.82,-97.13,-37.04,-20.25,2.17,204.19,-63.56,-51.92,-62.92,131.76,-319.52,-33.03,292.36,-1.26,0.0
1.0,2.0,-88.81,75.57,-1.11,-17.48,45.06,-7.02,-45.17,-67.83,-81.61,-38.49,-31.73,10.17,40.95,17.44,-42.13,-62.96,261.92,141.76,23.6,11.72,4.0,0.0
1.0,2.0,-11.57,75.71,8.31,201.02,5.75,-2.73,101.48,-84.88,-30.19,43.81,28.04,-33.58,42.06,-48.04,-72.36,140.34,-28.54,128.93,-16.59,172.19,-0.03,0.0
2.0,1.0,-54.89,51.95,0.69,71.2,138.15,-9.95,110.57,-182.03,-55.5,50.68,3.9,-44.4,-318.09,-4.04,-118.36,19.17,128.85,-17.94,-11.83,-74.91,-0.37,1.0
2.0,2.0,105.86,-128.25,3.46,-103.55,72.13,5.12,-120.2,-107.45,-48.32,148.1,90.28,3.99,-153.78,38.84,-158.63,15.81,119.99,90.11,-2.68,120.74,1.78,1.0
1.0,2.0,9.24,8.09,1.45,-153.14,-43.54,6.45,163.3,-12.22,-39.5,-103.99,-14.36,-19.24,66.63,-9.45,216.26,7.43,-143.3,155.97,35.14,-104.21,2.56,2.0
2.0,2.0,-39.07,-155.73,-18.8,-151.64,-17.41,1.08,-41.26,-39.72,48.92,76.84,65.23,-25.78,-323.03,-133.57,-20.2,35.48,-62.68,-244.13,-1.83,21.95,-3.84,2.0
1.0,1.0,-134.22,-21.23,12.94,116.59,8.19,-11.92,-47.06,-120.43,-77.31,34.39,-1.31,15.33,-153.78,33.91,-196.7,10.36,55.05,-147.83,0.76,221.92,1.56,2.0
