cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,target
2.0,0.0,2.0,2.0,-9.56,-31.19,-177.69,-90.57,-42.9,19.02,-186.31,-23.93,-94.49,9.38,-57.03,47.56,-60.04,-3.73,-11.99,-6.46,-64.3,8.5,21.47,46.72,62.82,-28.02,43.0,-55.8,-168.67,0.0
1.0,2.0,2.0,1.0,-53.68,-31.51,-42.81,2.09,86.76,-78.85,51.95,40.12,111.1,-8.2,-76.47,61.7,211.93,63.56,-27.86,-14.78,-19.09,-99.8,-63.54,-115.28,148.6,-116.63,-124.38,65.78,102.18,1.0
1.0,2.0,0.0,1.0,26.54,5.48,-37.54,-59.05,3.74,-58.39,144.02,31.13,-23.21,14.44,-0.36,-12.24,44.6,15.63,40.46,-17.22,-24.36,-114.22,17.45,-8.31,83.99,155.46,100.47,28.92,-4.34,2.0
1.0,1.0,1.0,2.0,27.48,19.21,-0.5,-75.91,-169.04,-65.53,16.08,-12.36,-5.64,-4.22,13.34,-131.22,-56.98,25.94,46.38,21.3,99.39,-32.55,7.77,21.56,-16.94,28.79,164.8,44.67,87.64,0.0
2.0,1.0,1.0,2.0,2.87,-26.83,13.06,57.92,-283.22,357.03,302.9,30.81,-52.81,-34.09,105.38,-63.81,70.31,-71.36,76.42,75.96,155.37,-146.54,73.56,-13.23,-16.78,-100.25,58.14,-102.74,-20.27,1.0
2.0,1.0,2.0,2.0,16.2,14.81,118.63,-18.7,-22.06,-35.92,-101.35,45.17,63.91,43.35,31.58,1.12,-56.95,29.53,47.05,-11.72,13.77,-107.78,-20.74,-51.85,-5.28,80.71,150.55,-34.46,-18.63,1.0
2.0,2.0,1.0,1.0,-40.84,10.5,-195.73,-82.6,71.27,-6.98,118.72,-75.18,62.16,-44.07,19.58,47.35,-63.15,-6.0,-77.25,-55.52,-97.62,142.69,-87.2,1.64,-94.52,61.77,-7.56,-33.31,-59.97,0.0
2.0,1.0,2.0,2.0,29.63,12.53,116.16,23.54,-167.17,144.69,51.8,-24.07,-22.27,9.94,-69.01,95.31,-54.78,43.44,-30.92,31.36,48.86,-86.81,-13.11,-44.38,-67.36,-74.72,233.27,-66.99,-76.42,1.0
1.0,2.0,1.0,1.0,-135.14,-48.1,0.1,-31.85,-139.35,-19.88,-130.07,-55.24,31.46,39.77,94.02,-31.67,-116.93,36.66,43.82,49.49,106.83,-237.43,-57.53,-37.43,89.06,-0.49,97.71,-39.92,68.62,0.0
1.0,1.0,1.0,2.0,6.88,-35.79,68.93,18.65,22.93,104.64,8.72,6.41,60.53,-5.84,35.18,-28.24,-89.0,5.92,-57.18,-7.51,-57.67,63.23,35.11,-3.82,-17.63,-16.22,28.17,-34.86,117.67,2.0
1.0,2.0,1.0,1.0,-55.62,35.05,-103.5,-33.04,-147.41,-55.48,-122.94,67.82,-96.32,-9.46,89.72,65.74,64.73,-24.59,-79.9,50.5,79.14,13.41,-15.01,-38.7,224.68,-20.28,124.61,-30.42,-32.28,0.0
2.0,2.0,2.0,1.0,122.67,-96.85,-137.18,-34.7,-182.16,-77.8,55.74,67.61,-54.72,-18.16,-39.57,-77.34,-146.18,-42.44,14.78,-14.67,91.84,161.83,0.92,10.13,-12.36,-28.52,270.04,-65.54,120.74,2.0
1.0,2.0,1.0,1.0,50.59,-14.38,301.6,33.69,-9.79,-144.05,123.33,-58.47,-14.5,21.91,-65.59,-51.92,219.16,32.77,128.96,-15.85,222.53,-50.69,-36.16,-37.63,147.14,-105.07,85.63,-24.03,-66.66,2.0
2.0,2.0,2.0,2.0,29.85,-8.1,123.31,44.19,-76.48,79.69,37.84,-6.99,-61.04,6.2,93.82,-43.34,91.62,29.62,25.55,26.22,58.97,33.59,19.27,64.89,-4.19,-79.36,120.27,-60.74,-45.98,1.0
2.0,2.0,2.0,2.0,-112.73,-8.78,-217.41,-71.49,-401.52,428.84,223.29,-77.18,-93.18,24.26,-17.23,6.28,-13.17,16.41,-108.12,77.66,178.74,-38.74,44.18,-14.3,-71.78,-122.15,67.4,-198.46,-17.75,1.0
1.0,1.0,2.0,1.0,9.66,-9.77,175.71,-2.35,-81.36,-287.9,-102.82,72.99,-9.38,-33.41,-40.82,55.02,12.83,-99.82,26.11,-2.32,158.89,62.4,-44.83,-52.15,-84.49,-96.59,329.19,-13.19,-5.0,2.0
2.0,1.0,2.0,2.0,-93.22,0.03,-32.89,12.19,-142.72,164.17,31.62,14.17,-39.95,67.71,-102.63,70.18,9.25,-26.14,32.25,24.21,67.48,110.82,-52.46,-8.89,-31.86,22.15,63.4,-107.98,-40.34,1.0
2.0,2.0,2.0,1.0,31.3,-57.88,227.17,-3.06,-44.83,13.92,26.99,9.31,135.65,12.37,-12.49,-64.78,33.97,4.59,55.69,30.53,122.3,-12.53,-11.18,-27.24,-126.31,12.35,219.41,-151.43,135.84,2.0
2.0,1.0,1.0,1.0,-45.53,44.5,-236.47,-21.1,-234.79,-60.27,-8.5,72.02,90.17,44.09,-62.75,-32.05,-150.92,47.44,85.45,57.92,241.95,-12.33,-21.14,14.29,-55.6,21.6,-181.25,61.83,22.85,0.0
1.0,1.0,1.0,2.0,59.09,70.06,-98.53,-64.28,-140.29,173.68,18.21,0.02,111.99,-7.78,-41.14,-32.16,-90.57,30.07,-98.8,-17.89,22.42,151.95,-59.53,15.51,-96.23,-68.63,73.12,-112.39,75.04,0.0
2.0,2.0,1.0,1.0,-7.04,-33.89,-105.6,68.52,10.18,29.85,41.14,17.91,-1.88,41.34,104.32,54.51,64.83,26.46,-81.2,-29.23,-31.39,215.85,62.99,13.1,32.65,3.13,26.47,-71.3,33.07,2.0
1.0,2.0,1.0,2.0,113.18,-20.1,73.08,93.34,-81.52,18.51,-16.1,42.24,45.87,-10.08,133.59,25.18,-72.75,19.1,-39.78,-22.21,10.12,-156.18,-26.04,-19.83,-127.59,-5.22,115.55,26.61,-123.33,0.0
1.0,2.0,0.0,1.0,-40.97,-88.0,-71.12,-88.14,119.86,117.25,-149.08,59.1,-12.75,-42.28,-53.59,63.78,-35.19,-20.35,28.71,3.86,-126.75,159.45,30.45,8.24,120.61,-47.06,-73.87,-131.92,8.41,0.0
1.0,1.0,2.0,1.0,37.2,6.38,-186.11,-78.2,198.05,-171.95,26.77,110.57,-132.58,-48.07,-29.48,9.82,10.47,7.24,65.07,-54.66,-212.06,118.21,-4.91,15.56,-86.63,-92.79,-11.3,92.59,16.21,2.0
2.0,1.0,2.0,2.0,-22.82,21.49,244.86,-43.34,11.21,-63.56,98.09,-23.38,-4.2,-69.93,-81.46,23.73,34.0,36.49,-9.06,-44.84,-43.98,-98.85,-74.25,-28.8,-47.78,-10.41,169.69,137.66,-25.74,0.0
1.0,2.0,2.0,2.0,-16.84,14.34,133.13,-62.01,-22.38,-142.05,-58.57,84.71,-26.53,42.04,59.59,-61.02,78.45,3.92,17.3,-26.62,137.3,34.38,-26.58,-19.37,-76.91,83.92,-105.57,108.71,78.2,0.0
1.0,2.0,2.0,2.0,29.22,6.47,-199.12,5.22,-303.68,279.58,225.24,-36.43,98.81,4.64,66.45,108.24,28.88,0.91,4.71,52.34,137.78,14.33,25.68,-27.4,-17.5,88.02,41.21,-106.03,-8.53,1.0
1.0,2.0,2.0,2.0,1.81,79.92,126.47,-55.8,92.06,524.51,184.64,36.81,-3.44,18.0,-103.74,71.07,-44.56,64.71,4.53,-13.31,-146.56,-113.84,-46.59,-18.09,-203.69,-61.97,-272.1,-104.57,29.84,1.0
1.0,2.0,2.0,2.0,21.35,-8.07,229.88,123.17,-49.52,-147.46,-99.89,-31.41,-2.48,-3.36,186.39,-14.06,24.78,37.43,22.45,6.15,102.16,76.78,-47.17,-19.38,119.91,148.02,107.83,86.75,-172.38,0.0
1.0,2.0,1.0,2.0,-8.0,-18.58,96.6,13.27,42.37,-19.33,-173.68,-0.79,15.73,-7.92,-24.64,56.89,-31.54,69.48,-59.9,-36.52,-46.47,-53.58,11.32,45.73,-79.46,220.67,117.13,-69.25,-22.01,1.0
2.0,2.0,1.0,1.0,-55.66,-56.64,-54.5,-25.44,89.32,-145.9,-43.36,-20.39,-4.82,-30.9,-92.53,-58.22,86.12,12.48,63.65,-50.14,7.08,73.86,-27.1,11.61,-54.12,-21.7,-100.84,31.21,-50.54,1.0
2.0,2.0,1.0,2.0,23.68,63.35,-8.21,12.37,-244.56,357.06,167.05,61.92,15.31,-50.77,-71.93,42.59,53.66,-73.15,-70.7,63.86,165.96,-14.64,32.5,6.18,-80.38,54.22,8.39,-189.41,-21.18,1.0
2.0,2.0,1.0,2.0,-49.2,-23.92,-52.38,-104.49,-125.85,12.6,90.39,-42.48,-0.09,-36.74,17.85,-42.46,-12.85,-19.28,-17.78,-54.57,34.89,89.52,1.5,37.0,56.48,41.12,113.14,17.8,-1.65,1.0
2.0,1.0,1.0,1.0,-73.86,-45.84,-193.19,-126.95,96.88,-126.21,81.99,8.77,-115.18,-17.19,72.55,5.54,78.83,-27.82,-71.78,-58.94,-90.57,49.86,35.32,26.47,12.0,25.49,55.48,-21.09,51.92,2.0
1.0,1.0,2.0,1.0,40.54,-31.54,-388.83,48.93,-76.45,-174.2,45.58,-168.23,28.33,16.08,-124.81,-66.38,76.06,-10.95,52.8,-63.87,5.73,81.99,-9.83,26.6,41.99,135.21,172.13,-75.97,39.78,2.0
0.0,2.0,2.0,1.0,-19.58,-34.01,90.33,-33.67,-25.92,3.63,74.7,27.16,-17.32,-9.58,56.47,91.94,-42.43,-23.62,7.16,4.47,22.78,27.32,46.67,6.65,-116.13,79.69,113.06,-12.01,4.81,2.0
1.0,2.0,2.0,1.0,-73.4,4.5,114.31,-115.79,5.49,-14.49,47.97,-19.33,-75.76,-2.1,-120.83,20.44,77.94,55.22,-2.8,6.01,38.83,-84.15,-30.24,-53.82,29.66,-67.87,44.72,-3.6,-180.86,1.0
2.0,1.0,1.0,2.0,50.4,13.14,60.99,82.93,17.86,-130.78,-53.51,-50.77,58.76,2.23,3.54,38.15,49.72,-25.78,-8.86,-10.2,-62.57,-93.62,27.27,47.14,-11.82,-175.19,161.48,84.71,-81.59,0.0
0.0,1.0,2.0,2.0,-136.04,-63.13,-56.22,-55.3,-67.96,-97.74,-230.0,25.59,-28.7,-26.98,47.19,4.17,-82.89,-72.5,-40.59,-52.34,49.84,-97.9,-16.53,-18.93,33.67,-10.76,-28.57,33.3,-150.13,1.0
2.0,2.0,2.0,2.0,46.14,20.34,125.42,139.49,73.71,-75.76,48.66,68.75,-53.14,-29.95,-74.65,-70.56,-11.54,29.56,-7.08,-53.35,-62.3,-123.55,62.62,16.21,-85.54,-146.06,39.11,103.86,-1.61,0.0
2.0,2.0,3.0,2.0,-36.07,-45.78,140.68,-53.52,73.32,7.58,-51.64,19.24,161.25,-35.18,-14.28,32.64,-109.8,5.39,-121.19,-27.36,-10.26,-17.51,-22.02,-17.05,9.04,-10.91,-67.93,13.56,103.26,0.0
2.0,2.0,1.0,2.0,17.4,28.75,-119.42,52.85,-105.13,-48.39,-163.36,5.65,67.65,13.43,97.4,43.52,-128.82,38.57,-88.75,7.17,15.84,-5.09,12.98,29.49,-242.04,-8.74,114.81,-28.52,-96.26,0.0
1.0,2.0,1.0,3.0,-72.49,-68.71,-197.55,-9.63,-461.06,211.11,106.6,65.74,54.14,5.66,64.69,-66.68,-11.86,-37.63,102.31,25.69,112.73,82.55,-7.28,-42.4,-79.17,-89.81,182.49,72.25,-24.81,2.0
2.0,1.0,2.0,2.0,43.11,28.49,186.06,-56.91,-12.11,-64.64,-53.67,-23.64,-40.27,-4.15,-94.77,-10.1,60.13,32.46,-64.28,-1.88,-3.57,-111.71,10.6,-11.37,57.68,198.65,208.82,13.52,-150.16,0.0
1.0,1.0,1.0,1.0,-22.72,-16.15,-167.6,-51.44,-206.33,-51.06,-3.23,40.05,46.81,33.52,-84.95,-93.27,46.75,-64.92,14.02,46.65,156.89,60.61,-22.3,5.32,-32.03,-43.57,-1.72,34.2,-34.74,0.0
1.0,2.0,2.0,2.0,23.55,36.17,60.26,96.12,4.09,-86.82,-110.83,-36.11,11.49,22.78,-59.16,-32.22,-13.6,15.55,27.08,-24.87,69.73,-182.62,-7.61,42.53,75.18,5.71,-101.61,53.94,-38.18,1.0
1.0,1.0,2.0,1.0,28.02,22.22,277.99,39.76,-71.44,-413.74,-106.34,33.79,-46.91,-0.05,-65.2,30.0,-168.85,0.07,-70.41,-32.73,314.37,-9.75,-8.78,4.65,60.06,-54.37,283.65,-39.43,-15.82,2.0
1.0,2.0,2.0,2.0,-48.36,12.71,-25.14,118.11,-119.12,-41.44,49.69,17.28,76.5,15.56,42.38,-35.43,-53.39,10.86,34.69,-13.33,69.19,103.39,27.27,-30.06,-103.76,-196.27,172.7,-22.7,-116.66,2.0
1.0,1.0,2.0,1.0,4.93,-6.35,-81.77,60.8,27.71,-278.8,-134.35,-5.59,-94.3,23.82,-3.81,-62.03,35.82,9.55,-66.17,-8.27,-29.13,-152.04,64.58,-35.66,-14.82,131.75,76.8,129.45,47.59,0.0
1.0,2.0,1.0,3.0,32.39,16.77,208.63,-19.04,-16.82,189.68,-72.21,-70.96,19.72,14.57,2.3,-34.56,-80.06,-63.52,37.35,-28.26,49.45,30.61,-12.46,-11.61,-55.69,23.23,-156.56,-22.84,-102.44,1.0
2.0,1.0,2.0,2.0,190.17,-15.92,295.65,8.39,92.79,-152.41,93.63,80.46,35.59,-25.75,71.01,28.25,-87.79,67.09,-71.67,-22.26,-57.65,165.57,-94.73,-4.12,36.02,79.61,170.25,159.39,5.91,1.0
1.0,1.0,2.0,2.0,-73.46,18.71,87.45,30.69,44.13,-125.43,51.84,-83.73,-73.21,12.88,-28.0,15.17,20.18,-93.34,-115.29,-57.44,-13.08,94.55,-3.71,-15.03,-12.51,51.7,-31.03,157.14,-58.45,0.0
1.0,2.0,2.0,1.0,-89.45,-44.96,222.28,56.48,137.88,-188.93,27.58,13.52,-51.29,-13.85,-220.47,-27.05,-63.81,-21.27,34.18,8.35,-88.91,78.87,-37.42,-26.48,90.2,1.74,249.02,60.08,-7.8,1.0
1.0,1.0,1.0,2.0,38.91,-55.79,21.23,-21.34,32.94,25.94,-17.72,-39.63,-30.68,-10.34,119.78,25.1,-186.36,48.41,-38.18,-41.65,3.73,-78.1,28.91,-6.12,-141.35,95.3,-91.68,-8.18,91.59,1.0
2.0,2.0,1.0,1.0,87.31,16.32,-102.05,93.28,-190.03,111.74,66.46,26.11,-149.85,-9.83,-77.38,10.44,25.98,-61.61,-54.85,29.82,131.93,42.36,-81.32,-28.73,69.31,100.4,-28.36,-38.18,-111.55,0.0
1.0,3.0,2.0,1.0,-5.46,43.84,42.36,-28.38,-51.27,83.46,110.77,9.62,-70.17,45.02,-35.62,7.97,28.51,79.26,-14.25,42.97,52.85,-55.01,-8.93,44.46,96.41,-60.78,66.53,-70.72,6.4,1.0
2.0,1.0,1.0,1.0,14.71,-49.09,128.81,23.54,52.55,-73.34,-133.71,36.49,-67.07,-1.45,114.42,81.92,-80.03,-51.96,-46.05,-6.59,9.44,-72.61,24.45,-19.43,-70.72,-26.37,33.01,-10.44,-4.96,0.0
1.0,2.0,2.0,2.0,49.06,42.03,-176.8,-36.89,-154.05,-65.07,36.76,-64.36,-49.71,-30.11,4.13,81.97,-55.98,25.41,29.9,-18.79,-16.97,-12.42,21.24,31.59,-10.66,-146.6,213.0,52.04,-85.01,2.0
2.0,1.0,1.0,2.0,55.52,81.81,-124.76,113.91,-55.92,96.94,-46.1,96.74,-11.43,42.7,-79.24,29.04,21.06,-20.61,-7.23,-31.67,-72.14,63.81,2.62,19.39,91.74,37.05,62.07,-50.06,-107.42,0.0
1.0,2.0,1.0,1.0,-23.59,24.1,24.06,14.14,170.85,-167.96,66.1,-1.12,-44.37,37.25,177.04,1.17,-14.25,-31.31,-63.29,-28.64,-82.96,-62.89,-6.19,-28.84,68.54,93.12,90.43,-0.29,-68.64,2.0
2.0,2.0,2.0,1.0,-27.18,-3.1,-86.98,-21.34,-3.14,-169.21,44.05,-86.01,1.1,4.1,11.86,84.09,-107.02,29.3,16.85,-40.38,35.27,-79.37,-69.23,-63.48,2.27,-46.77,8.13,71.43,-63.65,1.0
1.0,1.0,1.0,2.0,-65.91,0.02,-232.09,29.49,-148.83,-252.27,-8.58,-8.28,-47.34,-16.45,103.18,-40.12,-16.03,27.72,41.79,-22.79,-25.94,63.44,43.93,41.73,-82.74,-28.05,272.49,150.33,-24.33,2.0
0.0,1.0,2.0,1.0,33.34,85.67,642.53,53.33,336.76,-196.64,-77.15,-149.26,22.4,58.07,-136.87,-16.81,111.73,-72.02,27.13,-21.61,-73.35,81.25,41.71,-6.61,-68.39,-70.25,83.33,88.84,-101.38,1.0
2.0,2.0,2.0,2.0,-8.6,-23.8,-24.4,-20.37,-104.28,145.92,-32.11,37.6,124.25,4.7,11.37,-29.81,84.76,-57.21,19.83,-10.35,-8.69,144.93,20.74,-37.95,3.47,119.89,131.8,-109.09,26.6,0.0
2.0,2.0,1.0,2.0,63.45,17.78,-85.18,24.37,-251.26,-80.1,2.84,81.77,-54.64,-40.65,-27.99,-6.69,-120.58,-37.8,-72.85,33.11,159.18,51.44,26.71,-13.01,46.2,93.54,225.23,-5.08,-125.18,0.0
2.0,2.0,1.0,2.0,-4.93,4.79,68.11,-84.54,-99.08,329.26,-12.98,-42.19,-156.6,4.95,-85.83,55.51,112.44,103.42,-56.95,11.79,110.97,-57.53,-12.11,-9.19,-127.65,27.86,-85.64,-238.77,-65.87,1.0
2.0,1.0,1.0,2.0,20.85,42.64,257.6,78.61,10.2,19.33,55.51,-94.64,16.65,38.1,-9.19,-22.95,33.74,-34.94,12.69,5.92,4.62,120.34,40.36,39.51,-94.94,108.74,147.19,9.21,5.3,1.0
2.0,2.0,1.0,2.0,-49.29,-64.43,43.64,-5.07,-106.91,210.47,9.43,49.43,49.48,27.24,-13.77,-20.6,23.81,-35.24,-94.68,15.9,-7.54,-3.29,-111.8,27.85,26.18,-106.64,184.58,-155.5,-11.51,0.0
2.0,2.0,1.0,2.0,-42.82,10.51,-108.21,17.43,23.66,-85.41,7.41,50.38,44.08,3.61,-17.56,28.96,-51.64,-104.85,49.89,-25.16,-138.73,51.66,13.23,-46.17,-49.59,-213.26,104.86,104.63,90.14,2.0
2.0,2.0,1.0,2.0,63.75,31.9,-128.28,8.85,-384.38,263.5,247.65,68.59,-37.67,-23.06,-78.13,-0.56,74.56,-38.51,-72.26,51.33,167.19,-105.21,-33.42,67.22,39.6,63.59,153.07,-57.15,42.36,1.0
1.0,2.0,2.0,2.0,21.68,90.3,141.54,-61.95,-116.53,178.38,33.07,-77.1,10.27,33.06,78.58,-120.35,-18.51,25.72,25.96,20.25,72.3,77.48,-11.76,-21.58,62.65,-211.04,119.77,-111.72,40.7,1.0
1.0,2.0,1.0,1.0,-108.57,47.23,130.81,-3.79,-13.08,25.85,115.86,75.71,-31.78,-2.31,7.58,54.18,77.04,-12.38,-5.88,20.45,8.57,13.77,-47.62,10.08,-28.35,112.94,117.94,2.36,-44.22,1.0
1.0,2.0,1.0,2.0,0.27,3.87,-325.6,-92.14,-172.48,-112.55,128.79,-7.65,-109.7,36.07,-42.09,-6.72,-16.7,-35.46,93.11,-34.01,-0.25,29.66,79.28,-9.8,32.15,98.57,202.46,50.66,-60.92,2.0
1.0,2.0,2.0,2.0,112.72,-7.87,-99.59,-31.6,-140.62,129.63,10.28,42.07,-31.14,8.98,-79.41,53.06,82.58,14.62,16.94,16.56,129.23,23.58,-25.31,-23.3,-67.73,-29.75,-184.8,-20.06,47.47,0.0
2.0,1.0,1.0,1.0,-26.2,12.3,-33.99,-73.86,57.2,63.74,-6.94,17.51,-42.51,19.19,-85.89,-53.78,-54.66,40.73,54.12,-22.7,-6.28,0.9,-2.18,-63.21,-23.12,68.32,-185.63,-17.78,90.73,1.0
1.0,2.0,1.0,1.0,-76.03,45.93,180.69,-44.69,76.37,-72.95,38.84,-66.38,-171.43,-22.8,133.71,2.72,103.74,-20.88,57.0,0.06,-4.47,129.03,-25.12,-71.39,-73.32,36.63,73.84,25.97,19.24,2.0
2.0,2.0,2.0,1.0,-61.96,54.31,55.08,113.82,26.65,35.91,-21.65,-47.65,-18.49,-45.19,-8.92,53.12,122.71,150.46,45.71,24.49,3.31,-58.14,-42.63,35.39,17.48,176.63,75.28,-106.64,52.47,1.0
2.0,1.0,2.0,2.0,11.28,38.99,206.0,-44.35,-42.65,38.98,108.82,-33.44,-36.19,-31.5,-33.31,13.89,-196.49,-51.5,146.57,9.27,47.13,50.88,25.66,27.69,176.15,-175.65,101.54,27.01,56.55,1.0
1.0,1.0,1.0,2.0,-62.69,3.71,25.04,-140.62,-19.51,-77.39,-119.54,2.51,32.74,24.03,0.84,-44.39,-172.26,-41.65,-95.89,-43.93,51.77,54.28,-55.94,3.13,-107.19,0.72,-80.62,61.9,-53.35,1.0
0.0,2.0,2.0,3.0,27.73,-32.8,-111.91,6.72,-329.87,449.91,-10.12,36.31,200.68,-7.02,-212.11,31.46,-21.48,-137.92,75.42,21.8,101.65,-15.0,-34.79,-12.68,68.0,51.92,100.19,-257.15,-3.04,2.0
1.0,1.0,2.0,1.0,-4.52,-13.73,19.92,78.67,88.34,-99.74,124.17,17.99,30.05,24.89,-73.4,8.85,-170.6,-15.47,21.79,-59.55,-0.44,76.87,-18.41,14.14,34.28,25.78,-42.16,43.33,57.14,1.0
2.0,2.0,2.0,3.0,32.08,6.55,-106.08,23.93,-231.14,53.37,75.19,60.66,-11.06,10.21,47.88,18.27,-13.77,-13.11,111.63,21.28,-80.73,149.71,34.75,19.8,-5.92,-27.35,170.42,226.73,70.06,2.0
2.0,1.0,1.0,2.0,13.61,25.41,147.72,-64.95,-16.84,-153.9,-90.44,-94.65,39.32,29.87,98.81,-12.68,-131.97,1.12,75.7,6.03,-6.43,-98.45,41.02,-12.29,-33.7,-30.93,232.79,62.48,24.68,0.0
1.0,1.0,2.0,2.0,12.95,29.71,39.02,71.63,-143.01,120.95,198.51,-25.09,92.53,-5.95,124.91,-11.4,77.56,-63.5,62.55,29.54,41.56,66.45,-9.4,34.86,-94.44,40.15,142.82,2.26,126.67,1.0
2.0,2.0,2.0,2.0,56.53,35.51,171.45,36.68,25.42,108.26,-0.1,49.35,48.72,18.56,165.95,37.7,-38.93,-28.6,90.98,-19.95,16.69,-131.35,61.02,-4.55,27.63,-162.8,-127.95,24.26,-51.27,1.0
1.0,3.0,1.0,2.0,-20.38,60.28,-55.98,81.02,41.61,-361.12,-0.63,-38.42,-118.1,37.41,89.68,-24.19,182.52,-7.28,18.23,-57.08,-14.03,-44.53,-55.61,-47.64,41.49,89.93,-2.1,275.29,-31.06,0.0
1.0,1.0,2.0,2.0,-51.17,18.89,69.58,90.16,31.69,-36.66,-27.59,-39.4,129.29,-9.32,42.24,-69.75,60.43,42.88,-16.37,-11.62,-89.96,169.87,0.75,32.07,-38.66,28.98,109.52,63.84,-31.39,0.0
2.0,2.0,0.0,1.0,22.98,-36.55,177.42,-28.09,-11.62,-13.1,98.06,-9.81,15.19,-27.26,-79.02,-50.02,-11.22,26.74,55.2,18.62,13.35,-148.22,-25.79,-31.55,-139.35,-83.86,156.45,22.64,-34.74,1.0
2.0,2.0,2.0,1.0,-48.11,-29.7,143.75,88.5,105.31,-190.12,-13.34,94.56,28.51,-18.48,155.91,29.86,-119.3,-43.85,-33.72,-30.5,125.3,187.55,82.58,-53.38,98.15,178.05,-23.61,-51.95,35.02,2.0
1.0,1.0,2.0,1.0,41.6,13.02,-116.79,3.51,-197.95,-16.83,-74.94,4.44,125.54,29.71,241.27,-56.13,35.68,17.49,-9.31,28.24,112.29,-4.8,-39.52,59.21,-214.07,-6.08,152.42,-62.2,-130.09,0.0
1.0,2.0,2.0,2.0,-48.41,-9.56,-77.76,-17.59,-117.43,-68.55,84.52,-37.31,-68.89,-18.87,47.04,4.16,-83.82,12.22,85.85,-5.96,-36.85,-107.8,-47.27,-29.0,-67.02,70.19,243.87,80.29,27.66,2.0
1.0,2.0,2.0,2.0,-73.7,46.96,10.85,102.79,-139.69,201.42,57.45,25.11,161.72,-17.93,88.52,38.41,-10.28,52.71,-35.96,13.03,37.2,-86.1,39.04,10.68,71.75,-118.04,124.25,-122.1,-98.36,0.0
1.0,1.0,2.0,2.0,102.65,-4.58,149.23,20.76,-17.38,-182.33,3.24,44.25,110.11,-48.63,-96.95,-30.02,15.88,20.65,156.32,-19.52,-34.88,-135.22,-24.82,-12.85,-107.29,-125.36,252.21,141.16,46.05,0.0
1.0,0.0,1.0,1.0,11.22,-73.94,-163.17,-63.23,-308.07,-178.3,-8.22,-45.23,56.76,-32.31,43.13,-37.92,-243.02,52.8,43.52,65.92,260.25,169.07,43.05,-23.18,20.73,-124.03,139.29,52.67,79.15,0.0
1.0,1.0,2.0,2.0,-51.07,25.49,51.92,-163.16,-88.42,155.95,46.62,30.04,46.98,-44.03,60.02,59.84,17.22,8.6,89.91,12.98,42.73,44.19,-32.02,2.12,-89.1,45.68,66.55,-94.12,104.76,1.0
1.0,1.0,2.0,2.0,-44.31,-22.39,-66.86,-4.22,-50.97,-54.36,-163.41,-41.36,38.83,51.74,-3.04,-29.47,39.53,-64.65,-135.6,-0.3,-82.76,-136.0,-55.68,-4.36,84.2,-30.3,254.41,-37.9,49.11,0.0
1.0,1.0,2.0,1.0,-58.93,21.78,-280.26,-132.15,-56.78,38.36,-105.14,2.72,41.25,-23.26,-18.04,-64.84,-42.61,65.57,74.04,-4.99,18.82,86.85,19.47,-34.77,9.34,61.3,-268.21,32.04,-48.1,0.0
2.0,0.0,2.0,1.0,33.39,20.51,-40.0,-17.41,50.96,-129.7,186.01,-0.62,84.9,-16.74,34.6,47.36,48.94,72.4,-57.51,-20.37,15.43,-138.43,0.52,17.4,71.84,143.26,-53.95,104.21,-48.99,1.0
2.0,1.0,1.0,2.0,-45.74,49.44,17.21,-104.58,-216.27,-66.56,-70.55,-114.88,-55.12,68.32,-33.6,1.32,77.64,-57.41,-34.93,29.36,61.11,-27.1,4.62,-53.73,30.85,-24.12,498.36,-102.88,36.44,0.0
2.0,1.0,2.0,2.0,-41.7,-22.67,-92.26,-17.49,-99.82,-2.41,-108.73,69.61,45.34,6.57,29.29,-9.55,-71.94,36.25,53.36,11.33,35.68,-68.67,-16.81,-37.38,40.27,57.33,32.89,-14.35,69.98,0.0
1.0,1.0,2.0,2.0,19.51,-12.21,139.01,-164.61,-22.85,62.34,112.46,-114.68,25.11,11.23,-154.88,71.74,29.26,68.38,-86.33,5.79,65.05,-10.11,-35.51,-2.62,74.85,-246.76,-118.14,81.66,47.2,1.0
2.0,1.0,2.0,2.0,81.01,18.84,69.5,-110.97,-38.54,-35.3,26.6,65.63,-57.72,22.23,-267.83,-0.21,20.38,26.85,-20.33,13.04,-66.54,-35.29,31.73,-5.48,61.54,-69.93,238.9,50.31,5.45,2.0
1.0,1.0,2.0,2.0,-66.88,-25.73,-25.06,17.1,-215.99,16.28,91.44,-0.17,-36.1,1.19,36.87,-28.09,-60.19,121.87,-109.44,24.37,15.28,-31.99,86.42,58.46,-46.25,204.63,248.27,96.17,24.66,2.0
1.0,2.0,2.0,2.0,-12.04,-30.47,119.26,7.21,79.75,241.06,68.6,-10.71,-2.11,46.88,-132.09,42.62,-36.89,32.7,-43.46,-18.95,-217.02,-8.31,-21.66,18.04,-56.52,-139.38,165.94,-83.86,-66.64,0.0
