cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,target
1.0,3.0,1.0,1.0,-100.97,-48.63,-188.27,-28.97,54.97,8.44,37.59,73.3,-0.03,-50.85,34.25,-118.72,0.17,25.54,4.74,-18.96,-137.31,233.69,-112.56,-5.98,2.0
2.0,3.0,2.0,1.0,-35.82,76.07,-41.64,-24.0,-49.66,270.86,36.9,-15.86,0.85,-108.77,10.09,202.35,1.0,-55.76,12.28,-38.77,-130.12,127.72,29.43,0.62,0.0
2.0,2.0,2.0,3.0,-47.75,93.88,67.39,20.43,-2.43,-178.69,-1.82,-44.73,6.17,50.08,19.0,167.5,4.29,44.43,-0.9,-71.38,138.57,271.22,40.23,-2.72,2.0
3.0,2.0,2.0,3.0,-85.16,53.55,344.55,-4.86,-38.61,-341.96,22.44,-25.91,-5.7,-50.0,9.3,-6.84,3.09,-74.58,-5.4,-83.97,-55.51,-139.16,122.79,11.23,2.0
2.0,2.0,1.0,2.0,-16.35,23.04,92.1,-17.14,10.76,-173.67,-85.04,-46.31,-0.59,77.61,-17.09,-33.59,3.76,30.62,-11.97,106.11,99.54,27.19,23.23,-0.08,0.0
2.0,3.0,0.0,2.0,-254.46,39.27,-0.83,-2.31,17.97,379.37,-13.37,6.56,3.59,-70.74,32.98,72.79,-6.67,-178.61,-20.06,115.68,74.48,54.8,104.89,1.58,1.0
2.0,2.0,3.0,2.0,132.54,57.86,-129.71,-0.05,71.01,-217.6,-60.36,86.48,2.6,-5.04,-7.43,-170.48,-4.07,72.05,0.46,-18.55,47.27,-0.74,29.34,-16.72,1.0
3.0,2.0,2.0,2.0,115.74,-45.79,235.46,-30.67,-13.96,-296.82,-42.61,-67.79,-2.36,-45.42,8.09,153.21,-4.05,55.46,10.66,1.23,137.48,-101.36,39.27,8.4,0.0
2.0,2.0,2.0,2.0,-88.86,16.96,255.64,-15.8,2.38,-348.16,58.76,18.39,-0.76,72.44,15.25,93.75,-8.98,-40.8,8.72,102.52,48.26,28.04,45.05,14.33,0.0
4.0,2.0,2.0,2.0,-1.7,-9.78,-98.71,-18.7,20.04,-92.43,-60.55,47.51,0.63,47.91,15.29,-332.01,3.38,-14.47,-9.51,-29.53,128.38,129.92,36.06,-10.82,0.0
1.0,3.0,1.0,2.0,17.24,-54.76,-96.36,-1.13,30.34,32.83,-33.08,16.16,-6.35,66.88,-28.9,-170.22,3.31,-12.23,-2.13,11.72,-45.93,129.81,31.85,-9.08,2.0
2.0,1.0,1.0,0.0,243.97,18.33,-109.88,16.87,-32.63,-233.03,101.8,49.06,-3.76,-26.2,47.25,-88.73,10.33,140.06,20.54,41.03,-48.55,-59.85,-72.51,-9.08,0.0
3.0,3.0,3.0,1.0,-76.18,-6.52,81.53,-5.57,7.29,-120.43,40.85,-6.9,-2.48,-33.1,-30.01,141.2,-8.05,6.9,-36.56,-71.52,-132.89,-24.69,70.71,5.33,1.0
3.0,1.0,2.0,2.0,-9.96,-58.55,-37.36,26.5,29.97,-129.1,21.52,87.46,0.95,-4.04,-20.57,26.23,-0.76,-3.33,-5.29,-16.68,22.04,2.0,61.93,-6.57,1.0
2.0,3.0,1.0,3.0,56.49,3.56,268.67,-17.32,-53.87,-236.42,77.34,-73.42,3.32,7.79,-6.24,1.79,1.39,-24.19,22.59,-88.77,-16.92,-186.54,167.88,-14.93,0.0
4.0,2.0,1.0,1.0,145.74,-87.52,54.86,30.34,19.57,61.19,-101.55,-76.5,3.9,51.34,-0.83,279.3,7.82,56.02,37.46,69.0,225.54,36.47,-30.05,2.19,0.0
3.0,2.0,2.0,1.0,-111.4,-19.26,-34.13,14.99,23.96,-112.18,-29.74,52.63,2.13,-183.36,-3.03,7.3,13.47,30.22,9.75,-25.67,-1.59,2.76,-67.81,-8.84,1.0
2.0,3.0,2.0,2.0,89.07,-84.9,-173.08,-12.02,37.49,141.86,-92.8,-11.8,0.84,-11.85,39.97,-161.11,0.8,62.63,-4.51,6.27,83.22,-34.4,-92.37,-6.05,1.0
2.0,3.0,0.0,1.0,41.71,8.26,41.82,-10.8,-51.91,251.57,48.43,-4.62,-1.48,-55.88,-7.45,-4.98,-2.44,-94.91,42.86,185.67,135.61,-86.47,-49.85,11.32,1.0
1.0,2.0,1.0,2.0,57.49,-108.45,-101.58,27.11,-14.77,292.99,-51.64,28.52,1.75,-50.78,-1.2,214.43,-1.59,-55.07,21.54,35.38,96.84,136.97,32.2,2.71,0.0
2.0,2.0,2.0,2.0,222.97,46.68,-30.8,-21.91,-48.29,-85.03,-107.03,5.42,-1.86,74.58,-11.89,79.44,-2.08,63.04,22.74,213.48,38.06,69.98,11.5,0.33,0.0
2.0,3.0,1.0,2.0,112.57,71.99,-194.84,-25.25,-58.96,-53.97,-14.27,-19.57,0.47,66.25,-21.09,260.74,-6.25,189.03,-50.76,-34.73,262.67,85.92,6.13,-10.13,2.0
2.0,3.0,2.0,2.0,-11.43,35.84,82.13,-3.5,-29.94,-173.69,-82.98,-26.48,1.7,-13.58,26.97,218.66,-3.11,88.03,-35.67,51.58,-48.66,-179.76,3.76,4.69,2.0
3.0,3.0,2.0,1.0,-210.9,25.47,170.29,-20.26,-51.52,21.06,-112.65,2.89,-2.2,-3.36,18.31,-90.62,2.78,-162.87,3.72,-1.47,1.97,14.83,108.38,1.44,2.0
2.0,2.0,2.0,2.0,-6.66,6.92,-136.21,-7.66,31.95,-93.13,124.62,17.12,-5.98,14.24,6.68,72.01,-9.28,152.21,-8.11,-24.71,150.45,-87.96,-139.63,-12.14,0.0
3.0,2.0,1.0,2.0,276.53,11.99,-422.96,6.79,36.78,227.81,-116.81,94.33,1.69,-0.0,0.5,-7.67,-4.07,129.85,17.07,-33.97,-36.76,-4.09,-68.58,-25.07,1.0
2.0,2.0,2.0,2.0,-60.99,-176.71,-329.1,28.08,-10.65,-45.49,-60.19,108.57,2.54,108.82,19.49,-189.8,2.91,143.77,-35.05,-103.72,159.2,-108.47,-158.25,-20.77,0.0
4.0,3.0,1.0,1.0,72.67,44.36,11.4,-25.76,68.42,-55.45,-31.72,92.41,-1.7,-104.08,-3.95,153.76,-1.61,-38.84,,7.62,32.49,61.91,25.85,2.01,2.0
1.0,3.0,2.0,2.0,169.93,-39.38,125.61,3.06,7.59,-147.4,112.31,7.3,2.18,-157.74,-27.03,233.14,5.43,-0.05,19.16,119.98,81.3,-22.63,123.73,3.99,2.0
1.0,2.0,2.0,2.0,-158.27,-17.45,-132.16,6.02,-48.07,-186.16,105.55,77.32,-8.74,-80.16,-20.83,-23.79,-6.79,91.83,-18.38,-31.36,-3.79,62.09,-109.87,-11.09,2.0
1.0,2.0,1.0,3.0,-90.95,1.4,55.44,-7.88,-3.63,-188.07,-16.65,3.96,-2.02,-63.01,-17.23,81.82,-5.21,42.52,2.21,-6.81,-7.56,12.57,-13.49,-7.39,1.0
2.0,3.0,2.0,2.0,-63.25,29.22,49.91,-24.21,17.38,-184.92,-34.59,-13.54,2.18,75.36,-28.27,-216.37,-13.72,17.64,-8.48,-122.91,-85.8,22.71,-43.54,0.61,2.0
3.0,1.0,2.0,2.0,-189.43,128.36,-24.24,-30.12,5.79,345.32,98.18,-40.46,-7.3,54.04,14.17,262.57,-5.82,-68.18,10.13,-120.53,-33.42,122.99,-9.03,-2.95,0.0
2.0,2.0,1.0,2.0,192.09,-120.39,-12.36,-8.52,-51.48,49.84,-108.49,-24.1,7.27,-59.56,-23.96,-28.6,0.55,3.58,39.13,85.71,6.77,89.66,7.18,-0.91,0.0
1.0,2.0,1.0,3.0,-225.78,-47.67,97.69,-26.79,-2.38,100.81,34.0,15.39,2.41,-34.54,-6.05,-74.63,9.37,-146.6,0.05,-127.2,17.66,28.7,45.52,4.63,2.0
2.0,2.0,2.0,1.0,133.38,-100.73,-324.1,-6.66,-34.33,34.61,-37.9,-10.94,7.21,-20.48,-0.93,-244.93,4.32,179.77,-19.17,-46.16,104.18,51.93,-122.84,-24.0,1.0
2.0,1.0,0.0,1.0,41.21,110.36,270.51,-10.09,-30.7,-235.36,130.98,-197.77,1.81,65.01,5.36,-156.36,-7.74,14.59,-20.96,132.97,-58.8,-2.08,201.2,-14.94,0.0
2.0,1.0,1.0,2.0,-78.68,20.18,178.42,3.23,27.02,-76.93,-43.54,-22.31,0.5,75.46,-20.51,-18.0,-2.69,-59.08,4.48,-21.97,145.36,-83.82,-8.41,14.1,2.0
2.0,2.0,1.0,3.0,4.9,42.72,172.01,-1.93,6.01,-591.08,-17.24,108.18,0.12,146.63,26.76,192.5,2.3,87.02,46.51,-67.08,95.04,-73.88,-58.29,-1.34,2.0
1.0,2.0,1.0,2.0,-11.48,-65.36,71.06,-2.39,13.0,-113.02,12.93,-12.76,3.48,-13.3,-11.53,-176.17,1.84,1.62,28.97,30.49,50.58,-93.14,-47.95,-7.95,1.0
2.0,2.0,2.0,3.0,69.04,-64.1,-96.53,-36.85,52.91,78.63,-88.24,-14.81,0.65,-34.06,7.7,290.37,-1.99,111.36,8.71,-28.19,-13.92,-60.99,-77.08,-7.23,0.0
2.0,3.0,2.0,2.0,114.39,90.12,55.35,21.64,2.24,-100.85,22.43,12.27,-0.11,-47.68,-18.29,122.63,11.34,31.1,12.5,24.86,97.54,-77.93,-4.19,7.41,0.0
3.0,2.0,2.0,1.0,-98.3,-2.7,-116.76,-4.96,8.75,126.41,-48.27,56.68,2.63,3.17,-1.51,-169.95,0.81,-23.61,-9.51,-192.5,109.27,-24.9,-137.42,9.94,2.0
2.0,3.0,1.0,3.0,289.19,-39.95,-177.87,2.15,1.69,-143.25,55.51,28.08,-5.24,6.31,-24.14,-357.45,5.25,122.64,19.1,34.58,197.45,-79.06,-49.53,-20.01,1.0
2.0,2.0,2.0,2.0,-17.95,50.34,395.07,15.62,22.92,-179.39,-69.53,-145.75,-0.46,2.77,21.94,156.67,-8.16,-66.77,-23.34,-157.14,89.38,-21.55,156.1,24.68,0.0
2.0,2.0,1.0,2.0,-216.29,-34.55,-181.52,-8.78,27.71,174.9,64.0,103.21,-2.55,-47.7,10.36,123.4,-0.86,-19.63,18.64,-70.81,121.8,87.62,-95.36,-14.2,1.0
0.0,2.0,2.0,1.0,271.51,-30.59,-453.01,5.43,45.86,176.55,-3.91,63.66,-1.57,48.85,65.11,-201.19,-10.42,158.03,-3.64,97.25,80.54,71.32,-104.62,-22.36,1.0
3.0,3.0,3.0,2.0,178.93,-16.44,-106.85,19.49,-10.07,176.13,9.73,-74.2,0.81,28.07,16.44,-111.1,-7.42,32.47,-39.92,-30.35,113.45,118.84,7.36,15.32,0.0
1.0,2.0,3.0,2.0,55.66,140.07,-322.08,-2.44,-0.23,59.99,10.57,3.81,-3.25,87.41,-14.77,-219.25,2.11,155.65,-20.3,-54.61,-124.55,76.47,-131.21,-22.92,1.0
3.0,3.0,2.0,2.0,-125.89,32.93,-323.9,-17.74,-14.68,292.09,-41.73,12.82,-3.51,-2.1,-1.9,219.13,12.8,107.28,-59.67,107.55,-40.57,51.06,-58.34,-15.86,2.0
2.0,2.0,2.0,2.0,71.95,22.05,-182.58,-19.54,-19.67,255.41,-25.58,-20.87,2.59,42.15,-21.86,74.16,-4.49,26.56,-32.02,315.82,44.6,112.83,32.89,-1.23,1.0
1.0,2.0,2.0,2.0,216.42,-8.57,-199.88,-1.15,-79.97,105.37,-1.88,13.01,0.69,30.9,6.33,-91.22,-5.62,85.14,5.89,76.18,108.01,-53.19,-39.75,-11.1,1.0
2.0,2.0,4.0,4.0,-98.87,-34.43,129.66,9.87,61.35,34.32,65.33,-24.09,3.92,40.14,-1.76,47.92,-3.02,-62.41,13.09,-4.22,-7.94,-79.24,-2.59,5.26,1.0
3.0,3.0,3.0,2.0,-94.08,76.68,-247.63,-9.13,62.41,281.5,-48.25,66.72,0.14,-72.24,42.01,108.47,2.4,6.91,-18.8,25.79,-64.02,-7.74,-7.16,-16.87,0.0
1.0,2.0,2.0,1.0,69.0,-74.9,151.84,9.35,18.84,-120.73,-68.69,-64.27,-1.3,122.28,31.62,-20.28,1.77,-27.46,-15.27,72.06,-70.78,75.57,112.99,10.86,0.0
1.0,2.0,2.0,1.0,-249.61,-32.75,-87.13,21.78,-44.16,-50.1,-55.23,-18.06,0.0,1.68,-15.45,-110.53,-4.11,53.34,-72.98,162.51,85.67,1.7,-10.08,-11.55,2.0
1.0,3.0,1.0,1.0,162.17,-65.15,-46.58,5.6,-8.06,151.48,-40.68,7.7,-5.94,-42.39,16.0,47.62,-1.75,2.9,39.79,160.47,85.05,-131.29,-21.56,-5.16,1.0
2.0,2.0,2.0,4.0,455.21,-67.8,167.01,-27.29,-127.79,-28.25,43.48,34.31,-2.94,33.25,-23.88,-56.58,5.69,-94.02,67.06,116.72,124.08,-250.61,141.5,14.77,1.0
1.0,2.0,2.0,3.0,-299.38,84.51,-169.25,18.97,62.78,264.91,7.75,85.12,-3.15,122.78,9.26,-108.07,4.6,-83.82,-24.49,-113.74,-53.13,69.1,-114.28,4.99,1.0
1.0,3.0,2.0,1.0,70.14,-23.43,-113.28,19.57,-55.89,111.65,-36.01,29.05,-2.98,18.99,-51.14,158.74,-4.52,36.19,12.76,-84.96,67.31,6.26,-15.19,-6.8,0.0
2.0,2.0,2.0,1.0,53.3,-16.21,184.89,-0.14,-33.06,-240.61,22.74,24.89,-1.88,56.99,-42.35,-9.56,3.75,-43.02,40.79,-7.9,25.08,-173.3,134.89,-16.3,0.0
2.0,2.0,2.0,3.0,-133.88,-70.52,173.83,-5.53,34.4,-202.21,40.52,-67.97,-1.23,-11.59,42.23,129.99,-8.99,37.8,-23.91,-54.5,-48.59,16.2,-34.18,12.64,2.0
4.0,1.0,2.0,3.0,40.08,-61.93,30.91,-0.27,12.37,-67.85,86.36,-29.29,-2.76,-54.15,5.11,144.85,-3.41,21.91,-11.77,92.82,-186.38,138.12,83.82,0.06,2.0
3.0,2.0,2.0,1.0,-40.25,-16.53,34.76,13.1,-33.17,-55.53,-46.78,-77.04,1.84,70.77,37.35,23.01,-1.59,17.35,-25.54,-24.61,17.9,271.99,52.67,3.12,2.0
2.0,2.0,1.0,2.0,251.26,-32.53,-245.11,0.78,38.46,-105.39,-85.99,102.43,1.19,18.93,-20.85,-91.66,1.3,149.14,18.29,-160.64,-50.81,-123.6,-115.33,-12.86,0.0
2.0,1.0,2.0,2.0,213.23,-112.02,-107.61,27.11,-148.2,-72.6,-104.95,21.44,-1.35,-39.6,-66.05,92.52,6.95,119.61,-2.83,241.31,-99.35,37.18,-106.43,14.48,0.0
2.0,1.0,2.0,2.0,-147.27,71.84,-168.68,-15.61,24.92,113.5,11.65,45.45,2.14,-33.86,7.82,90.53,-9.71,52.43,-14.91,-11.35,-23.16,-2.29,-117.56,-7.14,0.0
3.0,2.0,1.0,3.0,-162.98,119.41,-448.65,-13.16,3.25,330.78,-39.39,135.29,-2.39,68.63,-0.26,-12.3,4.35,30.5,-35.72,-10.71,-191.28,158.21,-83.32,-19.55,1.0
3.0,2.0,1.0,1.0,-42.65,116.45,129.96,17.03,35.29,-1.33,-19.12,8.33,-1.67,29.24,-42.97,115.08,2.65,-63.93,14.04,53.02,-74.78,-123.68,46.61,4.34,1.0
2.0,1.0,1.0,3.0,53.41,-33.95,281.19,-10.68,20.75,-240.38,42.41,-42.51,-5.14,-137.89,-11.07,187.85,-3.07,-43.7,6.26,-200.75,-151.12,-70.39,192.13,2.81,2.0
2.0,2.0,1.0,2.0,62.08,77.17,-121.58,15.88,87.33,66.99,47.81,64.58,-6.16,182.9,-3.22,-84.21,0.01,-11.66,1.46,-117.96,150.79,34.62,-9.46,0.58,2.0
1.0,2.0,1.0,2.0,160.31,-9.52,-254.35,-16.34,47.91,122.61,34.62,70.27,3.21,-240.53,-0.75,-164.46,3.59,38.22,-10.87,-68.81,244.62,113.32,-63.52,4.83,0.0
2.0,3.0,2.0,1.0,91.26,206.96,-66.33,19.71,-45.38,-177.09,20.79,-15.96,-2.42,35.67,-18.4,68.53,9.86,170.27,-32.19,20.89,7.45,-14.4,-180.73,18.86,1.0
2.0,2.0,2.0,3.0,40.67,139.53,-103.81,-6.12,16.0,168.38,64.9,33.74,2.22,-21.66,-6.91,243.2,7.62,58.23,-0.16,11.79,-171.01,-210.42,-104.93,4.42,2.0
2.0,3.0,2.0,0.0,-64.73,-5.52,-60.83,15.33,1.46,-4.18,49.0,8.01,3.55,1.84,-42.92,-46.02,3.51,19.77,-3.66,-25.8,60.35,62.26,-29.51,-7.51,1.0
3.0,2.0,2.0,2.0,177.32,-18.3,-107.95,25.01,-38.93,321.83,-75.51,54.96,-5.98,41.85,-20.23,-127.7,5.0,-76.8,63.11,53.49,-88.58,-93.87,-91.84,5.91,1.0
3.0,2.0,1.0,2.0,-94.68,-58.07,51.25,12.31,78.46,-110.54,-50.34,12.79,-8.05,87.65,20.46,50.01,-3.03,-0.28,-2.52,-65.11,85.33,-17.49,26.89,-6.69,2.0
3.0,2.0,1.0,3.0,-226.76,-38.97,96.27,21.73,92.88,-65.18,79.54,-71.43,-6.27,16.09,27.78,-134.75,2.41,-4.52,-24.62,1.76,97.66,13.37,-65.34,2.39,1.0
1.0,2.0,2.0,2.0,52.27,30.82,-85.67,-14.25,36.6,-108.61,-18.73,-50.98,2.31,15.57,-6.27,13.51,0.4,141.43,-18.58,122.45,43.91,103.7,-88.68,-3.42,1.0
1.0,2.0,2.0,1.0,-37.37,6.05,-158.4,18.92,8.7,126.74,95.45,1.46,-4.6,90.52,-7.17,-26.3,3.48,29.82,-29.59,98.18,168.58,145.15,-32.77,-0.54,1.0
3.0,1.0,2.0,3.0,305.22,-128.18,99.27,-17.44,-32.73,39.16,-35.53,-56.0,2.16,46.74,66.87,-131.22,10.09,-29.0,-8.85,61.23,-211.99,-193.51,88.77,20.12,1.0
2.0,2.0,2.0,2.0,99.58,17.95,58.86,0.47,-79.84,-32.1,-142.43,12.04,1.62,-2.31,-17.92,-135.88,-3.24,-37.02,21.83,101.91,-2.1,-106.36,10.71,3.84,1.0
2.0,1.0,1.0,2.0,-157.47,-146.48,-115.35,-39.0,32.75,118.26,-81.28,37.33,1.61,29.93,0.28,-59.63,0.61,-25.3,-12.46,-86.89,-4.91,148.21,-73.48,2.0,0.0
3.0,1.0,1.0,3.0,-21.3,-7.36,-20.63,21.94,78.6,64.89,94.15,-55.59,-1.37,5.31,19.44,-287.83,-1.32,-48.56,-32.64,-126.28,57.25,113.67,101.46,-5.63,0.0
2.0,1.0,0.0,2.0,56.47,5.07,-240.28,-22.11,-16.55,112.07,-43.09,33.34,-2.04,14.12,20.34,-101.61,-1.91,68.78,-15.01,-18.14,-7.27,78.04,-61.66,-9.51,1.0
1.0,1.0,2.0,4.0,-69.68,62.83,-235.15,4.16,-28.99,-176.68,47.7,154.39,-0.75,-20.52,-7.39,-26.54,-3.2,111.87,16.25,48.78,-53.63,16.52,-153.34,-20.41,2.0
2.0,2.0,1.0,2.0,-58.46,29.18,-81.59,17.82,-153.23,-209.76,-73.31,58.69,4.97,145.18,27.81,46.03,-3.23,88.56,2.7,54.4,-136.65,98.88,-63.53,-11.6,2.0
2.0,3.0,1.0,2.0,89.3,-47.96,-76.41,6.64,-76.82,29.9,61.59,125.41,-0.94,4.3,12.84,-97.24,1.33,-46.87,-5.48,77.73,-3.84,-74.91,-76.33,28.0,2.0
1.0,2.0,1.0,2.0,10.56,100.63,-148.2,-18.37,-100.13,-115.76,-16.59,31.16,5.47,23.38,26.84,-51.89,1.4,107.97,0.84,-45.05,179.1,83.53,-77.32,-15.7,1.0
2.0,3.0,2.0,2.0,135.31,11.65,-154.9,22.12,-15.62,112.97,-14.86,-59.03,4.11,-69.94,-17.02,-84.59,1.67,81.0,-46.92,,-161.66,183.5,-62.78,16.88,0.0
2.0,3.0,2.0,2.0,195.84,-2.24,-25.57,13.23,72.53,-169.07,-55.78,-11.07,-0.7,100.58,25.48,147.09,-10.8,129.74,16.9,112.92,-98.23,11.65,-42.78,-2.65,0.0
1.0,3.0,2.0,2.0,11.74,11.12,-146.99,8.5,39.78,220.65,10.33,-13.27,-4.34,-32.97,11.54,164.17,-1.59,15.18,-54.13,-72.54,14.62,96.09,79.13,2.26,1.0
2.0,2.0,2.0,1.0,130.39,-103.41,87.85,5.34,26.8,77.6,22.54,-152.42,6.65,76.32,-21.78,118.39,-5.77,51.69,-19.77,-52.25,-132.13,-64.09,77.0,-0.25,0.0
3.0,3.0,2.0,3.0,-117.68,-4.59,-78.12,-16.72,8.73,-46.5,99.48,10.64,0.82,25.73,37.77,-206.48,-0.29,34.69,-6.88,13.67,150.72,7.8,-94.83,-10.03,1.0
1.0,1.0,2.0,0.0,200.76,81.2,-21.89,2.04,39.73,179.14,-56.96,18.09,0.41,156.67,41.52,230.86,0.93,-71.39,38.14,117.69,128.3,172.1,172.93,-4.01,0.0
1.0,1.0,2.0,1.0,112.08,115.4,-119.83,-21.28,-95.16,-298.4,-87.1,71.37,-3.98,5.28,-4.74,-233.48,-1.16,121.07,3.89,-71.59,85.51,2.71,-101.03,-7.9,0.0
1.0,2.0,2.0,2.0,-17.83,17.26,-113.23,-3.17,-73.42,-75.57,45.93,-22.18,5.05,-28.65,4.79,-192.38,-9.91,100.42,-14.05,60.97,-30.82,-14.22,-82.53,-16.18,1.0
2.0,2.0,1.0,1.0,43.03,-12.71,-255.42,37.99,0.1,-121.39,-25.24,57.93,4.28,-13.54,-40.74,-1.97,6.36,161.86,-31.15,-108.03,120.8,144.09,-103.21,-8.33,1.0
4.0,3.0,2.0,2.0,-115.32,-91.31,53.54,-1.52,30.49,-12.36,-11.38,-101.05,-0.76,5.37,-16.57,-5.92,-1.37,22.25,-54.4,-52.17,-21.58,139.97,4.74,11.59,2.0
2.0,2.0,3.0,0.0,-174.47,-44.26,-178.0,6.22,-8.11,19.58,47.79,-24.71,-8.19,-37.61,5.43,-107.89,1.63,97.51,-74.04,-102.11,146.68,163.46,-137.8,7.15,2.0
4.0,3.0,1.0,2.0,-252.27,55.54,171.16,-20.56,-30.28,60.84,49.01,-2.1,-1.27,111.54,8.7,-157.2,4.31,-168.5,4.83,-18.7,-49.04,-21.75,29.57,8.46,2.0
4.0,3.0,1.0,3.0,-61.99,-42.22,-89.38,15.48,-73.47,45.14,-79.08,14.34,2.51,-4.61,-31.74,90.48,-12.87,39.85,-26.55,-75.55,82.5,79.18,-69.19,8.27,2.0
1.0,1.0,2.0,2.0,-32.38,157.82,95.95,0.79,11.51,-16.75,13.79,-4.02,-6.05,95.09,9.15,166.03,3.86,-35.0,-1.01,46.27,-51.19,13.68,42.36,9.51,2.0
2.0,2.0,2.0,1.0,-229.57,-11.95,-126.07,-0.94,93.13,195.08,35.59,40.74,-4.96,37.14,-34.65,85.78,-8.48,-46.74,-27.68,-55.11,65.13,167.77,-10.21,-1.73,0.0
3.0,2.0,2.0,2.0,-60.8,158.47,121.67,-5.45,63.81,-107.73,-24.26,60.67,-5.17,-32.74,38.29,201.46,-5.88,-39.71,39.88,-117.44,-78.43,-6.85,-56.98,12.77,2.0
4.0,3.0,3.0,1.0,-329.75,21.02,-9.73,25.98,-6.63,-178.46,-93.59,100.1,-0.74,-162.17,32.98,115.94,0.44,10.84,-13.06,-6.46,-0.81,-12.06,-77.95,-7.62,1.0
3.0,2.0,2.0,1.0,-53.01,-5.59,-49.63,-18.18,1.62,-70.5,190.52,6.01,-1.22,85.3,-49.04,30.58,3.28,52.02,-11.72,-49.11,177.09,73.41,-37.24,-3.87,0.0
3.0,3.0,1.0,2.0,72.84,17.9,-109.49,-5.46,30.48,16.05,37.69,-52.12,4.46,-46.35,-57.02,-123.66,2.86,80.52,-18.86,23.31,10.34,49.26,-5.52,-12.43,0.0
2.0,2.0,0.0,3.0,-23.16,-56.6,-145.14,-10.57,-13.86,-60.27,89.77,72.08,4.57,-70.97,-5.41,-307.78,10.65,1.79,2.31,-26.32,78.23,151.69,-63.13,-5.38,2.0
2.0,2.0,1.0,2.0,-60.85,6.22,127.95,21.3,-17.71,-20.93,79.86,13.59,-8.62,78.13,12.86,-30.88,1.53,-66.47,23.76,-113.36,-124.18,-171.25,-10.99,3.37,2.0
3.0,3.0,1.0,2.0,-261.26,-50.6,104.26,4.15,42.13,-2.13,7.93,52.72,2.05,-147.55,58.46,-50.21,7.64,-119.7,-14.13,27.31,-51.98,-83.54,12.86,8.17,2.0
2.0,1.0,1.0,2.0,-99.66,33.96,-100.07,19.27,-9.76,334.43,47.32,-1.4,1.05,-24.31,-7.21,242.27,-8.28,-41.72,5.95,-42.47,-91.58,100.0,-13.63,-2.13,0.0
2.0,1.0,1.0,2.0,-9.16,-38.87,-147.4,6.93,35.49,-170.64,37.28,8.66,-4.26,-31.03,25.05,-101.35,-0.94,121.49,-49.22,58.63,-101.41,64.75,7.5,-15.52,1.0
2.0,3.0,1.0,3.0,142.65,54.75,-69.31,-3.08,-6.08,201.81,-61.93,30.87,-2.39,69.35,33.2,128.05,5.74,-59.36,29.13,-2.26,-38.96,128.73,87.08,-0.62,0.0
3.0,1.0,1.0,2.0,-212.84,53.26,189.75,-14.68,-24.91,-54.65,-54.99,36.1,-3.17,-113.67,0.5,-352.49,18.49,-178.79,20.06,85.78,-205.59,-24.84,-42.95,18.43,2.0
2.0,1.0,3.0,2.0,140.45,50.48,-3.54,-28.75,44.64,127.18,-10.07,71.57,-0.32,-74.16,-20.97,136.21,-3.36,-76.18,31.66,-15.13,-99.14,-62.19,72.51,6.08,1.0
2.0,3.0,1.0,3.0,-92.26,-20.16,-2.53,-19.35,-49.63,-21.21,-72.48,-11.62,7.17,79.53,17.18,101.87,-7.79,23.56,-17.93,-31.57,-209.92,102.72,-39.76,6.69,2.0
2.0,3.0,2.0,2.0,-7.38,63.76,-438.36,36.61,-6.81,47.76,7.11,22.12,-5.31,-6.35,17.06,-231.95,5.24,227.57,-12.05,21.48,98.09,71.25,-212.32,-41.59,1.0
4.0,2.0,1.0,3.0,-191.22,32.5,-18.21,-24.41,49.03,533.76,66.92,-66.9,-5.17,-22.29,11.74,504.8,-3.92,-105.39,0.06,-168.79,98.52,156.06,74.93,0.06,0.0
2.0,3.0,1.0,3.0,101.41,54.97,83.38,-2.75,26.05,-123.46,36.56,-38.01,-0.48,-35.45,-1.46,131.24,12.07,20.34,15.65,19.59,47.96,179.42,55.63,4.2,0.0
2.0,2.0,2.0,1.0,-126.48,-88.58,-81.82,-6.67,79.85,-29.09,-38.95,5.91,2.87,-20.15,0.1,37.1,-2.94,73.99,-19.02,54.78,-150.24,63.29,-146.41,4.17,1.0
1.0,2.0,1.0,2.0,-265.65,-102.45,209.52,47.55,-16.78,-200.81,-45.44,50.99,2.9,150.48,7.91,-6.24,-2.2,-107.25,18.9,-76.09,-79.72,-34.12,20.41,1.56,1.0
2.0,2.0,2.0,1.0,10.75,38.22,-60.63,-5.3,-6.36,45.82,-91.86,-15.34,-8.94,-74.28,-40.76,-93.84,-0.73,35.62,-4.68,5.01,21.93,-70.51,-53.93,-4.89,1.0
2.0,2.0,2.0,2.0,71.53,114.04,200.23,-27.03,-6.95,-97.95,-44.58,-37.26,2.77,-134.14,-24.43,138.01,3.4,-45.32,19.27,-124.26,19.94,-49.69,109.31,5.74,2.0
2.0,4.0,1.0,2.0,-133.21,-62.05,376.96,-16.46,-83.42,-328.66,56.87,-7.35,1.13,-119.91,-26.44,188.6,-7.74,-99.07,-0.14,-134.37,-92.41,21.98,92.24,28.07,0.0
2.0,2.0,2.0,1.0,-1.48,-5.74,212.2,-14.45,-37.89,-16.06,-25.32,-43.77,0.63,-65.53,55.51,-29.8,3.16,-72.92,27.36,-44.13,16.33,-176.72,-4.22,11.89,2.0
