cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,target
2.0,3.0,2.0,-59.16,-81.6,115.85,173.02,14.24,-15.44,5.34,0.75,21.5,-147.02,6.52,7.01,-126.28,-104.4,10.58,2.48,-41.15,20.66,-77.36,51.2,-79.14,-33.43,-13.25,53.31,1.0
2.0,1.0,2.0,38.65,-112.3,-36.93,-71.76,-19.88,-2.0,-4.21,3.12,67.06,-69.14,29.43,0.61,22.89,-9.47,-9.65,-10.06,24.78,-20.27,158.7,75.15,-26.41,-262.54,-27.76,-91.15,1.0
0.0,2.0,2.0,-36.19,87.72,34.8,3.02,-10.65,73.1,-0.52,-0.05,34.02,64.54,109.95,4.11,-58.01,-72.72,-4.38,-33.85,-6.93,71.0,-104.85,6.0,30.92,-142.19,23.77,30.76,2.0
1.0,3.0,2.0,-37.33,47.58,192.59,10.37,-4.85,-5.94,4.06,-2.65,-30.47,-146.93,-55.86,-3.1,-15.96,-54.8,3.0,20.61,-29.76,26.12,-0.46,22.25,-5.25,111.59,-12.1,7.67,1.0
1.0,2.0,2.0,-19.25,155.88,158.11,67.65,17.87,47.0,-0.82,-5.22,47.6,5.13,38.02,-0.48,48.61,-74.41,7.87,25.88,-54.93,30.62,-101.08,-12.55,-8.34,3.24,-9.84,6.83,1.0
2.0,3.0,2.0,7.4,24.66,65.49,-81.13,-23.0,-8.29,9.52,-5.45,-49.49,-174.1,-39.18,-1.15,28.09,-26.45,11.32,-40.61,3.68,54.17,-49.89,79.06,-14.24,-163.13,-4.56,96.22,2.0
2.0,2.0,2.0,-37.32,-121.73,306.76,21.69,15.01,-18.34,6.09,-6.82,41.29,-141.79,-14.69,5.0,-0.21,-82.51,14.25,-4.88,-14.49,111.43,-63.09,-139.06,-13.96,302.01,-30.93,-25.3,1.0
1.0,2.0,2.0,-41.54,-73.16,77.77,-5.22,-6.63,54.0,-2.3,-1.17,-41.1,-314.03,-1.78,-5.71,-8.33,4.14,-1.3,-103.49,-27.33,88.87,-43.34,-17.79,28.83,-107.32,18.3,-62.58,0.0
3.0,0.0,2.0,-47.59,-211.67,-509.09,-145.94,0.19,-5.0,-14.68,1.92,-1.24,359.35,37.55,-5.85,-44.05,0.07,-1.88,123.53,3.39,85.73,37.52,16.3,23.08,-209.87,-12.64,8.7,2.0
1.0,2.0,1.0,-20.24,-122.51,141.78,70.92,27.88,51.25,0.23,-3.07,87.66,-99.36,19.3,1.49,-38.38,22.28,4.9,4.37,-18.31,40.08,-60.45,-14.11,35.06,-23.46,3.37,-80.72,0.0
2.0,2.0,2.0,-2.81,-80.48,-24.71,-131.37,-25.48,3.26,19.1,8.02,-28.19,-130.48,-1.24,-3.92,14.19,-62.76,-0.9,-47.14,-30.24,-25.31,10.34,7.33,26.81,19.53,-35.44,-90.61,2.0
2.0,1.0,2.0,-26.8,49.76,-216.42,15.31,14.81,39.89,-8.08,-3.59,67.08,307.49,-18.69,4.01,83.9,-73.58,18.06,24.63,44.44,119.15,113.18,-59.71,22.09,-307.88,-17.85,-97.44,1.0
2.0,2.0,2.0,-52.9,93.68,289.83,-41.33,37.89,20.15,1.61,6.31,6.01,-104.23,2.05,3.76,37.19,-2.69,12.62,-74.93,-59.69,-75.88,-5.15,-7.87,13.43,260.22,-0.84,119.31,2.0
1.0,2.0,2.0,-25.93,71.6,16.13,-166.71,13.01,89.03,9.69,-5.83,78.49,154.73,-72.02,0.97,-14.05,62.56,26.61,46.1,-0.99,-8.91,75.71,83.3,21.91,141.19,14.28,-35.43,2.0
2.0,1.0,3.0,-0.43,-68.03,-25.95,-78.38,22.26,47.22,-2.48,4.41,-46.07,-24.37,29.69,-10.27,-26.24,31.19,17.99,61.44,-5.55,-17.16,10.45,-58.08,3.57,-43.25,10.78,-11.24,2.0
1.0,3.0,2.0,2.13,-30.37,201.28,56.17,-12.4,-4.26,-0.09,1.91,-22.95,-313.76,91.76,-1.97,-98.43,-1.6,7.49,-88.63,-29.58,58.8,-1.73,-3.88,40.68,-260.42,-1.41,-51.19,0.0
2.0,3.0,2.0,-32.86,-64.06,-30.18,-10.24,-6.01,-41.51,7.39,5.65,21.06,-73.44,-39.56,-0.54,-40.81,8.89,20.75,-4.88,-66.07,213.8,8.12,14.53,9.08,-8.82,21.57,-203.55,0.0
2.0,2.0,2.0,-37.02,-38.83,53.42,26.9,-1.2,-65.38,-16.2,-3.04,-31.23,-50.06,-51.32,4.01,-138.91,-26.11,-6.08,-5.66,0.99,109.73,23.36,38.53,-32.86,-59.45,-27.18,-3.1,1.0
2.0,2.0,2.0,-22.97,15.9,123.84,205.87,-12.26,-27.42,-7.29,-6.58,-32.1,-117.74,68.84,1.28,15.94,78.13,1.12,-37.47,-8.86,91.65,95.64,-0.51,-14.6,-48.38,8.17,-55.04,0.0
2.0,2.0,2.0,32.92,25.14,57.42,20.1,-20.12,-50.57,3.0,-4.07,28.15,-5.12,53.65,-3.39,-1.21,-18.04,-3.11,66.53,2.95,13.38,-92.17,-5.87,-0.18,-22.02,20.4,-4.24,0.0
0.0,2.0,2.0,-1.7,61.04,242.57,55.73,20.94,32.21,-3.17,2.23,1.46,28.15,-14.74,2.15,4.44,-38.91,-0.07,47.75,7.73,-73.48,21.21,-77.06,17.31,-43.96,19.19,-67.14,0.0
3.0,2.0,2.0,18.34,4.78,54.1,46.46,24.3,9.57,-3.17,0.56,17.14,4.64,-52.91,2.22,-100.08,-109.02,-15.52,-29.32,-31.97,30.96,-163.95,-26.99,13.73,320.28,5.03,50.41,2.0
2.0,1.0,2.0,-11.08,147.22,303.76,56.23,-13.75,-26.47,-8.41,12.13,-99.91,-107.21,51.24,-0.78,1.95,5.29,-12.19,-7.02,-20.53,-58.48,-36.74,78.23,-11.35,-120.89,14.9,76.9,0.0
3.0,2.0,2.0,16.56,-13.37,-3.27,,16.72,-49.51,-9.1,-7.73,-9.52,138.66,-17.44,2.33,-54.15,-45.14,3.01,17.61,-44.68,-66.94,3.99,-21.12,21.21,291.46,-18.63,59.55,2.0
2.0,2.0,3.0,-106.59,-124.45,-213.42,63.88,-4.71,-3.9,7.87,-0.86,-45.51,-176.44,-2.43,-6.93,79.22,-30.66,-10.25,-41.87,-26.97,-89.78,-38.32,-64.08,-42.91,129.29,16.77,69.63,0.0
2.0,2.0,3.0,-21.67,22.63,-182.03,-197.09,-7.08,-95.16,0.74,-1.6,1.74,38.62,-13.19,-5.07,-2.64,-56.0,0.5,67.73,-57.35,-23.59,46.73,-38.48,-51.39,-6.05,-5.43,66.18,0.0
3.0,1.0,3.0,27.18,193.38,110.82,-45.53,1.81,40.37,7.57,5.48,1.25,101.93,58.81,-2.69,34.44,-39.83,-6.04,35.2,-5.58,47.14,28.98,-35.79,22.43,-26.97,-11.09,42.38,2.0
2.0,1.0,2.0,1.68,-176.63,54.17,22.19,-9.33,-35.99,7.43,2.68,-1.16,-87.12,60.07,-2.74,37.02,43.13,3.08,0.02,16.26,105.91,132.0,-38.82,-9.01,213.13,-24.5,63.95,2.0
2.0,2.0,3.0,-32.35,32.2,77.81,-152.46,-8.81,34.85,5.16,0.01,-20.42,-74.56,37.81,-2.87,-40.14,-82.74,26.56,-13.68,1.18,-16.05,-35.55,-39.98,-3.87,-31.69,-14.35,-26.45,1.0
1.0,1.0,3.0,-68.1,12.25,-88.96,47.83,8.57,95.39,2.4,6.39,55.05,-46.17,-31.54,-4.23,41.92,-136.34,-2.13,-39.67,14.21,36.04,114.39,14.67,-39.63,77.37,7.56,-74.26,2.0
2.0,2.0,2.0,-47.58,95.7,201.28,7.73,-0.1,20.56,-4.78,-5.92,-16.11,-49.44,15.72,-1.33,-40.7,-43.48,10.15,28.24,-12.35,88.43,-48.05,181.95,-5.98,67.01,-11.19,41.46,1.0
1.0,2.0,2.0,-43.74,-127.4,50.0,-42.33,13.04,-3.14,-8.36,-12.97,-49.67,-117.25,40.3,-5.65,57.71,-30.08,12.49,23.29,24.46,26.53,52.13,54.18,29.35,93.01,-17.32,-61.6,0.0
2.0,2.0,3.0,-39.15,-79.6,40.99,-3.59,-13.17,18.41,8.42,4.35,-38.03,-146.56,-13.9,-3.67,83.93,-15.79,-1.77,-27.52,-26.77,-90.15,-102.89,-26.39,-19.72,60.09,25.16,38.99,1.0
1.0,2.0,2.0,8.45,-37.11,160.69,-170.99,-11.56,4.07,10.49,7.59,4.21,-277.3,-17.36,-0.98,-4.86,-12.1,-7.62,-89.3,0.14,16.59,54.86,88.6,-0.59,-162.23,6.33,37.82,1.0
2.0,2.0,2.0,-4.34,-5.02,313.95,-5.79,14.83,-25.69,4.35,4.62,3.03,-130.09,-53.26,0.85,-14.66,1.59,-7.25,-13.29,-10.32,73.92,-21.9,29.25,43.19,-83.64,18.17,31.7,0.0
2.0,3.0,2.0,-25.3,-20.45,153.31,-65.31,-4.77,10.13,-1.16,0.0,46.75,-297.43,-50.18,2.42,-28.32,65.89,5.06,-98.38,2.54,-0.19,50.04,-18.08,-6.3,-118.05,-22.65,-79.82,1.0
3.0,2.0,2.0,-45.74,-45.35,65.64,94.54,15.73,-65.78,-2.78,8.38,58.6,-132.28,4.96,0.14,-80.79,-38.15,-4.59,-40.39,-16.14,50.31,-17.01,15.55,-13.73,238.32,-9.1,39.06,2.0
2.0,3.0,2.0,5.79,-58.16,215.9,-159.88,-0.09,10.59,-3.54,-3.86,26.94,-412.12,-63.29,-7.45,34.19,53.19,1.12,-32.99,25.57,47.48,-59.46,-36.84,-13.93,-270.89,9.86,-6.75,2.0
3.0,2.0,2.0,-15.95,-26.69,17.89,-37.51,7.84,7.23,17.02,2.12,48.59,124.56,-3.68,4.2,54.2,-0.0,8.05,83.69,-7.97,148.4,-38.9,-76.53,-51.64,330.05,1.54,-109.51,0.0
1.0,3.0,2.0,43.19,-92.41,-81.3,-17.51,-8.69,-90.62,-0.01,-1.28,78.56,-225.18,1.86,-3.05,-20.83,15.04,3.51,-106.22,-64.94,-32.21,-19.13,14.56,26.76,-11.07,17.1,23.23,0.0
2.0,2.0,2.0,-7.22,-211.66,359.47,31.49,-7.13,45.57,-5.27,-4.95,-45.31,-483.35,13.73,2.57,-25.01,-23.79,-14.74,-77.52,1.6,-16.8,56.44,-69.64,-81.12,89.32,-6.65,107.56,1.0
0.0,2.0,3.0,51.43,81.48,11.64,-8.02,11.8,31.86,-0.6,1.39,-6.42,-77.79,65.15,-3.7,50.27,-21.73,-4.27,-27.68,-17.91,22.15,-88.13,72.42,-6.27,28.24,-41.51,-54.93,0.0
0.0,2.0,3.0,33.42,-91.47,-141.48,-127.49,-17.13,-49.02,7.81,4.79,30.41,20.66,20.65,0.15,22.01,36.02,4.14,-52.89,43.12,-43.38,4.28,9.76,2.12,292.86,-43.11,5.47,2.0
2.0,0.0,3.0,11.15,-116.86,177.94,-17.16,-32.28,50.02,-10.17,8.62,151.09,-163.17,-22.27,-6.59,0.37,-26.66,2.31,-50.91,-13.7,-6.43,-119.26,89.59,42.13,65.23,-33.45,-93.51,1.0
1.0,1.0,2.0,44.03,-51.31,157.44,26.51,-14.22,-16.18,1.8,-0.03,14.6,44.29,13.32,0.51,-7.8,39.48,17.47,11.88,46.18,-5.31,-62.28,-54.79,27.34,162.15,38.5,10.53,1.0
2.0,3.0,2.0,1.12,-145.11,-96.76,188.9,-2.75,-50.32,7.46,8.15,-7.38,-201.25,30.18,-3.22,9.88,-14.52,1.23,-62.64,8.6,39.9,7.35,23.44,10.38,13.3,-25.07,-8.31,0.0
1.0,2.0,2.0,31.59,-79.85,-85.79,-63.38,-4.89,-115.93,-2.14,-5.4,-43.63,162.26,-3.8,5.7,-74.8,-50.46,-4.12,-23.11,21.84,142.95,-82.82,43.01,29.42,438.83,19.62,13.38,2.0
1.0,1.0,3.0,-13.96,-83.47,-61.67,-150.27,15.71,-60.18,6.85,-5.43,73.11,-56.8,-3.07,2.28,-13.8,-39.01,3.74,-17.68,-28.87,-42.52,-138.46,-84.97,-78.43,-273.13,-0.4,90.94,1.0
3.0,2.0,2.0,-53.83,65.64,195.08,-60.77,18.1,88.09,5.05,-6.43,-31.11,-61.29,-67.6,-2.58,19.52,-24.34,14.28,39.23,48.51,-15.19,-64.63,-110.7,9.52,19.73,9.13,-75.22,1.0
1.0,3.0,2.0,-19.62,55.36,-92.56,-58.8,-4.93,107.56,5.72,-0.16,-22.35,-41.29,43.66,3.23,-113.82,-26.56,-19.47,-36.06,-20.88,-72.36,-54.6,33.46,-15.94,-323.34,-1.44,209.48,1.0
3.0,2.0,2.0,-85.48,39.3,-53.04,114.93,33.49,22.06,-7.88,3.64,166.13,55.97,0.56,-0.55,58.04,8.34,10.71,1.31,-11.89,-158.61,-15.37,78.36,4.04,252.71,-9.92,-25.04,2.0
2.0,3.0,2.0,-13.62,104.19,-68.3,-73.13,22.81,-12.56,1.0,7.58,20.88,104.01,11.83,0.14,-80.41,36.67,13.35,69.25,-42.47,29.64,-258.63,59.23,-13.37,-49.71,-18.7,-38.59,1.0
2.0,3.0,2.0,11.54,102.34,69.94,-56.96,-28.15,-4.75,-19.5,-1.92,7.89,-43.05,-39.84,1.63,1.59,38.62,13.6,-43.81,-74.21,-19.53,-40.33,-48.9,-0.73,130.95,-4.1,22.58,1.0
1.0,2.0,3.0,-17.12,-23.19,219.09,-5.85,-28.05,-3.2,-2.68,-4.12,-27.05,-404.51,27.34,-6.41,58.95,39.68,-0.99,-115.02,33.61,-43.32,-59.89,-38.16,-28.67,-33.96,6.82,-97.96,1.0
2.0,2.0,2.0,11.66,-29.84,227.88,-76.16,-2.46,8.25,-0.4,1.46,-23.19,-15.96,-57.45,1.08,24.54,81.71,-14.38,17.73,17.59,28.89,-51.78,-37.68,49.27,34.07,22.08,-6.27,2.0
3.0,1.0,2.0,26.93,-131.83,81.19,-87.22,4.32,66.81,5.52,1.48,-0.3,-131.74,19.2,-3.29,28.43,85.46,-8.11,3.2,-30.08,21.04,40.37,-7.73,-5.24,-48.01,7.85,116.2,2.0
2.0,2.0,1.0,-3.19,75.59,278.73,-103.87,-36.14,31.53,5.07,-2.72,-8.29,111.21,16.16,0.31,-53.74,-90.93,1.61,127.51,-23.96,-33.78,-46.45,51.35,43.59,-113.8,1.91,-21.44,0.0
3.0,1.0,3.0,-5.35,35.64,-112.1,-124.69,-0.45,-80.3,7.74,-1.38,-101.04,169.22,-43.23,-3.23,70.11,-36.82,15.34,37.45,-49.37,54.91,-60.45,88.85,14.97,53.74,5.28,-87.97,2.0
1.0,2.0,3.0,-60.65,-35.04,9.16,78.37,-14.04,-18.92,1.83,3.19,52.26,-164.46,58.14,1.5,54.99,9.98,-9.69,-101.62,1.14,-81.54,-8.02,7.35,-24.61,0.96,13.45,-1.33,2.0
2.0,3.0,2.0,-2.51,19.87,-32.5,-168.19,-9.69,-16.04,6.36,-0.05,-13.2,1.04,7.98,-4.89,-9.27,-46.33,22.65,42.76,9.51,-35.18,-11.67,135.02,48.09,18.01,-15.02,-44.6,1.0
2.0,2.0,1.0,53.72,-122.16,-59.41,34.29,0.29,53.41,1.1,10.67,-69.47,54.94,-4.51,5.14,64.48,134.21,5.7,20.61,-40.0,-96.18,194.76,-124.86,-10.03,-298.11,-33.22,149.83,1.0
1.0,2.0,2.0,1.32,15.28,48.02,6.34,-25.73,22.99,-6.7,1.25,24.55,52.32,-12.01,4.11,22.29,-5.33,-8.15,-15.47,-13.3,-44.83,-117.75,-17.09,6.83,27.47,3.12,110.77,1.0
3.0,3.0,1.0,42.87,-65.84,-34.37,190.96,-7.64,15.47,2.6,2.61,-41.71,-34.78,-101.25,2.06,46.17,-38.74,-22.85,-2.15,-1.71,85.71,-51.2,-134.36,21.6,-230.54,0.95,-5.01,0.0
2.0,3.0,1.0,43.27,-30.1,231.26,47.85,13.52,3.04,6.78,-7.43,-30.05,-201.76,-21.47,0.02,43.55,46.28,3.68,-43.67,-8.65,47.22,-18.71,94.21,60.37,-180.78,-5.55,-62.86,0.0
3.0,1.0,3.0,-38.08,-31.49,-278.67,-11.43,8.95,-77.32,-14.82,-1.15,-65.97,159.14,-30.7,-1.98,-14.19,-18.22,-8.67,-4.5,47.48,32.92,2.34,-28.92,-22.64,115.43,-18.92,36.74,2.0
2.0,3.0,2.0,63.69,-97.29,-70.75,167.34,-4.42,-10.98,-1.44,3.44,31.34,-236.73,41.04,-2.35,5.96,51.74,-0.09,-84.57,3.85,123.22,-36.16,-27.3,54.28,-357.0,25.73,5.86,0.0
1.0,2.0,2.0,17.5,-160.29,-69.62,84.5,17.08,32.95,-16.14,-1.18,-24.38,-42.07,-123.13,-2.11,12.76,30.67,11.28,-3.05,-23.18,-57.46,39.65,-59.14,-7.2,204.96,-6.74,-64.43,1.0
3.0,1.0,2.0,-65.85,-109.16,36.98,-0.33,5.03,-75.06,2.98,6.56,-27.14,-131.29,10.51,0.03,4.8,65.68,-4.18,-60.07,30.08,56.1,-0.76,-6.4,-11.11,41.82,19.41,90.09,2.0
3.0,3.0,2.0,29.97,-27.4,62.08,9.72,-15.08,-111.76,1.86,-2.41,29.48,-295.16,47.55,-6.69,-28.42,34.97,1.4,-32.73,1.48,208.95,-49.0,3.81,-13.08,-154.05,-23.32,7.19,2.0
2.0,2.0,3.0,-33.3,119.44,75.09,91.11,-13.15,-3.02,14.43,-0.93,-40.39,2.49,24.95,-0.4,-38.17,33.87,6.62,5.0,-59.5,-127.4,179.28,12.44,-16.79,-25.86,-32.28,37.77,0.0
2.0,2.0,2.0,59.31,-9.1,194.69,-8.0,-8.5,-24.78,-7.33,6.44,70.51,-55.9,6.19,0.64,105.81,2.69,1.32,25.85,-8.01,138.68,-16.42,36.3,1.12,-20.59,8.44,138.18,0.0
2.0,1.0,3.0,7.88,85.1,-79.71,2.03,23.3,31.89,-8.02,0.22,29.86,57.75,28.81,-2.39,47.69,-6.89,1.18,-52.51,-19.62,-42.77,-55.23,38.74,25.48,-193.47,19.85,-102.21,1.0
1.0,2.0,2.0,-24.91,-84.64,49.38,-24.64,-3.88,-69.57,-17.5,2.45,-12.28,-186.28,-85.76,-4.27,-81.66,-50.88,-17.19,-41.91,21.12,196.5,116.44,28.08,17.9,57.1,13.69,-36.78,0.0
3.0,3.0,2.0,-14.96,87.04,-28.53,122.43,14.54,-23.33,0.9,-9.14,70.38,34.23,112.05,5.95,-82.98,27.73,-2.71,-10.47,6.46,-122.73,-102.09,-18.25,-0.14,-171.68,-9.76,-22.26,1.0
2.0,3.0,3.0,14.06,71.29,248.97,-3.89,-1.02,21.49,-3.58,4.22,-25.25,-337.27,23.44,-3.43,-36.11,-25.66,2.99,-48.58,6.09,63.73,-37.54,-45.26,-57.23,164.74,5.91,88.13,1.0
2.0,3.0,2.0,-84.5,-55.02,117.81,150.15,16.56,-23.58,-4.06,2.12,6.37,-395.23,-45.7,-4.37,117.14,-45.17,7.69,-65.52,-4.87,-6.51,-80.3,-54.1,-47.58,-45.66,-21.66,-93.6,2.0
3.0,2.0,2.0,40.43,-25.51,23.32,60.84,-7.46,52.52,1.14,8.32,-28.12,-6.37,26.85,2.3,-15.13,-55.32,-10.78,-25.0,9.5,-73.17,-158.45,-18.96,24.86,-215.27,-21.56,-78.77,1.0
2.0,3.0,3.0,18.27,19.76,-99.79,165.74,52.75,14.48,-6.98,-6.0,12.33,-68.47,34.76,-0.13,68.48,17.53,-2.77,-34.76,56.89,40.18,-14.58,-131.54,-34.74,121.75,-0.94,28.45,0.0
2.0,2.0,3.0,7.77,-75.96,-22.89,32.35,-3.38,-26.68,1.55,-2.57,34.68,-200.09,0.14,-3.06,-116.67,26.95,1.26,-35.49,4.74,16.05,54.26,84.68,-64.87,197.06,-13.87,-110.15,2.0
3.0,2.0,2.0,-91.84,36.64,223.96,108.33,-34.2,-1.86,-17.3,-1.95,-45.62,-201.71,-78.79,-4.71,10.02,-9.44,6.02,-19.03,39.28,-78.44,-7.86,43.69,7.6,159.65,-10.89,46.25,1.0
0.0,2.0,3.0,33.44,-8.26,-219.34,40.28,-6.75,-81.16,-10.15,2.54,-52.43,-9.58,69.7,-10.44,-26.99,-26.19,-15.16,76.37,10.2,-60.42,160.25,-9.17,-64.29,-37.23,-24.01,-132.2,0.0
2.0,2.0,2.0,8.22,-67.08,151.81,87.24,24.22,-18.21,21.17,-0.11,-12.43,-29.25,62.15,-0.85,38.41,22.03,7.67,45.78,29.44,128.8,45.44,-89.75,34.85,72.34,-7.08,85.68,0.0
3.0,2.0,2.0,-25.85,59.86,0.15,59.96,2.8,1.63,17.84,-4.46,-18.43,80.37,-33.06,-1.8,14.92,-77.23,-10.56,53.31,-14.69,89.63,-94.74,151.76,16.52,-166.09,-4.9,25.85,1.0
2.0,2.0,2.0,32.99,-37.31,-85.29,6.54,11.58,40.31,1.33,-0.24,-54.19,12.69,-106.8,0.16,-4.73,15.31,7.64,19.26,-38.31,-173.53,16.59,-48.25,-41.15,72.09,16.69,-82.59,1.0
2.0,1.0,3.0,-31.31,-137.97,73.66,49.62,-29.35,73.39,-2.47,0.25,38.92,-186.8,59.16,-5.42,-123.38,-49.13,-1.36,-45.99,20.41,129.61,-70.23,15.32,5.79,129.06,2.82,-16.63,1.0
1.0,3.0,2.0,-18.97,-6.33,155.54,-16.01,-26.22,91.63,-10.0,-5.13,-13.07,-238.94,52.99,-0.26,-26.26,-49.84,21.41,-52.39,-14.53,-0.3,-77.44,-76.34,11.62,40.68,58.91,10.79,1.0
3.0,4.0,2.0,27.35,63.1,62.52,-84.8,-23.56,-55.52,-5.27,4.16,-70.56,-263.31,-14.38,-4.47,-37.47,37.47,2.8,-36.56,11.05,-2.08,179.05,1.99,-19.21,-42.04,-9.75,-159.16,2.0
2.0,2.0,2.0,-26.29,-125.03,152.14,52.13,-17.94,-73.37,-8.95,-1.34,40.63,-197.68,57.53,4.06,30.19,-2.17,6.89,-33.1,15.8,-45.73,-48.76,48.78,-56.48,31.69,-5.6,-115.56,1.0
2.0,3.0,1.0,33.24,-303.68,34.46,140.64,-20.78,-24.46,-4.09,-2.88,-9.08,-163.43,62.78,-2.78,60.18,-33.64,1.61,82.96,3.79,-44.66,11.21,65.55,5.52,5.97,51.75,-22.24,2.0
1.0,1.0,2.0,23.63,30.0,-245.99,156.99,8.33,30.95,8.38,-1.57,65.99,345.65,29.25,6.78,59.48,-21.12,-0.12,49.55,33.13,-15.32,-78.93,-110.75,11.23,-295.49,-4.71,-52.62,1.0
2.0,3.0,1.0,-52.49,12.01,128.73,-16.92,6.18,26.81,-5.57,4.6,-26.1,-87.43,-93.77,4.48,-65.83,-8.81,-9.17,-6.94,8.27,-56.52,-40.4,17.61,14.62,-133.76,1.93,95.16,0.0
0.0,2.0,1.0,68.09,-103.16,93.64,-96.57,-57.96,29.28,-12.34,5.1,-33.48,7.8,8.32,-1.44,-5.34,-73.36,-2.58,63.8,-47.35,57.42,63.99,-54.91,50.85,-24.48,-8.61,-11.86,2.0
3.0,3.0,3.0,-33.43,-16.15,-255.02,-194.39,-7.49,45.59,14.49,-6.13,42.65,-79.3,7.0,-1.22,-55.29,-7.61,14.37,-95.27,-6.29,99.1,-132.27,36.86,-29.28,222.65,36.19,-36.81,2.0
2.0,3.0,3.0,-13.93,-19.27,-121.66,94.57,15.72,20.03,-8.08,3.74,36.67,-133.59,1.14,-0.25,44.62,36.72,3.94,-82.46,-30.36,-60.16,-75.59,67.33,-44.76,281.81,34.71,13.09,2.0
1.0,2.0,2.0,-11.42,-41.11,177.33,10.99,15.17,1.47,-0.64,3.49,23.81,-165.31,52.6,-0.83,7.37,-45.45,19.76,-92.47,-34.04,45.12,27.69,22.92,69.99,74.14,30.23,-107.9,0.0
3.0,2.0,2.0,-70.1,0.04,115.09,12.73,-16.63,-59.94,4.63,-2.63,62.95,-90.13,-35.58,-2.65,35.75,10.37,6.38,3.47,-0.56,70.25,-41.08,-13.82,2.1,189.16,-7.51,-117.56,1.0
1.0,3.0,2.0,-16.35,18.87,156.13,118.21,-36.4,41.76,-3.01,-0.59,-6.99,-216.79,43.82,-5.18,25.91,-105.69,9.22,-48.4,-34.35,17.01,55.16,-8.57,78.58,-327.99,-15.8,146.07,0.0
2.0,1.0,2.0,55.13,-43.08,-14.18,-143.39,-11.73,26.42,0.95,-8.53,-26.15,95.26,10.56,-1.08,-14.2,-53.11,-19.76,35.76,17.19,33.37,-120.77,-53.61,32.69,9.96,-31.88,-53.86,2.0
2.0,2.0,2.0,-16.12,113.5,338.41,-10.59,1.65,-34.0,-6.22,-5.58,3.3,-121.18,63.41,0.97,-5.94,-67.07,7.45,6.39,-60.4,-22.11,97.96,-30.35,-39.93,133.06,40.33,-9.56,1.0
3.0,3.0,2.0,-10.57,-47.12,-77.45,39.61,-16.01,-75.71,1.2,3.15,-42.06,-151.07,-51.54,-2.34,-25.62,76.06,-23.38,-85.34,4.37,177.98,68.81,16.67,14.77,44.56,-4.9,-50.95,2.0
2.0,2.0,3.0,28.58,124.99,-7.23,-28.18,22.22,-79.36,3.65,-1.34,-12.33,35.34,-8.5,-0.57,12.88,-12.76,5.25,-63.18,-13.96,-72.71,1.28,39.11,45.06,-43.56,25.07,90.61,1.0
1.0,2.0,2.0,15.48,-100.0,105.18,-14.9,-4.52,-3.0,-8.99,-3.52,-36.09,-50.16,64.59,-0.5,12.91,7.28,-1.85,43.78,8.75,-139.69,-27.51,-55.2,4.44,-27.25,-19.3,174.53,0.0
2.0,1.0,2.0,56.1,-168.49,245.05,165.05,-21.86,-30.51,3.18,9.52,25.41,-199.7,-33.91,-1.76,115.05,-8.29,21.2,13.88,11.85,49.98,-171.22,-158.46,-24.89,192.46,47.1,61.41,2.0
2.0,2.0,2.0,81.43,-27.32,199.09,257.99,17.43,-7.17,-7.63,-3.06,59.71,-107.27,3.83,-0.52,-51.34,-40.16,11.92,11.11,-18.51,-30.84,159.71,-88.24,3.57,76.62,-16.29,-69.31,2.0
2.0,2.0,2.0,5.3,-70.16,-88.29,-41.14,17.26,32.18,-0.15,6.38,-93.92,-9.3,18.47,2.69,-15.5,47.68,7.32,-51.79,-13.71,-29.89,-97.58,-10.07,7.56,-32.08,33.0,-22.63,2.0
2.0,2.0,3.0,17.7,-107.73,-322.25,-127.25,18.71,10.56,2.77,-3.18,17.25,57.56,42.48,0.73,-169.31,33.02,-4.04,-54.25,-26.15,-104.32,-9.86,-125.66,-28.79,116.76,19.06,106.34,2.0
2.0,2.0,3.0,1.56,32.89,49.28,-125.57,0.31,3.38,-3.42,-2.83,12.5,-145.4,-5.6,-1.01,-15.72,17.12,-12.02,-40.35,-23.69,5.0,20.71,-33.62,-55.27,-67.01,-18.18,90.51,1.0
3.0,3.0,2.0,-9.85,127.54,32.11,-25.64,-14.89,-62.29,9.94,-0.11,-37.43,120.63,-34.35,-0.48,-13.77,29.01,7.5,87.05,7.23,70.48,32.77,-2.95,19.29,-9.18,0.25,-16.62,1.0
0.0,3.0,1.0,39.43,-75.42,171.08,105.67,-16.58,-39.28,9.86,7.47,18.57,-83.45,54.34,10.32,123.3,-39.93,14.15,-80.61,-13.71,95.86,-103.48,-12.98,65.74,-72.65,15.55,-53.47,2.0
3.0,2.0,2.0,-68.21,-173.38,104.46,-115.84,-11.23,-28.52,-2.4,0.46,-105.48,-296.39,-32.25,-2.86,29.49,-0.41,-2.77,-53.98,-2.0,7.69,29.87,99.16,-29.72,15.83,0.16,5.44,2.0
1.0,2.0,2.0,48.96,-76.21,279.58,-0.19,11.59,55.55,8.44,-0.05,85.08,-169.27,-43.11,-4.14,-13.73,7.86,1.84,65.11,-39.19,-13.98,-30.15,65.7,-1.53,53.2,13.21,26.34,2.0
