cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,target
1.0,1.0,1.0,1.0,-14.13,-33.23,-20.52,-68.75,10.06,-110.31,8.01,83.82,50.18,-8.08,-24.7,33.39,3.38,-59.92,0.12,66.57,77.24,-225.99,2.0
1.0,1.0,1.0,0.0,9.89,45.62,19.61,-21.42,-86.25,104.98,12.37,-41.88,-128.67,-5.3,-26.97,-25.94,-3.56,-143.48,211.98,13.85,-8.42,351.88,1.0
1.0,1.0,1.0,1.0,-62.89,57.26,-61.33,-10.3,-20.82,-72.33,12.59,216.9,-64.42,-5.67,146.22,29.04,10.07,-65.98,111.85,-0.66,198.28,-204.72,2.0
2.0,1.0,2.0,1.0,-43.98,70.0,-1.33,58.22,24.0,-67.35,-29.87,175.95,-73.03,-7.2,71.08,34.27,0.91,-82.47,-61.69,1.08,48.97,127.14,0.0
2.0,2.0,1.0,1.0,30.28,-102.16,-13.36,8.75,66.43,-15.25,-25.8,-105.92,-29.36,9.04,-104.23,7.81,11.07,-203.69,-18.3,-12.66,-27.37,-45.03,1.0
1.0,1.0,1.0,1.0,-98.33,-36.34,-9.22,-43.46,3.38,119.48,-11.23,-18.91,-73.57,-4.44,26.15,17.53,18.26,-93.47,30.66,21.21,102.31,65.85,1.0
1.0,1.0,2.0,1.0,-138.78,-121.98,2.13,-11.88,76.21,21.66,-9.68,-170.28,42.0,-11.31,-460.69,50.8,-2.63,133.27,-138.28,-46.36,50.02,-85.37,1.0
1.0,1.0,2.0,1.0,123.79,-11.25,-28.93,-52.82,43.07,97.8,-3.5,-7.96,76.37,-3.75,23.33,-21.13,3.48,-17.85,1.23,-9.0,-149.89,-20.15,0.0
1.0,1.0,1.0,1.0,-179.83,-3.6,-42.64,6.45,45.22,75.05,-15.4,64.88,49.08,-5.82,87.51,-11.95,12.6,80.24,37.68,78.94,-64.36,0.48,0.0
2.0,1.0,1.0,1.0,-7.69,-32.78,-8.9,10.2,4.05,-137.21,9.66,66.38,-60.29,3.05,-136.82,35.76,7.72,-49.02,-16.91,11.0,38.46,133.78,0.0
2.0,0.0,1.0,1.0,76.04,141.79,6.66,-19.7,-79.83,-58.65,-11.39,237.92,-77.29,-2.35,255.46,42.86,-3.47,-93.85,37.26,-38.54,109.43,-15.98,0.0
1.0,1.0,0.0,0.0,-61.51,-114.65,-5.04,92.82,158.83,9.0,-16.36,-96.51,8.41,15.52,41.68,8.73,5.1,46.9,-141.02,23.22,177.71,-334.96,1.0
2.0,2.0,1.0,1.0,34.46,-73.88,-13.78,21.65,-82.14,45.05,-12.68,-116.27,6.66,-6.66,-142.26,25.95,19.8,15.68,80.82,44.57,-119.51,115.77,1.0
2.0,1.0,1.0,1.0,-36.88,-83.82,22.24,15.43,60.27,2.88,4.48,-150.04,-30.07,12.73,-87.75,1.03,-17.73,75.4,-144.59,-38.71,-37.63,-304.17,2.0
2.0,0.0,1.0,1.0,-38.53,97.82,-6.22,-27.17,-46.23,-158.93,15.42,24.23,-57.81,12.33,-232.82,38.09,-16.14,-19.26,-12.0,-45.3,99.01,111.62,2.0
1.0,1.0,1.0,1.0,-27.74,174.77,19.04,-41.37,-42.91,33.05,-12.08,-63.36,63.2,8.75,421.21,-62.06,4.31,-21.15,-35.25,49.55,23.68,37.78,1.0
1.0,2.0,1.0,1.0,-88.46,-71.32,-22.05,-8.31,113.5,90.46,13.17,-224.81,-131.46,10.92,235.23,-50.23,18.8,-21.8,32.69,5.67,71.72,-275.93,0.0
1.0,1.0,1.0,0.0,-51.57,57.09,-25.88,-45.01,63.56,-33.58,-16.33,-146.91,-19.72,3.3,118.28,-35.38,15.91,7.91,-125.37,-11.1,-16.53,-64.8,0.0
1.0,1.0,1.0,1.0,-17.93,-34.57,11.29,-54.37,74.06,88.19,-9.66,31.77,-11.28,-22.83,132.61,16.38,10.29,-14.67,91.36,-4.01,113.42,-12.55,0.0
1.0,2.0,1.0,2.0,-110.12,-63.45,-41.48,105.43,87.43,116.33,9.46,12.25,-38.24,-19.28,146.36,6.54,19.93,-13.92,35.88,49.61,132.31,-130.12,1.0
2.0,0.0,0.0,1.0,20.1,175.5,20.19,-30.85,-23.5,-35.24,-26.86,345.55,-85.17,8.83,680.91,12.86,3.74,-127.76,-36.57,22.29,-199.19,-94.75,0.0
1.0,1.0,1.0,1.0,29.56,-30.21,3.53,54.82,27.0,-86.28,-8.21,-205.71,15.0,-7.15,-205.76,24.11,2.86,37.69,-36.19,30.39,91.43,-127.4,2.0
1.0,1.0,1.0,0.0,82.48,60.86,16.46,-132.19,103.84,85.49,13.23,-173.1,96.49,-10.11,270.86,-47.18,7.15,-26.01,-46.18,9.14,91.35,-55.66,1.0
2.0,1.0,1.0,1.0,-20.24,84.92,9.07,9.64,-111.77,9.06,-7.05,293.92,-58.97,7.24,446.2,15.89,1.88,81.06,-84.64,24.43,256.97,-59.37,0.0
1.0,1.0,1.0,1.0,35.36,-46.7,7.07,-98.06,48.16,-59.6,-18.86,-110.05,-119.17,1.4,86.2,3.63,15.64,77.31,89.41,19.17,161.61,-141.73,2.0
1.0,1.0,1.0,1.0,-8.15,25.34,-49.72,46.64,-19.69,122.34,-16.95,193.64,59.46,-11.56,38.76,14.59,7.19,-96.09,4.7,-82.76,-28.56,48.77,0.0
2.0,1.0,1.0,2.0,60.21,-47.89,17.04,1.13,17.78,24.04,-6.92,-198.2,-58.23,13.11,-126.43,23.63,-3.54,-218.87,129.53,6.55,10.57,-191.78,2.0
1.0,1.0,1.0,1.0,5.35,24.06,-16.87,16.95,37.77,-29.42,-5.13,4.01,60.74,-14.06,410.85,8.79,29.9,181.21,41.49,29.34,-19.01,-340.22,0.0
1.0,1.0,1.0,2.0,73.0,-60.15,-48.12,-48.78,-33.71,92.68,-6.65,-25.72,24.45,9.2,-26.61,-26.82,12.44,-93.62,-34.42,38.44,85.03,11.68,0.0
1.0,0.0,1.0,1.0,48.62,-19.39,1.15,-24.52,-76.06,-41.38,-17.94,156.36,-57.69,8.99,69.41,30.27,0.61,44.17,34.35,2.44,76.04,-116.89,2.0
1.0,1.0,2.0,1.0,-54.24,97.09,-31.75,-14.81,-23.43,94.48,-39.65,248.87,40.47,4.06,472.78,-13.58,9.4,-39.02,17.28,-28.72,-117.77,-173.65,0.0
2.0,1.0,2.0,1.0,-34.44,49.84,-9.53,39.82,20.42,-113.21,-9.94,112.02,-42.11,-3.88,-28.44,34.03,0.3,-50.22,-36.59,-51.75,59.41,64.4,0.0
1.0,1.0,2.0,1.0,-28.85,-78.38,27.95,-29.3,22.29,-39.44,-2.82,-96.7,-46.07,-8.38,-134.98,14.84,8.52,35.53,-28.23,78.07,-111.65,22.72,1.0
1.0,1.0,1.0,0.0,23.62,-110.29,-23.62,-59.55,8.38,48.75,-7.89,-97.77,65.2,-2.56,-223.65,32.9,8.38,51.35,68.96,-56.75,130.0,-109.4,1.0
2.0,1.0,2.0,1.0,18.55,78.68,22.56,54.16,-56.47,141.53,-1.67,24.94,-73.36,-10.79,375.48,-64.93,3.95,82.38,-7.31,53.74,-120.85,263.92,1.0
1.0,1.0,0.0,1.0,-30.35,-9.89,-39.61,66.67,-136.48,101.45,-2.22,-69.16,6.07,0.24,-134.45,14.0,11.25,154.31,82.46,36.43,-32.74,9.92,1.0
1.0,1.0,1.0,1.0,74.11,-72.84,-30.01,-7.02,-19.02,-52.51,-12.93,-15.12,-96.89,-3.16,-212.24,8.92,19.06,228.25,-35.71,47.17,28.66,260.02,0.0
2.0,1.0,1.0,0.0,21.91,13.78,-12.18,-39.97,-44.14,-16.7,21.68,131.63,76.02,-16.75,-2.98,22.48,11.15,122.27,75.6,25.6,-63.01,260.73,0.0
1.0,1.0,1.0,1.0,-68.15,-23.14,-9.46,37.57,81.26,-105.28,4.47,-138.94,101.33,-0.87,-135.99,-15.19,-8.6,-23.7,-34.74,-28.61,-61.77,-189.31,2.0
2.0,1.0,1.0,1.0,-36.95,-71.85,-2.97,45.48,-47.46,-8.29,-13.64,212.67,22.47,-3.97,30.68,22.74,1.45,104.57,10.09,-32.83,-54.42,112.43,0.0
1.0,1.0,1.0,1.0,-97.71,-48.64,5.89,-50.2,-32.17,31.14,-11.11,-97.81,46.51,-4.62,-132.31,25.73,11.91,41.52,140.34,4.33,8.51,87.86,1.0
1.0,1.0,1.0,1.0,-103.64,52.29,9.19,-7.03,98.76,128.12,18.09,-94.83,-18.13,-10.29,225.49,-40.26,11.89,-8.51,12.79,7.39,-93.77,85.58,1.0
0.0,1.0,2.0,1.0,24.08,-25.19,-70.99,18.94,-33.05,-32.27,-25.4,-7.73,85.88,8.71,22.44,-30.75,19.5,65.14,165.86,6.96,17.48,-88.07,0.0
1.0,1.0,0.0,0.0,-192.66,-114.65,-22.47,-3.9,-83.78,-130.56,-9.02,10.58,-93.04,7.09,-292.85,29.98,3.19,-74.44,10.49,28.13,-130.99,18.86,0.0
1.0,1.0,1.0,1.0,-21.55,18.04,-19.56,102.36,23.59,109.26,-26.33,-67.5,-48.78,0.86,15.55,8.74,13.72,-115.41,-43.82,-14.2,-11.56,52.85,1.0
1.0,1.0,1.0,0.0,-67.38,121.0,-33.41,57.34,26.59,-86.02,22.17,131.68,-143.86,10.98,206.15,16.91,6.46,-2.76,67.72,-63.17,119.25,-131.81,2.0
1.0,2.0,1.0,0.0,91.51,-185.34,-51.79,-49.28,-25.46,-131.68,-44.93,-141.91,16.4,-18.39,-393.55,2.59,23.93,-26.15,41.44,-18.21,-98.05,112.77,0.0
1.0,1.0,1.0,1.0,-56.14,17.12,-25.87,22.76,49.9,52.29,-2.78,145.42,-33.42,0.66,169.18,1.98,13.56,137.3,89.03,-7.33,152.26,92.55,0.0
1.0,0.0,0.0,1.0,79.18,172.31,-15.68,-4.59,-84.45,7.84,-18.22,82.93,14.15,-0.72,317.84,-0.6,-3.9,-24.08,116.34,-7.29,94.71,-214.62,2.0
1.0,1.0,1.0,1.0,3.0,14.44,10.17,-7.56,10.28,94.71,3.37,-208.41,-255.4,5.27,-24.72,16.13,21.97,-37.97,109.93,70.51,94.68,23.48,1.0
2.0,2.0,1.0,0.0,137.43,-185.51,-12.05,77.58,-132.8,-31.27,33.83,-97.74,90.41,-4.29,-58.84,23.87,9.21,61.31,-66.37,80.79,1.08,-323.74,1.0
1.0,1.0,1.0,0.0,-71.37,-68.96,1.09,-18.67,111.05,12.86,-3.45,-137.54,-45.1,-15.95,-218.39,29.53,9.25,46.99,-29.17,-32.44,-3.3,42.55,1.0
1.0,1.0,1.0,1.0,25.65,19.55,-7.65,-72.16,147.9,103.97,1.97,11.53,26.54,-2.0,395.29,-41.42,8.05,-202.17,12.65,-2.04,-37.57,-209.94,0.0
2.0,1.0,1.0,0.0,43.25,-12.79,-12.67,-47.98,-17.8,-13.07,-0.35,31.07,120.11,-13.1,446.08,-30.39,18.64,-77.11,-39.39,-19.03,-13.35,-195.41,1.0
1.0,1.0,2.0,1.0,78.81,71.61,24.72,-5.18,-94.89,47.18,23.77,-161.04,-74.42,9.38,47.31,-21.91,3.8,2.98,-51.28,-53.46,104.86,83.82,1.0
1.0,1.0,1.0,1.0,-14.46,101.97,24.57,-62.08,20.53,20.33,1.43,-262.11,-15.85,10.2,199.84,-52.0,8.76,-32.3,-42.44,-8.97,111.07,-86.26,1.0
1.0,0.0,0.0,1.0,59.77,102.58,-0.63,31.12,-46.79,56.39,1.67,163.59,20.72,7.49,371.82,-5.26,-2.16,74.26,-123.85,-16.41,26.73,-143.39,2.0
1.0,2.0,2.0,1.0,-59.06,-85.97,-50.9,-42.73,181.31,152.67,-16.05,-44.26,-83.37,-6.61,338.08,-39.55,21.33,74.26,70.36,20.74,-71.13,-383.9,0.0
1.0,2.0,0.0,1.0,122.5,-9.93,-1.23,-4.44,53.28,177.02,-28.57,-41.21,66.24,-3.29,124.25,-36.52,20.4,-191.11,-0.34,19.28,143.27,301.8,1.0
1.0,1.0,1.0,0.0,-114.57,47.26,-21.15,31.15,-43.22,122.45,3.09,54.66,-66.05,-12.04,346.99,-23.7,12.49,-13.09,-27.53,22.75,10.81,-133.15,0.0
1.0,1.0,1.0,1.0,-97.17,-82.59,18.57,-6.06,80.75,-50.21,-1.88,1.46,-62.45,-12.69,161.51,-42.3,-5.09,61.18,114.18,-10.61,69.15,-104.87,2.0
1.0,1.0,1.0,1.0,73.09,21.82,-11.74,15.28,41.42,27.75,-36.66,18.97,-105.99,5.67,411.43,-14.42,18.49,32.34,93.82,42.1,-22.59,-248.68,0.0
1.0,1.0,1.0,1.0,12.54,-34.47,-8.87,57.53,-136.18,-189.47,-14.0,-8.07,33.67,-4.36,62.74,-27.09,17.15,127.95,-3.46,24.99,-206.13,94.73,2.0
2.0,1.0,1.0,1.0,50.28,1.26,7.97,-42.95,-37.32,-92.3,6.63,206.23,-83.22,-15.41,201.63,30.68,1.01,-23.52,-12.57,63.82,64.15,-85.82,0.0
1.0,1.0,0.0,1.0,13.08,51.95,8.25,62.51,94.2,45.68,-2.49,182.09,19.93,-1.59,75.23,25.31,-2.13,55.81,4.92,-4.01,-92.57,132.1,0.0
1.0,1.0,1.0,0.0,-2.49,-18.37,5.61,-78.29,-203.15,19.29,-15.16,291.02,-102.14,3.87,437.1,7.81,1.55,-188.83,-46.02,34.67,-35.38,-202.76,0.0
1.0,1.0,2.0,1.0,68.21,-56.13,-32.52,7.47,-177.89,-26.01,25.13,94.66,-177.33,9.3,-38.42,13.92,2.62,-38.12,96.05,-12.73,35.86,-85.91,0.0
1.0,1.0,1.0,0.0,-4.81,15.35,-61.57,-57.57,115.56,-109.13,17.26,-79.25,107.91,-2.58,-483.63,29.44,5.1,-13.83,-94.72,-20.69,-44.75,233.4,0.0
1.0,1.0,1.0,1.0,-11.88,16.85,-36.94,-18.65,-55.33,-94.64,-16.39,-17.81,8.12,-6.17,-296.3,32.05,11.43,-25.88,-21.41,1.12,78.86,264.46,0.0
1.0,2.0,1.0,1.0,-44.77,-181.88,-23.26,85.58,-42.68,-3.62,0.12,-21.19,-31.33,-4.35,-313.5,22.39,25.02,0.6,29.57,-3.24,0.33,312.14,0.0
1.0,1.0,1.0,1.0,-51.57,-76.08,11.18,-9.21,-97.77,-115.17,-14.57,-103.1,54.53,-6.56,0.91,-19.36,4.83,-35.48,67.8,37.16,-85.96,-107.04,2.0
1.0,1.0,1.0,1.0,-118.07,-218.33,3.54,57.51,6.02,26.52,-15.54,-87.22,-6.04,8.44,-402.63,55.03,21.17,179.91,38.87,-10.17,69.02,119.5,1.0
1.0,1.0,1.0,0.0,-55.32,39.77,-13.6,-35.85,-190.46,72.14,-22.27,-150.41,59.61,-11.37,-43.31,-27.88,10.44,212.93,-167.87,-67.79,-20.37,111.26,1.0
0.0,0.0,1.0,1.0,-32.21,117.76,-29.57,7.32,-4.22,59.95,11.61,161.5,209.28,-11.15,322.5,-40.28,2.63,17.09,-61.98,-11.62,-152.73,-28.16,0.0
1.0,0.0,1.0,1.0,99.26,22.4,-24.29,-27.17,31.8,20.04,4.28,182.04,-69.35,7.43,159.8,7.82,-5.65,139.13,42.36,-5.55,30.69,-188.64,2.0
1.0,1.0,1.0,1.0,65.42,46.68,-22.95,-58.6,18.54,48.29,-12.69,215.94,-42.62,-3.17,703.8,-20.92,26.29,-16.9,-23.74,-2.73,-107.59,-346.19,0.0
2.0,1.0,1.0,1.0,95.31,-91.66,53.53,-72.42,71.7,-52.0,9.55,-113.64,-99.1,-16.36,73.97,18.8,7.02,115.35,-8.87,-34.32,23.58,-141.82,2.0
1.0,2.0,1.0,0.0,4.89,-116.67,-31.01,18.62,21.67,17.68,18.39,-66.46,89.72,14.25,-59.76,17.61,13.38,-46.5,11.97,-7.1,92.15,-170.3,1.0
2.0,0.0,1.0,1.0,-130.5,101.35,27.47,35.55,146.86,16.76,5.37,423.09,-24.27,-12.1,616.21,13.99,-8.14,10.73,-12.14,-23.34,-104.16,-118.05,0.0
1.0,1.0,1.0,1.0,-0.04,-87.42,18.79,-44.1,-33.05,-10.68,7.21,38.58,-29.26,11.67,357.84,-63.14,3.52,151.73,81.9,3.56,61.18,-87.38,2.0
1.0,1.0,1.0,1.0,30.17,-63.39,-28.5,1.89,64.43,-106.07,-16.83,3.07,-72.89,-11.7,-166.98,-0.6,9.28,-34.06,63.43,22.6,29.49,89.76,0.0
1.0,1.0,1.0,1.0,36.52,-35.12,-32.6,47.07,31.99,-77.6,5.98,102.31,39.55,9.36,-279.0,26.5,-8.52,199.41,-31.25,-17.78,-122.23,116.16,0.0
0.0,1.0,1.0,1.0,11.3,13.22,-61.29,-34.13,-4.71,18.65,5.28,6.0,34.82,16.09,150.32,-45.66,17.99,14.08,-69.98,10.4,-75.92,-82.07,0.0
1.0,1.0,1.0,1.0,115.2,39.53,-4.69,-20.31,16.7,120.57,-11.95,-87.87,-111.75,7.39,155.0,-61.19,9.19,-75.51,-93.73,-60.75,12.64,197.58,1.0
1.0,1.0,1.0,1.0,55.17,-183.84,-36.74,-110.6,50.16,-144.33,4.44,-91.74,-17.43,15.26,-633.62,37.68,5.57,58.69,20.07,-4.92,-55.52,195.46,0.0
2.0,2.0,0.0,0.0,136.7,-167.75,36.32,-41.03,-12.25,2.29,16.31,-55.16,138.89,12.62,324.53,-12.47,14.8,46.72,9.83,26.25,49.1,-252.67,2.0
0.0,1.0,0.0,1.0,-17.45,64.77,-45.27,-16.51,117.3,-34.93,11.02,198.46,-51.2,-5.05,341.56,32.12,35.71,43.85,36.13,70.48,127.67,-186.12,0.0
1.0,1.0,1.0,1.0,80.41,-91.67,-52.53,25.11,9.45,105.32,-10.62,-207.58,-114.5,-1.94,-579.07,55.77,0.74,13.95,0.66,39.82,48.34,-54.32,1.0
2.0,1.0,1.0,1.0,-27.85,64.22,26.16,-40.09,21.46,-70.26,6.56,251.09,-0.16,17.93,251.65,41.76,5.59,10.58,6.17,58.52,204.53,148.67,0.0
1.0,0.0,1.0,1.0,-71.32,105.67,30.87,23.64,14.58,40.93,-4.61,28.89,-55.42,2.97,459.03,-60.47,-8.12,19.86,33.75,14.45,-141.98,-106.58,0.0
1.0,1.0,0.0,1.0,60.94,13.65,-5.58,-59.73,2.85,99.22,-14.81,-57.38,13.83,3.04,-110.15,21.97,1.72,71.24,23.0,50.74,-181.67,-11.64,1.0
1.0,1.0,1.0,2.0,-89.56,85.39,-0.21,40.57,8.17,-26.78,25.53,72.08,-77.07,-0.42,258.5,9.53,2.04,34.24,9.6,-35.98,45.52,-178.7,2.0
1.0,1.0,2.0,1.0,32.45,23.47,37.33,-17.07,-115.93,58.94,-12.85,-71.59,36.03,-3.59,-65.13,23.03,12.48,-267.81,118.01,64.23,-151.27,279.08,1.0
1.0,1.0,1.0,1.0,104.48,-7.1,29.59,3.81,-98.36,24.38,13.42,20.12,12.32,-16.3,444.67,-55.42,12.51,6.98,104.48,-39.49,144.88,24.26,2.0
1.0,2.0,0.0,1.0,64.31,-96.51,-22.51,-69.89,-8.2,100.22,6.69,-197.43,-52.7,-25.54,-59.95,-21.36,11.55,-92.28,-49.43,3.35,-36.55,-54.83,0.0
2.0,1.0,0.0,1.0,-50.81,123.48,-20.41,-52.82,-153.08,99.52,-5.35,28.71,-46.74,3.93,473.56,-27.79,10.33,-38.8,-39.0,-60.87,112.15,-115.49,1.0
1.0,1.0,0.0,1.0,-36.95,27.76,-50.19,-74.8,49.3,-168.87,4.78,107.98,-152.4,1.67,-182.34,42.26,5.67,158.63,-96.04,-15.8,105.85,-8.32,2.0
1.0,1.0,2.0,1.0,-41.08,77.03,10.25,2.77,-6.22,6.03,-20.12,-94.43,-221.29,-2.55,102.11,-20.89,3.41,-108.8,-112.32,2.44,-44.51,2.99,0.0
1.0,1.0,0.0,1.0,108.49,92.17,28.29,-27.29,66.07,47.2,10.17,-69.01,-81.19,-16.01,78.97,-12.54,10.03,-140.19,-103.23,61.62,-17.21,218.25,1.0
2.0,1.0,2.0,1.0,59.89,-86.66,9.58,-70.74,-6.97,-97.56,-1.05,-85.66,7.22,-11.77,151.5,-12.07,16.59,-218.84,-40.7,4.49,160.67,-119.89,1.0
1.0,1.0,2.0,0.0,52.76,60.3,-8.78,8.39,-68.75,114.29,-10.41,-138.0,2.43,-1.09,139.85,-42.63,20.6,-9.64,-83.48,-5.7,-60.28,145.52,1.0
1.0,0.0,1.0,1.0,18.58,44.13,-6.08,-68.76,19.68,-57.1,9.38,147.91,38.6,7.04,-12.46,44.15,-13.65,-75.61,-87.62,38.2,-1.76,-184.37,2.0
0.0,0.0,2.0,1.0,-40.33,104.64,-1.41,124.7,-56.53,102.72,-2.87,297.46,48.1,0.88,1014.66,-50.47,16.19,-70.5,0.16,-29.87,-157.73,-496.34,0.0
2.0,1.0,0.0,0.0,-22.7,-18.27,1.99,15.56,18.55,-74.08,-3.72,130.24,29.35,-1.72,-67.79,50.4,5.77,93.44,-29.49,-19.37,-51.18,131.23,0.0
1.0,0.0,1.0,1.0,51.45,130.59,41.4,56.42,29.93,-4.73,27.19,-49.01,36.82,12.13,153.23,-5.69,-3.83,-12.12,-109.14,50.2,24.76,66.41,1.0
1.0,0.0,1.0,0.0,91.66,112.43,-37.7,-74.28,37.22,-39.89,3.64,216.13,-56.26,1.08,253.37,25.56,3.4,60.89,20.31,-19.57,-14.24,-203.39,2.0
1.0,1.0,1.0,1.0,59.44,131.01,-9.65,86.22,-19.67,-101.05,16.96,-43.04,-24.53,23.41,117.07,-20.75,10.11,-115.18,10.02,-27.06,-103.76,86.69,0.0
2.0,0.0,1.0,1.0,148.19,144.07,-12.78,79.43,-63.37,23.33,-11.56,97.3,-59.73,6.34,211.24,-0.83,-14.25,131.22,12.93,,1.28,-149.55,2.0
1.0,1.0,1.0,1.0,95.54,57.91,21.19,25.14,-170.23,23.45,-7.07,-116.47,76.67,-2.14,25.25,-1.93,6.83,16.28,-87.3,-59.06,38.05,39.98,1.0
1.0,1.0,1.0,1.0,-9.31,20.41,10.8,-101.16,-60.97,100.68,-4.77,-231.43,2.32,6.11,135.68,-11.51,19.19,8.13,207.54,-20.12,41.36,-110.85,0.0
1.0,1.0,1.0,1.0,26.52,64.13,9.93,57.44,11.14,78.52,-8.16,-27.68,-163.88,1.12,374.21,-48.98,16.37,-13.11,-83.88,-1.48,46.74,11.77,1.0
1.0,1.0,1.0,1.0,25.23,83.45,15.8,81.84,68.77,-31.4,22.87,-284.8,8.7,-3.44,-95.36,2.83,4.16,-124.26,49.04,-42.07,130.6,-114.85,1.0
2.0,1.0,1.0,0.0,88.54,52.77,-64.85,26.3,-149.56,139.41,-17.71,-87.69,-21.84,5.46,41.39,0.49,0.93,62.86,-42.97,24.48,-162.52,-256.31,1.0
1.0,0.0,1.0,0.0,-0.56,-89.1,13.8,49.41,-57.53,39.98,9.47,-102.33,-101.26,17.71,-58.58,-54.85,-30.73,23.31,-63.56,49.56,182.17,-242.28,2.0
1.0,0.0,1.0,1.0,8.35,38.74,-24.75,-28.89,72.52,11.25,-19.19,117.21,13.58,-11.86,-16.49,3.75,-13.95,15.79,-93.26,-29.05,64.67,-44.53,2.0
1.0,2.0,1.0,1.0,-4.19,-174.37,-67.27,74.63,46.77,-136.6,17.25,-191.13,-57.66,4.45,-701.92,15.79,16.77,-31.82,16.7,-18.23,-77.96,283.8,0.0
2.0,0.0,0.0,1.0,-20.91,47.3,-24.79,16.66,-13.12,-97.72,6.48,-43.83,-77.85,-12.01,-527.29,17.53,-38.46,-62.82,-125.36,44.25,148.42,126.06,2.0
2.0,0.0,1.0,1.0,85.5,63.87,-15.02,-52.76,54.43,-122.4,-3.46,43.81,13.77,-6.89,-250.14,26.12,-19.33,77.48,10.61,8.39,4.21,118.64,2.0
1.0,1.0,1.0,1.0,-91.72,61.39,-9.32,-44.7,-54.34,-41.16,-8.86,32.8,-28.84,-15.28,12.81,4.81,-8.52,-138.05,-71.28,37.07,-29.07,-40.01,2.0
1.0,1.0,2.0,1.0,85.71,-25.12,-52.95,-58.82,-137.22,-96.6,33.4,5.76,-99.33,20.55,-436.01,31.0,-6.7,-275.34,38.97,-21.0,-122.35,96.5,0.0
1.0,1.0,1.0,1.0,-23.72,19.68,55.78,-1.81,91.6,89.75,1.65,24.29,44.12,9.99,112.04,10.57,2.93,43.76,2.02,66.18,-34.23,208.64,1.0
1.0,1.0,1.0,1.0,-97.67,146.68,-37.15,56.21,124.87,43.19,10.18,181.87,-40.01,-8.78,389.4,-5.41,3.1,-14.37,-26.15,-34.6,111.62,-183.31,2.0
2.0,0.0,0.0,1.0,-11.94,161.83,42.55,21.0,-22.71,-26.43,-11.82,467.04,-32.99,4.1,645.74,42.51,-13.76,7.65,-45.45,30.98,183.48,-142.02,0.0
1.0,1.0,1.0,1.0,-79.34,-156.92,-9.7,-98.54,6.0,-73.0,-4.57,59.99,-9.87,-2.2,-108.73,16.7,12.94,54.53,37.88,63.77,30.88,55.1,0.0
1.0,1.0,2.0,0.0,-50.89,119.47,-28.04,20.1,-210.72,-63.58,15.45,156.4,-76.22,4.33,341.38,14.73,14.6,92.07,-122.0,-37.13,-30.36,-140.36,2.0
1.0,2.0,0.0,1.0,62.59,-163.09,-38.67,-33.65,-41.41,-261.01,-4.56,54.11,36.64,4.94,283.75,-95.99,25.33,-12.91,28.62,17.91,18.38,23.33,2.0
1.0,1.0,0.0,1.0,92.64,-21.52,20.14,2.05,53.01,56.12,1.76,-172.58,70.08,8.9,232.79,-27.91,4.59,80.93,88.0,25.34,-133.0,-266.39,0.0
1.0,1.0,1.0,2.0,31.33,69.62,-19.01,-57.33,150.58,-14.81,-7.27,-66.91,-34.64,9.09,-81.72,-2.44,-1.67,-54.37,93.73,-2.75,-40.48,46.22,0.0
2.0,0.0,1.0,0.0,-56.92,144.84,-21.05,-2.89,40.17,-26.79,8.76,146.01,75.32,-3.13,113.5,31.54,-18.19,61.44,-82.43,-24.81,39.67,-237.19,2.0
1.0,1.0,1.0,0.0,-15.2,-9.84,-11.0,18.12,-98.7,78.5,11.95,-284.78,-15.24,-3.8,-71.73,-20.18,12.11,63.5,-50.53,-25.78,-5.39,-95.23,1.0
1.0,1.0,1.0,2.0,37.8,-26.09,-15.97,-12.59,55.35,0.13,-1.95,24.08,107.08,19.15,-10.47,11.41,8.59,-140.66,-31.6,15.89,-131.99,-12.95,0.0
1.0,1.0,1.0,1.0,-55.27,7.37,25.4,-79.85,63.68,72.55,-21.97,-104.34,1.09,-0.48,134.67,-7.49,10.56,25.96,-149.97,24.65,30.77,-19.46,1.0
1.0,0.0,1.0,0.0,-51.18,129.18,51.11,-42.89,-96.34,-24.96,5.27,-111.23,21.84,7.19,238.52,-18.69,-7.04,212.77,-52.59,30.78,-11.56,-55.22,1.0
1.0,0.0,1.0,2.0,-79.75,5.91,6.18,13.56,-71.8,49.97,-14.85,148.03,-14.55,-5.1,233.97,7.85,-2.77,46.09,12.5,-5.65,-31.94,-203.17,2.0
1.0,1.0,1.0,1.0,-147.39,-12.23,-41.34,-8.25,67.06,-30.74,-13.43,-42.08,-76.06,-8.25,6.53,-7.1,17.76,-83.4,-29.81,0.68,77.43,-45.1,0.0
1.0,1.0,1.0,1.0,-136.24,-77.64,-28.18,-3.44,48.19,-143.17,19.2,99.65,-96.69,-14.99,-375.47,43.97,-10.25,-9.63,-7.29,22.34,-65.32,31.21,2.0
2.0,1.0,2.0,1.0,19.06,69.62,-29.58,62.12,98.87,-87.82,-20.6,79.16,-34.57,-11.32,-296.97,54.2,-7.82,-140.11,-7.22,63.09,94.52,149.92,0.0
