cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,num_25,target
2.0,3.0,20.46,-105.57,-65.92,-218.27,-8.24,50.51,-55.23,-132.51,15.78,-4.13,105.68,22.17,46.48,42.09,-11.21,60.03,-3.18,-0.55,-24.64,0.27,60.43,87.17,-38.34,-43.6,-6.26,-47.22,1.0
2.0,2.0,49.31,7.9,-111.89,-14.18,33.3,6.55,60.54,153.5,-8.72,-2.08,85.64,-31.0,7.65,-1.26,-43.97,73.21,4.02,-4.94,-32.3,13.56,80.97,29.31,-28.31,-28.94,-37.8,51.54,1.0
2.0,2.0,6.4,-88.5,-53.11,26.78,45.83,103.13,46.6,114.22,44.32,10.58,-45.41,-15.66,39.49,-41.75,0.66,-31.61,0.28,-1.15,2.32,-7.69,72.86,-90.0,-66.84,70.42,-49.05,-322.56,0.0
3.0,1.0,96.47,-1.98,-163.21,-416.54,-38.8,76.91,75.88,-27.64,-20.2,-5.48,139.6,-5.19,-28.19,-32.64,4.08,65.57,-2.13,7.54,-4.58,18.0,120.38,-9.34,-132.48,30.83,17.37,-280.61,0.0
2.0,3.0,103.74,-24.98,-45.7,-125.88,14.84,-11.19,-6.77,-72.88,1.47,-7.32,28.21,19.83,-4.99,-19.14,-11.09,-57.48,-2.21,0.94,1.4,54.84,-51.52,-146.43,137.71,48.53,-17.7,-15.75,1.0
2.0,3.0,265.35,42.59,-19.28,43.33,-80.05,45.54,-286.48,102.86,1.48,0.77,0.64,-22.34,0.68,-42.11,17.82,-26.48,3.24,-7.91,9.23,-2.26,-30.82,115.61,-65.63,4.32,-6.12,219.13,0.0
2.0,2.0,-19.5,98.37,-17.61,-266.7,12.08,-108.4,-136.87,-240.71,6.23,8.31,-39.91,-10.12,-21.83,-47.75,-18.79,-12.19,0.86,1.46,-22.68,11.31,20.59,-20.57,-37.03,57.7,-31.76,-150.02,0.0
3.0,2.0,42.04,-43.84,-132.64,-167.67,-20.86,24.45,59.73,-7.38,24.82,,23.24,-6.37,12.1,33.77,-7.16,-50.95,2.75,-1.35,100.81,5.56,-1.85,2.2,-218.83,9.43,-7.26,159.27,0.0
2.0,2.0,68.62,-125.56,-74.38,-253.83,2.26,-33.65,39.87,137.06,20.5,1.64,-3.61,-30.46,-12.99,67.0,-50.49,-98.4,1.25,-0.69,22.21,5.09,56.5,51.09,-82.78,-7.09,3.34,-139.56,0.0
3.0,2.0,-167.56,-108.7,-66.85,-0.12,29.75,80.35,115.58,55.49,18.27,-0.22,97.11,-28.61,-15.0,7.8,-0.67,-70.66,4.59,-2.75,-24.24,9.1,59.33,-172.56,-1.28,32.21,17.63,-47.41,1.0
2.0,1.0,9.82,-26.3,-204.27,-281.13,-25.15,69.96,95.69,39.5,-4.38,3.96,-125.89,29.04,-33.43,-45.51,-20.5,33.37,-0.98,0.5,-60.8,21.87,157.62,3.67,-83.27,-15.77,1.85,3.77,1.0
2.0,2.0,-30.28,-79.38,-63.79,-141.46,2.27,90.86,-167.1,-67.5,11.67,-5.4,39.87,46.52,-77.76,-38.14,-11.55,14.35,0.13,0.73,54.54,-11.98,-5.76,-143.44,-100.33,20.36,23.64,241.57,0.0
3.0,2.0,-41.29,48.48,41.61,-164.15,14.33,118.35,30.03,166.29,18.84,-1.6,-65.7,-5.13,-0.89,25.96,-4.34,23.27,1.62,4.4,-32.71,-28.37,-3.2,-21.78,21.35,28.54,52.33,172.04,0.0
2.0,2.0,63.54,20.87,-114.27,83.95,37.53,42.71,145.98,83.7,26.85,5.13,94.14,-13.23,-65.07,30.36,-34.81,-8.44,1.45,6.87,-0.7,21.24,32.2,-70.01,-60.03,-23.2,17.56,225.41,1.0
2.0,2.0,41.05,-42.38,-40.86,-247.26,-10.11,106.25,25.41,-24.01,-35.44,8.4,-60.78,21.36,73.57,-47.41,-12.24,3.1,-4.06,3.06,24.8,-18.32,21.04,-89.35,-78.51,22.79,44.23,95.41,0.0
2.0,2.0,22.53,-20.08,-118.6,-192.12,-47.33,-32.81,70.46,67.42,-4.54,8.34,43.8,9.34,2.12,-55.32,-14.35,-19.24,2.14,3.94,-40.12,5.59,91.29,-155.81,-39.14,11.8,-8.76,217.5,1.0
2.0,2.0,63.18,-48.82,-4.47,171.78,49.94,27.96,207.65,24.32,-30.16,-11.41,-139.14,-7.3,-1.24,72.78,-22.07,32.35,1.89,-0.05,9.91,1.83,-5.3,-83.39,-26.29,-3.67,-4.42,-15.32,1.0
1.0,3.0,-116.9,-59.52,-61.53,-83.47,-18.98,65.75,-13.46,54.56,50.47,-0.78,-71.79,-7.05,7.16,50.08,-5.8,-36.34,-0.35,0.87,28.31,-3.92,10.05,11.21,-91.05,-3.02,0.3,109.61,0.0
2.0,3.0,86.73,12.54,43.04,-231.06,54.33,-108.38,0.69,4.19,40.04,-3.09,47.66,22.72,-45.84,47.09,7.72,-96.33,-4.64,-7.82,-8.14,7.27,-23.13,-37.64,-19.89,-31.93,12.25,-163.67,0.0
3.0,2.0,-45.14,17.29,-36.91,-454.07,-61.29,-63.16,40.15,-54.25,42.17,-4.16,0.02,-46.94,-8.62,-22.64,-43.25,38.83,-0.96,-2.58,-82.82,35.66,58.65,-13.54,184.99,50.41,-4.57,-211.92,1.0
2.0,1.0,-39.32,126.91,-36.23,-388.51,58.15,-36.99,-28.62,127.38,-20.16,-9.97,183.43,-30.45,-30.78,-22.64,-33.27,-23.91,4.54,-8.16,11.15,14.66,18.28,33.8,-37.58,16.78,22.18,-216.96,0.0
2.0,2.0,111.78,-23.71,-0.79,-44.87,11.43,-8.08,54.39,-32.99,-18.91,6.8,-75.79,16.46,12.61,24.66,-6.23,-58.71,4.13,-11.46,-32.36,31.25,13.3,-48.7,116.52,-25.47,-8.95,-315.69,0.0
1.0,2.0,-24.6,3.39,-41.15,-230.57,3.92,13.38,-31.89,182.46,-32.77,14.53,-159.37,-0.23,-20.29,29.09,-4.98,-90.18,-1.49,-0.3,19.12,-4.63,15.5,127.0,-57.52,-4.7,43.61,107.81,0.0
2.0,2.0,25.83,-12.28,-94.49,-355.54,53.44,-21.33,-108.59,-97.38,-21.68,-8.02,-90.54,-0.78,-26.61,-6.87,-4.88,-64.33,-4.41,-2.16,-18.12,27.44,51.87,27.08,16.89,44.57,-43.08,-161.34,0.0
1.0,2.0,37.25,-50.6,-42.01,-67.65,-10.74,16.85,126.01,61.46,-12.39,2.27,9.06,3.0,-10.62,-19.12,14.09,-51.36,-0.93,2.43,28.79,-1.83,3.07,-64.89,-82.13,-0.47,9.62,81.55,0.0
2.0,1.0,48.88,64.64,-111.57,-121.1,-22.61,-4.91,45.88,22.39,7.89,2.7,40.85,88.59,25.01,30.88,-26.67,30.19,-0.48,0.29,-25.39,16.0,76.11,78.37,-101.74,5.07,-16.18,-54.43,0.0
2.0,3.0,-31.8,-80.33,46.94,-69.71,32.64,6.4,-66.44,92.25,24.1,-2.9,-116.16,40.67,-24.81,83.13,12.04,-91.24,3.14,6.82,-4.36,-11.44,-21.62,41.14,55.65,-9.38,29.79,93.66,1.0
3.0,1.0,-63.2,0.45,-95.22,-197.53,-47.21,-20.73,92.29,125.12,21.23,-3.81,-81.97,-41.97,-51.82,-43.25,-16.59,-27.48,0.9,1.63,3.36,15.27,77.84,47.55,-88.76,-21.29,-10.9,-261.07,0.0
2.0,2.0,162.89,-38.38,40.74,60.85,9.7,67.18,-27.88,-101.24,16.41,-5.83,23.12,-26.41,40.45,-112.33,68.16,-27.95,2.18,-7.14,33.48,27.25,-79.24,-49.14,161.48,-3.08,14.24,-122.05,1.0
2.0,3.0,56.9,0.75,60.53,-56.35,-26.52,1.59,56.62,37.41,3.89,-6.98,-21.73,13.43,-21.47,32.54,2.42,-8.88,-2.33,-1.0,-42.49,4.03,5.11,13.11,4.68,-41.48,-5.75,-414.2,0.0
3.0,4.0,-11.19,-102.63,6.79,-121.04,-45.5,34.46,-14.28,68.17,-27.53,-5.86,-45.86,17.05,-35.8,-35.08,46.3,93.87,-0.1,-3.95,-7.44,7.03,-6.42,17.59,-29.72,-21.26,-10.92,-223.6,1.0
2.0,3.0,-279.08,-152.31,4.79,-22.44,-35.81,157.59,113.22,-2.14,-26.2,-0.83,-8.55,-23.57,-48.7,-29.6,8.13,-44.73,-1.1,-5.2,-3.6,17.6,-16.64,-82.23,152.27,3.45,18.91,-163.56,0.0
3.0,3.0,26.76,108.28,177.23,7.57,12.93,48.64,-54.76,163.72,-13.01,7.68,43.15,0.05,2.66,6.14,-7.09,-78.4,0.49,7.71,-96.36,-37.14,-18.91,7.32,93.87,-40.46,18.25,-173.55,0.0
2.0,2.0,65.76,-79.87,-31.3,-169.97,-10.31,79.51,80.8,145.17,17.85,11.38,-27.66,-9.0,-31.17,-83.79,12.36,-102.75,-0.39,-0.49,-61.77,10.43,62.52,-87.67,53.77,-13.37,15.73,-203.91,1.0
2.0,2.0,-84.79,-19.23,36.63,-149.49,-17.97,17.91,85.24,-210.13,-45.7,-16.73,18.08,-2.18,9.94,-53.25,28.0,41.33,5.05,1.0,-21.97,-12.93,-10.4,71.23,75.57,5.15,48.07,193.36,0.0
1.0,2.0,-21.53,22.5,-59.35,-301.88,49.36,-66.09,-114.2,-23.73,44.66,-1.83,-21.76,-23.68,20.39,45.94,15.53,-29.94,2.79,-6.62,-16.24,19.7,49.42,3.65,-67.5,2.59,-19.61,-279.92,0.0
3.0,1.0,-54.23,-91.51,-187.3,-295.37,-1.17,109.91,-131.44,23.13,11.81,6.86,126.0,9.46,-21.33,68.04,3.59,74.63,2.22,1.87,55.04,4.89,55.84,13.05,-130.61,-60.74,60.33,416.58,0.0
2.0,2.0,114.96,-85.58,-35.94,2.76,-20.04,-20.63,-80.48,152.38,-6.57,6.04,-65.57,91.06,-28.79,67.95,26.42,-45.31,1.74,-3.44,24.77,34.64,-23.19,188.52,56.65,13.93,1.24,-80.44,1.0
3.0,2.0,-111.32,-98.25,-57.3,-103.73,-46.33,2.87,15.02,-6.34,1.54,-7.75,171.68,20.54,17.46,51.51,-21.86,94.69,2.81,-3.55,9.43,0.37,55.9,63.77,-70.03,26.93,-12.27,-158.01,1.0
2.0,2.0,54.7,-66.07,-48.08,-311.79,-18.6,51.82,-100.25,-163.74,11.65,4.76,34.14,30.75,-25.78,2.44,15.49,-4.89,-2.4,-2.22,-7.46,-5.06,36.34,-43.14,20.35,9.92,94.63,234.25,0.0
1.0,3.0,86.87,-63.78,25.35,-250.46,-0.2,15.76,40.7,34.03,6.99,2.03,154.82,41.2,15.37,-0.11,-9.41,52.98,0.88,7.54,-37.46,19.79,0.52,126.92,86.18,-1.67,-10.46,-364.53,1.0
1.0,2.0,22.34,-100.5,-41.75,-202.51,-7.61,64.26,-14.49,-63.63,79.55,-0.8,16.12,11.03,11.74,-37.47,-16.18,-82.08,1.56,-4.72,-35.48,25.46,30.03,18.58,146.04,-7.64,1.58,-121.12,1.0
2.0,2.0,-0.83,-90.58,-59.93,-216.38,80.21,93.7,109.69,25.46,21.16,9.93,8.33,18.83,30.26,-14.2,7.46,-0.13,-1.46,-0.67,38.1,-16.7,31.92,-77.05,-84.76,48.66,1.71,27.92,0.0
3.0,2.0,-131.0,2.87,-29.94,-156.54,3.36,-37.64,-30.53,10.42,-42.36,5.13,13.25,15.94,0.04,16.78,8.82,8.47,4.67,-1.76,-8.85,14.84,32.81,18.6,-14.69,-5.41,-7.66,-236.68,0.0
3.0,2.0,-14.84,114.78,22.01,-89.1,-45.41,-82.98,42.71,94.45,-68.26,-2.94,-53.53,20.78,-34.29,37.15,-5.44,84.32,-4.49,1.52,-12.8,7.19,-11.3,-99.2,-25.38,-72.44,6.64,-84.08,0.0
2.0,1.0,103.77,-3.94,-136.92,-163.6,-14.51,0.54,137.57,-125.35,-36.39,-0.91,-52.91,18.68,27.97,23.09,-18.84,-6.32,1.37,7.54,-43.81,0.75,122.17,-19.87,-38.53,-48.87,-22.62,157.69,1.0
2.0,2.0,-85.06,74.43,-20.11,-118.04,20.8,-109.14,61.07,-30.71,-58.84,1.02,-8.98,-6.21,-24.53,0.87,-4.73,-84.75,1.7,-2.33,-18.44,-3.32,35.79,33.42,-48.84,-16.52,-41.81,-15.15,0.0
1.0,1.0,-52.32,-1.65,-140.64,36.2,40.07,15.26,121.22,-69.24,20.71,6.21,-50.71,8.91,-24.73,-30.51,3.05,32.84,-3.85,-3.11,-43.74,15.69,116.59,-201.41,-144.71,-60.01,10.75,-29.43,1.0
2.0,2.0,-18.81,-69.66,-134.73,-65.42,23.37,70.2,76.24,41.33,-10.97,1.65,-44.84,55.05,29.78,36.72,32.37,24.05,2.14,1.11,-63.08,25.28,107.5,29.03,42.73,1.1,-8.43,12.95,1.0
1.0,2.0,-27.18,51.45,-0.24,-163.01,38.06,-99.44,59.76,99.47,50.58,-1.72,-0.56,-24.07,-20.88,27.17,1.47,-10.29,0.01,-5.85,-0.86,21.33,-3.75,43.75,-34.65,-38.21,-1.65,-258.48,0.0
2.0,3.0,-18.86,-27.76,53.96,-206.5,-43.71,28.97,-73.39,57.03,-52.43,1.31,-37.21,24.98,-10.14,78.99,17.28,45.67,-0.3,4.51,21.03,-2.21,-57.86,5.65,12.91,-42.8,4.62,-116.91,1.0
1.0,2.0,-69.76,67.21,4.09,-219.18,-22.28,26.39,-89.94,88.9,-71.46,1.01,207.21,15.84,-0.15,-1.21,21.94,68.99,-0.53,-9.68,19.47,-15.96,-5.86,-120.07,-85.31,4.85,24.87,6.67,0.0
2.0,2.0,242.26,-92.5,-60.92,-37.79,-3.65,-28.33,69.67,-31.95,-24.03,-0.2,83.18,14.11,-2.75,-18.62,-10.72,-48.27,2.75,-1.92,33.11,8.05,16.03,46.45,-97.9,-45.15,10.67,19.95,0.0
2.0,2.0,159.62,34.34,-61.5,-116.22,-28.23,60.13,114.92,77.78,19.05,-8.6,-53.1,-35.07,-35.63,-7.08,-21.1,-12.68,-4.85,-1.72,64.64,-5.9,-30.3,42.12,-149.53,35.84,10.58,227.83,0.0
2.0,3.0,70.73,-69.05,91.19,-8.28,9.56,-13.58,-110.9,-47.65,18.83,1.52,-65.02,29.61,-4.7,-8.73,36.98,-19.47,-1.17,-4.85,-17.89,-17.6,-26.27,-1.64,74.77,-4.4,-4.13,-49.45,0.0
2.0,1.0,112.06,72.7,-74.87,-280.34,-39.73,85.83,-58.79,90.32,-40.41,-2.12,-103.85,6.39,-10.96,-26.42,-20.81,85.22,-4.66,4.7,93.85,-22.8,-3.85,98.45,-258.92,9.16,20.16,72.31,0.0
3.0,1.0,-89.43,-43.42,-116.72,-40.86,-19.15,64.12,-80.26,112.93,-4.67,-2.02,-12.7,-13.5,-5.96,-5.18,35.46,-72.94,-1.4,5.86,-9.27,10.09,82.43,122.12,-85.84,8.3,7.77,-31.95,1.0
2.0,3.0,36.42,15.49,49.84,32.66,46.7,166.7,50.74,80.64,-5.19,-0.59,-34.86,-56.8,-6.77,42.69,2.72,24.53,0.54,-1.76,-26.76,-11.58,-21.97,-20.04,37.16,1.85,76.12,29.2,1.0
2.0,3.0,49.23,3.34,-65.79,41.63,12.78,59.88,-5.92,21.67,85.48,-7.51,117.91,82.25,-50.02,21.33,7.27,19.51,-1.25,-3.13,23.99,-0.9,-8.37,123.35,-122.07,-33.86,3.77,257.48,0.0
3.0,3.0,-91.81,45.83,4.77,95.26,29.74,-101.87,-120.59,-140.4,-2.84,14.98,47.75,29.52,-7.17,97.41,-22.78,-33.04,-1.18,-1.38,-64.13,4.46,28.83,27.44,-71.94,-1.94,-36.63,-53.26,0.0
3.0,2.0,0.96,-50.13,17.1,-214.14,3.81,37.41,-30.37,-28.97,-81.45,-4.33,-21.21,-4.37,-44.61,2.74,-25.88,-2.11,-3.63,-3.96,2.06,-19.52,22.47,-14.58,-29.21,-9.5,40.6,-80.25,1.0
2.0,1.0,77.98,-25.94,-112.82,-16.41,-12.85,110.47,-104.07,-29.46,-4.03,-4.98,87.44,38.41,28.17,-35.74,22.47,58.17,-1.03,-0.47,-17.29,10.03,100.51,-83.61,-45.5,-3.67,-43.32,-261.01,1.0
2.0,2.0,-41.72,18.16,-8.89,-167.32,-133.29,-96.1,-23.11,66.34,16.96,6.53,-26.23,-7.65,34.17,-22.97,30.73,56.2,1.11,-4.99,-8.73,14.26,8.08,-135.18,-35.3,12.8,-13.03,-166.72,0.0
2.0,2.0,44.31,-1.0,130.14,84.36,-28.07,169.69,-100.92,65.6,-31.95,-6.4,79.9,0.07,-7.13,21.45,-7.15,39.43,-2.06,2.22,3.63,-43.32,-30.06,0.57,-8.95,27.05,75.54,-189.5,0.0
2.0,1.0,-213.24,-74.46,-103.73,-237.59,40.55,-56.84,68.66,-13.45,36.4,2.75,-10.85,-22.06,17.5,-74.59,-9.96,-147.21,0.59,6.59,17.83,14.91,74.7,-3.23,-86.52,72.07,-26.57,-209.54,0.0
2.0,2.0,-142.06,-35.01,-42.56,-349.68,-15.7,5.98,33.14,-58.22,-10.82,-8.66,82.62,-49.09,-43.06,100.56,-21.83,86.33,2.84,-1.73,-54.4,3.76,66.6,-46.08,26.58,17.43,7.1,-84.63,1.0
1.0,1.0,69.41,-133.67,-176.95,-244.74,-21.99,-0.36,-103.96,-138.19,46.09,-6.51,110.27,35.85,1.9,41.39,0.28,-60.51,0.86,1.03,86.71,15.08,37.26,38.22,-147.69,-1.88,38.92,307.76,0.0
3.0,1.0,200.67,52.22,-62.58,152.25,-11.02,7.87,24.81,50.7,-15.23,-2.73,141.61,-25.28,-18.17,-45.7,7.14,-56.48,0.14,-0.58,-54.34,2.59,84.02,-75.85,-78.71,-19.7,-26.94,-79.89,0.0
3.0,1.0,-39.37,172.88,-26.41,-293.1,-34.67,-73.68,-46.11,-86.67,12.8,11.61,-59.16,-53.6,-7.5,-6.47,29.36,-15.56,-0.6,0.2,-52.79,-19.97,66.72,-28.93,-107.86,-5.79,-24.49,40.46,0.0
1.0,2.0,-89.42,86.38,-55.79,-240.68,-22.66,-42.88,-123.84,36.45,18.13,4.45,36.79,-8.26,7.82,29.64,-8.98,-20.09,-0.46,-3.42,-38.37,23.4,43.63,41.61,-2.74,29.45,-40.91,-210.7,0.0
3.0,3.0,-3.32,-66.84,0.34,-36.27,-31.62,60.48,15.4,78.1,5.4,4.2,-104.73,2.72,38.17,-45.37,12.46,57.38,-1.55,0.08,-20.08,-8.52,-8.45,100.51,63.05,-37.84,39.66,325.36,0.0
2.0,2.0,-1.86,-25.21,-52.37,122.26,4.33,-65.1,-33.44,-55.83,5.19,2.39,5.96,44.92,43.66,-66.58,-33.92,15.09,2.42,2.49,-13.21,-2.49,30.68,-138.56,-52.72,21.43,-32.16,266.65,0.0
2.0,0.0,31.01,34.09,-274.3,-37.18,17.42,18.35,48.76,145.93,-56.73,2.16,59.08,37.41,36.54,48.22,-23.61,-14.73,-0.93,-5.41,15.11,24.61,143.26,78.64,-150.02,-8.29,-48.13,270.97,1.0
1.0,2.0,-118.79,40.71,49.13,50.29,-29.86,-160.42,41.99,99.18,43.34,-2.33,-41.65,4.61,2.96,-34.0,4.37,-19.01,-2.67,2.25,-15.11,-22.92,1.92,-61.99,-64.85,37.09,-29.84,128.18,0.0
3.0,3.0,-114.47,-71.98,33.27,-44.88,-14.55,139.24,-10.39,-83.18,14.64,1.15,-7.26,-11.26,18.22,-31.73,-10.39,-4.47,-2.09,-3.25,7.9,5.65,-50.91,-108.71,64.03,-11.1,56.6,-19.44,1.0
1.0,2.0,-67.42,3.67,-72.96,17.16,34.25,-11.75,-22.55,-44.47,1.07,7.65,-17.63,-29.76,17.73,-12.93,32.91,61.2,0.04,5.14,6.39,23.86,21.5,-27.95,-67.45,24.29,-37.49,-130.42,1.0
2.0,3.0,34.69,-58.73,40.98,51.33,25.0,-179.4,-20.45,133.1,5.87,-3.66,81.7,5.75,-15.62,71.68,-12.36,42.79,0.21,3.9,-25.72,-6.66,4.57,92.77,11.95,18.23,-77.26,3.46,0.0
2.0,2.0,34.86,-110.11,-55.48,-245.96,-12.66,53.63,-44.9,28.87,-28.47,-11.2,146.02,1.17,8.1,-7.86,-2.4,-21.55,0.88,-2.04,54.39,-10.48,21.1,-86.73,-107.41,-47.32,2.63,-64.35,0.0
3.0,2.0,-4.15,55.62,-50.29,-80.92,-10.55,-22.32,-103.11,63.07,-2.72,-12.54,155.38,12.85,-85.76,33.79,8.86,-58.11,-3.51,0.51,-28.64,13.09,21.3,37.98,-45.86,-6.23,-0.6,74.94,0.0
2.0,2.0,13.16,80.76,-123.38,-54.01,-15.03,4.9,-13.74,11.22,-23.41,3.34,-8.15,32.06,22.16,13.06,-4.66,35.39,2.13,2.17,-56.18,15.2,97.47,161.2,-85.92,-54.13,-45.07,-15.81,0.0
2.0,3.0,7.06,6.59,29.36,-65.37,-12.52,88.48,-84.57,-75.51,23.1,8.9,-31.82,33.93,-19.22,34.9,59.09,-5.83,-1.73,3.67,26.39,-27.11,-30.12,33.81,-76.67,-13.47,-10.17,49.21,0.0
2.0,2.0,-61.85,-0.21,-89.97,-152.27,32.31,32.55,112.73,13.81,12.96,-9.87,40.28,15.98,40.57,17.09,0.88,32.77,5.32,-2.85,-59.51,16.34,95.79,-72.91,-13.58,-16.67,-26.44,-199.02,1.0
2.0,1.0,-183.83,-26.39,-127.28,-465.73,-33.18,18.73,5.84,94.24,16.62,-14.57,32.84,-34.53,8.64,53.84,-7.8,43.53,-2.03,-4.84,21.89,26.22,75.01,-131.86,-57.13,24.63,2.75,-316.11,0.0
2.0,1.0,83.4,-43.41,-58.43,-194.68,-20.47,-117.18,25.1,38.69,17.69,-0.19,205.09,-26.17,31.46,-0.32,11.54,-50.34,-1.17,2.9,-50.8,-14.32,113.0,62.88,-42.41,-43.91,-40.23,12.37,1.0
2.0,2.0,56.07,18.45,-56.08,85.7,10.53,-10.26,-81.86,-118.22,-49.7,5.67,-53.8,-19.8,-12.05,7.01,-33.62,27.67,-4.0,8.33,-23.77,14.01,34.1,12.71,-4.79,-4.32,-24.96,40.47,0.0
2.0,1.0,-3.06,12.2,-155.53,-76.44,58.73,5.88,-43.98,-48.85,-45.16,-1.57,-92.42,-18.35,18.44,-24.45,-14.21,54.09,0.09,2.13,-39.56,31.62,111.55,-29.5,-29.91,8.22,-80.75,-191.52,0.0
3.0,3.0,114.37,-30.87,2.35,-216.01,7.46,68.82,12.54,173.42,10.88,-1.59,87.47,7.57,-23.91,-36.5,7.97,8.74,1.98,1.14,-10.74,13.16,-31.13,-43.43,73.63,59.33,24.35,18.0,1.0
2.0,4.0,-41.79,-91.81,-19.88,-190.41,0.45,10.34,73.43,-47.3,-18.45,4.75,39.63,25.2,-10.91,-66.96,-11.21,31.44,1.9,-4.96,2.57,23.31,-23.8,-36.41,7.27,-15.66,3.48,-102.97,1.0
2.0,2.0,-58.53,159.98,-80.32,-91.69,37.42,-23.37,-13.65,34.87,-33.39,-11.54,-12.18,11.87,-3.36,6.21,-7.06,-64.29,1.23,-2.65,-55.75,0.11,61.94,15.38,-66.9,-25.11,-38.42,204.99,0.0
3.0,1.0,-78.35,-51.49,-175.36,-101.85,26.5,13.15,-50.82,-149.34,18.68,-4.64,-98.57,8.65,-12.45,-20.22,4.42,25.62,-1.65,-2.73,-7.95,13.1,127.54,11.28,-105.03,-15.62,-49.87,-47.82,1.0
3.0,1.0,-2.33,44.45,-191.39,-49.23,-9.11,61.35,-46.63,-29.13,-9.78,-6.81,-162.82,2.54,65.08,26.99,-0.66,-61.5,-1.62,3.47,-4.49,24.25,89.81,-104.88,-83.56,-12.25,-18.25,189.6,1.0
3.0,1.0,51.88,75.6,-74.15,-273.09,-21.44,1.78,43.83,-80.7,5.64,1.66,-36.24,18.86,44.11,-68.19,-6.03,4.51,4.52,3.44,-15.26,10.48,75.73,-124.97,-137.57,10.48,27.04,-310.81,0.0
3.0,1.0,22.36,-135.44,-192.25,-300.24,-3.1,39.86,-57.61,-61.53,-82.59,-0.6,-127.34,1.32,-1.58,51.04,-10.58,-21.18,0.34,-3.6,130.8,2.06,54.4,27.39,-306.23,25.67,-20.75,-55.02,0.0
2.0,1.0,143.29,95.74,-140.3,-185.99,12.88,63.42,87.22,45.41,-77.61,-6.6,-207.84,26.71,-36.55,22.72,61.67,54.44,3.92,-5.75,-53.72,14.87,105.89,-312.62,-68.1,52.14,-29.45,-28.76,0.0
2.0,2.0,45.4,-94.52,-192.56,15.42,-8.09,46.59,-102.82,-22.01,-7.72,-0.33,-77.19,-54.38,57.69,-43.35,-25.34,-78.29,1.85,-2.23,-12.91,25.16,98.24,-45.44,-16.43,21.34,-67.85,198.38,0.0
2.0,3.0,-31.48,-4.23,-21.89,21.1,-10.03,-96.23,60.35,303.61,22.66,4.56,122.92,1.64,46.27,13.2,8.55,61.2,-3.74,5.29,-31.37,10.34,31.26,-118.18,-114.67,-10.23,-8.27,-116.85,0.0
2.0,2.0,9.33,-24.13,2.07,72.62,-58.47,154.48,24.45,-46.01,-37.48,1.43,-12.65,13.09,36.11,17.89,17.76,37.56,-1.49,-7.77,-38.21,2.76,21.09,-113.03,71.02,21.46,58.19,-56.11,1.0
2.0,3.0,-13.15,12.73,-72.3,-0.45,2.69,77.55,14.88,-59.22,-12.91,-5.39,-95.78,-22.23,14.67,-27.29,-17.03,40.29,1.22,3.88,58.98,-6.49,-24.18,63.55,-163.75,-15.75,-11.72,251.15,0.0
3.0,2.0,-111.46,-77.89,-50.53,-1.74,-49.86,29.58,54.6,91.57,-25.34,-1.81,-3.68,9.86,-52.3,17.94,-5.25,-92.25,-2.31,-0.33,53.37,-1.16,9.79,38.48,-71.19,-5.91,-36.35,-73.1,1.0
1.0,2.0,-117.71,-35.86,42.57,-106.09,33.21,-52.06,15.61,-34.46,-9.8,-3.65,121.57,-24.7,28.86,-71.8,-42.69,21.45,1.02,3.13,-24.99,19.95,8.23,-42.88,100.72,-77.38,-22.52,-462.02,1.0
2.0,1.0,-81.1,45.59,-151.01,-2.76,-32.87,76.0,-91.45,-67.85,12.9,10.24,152.59,15.38,24.45,96.34,20.43,-104.03,2.64,1.21,-39.02,27.76,108.37,100.98,-85.89,-34.92,-36.34,-209.02,1.0
3.0,2.0,-1.04,98.38,-48.1,-352.34,16.37,-76.67,-107.3,90.47,4.9,3.13,-144.31,40.02,49.55,2.17,33.26,72.87,1.82,-1.02,-21.32,8.7,49.31,-42.08,-99.16,-70.05,-9.45,-202.91,0.0
2.0,3.0,-12.73,-70.69,-3.17,-163.07,-69.03,75.34,-184.1,-114.02,14.32,-4.21,58.87,38.51,71.9,-77.54,-30.73,-14.7,2.78,-6.67,-39.27,-7.19,47.59,-76.82,-16.5,-14.32,23.48,-190.15,1.0
3.0,3.0,45.21,54.52,72.89,-186.95,-15.95,-4.0,2.75,-11.51,9.4,4.45,-32.39,-6.81,55.64,37.42,-10.81,-0.41,0.01,-9.36,-3.0,8.15,-76.58,127.52,11.32,-30.11,38.21,-82.33,1.0
3.0,1.0,-52.05,-103.59,-105.22,29.03,-14.15,92.48,44.47,69.61,59.43,-9.08,22.47,-44.18,48.04,-34.62,-3.99,67.46,-2.21,0.29,11.53,-8.0,96.87,-27.57,-76.47,10.94,-24.97,-86.69,1.0
2.0,2.0,-52.42,101.42,42.18,70.87,-8.42,-79.24,31.21,92.11,19.38,7.76,-132.39,25.17,8.12,55.02,10.11,-12.47,1.89,-6.8,-44.51,12.91,-13.34,-4.09,8.05,-81.73,-12.61,-131.84,0.0
2.0,2.0,10.63,-40.92,1.4,-11.92,-31.19,47.8,-41.37,57.28,-4.49,-8.47,-160.98,3.38,-20.98,3.33,16.43,-9.15,1.97,2.46,-5.05,4.32,2.07,-25.1,19.19,-49.88,-12.36,-139.12,1.0
