cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,target
1.0,2.0,2.0,1.0,51.14,36.92,-359.24,166.65,-33.72,-28.81,-176.39,93.9,127.87,70.15,-11.58,25.82,2.0
2.0,2.0,2.0,2.0,427.71,-2.31,-235.2,242.21,-69.54,67.02,293.82,105.75,236.28,128.28,51.07,-124.28,0.0
1.0,2.0,1.0,2.0,-652.97,-41.5,134.42,161.83,8.97,-109.55,-227.72,9.51,-18.28,-133.96,-4.55,25.69,1.0
2.0,1.0,1.0,2.0,-139.87,-30.3,219.79,-113.21,-42.2,-81.19,102.29,-225.97,54.74,-10.0,34.69,-135.32,1.0
1.0,1.0,0.0,2.0,-262.62,7.81,-133.62,130.36,-53.36,19.85,89.35,72.57,18.85,-47.77,-3.14,59.31,0.0
1.0,2.0,1.0,1.0,-486.08,7.07,34.41,96.38,-1.78,-40.03,56.73,-161.17,-4.0,37.79,5.08,76.65,0.0
1.0,2.0,1.0,2.0,-128.81,17.52,-40.76,24.93,13.42,46.09,38.6,-16.68,95.37,96.98,2.15,179.13,2.0
1.0,1.0,1.0,2.0,-299.12,-12.3,255.5,82.85,19.54,40.77,270.56,-248.53,-23.78,144.88,19.68,64.94,0.0
2.0,1.0,1.0,3.0,140.92,54.66,45.14,527.9,31.16,131.95,338.68,-361.18,-20.78,267.88,-33.81,213.02,0.0
2.0,2.0,2.0,2.0,64.0,-16.05,35.35,30.28,-7.01,26.47,-143.71,81.72,18.67,152.37,-44.39,0.87,0.0
3.0,1.0,1.0,2.0,-156.65,-35.93,475.27,256.73,51.25,43.21,148.03,-218.14,-286.14,1.0,33.58,16.34,2.0
1.0,1.0,1.0,2.0,-531.46,-15.04,188.4,-35.31,-47.76,-1.1,-129.32,-220.34,-64.98,16.16,44.98,-16.9,1.0
1.0,2.0,1.0,1.0,28.19,6.59,-107.26,-87.28,26.22,-26.58,303.91,120.7,42.82,100.43,-19.71,33.47,0.0
1.0,1.0,1.0,2.0,-96.42,13.8,-123.54,78.04,68.49,-19.55,373.08,-79.12,155.66,-62.21,-7.93,13.52,0.0
1.0,2.0,1.0,1.0,-254.29,-23.25,3.24,136.97,-3.05,,-302.59,5.17,23.74,-61.51,34.9,-77.79,1.0
1.0,2.0,1.0,2.0,-325.05,-3.68,68.23,50.84,-48.85,51.29,243.65,-95.65,-29.1,92.92,-0.41,31.18,0.0
1.0,1.0,1.0,1.0,-371.69,-12.87,135.88,299.86,-18.69,5.56,62.67,-111.89,-35.4,184.82,13.83,90.0,2.0
2.0,2.0,1.0,2.0,-83.94,15.3,-4.66,113.61,-39.05,-34.1,242.66,-19.55,-68.68,78.04,-23.85,95.76,0.0
2.0,2.0,1.0,3.0,-76.09,-5.19,-32.87,75.56,-26.32,71.42,-65.53,43.13,96.71,40.33,102.61,58.55,2.0
2.0,1.0,0.0,2.0,61.04,12.12,84.18,199.92,27.82,63.63,151.11,-220.78,50.73,88.54,-13.9,54.96,0.0
2.0,2.0,0.0,1.0,102.5,-20.83,21.32,138.36,-36.07,135.81,199.89,-102.91,215.19,53.61,-8.43,-96.18,1.0
2.0,1.0,2.0,1.0,-59.98,-4.24,140.38,50.12,-56.07,75.15,46.01,-68.16,-7.77,75.21,7.23,107.78,2.0
1.0,2.0,1.0,1.0,-61.63,14.54,-212.93,296.38,25.65,-78.26,66.93,108.22,143.53,-162.34,-56.86,119.83,1.0
2.0,2.0,1.0,1.0,-208.94,0.76,171.4,233.67,38.1,-54.6,-26.25,-103.36,-185.69,-6.43,-33.2,104.93,2.0
1.0,1.0,1.0,1.0,154.21,-6.95,-257.27,-64.27,32.49,-48.05,220.47,274.41,122.84,-30.65,-8.18,-98.79,0.0
1.0,1.0,2.0,2.0,-161.57,17.05,-97.34,-135.88,-40.02,144.96,-16.79,-31.65,78.63,-67.93,-3.82,44.94,0.0
1.0,1.0,1.0,2.0,-55.14,-1.78,-149.26,24.35,-104.4,30.47,-312.97,-86.08,127.49,36.54,10.2,-199.24,1.0
1.0,2.0,1.0,2.0,-98.42,-1.02,-116.57,111.67,-22.18,1.38,151.57,-95.46,159.87,29.78,-9.11,-108.21,0.0
1.0,1.0,1.0,3.0,-209.92,33.33,-28.4,-11.87,-41.85,42.64,46.95,-220.87,143.07,-15.45,48.59,167.93,0.0
2.0,1.0,2.0,2.0,-307.89,-14.48,327.88,192.1,16.13,-57.9,78.24,-300.88,-43.47,-76.18,-36.49,107.44,2.0
1.0,2.0,1.0,2.0,-387.95,-32.48,61.03,190.33,45.0,18.85,-78.21,166.33,-54.49,-8.67,86.41,75.13,1.0
1.0,1.0,2.0,2.0,-364.12,-15.77,6.81,185.95,68.45,36.51,-201.09,126.49,-91.55,-57.61,-109.11,68.76,1.0
1.0,0.0,1.0,2.0,-170.95,-1.71,109.75,27.55,52.02,31.53,469.81,6.34,-131.6,136.76,-47.46,92.6,0.0
1.0,1.0,2.0,1.0,-133.57,6.12,-215.38,104.66,-62.82,23.32,-138.99,-17.38,132.68,-97.8,19.74,-114.0,1.0
1.0,2.0,2.0,2.0,-182.45,5.89,44.07,135.08,21.68,-43.72,88.49,-110.76,-54.3,94.71,-21.09,29.5,2.0
1.0,2.0,2.0,2.0,-188.11,-15.87,-6.2,24.2,-11.19,-62.66,108.57,22.35,51.2,-18.32,-3.86,-33.76,0.0
1.0,3.0,2.0,1.0,-337.11,-1.9,-53.93,327.15,57.65,-57.88,130.0,-103.1,64.92,-15.51,18.93,-1.15,1.0
1.0,1.0,1.0,2.0,-317.17,4.36,-126.28,211.88,-46.93,-56.62,-306.32,-88.67,72.34,-116.78,84.49,-53.35,1.0
1.0,2.0,3.0,1.0,-183.32,-18.81,103.31,-28.93,-2.71,25.82,114.05,-179.96,50.21,3.85,41.21,-127.71,2.0
2.0,2.0,1.0,1.0,309.53,18.5,-64.98,162.47,15.67,-80.92,211.5,-67.86,147.77,123.55,-0.79,59.99,0.0
1.0,1.0,1.0,2.0,-272.49,-18.3,-44.24,130.76,-23.21,37.02,-282.52,42.6,10.4,-115.08,10.64,-69.46,1.0
1.0,2.0,2.0,1.0,-654.28,-3.77,128.08,196.81,61.43,6.09,-72.2,-200.24,-86.42,68.1,24.9,77.81,1.0
1.0,2.0,1.0,2.0,-324.65,-22.29,186.42,84.14,20.22,-70.19,160.08,-347.03,100.77,26.72,-56.91,-119.61,1.0
2.0,1.0,2.0,0.0,288.99,30.89,-201.77,167.62,-20.16,78.62,40.96,45.83,190.9,8.12,-43.08,131.21,0.0
2.0,2.0,1.0,2.0,376.9,54.0,-117.44,-134.93,-51.57,40.6,291.59,-144.57,-3.29,67.34,-36.72,22.35,0.0
2.0,1.0,1.0,2.0,-273.11,-21.16,329.08,228.93,6.74,-10.07,-9.59,-132.58,-260.64,57.01,70.86,67.9,2.0
2.0,0.0,1.0,2.0,-367.13,-19.13,209.26,138.83,31.79,-92.15,-4.05,-95.27,-143.18,115.5,-59.44,44.62,2.0
2.0,2.0,2.0,1.0,163.75,23.62,-48.93,130.5,-41.98,129.71,271.67,-82.31,-36.5,159.08,-11.13,6.12,0.0
2.0,2.0,2.0,1.0,-32.47,-67.94,126.23,-74.71,10.38,29.61,89.81,196.47,115.24,-28.17,67.17,-125.26,1.0
2.0,2.0,1.0,1.0,22.19,-10.63,79.17,152.29,40.15,35.68,97.96,61.21,-165.04,183.46,5.45,-11.78,1.0
2.0,1.0,0.0,2.0,147.72,-14.58,-29.01,229.67,3.38,-83.89,282.14,0.25,165.68,44.37,-28.02,-34.98,1.0
2.0,2.0,1.0,2.0,-231.99,-11.12,283.53,-14.11,-18.66,8.92,193.16,-118.07,-138.66,165.3,-42.27,129.31,2.0
1.0,1.0,1.0,1.0,-619.7,-18.05,36.01,135.31,37.36,6.58,-109.98,262.93,-75.15,214.62,-5.59,290.53,2.0
2.0,1.0,1.0,0.0,314.12,34.25,-431.7,81.77,-20.97,-38.4,-319.19,398.69,99.43,102.58,-3.75,114.61,2.0
2.0,1.0,2.0,1.0,287.2,22.24,-102.35,195.19,-40.96,39.44,213.27,-59.32,178.47,102.17,77.88,83.06,0.0
3.0,2.0,1.0,2.0,-171.78,-29.67,339.72,238.77,80.25,73.29,-95.66,-133.7,-242.38,19.61,-44.36,0.75,2.0
1.0,2.0,1.0,2.0,-297.16,6.29,-9.97,95.19,23.43,-0.65,90.75,-89.86,102.29,54.11,-45.44,111.66,0.0
3.0,1.0,1.0,1.0,-47.63,-22.32,295.5,95.1,-47.91,2.12,-155.4,-42.86,-213.81,92.07,34.2,55.37,2.0
2.0,3.0,1.0,0.0,-86.82,-18.56,147.54,72.07,-4.25,-112.25,-268.47,-110.4,69.85,-6.38,-9.85,22.45,2.0
1.0,1.0,0.0,2.0,-289.52,6.06,-11.47,49.66,46.58,0.8,86.41,-121.61,40.29,52.59,18.03,19.01,0.0
1.0,1.0,2.0,1.0,-194.8,-2.52,-178.63,151.26,-30.68,-56.05,-11.19,3.17,154.91,-37.51,-31.8,-76.0,1.0
0.0,2.0,1.0,0.0,-597.08,21.08,-241.9,291.47,-6.32,-49.06,-82.81,83.14,-50.45,160.82,34.84,96.75,2.0
2.0,1.0,1.0,2.0,113.68,65.6,-126.72,52.44,53.86,-68.95,-8.43,-203.89,-29.39,44.87,-11.44,133.84,0.0
1.0,1.0,1.0,2.0,102.7,27.01,-144.35,-79.88,-49.96,47.82,234.63,-23.05,14.25,29.99,-63.11,-28.31,0.0
2.0,2.0,2.0,2.0,-35.14,-10.58,127.29,-33.1,4.32,-8.31,-288.34,-85.34,109.11,45.15,-41.55,81.38,2.0
2.0,2.0,2.0,2.0,45.29,15.72,41.25,-175.44,-13.17,-33.05,200.61,-109.28,69.39,98.22,-130.31,78.62,0.0
1.0,1.0,3.0,2.0,-528.29,-15.99,179.79,181.66,54.36,151.76,5.42,-235.91,49.57,-30.53,5.04,73.61,1.0
1.0,1.0,1.0,2.0,-364.06,-10.89,-78.94,93.31,0.91,13.45,58.36,21.58,52.44,-52.74,-31.43,-34.79,0.0
2.0,1.0,2.0,2.0,62.0,-1.11,-10.03,28.0,-28.69,26.81,223.46,-5.65,151.33,91.86,-54.01,68.2,0.0
1.0,1.0,1.0,1.0,-285.75,-11.46,-80.01,102.37,-6.87,-129.26,-134.2,174.61,-49.41,-106.17,-1.22,27.82,1.0
1.0,0.0,1.0,2.0,-88.06,-2.27,-59.23,39.06,-83.25,-20.97,23.72,-2.67,24.78,72.63,-31.88,-57.93,1.0
1.0,2.0,2.0,2.0,-504.75,-42.14,131.22,205.02,-0.0,153.87,-280.77,-148.76,121.22,-85.07,0.62,-73.46,1.0
2.0,1.0,1.0,2.0,-137.39,-26.73,247.65,-100.67,54.05,-120.65,-43.05,-22.19,-45.31,232.66,25.31,72.54,2.0
2.0,2.0,1.0,2.0,33.99,-11.35,-50.98,45.09,-23.63,-87.95,-189.68,24.12,18.05,-7.09,51.62,-127.05,1.0
2.0,1.0,2.0,2.0,-90.82,4.14,-156.14,170.23,-43.82,83.1,-284.33,352.33,-108.21,121.37,84.93,161.2,2.0
2.0,1.0,2.0,2.0,-206.69,-25.19,355.82,-129.18,-18.2,-20.18,-154.78,-292.97,73.67,143.49,-18.18,55.73,0.0
1.0,0.0,1.0,2.0,-361.69,-15.19,36.3,61.58,-74.63,66.68,-247.36,-154.76,62.5,-32.98,42.91,-90.26,1.0
1.0,2.0,1.0,1.0,-405.29,-10.77,238.11,-62.46,-18.44,141.74,243.57,-38.71,-123.2,219.03,48.67,192.81,2.0
1.0,1.0,2.0,1.0,195.33,-12.45,-87.91,90.35,42.53,-30.4,282.09,-98.62,283.27,45.87,-30.36,-156.69,1.0
2.0,2.0,2.0,1.0,291.15,-15.35,-154.84,-120.53,-115.27,0.26,-68.22,277.51,-23.24,38.83,18.39,-173.05,1.0
2.0,1.0,2.0,1.0,-60.39,3.5,44.16,-67.61,24.89,17.78,99.2,3.41,-4.11,116.63,17.6,90.52,2.0
1.0,1.0,1.0,2.0,-104.94,20.29,-123.63,131.43,-26.16,-112.47,37.67,-5.55,2.29,138.21,-56.22,47.91,2.0
1.0,2.0,2.0,3.0,36.01,25.84,-361.01,161.45,-0.07,-78.54,-293.84,284.76,99.2,90.39,-12.37,108.15,2.0
2.0,3.0,1.0,2.0,-297.7,-22.37,330.59,-195.86,-17.94,-27.46,-200.9,-276.24,114.09,62.45,-20.29,99.97,0.0
2.0,1.0,1.0,2.0,227.93,21.22,54.0,-351.94,23.73,26.27,-105.11,27.78,-91.84,119.67,3.89,88.85,0.0
0.0,1.0,1.0,3.0,-583.88,23.1,-181.16,505.89,-5.15,-40.03,-18.48,-132.29,236.97,-192.5,58.74,228.16,1.0
1.0,2.0,2.0,2.0,-711.96,-39.22,98.09,435.17,-45.31,9.62,-37.18,280.81,-146.4,-186.14,22.54,252.05,1.0
2.0,1.0,0.0,1.0,317.79,-8.7,-193.63,206.3,1.22,36.71,39.28,245.64,157.95,-26.24,62.37,-10.95,1.0
2.0,2.0,0.0,1.0,432.43,-17.15,-230.46,28.22,38.09,-49.11,141.33,320.08,120.21,22.17,-41.36,-151.0,1.0
2.0,1.0,2.0,2.0,-26.91,7.76,-196.75,230.28,24.35,167.07,-288.18,232.35,14.79,121.32,65.46,97.68,2.0
1.0,2.0,2.0,1.0,175.31,0.88,-168.4,-2.32,22.91,-20.22,208.64,76.23,152.86,47.44,-54.25,-83.37,1.0
1.0,2.0,1.0,2.0,-331.75,8.63,-80.25,20.14,1.04,22.22,-408.29,-40.72,144.71,49.34,23.87,111.22,2.0
2.0,2.0,1.0,2.0,212.71,17.07,-252.92,101.31,-12.05,-82.79,-252.37,192.9,84.76,23.53,-51.57,23.95,2.0
1.0,0.0,2.0,2.0,-26.57,-2.72,-1.71,-121.58,55.45,-115.36,200.79,30.08,44.35,77.57,-19.08,16.14,0.0
2.0,2.0,1.0,1.0,39.65,-4.3,74.44,-201.68,-11.04,3.63,138.34,-22.63,41.05,95.72,-15.07,19.62,0.0
2.0,2.0,2.0,2.0,-309.73,-13.99,276.91,74.4,74.71,-51.73,112.59,-188.56,-50.35,45.54,-45.6,125.73,2.0
2.0,1.0,2.0,2.0,199.69,-7.71,-199.43,41.37,11.55,128.9,-77.14,45.33,229.51,-48.83,-62.7,-170.1,1.0
2.0,1.0,1.0,2.0,184.53,19.74,73.52,228.41,-45.2,-80.73,338.03,-252.26,95.61,232.2,14.79,78.28,0.0
2.0,2.0,2.0,2.0,76.31,10.28,17.06,-362.44,-22.21,-139.53,-18.48,-13.59,62.48,62.61,54.22,47.35,0.0
1.0,1.0,1.0,2.0,-164.37,13.23,-75.75,-113.97,-24.42,-126.23,-37.52,-45.48,95.3,-44.4,-28.04,45.52,0.0
1.0,2.0,2.0,2.0,-627.5,0.21,108.16,209.51,62.13,-109.88,-295.12,-42.61,-185.98,142.03,-17.76,171.59,1.0
3.0,2.0,1.0,1.0,115.65,-17.73,176.57,-17.96,-8.15,-95.93,-188.49,-7.67,-19.25,103.6,-28.44,42.02,2.0
2.0,2.0,2.0,2.0,28.99,24.36,-52.45,170.9,-27.39,-9.71,167.55,-126.2,40.62,94.8,25.93,60.34,0.0
1.0,1.0,1.0,2.0,-205.75,2.35,-67.6,306.27,37.19,20.9,-49.33,36.94,-14.67,152.91,31.09,66.46,1.0
3.0,2.0,2.0,2.0,92.93,-27.24,133.8,-47.19,-14.7,-25.34,-388.29,-13.36,76.19,82.44,-0.63,-34.51,2.0
1.0,1.0,1.0,2.0,-253.93,-12.78,172.97,-58.49,-77.63,-61.72,145.97,-253.02,174.08,41.48,-1.63,45.0,0.0
2.0,2.0,2.0,2.0,255.8,57.23,7.38,122.0,-59.69,127.41,96.51,-244.58,-67.14,191.04,37.4,158.38,1.0
2.0,2.0,1.0,3.0,200.22,4.82,-72.55,-11.45,-8.43,-43.19,286.78,237.66,-4.98,22.02,-0.44,127.73,0.0
1.0,2.0,2.0,2.0,-543.8,-11.57,73.85,-35.78,-15.85,-18.51,158.6,-52.51,-41.53,19.74,-30.35,43.42,0.0
0.0,2.0,1.0,1.0,-718.71,19.17,-0.72,107.91,-23.33,39.93,-56.65,-219.58,14.96,26.03,81.78,,0.0
3.0,3.0,1.0,2.0,-85.45,-16.54,217.81,-17.97,43.08,-93.8,-324.32,-7.26,-95.83,124.42,-43.13,104.35,2.0
2.0,2.0,1.0,1.0,-151.28,16.85,-44.42,142.53,25.29,5.83,-191.09,-88.47,95.21,-51.07,13.16,127.45,2.0
1.0,1.0,0.0,1.0,-520.46,-7.09,70.61,225.58,-12.18,72.38,-1.77,-258.79,57.42,35.04,-48.86,-13.81,1.0
1.0,2.0,0.0,2.0,-458.27,23.36,12.47,95.29,23.46,148.89,-157.03,-104.21,-81.77,-59.23,-18.18,182.7,0.0
1.0,2.0,0.0,2.0,-408.43,-13.95,71.44,81.57,-50.06,30.77,-84.35,87.37,-59.91,80.02,11.4,143.56,2.0
2.0,2.0,1.0,2.0,338.23,25.99,-312.11,204.09,-4.13,52.16,-346.7,106.93,161.6,-71.56,-30.94,-23.1,2.0
1.0,1.0,0.0,3.0,-196.34,-13.42,52.07,-283.61,10.58,65.98,249.22,-48.79,230.17,-18.89,-108.07,60.36,0.0
2.0,2.0,2.0,2.0,82.23,18.39,-93.82,13.61,-36.93,92.48,111.71,51.98,46.38,25.27,-80.19,94.55,1.0
2.0,1.0,1.0,1.0,-237.02,-2.25,161.16,37.13,29.63,-1.66,-43.79,-91.48,4.05,84.11,-36.48,178.93,2.0
1.0,1.0,1.0,2.0,-99.75,16.71,-80.24,-70.49,18.83,52.41,137.86,-22.44,95.64,47.22,31.28,84.15,0.0
1.0,2.0,2.0,2.0,-247.16,-7.95,37.71,170.77,25.32,8.38,108.12,-85.1,51.52,29.1,-14.92,29.1,2.0
1.0,2.0,1.0,1.0,-427.46,17.25,98.87,192.16,-11.21,16.3,-69.41,-390.21,195.89,22.66,-36.12,168.19,0.0
1.0,1.0,2.0,2.0,-174.93,-23.17,-99.29,-18.5,26.68,-26.99,-166.6,18.72,174.85,-113.94,-47.82,-149.46,1.0
2.0,1.0,1.0,2.0,171.62,53.06,-113.64,287.96,15.58,-95.21,-45.65,-235.73,50.02,92.97,24.46,104.95,0.0
3.0,1.0,2.0,2.0,-131.76,-7.57,282.02,255.64,29.44,-84.95,-46.5,-164.66,-229.15,-47.59,15.68,80.11,2.0
2.0,2.0,2.0,1.0,-21.05,16.72,67.03,294.85,28.47,89.48,322.49,-217.53,12.19,168.32,38.81,83.66,0.0
2.0,2.0,1.0,2.0,116.77,48.05,-92.86,325.3,7.84,-106.19,-6.07,-249.84,134.12,137.37,-34.16,157.75,0.0
2.0,2.0,1.0,3.0,-78.09,5.29,-229.96,146.95,18.38,45.05,-325.09,241.05,105.98,-20.02,-30.06,101.47,2.0
2.0,2.0,1.0,2.0,-55.94,-14.17,119.64,90.92,27.45,-98.62,-343.76,-59.43,61.83,7.56,-28.32,64.53,2.0
2.0,3.0,1.0,1.0,26.78,-23.96,-29.22,146.37,-33.03,-51.22,-65.11,253.3,-11.43,-119.84,42.93,33.61,1.0
1.0,1.0,1.0,3.0,-111.98,-0.44,-192.35,198.88,40.73,-30.15,-172.71,154.97,8.76,-91.48,54.41,-34.91,1.0
1.0,2.0,2.0,1.0,46.49,31.61,-304.49,83.36,-26.69,-134.87,-98.29,232.06,-18.61,145.2,54.12,76.01,2.0
2.0,2.0,1.0,1.0,154.88,21.64,-271.74,77.89,7.17,-51.44,-248.03,300.57,80.19,118.21,-26.46,152.36,2.0
1.0,2.0,1.0,2.0,-542.02,-6.61,118.05,397.21,7.58,-41.99,-85.08,-140.34,-76.39,132.84,65.97,122.84,1.0
1.0,1.0,1.0,1.0,-161.75,-31.91,-16.88,-30.39,5.72,100.43,-190.6,60.81,53.2,-0.85,16.26,-159.83,0.0
2.0,1.0,2.0,2.0,197.51,2.34,-307.66,174.03,2.05,-52.37,270.63,283.03,201.29,-119.0,-60.0,15.32,1.0
2.0,3.0,0.0,2.0,97.48,15.68,-113.27,148.77,7.39,-84.95,-11.89,-114.02,292.96,49.17,70.14,76.55,0.0
2.0,2.0,2.0,2.0,203.29,-1.63,-181.19,44.48,12.52,-6.29,84.86,3.91,237.0,-36.57,-6.91,-131.73,1.0
2.0,1.0,1.0,2.0,148.88,15.81,-60.74,6.98,-9.39,84.53,236.67,-15.67,163.24,130.6,51.06,113.87,0.0
1.0,1.0,0.0,2.0,-234.79,-3.1,-78.67,90.9,31.57,14.81,-428.63,41.52,-88.28,-47.08,-4.17,-77.28,1.0
2.0,1.0,1.0,2.0,48.22,1.03,-36.77,-33.33,34.98,-147.32,94.72,-28.06,178.77,47.88,4.66,37.69,0.0
2.0,2.0,2.0,2.0,-63.95,-17.98,237.84,-39.01,-34.29,15.47,86.3,-69.93,-74.9,140.02,-6.22,57.86,2.0
1.0,1.0,1.0,1.0,-365.24,11.92,-211.59,138.89,37.81,42.26,-197.51,83.08,-34.48,-159.05,-7.31,-12.18,1.0
2.0,2.0,1.0,2.0,37.76,-0.67,-88.31,151.84,-3.03,-12.13,-167.87,32.69,66.12,47.92,53.74,-23.89,1.0
2.0,1.0,1.0,1.0,58.72,13.84,-28.68,-39.34,25.72,5.46,96.83,-149.65,179.47,49.49,-35.76,29.47,2.0
1.0,0.0,1.0,2.0,-137.83,27.49,-425.34,457.63,-6.04,-9.13,-434.39,21.62,196.55,-153.97,55.19,-60.75,1.0
1.0,1.0,2.0,3.0,-354.32,12.54,-136.85,122.02,-43.1,18.81,-182.12,-46.68,125.1,-91.75,3.31,71.74,0.0
2.0,2.0,2.0,2.0,44.61,-13.51,27.0,-84.25,33.87,-7.91,146.24,-92.42,70.96,66.21,-23.6,-151.46,1.0
1.0,2.0,1.0,2.0,-275.05,-4.74,126.6,-58.72,-56.94,-135.7,14.08,-228.72,179.75,20.32,-8.52,84.17,2.0
3.0,2.0,1.0,1.0,-118.09,-7.02,142.0,379.73,-3.83,24.59,-213.75,-101.05,-130.23,-96.26,-25.4,50.84,2.0
1.0,2.0,3.0,2.0,-316.34,32.84,-376.72,120.5,-34.97,-28.53,-243.76,403.51,8.09,233.46,-6.75,277.55,2.0
2.0,1.0,2.0,2.0,-240.6,-23.58,272.04,260.81,22.89,-137.36,-31.43,-153.36,-160.77,7.93,9.09,17.76,2.0
1.0,1.0,1.0,2.0,12.93,4.03,-172.63,31.42,33.04,15.08,470.68,100.76,95.23,18.77,-16.99,-34.06,0.0
1.0,1.0,1.0,2.0,-83.14,9.65,-10.56,11.95,32.53,55.19,43.32,-99.93,124.18,90.39,64.16,75.55,2.0
1.0,2.0,1.0,2.0,-107.15,22.88,8.88,76.35,1.17,246.73,-85.58,-269.61,130.91,72.05,18.13,65.85,0.0
1.0,2.0,1.0,2.0,-276.54,-20.03,164.24,-153.55,13.42,88.96,98.83,-190.26,20.81,-38.27,61.14,-88.06,1.0
2.0,2.0,1.0,2.0,-282.36,-28.39,235.71,197.85,-11.45,-67.59,53.6,-281.52,53.58,48.1,-45.86,-55.25,1.0
2.0,1.0,1.0,3.0,-235.27,-20.95,29.39,86.83,8.55,-73.43,-325.87,210.0,-222.54,66.3,113.67,-4.4,1.0
2.0,1.0,1.0,2.0,31.75,51.72,-168.14,130.96,-29.04,11.47,-277.93,-88.79,66.52,-49.77,-0.98,184.65,0.0
2.0,2.0,1.0,1.0,56.7,11.78,100.11,40.31,60.47,-63.96,348.42,-79.58,-65.67,138.32,60.61,101.45,0.0
2.0,3.0,2.0,2.0,-246.73,-11.84,163.84,66.56,-76.56,94.77,-127.85,-112.35,14.87,71.47,101.36,96.62,2.0
1.0,1.0,1.0,1.0,-163.47,17.11,12.0,-11.05,-29.39,-74.87,102.46,-216.19,135.18,15.7,-125.27,73.57,0.0
1.0,2.0,1.0,1.0,-327.88,-8.19,-34.08,92.69,22.14,-36.41,-195.15,-35.93,0.31,-3.88,-46.68,-53.56,1.0
1.0,2.0,0.0,2.0,-179.76,20.3,-141.56,-76.52,-1.64,-127.6,-405.82,57.08,132.86,146.34,-82.45,159.28,2.0
1.0,2.0,2.0,1.0,-157.75,-33.81,-112.13,30.81,6.71,13.74,-16.45,53.62,197.28,-112.87,40.44,-200.78,1.0
2.0,0.0,1.0,2.0,266.02,-15.05,-80.26,53.58,0.95,-60.72,287.22,-23.4,231.96,-13.33,-33.68,-152.06,1.0
1.0,1.0,1.0,2.0,66.42,12.38,-191.67,-60.6,13.57,-12.73,-22.26,191.73,-52.86,148.41,-7.07,-32.3,1.0
1.0,2.0,1.0,1.0,-56.55,16.79,-184.24,-19.86,56.42,-65.84,-113.61,297.13,13.76,183.71,28.09,210.79,2.0
1.0,2.0,2.0,2.0,-286.65,8.83,-79.8,273.3,-17.66,-7.54,5.52,90.02,-68.88,119.48,-64.94,132.71,1.0
2.0,2.0,2.0,2.0,278.93,12.43,-72.19,-127.67,5.74,133.54,412.62,15.7,-18.16,108.08,-1.92,-90.05,0.0
2.0,1.0,1.0,3.0,98.19,-3.45,-99.43,169.06,-74.62,89.75,123.81,6.74,54.11,154.84,3.96,-112.48,1.0
1.0,1.0,1.0,2.0,-247.99,22.42,93.72,173.69,-21.14,33.82,227.19,-162.43,-101.79,121.53,21.56,174.6,0.0
2.0,2.0,2.0,1.0,-165.6,-3.29,104.68,199.03,-13.05,-49.18,-224.53,-77.53,-58.64,0.95,16.06,79.28,2.0
2.0,2.0,2.0,1.0,95.42,2.96,16.84,-3.29,9.38,-31.31,132.31,18.89,-27.93,117.32,9.55,22.18,2.0
2.0,1.0,1.0,2.0,367.39,-12.45,-115.39,-68.83,-63.06,17.36,-15.78,54.28,222.23,-38.58,44.82,-153.68,1.0
2.0,1.0,2.0,1.0,-213.95,-20.29,21.71,121.31,18.59,0.69,-150.34,5.58,71.13,-58.79,-19.63,-6.5,1.0
1.0,2.0,1.0,1.0,288.23,54.65,-627.77,312.28,-35.63,-70.71,-420.53,344.36,93.81,10.7,-80.19,11.32,2.0
2.0,2.0,2.0,2.0,-225.02,-10.54,189.56,4.78,-12.53,58.17,14.77,-86.7,-92.75,122.17,-15.34,72.69,2.0
1.0,1.0,1.0,2.0,-68.8,36.54,-425.78,179.11,26.39,-49.12,-288.13,262.46,90.43,89.58,-29.17,108.75,2.0
2.0,1.0,0.0,2.0,-187.65,-26.77,180.05,116.09,28.99,-45.15,108.83,-230.37,91.25,37.18,14.92,-79.61,1.0
2.0,1.0,1.0,1.0,-36.48,8.46,53.05,57.26,-40.15,31.56,163.53,-121.05,60.41,102.32,11.74,83.6,0.0
1.0,2.0,2.0,2.0,-139.58,10.8,-79.36,123.91,-10.52,95.79,267.36,68.0,0.55,40.65,75.23,109.26,0.0
2.0,1.0,2.0,2.0,-108.77,2.77,50.51,97.87,-30.72,59.28,29.83,-195.96,76.73,47.11,38.56,-6.16,0.0
1.0,1.0,2.0,2.0,-48.39,9.05,-15.07,222.16,30.57,-1.65,319.43,-171.12,164.47,181.35,-1.42,52.8,0.0
2.0,1.0,1.0,1.0,-113.67,-6.06,274.07,182.09,-47.64,-46.78,41.67,-230.31,-61.8,-64.81,-21.89,114.61,2.0
2.0,2.0,1.0,1.0,261.44,1.11,-20.38,55.06,-26.22,-94.54,181.31,-159.63,336.03,152.72,-8.51,4.36,0.0
1.0,1.0,2.0,2.0,-213.69,-4.23,-145.9,110.69,5.87,13.85,0.33,43.14,170.49,-227.4,103.73,4.9,1.0
2.0,1.0,1.0,1.0,-18.11,-36.21,-28.51,8.36,16.51,-8.22,23.5,120.34,109.96,-45.5,22.01,-138.41,1.0
1.0,1.0,1.0,2.0,-15.31,1.27,-174.67,-10.45,52.76,162.02,-139.5,-111.07,187.91,0.38,58.21,-208.81,0.0
