cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,target
1.0,1.0,2.0,2.0,-17.92,-171.46,38.11,28.38,-235.41,-163.04,-27.37,12.52,-78.46,-45.57,-9.7,-12.37,-29.83,0.34,-11.84,-0.72,-36.87,-200.48,81.78,-150.84,-1.27,2.0
2.0,1.0,1.0,2.0,358.57,6.28,-71.85,-15.73,-113.68,-432.33,42.31,-23.56,209.5,-291.44,-42.62,-27.29,-5.3,-1.73,43.35,-1.36,70.77,-96.59,19.58,79.49,-40.21,0.0
1.0,2.0,2.0,1.0,-124.15,-148.74,65.8,-30.84,-89.08,85.13,-82.24,46.09,-50.64,41.58,33.04,57.55,44.48,0.75,35.66,2.03,33.68,-34.66,-18.01,61.78,81.65,1.0
1.0,1.0,1.0,1.0,-75.81,-65.8,-32.89,39.47,-241.27,-99.51,-37.99,-42.34,-107.9,6.53,13.8,-37.88,68.16,1.23,34.51,-1.65,-72.23,-265.09,-0.05,-69.06,-64.26,2.0
1.0,2.0,2.0,1.0,-221.35,98.88,27.23,-17.91,-213.26,53.41,-4.58,-79.56,-107.98,10.33,-0.31,-75.78,-51.19,-1.38,-33.3,2.29,-47.97,-156.4,-22.2,-44.19,-27.5,2.0
2.0,2.0,1.0,1.0,-70.99,-91.85,27.83,56.77,-75.87,-157.68,106.32,-33.94,6.7,60.3,-55.75,-14.21,34.53,0.22,30.36,-2.88,10.17,-46.73,-16.21,-12.52,74.44,1.0
2.0,1.0,1.0,1.0,297.33,60.91,13.53,50.75,-172.89,8.21,-50.52,-38.8,60.85,127.84,125.69,-13.75,-44.24,-1.08,-42.23,-1.9,53.78,-412.61,15.91,-75.28,7.16,0.0
2.0,1.0,2.0,2.0,156.17,-144.82,-27.52,26.53,-78.72,74.74,-29.2,22.16,102.25,80.08,-12.07,90.0,-36.55,-0.17,-72.91,4.16,-53.16,-60.42,57.35,-67.22,28.67,2.0
2.0,1.0,3.0,1.0,34.9,-110.19,80.34,-30.77,-77.02,-167.3,61.83,-38.06,-110.42,-36.78,5.33,-6.18,-92.06,0.26,21.64,2.76,-52.12,-125.57,-17.03,-24.78,42.96,0.0
1.0,1.0,1.0,0.0,-121.04,340.98,-19.59,16.39,52.15,-199.33,-9.49,38.0,-36.58,91.79,97.68,-7.3,-58.33,-1.49,21.45,3.43,15.95,-72.72,5.17,-33.42,3.18,2.0
2.0,2.0,1.0,1.0,-56.1,-14.1,-35.24,-80.72,72.43,-176.54,120.49,133.46,-13.26,30.3,-16.66,-41.38,94.93,-0.23,-22.97,0.88,7.16,115.83,-15.05,104.88,116.22,1.0
2.0,2.0,1.0,1.0,253.93,-113.37,25.49,-32.37,-55.97,-107.52,-98.27,5.49,179.69,104.36,-65.99,5.58,13.86,0.14,-58.05,0.31,0.13,-202.27,-43.09,-52.76,109.46,2.0
2.0,2.0,1.0,1.0,157.36,109.05,32.3,-2.59,352.18,-4.64,15.83,-34.97,-126.48,177.49,21.42,-28.34,-88.06,-1.5,-64.68,-2.37,53.72,-99.14,12.39,-65.22,-16.83,1.0
2.0,2.0,1.0,1.0,124.47,-216.28,25.35,82.2,-83.92,-271.88,19.39,-57.75,0.87,-105.42,-21.41,44.5,-32.64,1.4,-0.53,1.4,54.11,-152.2,-8.45,-10.67,37.28,0.0
2.0,2.0,2.0,0.0,-130.3,-83.64,-23.64,-11.68,244.0,-149.92,58.23,45.94,154.19,-142.06,-40.86,-14.54,56.16,-0.7,28.26,0.66,8.89,479.45,-49.73,10.87,-88.74,0.0
2.0,2.0,1.0,2.0,270.23,-186.43,-58.85,-23.98,-21.77,-377.68,-92.07,-30.41,72.14,-8.51,-22.64,19.04,43.3,2.24,22.43,3.57,-13.43,-311.28,-30.64,-25.9,10.51,2.0
1.0,2.0,2.0,1.0,37.35,200.44,57.87,-11.88,-65.28,30.4,27.23,94.01,-43.18,118.54,-39.46,42.45,45.58,0.13,-1.7,-1.12,19.47,-172.23,-3.7,7.91,42.22,1.0
2.0,2.0,1.0,2.0,151.08,-229.6,-38.93,35.46,-183.79,293.74,-52.58,-148.48,-78.98,172.98,-16.46,44.45,1.26,0.86,-11.85,-1.81,16.03,-389.89,41.58,29.03,-110.52,1.0
1.0,2.0,0.0,2.0,45.72,-93.23,41.84,37.89,-88.84,15.5,-55.83,-59.05,-78.32,99.27,34.31,39.35,0.38,-1.44,-63.03,-1.76,12.96,-261.81,34.37,-43.1,48.92,2.0
1.0,2.0,1.0,2.0,-285.68,-8.55,-16.51,33.34,106.37,68.91,18.37,51.38,-96.09,27.4,-23.73,5.95,21.79,-0.53,-72.05,-0.94,-10.17,221.28,87.94,13.73,10.73,0.0
2.0,2.0,1.0,1.0,80.84,-357.4,14.78,-43.6,-43.02,260.17,-9.35,-32.94,-103.73,-58.47,-52.81,-167.07,-21.5,-1.02,55.7,1.43,1.18,-31.84,-23.1,35.91,59.68,1.0
2.0,2.0,2.0,2.0,2.71,-19.87,61.25,-32.5,191.17,-312.99,12.11,11.66,19.53,42.94,-46.74,12.28,4.47,-1.48,-37.96,2.21,-54.87,35.21,24.65,134.82,-24.86,1.0
1.0,3.0,1.0,1.0,-193.43,50.85,-8.09,37.02,-20.81,41.47,43.01,-77.1,-24.12,42.68,42.89,-92.65,29.35,0.38,-114.21,2.67,18.82,5.13,20.75,42.9,-48.66,2.0
2.0,2.0,1.0,3.0,-206.09,-43.44,-7.66,83.23,138.55,-239.06,63.23,103.66,95.43,-112.24,-1.34,30.91,42.07,0.17,23.07,3.83,10.7,370.38,19.26,-90.16,-1.65,1.0
2.0,2.0,2.0,1.0,75.76,-142.84,34.78,33.81,80.02,-24.15,76.75,-68.82,-25.36,85.18,-25.77,8.71,53.64,-1.44,75.98,-3.79,6.01,-56.0,29.68,63.5,33.73,2.0
1.0,1.0,1.0,2.0,-89.18,5.89,7.7,43.22,-467.54,-365.13,-45.08,-108.6,93.5,-76.39,-29.53,24.46,7.39,0.45,31.41,-2.96,14.02,-347.25,9.64,142.1,-43.24,2.0
1.0,1.0,1.0,2.0,-369.71,97.59,-55.67,-54.14,16.89,-30.38,49.74,-26.68,102.02,135.77,2.45,70.5,21.86,-0.41,36.23,3.07,-55.29,268.67,32.98,-113.45,103.91,2.0
2.0,2.0,2.0,1.0,-47.93,-205.11,-43.57,40.8,91.35,-112.08,55.76,-44.51,-6.63,-166.53,32.03,3.51,45.63,-0.16,-5.33,-0.48,-50.23,204.56,8.27,13.58,-41.28,0.0
2.0,0.0,1.0,1.0,213.82,74.7,84.18,17.72,-55.36,-167.94,39.08,88.91,119.96,-131.19,29.97,-42.65,16.17,0.38,-42.46,0.5,30.41,45.64,15.61,-74.08,22.53,1.0
2.0,2.0,1.0,2.0,113.72,-45.07,-25.88,-92.74,-114.29,260.91,3.41,-103.53,44.72,187.27,-8.87,152.16,57.36,-0.56,-27.04,1.16,2.02,-199.79,-82.0,-37.22,-13.92,1.0
2.0,2.0,3.0,1.0,216.66,-44.97,19.7,50.57,-62.79,40.94,-68.55,27.03,158.52,-88.36,123.85,20.39,31.2,0.8,12.76,-1.98,3.12,-27.13,-72.78,-76.29,78.65,0.0
1.0,1.0,0.0,2.0,-2.46,108.77,-1.0,31.37,-56.49,-97.38,-33.96,57.61,62.77,-27.09,29.99,-125.24,3.41,-0.78,-2.24,2.37,29.71,15.69,20.45,-101.98,-22.3,2.0
1.0,1.0,2.0,2.0,-231.45,-27.82,50.18,9.61,-8.55,198.51,-43.77,-27.85,-43.47,-12.08,-20.48,50.78,14.35,-1.03,-37.79,3.11,59.27,194.48,50.59,24.22,31.09,2.0
1.0,2.0,2.0,2.0,-479.08,9.71,59.96,85.23,163.82,151.84,70.7,80.09,-100.22,170.48,-6.75,-58.51,-1.24,-0.5,-26.65,-1.73,11.59,371.44,-41.93,116.53,7.88,0.0
1.0,2.0,2.0,2.0,-357.28,58.53,51.63,-65.9,73.91,-14.74,-37.81,7.65,22.38,18.05,-19.39,3.51,4.37,-0.25,14.43,-1.3,-42.81,238.73,33.4,-53.11,-48.98,1.0
1.0,1.0,1.0,1.0,-47.52,-91.48,-31.61,30.86,77.85,326.63,20.5,-29.61,35.74,144.71,-1.54,-0.78,23.09,-1.72,-23.59,-0.12,1.09,165.74,30.75,88.32,11.47,2.0
1.0,3.0,2.0,2.0,-154.09,-168.76,37.17,48.23,126.2,320.55,-32.07,15.41,-12.34,-16.88,67.71,-33.53,58.39,-0.02,-10.99,2.51,21.3,246.48,-21.99,85.35,74.37,0.0
2.0,1.0,2.0,2.0,7.98,-177.34,106.67,-42.31,80.26,171.83,17.48,-36.13,175.84,15.73,28.54,46.95,-79.8,0.07,-2.74,6.18,33.12,287.66,46.42,-66.51,24.34,1.0
1.0,2.0,1.0,3.0,203.61,40.79,-25.61,25.81,119.16,74.7,-97.97,-102.2,-107.1,75.19,-27.05,-43.42,46.47,-1.39,-59.47,-0.7,16.07,-286.1,24.98,-96.16,76.54,1.0
1.0,1.0,0.0,1.0,8.33,-113.12,-14.68,46.94,31.18,102.25,-38.9,-73.5,-42.64,20.31,3.05,0.75,-23.15,0.67,40.14,2.23,-72.52,-10.92,16.51,27.12,77.63,1.0
2.0,1.0,2.0,2.0,66.45,-18.54,65.13,12.69,-159.81,46.17,78.84,-31.52,153.48,-33.56,-29.42,-93.34,-34.59,1.53,-76.74,1.22,-20.68,37.45,34.08,28.85,68.3,1.0
0.0,0.0,1.0,1.0,-190.43,-31.41,66.44,-112.58,-233.32,24.08,-61.92,215.86,-112.76,-116.54,-18.71,-13.97,87.06,1.37,-15.45,-1.17,21.45,44.05,-73.51,-56.45,-20.97,2.0
2.0,2.0,1.0,0.0,31.76,-62.23,-6.78,11.17,-75.62,-372.65,37.6,14.47,114.79,-228.71,1.97,-22.78,-14.09,0.9,53.2,-2.26,-33.92,58.32,96.77,-65.96,89.14,0.0
1.0,1.0,2.0,1.0,-109.46,304.89,55.51,-38.95,94.17,-46.17,-113.2,11.54,97.41,91.84,-0.77,7.89,-2.27,-0.34,17.42,-0.55,-24.1,52.2,41.11,19.5,-21.64,1.0
2.0,2.0,2.0,2.0,223.94,-46.39,-43.22,-23.84,75.49,137.52,12.69,-86.23,160.91,79.5,10.44,32.41,28.44,-1.71,96.25,0.55,67.29,13.35,24.96,-81.53,-39.34,2.0
2.0,2.0,1.0,1.0,87.7,-155.52,-26.26,71.6,45.94,-120.35,38.52,-78.27,85.28,-107.99,-9.75,-95.59,-46.46,-0.83,38.0,-2.1,-50.3,93.18,52.89,-73.64,35.52,0.0
2.0,2.0,1.0,1.0,-126.82,69.3,98.23,-12.47,-189.52,136.1,-55.21,-89.12,165.96,276.99,-13.72,66.71,-38.99,-0.57,-40.24,-5.17,-6.06,-179.47,-23.89,-6.6,-62.14,2.0
2.0,2.0,1.0,1.0,31.18,-122.2,21.7,-55.14,5.84,-284.87,-41.67,-19.08,-117.06,-43.17,-72.71,-117.68,-47.67,0.24,-46.65,-4.63,0.0,-210.24,-34.34,1.73,-33.86,2.0
1.0,1.0,2.0,1.0,65.56,-89.75,36.88,41.72,-94.54,256.33,-20.34,-44.08,-29.86,11.35,4.02,-7.78,72.51,-0.35,15.98,-1.28,-52.61,-62.92,-1.48,17.07,-7.53,0.0
2.0,1.0,2.0,1.0,-40.14,57.36,20.64,47.43,-72.24,-90.31,52.21,-32.13,100.39,75.96,60.54,-3.13,61.51,1.75,25.67,2.45,-49.21,-5.14,-15.66,-10.15,-10.58,1.0
1.0,1.0,2.0,1.0,-42.87,-56.91,-18.67,-99.49,-59.46,52.57,-34.03,78.57,-12.82,-47.63,42.33,10.69,-0.82,0.04,-33.07,3.99,-5.64,86.5,-76.65,-61.23,37.08,2.0
2.0,2.0,2.0,1.0,39.18,-73.09,32.71,3.53,-65.76,-380.13,-112.56,84.79,81.66,-153.66,-27.29,50.2,38.84,2.2,-4.76,0.74,-31.8,-68.04,42.75,18.0,15.33,2.0
2.0,2.0,2.0,1.0,97.87,-83.32,-91.25,45.46,-270.07,164.97,119.33,-64.37,19.48,-83.21,40.17,-66.65,-20.4,-0.37,-49.91,1.28,-67.99,-116.76,0.29,62.74,45.65,1.0
2.0,2.0,2.0,0.0,9.96,25.88,31.68,-11.99,149.33,-162.55,-5.45,-15.66,43.87,-1.69,-16.31,46.4,14.49,0.68,14.57,0.16,38.27,45.58,-73.45,28.65,9.89,1.0
2.0,2.0,1.0,0.0,202.1,46.23,-3.5,-8.63,-101.67,27.7,-38.37,-100.64,52.15,147.04,-40.81,20.2,-8.08,1.52,-14.35,4.94,7.41,-325.26,43.34,60.94,-28.3,0.0
1.0,1.0,2.0,1.0,28.99,168.29,2.73,-58.5,160.57,-55.18,-84.74,18.07,104.07,61.55,115.27,26.25,-29.16,-1.36,-24.07,-5.14,22.92,92.96,63.03,43.89,19.2,2.0
1.0,2.0,1.0,1.0,55.77,-102.84,-13.28,-87.17,-42.25,167.43,-47.25,-13.13,-130.0,-11.08,-90.53,-22.34,-48.16,-0.53,102.21,-2.69,-34.74,-149.37,-53.96,-67.56,131.77,0.0
2.0,0.0,1.0,2.0,-63.64,-22.55,-29.78,0.36,-117.07,9.33,43.22,73.38,159.6,42.93,48.68,-73.06,-26.52,0.05,-24.85,-2.25,-32.57,166.36,-41.73,65.62,5.93,2.0
2.0,2.0,2.0,1.0,85.08,-46.29,1.04,-2.22,33.19,33.98,-39.89,-36.26,110.75,163.19,-22.43,-16.41,74.97,0.96,-48.35,2.81,17.81,-98.95,-28.22,-19.44,-64.61,2.0
1.0,2.0,2.0,2.0,311.48,92.73,58.63,-33.75,-183.73,175.89,-62.38,19.28,-181.54,66.91,-74.75,-5.3,58.19,0.91,0.27,2.81,3.62,-557.29,16.65,22.58,33.89,0.0
1.0,1.0,2.0,1.0,-88.51,7.28,-27.75,8.02,20.02,29.75,35.29,-52.06,-16.15,18.0,25.11,-69.95,77.1,0.96,2.02,-0.22,-51.07,64.91,13.54,-18.98,-30.25,1.0
2.0,2.0,2.0,2.0,49.61,-23.24,12.41,69.68,-224.53,-185.55,-55.71,-52.17,71.79,-85.48,87.41,112.81,-104.96,0.83,80.83,1.19,-11.76,-214.72,50.29,-30.63,-0.42,0.0
2.0,2.0,1.0,2.0,-14.02,22.75,71.28,-20.75,76.55,-174.34,-19.39,-0.03,-4.44,56.45,28.13,12.39,43.37,1.08,13.84,2.9,-23.11,-48.89,-27.97,1.56,86.24,1.0
2.0,1.0,2.0,2.0,336.07,40.91,50.86,27.55,-201.33,-434.01,79.47,53.55,4.31,-182.98,-19.27,11.09,-118.17,0.39,-64.25,-1.03,-19.89,-323.12,-46.45,37.67,-24.4,0.0
1.0,1.0,2.0,2.0,-70.64,-0.8,53.29,-0.1,-0.38,106.51,-30.33,-0.48,219.91,55.4,-13.24,-47.26,-9.96,1.04,-69.6,-4.41,9.77,259.51,-83.42,-24.89,-153.12,1.0
1.0,1.0,2.0,2.0,18.46,100.22,-33.58,-9.31,-225.99,-191.16,14.75,-40.99,126.77,-104.1,40.89,-34.35,9.38,0.84,20.93,-1.32,-20.38,-95.93,-8.5,-26.61,45.51,0.0
1.0,1.0,1.0,2.0,272.29,128.39,-108.22,47.54,-181.25,-215.71,-9.6,-9.76,130.89,-219.49,-24.77,-97.11,80.08,0.11,30.06,2.32,41.49,-140.37,89.28,-64.59,17.96,0.0
2.0,1.0,1.0,2.0,47.49,-191.69,-87.51,-17.91,-173.37,-206.06,150.55,34.09,109.88,-183.0,-80.34,-25.53,-44.96,-0.24,-52.33,2.87,59.88,126.85,-0.15,-51.08,-19.13,1.0
1.0,1.0,1.0,1.0,-43.16,104.3,-16.84,13.73,-167.19,229.29,-4.52,-47.13,-116.64,195.84,-39.45,-42.81,-2.61,-2.12,-11.4,-1.98,5.07,-263.98,4.71,-84.34,-47.9,0.0
1.0,1.0,1.0,2.0,-202.85,30.14,-17.85,46.86,-282.78,-91.11,95.68,-108.07,-37.13,27.06,36.79,46.97,-17.01,-1.14,63.01,-2.31,-4.62,-138.57,-44.65,-76.46,-68.26,2.0
1.0,2.0,1.0,2.0,-269.63,-69.81,51.88,-1.56,-5.95,-157.82,-1.19,124.08,53.44,-76.26,-40.89,39.94,-18.2,-1.74,-2.63,-6.71,27.78,267.45,14.79,-40.97,13.31,1.0
3.0,1.0,1.0,1.0,90.67,-174.3,28.72,-22.13,211.97,-363.99,67.75,40.29,78.27,55.52,15.86,12.98,63.56,-0.36,88.55,-2.17,-15.07,96.1,19.68,88.97,62.24,1.0
1.0,2.0,1.0,1.0,114.31,79.36,-44.85,-83.57,-111.92,74.22,-60.21,-55.63,79.61,159.4,-44.09,-47.71,-43.79,-0.56,-9.83,-1.75,8.52,-244.11,-22.31,68.56,55.75,0.0
2.0,2.0,2.0,1.0,-194.53,-7.75,25.3,-52.39,285.35,-339.8,21.37,54.67,141.7,85.89,2.35,73.04,9.51,-3.08,73.05,-4.18,-67.28,329.08,-85.71,-7.51,47.28,1.0
1.0,2.0,1.0,2.0,14.72,-133.47,-6.08,24.0,-170.09,143.07,-91.08,-6.14,-10.24,6.46,-23.1,-16.14,-98.34,0.86,-53.73,1.94,7.49,-161.62,-18.15,-16.08,144.8,1.0
2.0,2.0,2.0,3.0,-51.85,-134.31,45.08,21.23,65.61,-4.55,22.06,-8.88,-37.35,-26.7,68.72,-20.01,-66.68,1.41,56.17,6.7,-2.15,108.13,65.64,2.41,84.33,1.0
1.0,2.0,2.0,1.0,120.21,80.52,-68.55,28.62,145.22,95.84,-24.64,-21.38,-38.91,22.79,34.78,23.39,46.22,-2.36,38.73,-1.36,9.96,-52.37,-2.27,26.12,-8.86,2.0
2.0,2.0,3.0,1.0,429.51,-45.12,-13.14,-36.33,234.26,-419.97,-92.22,-12.17,117.58,-57.3,38.51,-105.02,-15.38,-0.74,-60.03,-0.52,53.41,-199.13,-6.0,67.62,-37.69,2.0
2.0,1.0,2.0,1.0,125.73,-46.1,42.67,-43.73,-75.86,10.6,17.72,-16.68,67.66,73.2,34.68,-1.99,33.73,0.66,-40.18,1.55,-44.22,-98.72,11.28,-5.81,25.44,1.0
2.0,2.0,1.0,1.0,124.12,44.7,-0.45,-27.31,-88.44,-60.59,-33.76,-53.92,136.64,54.21,58.27,-89.38,-2.08,-0.26,19.62,-1.95,11.26,-154.07,-68.68,-160.69,-25.67,2.0
1.0,2.0,1.0,2.0,252.34,33.89,66.65,-25.17,105.36,119.93,-44.67,-28.14,-183.1,115.47,-41.2,-51.64,-113.52,0.91,-24.15,1.4,-54.64,-323.41,-5.54,-66.82,66.18,1.0
2.0,1.0,2.0,1.0,164.62,-34.88,-76.47,-26.21,187.31,-281.45,37.25,-9.37,-90.18,221.81,30.07,-19.87,-11.77,1.11,125.7,-7.99,33.54,-228.45,21.62,12.92,-20.85,1.0
1.0,2.0,1.0,0.0,-456.49,-51.02,-14.26,-59.69,-29.36,-327.43,-96.91,-50.66,131.74,135.55,22.23,-79.51,-18.76,1.83,-18.03,7.87,6.51,124.42,-71.26,44.67,14.18,1.0
2.0,1.0,1.0,1.0,206.28,96.87,45.26,42.61,-186.03,-353.38,49.03,19.95,92.53,-158.92,4.18,-7.03,86.98,1.24,64.83,-3.15,-15.25,-193.72,-10.04,-46.63,74.9,0.0
2.0,2.0,2.0,1.0,353.03,-169.27,5.27,15.84,34.55,-201.0,-100.49,-21.15,23.21,93.68,-79.04,7.17,4.07,-1.01,-83.03,-4.06,-12.18,-349.68,-3.36,109.18,-52.93,2.0
1.0,1.0,1.0,2.0,53.21,-122.69,-32.67,-41.26,-125.36,65.46,-11.65,-30.64,-149.14,28.58,-37.17,64.61,64.85,1.39,61.99,5.05,38.98,-208.26,-85.42,99.64,-48.39,0.0
2.0,2.0,1.0,2.0,-171.04,32.64,1.45,-13.02,66.88,-223.34,3.35,-67.86,-13.94,24.0,-6.9,69.66,-4.07,-2.08,77.23,1.87,-18.02,4.34,-25.02,-78.45,96.78,2.0
1.0,1.0,2.0,2.0,-179.69,206.05,-176.13,-24.66,124.3,-19.78,45.04,15.8,-25.75,125.59,-108.29,37.61,16.0,0.36,17.87,2.59,57.71,128.73,11.72,-68.55,-60.28,2.0
1.0,2.0,1.0,1.0,-13.01,39.28,49.35,44.2,134.77,-306.54,-22.16,17.04,-95.8,-42.13,-67.92,110.37,46.38,0.11,26.93,4.1,24.05,-57.12,122.24,-1.44,-49.01,2.0
1.0,2.0,2.0,1.0,-167.82,61.41,-10.13,37.47,-34.95,-198.13,-45.81,39.53,214.76,-178.61,12.51,73.29,9.51,-1.14,3.55,-1.29,-61.82,241.68,-56.87,105.2,83.52,0.0
1.0,1.0,1.0,1.0,-98.87,150.14,-29.11,67.24,58.29,-49.06,10.09,41.91,24.08,-86.95,-9.13,4.59,-15.66,-1.92,2.57,0.42,22.64,209.23,-8.08,108.87,89.14,0.0
1.0,2.0,1.0,1.0,-57.41,-67.37,-0.8,-10.17,-92.62,224.95,15.09,-16.89,47.53,-19.4,-68.78,16.39,2.77,-1.21,16.7,-1.16,9.32,98.78,-21.14,45.88,-46.13,0.0
1.0,1.0,2.0,1.0,79.12,333.96,12.4,-28.36,-220.12,-49.39,44.9,-30.12,158.45,28.56,-91.35,37.7,-81.77,1.57,-36.28,0.09,-64.58,-136.81,-11.96,101.5,5.79,0.0
1.0,2.0,2.0,1.0,125.16,-311.77,12.43,-24.04,-134.35,340.17,-38.25,-69.24,-120.82,-66.28,-57.56,-92.19,34.05,-0.5,-27.42,1.41,24.07,-156.07,4.8,-111.15,31.19,1.0
1.0,0.0,1.0,2.0,226.27,61.03,-1.06,-34.03,51.49,-146.76,-87.68,134.91,173.15,-17.76,-9.84,78.98,-17.33,0.69,25.38,-0.55,9.78,41.0,5.07,75.42,-95.0,2.0
0.0,1.0,1.0,2.0,195.97,110.92,6.51,-58.3,-423.58,663.78,-84.32,73.52,-136.32,132.65,46.18,-125.55,-43.39,-0.47,23.07,-7.89,64.53,-459.38,-22.11,-18.55,-1.27,0.0
2.0,2.0,2.0,2.0,160.09,-67.54,89.12,-16.37,-116.37,-53.45,55.65,25.33,-91.55,40.77,40.32,-17.77,6.0,-1.49,-65.0,-5.31,26.41,-269.51,10.06,-86.83,11.21,1.0
1.0,2.0,1.0,2.0,224.15,38.1,63.11,9.21,115.9,55.7,-52.02,-32.47,-143.56,203.11,-57.54,-34.31,-63.09,0.48,-64.52,5.64,44.14,-330.14,40.59,-28.07,-125.4,1.0
2.0,1.0,2.0,2.0,-34.23,115.83,101.58,-1.75,204.73,-422.71,-61.51,-33.38,152.03,65.14,76.62,19.96,-22.65,0.2,-25.14,-0.33,-44.84,70.52,-4.41,-101.67,-169.57,0.0
2.0,2.0,2.0,1.0,6.77,13.96,-8.83,13.25,-7.71,-136.9,103.97,-92.77,42.35,33.77,-63.8,29.9,-29.85,-0.13,-91.3,-0.94,-34.4,-26.05,-12.88,113.04,-58.11,2.0
2.0,2.0,1.0,1.0,143.31,-14.93,63.71,-21.92,74.75,-129.79,-129.93,12.21,119.19,-62.24,71.12,-39.17,-70.12,1.74,11.79,3.78,-59.09,-32.8,-62.62,-105.89,-16.05,0.0
2.0,2.0,1.0,1.0,-23.26,19.61,-43.62,-66.92,155.03,-362.96,14.02,-70.56,-52.63,20.73,63.12,10.43,6.84,-1.09,-3.83,2.09,12.67,-94.17,39.13,99.35,-10.96,0.0
1.0,1.0,2.0,3.0,-174.05,66.11,36.6,7.43,-13.43,152.32,-22.45,62.48,-58.83,44.56,25.69,-55.37,0.63,-1.97,-52.02,1.7,8.9,98.65,12.02,27.76,2.49,0.0
1.0,1.0,2.0,2.0,-24.06,82.47,3.57,18.93,-205.9,-93.04,37.05,-40.33,75.09,-64.6,7.4,6.98,54.22,-0.66,-92.66,1.48,-71.57,-67.88,-1.29,26.91,-22.79,2.0
2.0,1.0,1.0,1.0,149.04,-5.68,-6.64,-26.66,-79.37,-257.42,5.86,-6.64,-59.12,37.91,37.03,-10.18,-31.18,0.2,10.33,3.34,24.34,-262.18,11.04,15.85,-106.07,1.0
2.0,3.0,1.0,1.0,-169.92,-163.14,-62.43,71.61,-150.45,-218.48,-100.46,-35.49,116.01,-172.95,-39.99,-9.03,146.83,-0.37,19.17,2.01,-24.37,30.38,-42.21,203.39,20.98,0.0
2.0,3.0,2.0,1.0,98.44,-227.38,62.56,-0.51,219.56,73.31,-69.44,-36.04,110.8,-91.95,-43.79,-43.5,-4.44,-0.53,54.81,-2.3,14.86,187.79,-38.75,97.48,-56.49,2.0
2.0,2.0,3.0,2.0,146.43,-111.08,16.86,-29.72,-123.11,-365.21,-127.14,8.15,144.92,-13.08,52.59,-17.36,-17.77,0.72,-53.31,-1.84,-38.89,-253.03,62.17,-122.79,-66.68,2.0
1.0,0.0,1.0,2.0,143.89,203.39,-31.25,-14.42,-89.82,-129.77,2.41,-34.31,122.25,-145.64,-29.87,26.54,-9.39,0.83,18.31,6.21,-10.85,-5.89,-32.37,180.72,-86.97,0.0
2.0,1.0,1.0,2.0,-91.76,-180.58,32.91,55.82,88.96,-136.33,22.23,95.91,66.48,33.85,7.35,-50.2,-76.25,2.03,-10.51,-0.43,-30.19,204.53,54.95,-80.02,-22.95,1.0
2.0,2.0,1.0,2.0,-180.28,-165.21,60.25,-108.09,-80.48,-56.18,125.96,-61.34,-66.99,169.3,74.94,98.49,15.91,-0.99,88.6,1.74,12.26,-81.52,33.8,80.8,-25.65,1.0
2.0,1.0,2.0,1.0,352.41,-58.24,-21.95,23.31,-235.39,63.98,-47.37,-82.96,139.67,35.54,54.38,-128.29,-39.06,-1.46,-47.35,-2.58,-30.69,-307.97,66.71,140.38,-82.86,0.0
1.0,1.0,2.0,2.0,61.67,158.85,34.0,-42.91,-60.66,-263.79,40.25,188.14,-10.78,-181.23,-12.75,-1.55,61.66,0.24,-27.86,-3.33,-11.17,10.36,-28.78,22.48,-30.55,0.0
1.0,1.0,2.0,1.0,43.13,-42.4,-22.52,-2.13,-225.3,-108.17,4.48,-4.08,-1.96,-114.42,-57.58,-109.71,-34.12,0.12,-12.25,4.31,10.17,-142.78,32.38,124.81,-16.4,2.0
1.0,2.0,1.0,2.0,-49.59,-90.71,-25.4,4.12,-19.22,117.25,5.49,104.73,-50.81,-112.9,27.26,-33.91,1.07,0.01,9.16,0.06,33.46,114.99,70.89,-124.9,-16.33,1.0
1.0,2.0,2.0,1.0,-132.7,47.67,-19.99,-21.96,-28.03,-11.66,32.55,31.05,2.04,-37.16,78.72,133.51,-96.3,1.3,62.72,3.71,-5.79,96.8,17.74,41.09,25.78,2.0
1.0,0.0,1.0,1.0,-41.07,104.6,-89.5,131.83,17.54,212.68,67.64,32.35,-80.09,47.98,-86.97,111.25,8.67,0.43,40.71,-1.09,-47.94,122.06,-21.37,-146.27,-11.99,0.0
2.0,1.0,1.0,1.0,307.32,-48.11,-43.5,7.61,143.3,134.82,34.04,20.33,140.2,120.56,7.55,-20.04,-82.9,2.11,5.39,7.18,-29.54,24.24,84.42,84.53,-24.05,2.0
1.0,2.0,0.0,2.0,-6.31,61.96,27.82,33.65,-43.4,123.98,-125.6,-33.09,-90.78,92.53,-23.45,3.21,-25.95,0.12,-30.41,-3.48,29.57,-223.2,-60.21,112.08,25.09,1.0
1.0,1.0,1.0,2.0,122.35,50.27,26.33,-11.97,87.91,64.47,-13.58,32.87,-186.39,81.19,96.46,-53.0,18.85,0.92,32.46,-0.49,-0.66,-192.46,30.52,-126.39,-4.25,1.0
1.0,1.0,2.0,2.0,-274.81,109.3,-44.3,-79.41,19.18,-28.78,8.53,144.45,-210.24,85.41,15.59,30.77,-45.97,1.93,-20.33,1.08,-27.72,17.43,15.88,31.98,-5.43,1.0
