cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,target
2.0,1.0,1.0,1.0,-79.56,-31.46,-20.39,42.49,56.35,78.65,-2.5,22.85,85.03,43.71,-54.08,58.94,6.31,57.33,110.34,-28.71,1.0
1.0,1.0,0.0,1.0,41.22,8.83,31.32,-39.62,29.77,52.62,-1.89,4.17,-64.6,23.06,92.48,95.46,-5.95,-57.38,7.52,28.14,0.0
1.0,1.0,1.0,1.0,131.61,69.65,-41.38,12.1,-34.38,-78.5,-3.14,-101.65,71.7,1.66,16.45,-169.8,-15.15,115.14,-179.79,-84.98,1.0
1.0,0.0,2.0,1.0,83.73,-62.48,10.94,-3.82,-156.1,5.65,-3.97,-120.0,75.0,92.54,-41.13,-593.06,-4.5,47.56,-93.34,-24.58,1.0
1.0,1.0,0.0,0.0,149.44,-5.12,61.73,28.79,139.38,42.97,6.3,-293.62,157.69,-25.81,-22.5,327.94,14.54,121.83,39.78,64.78,1.0
1.0,0.0,1.0,1.0,-46.1,23.76,79.21,-24.95,84.22,-61.49,5.55,28.85,127.61,12.05,-10.71,-60.66,-9.07,124.3,-46.45,14.18,0.0
1.0,1.0,0.0,1.0,-25.42,60.74,20.38,-3.81,-46.84,0.2,-4.04,108.55,36.86,-1.3,-18.04,94.16,4.44,-45.56,-16.27,56.26,0.0
2.0,0.0,1.0,1.0,29.31,-13.18,1.55,-15.97,-214.6,25.29,-0.38,166.42,126.37,73.18,24.2,-82.75,-7.62,103.34,109.02,22.42,1.0
1.0,0.0,2.0,1.0,-21.92,6.31,25.98,27.78,0.56,-49.12,0.58,-242.84,-51.82,119.66,3.49,-761.51,-17.14,-5.34,-122.96,10.99,1.0
0.0,1.0,0.0,1.0,41.72,-18.51,64.72,41.67,-38.04,-105.79,-9.67,-192.86,1.47,53.4,-6.75,-330.17,-2.16,77.76,-94.59,74.99,1.0
1.0,1.0,1.0,2.0,96.11,112.61,-45.77,41.48,-88.34,-21.45,-6.54,-123.27,-60.19,36.9,-23.35,-211.94,-1.54,-44.87,-77.36,-57.51,1.0
1.0,1.0,1.0,0.0,7.3,-53.02,-4.97,-19.14,-71.13,-14.3,9.03,-16.74,141.34,42.68,-31.63,-157.96,-4.74,-32.33,9.35,-8.44,1.0
1.0,2.0,1.0,1.0,109.79,78.42,-21.77,25.44,-84.8,59.44,3.69,-91.86,81.99,44.05,14.46,-137.29,12.2,-47.82,0.7,79.15,0.0
1.0,1.0,1.0,2.0,6.02,-17.58,16.28,0.13,49.3,-47.81,-1.95,2.42,-12.7,29.57,46.99,62.16,22.26,93.59,19.42,-20.96,0.0
1.0,1.0,1.0,1.0,95.49,48.36,-10.79,-17.24,24.21,-7.9,0.98,-314.52,-96.09,75.26,-4.33,68.89,-3.2,-139.53,187.57,11.25,0.0
1.0,1.0,1.0,1.0,-25.7,-52.56,16.62,-27.8,-39.98,-39.71,5.06,-145.76,-18.75,76.26,-70.74,-504.61,0.23,81.36,-59.52,-54.89,1.0
1.0,1.0,1.0,0.0,76.04,26.36,6.78,-15.02,68.04,57.28,2.69,-267.78,-58.89,87.14,-19.06,140.76,7.94,122.69,214.23,19.33,1.0
1.0,1.0,1.0,1.0,-141.37,75.74,-52.61,1.7,122.22,-25.38,8.75,-204.91,-163.45,-48.98,-29.82,-71.48,-14.0,-52.24,-11.0,-68.88,0.0
1.0,1.0,1.0,1.0,-116.75,32.15,7.64,-42.43,115.65,-35.61,5.83,-147.47,75.72,-84.3,17.87,318.66,3.2,22.47,182.0,30.63,0.0
0.0,1.0,0.0,1.0,72.49,-2.96,16.43,-7.58,-117.4,-13.37,-11.49,-241.04,-25.16,19.09,21.8,-236.32,-13.97,-52.13,-43.7,57.53,1.0
1.0,1.0,1.0,1.0,104.46,-13.35,40.63,-8.65,-118.79,4.4,2.62,-170.93,212.76,51.29,35.08,-145.64,10.97,107.88,12.66,7.84,1.0
0.0,0.0,2.0,1.0,67.99,-26.0,24.6,24.26,-235.23,15.6,7.92,-216.14,198.85,99.77,60.68,-816.37,18.33,9.64,-131.74,57.51,1.0
2.0,1.0,1.0,1.0,-25.5,-9.99,-49.66,-9.62,40.16,83.79,4.82,196.12,-8.64,124.27,-98.57,98.06,11.92,57.16,187.97,82.75,1.0
1.0,0.0,2.0,1.0,-195.01,8.27,4.57,10.49,83.59,-15.16,-3.46,-227.88,9.23,-52.46,31.5,-571.61,-11.54,49.0,-189.27,-37.91,1.0
1.0,1.0,1.0,1.0,44.29,59.02,-41.63,-3.15,98.06,-35.38,3.62,-29.8,-19.42,-6.85,17.48,111.87,-6.94,-60.06,-42.28,-52.42,0.0
1.0,1.0,0.0,1.0,-48.7,-9.11,-34.63,-13.48,21.54,41.9,-5.81,3.73,18.45,-22.63,-43.05,102.91,-3.61,-61.87,-12.56,78.34,0.0
1.0,1.0,1.0,1.0,-149.55,-62.88,30.34,29.97,-44.64,-0.19,-5.14,-124.34,105.59,-28.78,37.32,-489.36,-3.26,74.09,-112.3,22.69,1.0
0.0,2.0,1.0,1.0,30.76,53.46,4.0,1.36,-10.96,-31.77,-2.99,-316.01,-97.62,64.73,7.87,-302.89,19.22,-51.02,1.54,6.84,1.0
1.0,1.0,0.0,0.0,57.39,-51.08,25.46,29.28,-115.58,20.12,2.32,-166.04,152.89,65.12,-14.32,-152.38,18.39,-15.03,54.11,-34.89,1.0
0.0,0.0,2.0,1.0,3.61,13.22,-40.42,9.04,11.53,-39.29,12.33,-386.94,-108.37,0.18,-29.84,-754.7,5.83,-57.8,-269.35,80.7,1.0
1.0,1.0,0.0,1.0,-107.6,-149.45,-31.22,-10.99,50.38,117.25,3.92,1.64,96.19,-8.39,42.04,-82.56,-11.69,-212.53,-74.24,-27.43,0.0
1.0,1.0,1.0,1.0,29.43,128.41,4.3,2.39,-102.4,6.65,1.74,60.73,-42.93,61.33,-12.76,-241.76,-8.23,-78.09,-56.68,14.44,1.0
1.0,1.0,1.0,1.0,141.23,-33.98,-22.61,26.02,-38.41,76.57,-9.62,-255.29,-99.55,39.76,40.41,-51.71,3.65,5.14,66.81,-30.83,0.0
2.0,1.0,1.0,1.0,97.5,37.93,16.79,-35.21,86.31,59.44,6.52,148.7,-48.09,10.02,-26.95,478.09,-2.26,-16.2,134.71,-84.3,1.0
0.0,0.0,2.0,0.0,-246.29,-16.45,-62.34,15.59,-33.59,62.17,-1.69,-302.83,85.74,-62.56,-8.05,-832.95,5.27,-30.12,-229.11,7.19,1.0
1.0,1.0,1.0,0.0,17.3,11.34,-34.44,41.31,-144.97,74.83,7.08,0.92,73.52,45.05,19.36,-181.32,-7.5,-3.43,27.12,9.03,1.0
1.0,1.0,1.0,1.0,148.39,14.44,-25.92,20.21,108.46,-15.13,-0.67,-297.2,72.96,6.1,26.51,229.32,-16.18,187.65,75.09,-40.15,0.0
1.0,1.0,1.0,1.0,-10.09,48.19,19.65,12.23,75.02,-21.57,-9.84,-251.52,-58.9,-39.76,37.46,216.01,-3.12,-15.49,155.28,-48.92,1.0
1.0,0.0,1.0,1.0,-13.94,84.39,49.64,14.43,3.57,65.4,5.82,-118.09,-53.12,78.31,-31.19,-294.36,-20.33,146.96,0.64,62.34,1.0
1.0,0.0,1.0,0.0,-115.47,10.15,-12.42,25.11,-90.37,-48.57,-1.04,-139.76,-19.29,45.54,-73.06,-616.41,16.55,187.94,-76.77,-57.12,1.0
1.0,0.0,1.0,1.0,-50.91,28.02,25.67,7.08,-56.52,-8.38,12.51,-213.86,17.74,63.08,-6.71,-579.49,-18.46,8.72,-78.91,75.97,1.0
1.0,2.0,1.0,1.0,71.98,38.78,-74.32,-2.17,-50.1,-37.04,2.7,-70.53,13.98,79.25,40.19,-70.6,7.86,-77.52,89.44,16.17,0.0
0.0,2.0,1.0,1.0,210.12,63.54,20.11,-9.74,31.01,-7.82,1.17,-241.98,114.54,2.09,35.3,191.98,11.42,-27.11,24.49,-99.31,0.0
1.0,1.0,1.0,2.0,105.7,108.24,-13.18,-1.69,97.92,-27.75,9.97,-287.99,-4.55,14.28,-13.37,196.69,9.94,-29.45,94.61,-108.02,0.0
1.0,1.0,0.0,1.0,220.57,-36.75,-36.95,-8.33,157.99,-48.26,-0.77,-218.34,72.66,24.84,19.05,510.29,-2.7,89.33,130.29,-29.4,0.0
1.0,1.0,1.0,1.0,-14.33,-14.23,-33.47,-6.31,50.86,-61.85,11.33,32.33,36.57,82.89,22.77,-157.61,-0.74,-37.6,38.66,-59.68,1.0
1.0,1.0,0.0,1.0,-50.59,49.0,-8.8,-7.3,-6.1,-2.73,-10.1,-108.23,6.21,-17.07,-25.13,79.68,-14.77,-22.82,56.48,88.69,0.0
0.0,1.0,0.0,1.0,111.93,-14.32,-9.06,8.54,-153.13,52.17,-11.55,-195.54,-235.11,9.31,-67.43,-147.93,19.17,117.04,-34.62,42.23,1.0
1.0,1.0,0.0,0.0,-113.35,-69.81,1.71,-29.01,165.8,-18.27,5.32,-47.92,-137.72,33.09,13.22,-63.02,9.79,10.24,-37.08,-7.55,0.0
1.0,1.0,1.0,1.0,-119.61,-29.85,26.14,-21.54,147.3,-14.1,-10.81,-53.4,12.01,-19.13,-23.62,52.81,9.01,67.56,10.6,20.21,0.0
1.0,1.0,1.0,1.0,-66.78,30.48,15.32,50.86,93.67,-8.79,-5.69,-252.57,-32.18,-12.37,39.85,42.24,21.95,-7.01,99.82,26.11,0.0
1.0,1.0,0.0,2.0,73.2,20.91,-44.51,-8.35,102.32,23.0,5.03,-65.39,-132.78,-7.28,-1.61,233.72,-11.76,-28.06,-5.99,92.18,0.0
1.0,0.0,2.0,0.0,-229.13,-11.24,0.14,6.16,-109.56,-36.63,10.03,-214.15,-20.0,65.59,-15.55,-1087.39,8.93,96.97,-173.09,43.95,1.0
1.0,1.0,0.0,0.0,40.95,-15.54,51.54,64.02,56.25,-30.97,-7.14,-2.75,76.91,58.18,-22.98,133.04,-0.53,9.46,76.29,16.19,0.0
1.0,2.0,1.0,0.0,223.99,102.88,53.67,25.3,79.21,-23.81,-5.8,-442.2,-30.8,34.46,-6.71,263.08,-12.38,-85.16,170.34,-4.83,0.0
1.0,1.0,0.0,0.0,-127.2,-63.79,10.23,25.52,62.39,-92.84,6.87,-147.08,-42.81,-26.33,-7.01,-11.35,-4.46,47.61,42.96,0.75,0.0
1.0,1.0,1.0,1.0,40.07,47.57,0.36,14.53,-42.47,44.21,-9.08,-66.96,115.65,54.54,-69.19,-170.5,-4.3,143.05,-31.72,-64.95,1.0
1.0,1.0,1.0,1.0,-117.35,8.15,-41.21,-35.02,105.22,-50.45,17.99,-32.82,-108.71,82.03,33.93,-350.59,-4.7,-69.31,-3.97,-31.27,1.0
1.0,1.0,1.0,0.0,1.87,37.27,-13.88,-26.14,-83.15,34.56,-6.44,-124.8,66.75,-4.98,16.86,-171.37,-11.69,-29.53,-31.53,72.21,1.0
1.0,1.0,0.0,1.0,112.13,-36.34,3.19,-65.4,109.21,-66.31,5.83,-311.47,-47.19,24.41,9.15,242.99,-4.44,-5.94,126.87,12.57,0.0
2.0,1.0,0.0,1.0,-126.67,6.49,-36.52,10.9,128.75,-27.99,4.31,123.77,-0.26,-32.39,8.13,308.37,-6.46,-90.27,88.15,-40.19,0.0
1.0,1.0,0.0,1.0,210.02,30.83,18.31,18.56,-54.18,12.12,8.05,-195.11,91.13,73.26,19.15,-62.32,6.8,73.12,-42.48,-92.52,1.0
1.0,1.0,1.0,2.0,-96.09,94.65,-1.21,4.25,-43.93,48.09,2.15,51.08,22.36,64.01,-25.11,-312.5,9.85,53.96,30.29,-12.61,1.0
1.0,0.0,1.0,1.0,-0.94,114.08,-37.44,13.24,-74.85,-11.41,17.17,176.54,-18.24,35.8,0.05,-189.98,15.45,47.95,-67.15,38.8,1.0
1.0,1.0,1.0,1.0,-95.86,-8.23,-2.22,29.64,125.44,-25.82,-0.79,-74.42,-59.87,-22.18,-9.04,151.99,-2.33,-133.69,78.29,-60.36,0.0
1.0,1.0,0.0,1.0,116.27,-76.88,16.83,4.64,118.45,-38.23,3.92,-409.16,-35.94,33.62,-40.1,254.3,14.27,-168.19,182.2,-30.52,0.0
1.0,1.0,1.0,2.0,-58.16,-61.79,54.06,-60.38,2.46,-55.55,-3.04,-69.83,-40.8,-67.09,27.69,-62.21,-27.04,48.67,-49.84,33.38,1.0
1.0,1.0,1.0,0.0,122.69,20.91,32.45,-2.29,128.34,9.81,-4.3,-180.73,-92.45,-3.17,11.58,280.25,3.95,80.52,39.43,-51.13,0.0
1.0,0.0,1.0,1.0,-4.51,-41.93,36.0,28.86,-126.93,-16.7,-6.26,-162.0,106.8,-71.99,-14.34,-94.22,-1.07,-5.8,-41.99,-48.55,1.0
1.0,0.0,1.0,1.0,5.59,70.66,39.91,32.2,54.96,6.89,-2.35,-11.73,30.42,19.68,-31.63,61.19,11.39,69.83,39.43,-14.08,1.0
1.0,1.0,1.0,1.0,-143.91,61.66,-6.59,-42.87,32.63,-28.45,-2.45,74.01,139.0,2.17,-24.08,-26.0,6.69,18.26,66.44,-1.43,1.0
1.0,1.0,1.0,1.0,-65.15,39.73,40.12,-52.67,94.31,27.47,-3.1,-154.43,-231.89,-10.83,-27.05,119.98,-6.31,-134.08,94.54,-7.57,1.0
1.0,1.0,1.0,1.0,123.26,-84.83,9.38,0.57,120.61,-37.32,11.51,-157.57,40.21,81.03,-8.05,256.88,4.85,12.81,174.73,-16.3,0.0
1.0,1.0,1.0,0.0,35.72,-70.32,-19.66,-7.08,-11.19,-50.83,2.6,-117.52,53.37,93.71,-17.75,-72.25,-9.91,-12.84,131.49,-40.84,0.0
2.0,1.0,1.0,1.0,50.81,4.72,-23.56,12.43,65.07,-58.57,-12.53,-18.21,-46.71,101.28,36.58,92.78,18.45,26.47,141.75,-9.22,0.0
1.0,1.0,1.0,1.0,33.47,50.82,-72.89,-15.08,23.11,-41.17,4.55,-169.41,-121.38,40.06,45.18,-43.54,18.07,56.23,56.82,22.27,0.0
1.0,1.0,1.0,1.0,-161.5,48.82,0.59,-2.78,194.65,-7.6,3.81,-232.5,111.08,-35.55,42.16,-18.5,1.83,75.32,49.83,-70.59,0.0
1.0,1.0,1.0,1.0,-65.82,65.85,33.88,-4.11,-114.56,-11.42,-4.15,-42.31,-96.61,44.96,-3.0,-359.49,0.05,73.09,-21.33,-21.99,1.0
0.0,0.0,2.0,1.0,-237.63,-85.84,23.97,-52.95,-85.4,-20.5,-4.63,-263.39,5.19,9.38,0.79,-1010.16,0.41,25.02,-203.97,63.13,1.0
1.0,1.0,1.0,1.0,135.3,34.32,6.33,-19.26,-12.66,55.54,5.37,-134.52,-135.31,53.39,-18.31,70.03,-6.95,-51.77,75.91,-60.7,0.0
1.0,1.0,1.0,1.0,-73.7,4.22,-19.87,14.69,24.06,-42.46,-8.94,-11.57,-68.51,-73.34,2.61,342.1,25.93,-67.69,139.79,-52.1,0.0
0.0,0.0,2.0,0.0,-35.12,80.09,21.4,16.56,-215.96,49.83,0.93,-353.42,114.04,57.92,-14.03,-1081.26,0.89,-131.34,-232.91,-29.33,1.0
1.0,1.0,0.0,0.0,88.27,-18.24,18.03,-11.79,133.0,-35.38,-6.85,-231.66,-106.16,-18.9,-28.82,245.96,0.86,-11.29,25.99,-2.79,0.0
1.0,1.0,1.0,1.0,93.97,25.64,-42.6,-12.03,46.16,-111.24,4.28,24.41,75.96,42.21,-9.11,118.19,-10.12,25.35,15.82,-30.67,0.0
1.0,0.0,0.0,1.0,75.59,-80.42,-48.34,-9.36,-129.94,36.53,4.05,27.37,-88.14,124.01,-21.48,-134.97,-7.24,-6.95,65.77,-4.99,1.0
1.0,1.0,0.0,1.0,79.87,23.48,-3.82,23.93,63.74,-65.05,6.14,-155.62,-218.06,1.63,23.56,-107.89,0.21,61.52,-145.48,-64.93,1.0
1.0,1.0,1.0,2.0,-38.95,-39.0,-0.48,-2.45,-106.81,13.4,-6.27,-146.45,17.13,51.24,27.13,-315.18,1.21,22.8,12.29,-16.2,1.0
1.0,1.0,0.0,1.0,-75.27,35.85,24.06,-10.59,-31.64,15.25,1.85,-210.32,7.91,-41.13,-32.26,-36.69,-1.72,-147.47,41.83,26.64,0.0
0.0,1.0,0.0,1.0,233.7,41.87,-4.7,-17.89,-112.83,44.75,0.56,-188.6,55.19,21.41,13.01,-130.43,7.92,66.47,-141.8,-88.99,1.0
0.0,1.0,1.0,1.0,50.07,10.15,35.26,-23.11,-124.56,-14.82,-2.12,-216.06,-23.19,-29.36,-29.08,-118.84,12.43,-127.76,-30.09,47.84,1.0
1.0,1.0,1.0,1.0,-171.73,-10.11,-17.51,1.41,79.78,28.29,-0.43,-162.51,43.19,-58.0,-42.49,-4.38,-8.17,-8.21,42.6,-3.34,0.0
1.0,0.0,1.0,1.0,-144.45,-62.01,-39.19,-12.1,-63.71,17.4,-0.57,-195.37,109.9,-19.07,-25.2,-570.51,-13.11,-16.91,-120.96,58.92,1.0
1.0,1.0,1.0,1.0,19.6,-159.08,61.29,-25.51,-25.83,-10.87,-8.29,-7.28,177.79,81.35,-38.24,-268.82,13.3,-224.64,0.07,0.37,1.0
1.0,1.0,1.0,1.0,-17.48,-27.43,38.84,-29.34,-21.13,-20.21,-0.49,-40.94,-14.18,57.28,-26.83,-167.18,-7.53,38.47,30.53,5.97,0.0
1.0,1.0,1.0,1.0,-73.53,26.75,-13.84,-17.4,11.21,25.8,9.94,-235.29,60.59,-66.86,-13.14,155.43,3.73,62.31,146.36,-13.88,0.0
1.0,1.0,1.0,1.0,45.62,-54.2,-18.38,-5.82,43.69,-18.89,5.68,-150.59,-67.12,13.19,39.55,28.87,-18.1,98.67,23.21,18.63,0.0
1.0,0.0,2.0,2.0,-86.25,32.92,-29.65,-2.01,-20.44,6.24,-4.18,-38.81,24.73,19.66,-31.5,-422.53,17.07,-7.69,-72.97,-51.68,1.0
1.0,1.0,1.0,1.0,-20.02,27.37,13.98,20.17,-25.15,-34.75,4.39,23.9,-58.59,32.78,-13.46,-310.77,-12.25,-163.18,-136.94,12.33,1.0
1.0,1.0,0.0,2.0,170.13,-16.06,-40.8,-1.75,157.71,13.32,0.01,-231.38,-36.74,-4.93,39.71,422.8,10.71,73.39,73.5,-91.82,0.0
1.0,1.0,1.0,1.0,-150.17,-27.31,-61.02,-30.69,98.61,-35.14,4.25,-155.03,-13.05,-59.52,77.21,-3.55,4.26,-65.41,24.36,28.72,0.0
1.0,1.0,1.0,2.0,22.28,1.04,-54.32,0.88,0.08,-13.22,-5.72,77.62,120.46,55.8,-34.23,11.8,-9.8,66.83,23.1,-103.55,0.0
1.0,1.0,1.0,0.0,58.28,33.79,-16.46,-43.41,24.8,-6.69,-6.72,-69.64,-62.21,36.91,-21.42,-243.32,11.13,-67.79,-125.87,-101.38,1.0
1.0,0.0,1.0,1.0,53.8,53.37,12.27,-34.72,-77.68,-20.17,2.22,-12.87,194.56,49.75,-60.79,-112.84,7.07,37.03,31.87,18.51,1.0
1.0,0.0,0.0,1.0,-59.06,-96.65,29.0,15.92,110.24,13.07,4.09,-4.26,-10.44,-12.1,-30.37,63.64,2.29,0.73,-43.33,159.64,0.0
1.0,1.0,1.0,0.0,-49.6,30.07,0.33,-12.74,152.92,-21.34,4.83,-22.63,20.9,-41.09,-22.67,366.87,-5.08,-119.89,124.58,-68.64,0.0
1.0,1.0,0.0,1.0,56.42,10.8,-0.76,52.59,94.85,-42.68,-4.96,-82.45,-41.15,-5.43,67.01,221.79,-20.24,-34.72,8.83,-31.43,0.0
1.0,0.0,1.0,1.0,60.29,45.3,-22.02,-9.56,-231.96,9.21,7.39,40.34,167.68,13.23,-25.66,-144.43,-4.23,111.67,-3.35,46.11,1.0
1.0,1.0,1.0,2.0,-67.5,71.66,-28.82,-5.49,40.58,-37.76,-9.76,-251.08,-50.32,-84.77,-12.53,261.19,1.61,16.59,180.7,12.52,0.0
2.0,1.0,0.0,1.0,67.76,-15.28,57.56,4.0,113.41,7.83,4.33,-235.63,-165.68,113.69,-1.79,261.38,-1.39,-81.65,279.46,-12.98,0.0
1.0,1.0,0.0,1.0,-46.97,-55.96,32.38,11.03,35.02,-63.01,-11.14,-19.65,146.2,-12.03,-32.55,165.19,-1.66,-74.76,69.29,-41.8,0.0
1.0,1.0,1.0,1.0,-153.22,-59.14,25.4,7.41,129.33,-4.22,-7.3,-280.3,58.65,-55.77,30.79,31.23,-0.63,101.93,107.46,36.39,0.0
1.0,1.0,2.0,1.0,-38.31,23.63,38.91,-25.52,-15.23,7.95,14.12,-122.58,4.15,105.62,3.19,-750.07,-6.21,240.91,-126.25,-26.55,1.0
1.0,1.0,0.0,1.0,52.56,-85.11,-44.42,-16.0,142.01,16.21,2.38,-154.86,18.35,-25.96,59.64,237.67,-0.69,39.53,0.1,-45.72,0.0
1.0,1.0,1.0,1.0,-29.66,-51.15,-22.74,-46.29,-64.68,54.63,-9.12,126.2,141.53,51.18,1.04,7.57,-4.4,-93.99,110.65,-51.17,1.0
1.0,1.0,1.0,0.0,-160.01,-44.54,-5.91,13.58,-217.33,15.79,-4.71,-46.15,-67.21,-8.37,-41.05,-504.4,24.65,67.88,-30.37,-3.15,1.0
1.0,1.0,0.0,1.0,-44.27,0.27,33.44,14.5,60.85,30.83,-7.35,-36.93,201.28,-5.09,-64.13,124.6,-1.44,-70.19,35.11,-41.72,0.0
1.0,1.0,0.0,1.0,-85.61,28.12,21.47,-40.35,-26.84,49.26,-1.3,-15.62,-36.27,-65.75,-9.54,132.92,4.12,35.16,35.68,-39.19,0.0
1.0,1.0,1.0,1.0,-199.89,37.16,-6.93,-21.49,164.22,27.34,13.35,-169.45,14.64,-63.87,-23.25,-11.56,-5.57,-20.7,39.88,-21.58,0.0
1.0,1.0,1.0,1.0,67.03,-35.81,33.62,25.37,-23.21,-1.87,5.63,-64.65,52.53,-13.2,34.79,-182.44,-12.42,-32.53,-158.21,25.61,1.0
1.0,1.0,1.0,1.0,76.71,-135.32,-16.04,-15.97,6.79,4.64,-0.0,-36.65,-146.04,-8.19,-45.77,-19.64,-1.02,238.6,-80.76,-21.06,0.0
0.0,1.0,0.0,0.0,128.12,79.23,-14.49,-37.62,-57.03,-16.12,2.64,-229.47,21.84,39.03,25.7,-158.3,1.23,-172.04,-54.11,20.08,1.0
1.0,1.0,0.0,1.0,126.27,62.92,-7.17,-6.38,57.55,78.59,3.07,-232.61,-53.81,82.81,8.34,-135.3,17.78,57.81,-48.73,24.81,1.0
0.0,0.0,1.0,0.0,-147.08,26.51,-0.05,-17.26,-205.2,-25.83,12.83,-365.96,268.06,2.29,-0.28,-1084.5,-9.71,-42.23,-244.05,13.6,1.0
1.0,1.0,0.0,0.0,-41.42,-128.25,27.96,-38.34,49.38,29.47,-4.91,187.83,23.49,-18.02,16.85,278.26,24.89,86.28,6.45,-40.9,0.0
1.0,1.0,1.0,1.0,78.95,44.77,-11.84,3.28,76.78,-1.26,-7.98,-124.29,-30.87,54.53,62.18,185.06,2.67,129.25,116.39,-8.38,0.0
1.0,1.0,0.0,1.0,85.9,-74.5,-46.79,-19.15,88.18,7.51,3.21,-149.54,210.94,52.58,3.25,223.62,16.27,-48.81,124.71,-29.85,0.0
1.0,2.0,1.0,1.0,8.9,208.66,99.69,-15.54,20.45,22.46,12.62,-117.29,1.52,-9.19,-61.81,272.4,-15.76,-54.72,165.87,76.18,0.0
0.0,1.0,0.0,2.0,262.96,-62.36,-2.6,-21.13,-87.64,-25.09,17.44,-228.0,90.48,-1.7,-35.63,-48.81,10.19,-103.65,-160.28,-56.6,1.0
0.0,1.0,1.0,1.0,43.02,14.76,36.01,-18.13,-4.42,31.78,2.38,-176.89,93.79,25.95,56.5,-266.88,-0.64,44.81,-112.29,-113.9,1.0
1.0,1.0,1.0,1.0,-90.42,16.29,62.3,-7.08,38.66,6.69,6.48,-150.44,54.36,-53.94,-10.97,100.31,-7.04,-10.73,82.89,-20.38,0.0
1.0,1.0,1.0,0.0,39.9,-48.7,-0.04,-41.04,-184.14,34.58,-4.77,38.35,88.31,66.79,39.31,-289.99,12.55,77.61,-14.21,-41.92,1.0
1.0,1.0,2.0,1.0,-92.16,-7.15,-29.42,15.71,-130.2,19.27,-6.27,-132.6,-204.16,44.17,-2.68,-756.64,-1.54,81.43,-132.53,9.57,1.0
1.0,0.0,1.0,2.0,-143.32,28.16,21.01,-40.38,-105.21,-97.28,-1.58,-212.47,-15.61,-16.69,-25.46,-643.23,-0.56,-24.24,-134.28,20.78,1.0
1.0,1.0,2.0,1.0,-6.75,-77.73,24.7,-27.93,-45.63,-17.01,-11.56,-34.47,29.6,134.67,-28.12,-486.94,6.82,6.31,0.28,41.87,1.0
1.0,1.0,0.0,0.0,62.16,48.26,10.05,0.22,45.75,35.48,3.47,-126.25,-68.92,43.38,43.93,128.37,-13.73,47.27,88.15,-12.6,0.0
1.0,1.0,1.0,1.0,11.4,-115.84,-50.07,-4.14,107.88,2.17,-9.87,-56.54,-17.04,-11.85,83.57,357.65,6.7,118.85,137.89,30.24,0.0
1.0,1.0,0.0,1.0,-9.33,-34.13,-48.61,16.29,-95.74,-9.96,5.47,42.09,-14.78,-32.2,12.48,156.47,15.45,-212.88,25.84,11.96,0.0
1.0,0.0,2.0,1.0,-109.4,23.31,54.48,-22.76,-121.82,24.26,-3.57,-110.89,114.95,76.24,25.77,-727.49,9.68,-132.64,-78.11,85.36,1.0
2.0,0.0,0.0,1.0,-6.79,-6.84,49.7,-18.33,115.9,-24.68,-5.71,-125.72,-123.66,51.51,-49.2,124.73,-2.55,137.41,117.84,16.37,0.0
0.0,0.0,2.0,1.0,72.33,76.72,-43.54,24.47,-238.37,-10.13,-2.54,-364.25,-13.2,-63.1,70.96,-902.56,-16.16,-18.25,-351.69,44.19,1.0
2.0,1.0,0.0,1.0,70.19,-24.23,13.38,3.38,109.48,18.16,2.31,-33.16,28.53,99.6,57.0,315.89,-9.44,129.48,199.85,-8.44,0.0
0.0,0.0,2.0,1.0,6.22,45.49,-20.93,33.77,-308.66,28.26,-6.14,-297.68,41.15,-27.96,28.19,-825.47,8.14,130.34,-221.31,-24.07,1.0
1.0,1.0,1.0,1.0,49.75,-44.09,11.86,6.36,-93.59,1.45,-5.92,-205.33,167.94,58.34,40.06,-225.63,-0.1,84.88,66.26,17.54,0.0
1.0,0.0,1.0,1.0,164.77,59.07,58.27,-39.14,-230.96,8.82,1.84,169.05,-75.95,16.5,1.62,173.37,-6.92,95.52,63.74,24.0,1.0
1.0,1.0,1.0,2.0,73.5,-30.89,-9.32,-14.04,38.3,7.4,5.55,83.76,22.22,88.57,70.82,169.36,-15.18,112.06,101.33,-11.46,0.0
1.0,1.0,1.0,1.0,178.04,37.49,35.2,-19.63,49.02,-5.58,9.96,-426.09,-51.68,104.72,10.87,224.46,8.1,22.23,294.67,-52.89,0.0
1.0,1.0,1.0,1.0,-257.81,81.32,-2.9,-1.24,8.57,3.8,1.89,-193.86,-25.55,-53.8,-24.38,-536.98,4.96,196.99,-115.6,1.21,1.0
1.0,1.0,1.0,1.0,45.48,-53.18,-31.56,-11.23,95.99,34.91,-5.22,-214.66,-65.42,4.49,38.3,120.53,10.96,14.0,53.23,8.14,0.0
0.0,2.0,1.0,1.0,-129.81,-1.91,-12.25,-40.63,-21.94,80.91,-10.19,-458.2,-14.5,-43.02,-53.19,-433.1,-3.36,-17.92,-44.72,-14.52,1.0
1.0,0.0,2.0,2.0,59.11,62.72,15.57,-39.18,-181.38,-38.71,-6.1,-100.18,15.68,55.36,21.83,-540.56,-5.32,-81.95,-97.27,4.73,1.0
