cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,target
1.0,2.0,1.0,-6.58,-35.31,2.36,0.29,-1.56,-76.34,119.17,4.32,230.19,64.53,54.1,-170.12,0.0
2.0,3.0,2.0,-82.66,64.47,-59.0,6.61,-2.51,-37.78,-29.34,-51.02,116.72,-40.1,44.93,-41.92,0.0
3.0,2.0,3.0,67.94,202.67,2.7,1.18,2.53,-10.43,-16.29,57.22,-158.38,71.62,-70.0,265.12,1.0
2.0,2.0,1.0,125.58,-56.26,-11.29,2.95,3.12,43.78,152.77,-0.72,-5.55,50.63,-63.86,58.97,0.0
1.0,3.0,1.0,70.79,-53.86,45.3,-2.88,-0.43,-93.41,60.07,0.96,-195.46,-71.45,-38.44,145.62,1.0
2.0,2.0,1.0,-20.45,36.12,-5.27,-2.33,-3.66,-40.22,-60.68,-15.82,239.09,-85.37,16.86,-33.32,0.0
3.0,2.0,2.0,138.14,106.16,-33.5,-0.25,3.53,30.92,-56.82,31.89,38.84,17.9,-78.48,157.42,0.0
3.0,2.0,2.0,118.73,194.45,2.4,-8.12,5.08,40.43,23.83,-9.66,109.83,7.64,-51.44,42.33,0.0
3.0,1.0,2.0,-74.73,206.09,-28.84,2.19,2.32,-31.18,-49.16,-14.75,-123.9,-22.1,11.05,112.5,1.0
3.0,2.0,2.0,22.39,-4.47,-54.34,4.69,-9.75,-104.94,-60.62,55.65,-123.0,-1.3,-102.44,618.4,1.0
2.0,1.0,2.0,-23.44,-113.92,-65.96,1.29,3.29,51.2,9.74,-4.41,-42.82,17.35,34.95,-207.78,0.0
3.0,2.0,2.0,122.83,185.54,72.13,-8.9,2.88,-109.31,3.0,2.6,317.03,29.84,6.44,64.08,0.0
3.0,3.0,1.0,-12.4,62.98,-6.42,-2.05,-9.64,-22.87,69.79,-9.28,38.76,-40.52,-97.84,434.72,0.0
3.0,3.0,2.0,46.27,42.23,44.74,1.03,-1.85,-87.11,-62.6,-9.54,-97.61,-0.18,-43.49,333.61,1.0
3.0,2.0,2.0,81.36,145.62,-14.06,-0.65,1.47,-7.88,-76.03,-5.73,3.97,42.65,-55.23,206.41,0.0
2.0,2.0,1.0,-31.88,195.61,1.62,1.53,-2.29,-20.72,57.65,-29.22,236.25,-66.38,-16.97,129.01,0.0
3.0,2.0,1.0,65.47,126.45,-29.23,-1.68,3.59,-107.32,90.18,-26.42,235.22,-7.91,20.6,147.14,0.0
3.0,2.0,2.0,-51.26,39.3,-63.44,7.01,3.79,-98.91,-65.46,-22.0,-40.23,51.42,79.02,-54.76,1.0
3.0,3.0,3.0,-7.07,-68.42,12.07,0.63,-0.2,24.48,111.68,29.57,51.64,36.46,12.26,6.72,1.0
2.0,3.0,2.0,17.25,-335.71,123.16,4.54,-6.31,81.96,36.88,-34.18,-240.26,-34.43,-70.45,143.68,0.0
2.0,2.0,2.0,-91.05,252.88,-44.28,4.65,-12.29,-60.01,3.74,7.39,-195.25,63.13,-102.59,470.74,1.0
2.0,3.0,2.0,-18.83,60.91,-25.67,1.06,2.22,-13.82,34.17,-6.28,3.48,-70.89,27.15,-47.93,1.0
2.0,2.0,2.0,-114.12,-59.53,-3.3,-1.01,-1.7,-97.55,2.6,-3.1,54.48,33.04,87.48,-39.11,0.0
2.0,2.0,2.0,47.64,166.25,-16.94,0.35,-1.0,3.99,-43.94,-0.51,66.52,-33.05,-60.54,144.28,0.0
3.0,3.0,2.0,79.89,-19.95,8.73,-2.46,2.94,64.74,54.52,-55.4,65.21,16.96,-28.89,-10.88,0.0
2.0,1.0,2.0,48.71,128.64,-4.86,0.27,0.57,34.67,-4.56,9.46,-60.52,-21.09,-62.38,105.41,1.0
3.0,2.0,3.0,8.99,213.42,-3.01,0.09,1.25,-105.08,-118.01,-3.32,304.14,16.93,63.06,-82.29,0.0
3.0,2.0,3.0,46.02,51.08,55.45,2.29,2.96,-17.17,-10.3,1.43,-3.58,-5.05,1.46,9.33,0.0
3.0,4.0,3.0,-60.39,110.08,31.93,-2.99,4.64,-27.95,-69.75,-0.33,-15.56,8.73,67.8,-118.22,1.0
2.0,2.0,2.0,-24.65,153.64,28.53,2.05,-10.09,9.33,-9.95,46.78,44.84,0.71,-97.33,337.93,1.0
2.0,2.0,1.0,283.55,199.1,-4.77,-2.12,4.22,-114.12,93.06,-36.2,307.75,-31.11,-76.49,184.52,0.0
2.0,1.0,2.0,-40.92,-41.75,18.64,2.58,-3.16,31.32,14.03,-7.03,121.82,-5.84,10.85,-34.91,1.0
3.0,1.0,2.0,-60.07,-131.46,12.42,1.7,-6.2,1.96,-24.72,49.04,-36.9,9.59,-21.02,226.53,0.0
2.0,2.0,2.0,-63.77,-97.44,23.05,6.03,1.07,-2.39,115.7,-34.65,-121.16,-37.02,21.22,61.72,0.0
2.0,2.0,1.0,-13.85,32.38,27.33,4.04,-3.27,5.03,140.83,-46.14,121.44,-43.86,-28.71,153.83,0.0
3.0,3.0,2.0,31.57,183.63,16.62,-2.09,-2.87,-160.84,-31.37,35.85,-261.54,83.29,-51.24,375.73,1.0
3.0,2.0,2.0,-127.22,84.82,12.54,-3.26,-4.26,-30.62,-80.36,50.04,202.94,7.14,41.73,79.18,0.0
4.0,1.0,2.0,-13.6,-13.79,-51.46,-7.9,5.79,-179.22,43.85,13.17,-57.68,-75.19,95.8,107.42,1.0
3.0,1.0,3.0,-21.01,186.59,42.44,-2.46,1.74,34.18,30.04,-18.12,-482.08,3.95,-89.6,307.38,1.0
0.0,3.0,1.0,106.14,-112.77,-0.32,3.83,-2.42,6.06,-37.48,-22.11,-160.52,-1.59,-73.66,-101.62,1.0
1.0,3.0,2.0,-6.22,-21.74,46.11,-1.06,0.53,-19.01,-109.79,-29.02,-10.01,-3.09,18.6,-121.61,1.0
3.0,2.0,2.0,80.37,-26.94,53.39,1.35,2.02,-44.54,-44.46,23.39,71.56,47.94,-6.37,132.82,1.0
2.0,1.0,2.0,-131.74,1.35,-33.4,-0.07,-1.84,34.07,29.05,-17.69,167.42,-48.82,73.34,-234.36,1.0
3.0,3.0,1.0,11.19,-38.2,34.78,-0.66,-1.16,-44.87,7.29,40.83,18.7,-6.04,-25.07,237.51,0.0
2.0,2.0,2.0,34.49,163.83,-43.66,1.04,4.74,-36.8,6.5,-10.68,153.91,-63.71,37.42,-151.69,1.0
1.0,2.0,3.0,-78.22,47.04,46.84,4.3,-0.52,23.97,98.43,-6.83,162.83,39.65,72.99,-380.0,1.0
2.0,2.0,2.0,49.43,219.85,11.29,0.1,-0.21,60.9,-138.7,12.18,-241.77,7.32,-123.64,275.93,1.0
3.0,1.0,2.0,-2.34,106.67,-48.11,1.08,1.14,10.71,-31.15,-24.78,150.66,11.42,10.8,-15.67,0.0
1.0,3.0,2.0,2.01,-13.57,-54.79,-3.7,1.59,-50.42,-15.54,-49.51,-82.65,3.14,24.27,-87.34,1.0
3.0,2.0,1.0,44.51,172.2,65.05,3.61,0.53,2.89,-58.1,-28.06,143.88,-42.67,-47.2,173.73,0.0
3.0,2.0,2.0,-33.26,58.99,-5.7,3.29,1.88,-126.23,17.56,56.2,157.14,22.22,81.97,-30.14,0.0
3.0,3.0,2.0,135.58,37.11,7.79,0.67,0.35,22.44,61.96,57.93,-103.75,-16.39,-107.17,259.37,0.0
2.0,1.0,2.0,95.2,-68.06,61.3,-5.65,1.56,-16.06,59.07,40.16,65.99,71.05,-6.82,-81.5,1.0
3.0,3.0,2.0,54.65,158.9,-0.37,-0.97,1.37,16.71,35.62,12.63,208.35,-10.4,-18.91,26.28,0.0
3.0,2.0,2.0,73.77,5.4,8.68,0.11,-1.66,-35.45,-78.62,-11.66,58.32,-2.94,-48.37,282.52,1.0
2.0,2.0,3.0,-87.73,237.47,-8.62,-3.2,2.33,47.8,48.56,29.96,-139.92,-7.78,-1.16,-38.15,1.0
3.0,0.0,2.0,-2.71,18.12,-15.26,0.91,-2.89,0.8,145.7,16.46,-36.28,-47.16,-51.96,266.09,0.0
3.0,3.0,2.0,-28.15,102.42,-0.79,2.43,3.1,-40.23,111.58,-29.67,2.25,27.42,33.21,27.33,1.0
3.0,1.0,2.0,56.89,201.71,33.72,-1.24,4.82,-0.06,-48.96,5.36,184.5,33.45,-4.24,29.7,0.0
2.0,2.0,3.0,77.04,119.59,-15.54,-2.41,-1.78,-90.84,-104.27,-57.08,48.53,-2.6,-13.47,17.39,0.0
2.0,2.0,3.0,-66.97,-2.78,14.62,-1.45,-0.04,39.66,-14.27,-22.54,45.2,29.68,40.73,-129.64,1.0
2.0,3.0,3.0,120.98,-29.17,-36.11,-0.71,2.49,88.06,-27.51,18.4,-56.16,30.47,-58.46,-61.25,0.0
2.0,4.0,2.0,95.34,-201.47,-16.1,-0.58,-2.07,68.1,46.37,-29.11,-126.65,25.81,-84.43,152.62,0.0
2.0,2.0,2.0,-88.3,153.14,-54.16,-0.63,-1.43,24.98,34.69,-22.57,308.08,83.05,45.77,-140.84,0.0
1.0,3.0,1.0,79.22,56.57,-55.79,3.07,-1.22,-9.9,78.48,-39.42,-27.93,-22.49,-63.78,81.49,1.0
2.0,3.0,2.0,5.37,209.37,-81.57,-1.68,4.04,-25.94,14.69,-12.69,202.31,-30.14,40.05,-123.08,0.0
0.0,3.0,1.0,39.94,-64.18,8.83,0.38,-2.73,33.4,141.97,-36.09,-100.84,33.53,-63.01,-35.44,1.0
2.0,3.0,2.0,11.16,93.38,45.92,5.77,0.39,12.73,-45.22,4.08,94.62,10.16,-7.63,-26.82,1.0
2.0,2.0,2.0,-34.47,-12.9,-25.04,-1.37,-7.69,11.57,9.36,-9.42,-88.06,-63.21,-65.24,218.9,0.0
3.0,3.0,1.0,18.8,14.6,2.67,-2.11,-8.14,58.15,8.49,-14.26,-218.1,34.32,-167.17,602.69,0.0
4.0,1.0,3.0,-67.37,243.65,47.99,2.24,4.13,11.0,-158.55,16.08,113.71,47.29,42.45,20.25,1.0
1.0,2.0,1.0,96.08,-50.73,19.43,1.56,8.54,-159.93,67.82,36.89,314.76,5.4,118.88,-307.51,0.0
2.0,2.0,1.0,-48.76,-155.97,-34.46,1.15,-12.01,-7.98,73.11,0.81,-92.13,10.75,-99.48,467.57,0.0
3.0,3.0,2.0,0.85,105.75,-40.39,-3.56,0.71,-78.07,-85.24,18.39,-298.18,-6.23,-56.06,426.53,1.0
1.0,1.0,1.0,16.77,-120.47,-5.57,3.93,0.57,-109.35,32.85,35.52,-184.42,18.35,17.22,-2.33,1.0
3.0,3.0,2.0,143.23,231.12,-30.32,0.02,4.54,-85.49,37.86,8.8,178.3,-89.73,-23.36,146.42,0.0
3.0,2.0,3.0,97.6,12.01,25.05,0.28,3.46,-22.46,12.26,-30.34,26.12,-13.82,-11.62,70.34,1.0
2.0,2.0,2.0,-25.49,112.45,67.16,-0.15,-2.38,-47.31,-11.25,-12.77,276.07,38.73,41.05,-116.83,0.0
3.0,3.0,2.0,-18.11,0.98,-35.58,0.93,3.51,-137.18,-46.91,-11.09,71.09,-68.7,81.13,29.41,1.0
2.0,2.0,2.0,-33.17,115.24,-25.0,-1.58,0.81,-46.03,39.68,-9.36,25.47,9.33,25.84,13.53,1.0
2.0,2.0,2.0,-154.42,-213.87,-20.85,-1.47,1.22,75.58,-13.59,-33.3,311.22,46.38,150.78,-513.57,1.0
3.0,2.0,2.0,-15.93,-45.49,-18.28,3.05,-4.82,-72.51,-39.49,-0.86,45.99,53.3,-11.23,222.74,1.0
2.0,1.0,3.0,16.61,62.54,40.07,1.5,2.65,-8.03,98.37,-25.6,72.09,-35.41,34.37,-139.38,0.0
2.0,1.0,2.0,-28.09,226.55,-1.55,-0.42,-2.23,-19.5,21.87,-30.38,138.29,7.53,-11.03,14.34,0.0
1.0,3.0,1.0,159.36,-223.77,-49.66,1.42,-0.86,4.63,-39.81,-6.9,163.58,-25.81,-30.04,-136.38,1.0
1.0,2.0,2.0,100.82,-50.88,-73.87,2.34,-0.59,48.63,96.57,-18.76,-48.58,1.3,-69.62,-1.29,1.0
2.0,2.0,2.0,95.1,-82.4,-16.46,1.6,1.5,-69.86,24.22,23.47,45.47,-5.94,-0.85,34.12,1.0
2.0,1.0,3.0,33.34,145.63,-11.68,0.72,-3.58,-8.94,-110.11,9.47,83.83,1.26,-31.86,14.49,0.0
3.0,3.0,2.0,18.98,112.09,28.71,6.96,0.98,44.77,-37.27,26.48,21.23,0.23,-41.58,107.44,1.0
2.0,1.0,3.0,-124.85,118.35,-28.83,-2.08,3.2,-26.94,-18.83,32.59,-86.75,-26.4,79.01,-194.18,1.0
2.0,3.0,2.0,-51.93,78.93,-11.64,-3.49,2.36,-59.42,-108.13,-18.59,289.37,11.24,91.53,-170.92,0.0
2.0,2.0,3.0,-165.6,-44.52,-39.65,-0.14,-1.41,119.6,-14.23,41.34,325.28,17.3,98.9,-410.67,1.0
2.0,3.0,2.0,13.6,72.88,33.3,-0.67,1.52,-26.43,-196.02,-6.8,-21.57,-37.24,2.4,-21.84,1.0
3.0,2.0,3.0,42.17,247.93,60.45,0.99,0.8,-19.04,-94.26,-1.43,-103.92,66.02,-43.3,120.87,1.0
3.0,3.0,2.0,61.27,-129.14,46.65,3.22,1.99,-79.25,-85.62,-42.75,-45.88,66.49,24.45,57.87,1.0
2.0,1.0,2.0,-8.05,-97.38,-48.58,-3.27,-2.3,-147.64,-16.06,58.49,-117.67,-74.7,28.98,120.48,1.0
2.0,2.0,2.0,61.27,-180.56,2.92,3.61,-2.9,60.11,-82.88,79.42,-80.02,-79.74,-70.2,157.91,0.0
2.0,1.0,2.0,-50.72,122.14,-71.49,-4.0,1.24,-26.27,-116.9,15.72,-79.3,18.28,8.19,19.11,1.0
2.0,2.0,2.0,-34.09,-83.9,10.98,-2.29,-4.43,-176.8,-75.67,-8.0,-244.66,-10.65,16.84,216.92,1.0
2.0,1.0,2.0,-1.21,212.49,13.93,2.56,0.12,36.91,-4.64,19.92,213.16,-7.88,-12.49,-51.66,0.0
2.0,2.0,2.0,116.48,22.31,50.48,4.87,2.25,-55.39,79.25,35.64,-133.01,11.07,-49.47,127.51,1.0
2.0,3.0,1.0,92.8,60.56,-88.7,-0.7,-1.99,-5.89,-56.1,-11.08,-60.27,-41.27,-96.52,255.91,0.0
2.0,4.0,3.0,68.99,59.11,-10.01,-1.45,-4.69,75.88,-121.59,3.66,-41.05,106.08,-95.99,52.79,0.0
3.0,2.0,2.0,14.4,-111.7,1.45,-1.98,-2.84,-51.81,38.73,-47.77,-28.93,-50.66,-8.5,173.58,1.0
1.0,4.0,1.0,60.25,-88.87,75.8,-4.98,-0.83,36.07,-176.06,53.67,-41.08,-54.92,-41.86,-60.46,1.0
2.0,1.0,2.0,203.3,163.94,25.21,-1.77,-1.99,-25.17,-92.74,-4.53,97.41,-35.04,-106.74,121.28,0.0
3.0,2.0,3.0,2.83,-16.94,-3.41,-2.05,3.6,31.5,-70.96,-26.32,110.94,0.54,31.84,-26.36,1.0
3.0,1.0,3.0,108.08,251.13,23.3,0.89,-3.64,-12.66,-66.84,-40.16,60.9,-0.02,-101.67,280.03,0.0
2.0,1.0,2.0,-69.1,-35.73,75.36,-0.36,-4.24,53.93,23.46,-5.29,171.09,45.05,19.69,-111.3,1.0
2.0,2.0,3.0,-25.06,-23.57,18.67,0.22,0.48,-7.63,6.48,-37.07,-24.43,-24.65,48.43,-209.68,1.0
2.0,3.0,3.0,-33.51,391.86,57.85,1.2,0.04,11.85,62.99,-54.32,-4.32,-13.81,-25.21,-8.09,1.0
3.0,1.0,3.0,-103.15,226.74,-7.28,-1.66,2.93,-27.95,56.15,19.72,-89.42,31.89,33.22,97.74,1.0
2.0,2.0,1.0,19.38,456.64,17.85,3.54,-5.17,-79.58,-87.98,-5.35,105.85,-36.57,-108.84,422.88,0.0
3.0,3.0,3.0,-32.64,105.01,32.56,-0.89,3.2,-0.54,-20.6,1.15,40.81,39.92,37.29,-81.69,1.0
2.0,2.0,3.0,79.61,-115.06,28.39,-0.04,3.25,37.0,116.97,-4.82,-96.2,-5.62,-0.34,-127.94,0.0
2.0,2.0,3.0,-38.26,-275.87,5.69,2.6,1.69,6.69,-77.88,13.09,123.33,44.3,109.13,-381.86,1.0
2.0,3.0,2.0,-44.99,-21.57,-51.9,4.06,1.73,-105.24,40.88,-12.04,-302.34,53.51,27.86,51.56,1.0
2.0,3.0,3.0,-0.4,313.42,7.64,-1.17,2.72,53.33,-29.24,-34.61,209.67,-74.01,-7.59,-63.92,1.0
2.0,3.0,2.0,-23.7,324.19,-62.33,3.59,0.71,-30.96,-49.92,-19.93,236.34,1.19,16.2,-78.84,0.0
3.0,3.0,2.0,89.2,193.16,-21.25,-0.91,1.52,-77.52,-79.49,-44.94,351.96,28.19,12.45,0.03,0.0
3.0,1.0,3.0,-3.74,204.78,71.61,2.26,-4.77,19.43,-79.32,16.41,-155.36,-63.8,-83.76,275.37,1.0
3.0,3.0,1.0,98.55,-43.16,-115.0,8.58,-2.26,18.83,-21.78,41.26,-43.4,35.27,-108.1,344.47,0.0
3.0,2.0,2.0,15.26,118.06,34.65,1.98,-3.72,37.34,-29.34,7.14,117.15,72.02,-62.1,233.54,1.0
3.0,2.0,3.0,-3.06,273.86,46.99,-0.25,2.1,-15.82,73.52,-1.87,-80.5,0.51,-34.79,214.94,1.0
3.0,3.0,3.0,-18.3,182.42,47.05,0.93,-0.39,53.66,-24.81,26.36,216.74,12.42,-5.88,-34.2,1.0
2.0,2.0,1.0,47.49,-191.83,6.81,2.92,-0.7,111.13,46.77,30.56,-243.37,94.48,-118.26,339.04,0.0
2.0,2.0,1.0,92.29,33.72,41.1,3.73,-3.99,-5.17,25.39,-6.64,-4.54,-1.98,-94.16,237.97,0.0
3.0,2.0,3.0,-91.89,-14.11,-45.93,-2.61,1.63,117.43,29.1,-24.38,265.96,56.49,66.64,-270.54,1.0
2.0,3.0,3.0,-68.33,165.7,56.31,-0.7,2.43,43.85,-15.37,-80.65,202.37,4.58,56.45,-242.39,1.0
2.0,2.0,2.0,62.78,-144.97,-17.73,0.03,-5.05,85.25,-61.71,-44.12,-164.48,25.21,-112.76,239.08,0.0
1.0,2.0,1.0,-111.15,-167.17,29.46,2.65,-4.28,-89.67,-58.31,7.77,41.16,-76.4,67.83,-32.21,0.0
3.0,4.0,2.0,93.18,156.36,50.29,-2.19,1.29,10.24,-1.78,-25.43,72.74,-29.99,-77.39,258.32,0.0
3.0,3.0,2.0,24.71,-65.85,56.06,-2.88,2.9,-62.85,-78.25,16.51,115.67,61.53,51.24,-46.4,1.0
3.0,1.0,3.0,-51.04,72.59,-9.66,6.91,4.44,-62.05,107.86,-24.47,-32.23,38.3,63.03,32.4,1.0
3.0,1.0,3.0,-3.69,-77.72,26.78,2.51,-0.04,30.33,-28.28,1.99,4.22,72.83,9.96,-0.31,1.0
2.0,2.0,3.0,113.24,98.1,-1.69,-4.81,-0.05,36.38,68.57,-19.44,-40.44,-104.03,-82.45,112.18,0.0
2.0,1.0,2.0,-61.48,7.17,-38.19,5.28,-1.43,-20.89,29.09,23.12,232.09,72.33,48.82,-81.61,0.0
2.0,3.0,2.0,7.75,15.33,-32.18,-0.12,-2.63,20.3,-129.99,-24.05,-30.3,29.55,-25.37,-25.52,0.0
3.0,2.0,2.0,-3.58,207.97,53.52,-1.87,-6.32,-113.79,69.97,-2.09,-196.59,30.86,-87.21,520.59,1.0
4.0,1.0,2.0,26.14,134.85,-38.88,-1.71,-4.09,-11.34,-97.54,41.13,156.12,19.66,-72.16,385.39,1.0
2.0,1.0,1.0,122.6,127.9,94.14,-0.53,-0.81,2.02,-32.13,-5.68,-203.08,-57.8,-126.11,263.42,1.0
3.0,1.0,2.0,112.42,-171.06,-6.98,-3.97,-1.71,56.47,-32.5,17.71,-166.39,-26.56,-97.95,237.9,0.0
1.0,3.0,3.0,193.29,139.34,-32.61,0.48,1.77,-18.12,-111.45,33.82,174.81,-26.62,-31.97,-248.87,0.0
0.0,3.0,1.0,86.49,-151.39,13.25,-5.58,-0.41,-46.92,-27.46,-10.24,-72.52,-63.67,-18.74,-91.05,1.0
2.0,2.0,2.0,-3.78,87.06,-55.72,-1.81,0.4,33.09,-78.63,-30.37,212.39,20.49,4.21,-61.53,0.0
2.0,3.0,3.0,-86.45,171.7,-30.95,0.1,-3.09,35.15,-49.84,30.04,50.03,-40.77,5.43,-77.4,1.0
3.0,2.0,3.0,121.65,65.79,-18.48,-6.07,2.87,51.72,74.95,26.12,-104.18,64.31,-73.5,96.87,0.0
1.0,3.0,2.0,-55.17,22.47,100.18,-0.65,1.95,-53.97,36.91,32.82,-240.5,-55.69,35.76,-112.64,1.0
3.0,3.0,1.0,-60.35,-150.46,-23.31,-1.32,-8.98,58.08,83.98,-18.52,-290.38,-39.74,-124.0,514.85,0.0
2.0,4.0,2.0,-61.16,223.33,39.05,0.4,-2.63,-70.24,86.9,1.24,194.81,-31.42,19.45,50.18,0.0
2.0,2.0,2.0,-68.2,25.47,-22.49,2.37,3.14,-85.16,39.71,0.33,-54.93,11.86,81.82,-126.85,1.0
2.0,3.0,2.0,-83.83,-271.4,2.26,3.57,3.55,58.38,101.19,16.38,454.88,-0.41,155.09,-518.07,1.0
3.0,2.0,3.0,-55.21,-263.55,-6.3,3.28,7.14,58.32,-7.18,-6.03,231.79,-8.56,143.2,-411.53,1.0
2.0,2.0,2.0,89.4,24.56,-2.8,-2.89,0.98,-74.4,111.43,-10.46,-60.63,-4.59,-37.7,185.53,1.0
4.0,2.0,2.0,-13.88,161.25,-37.49,0.34,-2.66,-111.05,40.62,-60.05,119.7,-21.46,-18.95,401.19,0.0
2.0,3.0,1.0,88.46,17.37,-25.67,5.31,-0.65,-99.53,-71.21,12.46,-55.35,-37.47,-43.13,176.84,1.0
2.0,1.0,1.0,-52.47,-203.87,-16.33,1.67,-3.99,-21.92,-10.52,68.66,-208.53,-71.01,-17.17,164.85,0.0
3.0,4.0,2.0,120.98,151.52,18.36,-2.39,0.15,-2.67,-11.91,-17.39,77.89,21.17,-81.94,232.35,0.0
3.0,3.0,3.0,-80.35,149.89,-16.07,0.78,1.73,-109.05,46.78,-38.9,246.32,-79.91,97.65,-8.16,0.0
2.0,1.0,2.0,16.25,273.21,-130.83,-2.91,-0.13,-55.35,-42.71,-7.79,122.85,54.62,-25.93,151.88,0.0
2.0,2.0,2.0,-8.66,107.47,34.88,-6.06,1.42,-48.83,-6.93,-48.49,-331.29,-100.26,-40.64,226.15,1.0
0.0,2.0,0.0,137.92,-170.65,-77.62,-5.43,-3.45,-60.55,151.32,-17.41,-183.2,-10.73,-92.98,99.75,1.0
3.0,2.0,3.0,-156.94,-189.62,-46.87,-5.03,-6.89,-27.87,-17.58,31.33,0.43,-41.68,68.58,5.2,0.0
3.0,3.0,3.0,10.23,393.8,-5.04,0.06,7.49,-3.45,-42.51,-17.81,333.7,15.84,48.8,-107.84,0.0
3.0,3.0,3.0,-5.54,258.16,-65.98,3.82,-3.36,-80.59,-44.37,15.95,214.0,26.74,-1.95,144.04,0.0
3.0,2.0,3.0,112.72,268.16,-31.92,-2.17,-1.74,-9.29,-183.85,-12.69,196.45,36.65,-79.89,217.68,0.0
3.0,3.0,2.0,50.64,5.01,-16.48,6.57,-2.85,-8.42,50.76,55.06,-158.82,19.38,-75.02,282.15,0.0
2.0,3.0,2.0,-29.82,66.65,-142.75,2.09,-4.24,4.88,51.02,-3.38,96.4,23.05,-24.78,125.72,0.0
4.0,1.0,3.0,34.87,142.79,35.15,-3.51,3.37,-52.5,-29.94,-43.41,-22.02,69.28,-8.43,197.52,1.0
3.0,3.0,2.0,-56.95,94.25,5.55,-5.48,-3.09,29.95,-22.82,-8.03,172.49,5.04,-13.56,147.43,0.0
2.0,2.0,2.0,27.59,-15.04,-57.91,-1.73,-3.06,-23.72,54.93,23.92,-136.93,-0.14,-64.6,269.26,0.0
2.0,3.0,3.0,-44.03,91.18,53.68,0.33,0.11,-27.57,44.4,-14.33,18.34,-23.09,37.7,-127.52,1.0
2.0,3.0,2.0,52.89,185.85,-12.89,-0.44,0.36,36.4,-92.88,-10.52,-210.82,-28.26,-104.98,255.54,1.0
2.0,2.0,2.0,85.19,41.67,10.8,1.59,1.94,64.96,17.63,23.57,30.9,63.35,-52.67,24.07,0.0
3.0,1.0,2.0,19.06,-87.95,-1.76,-0.45,1.13,-101.54,-18.52,-15.71,-149.75,-20.73,18.13,179.4,1.0
3.0,2.0,1.0,57.14,7.68,48.2,-0.56,0.95,-150.82,-47.27,-4.08,-128.76,48.65,-16.02,327.82,1.0
3.0,3.0,2.0,41.22,132.26,-26.54,-2.13,-1.44,37.11,127.23,54.8,82.32,-16.62,-74.44,233.45,0.0
2.0,3.0,2.0,83.82,-1.5,84.16,4.01,1.09,60.19,13.13,-27.75,25.49,-94.73,-50.34,18.79,0.0
2.0,1.0,2.0,4.43,118.57,37.0,-5.25,1.02,-12.64,1.32,91.97,-86.34,124.98,-21.38,48.07,1.0
2.0,3.0,2.0,-60.34,89.93,-2.98,0.73,-2.48,-21.05,111.16,17.05,116.34,16.33,14.83,33.37,1.0
1.0,2.0,2.0,6.4,6.88,-20.12,1.77,0.4,-42.61,12.48,-26.34,-52.34,76.49,7.87,-52.19,1.0
2.0,2.0,2.0,-0.36,137.65,-5.92,-1.51,-0.92,11.75,-1.96,14.17,135.94,10.12,-19.85,48.91,0.0
2.0,2.0,1.0,91.28,-224.91,-18.45,-3.27,-4.14,42.46,-89.97,-3.14,-175.13,-2.18,-103.39,264.47,0.0
2.0,3.0,2.0,73.06,-83.41,-69.62,0.32,3.83,20.05,-20.93,23.21,-63.55,-3.83,-3.94,-119.19,0.0
3.0,3.0,2.0,6.91,-27.51,39.77,-1.69,1.93,-16.63,-87.2,-51.41,53.3,40.02,24.15,-21.19,1.0
3.0,1.0,2.0,44.93,95.25,50.63,0.11,-2.0,-1.4,12.45,17.15,4.06,7.22,-67.45,274.96,0.0
2.0,2.0,2.0,-108.91,-147.51,-23.65,1.62,-3.01,73.73,10.36,29.99,248.89,-3.59,58.32,-152.71,1.0
2.0,2.0,2.0,-6.99,-152.22,-44.63,1.47,-6.51,14.65,-44.9,2.38,-145.47,-31.28,-60.4,206.16,0.0
2.0,3.0,2.0,128.66,-215.27,38.26,-0.96,1.82,-51.02,93.3,-18.55,155.81,6.64,19.71,-91.51,1.0
2.0,1.0,2.0,92.24,99.02,-90.59,3.49,-5.14,-43.31,15.59,4.01,-36.28,67.36,-100.89,329.93,0.0
2.0,2.0,1.0,-97.26,-126.17,8.39,0.17,-1.52,-53.92,79.05,33.49,48.02,-28.81,54.87,32.06,0.0
2.0,1.0,2.0,116.15,46.56,5.96,-1.63,6.35,-79.85,53.87,12.51,109.22,6.18,31.8,-102.02,0.0
2.0,2.0,2.0,1.19,70.75,-5.1,-0.6,-1.08,15.66,-49.34,-9.98,-73.54,25.1,-47.19,118.87,1.0
3.0,3.0,3.0,17.62,248.75,1.55,2.45,-4.25,-46.91,51.74,42.71,164.22,-6.0,-41.35,239.28,0.0
3.0,3.0,2.0,23.47,-22.05,25.41,-4.39,-2.9,-92.19,-90.0,-52.58,-49.83,20.03,-22.65,276.82,1.0
3.0,1.0,2.0,49.72,-54.89,-4.21,1.05,3.35,-33.24,-26.95,38.51,100.32,57.46,41.47,-114.59,1.0
2.0,2.0,3.0,-99.48,98.48,38.65,-1.95,2.48,128.24,-34.81,41.54,238.96,7.34,75.86,-435.5,1.0
3.0,0.0,2.0,41.22,102.07,-106.62,0.79,0.88,3.29,-67.0,-18.44,200.59,-23.02,-14.91,102.55,1.0
3.0,2.0,2.0,9.72,114.44,-4.58,1.55,-1.14,96.02,10.98,-9.01,160.66,-34.41,-51.22,82.31,0.0
