cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
1.0,1.0,1.0,46.16,80.25,89.14,104.62,-78.01,-0.2,-57.73,67.5,-5.15,-3.1,-169.1,-29.74,47.35,1.25,37.18,-51.09,108.47,2.0
1.0,1.0,1.0,134.02,100.17,-39.83,25.67,-70.48,-20.25,-1.32,29.12,-8.41,5.52,213.08,1.81,-40.67,9.08,-28.05,64.72,5.34,0.0
1.0,0.0,1.0,7.61,-22.84,-31.75,69.27,-60.06,25.93,-115.47,43.43,1.03,4.78,29.37,-8.11,167.25,-6.76,-70.88,-141.12,3.39,2.0
1.0,2.0,1.0,90.29,124.39,41.24,274.2,-152.1,-14.64,78.5,1.81,-13.29,-18.01,64.51,9.95,90.42,13.23,108.08,-220.01,-4.52,2.0
1.0,0.0,1.0,-77.78,-60.12,16.46,-91.75,71.38,-14.36,-19.15,-52.92,4.16,7.82,110.54,41.46,42.64,-27.24,-10.82,208.45,56.37,1.0
1.0,2.0,1.0,29.87,-17.07,-37.48,100.66,-64.86,-6.7,28.93,36.07,-0.82,9.94,-65.87,39.81,170.59,-5.43,-56.17,-175.85,-93.85,2.0
1.0,1.0,1.0,101.29,-49.39,-24.28,-14.63,72.81,27.13,12.82,-62.4,-2.51,1.55,-111.04,-41.9,32.4,-9.08,-71.47,-56.41,-76.75,0.0
1.0,0.0,1.0,-37.03,16.95,13.42,-17.02,-156.53,4.66,-1.22,-200.94,2.58,6.65,-14.07,-7.18,20.39,13.32,6.43,193.32,80.43,1.0
2.0,1.0,1.0,-33.0,50.58,-30.56,232.94,-102.28,-89.73,70.0,-182.3,-9.94,5.21,-158.48,-4.94,157.73,35.25,155.81,-11.78,-37.39,2.0
1.0,1.0,1.0,-64.98,-7.8,-16.72,-15.68,-27.27,-16.31,-25.94,-4.46,3.1,6.72,36.54,-22.69,105.25,-8.59,-52.18,48.99,160.44,0.0
1.0,0.0,1.0,0.95,56.63,-45.5,95.21,1.58,-35.7,-15.02,54.63,-0.77,5.41,-64.87,-29.16,101.04,5.66,25.45,-145.71,27.7,0.0
1.0,1.0,1.0,24.37,75.55,0.71,107.06,-203.73,42.76,36.77,29.09,-5.41,13.91,-61.53,-26.3,-39.69,13.07,61.03,-6.73,-53.8,1.0
1.0,1.0,1.0,-81.62,-8.33,5.39,-80.27,-31.69,33.6,90.42,16.29,7.42,-12.74,-36.63,19.18,42.64,-24.43,-68.83,75.18,-41.18,2.0
1.0,1.0,2.0,-160.86,-121.78,2.49,35.99,-62.48,37.62,127.29,40.09,1.68,0.69,105.6,40.88,101.93,-14.55,158.83,330.86,86.5,1.0
1.0,0.0,1.0,6.36,39.76,34.98,-8.89,-8.7,-28.69,115.43,91.52,3.6,-14.04,-34.72,-28.61,-77.42,-25.92,14.89,-114.19,-67.07,0.0
0.0,1.0,0.0,239.45,170.39,-34.73,135.15,41.26,45.48,-18.2,38.82,-14.19,-4.36,272.6,3.63,150.2,30.78,-29.4,-50.34,-131.32,2.0
0.0,1.0,0.0,7.64,68.16,14.7,323.71,-48.91,17.84,-112.16,-39.83,-17.56,-3.18,-102.7,21.45,164.16,-10.99,167.78,-190.23,139.25,2.0
2.0,1.0,0.0,-154.74,-9.46,-37.55,-30.27,188.54,-2.9,-89.42,-98.99,8.16,0.47,94.89,55.04,63.51,-5.55,28.16,-116.16,-5.1,1.0
1.0,1.0,0.0,-240.69,26.96,29.16,4.87,29.54,14.08,-92.59,154.36,7.55,12.84,-1.07,-20.53,-21.04,25.06,128.37,3.56,-96.85,1.0
2.0,1.0,0.0,-144.1,50.13,-9.94,205.11,158.4,34.37,-26.74,-13.47,-2.15,-6.31,-24.05,44.16,424.4,-35.53,141.18,-3.61,137.72,1.0
2.0,1.0,1.0,68.38,27.27,52.13,14.1,13.66,-6.8,-6.97,125.55,-5.55,-4.3,-75.3,-22.07,-8.12,-7.76,-33.73,-12.27,69.37,0.0
1.0,1.0,0.0,-201.36,35.14,4.12,-131.87,178.05,-1.39,19.33,-144.15,16.71,-10.93,143.46,16.9,149.97,39.06,-103.01,-68.1,-39.47,0.0
1.0,0.0,0.0,-69.74,-48.69,13.09,-103.89,67.84,64.16,75.75,-146.07,3.91,-0.18,19.61,34.89,-330.71,0.97,17.61,-188.73,-0.38,0.0
1.0,1.0,1.0,-127.42,-61.51,-69.53,-47.23,33.46,55.79,63.83,-242.69,2.21,-4.33,135.88,-37.09,-85.11,-20.09,79.42,128.68,-68.54,1.0
1.0,1.0,1.0,-90.92,-88.91,16.86,-39.88,35.98,-3.81,-40.15,-117.31,0.26,-8.44,-50.56,-20.67,-313.47,-12.34,71.86,-184.04,100.49,0.0
1.0,1.0,1.0,38.48,-46.1,22.72,-70.1,88.36,-71.12,42.07,126.05,-1.99,8.33,42.8,16.27,18.89,-13.18,-4.33,238.59,-204.94,1.0
1.0,1.0,1.0,17.87,69.25,9.45,96.44,-125.51,59.98,-11.05,-133.51,-4.21,6.76,-126.71,-15.54,118.78,-12.35,49.48,123.46,21.22,1.0
1.0,1.0,0.0,-83.79,51.23,-3.53,-11.71,13.98,-50.25,-1.06,69.48,1.52,4.66,-55.13,30.39,59.65,-7.09,7.62,93.37,-117.92,0.0
1.0,1.0,0.0,42.83,-38.31,14.17,28.49,119.86,48.6,-4.99,103.61,-7.86,9.91,-117.17,0.51,-269.07,13.01,58.38,-290.17,17.58,0.0
1.0,2.0,2.0,123.78,55.83,12.38,275.63,-143.12,-97.66,50.26,131.11,-10.81,2.7,15.41,18.09,134.06,-8.63,106.84,-237.97,-1.48,2.0
1.0,1.0,0.0,-253.18,-3.04,-46.22,53.88,140.08,11.05,54.16,-19.07,7.22,1.07,-216.07,43.99,62.39,-16.56,147.41,-126.88,-100.62,1.0
1.0,1.0,1.0,-106.38,14.64,5.04,-61.68,-113.83,9.61,-40.39,-172.47,7.72,-2.55,225.81,12.61,-32.14,-14.78,-8.99,95.89,-77.74,2.0
1.0,1.0,1.0,1.89,16.5,52.63,30.67,-33.39,-16.34,2.36,-171.71,1.13,4.0,51.0,9.89,57.31,14.87,-16.81,-63.12,209.82,2.0
1.0,1.0,0.0,-296.69,53.38,-8.53,45.86,141.53,0.29,104.81,99.71,12.85,3.95,37.48,-17.39,40.73,-7.27,125.67,-298.77,-6.35,1.0
1.0,1.0,1.0,-67.84,-105.19,26.82,-24.02,-122.63,-24.03,-144.77,-13.31,3.08,-6.65,-61.67,16.03,-67.27,27.24,-37.09,-41.45,-74.57,2.0
1.0,2.0,1.0,290.97,-41.43,2.25,-45.01,129.03,-16.77,75.68,111.34,-17.56,-3.0,-11.15,-19.71,-172.44,-37.49,-58.04,104.49,19.73,0.0
2.0,1.0,2.0,98.98,18.29,-0.33,127.36,-57.65,30.11,28.55,67.4,-2.57,8.82,8.97,-11.23,52.6,26.9,26.44,-231.98,122.15,2.0
1.0,1.0,1.0,-97.96,40.48,17.85,-61.68,-49.88,-57.59,6.27,89.63,11.46,7.57,-104.11,21.27,-22.95,20.14,-11.47,-41.19,130.19,2.0
1.0,1.0,1.0,-103.25,-27.46,-9.15,-29.81,94.27,16.58,81.16,59.64,4.14,8.22,3.93,-9.46,72.73,13.63,33.99,88.87,68.51,1.0
1.0,0.0,1.0,16.8,214.16,-25.91,160.05,-98.92,30.99,39.28,-15.42,4.71,-5.41,0.12,-37.93,142.3,-0.85,62.64,-275.62,6.03,2.0
1.0,1.0,1.0,-16.84,-43.88,28.19,-178.49,91.09,-25.55,-83.98,-120.79,4.43,-1.58,55.07,18.86,-189.86,-3.53,-44.73,124.75,-11.39,1.0
1.0,1.0,1.0,-165.64,-52.82,-8.24,-88.81,-139.87,42.18,30.51,-97.42,11.25,6.75,0.45,-26.12,-2.99,-12.01,-85.25,19.95,-22.83,2.0
1.0,1.0,1.0,-91.84,-78.43,8.02,1.81,8.82,-49.49,-14.63,-19.82,7.52,3.88,-1.17,-22.79,164.23,-23.58,-59.28,-92.15,-47.95,2.0
1.0,1.0,1.0,153.75,68.73,-16.41,208.74,-166.96,-32.8,-2.03,-74.17,-17.88,-4.98,-126.92,2.13,189.87,24.84,-5.77,48.96,-102.87,2.0
1.0,1.0,1.0,44.82,-86.09,-60.11,-164.71,84.2,45.57,-132.96,-120.67,-0.88,11.84,-68.81,31.72,-309.74,-13.99,-5.85,115.63,-41.22,1.0
1.0,2.0,1.0,-20.81,12.33,-30.11,-151.34,-35.94,19.74,-86.5,27.07,7.46,6.32,25.9,-92.85,-106.66,2.04,-107.8,64.68,-0.12,2.0
1.0,1.0,1.0,-43.82,8.5,-28.62,116.71,-23.87,-8.13,-10.26,-60.43,-5.24,-10.34,8.16,0.3,113.81,15.52,68.05,-0.74,-114.07,2.0
1.0,2.0,1.0,39.23,-29.63,-17.94,136.9,-63.72,-22.52,-32.42,-13.08,-2.04,-6.43,-74.1,-10.52,175.02,11.91,-31.87,-229.65,-5.97,2.0
1.0,1.0,1.0,129.23,37.43,2.32,21.15,-65.87,29.72,14.02,-37.37,-8.61,9.18,-112.01,-12.85,-6.59,36.09,-13.98,151.87,47.71,1.0
1.0,1.0,1.0,209.77,1.05,52.9,-11.11,150.9,-47.14,32.43,-194.86,-6.28,-6.25,-200.48,-22.75,51.91,33.78,-106.6,-93.54,-54.06,0.0
1.0,1.0,1.0,-97.41,-78.96,36.73,-156.8,152.64,28.12,-15.32,144.04,6.51,8.87,-22.3,-7.87,5.89,1.42,-55.27,178.34,-32.79,1.0
1.0,1.0,0.0,-295.27,61.99,-35.24,-71.81,75.05,17.53,-14.89,109.14,16.23,3.75,38.74,6.43,156.22,3.72,22.83,77.18,-45.83,0.0
1.0,1.0,1.0,-64.72,-20.27,-28.7,-78.85,41.74,-43.48,-40.86,-63.33,0.84,-5.09,57.63,6.72,-260.58,-19.35,77.39,31.69,160.19,1.0
1.0,1.0,1.0,-113.93,-82.53,2.83,-54.84,130.77,5.59,35.65,-213.31,-1.08,9.61,-159.35,-15.28,-130.66,3.6,124.79,168.63,-114.01,1.0
1.0,2.0,1.0,119.13,200.25,24.19,171.53,-189.02,-94.41,-2.63,38.59,-6.68,6.91,41.0,3.36,173.93,-2.0,-4.73,-60.53,45.22,1.0
1.0,1.0,1.0,80.2,71.0,50.96,71.53,-136.22,-37.22,-45.84,21.73,-6.44,-4.09,-114.93,-6.42,-57.06,21.5,-29.86,-119.58,-84.2,2.0
1.0,1.0,0.0,-340.56,-20.29,-16.56,16.44,-21.98,-20.18,77.21,-130.4,10.6,-7.08,49.08,-34.22,-66.76,26.91,175.85,-34.67,57.93,1.0
1.0,1.0,1.0,66.89,116.71,-2.73,267.15,-68.45,67.5,-35.07,197.71,-10.16,5.24,65.52,11.28,183.54,3.04,128.32,-178.63,-60.62,1.0
1.0,1.0,1.0,-135.83,-80.07,-57.63,51.37,-79.75,2.0,-33.64,-62.61,-3.26,-1.14,14.8,25.44,49.54,-22.33,34.77,86.27,-66.92,2.0
1.0,1.0,1.0,4.02,-18.76,43.9,-97.89,49.41,64.61,43.83,3.96,2.24,-1.71,174.31,14.22,-276.79,0.97,-16.32,-145.12,-32.48,0.0
1.0,2.0,1.0,-118.54,47.46,-46.23,-2.62,-86.23,-32.93,0.71,-77.21,4.25,-8.1,185.33,16.76,21.08,29.36,42.23,107.09,-79.6,0.0
1.0,1.0,1.0,-12.9,39.08,-29.16,148.09,-310.88,-10.14,14.57,-0.44,-6.23,-12.43,-53.42,-5.45,-37.76,26.58,52.43,-58.0,-0.64,2.0
1.0,0.0,1.0,-52.21,24.64,39.13,99.52,-129.75,71.54,2.74,-54.56,-1.9,-9.94,95.64,44.42,36.21,8.13,102.71,51.61,-117.76,1.0
1.0,1.0,1.0,106.6,57.42,-73.26,26.71,-113.01,-49.39,-53.05,52.03,-4.22,-3.69,-75.31,8.81,63.88,2.32,-29.68,139.76,-32.44,1.0
2.0,1.0,2.0,52.98,8.0,-23.27,99.14,2.92,57.8,-14.24,-33.67,3.59,-0.01,45.85,9.42,108.77,16.06,5.39,-293.98,-82.68,2.0
1.0,1.0,1.0,206.31,-56.55,-15.08,29.75,66.15,-20.08,65.7,-249.59,-15.29,14.63,-79.48,68.38,31.75,7.65,-89.75,43.96,231.3,0.0
1.0,1.0,1.0,225.0,7.24,-16.39,-75.43,56.61,51.86,-45.99,14.21,-7.11,-2.34,-109.83,-18.01,-105.3,23.23,-109.37,35.83,17.85,0.0
0.0,1.0,1.0,49.1,122.95,16.51,193.05,-247.4,-13.22,22.55,62.76,-8.41,3.83,-255.9,-28.93,14.81,-1.14,83.08,-94.04,-64.6,2.0
1.0,1.0,1.0,10.28,-30.82,10.45,-26.05,133.7,-2.93,-47.79,10.01,-3.76,-9.43,186.06,-15.0,-58.31,-12.46,62.25,100.83,50.23,2.0
1.0,1.0,0.0,73.28,-4.39,-25.42,19.55,53.79,-13.53,-25.75,114.59,-7.46,3.69,73.6,9.81,42.33,13.76,-50.9,5.37,68.46,0.0
1.0,1.0,1.0,-46.12,-7.76,-13.25,-198.17,11.46,-8.03,-89.01,-142.46,6.54,-7.76,75.59,2.83,-330.01,-17.35,-33.47,58.15,-56.97,1.0
2.0,1.0,1.0,-96.4,99.35,-46.79,139.5,-239.11,-16.21,7.71,160.17,0.24,11.94,97.2,-8.82,33.39,38.73,104.77,-38.96,-49.41,1.0
1.0,2.0,2.0,-307.88,-53.34,-39.53,35.86,-221.02,46.22,26.75,-74.71,9.61,-4.44,36.86,9.15,-18.61,16.06,182.24,181.59,86.34,1.0
1.0,1.0,1.0,2.03,35.86,16.24,183.19,10.84,41.78,-42.45,-77.47,-6.3,11.98,21.13,2.68,164.52,-17.08,75.31,-169.93,-121.14,2.0
1.0,1.0,1.0,176.36,34.9,-23.21,-58.92,193.11,28.46,-4.04,11.19,-7.07,-4.19,86.31,48.41,123.64,30.92,-76.78,222.38,-18.7,1.0
1.0,1.0,1.0,-109.76,-62.45,-0.31,-146.76,34.71,-57.01,-89.33,84.34,5.9,-11.8,-80.14,27.0,-313.39,-25.45,56.18,55.84,-45.27,1.0
1.0,1.0,1.0,-187.92,-26.2,-24.2,6.94,-153.87,41.79,0.52,129.8,8.99,-3.16,-47.58,-42.39,121.04,-1.12,28.01,126.36,31.27,0.0
1.0,1.0,0.0,-239.91,38.35,25.8,-26.21,81.79,-6.26,13.04,98.4,11.34,-2.12,-134.19,-24.14,125.53,-22.71,52.45,30.89,192.24,0.0
1.0,1.0,1.0,-218.07,-7.37,5.59,101.88,-173.21,-8.22,49.17,-20.39,3.24,-8.59,13.4,-6.97,179.99,-13.57,124.01,197.02,-115.03,0.0
1.0,1.0,1.0,30.17,-68.26,13.59,-27.13,39.86,-60.12,-3.98,6.52,-3.58,-12.11,-222.12,-5.87,-208.41,27.04,17.24,-107.96,27.3,0.0
1.0,1.0,2.0,130.32,26.79,25.88,80.51,-54.23,-27.27,41.24,1.94,-6.03,10.02,-104.34,-30.72,114.64,-8.03,8.22,69.17,-124.97,1.0
1.0,1.0,1.0,188.87,149.22,-15.55,34.28,-40.71,37.65,-60.0,70.75,-5.68,4.68,70.9,-37.86,96.82,-13.91,-89.2,11.37,-85.65,2.0
1.0,1.0,0.0,-351.42,-10.68,-1.24,21.27,41.25,1.87,38.31,-58.03,15.1,-5.75,59.13,19.61,173.73,-5.25,94.3,-51.59,271.31,1.0
1.0,0.0,0.0,-25.66,-62.58,1.44,169.4,-55.84,37.71,-66.4,10.6,-16.94,12.05,-110.96,11.2,59.82,-8.68,82.54,53.58,47.02,2.0
1.0,2.0,1.0,48.71,80.67,44.23,10.68,-103.45,-2.69,-44.96,-8.74,3.02,0.35,159.07,-52.58,-23.88,12.75,-38.21,-113.31,-45.99,2.0
1.0,1.0,0.0,-196.33,113.31,40.76,77.38,-37.19,6.71,58.05,-28.44,5.08,10.68,72.55,-25.21,104.59,24.98,141.25,58.34,146.21,0.0
1.0,0.0,1.0,78.11,101.42,30.94,243.21,-83.55,-70.66,78.01,-144.87,-10.96,-4.92,-22.85,1.21,152.27,-8.5,108.62,-139.59,118.95,2.0
1.0,2.0,0.0,-369.16,76.16,-45.88,-100.86,-114.7,-17.39,55.55,3.36,17.41,1.38,31.16,24.71,41.35,-5.05,88.49,312.23,151.03,0.0
1.0,1.0,1.0,201.43,-48.98,-25.38,-61.7,115.86,-43.99,44.08,0.38,-11.09,-7.97,-283.03,-11.1,-181.94,-37.32,-50.44,29.12,-169.92,0.0
1.0,1.0,0.0,-19.18,144.29,-24.42,71.25,88.03,29.13,-70.82,-59.73,-5.35,0.98,-101.49,35.85,33.07,-17.19,77.13,-15.66,92.02,0.0
1.0,0.0,1.0,148.02,80.1,49.3,280.76,-22.37,-1.67,-13.93,-86.28,-14.86,3.53,47.32,1.9,204.77,-1.34,123.34,-145.73,87.75,1.0
0.0,1.0,0.0,-122.69,16.8,28.89,11.38,226.02,-27.65,32.55,40.67,-0.2,10.52,-39.99,10.18,69.47,-21.64,92.8,26.85,-109.95,1.0
1.0,1.0,0.0,208.72,47.75,-2.8,41.15,57.69,-10.84,-16.51,-120.71,-7.41,10.58,17.72,10.02,-35.31,13.43,-131.45,-339.84,-127.65,2.0
1.0,1.0,0.0,84.37,32.26,34.06,154.45,-18.87,20.74,46.66,65.51,-14.91,7.73,101.86,5.9,24.93,21.41,26.23,-123.04,-10.34,2.0
1.0,1.0,1.0,-152.7,-142.03,65.6,-128.35,36.66,15.59,-18.18,-226.27,11.81,-7.91,34.59,6.96,102.65,20.35,-134.58,26.11,-27.72,2.0
1.0,1.0,1.0,-39.32,-49.29,-51.82,-51.85,-20.73,49.28,32.5,6.49,-0.29,12.49,-119.1,-17.74,-361.98,-9.96,44.78,-189.29,50.22,0.0
0.0,1.0,1.0,-13.74,18.52,-6.04,-84.51,-55.01,25.05,45.92,-45.93,1.24,-8.42,-74.38,3.64,-69.86,-25.48,-20.64,203.12,-46.77,1.0
1.0,1.0,2.0,15.76,-118.55,-33.73,83.85,-12.25,-26.25,-46.4,-196.73,3.05,-3.37,87.07,-2.98,147.24,35.87,-59.72,-298.98,79.09,2.0
0.0,1.0,1.0,103.71,-60.56,-47.16,6.67,70.18,-33.92,-0.94,115.7,-8.1,-17.72,49.31,-6.07,-107.73,-39.15,-15.61,-84.43,194.06,0.0
2.0,1.0,1.0,51.82,32.79,-15.15,62.6,-71.12,24.79,12.93,11.33,-6.41,-1.18,-7.89,-4.0,-16.33,-1.18,-24.35,-85.7,-66.95,2.0
1.0,1.0,1.0,234.59,171.44,23.07,197.34,77.19,44.21,-74.31,13.26,-8.35,9.85,-86.32,15.75,129.53,-5.59,-7.41,-435.21,25.69,2.0
1.0,1.0,0.0,-69.48,11.93,19.85,-45.94,94.87,-21.56,-26.69,-165.99,-2.31,-5.13,-14.56,-3.15,-235.72,-0.1,118.72,50.55,80.48,1.0
1.0,1.0,1.0,180.59,56.83,42.79,136.26,-275.45,-17.44,127.72,120.32,-18.19,-1.4,56.64,-10.17,-174.26,-6.34,28.19,0.51,-24.66,2.0
1.0,1.0,2.0,-93.26,-21.19,-7.13,157.43,-208.25,-17.08,52.41,34.52,2.5,-9.72,-28.67,-33.72,51.79,11.79,108.34,-163.65,-58.47,1.0
1.0,1.0,1.0,-12.48,-49.13,33.54,72.31,51.11,-37.93,8.49,88.58,-4.59,6.39,147.76,-11.79,208.22,-6.32,98.05,264.88,21.71,1.0
1.0,1.0,1.0,74.99,-3.35,10.24,-104.71,200.88,17.01,2.18,163.04,3.35,-1.31,-65.05,27.28,29.34,-2.91,-117.03,-69.93,-175.59,1.0
1.0,2.0,1.0,-86.21,0.74,-17.0,-29.35,-119.55,-15.61,21.18,92.19,8.09,-1.36,-97.85,-47.87,-31.21,14.3,-24.67,-58.65,-31.2,2.0
1.0,0.0,1.0,-156.3,0.82,-37.8,84.27,1.1,22.59,41.61,-61.08,-2.38,8.98,61.05,-3.39,-126.34,4.81,226.18,16.87,145.71,1.0
1.0,1.0,1.0,-96.33,-7.98,-40.66,105.58,-120.91,-24.24,43.43,-67.45,0.53,-4.0,-137.77,17.99,53.19,-22.74,131.66,42.04,-41.86,1.0
0.0,1.0,1.0,-9.59,48.1,-65.06,15.53,-100.44,21.69,-69.21,-55.62,-2.5,-0.19,51.03,2.53,-19.13,4.21,19.97,112.23,17.44,0.0
2.0,2.0,1.0,35.02,-45.25,33.71,-8.68,-22.21,-14.97,30.67,-114.35,4.15,1.9,176.78,26.8,6.81,-7.67,-82.03,-200.18,105.43,2.0
1.0,1.0,1.0,94.18,-54.79,19.42,-5.59,-8.01,42.17,27.64,39.98,-8.26,5.98,-68.99,-11.71,-201.1,-37.48,5.61,-45.36,-117.35,0.0
1.0,1.0,1.0,252.76,155.17,-62.82,223.52,-29.93,-8.36,51.58,-98.82,-15.19,3.59,63.66,-5.1,217.8,-5.16,13.98,-110.75,-59.09,1.0
1.0,1.0,1.0,-213.29,-53.9,-12.48,-7.82,33.51,-38.36,-59.81,13.93,8.94,21.15,15.87,30.57,-24.7,3.23,93.17,-65.67,52.46,1.0
1.0,1.0,1.0,111.53,-56.09,26.58,33.31,101.37,20.83,2.16,127.42,-11.35,-12.88,-130.04,-8.8,-187.25,-27.19,40.29,-133.95,56.97,0.0
1.0,1.0,1.0,100.53,-18.67,-20.55,-28.55,9.51,-1.5,58.07,-101.26,-5.42,-4.41,-47.42,-10.39,-178.03,0.47,-40.12,-99.41,33.54,0.0
0.0,1.0,1.0,-100.69,89.36,-25.79,113.25,-260.67,25.09,-44.89,-99.16,1.86,-7.46,-281.43,-8.66,60.22,-2.9,101.99,72.31,42.0,2.0
2.0,2.0,0.0,-212.82,-50.62,14.26,-69.56,-12.47,-12.13,-4.44,246.57,11.47,4.05,-43.66,9.23,-138.91,1.61,-14.75,-222.74,-193.1,0.0
1.0,1.0,0.0,-41.71,49.37,-3.27,-31.43,-10.91,-79.32,56.46,50.33,3.45,-5.28,108.93,-1.07,33.39,-22.35,-44.76,5.94,3.04,0.0
0.0,1.0,1.0,147.47,45.56,-43.48,42.71,8.6,93.54,-2.67,29.87,-5.61,-5.0,63.11,-31.73,81.33,19.37,-60.82,-41.53,30.46,2.0
1.0,1.0,2.0,40.18,-58.24,33.99,75.83,-51.86,3.66,25.18,80.95,1.65,11.9,79.38,-38.54,63.62,7.14,-40.97,-270.56,-253.04,2.0
1.0,1.0,1.0,34.97,28.54,-37.07,-54.59,-25.74,66.34,-37.78,47.28,-2.61,13.65,-231.97,-19.77,-35.44,-14.53,-20.25,202.37,-43.31,1.0
1.0,1.0,1.0,-58.85,139.13,9.16,155.79,-40.23,-58.98,69.2,-14.27,2.92,-6.37,43.15,9.36,145.34,-9.37,82.58,-237.67,82.57,0.0
2.0,1.0,1.0,-136.67,-85.74,-13.29,-25.49,-69.34,4.11,53.29,-54.88,13.86,7.87,-43.41,30.33,83.98,1.55,-76.9,-209.41,36.24,1.0
1.0,1.0,1.0,142.52,52.65,3.91,204.77,-25.43,16.84,-34.59,37.58,-11.38,1.09,-141.62,25.59,127.0,25.79,40.0,-215.54,26.08,2.0
1.0,1.0,1.0,-10.53,7.95,5.81,0.86,-75.01,-35.51,5.48,82.84,2.06,8.24,171.07,-39.59,50.29,1.93,-55.79,-22.8,-78.82,2.0
0.0,1.0,0.0,75.13,96.25,-70.46,1.47,-74.32,54.21,-36.46,83.22,-1.02,4.4,-5.75,-40.45,-106.86,20.13,-113.37,-275.89,-125.23,2.0
0.0,0.0,0.0,77.3,-45.73,-0.18,26.11,67.21,-30.77,79.65,-49.69,-9.2,-0.58,67.16,-41.2,-81.87,15.4,-39.02,-140.22,34.01,0.0
1.0,1.0,1.0,-478.6,63.25,5.36,-6.75,-180.11,-5.22,28.75,-98.93,19.68,5.9,118.11,42.37,204.54,14.53,159.29,331.39,-32.66,0.0
0.0,1.0,1.0,95.22,115.72,-60.51,88.95,-130.71,0.44,-47.41,-91.22,-8.67,-0.86,-7.39,56.51,16.86,7.74,18.52,63.73,-78.87,1.0
1.0,1.0,1.0,46.35,-58.9,27.7,-27.28,89.67,-37.58,-73.01,-3.82,-2.61,-0.51,-11.31,-15.15,-90.84,6.33,-32.86,-115.92,-66.27,0.0
1.0,1.0,1.0,-64.92,-61.65,40.47,-103.44,6.8,-3.88,-34.91,241.82,-1.77,13.15,112.35,-13.39,-204.44,-36.51,84.94,305.6,-33.67,1.0
1.0,2.0,2.0,-49.75,-121.59,6.35,98.71,-130.75,10.13,27.28,122.45,3.77,1.89,-123.91,3.75,64.0,12.84,-23.53,-301.97,95.01,2.0
2.0,2.0,1.0,185.44,-41.2,-45.3,-25.21,12.86,23.15,38.55,-72.22,-9.41,-2.61,-93.16,9.37,-0.32,-1.15,-116.98,66.08,96.85,2.0
1.0,1.0,1.0,-344.11,6.24,-56.32,44.88,-149.08,43.92,-80.81,-88.67,12.77,6.35,-3.27,-25.7,252.52,9.35,97.19,209.12,23.6,0.0
1.0,1.0,1.0,129.97,107.96,-29.17,57.73,-96.23,-41.48,-16.25,-94.93,-5.95,-2.3,24.67,-42.24,101.71,31.2,-32.82,98.0,36.73,1.0
1.0,1.0,1.0,2.07,37.76,-61.54,80.21,-294.66,35.52,20.7,-97.67,-4.8,6.13,51.99,-0.68,-66.47,-11.89,20.88,44.72,-127.75,2.0
1.0,0.0,1.0,-163.38,-119.48,-2.65,-50.24,-2.52,-54.38,-77.37,-218.44,10.58,-4.86,35.79,9.7,183.92,25.79,-76.81,28.43,-44.01,1.0
1.0,1.0,0.0,-9.26,53.4,0.65,107.63,18.88,-11.24,85.68,-69.67,-6.87,2.38,44.64,18.82,58.43,-10.34,33.12,-111.07,-110.33,0.0
1.0,1.0,1.0,76.33,-34.31,-15.32,8.68,146.15,2.99,0.53,5.06,-3.5,-11.74,58.84,43.01,-13.36,10.58,-39.91,-188.81,75.77,0.0
1.0,0.0,1.0,-0.78,-105.94,9.42,-35.79,-66.76,-11.06,-11.19,39.05,-5.39,-3.5,79.56,-1.17,-305.98,9.56,49.04,-5.76,82.17,0.0
1.0,1.0,1.0,131.61,77.87,74.81,-4.65,-177.1,-7.78,-17.93,-117.32,-9.43,-1.49,-38.03,-10.3,-205.81,-29.4,5.69,143.14,-77.51,0.0
1.0,2.0,1.0,41.64,-2.25,60.14,39.94,85.62,-35.54,29.86,89.87,-3.42,0.55,125.9,15.33,158.16,-29.51,38.88,143.88,-22.21,1.0
0.0,1.0,0.0,-197.36,-87.97,13.17,-95.67,-40.82,-3.36,25.52,-233.15,7.16,-8.02,-49.14,8.82,-289.8,-16.84,9.33,-158.88,32.38,0.0
1.0,1.0,1.0,-51.56,23.6,39.99,41.93,-105.4,45.09,-36.83,64.21,0.36,-6.17,-40.84,37.43,82.73,-4.68,3.86,55.83,-123.18,0.0
0.0,0.0,1.0,-40.36,-52.88,-23.76,-124.66,12.98,-16.62,-40.82,-228.19,5.07,5.31,-37.0,33.42,-229.65,21.35,-44.1,-71.46,119.35,0.0
0.0,1.0,0.0,-32.82,20.74,-32.57,-67.03,40.25,10.14,40.81,10.95,-0.33,-10.12,-139.04,21.57,-211.41,21.62,54.64,41.39,-71.01,1.0
1.0,2.0,1.0,-14.48,44.49,-63.02,55.87,-96.81,24.07,-42.41,21.76,-0.75,0.55,-184.28,-27.94,101.57,13.55,40.79,124.03,92.75,1.0
1.0,1.0,1.0,104.93,16.07,-33.11,-64.92,130.01,13.88,4.83,103.96,-2.18,6.54,1.33,0.88,-281.3,32.69,3.48,-203.23,-37.55,0.0
1.0,1.0,1.0,-54.33,-3.75,44.04,221.69,-138.35,-13.02,44.24,-33.43,-11.44,11.57,-31.84,20.88,137.74,1.86,142.25,39.61,159.65,2.0
