cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
2.0,2.0,134.07,-13.57,-28.59,39.06,-98.66,-109.72,-11.45,-171.03,-18.71,65.31,-13.33,119.23,-32.26,30.96,-4.8,56.43,-2.54,11.51,-5.28,6.51,147.2,-13.3,-20.3,0.0
2.0,2.0,18.36,-66.34,126.22,21.22,-22.82,-101.95,57.09,-88.8,52.2,-24.18,-32.91,-75.83,-81.03,-56.83,0.67,-48.93,184.17,4.74,7.63,-7.82,71.44,20.54,81.11,1.0
1.0,1.0,62.11,-99.32,-25.99,9.47,-85.94,-11.95,-49.96,15.86,-57.5,15.76,-30.53,-77.24,63.29,18.8,2.89,127.49,19.73,-11.85,-0.2,-0.93,-3.33,-12.52,23.96,1.0
4.0,1.0,14.09,-23.82,-54.12,-30.05,20.05,-28.72,0.53,104.87,16.13,-33.87,-4.94,-53.72,41.25,-2.64,-7.34,-18.88,-70.12,-36.04,0.84,-1.43,-2.83,13.58,-120.34,0.0
3.0,2.0,7.32,87.85,20.99,18.33,18.94,-13.45,93.73,-71.13,12.01,91.94,65.92,205.0,30.99,-11.03,-3.42,0.61,-101.17,5.23,-8.36,10.92,-86.77,4.79,5.89,2.0
3.0,2.0,-8.35,42.54,133.25,59.16,116.04,-106.69,82.3,-145.1,112.51,-115.06,-88.11,-49.53,-110.81,21.83,-1.95,38.84,224.2,-14.34,9.14,-11.61,7.56,-7.85,21.85,1.0
1.0,2.0,54.42,51.76,-52.04,-62.29,1.88,82.61,-9.84,188.21,-154.55,-8.67,-163.14,-103.03,-67.94,-71.4,-0.84,-42.88,75.22,-26.8,-0.66,-3.39,-24.27,7.84,-78.93,0.0
2.0,3.0,-98.22,29.99,-66.56,-67.36,55.54,-65.79,-70.4,-108.99,166.09,-2.06,134.71,93.88,-42.59,-41.86,2.89,-59.77,-93.69,-26.82,-0.16,4.26,-252.51,-5.6,-11.14,2.0
4.0,1.0,37.15,72.34,-22.38,65.27,-71.05,78.14,-151.79,95.89,7.48,14.4,-13.24,-38.78,71.12,-6.7,2.57,77.94,-45.96,-7.75,0.11,-0.13,-45.75,-0.69,26.15,2.0
2.0,1.0,-0.52,-6.91,-36.81,90.3,-27.47,-22.11,71.67,13.49,1.76,-40.44,-93.49,-7.19,60.17,68.46,0.71,26.65,94.9,-5.65,4.41,-4.59,76.19,-16.94,37.8,1.0
2.0,1.0,53.46,-39.09,32.96,-24.32,-5.9,-33.26,-146.24,12.83,-47.04,36.1,19.29,-96.98,-119.38,76.82,-1.39,-39.63,-24.26,11.82,-2.22,0.36,-8.14,31.26,119.17,1.0
2.0,2.0,-28.7,-151.05,-74.65,44.08,18.22,-53.39,54.68,16.98,-34.08,81.25,62.64,-6.91,23.05,-23.57,2.21,4.1,-42.07,9.97,-4.48,6.09,-37.34,15.39,-17.89,1.0
2.0,0.0,-15.94,18.58,31.74,15.36,1.96,100.31,13.16,37.98,14.96,3.39,-29.79,-108.22,134.26,-16.32,1.62,14.85,89.3,49.47,-2.07,-1.37,89.23,7.03,-180.29,0.0
2.0,2.0,-11.64,-21.46,66.42,62.55,-68.96,-0.76,19.79,90.45,-142.02,-86.57,32.47,33.36,-64.16,5.46,-0.43,-30.73,-118.44,-10.01,5.31,-4.37,-18.85,-38.63,-21.02,2.0
2.0,3.0,31.85,39.9,-163.13,60.48,150.54,-137.21,-1.96,64.05,4.9,-45.93,-176.21,-58.67,-17.6,-16.34,-4.97,-29.11,91.49,-1.15,-0.55,-2.96,-44.89,2.04,-67.07,0.0
2.0,1.0,75.94,159.69,-108.93,31.2,-12.8,59.31,80.43,-96.77,-0.91,68.57,39.43,-3.32,-23.64,33.61,-3.59,-50.98,31.26,1.04,3.73,1.67,71.21,12.53,42.18,1.0
2.0,1.0,60.32,34.98,-5.67,3.86,50.46,19.49,-96.23,4.5,115.47,-21.88,-10.42,-37.99,67.86,-28.03,1.62,-57.8,-41.79,29.89,-0.08,-1.18,-96.79,-9.57,-1.1,1.0
0.0,2.0,-67.8,-35.21,-35.0,30.95,107.94,-104.35,16.2,-48.21,-33.4,-111.17,-173.47,6.43,31.81,23.98,-1.5,-27.69,248.86,-8.87,9.69,-10.45,48.04,-4.66,38.26,1.0
2.0,2.0,36.09,-53.65,69.69,-8.02,-12.81,18.73,-149.22,-25.84,-17.34,-144.09,4.44,81.46,-116.11,-24.28,3.54,34.2,-103.32,-10.99,6.17,-6.0,205.26,-7.12,-97.88,2.0
1.0,2.0,-132.52,59.14,145.13,-29.59,49.12,0.47,-13.95,57.84,212.22,75.43,216.41,62.24,-14.38,-1.66,-0.7,-36.81,-175.72,3.77,-6.31,8.17,-15.92,-13.25,-19.33,2.0
2.0,1.0,-328.88,168.97,48.0,16.06,23.31,-16.0,-102.24,290.11,-111.12,40.21,7.37,35.24,119.64,-6.34,-4.73,82.49,91.85,4.86,1.94,0.07,54.47,8.24,50.26,2.0
0.0,3.0,-135.59,-58.0,-222.82,-3.13,62.32,46.26,-85.06,66.49,122.33,-81.6,-63.99,140.8,-13.92,-17.72,0.17,19.37,3.64,-5.34,7.95,-2.57,20.17,11.89,-3.75,1.0
0.0,2.0,16.92,-52.18,-174.5,-33.15,-53.83,92.13,-37.96,19.79,97.41,-69.95,-106.99,-90.22,1.54,53.53,0.13,73.69,45.05,16.17,3.16,-4.91,43.86,-5.89,28.77,0.0
3.0,2.0,62.97,-86.63,76.51,-66.72,-12.79,49.65,-41.34,17.61,64.79,22.31,-64.91,-51.14,9.27,67.93,0.33,-17.43,72.72,-12.97,-1.82,-1.15,-126.39,15.33,20.22,0.0
2.0,2.0,66.8,15.77,6.66,67.78,-50.44,1.13,13.29,-90.89,-63.79,-41.01,40.04,13.24,-5.15,34.3,5.3,-38.63,-136.87,-25.06,-6.49,3.06,-26.73,17.75,-88.88,1.0
3.0,2.0,17.74,-13.21,-278.85,-76.87,-58.7,13.73,141.52,-454.35,-39.09,9.6,205.19,91.33,34.19,-36.21,-1.92,72.44,-203.99,13.53,-7.98,11.37,-85.54,0.21,149.41,0.0
2.0,1.0,62.37,-112.5,-135.5,-29.95,-75.04,11.84,48.3,205.16,-59.48,-16.44,-181.49,29.59,36.5,78.3,1.71,64.12,46.49,2.45,6.53,-4.41,-19.05,-12.1,62.13,0.0
2.0,2.0,39.36,55.66,-200.35,2.59,-37.8,75.96,15.65,-7.19,34.7,-64.53,-102.62,80.81,-42.68,64.1,-0.44,45.64,-15.71,0.01,2.79,-1.19,-124.37,19.18,-56.3,2.0
1.0,3.0,0.25,-53.11,-27.11,-54.79,49.81,7.95,-6.6,-48.63,-94.97,76.1,58.01,100.77,50.34,52.61,-2.81,-74.19,-69.03,-1.14,-5.36,7.56,44.24,12.18,49.39,2.0
1.0,1.0,33.66,-46.65,0.52,42.1,-57.91,-74.67,-193.23,51.97,-31.64,20.92,-77.29,80.07,-75.07,7.91,-0.22,30.48,-1.25,22.36,-4.19,2.9,-87.38,-22.02,-32.49,0.0
3.0,2.0,-54.4,46.67,73.65,28.66,23.64,9.39,85.84,-28.53,-52.52,-18.98,-15.03,-29.62,-55.54,-65.31,6.54,-27.26,111.69,-3.38,3.91,-4.22,27.93,-9.92,72.24,2.0
2.0,2.0,71.28,-1.88,-41.56,44.93,-93.55,-11.93,127.23,-126.88,-76.91,17.63,-52.43,-7.37,-5.51,-10.2,1.37,-54.83,34.51,4.88,-5.83,2.67,115.97,1.95,70.58,0.0
3.0,2.0,-27.34,1.35,71.26,20.32,108.17,56.32,41.28,-102.76,-34.1,-15.48,84.76,8.09,-77.49,-8.3,-0.8,67.53,-17.13,8.56,-0.36,0.43,-80.68,-11.34,-64.72,0.0
4.0,2.0,-93.01,-20.65,-30.6,-88.88,64.32,12.18,36.74,44.85,-66.22,-56.95,34.73,12.81,24.17,24.16,2.19,-9.53,-65.42,33.33,1.37,-1.15,-134.69,-12.77,-25.39,2.0
2.0,2.0,65.87,-14.83,-138.55,21.81,-23.73,13.48,-76.65,-106.3,-41.73,-133.76,-60.2,-94.7,47.85,-31.37,-1.38,6.39,-83.32,2.94,-2.3,-3.66,-158.89,-3.96,42.26,2.0
2.0,2.0,57.33,67.43,20.66,-66.17,-7.36,-50.03,71.57,-212.66,107.43,-21.0,67.9,-23.72,40.53,-8.85,0.89,-4.62,-32.87,23.58,-5.74,2.75,29.45,4.06,-157.26,2.0
2.0,2.0,-69.34,-127.99,-28.31,1.18,-24.02,19.16,-146.6,-161.13,154.08,33.63,38.21,-83.53,-110.26,-25.81,-0.59,-68.67,199.84,-11.06,7.41,-3.88,-48.43,-1.66,178.75,1.0
2.0,1.0,5.93,-58.25,-46.11,61.11,-54.27,62.0,16.35,-68.3,-80.49,29.61,119.48,-136.62,87.18,-42.76,-2.21,72.01,-83.68,18.48,-3.78,2.67,124.87,-16.38,28.83,2.0
2.0,3.0,69.26,-3.24,-63.45,34.5,-99.08,-39.84,15.61,-132.33,-93.87,50.91,-11.76,118.92,-42.27,-61.42,0.17,-76.28,-29.45,-3.19,-6.88,7.23,93.54,-3.72,2.22,2.0
3.0,1.0,-34.31,-147.94,-93.79,24.19,-30.17,30.83,95.74,58.86,-46.12,-5.57,-101.41,-130.16,-77.47,-9.07,-5.29,38.32,166.2,5.02,5.55,-5.97,0.05,-17.46,116.85,0.0
3.0,1.0,-38.31,-59.73,57.65,23.14,-173.88,-8.38,-54.79,33.86,70.87,-29.39,-73.63,-39.69,185.97,10.8,-0.69,110.59,70.67,4.43,-1.71,-2.55,-70.23,-3.04,60.99,1.0
3.0,2.0,13.12,80.42,-132.35,23.82,-42.44,11.89,31.94,143.88,47.93,39.49,-66.06,-45.74,-5.86,5.46,-0.66,-71.33,-50.44,13.89,-4.56,2.98,0.09,9.5,81.2,1.0
2.0,1.0,9.72,67.59,110.56,58.6,-50.97,15.79,-68.43,28.3,-10.62,114.33,56.3,-49.9,-23.39,-34.3,-4.3,-2.03,115.99,5.24,5.52,-0.86,-50.59,-1.61,114.62,1.0
2.0,2.0,-32.06,-76.83,-1.48,25.59,-4.49,10.27,7.96,67.03,102.44,-51.92,133.99,-128.85,-24.77,40.51,0.63,104.8,-155.06,2.58,2.05,-2.2,-114.16,-15.01,-110.67,2.0
2.0,2.0,40.47,46.26,-150.61,-88.29,-29.21,-6.73,-29.41,-33.17,29.43,-69.17,-56.1,-139.09,-3.41,-31.27,-0.48,-41.85,44.0,29.06,3.43,-5.19,21.95,-1.96,-74.39,0.0
3.0,2.0,-85.26,-79.19,-11.84,43.62,-6.46,-22.06,-54.44,-12.74,-167.88,-106.71,-141.21,70.44,49.73,40.21,1.54,-68.41,103.45,6.37,1.56,-4.88,-13.02,6.74,50.3,2.0
2.0,3.0,55.59,19.26,-67.94,39.84,23.88,8.28,9.87,189.16,22.29,-50.63,-164.49,168.61,-28.52,17.99,-2.55,117.19,-63.46,-40.08,4.44,-2.41,54.18,-4.29,132.1,0.0
0.0,3.0,-164.99,70.16,-66.79,6.61,-26.33,-95.63,-115.99,-85.15,-15.25,0.15,278.29,128.61,74.6,-28.5,-1.56,8.0,-228.1,7.96,2.09,6.14,-152.27,-22.12,-32.31,2.0
1.0,2.0,-131.41,-34.02,-179.56,-18.45,21.05,113.02,89.26,100.31,134.16,71.65,-87.31,-122.58,-34.04,-52.94,-0.02,60.14,200.93,-17.8,1.62,-0.86,-47.25,0.08,144.9,1.0
1.0,2.0,-27.79,-99.08,-102.95,-7.18,-47.84,-5.41,-8.28,139.14,-2.53,-35.78,-127.62,-115.24,-59.05,26.6,0.07,77.92,135.45,-17.2,8.27,-8.05,83.87,-27.02,95.89,0.0
2.0,0.0,30.91,51.76,-51.46,31.83,-83.88,-23.32,-1.82,-55.13,-92.6,-23.1,-9.75,-82.39,79.56,9.7,-2.34,52.17,73.3,17.73,6.0,-4.68,-107.35,-6.48,13.93,1.0
1.0,2.0,-193.74,97.86,-10.0,-5.68,2.49,-71.88,-50.58,-31.9,25.32,8.69,198.23,97.79,38.04,-31.82,-1.19,-25.03,-44.9,-3.21,6.72,1.68,57.74,4.35,-105.31,1.0
0.0,2.0,-82.05,24.01,-32.39,39.26,-37.69,44.12,97.51,0.51,33.01,16.92,418.34,-121.53,60.13,15.44,-7.09,-80.51,-317.26,-1.35,8.96,1.15,23.67,-5.83,-45.17,2.0
1.0,2.0,5.87,-155.69,41.39,38.59,-5.55,-96.1,90.07,20.66,-5.59,67.88,100.89,-86.45,-36.34,-61.38,-5.61,-20.67,-30.64,20.3,-0.06,1.6,25.76,-1.4,34.3,1.0
2.0,1.0,-166.44,-71.74,325.2,-27.63,-56.58,39.27,135.13,23.32,9.93,91.04,129.31,-207.52,-15.67,-43.72,0.79,-48.56,210.48,19.05,-2.65,-1.25,41.18,-18.22,-164.06,2.0
2.0,3.0,-53.06,25.07,-84.03,-5.53,19.04,6.43,101.48,110.52,21.49,-70.1,108.07,-130.21,-4.99,-7.06,0.42,-14.84,-123.48,36.13,8.79,-5.67,5.23,27.04,-38.29,0.0
2.0,2.0,6.05,8.85,1.27,11.39,-69.61,29.65,-70.06,-145.8,33.68,64.28,0.86,127.19,3.87,53.24,-3.67,26.81,43.78,-23.19,-6.16,6.75,12.63,-11.81,-2.69,2.0
2.0,2.0,-6.26,37.69,38.72,-0.98,-98.16,21.29,92.08,-17.51,77.15,-31.39,157.8,-181.16,50.1,-51.53,-2.38,57.1,-144.05,38.55,0.16,-1.89,-113.1,15.55,56.7,2.0
2.0,3.0,-40.32,141.92,122.52,-20.93,-98.06,56.4,25.82,44.3,-77.16,26.8,-40.98,72.4,1.95,53.39,-1.97,65.11,46.54,-19.75,-3.74,1.8,136.06,24.81,30.86,0.0
1.0,3.0,118.19,-68.77,-168.63,64.51,-64.74,84.14,-78.64,53.38,-110.18,-58.22,-199.58,42.13,-21.77,36.99,-0.67,2.83,44.47,-18.54,2.53,-3.26,-19.63,-8.7,-58.71,0.0
2.0,2.0,97.84,20.33,-134.84,-46.93,52.64,13.76,63.18,-166.26,18.91,48.85,70.08,52.07,-11.31,-12.47,-1.31,1.5,-3.59,3.35,6.34,1.53,15.81,-35.56,39.43,0.0
3.0,1.0,-124.24,-102.06,230.42,-17.62,-10.21,17.68,-149.0,54.15,-103.27,-3.02,72.1,25.88,52.58,35.4,-5.77,-2.75,-36.38,-20.66,-5.02,1.47,-50.92,-2.07,9.75,0.0
2.0,0.0,173.48,-18.15,-166.06,-60.79,-102.57,-127.56,-34.88,129.45,-146.96,-62.44,-140.98,-34.69,-58.43,15.09,2.14,61.83,-42.66,-1.12,8.81,-6.76,44.27,-4.19,49.12,2.0
1.0,1.0,127.97,67.28,14.18,-27.47,-40.13,0.71,53.76,-37.67,130.29,-67.49,-227.97,-133.19,45.01,-44.84,0.02,-39.93,257.96,-8.22,7.36,-11.66,58.66,18.63,113.35,1.0
2.0,2.0,108.56,47.23,-25.06,78.21,7.46,14.16,-0.74,6.66,30.6,31.56,-62.41,98.13,18.48,9.11,0.87,11.28,-59.87,-11.86,-3.85,3.82,-51.41,24.69,70.37,2.0
1.0,1.0,129.53,-102.41,-130.01,77.39,-26.45,-36.16,60.47,-115.67,-47.57,-39.19,-114.51,96.78,-71.53,-45.13,-2.73,-32.31,38.89,16.95,2.98,-1.32,-35.62,-4.23,-4.65,2.0
3.0,2.0,163.07,-86.17,-285.56,-71.26,-15.76,35.31,61.09,-232.44,29.66,12.7,-74.56,149.7,-22.38,-20.72,0.31,20.87,31.27,20.32,5.76,1.63,-26.88,3.45,135.76,2.0
2.0,1.0,170.1,41.78,-300.65,31.44,-10.58,53.01,75.84,92.64,-112.85,-30.31,-228.11,-87.05,22.83,-37.66,0.0,-25.13,15.95,-4.62,-0.44,-2.31,-66.59,-33.37,43.37,1.0
2.0,3.0,27.18,-71.02,152.97,47.94,39.06,65.97,45.73,-167.51,-78.73,-34.64,115.35,28.29,10.95,38.25,-1.3,52.82,-78.52,-8.47,-1.59,0.49,202.42,-30.54,-13.3,2.0
2.0,1.0,-39.13,31.33,98.9,-2.95,-4.22,20.32,-59.2,-56.09,-141.33,-3.84,202.48,-91.01,70.29,-27.01,-0.02,-14.86,-116.26,-11.32,0.87,0.14,19.89,8.15,-52.42,2.0
2.0,2.0,-58.86,81.5,141.54,15.74,86.74,26.64,-108.43,56.67,-69.12,-11.03,-3.62,42.7,-27.74,57.16,1.85,17.13,2.89,17.98,-1.88,-0.21,-118.83,-19.56,9.14,0.0
3.0,1.0,-163.03,-5.77,15.48,-31.11,-79.62,37.07,69.93,15.83,71.99,8.52,2.42,-22.64,-119.78,13.99,0.48,-40.22,141.52,-4.7,3.61,-2.48,19.06,-5.13,83.76,2.0
3.0,1.0,9.53,-87.13,54.32,57.45,-146.17,-88.9,-26.09,-6.21,-70.73,-71.76,-109.25,166.29,-8.36,-7.28,-1.58,-64.65,-44.8,14.24,-4.38,0.69,79.81,1.21,61.16,0.0
2.0,2.0,-15.47,177.71,-82.78,27.34,14.4,74.03,184.56,-11.36,-90.36,-37.65,-4.71,-117.65,-7.98,32.21,-2.13,71.77,17.98,0.34,1.87,-3.24,0.21,6.69,23.61,0.0
1.0,1.0,7.53,25.85,40.21,-18.92,13.35,12.97,-59.1,-170.54,-88.78,-55.45,-35.69,-38.7,-57.63,-47.63,-1.36,43.33,106.99,13.87,0.74,-3.84,-79.14,0.06,58.52,1.0
2.0,1.0,-50.19,102.48,115.6,95.77,-114.71,-19.19,29.12,-21.14,13.79,27.35,20.49,26.43,-5.85,-25.98,3.44,-71.34,35.74,-20.61,-2.7,1.44,-136.97,-34.02,70.01,0.0
3.0,0.0,28.72,-104.85,-27.79,52.73,51.77,20.95,87.15,18.69,-8.19,24.66,-59.93,-26.92,63.36,-15.81,-0.15,-37.54,92.1,12.54,2.15,-1.53,-17.3,1.58,14.28,0.0
1.0,2.0,15.1,-54.21,182.82,-61.65,-36.93,-26.72,87.87,-90.35,-86.06,23.24,128.54,-91.6,-80.37,0.92,3.85,-20.53,33.04,-5.05,3.9,-2.81,42.78,-0.98,15.73,2.0
1.0,3.0,-119.04,25.12,-226.56,-57.65,-174.84,-24.64,-103.9,-12.95,-64.69,-14.56,20.07,-142.14,103.61,37.9,-3.67,-48.93,-48.36,1.06,-7.2,3.14,18.07,13.62,75.5,2.0
2.0,2.0,115.89,-14.77,-1.03,-6.7,26.24,-24.59,-104.19,0.92,44.3,-15.61,-163.34,35.8,-28.09,-32.4,1.4,83.8,82.2,8.97,-1.27,-1.67,69.65,4.91,0.76,2.0
3.0,2.0,42.48,5.29,-208.79,32.83,80.87,-23.62,48.09,-238.11,24.79,-22.77,-14.03,59.36,-93.99,3.52,4.68,-84.29,-82.18,26.51,-9.86,6.96,-22.54,-9.98,55.63,0.0
2.0,1.0,148.46,52.38,287.51,-59.36,0.1,0.21,75.31,-81.42,-41.94,-62.81,141.82,-2.01,-112.95,14.82,4.76,-51.05,-125.98,-29.85,7.02,-5.57,-96.18,-1.86,-96.79,2.0
3.0,2.0,-80.77,-68.31,50.32,8.07,-81.41,49.41,70.26,-135.07,-26.56,46.69,164.8,124.15,30.52,36.19,1.01,-39.18,-97.94,0.42,-4.01,7.21,59.25,-2.59,34.14,2.0
1.0,2.0,-118.14,-22.36,203.09,-29.78,19.38,-17.56,102.01,-34.01,81.24,38.42,91.14,-115.22,-60.32,35.62,5.76,-139.68,98.08,-5.21,-4.5,0.43,-126.12,11.96,-67.89,0.0
2.0,2.0,11.61,-76.0,-179.43,86.2,47.95,-3.59,-77.28,-87.64,197.19,74.42,40.1,12.02,7.27,-26.85,5.12,79.76,33.02,-19.42,2.32,3.42,-41.77,-21.44,49.8,1.0
2.0,1.0,-74.57,152.98,-95.57,-16.92,53.98,-5.14,20.28,-38.48,-76.23,-42.25,-32.42,73.4,-12.56,24.99,-7.72,78.99,100.23,2.93,9.56,-4.4,47.31,-1.44,41.33,1.0
2.0,3.0,118.22,48.98,-140.81,15.0,37.8,-7.97,-80.02,122.0,25.47,17.77,-144.87,-80.78,97.56,-49.26,-0.21,8.5,16.29,0.33,-3.47,0.37,-74.81,-3.76,-82.14,0.0
3.0,1.0,103.91,49.72,-3.68,-5.06,75.53,-13.74,7.45,-36.02,-74.52,70.46,-50.89,8.15,62.95,12.17,3.55,15.98,50.76,16.94,-2.89,2.73,-55.52,21.16,47.07,1.0
2.0,2.0,42.14,30.89,-82.11,24.97,-65.87,113.35,134.02,63.76,43.25,4.7,-103.83,-94.49,-16.73,-33.53,1.35,26.27,108.54,-40.27,-0.02,-2.02,-200.47,-25.28,-169.26,0.0
1.0,2.0,103.87,-82.51,-143.22,55.59,35.1,-54.35,3.62,2.72,34.33,-25.09,-125.26,44.56,1.58,-35.27,-3.69,25.53,15.07,30.27,1.8,-1.19,40.24,-0.34,11.26,0.0
2.0,2.0,5.68,12.36,40.29,107.76,40.3,131.88,-25.9,-95.86,-80.49,-51.36,68.02,43.76,-51.6,-50.9,-1.43,-11.81,-68.74,-28.37,-0.33,0.3,52.29,13.58,-154.19,2.0
2.0,1.0,-4.67,145.72,75.06,36.47,-57.95,113.89,38.4,-45.28,-81.13,-26.36,-1.64,62.31,79.82,24.53,-8.39,-79.81,-28.33,-11.18,-1.92,0.37,11.31,4.43,68.42,0.0
2.0,1.0,-51.5,22.82,238.91,72.0,-162.95,24.12,21.14,-55.31,-53.71,20.57,151.85,58.51,22.82,6.36,-2.63,-27.34,-84.37,31.19,-3.22,3.0,-15.36,15.12,0.83,0.0
3.0,2.0,81.61,-155.95,367.22,-28.0,55.47,-11.76,127.9,-163.71,9.82,-79.92,134.23,79.43,6.37,54.76,-3.26,24.74,-16.91,-8.82,8.5,-6.49,-16.32,5.29,-193.7,2.0
2.0,2.0,51.31,-135.59,51.42,88.9,101.29,-34.4,-17.7,-161.18,-105.18,-16.12,29.99,-72.55,77.06,4.43,-1.03,23.52,30.34,21.31,-2.83,-0.42,24.12,17.59,-44.78,2.0
1.0,2.0,-266.04,94.66,-74.2,12.82,18.7,-6.54,163.41,223.92,-22.41,52.32,92.95,-44.42,38.1,-44.05,0.7,-36.97,-46.34,-29.77,-2.21,3.86,-11.69,-5.84,23.29,2.0
2.0,3.0,-58.26,-69.77,158.7,-62.71,-19.88,33.1,-39.34,107.48,-99.91,0.39,29.04,-36.7,13.48,-29.86,3.78,44.78,-7.3,-2.59,-4.23,0.57,-19.23,-0.6,-213.42,0.0
2.0,2.0,127.27,48.18,-166.58,27.98,63.46,51.1,76.76,-30.21,-34.21,36.55,-73.71,-9.56,-120.75,10.42,-5.46,33.0,26.39,-0.26,-0.45,1.83,-59.37,0.87,-69.42,0.0
2.0,2.0,172.66,-67.15,-118.91,87.81,27.2,-41.4,-2.88,-95.09,-19.35,-5.71,-182.42,68.38,18.07,0.48,0.73,97.39,-12.18,-15.18,-10.42,4.53,32.47,18.18,68.12,0.0
2.0,2.0,124.84,-108.89,-148.58,-75.48,75.29,57.1,153.95,-31.45,-3.13,13.17,-107.87,107.83,-5.44,3.82,-0.76,-30.72,-38.71,29.09,-4.32,4.35,-51.29,-6.69,-27.36,0.0
1.0,2.0,46.12,-89.38,68.99,-43.28,-46.78,48.0,-58.85,-234.26,4.43,106.5,22.39,135.99,-122.03,2.71,1.48,-48.21,92.94,-7.71,-5.97,7.42,70.68,19.35,82.35,2.0
3.0,2.0,99.15,43.34,265.76,100.55,78.55,31.25,-125.27,-135.55,177.65,-68.78,-77.01,-203.68,99.0,-13.85,-4.13,-12.21,213.21,-25.28,2.76,-10.88,-1.66,-0.69,41.54,1.0
2.0,1.0,-66.28,23.19,53.63,-27.43,-74.68,62.76,41.71,-2.88,94.93,6.84,74.34,-0.13,23.9,-25.84,1.42,-9.18,-4.88,-14.78,1.07,0.24,75.17,-6.65,-47.93,2.0
1.0,1.0,56.3,-7.01,-188.53,-78.88,-45.02,45.66,-116.25,-91.41,-22.93,-13.49,-3.54,91.82,64.8,-51.77,0.46,37.8,-57.18,-36.51,2.77,1.74,-257.19,6.46,9.15,2.0
2.0,2.0,125.58,-135.38,-52.52,-10.69,37.26,-55.36,7.06,-107.37,59.45,23.2,-151.4,142.04,-11.69,36.54,-0.56,18.89,101.43,-33.88,-0.96,1.55,136.98,-2.76,85.08,2.0
3.0,3.0,62.38,-67.33,79.52,-0.22,33.38,-28.25,49.78,204.02,-117.29,22.74,132.8,-225.07,19.7,34.73,1.52,29.88,-96.68,42.62,10.5,-6.69,-236.84,-3.05,15.04,2.0
2.0,2.0,-120.07,15.15,75.08,-13.92,59.85,69.6,-65.09,-52.12,-66.77,-72.25,-44.98,41.09,-90.38,56.48,2.89,-18.39,136.12,-3.28,4.41,-5.3,161.65,8.02,27.71,1.0
2.0,4.0,93.85,-118.98,18.43,62.69,-22.75,-58.57,161.35,-236.05,-82.54,-14.21,10.04,16.44,-91.06,-11.81,1.63,-216.95,52.07,-10.0,0.41,-0.52,-15.01,-3.88,15.92,1.0
2.0,1.0,-142.24,-37.74,89.11,13.66,37.01,-7.05,-29.93,-4.61,-64.62,5.69,320.1,-66.74,20.15,34.29,-2.01,102.84,-175.98,-53.63,6.89,-0.28,-78.67,8.3,-1.4,2.0
1.0,2.0,143.78,-16.86,81.51,-125.73,-65.53,95.09,-101.36,-64.7,122.07,15.08,51.54,70.6,21.88,-30.41,1.35,23.89,-159.4,-20.91,-6.74,5.27,-93.44,-28.22,-98.9,1.0
3.0,2.0,12.69,1.16,110.05,2.43,-0.8,72.05,68.53,-6.39,2.52,-87.34,75.52,38.44,-28.59,-35.69,1.41,-41.34,-104.45,-15.43,6.44,-4.68,-65.58,-9.41,-47.82,2.0
3.0,1.0,-53.96,36.56,105.68,58.73,65.33,50.17,13.61,31.21,-117.71,-32.78,110.8,-3.02,35.96,16.87,-1.15,0.42,-28.47,-31.03,7.73,-3.96,13.56,14.13,-117.0,1.0
2.0,2.0,25.35,-187.52,19.33,-8.46,-8.58,-50.64,118.85,-20.07,142.45,35.12,-14.01,7.87,47.36,-17.04,-0.71,24.89,44.6,-16.75,-0.95,1.12,112.08,-1.56,-5.18,0.0
3.0,2.0,64.15,127.13,5.76,-68.84,96.01,-12.07,7.88,103.37,55.78,-12.1,-66.34,-153.24,71.22,10.75,-7.39,-20.06,-16.24,8.86,-4.62,-1.52,48.94,21.74,-29.8,1.0
2.0,2.0,-104.72,-16.15,-86.9,-17.62,-20.04,-1.51,44.94,-149.14,124.0,16.97,59.02,-199.41,34.51,-63.07,0.93,46.15,100.1,29.02,-3.51,0.08,113.23,9.73,128.17,2.0
3.0,3.0,45.26,83.04,-192.67,-15.34,-34.52,17.97,-117.8,62.07,-76.77,-34.23,-46.63,-34.26,17.99,-15.73,0.34,-118.46,-66.41,1.1,1.86,-0.95,150.14,-6.09,-29.9,2.0
1.0,2.0,-75.99,98.91,89.44,-34.19,54.62,56.8,137.19,-8.03,-90.3,42.14,-17.5,111.68,7.23,15.13,-0.98,-87.03,31.78,18.0,-8.39,5.87,84.82,-8.2,-46.63,2.0
3.0,4.0,-73.67,-89.53,-186.36,-44.37,50.1,-94.84,25.2,-109.79,36.09,-26.85,195.53,-104.97,-84.85,7.94,-1.8,1.68,-91.69,-25.11,9.34,-2.32,27.52,-11.7,72.55,2.0
3.0,1.0,72.29,25.55,-360.64,-67.17,94.77,23.54,-56.95,226.05,28.31,45.19,-240.25,-37.42,-23.79,-12.45,1.21,-45.3,-22.66,12.68,-6.5,3.87,-107.93,-2.52,186.71,1.0
2.0,2.0,-127.67,-20.12,38.28,-75.5,39.17,-57.75,44.12,-16.9,-140.03,65.86,146.45,-128.26,32.46,-11.27,-3.75,32.81,12.36,6.82,-2.58,2.55,51.63,-5.02,38.78,2.0
