cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,target
0.0,1.0,1.0,2.68,12.66,-76.94,-18.56,22.81,-130.91,121.75,-140.92,-7.3,-12.28,-49.6,4.7,80.29,74.51,1.0
1.0,1.0,1.0,-15.84,-45.92,-18.91,13.41,118.13,82.53,14.86,138.51,-64.48,-3.56,29.89,2.46,163.29,89.01,0.0
1.0,1.0,1.0,-52.44,-82.15,74.03,14.87,-23.38,-50.03,16.57,91.01,26.61,3.24,-89.77,0.17,0.7,11.31,2.0
1.0,2.0,1.0,1.8,60.03,-62.49,-56.81,-106.62,-4.45,76.04,-45.52,0.97,-17.34,-58.77,-7.99,52.51,107.73,0.0
1.0,1.0,1.0,0.19,-12.52,-20.36,-45.78,163.12,-80.56,-98.91,-396.38,-50.68,14.76,47.39,-0.32,-80.14,110.4,0.0
1.0,1.0,1.0,-13.33,-84.75,-86.03,-7.67,-117.57,67.95,-59.13,53.69,99.99,-25.03,2.17,-6.16,4.59,109.1,0.0
1.0,1.0,1.0,-29.04,23.39,47.85,-24.28,134.31,-176.35,175.55,-61.93,-65.91,-17.07,-86.08,-2.62,-70.8,53.85,1.0
2.0,1.0,1.0,30.33,-117.03,-24.1,21.94,239.41,119.88,194.16,230.09,174.32,-28.86,-12.45,2.54,-114.4,22.44,0.0
1.0,1.0,2.0,11.86,98.19,20.6,-6.47,-289.44,-283.4,65.13,-361.2,-177.35,17.5,2.77,-9.77,-11.02,101.92,1.0
1.0,2.0,1.0,-6.2,50.58,-21.61,-7.09,-140.13,-144.51,-78.8,-50.1,6.74,-11.33,-98.34,-10.12,113.16,98.23,1.0
1.0,1.0,2.0,10.19,-2.7,2.99,4.19,53.07,-147.61,20.23,-243.83,-78.82,23.64,46.06,-10.33,112.95,-70.46,2.0
1.0,1.0,1.0,7.33,-64.98,42.13,-4.48,-52.91,27.94,-57.58,-204.24,21.19,-6.18,128.3,4.15,-88.06,23.78,1.0
0.0,1.0,1.0,48.01,32.42,0.73,-38.28,-32.94,-153.19,-2.46,-117.29,15.71,-14.5,-128.57,1.9,-155.07,122.65,1.0
1.0,1.0,1.0,-34.47,27.67,34.12,-5.21,-21.64,-81.06,-70.75,-271.29,-63.83,35.32,18.87,2.75,-58.2,60.84,2.0
1.0,1.0,0.0,3.49,-101.19,-119.4,-17.92,88.11,105.83,-43.45,-59.3,-9.21,2.42,66.55,-1.69,-64.09,51.33,0.0
1.0,1.0,1.0,-13.33,-156.3,7.62,-10.29,-196.79,-151.72,21.81,-512.55,58.62,47.87,7.75,-0.98,32.4,74.79,2.0
1.0,1.0,1.0,22.07,-25.98,-38.85,6.83,55.06,-49.71,-107.21,352.51,-166.25,-27.93,-90.24,5.86,-126.76,22.18,0.0
1.0,1.0,1.0,27.12,-68.8,-65.57,-14.12,11.86,43.65,44.01,86.26,-78.87,10.06,-22.02,0.9,172.04,-45.28,2.0
1.0,1.0,1.0,-17.99,29.96,-156.88,45.59,69.18,77.31,-14.49,225.47,-99.32,1.66,59.22,-6.86,-180.25,-16.31,1.0
1.0,2.0,1.0,0.86,2.06,55.87,22.52,117.78,96.69,111.92,47.64,111.97,9.23,24.97,1.92,37.58,-34.6,0.0
2.0,1.0,1.0,-10.51,-6.15,-49.64,-18.94,-114.23,41.07,-37.65,358.11,-95.14,10.46,-177.24,1.59,-71.16,-55.98,0.0
1.0,1.0,2.0,-15.37,172.91,-59.4,6.97,80.26,-138.18,-89.28,-237.32,26.35,-3.63,56.13,-0.51,-22.45,-54.51,1.0
1.0,1.0,1.0,-31.65,-21.68,-14.57,9.5,-146.35,99.1,-47.62,43.54,100.46,3.48,23.4,0.25,-25.64,-60.69,0.0
1.0,1.0,1.0,13.63,39.96,-124.72,0.38,120.04,28.56,-11.62,-4.4,-15.75,2.34,22.24,3.17,110.89,5.13,2.0
1.0,1.0,2.0,43.74,85.35,-42.47,4.61,90.66,-180.92,-42.58,100.93,-212.28,-27.75,2.57,2.74,-13.28,-62.81,2.0
1.0,1.0,1.0,24.51,0.93,37.11,2.13,-1.78,-24.11,-65.34,45.62,-75.39,28.54,-73.91,4.49,40.81,-15.76,1.0
1.0,2.0,1.0,14.73,61.6,-9.83,-8.83,43.02,-71.26,-4.89,243.03,-177.47,-51.73,-19.08,-1.33,-106.49,26.18,0.0
1.0,1.0,2.0,29.54,47.46,55.73,-34.37,18.77,-204.44,-8.74,189.95,-166.93,-71.59,-98.24,-0.75,33.0,99.16,1.0
1.0,2.0,1.0,12.88,-14.96,-21.11,-1.08,-3.82,51.73,-74.78,274.33,60.47,-30.42,-95.66,7.21,-93.74,54.37,1.0
1.0,1.0,2.0,-7.37,69.17,-74.95,0.46,-49.34,-114.97,133.87,141.92,-191.35,-5.85,-41.07,2.59,-123.59,-88.8,2.0
1.0,1.0,1.0,-2.18,-0.77,-67.94,-25.88,105.34,38.75,-68.17,30.45,-21.45,24.41,-81.1,2.9,-26.15,-34.03,2.0
1.0,1.0,1.0,9.14,-173.15,64.15,-36.79,56.89,29.38,-126.96,-58.58,-97.64,17.2,-0.24,-2.71,56.18,-24.59,2.0
1.0,1.0,1.0,33.92,33.15,-62.41,20.41,58.14,-0.11,-18.98,63.72,-119.51,-0.36,19.07,-1.29,129.93,165.65,2.0
1.0,1.0,1.0,-8.08,92.45,122.1,8.11,65.89,-129.75,139.49,-55.12,-169.6,-8.54,56.18,-1.07,13.55,-21.64,2.0
1.0,1.0,1.0,-12.79,-45.78,63.23,17.21,-119.85,-14.57,85.12,3.77,6.81,15.64,-27.02,2.17,-87.29,19.78,1.0
1.0,1.0,1.0,-26.88,35.52,39.96,-18.99,-3.85,-73.26,65.02,-152.26,10.82,20.57,-80.17,1.34,-36.35,119.94,2.0
1.0,1.0,1.0,-2.37,17.12,-4.07,4.51,-4.53,161.22,57.52,594.63,142.11,-30.45,-204.65,6.0,172.42,-56.64,1.0
1.0,1.0,1.0,7.96,-66.46,-71.49,8.34,28.16,-15.26,78.61,145.73,-116.57,-12.53,-11.03,-6.25,51.7,38.47,0.0
1.0,1.0,1.0,4.33,36.14,1.91,-3.85,10.26,71.24,42.23,126.32,-19.87,15.94,-42.07,1.6,-61.1,-52.25,2.0
1.0,1.0,1.0,-1.44,-63.79,128.62,-9.16,23.3,99.62,-4.62,47.71,50.87,-10.24,42.34,-3.39,3.24,-28.81,0.0
1.0,1.0,0.0,-2.37,-2.64,100.39,-13.2,31.44,52.62,63.27,-22.94,17.52,20.35,-35.42,-5.1,35.49,-10.13,2.0
1.0,1.0,1.0,43.02,13.62,50.37,-45.11,-7.14,-52.14,46.82,247.23,-234.09,-41.09,-74.73,-0.56,-29.18,72.2,1.0
1.0,1.0,1.0,-20.01,-165.8,17.28,-31.75,32.13,-57.22,42.88,-72.63,-7.29,37.21,-123.42,3.06,-19.37,-134.39,2.0
1.0,2.0,0.0,-11.99,-24.88,20.97,2.0,22.7,33.37,-74.11,-91.64,-121.5,19.25,75.2,1.08,-40.07,64.86,2.0
1.0,1.0,2.0,28.18,-92.16,39.63,-13.79,-100.58,-289.33,-84.11,-333.27,-88.27,20.41,-70.33,-2.43,58.58,36.88,1.0
1.0,1.0,2.0,-0.22,77.78,0.73,56.07,-160.77,-89.72,-51.71,255.31,0.9,2.04,-113.49,2.29,-63.62,-45.4,0.0
1.0,2.0,1.0,-17.91,6.09,-37.73,31.34,137.26,-142.53,-224.71,-343.19,35.0,37.31,12.43,-3.4,-14.65,123.99,1.0
1.0,1.0,0.0,35.82,24.78,15.61,-18.0,29.02,95.35,-91.49,183.34,-63.06,-9.65,-23.46,9.73,-19.97,44.06,2.0
1.0,1.0,1.0,-41.93,-46.01,37.86,-9.61,76.95,-24.9,-13.52,54.58,-78.41,13.07,-67.07,5.86,-65.96,18.69,2.0
2.0,1.0,1.0,-3.98,19.79,13.45,59.79,98.12,167.55,141.69,538.47,-36.58,19.74,-81.9,4.95,129.68,-98.99,1.0
1.0,2.0,1.0,47.35,-121.03,-44.89,15.24,30.11,85.71,-111.71,175.53,-15.67,-17.79,44.31,-0.3,8.38,-43.95,0.0
1.0,2.0,1.0,15.26,-93.56,-99.56,8.63,-26.24,-64.45,55.54,5.9,-44.51,6.97,-31.95,-1.64,-39.07,-6.54,1.0
1.0,1.0,1.0,13.04,-53.93,-50.11,58.62,-1.01,-145.43,80.55,-133.32,-354.93,53.83,136.33,1.98,-142.42,-79.88,1.0
0.0,1.0,1.0,2.83,-93.0,40.83,6.3,-19.48,-48.97,9.97,220.39,-166.34,-44.39,7.39,-2.42,170.7,54.96,0.0
1.0,1.0,0.0,1.76,20.05,69.25,25.0,25.9,266.46,58.81,686.78,131.14,-34.87,-112.5,-2.71,99.14,-124.93,1.0
1.0,1.0,1.0,-14.25,-241.94,-86.01,4.21,86.58,-86.61,19.39,81.51,-17.79,-6.98,-89.29,-5.09,90.91,18.14,1.0
1.0,1.0,1.0,-2.56,-101.74,-4.91,33.64,-38.33,13.29,52.42,202.29,-94.67,-19.01,31.03,-0.89,65.9,72.77,0.0
1.0,1.0,1.0,-9.64,-141.6,77.72,1.61,141.29,-73.65,-69.9,-4.85,-109.57,41.88,-116.89,-5.5,-58.96,61.69,1.0
0.0,1.0,0.0,0.78,11.99,11.5,-22.07,-122.22,-9.98,-84.26,-174.08,-50.07,-43.6,136.22,7.31,80.29,158.3,1.0
1.0,1.0,1.0,22.59,36.68,31.61,-3.18,56.9,54.79,-87.85,211.6,46.35,3.19,-86.7,-0.95,-87.22,-132.44,2.0
1.0,1.0,1.0,10.12,-20.49,-93.07,17.68,-2.59,-21.49,-45.78,-78.93,-35.83,1.29,62.68,-0.55,-41.28,63.04,0.0
1.0,1.0,1.0,20.21,45.05,47.14,-17.97,142.88,45.78,-135.24,-256.17,-36.72,28.1,109.58,-2.93,0.19,-34.36,0.0
2.0,1.0,1.0,7.3,-94.08,16.52,38.84,143.27,86.61,-17.8,294.59,28.83,20.66,-76.69,1.53,27.35,-43.85,2.0
1.0,1.0,1.0,-5.05,-2.99,-10.69,12.79,15.45,123.65,17.29,138.01,5.51,-1.6,48.37,-0.77,94.0,-46.63,2.0
2.0,1.0,1.0,-22.37,86.79,-11.43,27.66,156.54,129.36,-62.6,319.43,60.98,-25.37,10.91,0.09,-211.37,-22.57,0.0
1.0,1.0,1.0,18.43,-20.35,-34.7,-14.28,-223.49,52.89,-9.29,112.05,-68.47,5.03,-13.21,-2.97,-66.54,-81.55,2.0
1.0,2.0,1.0,8.44,7.7,17.78,9.77,109.73,13.73,-51.9,-107.89,37.32,0.93,77.44,2.61,163.04,-42.02,1.0
2.0,1.0,1.0,-27.61,168.02,42.59,-4.87,158.58,199.79,5.53,193.2,187.23,-33.11,28.04,4.49,77.28,22.73,0.0
1.0,2.0,1.0,-43.74,-97.75,-116.65,-51.75,132.24,0.92,25.08,-126.92,-47.92,-0.36,-16.68,0.7,88.24,97.59,0.0
1.0,1.0,1.0,1.67,-17.74,54.92,18.78,-75.99,-277.58,-73.5,-410.44,-303.85,42.24,90.21,-4.85,-51.85,51.43,1.0
1.0,1.0,1.0,4.29,56.35,-19.07,21.57,21.39,-31.06,20.54,198.76,-214.07,-21.78,24.33,-0.58,-108.62,146.79,0.0
2.0,1.0,1.0,-15.86,133.05,-19.6,-25.58,124.29,70.54,-5.77,229.45,-50.34,-5.92,-94.0,6.82,238.45,50.48,2.0
1.0,1.0,2.0,10.13,-73.74,-59.83,-1.92,209.31,-183.0,101.38,285.43,-179.16,-24.62,-185.57,6.2,11.58,95.41,1.0
1.0,1.0,1.0,-9.78,-57.19,35.3,-3.26,31.82,-171.3,-46.52,-184.53,-48.34,16.55,-60.59,-4.99,-61.72,66.76,2.0
1.0,1.0,0.0,20.68,-37.6,-32.69,-28.02,68.95,43.98,-53.0,-359.0,-108.13,30.82,178.13,-3.11,49.9,-57.5,0.0
1.0,2.0,2.0,18.33,-14.44,31.13,-16.44,-25.91,-145.0,-40.03,-218.64,-148.91,-2.58,68.76,2.67,-8.4,4.79,2.0
1.0,2.0,1.0,-23.98,-33.56,72.94,-7.78,36.1,81.44,42.63,209.46,2.96,0.8,-56.77,2.19,73.48,-76.53,2.0
1.0,1.0,1.0,-34.39,-37.59,102.0,11.65,113.95,138.18,26.92,284.69,-27.19,-9.6,26.98,-10.23,-128.81,-133.42,0.0
2.0,1.0,1.0,14.68,-72.47,-36.45,12.13,33.16,46.22,-73.85,113.46,-180.48,-5.65,83.75,-4.65,18.75,74.65,2.0
1.0,1.0,1.0,-29.85,-96.53,15.73,-10.89,94.25,65.7,92.6,141.86,36.22,-5.21,-64.0,-0.91,-99.62,39.44,2.0
2.0,1.0,1.0,-72.18,93.53,-1.23,16.95,-107.77,-55.43,-31.18,90.89,-112.0,-12.61,-0.24,-1.92,9.9,126.95,2.0
2.0,1.0,1.0,20.29,-202.55,-28.27,-20.24,-14.14,108.68,150.37,15.22,-98.58,14.22,63.88,6.19,-83.82,-24.21,2.0
1.0,1.0,1.0,26.58,-98.92,7.53,11.95,-42.85,-66.7,182.51,-161.5,-74.59,4.13,84.91,-2.55,61.69,11.71,2.0
1.0,2.0,1.0,2.55,2.22,-39.19,35.93,13.24,8.94,-7.73,160.02,-57.16,-24.99,52.31,4.87,42.72,69.17,0.0
1.0,2.0,1.0,4.59,136.28,81.39,-42.18,72.4,-53.81,-82.52,-12.38,-115.53,3.46,-70.89,0.93,118.9,37.87,0.0
2.0,1.0,1.0,0.33,180.76,-6.97,-15.25,-137.48,102.09,69.54,-11.47,-86.36,23.28,30.49,-3.97,49.77,96.88,2.0
1.0,1.0,0.0,32.24,69.8,61.19,-19.84,-114.88,-0.18,53.86,37.98,-94.81,-17.11,8.43,-11.79,73.97,44.49,0.0
1.0,1.0,1.0,2.33,-298.0,-126.67,-37.94,39.78,-197.49,-135.28,-495.32,-4.43,35.34,-58.86,3.67,53.67,204.96,2.0
1.0,1.0,0.0,1.66,-187.27,116.45,40.14,-120.63,332.09,-53.38,905.48,226.39,-39.66,-186.16,-4.82,-112.32,-141.38,1.0
1.0,1.0,1.0,4.76,48.38,-68.92,-11.06,-26.17,24.63,64.95,251.89,28.6,-25.65,-90.85,5.19,27.03,-80.73,0.0
1.0,1.0,2.0,-2.53,-61.33,39.26,16.08,117.64,-153.17,35.51,-137.81,-133.81,27.22,-10.21,-8.63,-12.14,27.03,1.0
1.0,2.0,1.0,6.16,133.35,26.91,24.9,170.48,-1.73,31.13,47.43,23.16,-0.6,1.1,3.03,67.94,9.45,0.0
0.0,1.0,1.0,-37.85,-140.48,55.56,4.54,-112.51,-258.68,-2.37,-458.02,-102.82,51.65,-37.53,-11.07,87.44,148.08,2.0
1.0,1.0,0.0,-24.2,26.0,41.48,-51.69,-14.07,97.6,-22.03,13.09,-22.5,11.42,-19.7,2.48,-59.72,-153.07,2.0
1.0,2.0,2.0,-2.49,-67.39,-48.22,-31.46,-4.21,-226.31,-0.27,129.54,-191.62,-47.24,-135.38,8.51,52.85,184.75,1.0
1.0,2.0,1.0,-8.35,-161.49,-55.55,-3.5,68.48,64.22,-72.51,154.94,-78.14,-3.1,6.59,6.83,112.95,-30.63,2.0
1.0,1.0,1.0,23.53,56.86,14.48,-4.48,-52.51,70.44,16.99,354.48,112.12,-38.05,-130.3,-0.38,-90.05,-7.39,1.0
1.0,1.0,1.0,19.28,33.99,-10.05,-0.41,7.67,-16.96,-15.35,38.09,-34.2,-6.13,-15.75,-3.42,-22.95,22.92,2.0
2.0,1.0,1.0,27.52,-71.26,9.71,22.97,-7.65,192.09,-13.95,191.66,132.73,15.26,-8.25,2.4,151.01,-24.01,0.0
1.0,1.0,1.0,-33.77,19.02,-21.87,-13.15,-6.08,-52.95,78.71,368.13,-268.06,-31.18,-102.31,3.1,22.62,81.26,0.0
1.0,2.0,0.0,-5.27,135.93,15.65,-17.64,-188.57,166.51,-122.96,122.98,-34.98,-1.61,64.42,-12.2,-105.38,-79.24,0.0
1.0,2.0,1.0,-4.28,2.37,-8.78,26.51,-122.9,42.76,-32.0,274.02,-19.95,-0.51,-71.01,1.56,61.62,6.12,1.0
1.0,1.0,1.0,-25.52,-134.08,-5.0,41.08,-223.14,-81.4,61.31,179.91,-142.75,18.17,-62.87,1.13,-103.5,-23.03,1.0
1.0,0.0,1.0,19.64,-125.15,7.45,-26.23,-34.64,68.98,10.25,-12.79,-98.8,10.28,51.93,-0.01,-21.63,-82.92,2.0
2.0,1.0,1.0,42.86,36.69,76.34,-3.36,-119.83,137.54,-66.68,-150.51,157.55,-2.63,112.44,7.52,-42.39,71.89,0.0
1.0,2.0,1.0,0.96,-103.06,-92.54,-10.73,-58.02,-66.28,144.68,-43.51,-93.09,-33.94,65.84,-1.8,54.22,57.27,1.0
1.0,1.0,1.0,-8.56,17.89,76.52,35.72,-70.1,5.47,73.59,149.27,-173.42,5.69,68.03,7.53,53.3,-67.6,1.0
1.0,1.0,1.0,44.74,-33.62,-69.02,-7.89,-41.37,-116.42,18.44,-83.78,-42.69,-10.77,-11.03,-4.05,-11.26,7.39,0.0
1.0,1.0,1.0,-9.59,91.52,-41.6,-14.02,-102.8,91.2,17.36,163.9,77.77,29.22,-109.9,0.14,24.91,-204.74,0.0
1.0,2.0,1.0,-4.25,-81.69,-72.13,12.15,-21.55,-8.7,176.96,272.29,-41.92,-11.22,-85.01,-4.59,61.61,-54.9,1.0
1.0,2.0,1.0,-3.82,56.78,-54.6,23.49,-4.72,66.22,-66.55,104.32,18.63,-6.15,41.39,-3.55,3.35,-35.26,1.0
1.0,1.0,1.0,30.16,-88.12,-67.46,-14.95,9.35,-14.35,45.04,1.95,-72.74,-15.1,24.76,-1.34,7.77,-1.02,0.0
1.0,0.0,1.0,0.95,30.01,-161.72,32.41,-45.96,69.43,-160.11,403.04,-44.96,-9.77,-63.34,7.12,-108.1,-50.72,1.0
2.0,1.0,2.0,-3.57,49.58,-50.0,-25.59,134.59,-26.06,39.24,150.53,-202.61,-9.75,-10.46,-0.75,76.39,-28.72,2.0
1.0,1.0,1.0,-17.12,93.88,-184.89,70.46,94.6,39.02,-100.69,-281.26,128.77,79.27,57.17,-0.34,46.41,47.81,1.0
2.0,2.0,1.0,-1.2,94.41,-157.03,12.22,21.04,126.13,37.83,118.97,11.23,7.83,24.93,-0.28,121.18,36.03,0.0
0.0,1.0,1.0,1.74,12.96,-80.48,-7.35,-19.49,-60.62,-28.28,-97.5,-16.56,-12.51,36.63,-1.8,-100.91,-44.77,1.0
1.0,2.0,1.0,15.8,31.94,51.75,0.72,45.63,-4.81,-18.31,93.22,-107.64,-8.62,1.85,2.05,14.29,62.72,0.0
1.0,1.0,2.0,37.42,-56.62,53.83,15.57,41.12,-233.37,188.64,-89.91,-126.61,-7.58,-22.88,-1.2,34.26,40.37,2.0
2.0,1.0,1.0,-40.41,-84.87,-12.56,6.75,118.84,112.91,-44.74,118.32,94.5,-6.34,16.32,-3.7,-250.31,-20.92,0.0
1.0,1.0,1.0,-74.78,-107.55,105.61,34.01,189.61,-56.78,160.24,-68.72,8.17,30.14,-27.96,-0.63,4.08,36.91,1.0
1.0,1.0,1.0,7.74,133.33,-76.97,11.7,120.67,-6.5,49.43,182.41,-112.91,-2.36,-57.61,4.72,120.75,116.16,1.0
1.0,1.0,1.0,-30.89,85.61,111.97,37.15,-2.3,93.48,48.94,114.37,22.25,-30.71,118.26,-6.01,115.13,84.77,0.0
1.0,2.0,1.0,59.79,34.22,-97.44,34.42,-45.22,71.24,180.7,50.51,18.21,-19.84,116.59,1.04,-21.83,66.47,0.0
1.0,1.0,0.0,58.12,-113.63,10.99,0.04,208.86,-49.82,-113.47,161.82,-258.97,-29.51,16.41,7.38,-32.59,169.22,0.0
1.0,2.0,2.0,81.63,72.12,43.68,-1.99,-20.15,-192.96,100.63,66.47,-248.19,-12.04,-38.97,2.23,31.28,18.01,2.0
1.0,1.0,1.0,3.08,108.69,-36.12,3.73,120.97,8.81,82.59,7.39,-57.14,-9.95,43.94,-8.86,86.13,53.68,1.0
1.0,2.0,1.0,-2.01,-64.02,-102.02,1.6,-234.13,5.36,-124.02,-192.5,108.78,13.05,11.36,-3.15,-52.7,123.76,2.0
1.0,2.0,1.0,-28.68,105.96,-131.64,44.12,-191.57,-16.89,80.11,-231.12,85.0,50.04,35.85,-3.04,-12.63,17.5,1.0
0.0,1.0,1.0,17.01,-107.08,55.33,49.67,82.27,34.41,53.89,-473.61,205.0,45.46,195.27,4.24,-168.67,-52.0,1.0
1.0,1.0,1.0,-6.26,-20.63,-60.29,-15.49,-98.25,51.27,-86.77,256.12,60.73,-38.52,-93.95,-8.1,-55.52,44.06,1.0
1.0,2.0,2.0,6.31,-101.99,-13.5,20.79,14.71,-173.75,70.79,-58.24,-58.9,27.64,-120.52,4.9,-4.41,99.29,1.0
1.0,1.0,1.0,14.02,-31.99,8.78,-9.2,-31.98,-111.16,-54.61,-139.92,-118.26,31.28,-54.68,1.73,-69.97,46.43,1.0
1.0,1.0,1.0,44.5,62.91,2.7,19.78,-140.03,80.91,-23.43,277.0,37.37,-16.88,-37.19,-2.22,-81.29,-3.79,2.0
1.0,2.0,1.0,-10.66,-21.3,-80.06,-28.42,-97.3,36.44,122.29,-150.86,2.06,-9.07,73.02,-4.88,74.57,35.78,0.0
1.0,1.0,1.0,-22.79,0.94,-26.57,63.92,-90.66,74.66,48.32,83.68,4.9,-49.33,218.26,7.81,87.18,149.44,0.0
1.0,1.0,2.0,17.08,54.86,76.4,-26.29,-15.47,-178.12,-70.25,3.34,-119.17,-47.7,-31.63,2.62,-60.87,105.05,1.0
1.0,1.0,0.0,-24.47,-102.54,69.78,17.48,-129.53,100.92,53.92,210.56,25.17,-19.86,9.69,-0.57,44.85,29.35,1.0
1.0,1.0,1.0,10.81,-55.16,-50.78,7.27,-72.18,122.15,-6.58,107.02,-26.31,5.69,68.0,1.88,52.52,-112.43,0.0
1.0,1.0,0.0,48.96,90.34,-27.56,3.72,188.44,79.85,-22.17,227.67,-30.28,-33.94,20.77,2.57,-51.56,13.52,0.0
1.0,1.0,1.0,11.04,-92.71,-115.29,-12.62,25.3,58.25,74.0,-31.15,0.58,21.71,-9.36,-3.92,-27.02,3.62,2.0
1.0,1.0,1.0,-20.81,171.68,-67.69,0.4,76.54,53.4,-137.77,-63.02,-19.11,6.81,84.73,4.37,-52.24,-65.03,0.0
2.0,1.0,1.0,28.17,55.9,-8.21,-19.55,30.03,139.05,-47.29,80.44,150.44,-35.43,29.28,1.57,26.86,88.73,0.0
1.0,1.0,1.0,20.95,52.05,-131.12,-3.9,-107.36,-126.73,60.88,-307.43,-41.53,26.79,3.81,1.09,-12.73,123.15,2.0
1.0,1.0,1.0,-17.39,-118.37,68.73,10.48,89.38,8.75,-16.85,259.54,-42.76,2.41,-105.71,-1.98,-113.91,-44.6,1.0
1.0,1.0,1.0,31.67,-46.05,-184.0,35.96,-17.74,-52.15,79.91,120.04,-142.27,6.5,9.44,1.73,64.58,8.06,1.0
1.0,1.0,1.0,-28.05,124.71,4.4,40.28,50.41,70.54,-99.34,70.06,-36.59,-4.76,100.11,1.46,-18.79,106.09,0.0
1.0,1.0,1.0,35.29,150.59,84.2,-14.6,31.9,66.65,-56.29,1.26,18.74,10.68,0.83,-0.47,204.5,-30.16,2.0
2.0,1.0,1.0,-42.28,-32.97,112.23,20.65,94.48,-7.47,-49.8,265.17,-102.74,-20.14,-22.85,-2.63,172.67,24.5,0.0
1.0,1.0,2.0,8.82,46.18,33.97,15.25,54.85,-130.83,-19.13,-133.22,11.25,-7.75,11.81,-6.73,24.72,36.7,0.0
1.0,0.0,0.0,12.11,-44.04,-65.12,-17.04,-51.42,211.39,109.54,239.63,162.02,1.11,-83.26,-1.05,-1.25,-47.87,2.0
1.0,1.0,1.0,-15.61,-172.5,-64.33,-11.99,57.61,1.41,-93.06,196.92,25.22,-18.37,-105.7,-0.54,47.95,30.62,1.0
1.0,1.0,1.0,-15.2,-46.89,-81.04,-0.19,84.78,15.98,-1.29,-189.55,-66.03,18.37,114.45,2.39,105.44,-40.3,0.0
1.0,1.0,1.0,-24.18,67.25,-111.47,-22.91,75.82,-3.45,-53.41,-54.96,6.06,20.03,-72.97,-4.64,78.98,57.16,2.0
1.0,1.0,1.0,-15.0,78.71,-71.3,-32.86,73.42,24.54,114.38,114.92,14.6,3.22,-107.83,-1.78,-104.56,-106.74,0.0
1.0,1.0,0.0,-2.93,53.88,-3.61,-53.91,265.64,22.74,42.34,-251.97,-184.22,31.43,49.51,-0.91,30.95,88.79,2.0
1.0,1.0,2.0,-38.77,12.39,-75.08,-16.54,164.04,-249.95,23.61,-52.01,-231.58,-2.14,-81.27,-2.04,120.56,59.17,2.0
0.0,2.0,1.0,5.57,-96.51,1.67,12.16,17.15,-117.46,-125.56,63.04,-176.18,-23.08,12.21,-8.04,-141.18,62.24,0.0
1.0,2.0,1.0,26.48,37.72,142.26,18.5,-144.35,77.88,57.67,68.35,26.83,5.42,33.12,-5.88,53.27,-7.71,0.0
2.0,2.0,0.0,-5.17,44.2,46.64,-26.64,-21.91,303.5,23.83,361.95,119.94,-5.1,-53.86,-11.32,8.5,-38.87,2.0
1.0,1.0,2.0,-27.28,113.06,34.62,6.88,93.61,-209.67,75.33,-220.35,-55.28,32.76,-83.92,3.68,7.49,61.8,1.0
1.0,1.0,1.0,22.0,53.6,99.92,-2.01,47.55,70.47,20.11,-67.08,65.88,7.21,44.71,-0.07,50.22,18.45,0.0
1.0,1.0,1.0,-49.32,4.4,-4.79,-20.18,41.05,11.05,98.05,-116.63,-36.41,46.6,-48.48,2.82,-103.49,-63.3,2.0
1.0,2.0,1.0,0.17,40.21,79.26,11.36,103.37,15.86,-24.37,-30.27,5.97,15.57,11.2,-2.31,-75.32,-12.77,2.0
1.0,2.0,1.0,8.61,-26.03,49.18,1.67,41.15,-92.95,19.38,55.48,-152.95,-2.65,-19.2,2.12,133.39,-9.04,2.0
1.0,1.0,1.0,20.43,-94.14,26.45,62.99,61.82,20.21,1.68,212.24,-150.73,22.0,46.82,-4.47,-24.49,-86.58,1.0
1.0,1.0,2.0,34.19,-72.92,-47.73,-16.38,-9.19,-175.78,54.55,225.63,-157.4,-52.63,-99.55,-1.01,-120.54,25.74,1.0
2.0,2.0,1.0,10.03,76.62,19.28,30.73,59.94,90.57,6.97,100.39,-84.45,-9.07,107.26,-1.4,153.33,154.81,0.0
1.0,1.0,1.0,2.83,-1.2,30.25,9.83,-94.28,97.87,-13.47,9.45,77.03,5.12,43.13,1.18,120.7,-35.56,2.0
1.0,1.0,1.0,0.26,-7.79,-67.5,-16.2,4.57,58.21,-29.46,3.7,-47.4,16.04,0.05,-9.56,-136.29,2.05,0.0
1.0,1.0,1.0,-41.83,-111.1,-43.5,-9.26,31.52,53.03,73.29,62.41,94.64,-29.22,-5.97,3.01,-63.83,104.77,0.0
1.0,1.0,1.0,-4.74,25.91,-100.07,-48.21,-112.44,58.84,43.17,-87.86,121.28,18.7,-134.02,7.07,-46.17,192.95,2.0
1.0,1.0,1.0,-1.35,-22.93,61.22,-36.71,53.14,-136.56,75.65,33.54,-201.28,-25.87,-74.14,4.21,-75.49,197.75,1.0
1.0,1.0,1.0,-9.2,100.69,-0.63,-48.08,9.21,20.34,-63.15,-55.92,-188.51,7.69,32.04,-1.02,-55.52,-10.37,2.0
1.0,1.0,1.0,-10.51,219.67,-21.94,-7.53,-10.63,-83.34,-118.05,-326.95,77.64,35.15,-36.3,3.6,98.72,131.7,2.0
1.0,1.0,1.0,-8.45,57.39,65.49,7.16,-33.31,57.66,-54.2,86.8,18.26,-17.86,37.66,-0.04,114.67,-0.01,0.0
