cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,target
2.0,3.0,1.0,-24.18,-69.95,-0.69,61.22,78.69,22.89,-89.61,67.63,52.31,147.39,-52.5,25.49,20.23,-41.89,-17.76,15.37,-14.36,19.94,-41.59,13.75,10.44,193.84,0.0
3.0,2.0,2.0,7.55,-57.57,-10.56,-11.87,169.46,-3.27,-107.48,132.1,-119.25,-66.35,-116.59,17.42,42.06,77.48,-11.69,0.49,-6.0,46.57,-30.16,24.1,28.74,61.24,0.0
2.0,1.0,1.0,-16.11,-216.51,1.93,-2.89,198.58,57.52,70.63,-49.92,7.88,-8.37,-92.69,-15.53,74.15,43.46,4.41,-47.81,-13.58,24.13,8.52,-41.75,-16.35,-35.41,1.0
2.0,1.0,3.0,19.17,192.03,-8.72,20.1,36.23,65.73,-111.29,13.65,-166.89,52.22,-109.15,23.96,-106.89,-42.36,8.87,2.35,1.24,-30.91,39.29,77.47,26.84,108.46,1.0
2.0,1.0,1.0,6.27,-8.45,3.21,-63.45,-39.35,-13.37,-116.68,-43.72,105.46,-107.72,122.91,-13.38,-167.27,64.44,-5.61,-23.78,5.43,-18.02,40.84,26.98,-5.77,-79.57,1.0
2.0,2.0,1.0,-19.07,-196.01,6.14,52.46,-9.45,14.47,-30.0,102.09,190.88,39.9,62.13,11.69,-13.84,3.13,10.06,5.47,-5.01,116.42,-19.32,10.3,-30.15,16.59,0.0
3.0,2.0,2.0,-8.88,77.25,-1.07,-46.05,-95.31,44.8,-108.14,-4.2,9.93,-137.8,44.71,-6.6,51.69,-5.68,-0.64,40.33,-2.45,42.45,28.65,-29.12,-13.83,162.34,1.0
2.0,2.0,2.0,8.4,258.4,1.03,-0.62,-145.04,-30.91,-77.49,-3.06,133.38,-98.64,48.11,-12.77,25.66,54.99,-10.36,27.4,64.15,-7.61,23.77,-53.6,10.71,32.79,1.0
1.0,2.0,3.0,16.9,98.95,0.87,-22.43,-94.78,196.84,-20.88,-105.16,-109.67,30.49,19.37,-15.41,-177.03,-34.96,-4.72,-46.54,48.75,-18.29,48.37,-71.38,-23.45,-63.88,0.0
3.0,3.0,1.0,14.09,-58.29,-8.8,-63.28,130.46,-152.76,128.03,-56.57,9.96,150.89,-155.37,-21.75,-30.82,151.06,18.39,108.01,5.26,17.14,-2.99,-30.6,13.04,4.98,0.0
2.0,3.0,1.0,10.46,50.41,-3.18,-16.15,82.59,-4.52,-91.52,-69.68,109.02,-25.62,-63.47,6.86,-68.92,34.36,2.08,-16.96,50.51,44.07,45.29,71.54,15.27,69.79,1.0
1.0,1.0,1.0,4.34,20.25,-0.59,-36.9,81.52,123.4,-38.31,72.7,21.66,249.77,-24.99,14.89,-122.41,-97.9,3.08,155.37,16.23,11.92,-33.84,10.73,8.87,141.28,0.0
2.0,2.0,1.0,27.39,35.15,-6.54,52.99,36.06,5.82,13.17,-9.16,106.84,-7.28,-28.01,-36.93,81.11,71.34,-1.17,-45.28,16.28,18.12,-33.63,-27.21,-34.62,-28.03,0.0
1.0,2.0,2.0,2.51,37.03,-0.75,-31.28,-57.42,-14.45,-194.2,45.83,-8.78,60.26,116.17,-2.79,-137.58,-45.85,-0.54,158.73,-36.93,11.1,-22.25,-29.1,-42.78,17.66,0.0
2.0,2.0,3.0,8.51,-34.67,2.5,13.72,-106.48,22.1,-47.55,-38.46,-131.73,-101.57,-11.82,-48.79,39.9,-42.0,-16.49,67.37,7.26,108.64,22.47,-61.17,-18.89,-10.94,1.0
2.0,1.0,1.0,10.97,-105.32,-8.12,52.6,52.68,91.09,171.41,-21.49,73.13,-107.98,-10.06,9.66,-44.49,83.01,-5.3,73.21,-35.97,-27.34,-56.63,13.72,-27.27,-81.3,0.0
1.0,2.0,2.0,-4.68,157.39,-0.42,-18.98,-25.79,137.47,-73.41,58.5,-25.62,-105.87,-57.86,13.19,-90.05,-152.65,-9.41,-75.01,4.09,28.99,24.81,25.34,17.64,168.11,1.0
2.0,2.0,4.0,-12.83,61.06,-9.55,-13.98,-76.68,30.68,52.3,22.79,-295.61,56.27,-37.74,-2.58,-58.32,-102.45,4.64,55.81,5.77,101.93,-7.56,-90.16,5.3,79.67,0.0
1.0,2.0,2.0,-1.11,208.83,10.54,-55.21,-62.49,-79.73,47.16,-68.88,-46.95,-37.41,-101.83,5.12,-55.77,-31.38,4.74,155.06,6.09,-7.68,-20.35,13.72,28.14,-12.95,0.0
1.0,1.0,1.0,-14.92,70.4,13.56,55.11,18.87,-29.54,10.56,-72.13,-38.23,-67.98,-13.28,-22.52,85.92,21.79,-2.97,9.66,21.29,-32.04,84.55,-11.4,19.51,-176.18,0.0
1.0,2.0,1.0,-15.84,-19.76,-5.72,-36.35,34.34,-118.88,17.52,89.17,21.8,-68.74,9.16,15.34,-33.35,-58.8,2.9,-54.52,15.14,26.73,-1.91,41.5,-12.69,36.79,1.0
2.0,2.0,3.0,19.43,-103.0,-0.78,2.81,-54.74,45.42,76.69,-75.68,-172.81,-56.54,-79.49,-10.84,27.68,-60.96,10.85,-42.66,7.22,-11.04,74.83,15.18,19.09,-42.65,1.0
2.0,0.0,2.0,2.4,107.56,-9.33,-26.86,-138.5,-60.82,35.66,36.46,116.18,-88.22,108.71,-1.83,70.11,-24.44,-12.45,-30.56,7.46,-14.02,2.1,-53.26,7.93,176.06,1.0
2.0,2.0,1.0,-9.99,-221.54,3.4,77.25,49.97,-71.0,-176.06,-62.08,25.73,26.77,-23.86,2.82,-48.66,-12.87,0.18,21.47,18.72,-34.64,-65.39,76.9,13.58,36.86,0.0
1.0,2.0,3.0,4.94,-49.43,-2.63,54.65,-79.39,8.61,179.63,25.57,-186.48,37.75,41.88,-14.6,-72.64,-106.68,15.08,-29.15,-31.51,-36.03,77.85,-123.41,8.7,-88.28,0.0
2.0,1.0,3.0,-1.94,33.56,-0.48,-83.41,-96.92,-38.76,-45.61,-14.87,-170.52,73.41,52.79,8.62,-6.97,-10.31,2.62,13.34,14.07,74.67,131.53,-114.18,29.12,-101.15,0.0
1.0,1.0,1.0,-0.48,-99.55,-1.37,37.35,111.46,44.47,-72.14,83.32,-45.57,-172.72,46.77,-13.64,-4.85,-70.58,-1.08,82.69,0.4,27.65,9.04,37.25,-19.88,71.87,0.0
2.0,2.0,1.0,21.82,65.62,16.09,61.34,23.43,-69.78,30.41,156.83,-23.66,87.17,36.06,-23.73,91.13,57.57,14.34,45.71,-17.31,39.83,39.86,-13.89,7.44,-7.11,1.0
3.0,2.0,1.0,-17.98,-110.4,25.25,-22.54,152.65,-31.11,192.95,22.08,-80.48,1.8,-62.24,-4.86,3.82,14.41,7.53,103.49,-1.28,57.31,-0.69,-14.68,-22.3,67.57,1.0
4.0,1.0,2.0,-18.83,-50.59,-9.87,-32.13,-42.08,-62.24,-161.31,-128.25,179.21,97.6,44.02,-16.52,-115.55,156.38,-7.11,-84.22,8.48,12.64,38.94,14.83,-16.24,93.15,0.0
2.0,2.0,1.0,18.75,-97.2,8.72,-62.58,-13.2,22.1,-55.27,93.07,160.76,-6.77,-41.9,-48.76,-42.75,56.35,6.91,-30.71,-30.81,-3.25,-131.2,31.33,44.17,-43.43,1.0
2.0,2.0,2.0,-8.35,214.47,-11.12,7.52,-139.69,-71.35,-5.53,-63.66,172.86,-14.69,3.32,6.16,-5.17,21.35,7.41,9.07,5.02,-74.41,-28.97,-64.02,10.83,85.08,1.0
2.0,2.0,2.0,-19.57,-35.93,-1.57,-13.9,30.21,-30.58,1.91,-17.79,-30.34,68.77,-109.23,2.69,-78.68,-95.74,5.28,8.66,-18.65,9.0,18.64,72.18,14.99,149.72,0.0
2.0,2.0,1.0,0.23,24.76,12.96,-6.38,-45.42,3.85,-173.67,81.46,70.07,-29.77,-60.73,-24.54,-37.22,-0.33,7.99,53.68,-20.03,33.89,-18.59,-31.5,3.19,74.79,1.0
2.0,2.0,3.0,18.52,159.0,2.33,70.2,-109.91,-46.39,64.01,33.67,-49.9,51.36,1.64,-1.54,-30.28,-1.15,-9.6,-21.37,58.26,24.2,-94.45,-30.26,9.65,78.23,1.0
1.0,2.0,1.0,4.25,7.47,-4.43,30.06,-210.08,-10.41,-16.7,-41.46,271.28,37.12,-23.12,-29.15,15.93,9.16,-1.48,42.24,-6.73,72.21,-2.99,8.5,-38.87,19.22,1.0
1.0,3.0,1.0,-0.71,-65.63,-7.76,68.16,-111.05,56.16,66.6,-32.05,282.11,80.24,30.16,-23.71,-14.4,42.49,-13.01,-60.53,32.45,46.62,11.16,31.8,9.58,-62.59,1.0
2.0,1.0,3.0,17.9,141.08,3.01,29.64,-98.61,37.76,-82.46,124.38,-140.38,60.77,138.49,0.15,-37.69,-110.68,-6.55,-73.9,13.55,23.26,-26.36,-4.08,16.34,157.55,1.0
3.0,1.0,1.0,-17.1,-336.88,-2.51,18.4,-45.72,93.95,96.4,-121.0,184.66,-42.65,-121.94,26.69,-27.83,26.59,7.95,-63.77,48.41,-52.44,-82.47,59.48,-0.08,69.53,0.0
2.0,3.0,2.0,8.67,127.02,-2.69,17.17,-144.14,60.13,-72.79,36.99,138.44,-89.73,81.01,14.08,-120.65,-4.03,-3.27,66.21,41.27,-16.2,-24.07,-40.61,-12.56,46.43,1.0
3.0,2.0,2.0,15.2,96.22,-0.46,-18.6,-88.34,-6.0,-188.69,-108.04,44.58,19.14,18.72,-14.66,-70.57,22.92,4.36,-53.54,57.23,-5.27,-37.72,-24.83,-16.72,118.76,1.0
3.0,3.0,1.0,7.76,-271.67,0.69,7.28,111.11,-15.17,123.72,-33.6,133.26,34.69,-47.2,15.46,18.26,92.44,-16.89,-43.74,43.0,-38.11,101.6,-29.13,11.95,30.31,1.0
2.0,2.0,1.0,-8.99,-100.49,16.92,-11.27,-56.75,-2.85,3.9,47.37,64.5,111.55,69.09,-27.51,-0.87,1.14,0.77,-14.66,-43.19,-59.72,67.4,18.5,-4.43,42.46,1.0
2.0,2.0,2.0,10.19,239.16,-3.86,-37.9,-93.81,-0.18,-139.77,-118.09,-10.06,86.85,79.8,28.31,137.91,22.14,-17.0,-31.19,13.81,-45.12,82.29,-11.19,-34.38,99.5,1.0
2.0,2.0,2.0,5.24,-33.91,3.97,48.54,54.51,47.04,42.04,-46.59,-129.65,-101.86,17.11,-19.76,20.33,67.7,3.98,-42.02,31.69,-44.76,36.71,-72.7,40.48,-192.62,0.0
4.0,2.0,2.0,-26.57,-106.92,-15.33,-9.54,-109.11,23.48,3.57,118.98,178.37,9.26,2.4,18.4,2.48,186.92,-2.21,18.31,-8.54,1.53,-40.66,85.49,-1.1,6.89,0.0
3.0,2.0,2.0,-0.74,84.36,5.94,-25.93,26.2,-11.35,-41.31,16.76,37.15,-77.92,7.06,-20.18,-127.74,9.49,-1.05,27.22,-22.26,29.66,88.22,-66.74,1.98,159.21,1.0
2.0,2.0,1.0,-14.53,35.52,11.38,87.87,17.98,-3.3,-20.48,140.93,6.95,49.81,3.26,-17.73,23.05,-3.73,-4.89,2.34,-1.41,21.51,-11.15,-45.32,7.7,87.76,1.0
1.0,2.0,1.0,-7.67,-90.99,6.29,-14.47,67.59,-30.14,97.35,7.76,60.25,84.75,-3.67,-13.42,-27.18,-59.82,9.08,68.99,13.21,-91.84,-5.46,35.7,-18.43,81.09,0.0
1.0,2.0,2.0,-12.43,18.52,-5.1,-24.58,-62.72,-19.45,-134.53,-96.36,2.39,28.5,-11.26,17.2,-58.15,-171.84,4.64,-39.31,34.05,-56.1,-39.44,47.18,29.98,153.36,1.0
1.0,2.0,1.0,8.42,19.36,9.84,125.85,-15.31,-82.98,-42.39,29.04,134.36,-29.73,-114.45,-4.68,-82.1,15.46,-7.26,-10.73,-1.82,-61.76,0.67,-6.26,-32.49,-74.83,0.0
2.0,1.0,0.0,-6.09,-225.87,-0.07,-27.24,51.68,-35.47,-54.22,-42.0,171.7,-173.49,34.65,-22.37,-33.99,-12.09,-3.48,45.15,-29.72,54.65,-39.56,-3.18,-1.38,46.22,0.0
3.0,2.0,2.0,-13.18,288.11,1.31,-2.15,-111.86,24.6,-0.34,11.31,-7.16,64.91,34.53,23.77,38.28,48.59,16.57,61.28,-6.11,-31.92,-15.3,-60.4,-2.56,85.13,1.0
1.0,1.0,2.0,12.25,28.26,3.26,19.59,-69.26,40.18,-55.34,-27.59,-40.21,-54.33,81.03,-22.95,28.52,-15.33,-9.03,-49.91,9.07,54.13,-66.1,-55.97,-29.54,-110.29,0.0
1.0,1.0,0.0,-20.5,-272.11,4.51,26.58,-40.55,-8.08,-279.38,196.86,261.17,-103.78,75.21,-39.11,-67.13,91.6,19.95,-8.09,4.42,4.55,-17.91,117.98,15.62,-179.86,1.0
1.0,1.0,2.0,27.28,114.71,6.14,-31.76,87.54,-35.83,39.4,-64.56,-180.99,32.53,96.53,40.14,-81.16,-94.27,-1.01,93.1,-1.27,36.82,-9.09,-48.09,2.48,63.48,1.0
1.0,2.0,0.0,-9.81,-286.12,3.91,43.42,157.63,-33.03,-48.17,29.07,45.57,81.26,22.9,-4.52,21.06,-42.65,0.15,91.55,50.06,41.26,-20.45,-24.9,3.87,-1.4,0.0
3.0,1.0,1.0,1.6,-222.4,-6.61,28.05,-17.3,14.67,-129.66,67.21,104.48,5.15,47.4,-26.36,-127.35,76.53,12.61,-128.23,7.25,-36.18,23.02,74.62,-4.22,37.38,0.0
2.0,1.0,2.0,34.72,-124.52,-7.63,22.89,83.07,-9.38,-4.65,29.96,-41.22,-35.91,-52.93,-28.94,67.63,12.12,-7.78,-16.8,-26.58,61.72,-31.41,59.62,22.47,40.86,0.0
2.0,1.0,2.0,-2.5,103.61,7.7,-21.67,-45.93,32.46,179.97,-25.08,-5.76,-159.8,117.19,-12.23,-86.92,30.37,-3.44,-27.36,6.32,-46.51,30.51,-26.05,-31.6,38.42,1.0
2.0,3.0,2.0,10.32,-150.25,-7.23,0.94,27.92,-103.5,-5.29,55.31,-9.37,47.02,-15.75,-7.37,62.78,-3.01,6.49,48.76,1.63,-10.57,-35.7,115.18,-7.38,39.28,0.0
1.0,3.0,1.0,8.74,106.23,7.08,-34.38,-13.18,-129.58,15.9,-99.03,104.44,92.8,-7.21,22.08,36.31,118.59,8.79,-48.72,23.55,-36.3,-69.88,10.62,10.33,-142.66,1.0
3.0,1.0,1.0,10.3,-214.77,-2.54,-38.86,93.76,34.99,-74.67,53.5,53.93,-39.26,-78.05,-32.87,-119.39,53.56,-2.48,10.88,-17.68,12.22,56.63,-0.38,-15.34,21.81,0.0
1.0,3.0,2.0,-7.95,408.71,9.22,-15.61,-140.69,-49.52,73.08,-89.68,-60.51,8.95,-18.76,9.74,90.78,43.19,2.48,-6.33,12.53,23.26,-5.99,7.01,-13.46,-57.35,0.0
2.0,2.0,2.0,-15.84,184.57,1.35,-20.01,-60.51,106.26,81.39,77.57,68.02,-31.98,-45.13,3.38,-137.02,15.44,3.08,-30.68,-1.44,8.5,-89.96,-26.2,-2.9,112.68,1.0
1.0,2.0,3.0,0.43,107.25,5.89,-24.49,-146.26,39.96,102.26,-96.83,-164.63,40.98,-81.56,22.22,153.78,-41.7,6.81,-75.13,2.5,-6.09,37.14,-81.1,15.42,-90.3,1.0
2.0,2.0,2.0,0.45,101.81,7.57,-17.61,-47.23,-0.36,-106.6,-6.55,-20.81,12.86,-41.98,-2.2,29.19,4.73,7.71,46.07,18.46,-81.5,84.93,-38.32,35.94,80.6,1.0
2.0,2.0,1.0,-5.55,-0.97,5.53,-12.73,6.64,55.73,12.77,-69.13,34.83,-76.06,-25.08,-17.06,-159.86,-49.6,-21.32,-109.56,-33.42,-15.36,-19.64,-51.0,-30.17,56.09,1.0
2.0,1.0,2.0,19.21,119.85,21.14,76.1,65.06,41.75,18.45,108.54,-157.32,145.84,-67.27,3.06,36.15,32.36,-9.63,-26.05,-16.44,-31.26,-5.33,-42.28,23.8,23.88,1.0
1.0,1.0,2.0,8.48,231.44,2.97,-79.15,-34.5,-35.83,6.17,-75.95,-125.17,38.08,-99.89,12.31,68.5,-145.8,-13.02,-27.3,-34.05,-72.64,89.26,-31.95,1.59,139.39,1.0
0.0,3.0,1.0,-8.21,306.52,21.4,21.5,-36.74,-99.0,-79.17,-59.22,33.87,-41.02,46.52,34.26,63.63,104.38,-9.97,-57.17,-13.29,26.63,64.61,10.01,40.05,-240.41,0.0
1.0,2.0,2.0,-5.44,-99.4,4.04,-63.31,-68.82,21.83,115.51,-71.24,21.23,-127.73,19.15,-36.26,90.69,-95.39,2.28,65.4,14.29,-24.65,-177.56,-60.45,-21.28,16.52,0.0
2.0,2.0,1.0,13.44,75.98,-2.71,65.53,-65.24,-84.9,-9.56,-123.11,170.31,-11.93,33.42,14.17,-65.32,45.92,5.0,0.15,9.08,67.41,44.07,-23.28,-3.27,20.71,1.0
1.0,2.0,1.0,10.06,139.36,-4.05,-44.47,-74.25,65.45,78.4,-50.04,160.82,12.82,-61.41,1.48,171.49,55.18,-0.57,-22.71,39.38,-32.53,56.71,-28.16,-51.43,-61.32,1.0
2.0,2.0,1.0,-1.86,32.05,5.38,17.13,-9.64,-34.33,104.65,-157.32,82.66,-34.0,73.83,13.46,258.95,58.31,9.45,-68.47,-1.08,-49.69,12.15,-9.29,1.45,46.71,1.0
3.0,2.0,3.0,13.2,181.63,-11.29,66.49,-172.81,-12.25,95.44,8.65,1.82,52.9,38.06,17.42,-63.1,177.28,-17.42,-1.65,26.39,8.42,-94.45,47.39,-23.47,-22.79,1.0
2.0,2.0,2.0,6.5,-203.29,-0.2,77.22,51.32,81.52,60.22,-28.66,-176.52,62.67,44.12,-23.8,-50.94,-50.73,-6.62,44.44,28.61,90.66,3.74,-50.12,5.04,-15.66,0.0
2.0,2.0,3.0,29.03,30.28,-1.05,57.02,-101.16,85.13,343.21,91.0,-136.93,-63.4,3.04,-8.98,46.79,-18.26,-7.57,24.9,13.55,-98.98,-39.07,39.5,-8.16,48.48,1.0
1.0,2.0,1.0,18.67,-176.21,2.42,52.03,17.16,-23.45,101.51,128.67,48.18,103.97,20.3,-20.35,-16.72,-109.38,-3.04,5.35,-40.12,14.15,-25.85,80.29,-16.3,68.8,0.0
1.0,2.0,2.0,-12.16,18.32,2.57,-27.74,-82.78,-88.05,109.4,-27.53,-118.26,16.18,54.37,16.33,-123.95,-38.89,7.84,-88.21,4.18,-6.49,-80.62,-80.02,-8.26,-95.61,0.0
2.0,3.0,3.0,4.08,202.95,-6.79,110.14,-142.38,7.12,18.11,-49.15,-70.93,-98.87,-93.36,-14.02,-39.63,-88.96,-4.42,32.68,5.47,-32.77,-9.79,64.02,-46.75,200.41,1.0
1.0,2.0,1.0,-7.92,-85.43,-2.64,-44.2,35.92,-39.71,-3.86,-80.09,-40.76,-18.38,45.87,0.53,-83.0,-125.25,-8.93,-78.37,12.04,-81.16,92.47,103.38,-0.97,46.21,0.0
2.0,2.0,1.0,-23.25,-114.91,-8.16,41.57,51.79,69.79,-141.83,-15.37,60.88,82.14,21.99,6.45,-11.51,-14.14,5.59,16.1,-33.17,6.83,-19.15,46.69,40.2,49.18,0.0
1.0,1.0,3.0,6.69,114.49,5.01,-18.86,-99.63,96.2,68.0,84.31,-215.11,13.0,38.22,47.56,24.69,-257.73,-2.32,36.78,-44.77,-21.92,-9.39,-19.45,11.49,218.25,1.0
3.0,1.0,3.0,-16.08,218.24,-15.78,39.4,-58.86,3.82,-145.37,-55.76,-208.98,-179.58,-36.4,-13.53,-30.19,56.76,4.34,34.34,3.27,12.77,-70.57,125.79,27.11,56.25,1.0
2.0,0.0,3.0,31.47,179.68,-5.46,-53.91,-69.7,-27.5,50.76,58.25,-83.99,60.94,7.27,-12.92,23.41,-50.25,6.95,91.52,-7.67,-33.34,22.05,47.61,0.64,141.68,1.0
2.0,2.0,2.0,0.92,-45.5,-11.0,16.44,59.31,38.88,-151.34,17.5,-87.32,-27.74,-50.75,-9.78,-38.14,-9.19,1.63,36.0,26.16,-4.13,-35.93,85.91,19.2,96.01,0.0
1.0,3.0,1.0,-27.06,136.38,9.01,10.22,-24.74,27.89,-183.11,-44.95,113.88,-25.62,44.91,-27.89,18.56,71.05,4.02,1.97,1.17,-11.59,89.31,34.75,-24.4,-54.03,0.0
1.0,2.0,1.0,-1.12,-50.32,6.73,30.29,-33.08,66.44,44.12,-27.81,3.65,0.1,35.18,-0.57,-65.1,-51.56,19.97,-98.67,19.85,19.63,-39.6,-55.38,-9.55,-58.12,0.0
2.0,3.0,2.0,0.11,81.41,-12.3,-27.0,-31.64,36.55,67.85,109.37,65.26,70.59,-15.55,-8.2,-71.69,102.13,15.12,-68.67,2.28,24.24,8.93,64.78,27.04,-12.24,0.0
2.0,2.0,1.0,-16.66,-127.02,-3.14,16.28,120.3,73.79,-74.52,-25.04,-19.6,63.02,1.05,-9.41,-3.79,-14.36,-5.3,6.24,10.66,4.74,-82.13,27.63,0.41,63.3,0.0
1.0,3.0,3.0,-4.04,222.79,8.47,40.14,-135.24,-89.79,15.79,-137.3,-162.13,34.62,-29.81,12.19,15.29,-31.56,17.79,-14.46,10.26,-44.56,21.36,-50.2,-1.63,-74.1,0.0
2.0,1.0,3.0,12.87,49.62,4.09,-32.15,-81.15,31.54,-45.71,-34.61,-119.68,53.92,103.65,-35.51,-42.78,-92.94,29.59,50.35,-17.8,16.51,-85.68,-56.9,-16.8,78.04,1.0
1.0,1.0,1.0,-2.64,-243.29,0.98,-26.47,29.31,-121.24,29.95,-153.23,88.92,107.95,20.79,-10.29,48.46,-48.75,3.85,-21.79,-14.56,15.71,56.21,79.31,15.06,21.17,0.0
2.0,3.0,2.0,-1.34,280.58,-11.98,-89.69,38.18,-15.52,-6.85,-6.36,-108.03,-107.27,46.92,-11.7,40.41,123.58,-9.2,49.07,-5.82,0.17,-54.69,86.28,2.32,-22.86,1.0
2.0,2.0,2.0,-4.86,33.33,0.62,-0.23,-69.19,110.56,25.14,3.17,29.74,95.87,-51.32,-28.89,-13.84,-55.08,-0.95,18.22,-3.38,1.8,-23.94,7.25,-17.76,141.07,1.0
2.0,2.0,1.0,-8.84,-127.56,3.29,33.7,93.15,66.06,6.48,13.59,90.76,-4.89,9.12,28.38,-191.5,-6.43,-6.17,-81.8,-45.52,63.12,-43.53,-14.99,-5.91,44.49,0.0
2.0,2.0,2.0,11.61,15.27,2.97,-37.57,-150.35,73.9,77.88,-143.26,79.29,11.97,-55.46,11.91,99.05,47.51,2.26,-6.33,-0.35,-75.98,47.31,-38.29,-35.16,7.43,1.0
2.0,2.0,2.0,5.83,42.94,-10.47,-51.26,34.56,-15.92,110.86,-17.99,-1.93,-15.81,-57.95,20.22,-117.98,5.32,-15.66,30.22,-33.3,17.41,60.16,74.74,0.48,21.42,0.0
2.0,2.0,3.0,-10.51,-40.41,-2.77,-15.5,-91.92,120.88,-46.53,122.16,-155.18,204.56,-29.22,-7.69,88.63,-23.57,-5.58,24.76,-3.16,40.14,6.17,-105.44,31.85,-52.62,0.0
2.0,3.0,3.0,-12.29,80.88,-15.3,-35.24,-24.19,38.97,-33.28,-144.75,-123.36,-70.74,-17.25,-9.58,35.9,38.57,19.69,-22.78,-1.91,12.68,-1.84,142.92,26.98,11.94,1.0
2.0,2.0,2.0,-11.47,42.18,-12.31,-18.24,1.02,-32.43,34.93,-20.81,-17.71,87.7,-50.07,4.76,-82.54,45.77,11.44,0.26,4.87,4.78,9.67,110.13,-0.27,17.97,1.0
2.0,3.0,1.0,1.05,35.58,-2.73,-37.95,97.35,-45.03,89.7,-96.51,-27.81,9.31,67.07,-13.56,-8.39,12.07,-10.31,9.09,-15.93,16.86,-12.45,11.15,0.18,27.83,0.0
2.0,2.0,2.0,-9.7,335.04,4.15,3.41,-77.58,-18.84,-51.93,-20.18,16.7,-46.81,-16.39,17.75,52.51,34.89,-4.64,-11.57,24.49,-17.03,-42.63,47.3,-4.15,69.82,0.0
2.0,3.0,1.0,18.0,-42.91,5.98,-84.06,-118.9,-117.04,-92.47,-74.98,160.77,-71.02,-114.59,-23.24,89.29,-52.73,-17.42,37.46,17.16,12.54,39.26,-27.11,-2.83,94.83,1.0
2.0,2.0,1.0,-16.05,5.16,8.79,-62.34,-71.36,-89.65,-4.0,-106.97,67.77,59.61,96.9,3.81,-111.99,29.06,26.78,-47.76,-1.25,129.01,-7.19,13.45,4.92,-58.03,1.0
2.0,3.0,2.0,-20.2,39.72,-2.03,0.09,-110.45,112.93,47.74,59.71,29.92,29.56,64.94,1.86,-2.97,-53.21,7.81,-63.3,26.94,13.95,28.56,-38.75,10.68,150.92,1.0
2.0,2.0,2.0,-14.53,193.7,0.21,9.33,-102.62,-15.21,-17.86,49.13,44.1,58.4,-47.02,16.98,-65.92,20.26,15.08,-70.82,6.78,-4.37,-52.68,-2.39,-21.43,41.07,0.0
1.0,2.0,1.0,3.48,-4.94,3.91,-64.67,21.35,-2.15,49.52,45.53,91.46,-117.99,-148.42,-2.93,17.88,16.0,0.32,-59.97,-39.63,-53.65,10.66,-10.47,-21.09,-94.83,0.0
2.0,3.0,2.0,-1.79,68.54,-2.5,3.89,-0.44,102.47,51.52,-66.52,-156.43,50.02,42.81,-9.45,29.51,-17.55,-9.54,-8.22,-14.55,-34.84,20.06,47.69,21.43,-7.49,0.0
2.0,2.0,3.0,7.2,361.04,0.34,-134.3,-54.55,-163.76,-139.78,-85.18,-247.93,55.91,15.51,1.69,36.86,-22.34,-17.08,103.04,-20.51,63.12,45.12,-10.73,24.33,34.06,0.0
3.0,2.0,3.0,24.49,159.7,-6.65,-43.52,-132.16,-57.15,33.07,-13.8,30.62,-25.24,-88.73,-5.73,-223.98,86.6,4.37,-14.94,-2.39,20.27,63.91,46.44,-13.13,89.69,0.0
2.0,1.0,2.0,10.07,3.84,5.12,6.58,-71.66,-61.21,-70.3,-114.82,-53.73,70.14,24.12,12.17,68.41,-54.1,5.6,-77.61,-10.8,74.39,23.49,-61.39,-15.06,65.84,1.0
1.0,2.0,1.0,3.95,8.8,8.67,42.58,51.83,-2.59,101.75,-30.28,-54.81,-16.56,29.08,6.58,-12.79,2.32,13.06,12.6,17.03,10.5,-20.91,-61.77,-1.6,-158.86,0.0
2.0,1.0,1.0,6.81,-91.02,-6.7,-68.92,10.85,7.24,-71.11,-27.87,90.24,-11.46,12.91,-8.29,68.01,15.85,-3.33,15.14,-0.09,17.3,-15.99,41.38,0.6,67.22,0.0
3.0,1.0,2.0,5.46,124.74,1.71,6.33,-25.95,83.36,-59.43,39.39,8.25,69.31,63.37,-12.65,130.28,36.72,-6.9,-59.79,-1.88,6.27,52.46,-38.82,-44.83,80.92,1.0
1.0,2.0,1.0,-7.17,301.99,-10.72,23.49,147.77,-14.79,25.29,-40.69,-69.9,-14.11,1.3,14.47,-61.83,41.72,0.88,112.52,-30.86,-29.69,-22.3,73.69,-37.65,44.47,1.0
2.0,2.0,2.0,-11.98,275.46,-14.25,27.49,-21.71,31.66,85.22,-35.49,-1.89,-144.79,59.08,-13.13,-46.56,122.67,-21.0,-90.18,-26.72,-74.17,10.01,82.19,-1.94,18.48,1.0
1.0,2.0,1.0,-18.02,-176.99,6.3,-17.82,-96.3,-22.82,134.09,151.45,189.06,-100.99,-31.82,-5.13,50.73,59.95,22.36,124.45,-20.25,-10.91,-11.71,89.58,-11.8,-131.68,1.0
2.0,2.0,1.0,-0.89,156.54,-9.78,82.02,-60.28,9.94,48.66,72.65,192.93,14.49,50.63,-0.63,-35.91,61.22,-11.25,58.24,-42.88,26.34,-80.68,-44.82,14.28,13.33,1.0
