cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,num_25,target
2.0,1.0,1.0,91.75,-1.09,-38.31,0.07,16.95,102.81,62.6,-63.94,5.24,-19.51,-118.47,72.43,-11.3,102.57,-130.0,-61.98,-335.73,192.14,0.26,-74.49,17.33,93.02,-23.16,31.96,-31.25,-7.36,1.0
2.0,2.0,2.0,21.83,-1.37,35.86,-6.0,-30.99,15.05,-11.6,47.68,3.63,-34.42,73.61,-51.89,19.65,-44.81,75.55,40.06,126.55,-68.33,0.37,-153.03,40.91,-28.93,-105.69,-38.05,-95.1,5.54,0.0
3.0,2.0,1.0,-33.92,-7.84,-15.31,5.19,26.72,29.78,68.39,75.68,-5.29,41.63,-3.71,42.35,-19.89,121.77,-95.39,64.31,-456.82,113.41,-0.23,-130.13,-7.47,-3.8,-13.38,-86.94,18.92,10.65,0.0
1.0,2.0,1.0,24.57,4.86,55.54,-3.42,-18.7,53.02,-9.43,80.06,14.95,-151.96,38.82,137.36,-10.93,29.07,-56.48,-41.2,-36.38,4.0,-2.83,-53.15,24.84,-12.48,-97.85,14.54,48.56,-10.89,1.0
2.0,1.0,1.0,-52.09,-2.22,11.98,-2.36,0.71,-22.4,-30.67,-69.68,-1.16,88.04,100.02,-85.87,-1.24,-58.14,58.17,144.96,219.68,-85.59,-0.45,33.04,-2.42,-146.05,47.0,13.56,67.59,2.71,0.0
2.0,1.0,2.0,-61.1,4.29,-40.76,0.54,0.14,18.63,-64.59,53.06,4.55,10.5,104.72,83.97,6.23,-6.75,326.64,36.93,-37.17,-116.45,-2.1,10.01,92.66,-18.5,-38.5,4.42,-10.61,-6.61,0.0
1.0,2.0,2.0,-70.19,10.14,64.15,5.01,-14.82,35.72,140.59,-15.65,1.18,-3.54,105.92,0.36,-20.27,105.93,30.84,45.42,-405.36,0.94,0.69,-143.01,18.59,-102.06,-23.26,-51.81,25.78,5.36,0.0
0.0,1.0,2.0,136.46,4.34,-27.42,-2.9,-2.8,-28.25,-8.81,-41.47,5.85,-18.25,148.66,-14.33,-18.16,-114.17,-167.68,-102.02,270.92,-122.98,-0.0,79.95,13.78,31.53,122.33,16.65,-42.12,-5.96,1.0
2.0,2.0,1.0,7.86,-0.88,-19.78,-2.5,-6.0,-14.64,133.89,-70.3,1.4,30.03,-123.16,19.78,16.21,6.25,-22.77,-127.36,128.84,41.79,-0.2,19.38,-40.26,95.1,-27.37,15.28,-46.22,8.43,0.0
1.0,1.0,2.0,42.8,8.34,30.18,0.32,18.05,111.51,-76.25,10.86,-5.34,-0.11,127.64,-113.0,-12.97,-136.65,-256.81,5.04,200.43,-152.15,3.09,66.14,13.25,213.76,33.85,58.25,-49.31,16.14,1.0
2.0,0.0,1.0,-42.23,-2.82,-60.69,1.13,7.18,-0.82,32.31,112.72,-2.24,-41.41,-118.59,-81.4,-25.41,126.44,-199.75,-21.01,-364.1,164.16,2.67,-6.74,15.62,-28.53,-39.12,58.1,-27.25,-12.18,1.0
2.0,1.0,2.0,-190.47,0.5,55.46,-1.05,-24.64,161.28,-51.98,-20.5,-5.8,-51.27,135.21,48.57,-4.53,-31.59,-70.32,-1.51,102.36,-53.58,2.84,-108.81,-49.39,-5.03,31.53,44.03,-87.55,-0.37,0.0
2.0,2.0,2.0,-6.72,-2.93,-15.82,-6.1,-9.94,-80.28,8.39,-43.98,-5.21,34.59,-5.78,9.24,12.43,-62.36,-53.74,-31.38,535.81,-212.04,-3.2,128.38,-62.95,40.95,-188.11,16.01,11.52,1.66,1.0
2.0,2.0,1.0,-49.75,-3.13,-2.36,2.88,-21.26,51.55,-145.82,107.25,-4.49,-92.51,-128.0,60.26,17.44,39.34,94.98,-116.85,-54.11,13.34,-0.37,39.3,-19.55,-8.87,92.93,-98.73,-21.6,3.18,0.0
1.0,1.0,1.0,45.5,-6.55,23.04,-2.56,7.0,-57.47,198.51,32.15,6.86,12.59,-103.24,-125.93,14.41,-53.44,-47.4,1.71,214.99,-4.57,-0.93,96.75,-7.87,-103.13,96.06,62.04,44.71,3.65,0.0
1.0,2.0,1.0,68.5,2.3,-33.24,-3.52,28.0,32.72,-101.68,81.37,1.55,-6.93,86.06,10.36,-2.28,-90.39,-83.47,-108.25,55.4,165.44,0.16,-126.53,-2.45,219.6,10.19,-17.62,45.26,16.92,1.0
2.0,1.0,1.0,-207.67,-3.86,43.33,-2.5,45.88,60.72,41.46,99.12,6.07,-38.27,454.33,10.58,-15.17,-174.14,139.28,198.2,297.98,-127.09,-0.63,-150.47,-1.41,-21.2,42.27,23.8,77.25,-9.9,0.0
2.0,2.0,1.0,12.18,-11.56,-44.25,-4.37,-8.65,11.97,11.23,-74.44,4.53,53.5,25.13,-46.25,-4.66,107.79,74.04,-77.97,-132.51,-6.13,0.77,-129.0,29.52,-103.72,-46.72,-20.25,-165.51,-4.4,1.0
2.0,2.0,2.0,154.32,6.45,-81.73,4.06,-14.21,-81.9,25.54,-20.28,7.54,-15.94,-108.49,-39.9,-14.07,101.38,-192.27,80.97,-304.3,206.27,0.63,-68.77,-74.63,-3.39,-68.91,-45.01,-48.32,0.0,0.0
2.0,2.0,2.0,62.61,2.8,23.77,-2.04,9.24,7.36,-18.65,195.75,-2.77,-28.95,-13.1,27.26,10.59,-154.57,-196.43,99.42,355.48,-244.66,1.89,181.01,54.19,-159.43,2.6,-39.88,-24.76,12.89,1.0
2.0,1.0,1.0,-129.37,-3.86,19.5,-0.09,-49.24,-16.12,-99.33,166.54,-1.67,17.83,3.43,-46.49,23.16,-4.54,106.34,7.7,-24.34,-62.2,4.08,-113.76,16.96,-126.92,-2.82,6.95,68.67,-7.74,0.0
1.0,1.0,2.0,-104.58,2.56,47.07,-3.8,-13.42,-96.05,-32.54,94.49,12.67,-23.98,361.5,0.16,-7.57,-140.25,4.27,105.11,272.07,-317.75,-0.21,-109.75,59.29,18.59,-28.45,-0.8,41.11,-0.0,0.0
1.0,1.0,2.0,48.25,-8.57,14.62,-4.55,3.09,-51.54,-30.55,-103.86,-4.34,11.49,-9.1,-24.85,18.75,-51.56,-121.4,-130.26,179.68,39.11,-0.26,-142.52,-56.45,-21.37,87.11,62.12,90.36,2.24,0.0
2.0,2.0,2.0,-37.29,-3.13,33.57,-3.43,42.09,-64.98,4.33,-179.59,-6.18,60.45,-81.83,1.76,-1.86,-29.86,-274.3,0.38,-96.52,189.15,0.95,-93.98,18.74,-110.5,-10.93,-27.8,98.16,-12.07,1.0
2.0,2.0,1.0,-18.01,1.01,-8.98,8.68,15.45,-47.47,17.91,-40.77,-16.52,-46.74,-260.73,15.36,-1.6,186.25,-90.13,-63.8,-882.65,341.74,-0.24,-163.49,64.56,-122.81,116.45,-31.18,-21.59,6.17,0.0
2.0,1.0,2.0,19.53,1.68,-34.74,-4.91,-1.77,31.14,46.95,2.6,6.43,49.45,56.15,-27.4,-13.05,-51.64,-185.55,-23.81,21.81,157.41,0.96,-99.4,5.46,-22.68,205.85,53.82,-38.32,9.36,1.0
2.0,2.0,1.0,-123.84,4.17,-12.4,-10.43,2.56,70.46,-159.42,-119.93,4.0,23.53,284.68,0.1,-30.69,-86.42,84.64,122.73,481.75,-3.65,1.2,29.67,-28.86,30.88,92.28,-27.8,21.96,16.69,1.0
2.0,1.0,1.0,49.28,-0.82,-41.53,-11.92,6.7,131.93,35.15,-107.33,0.28,57.13,192.12,8.6,0.72,-271.25,-99.66,24.09,863.45,-338.66,-1.79,240.72,66.72,-226.81,-23.02,8.45,-10.7,6.44,1.0
2.0,1.0,2.0,-8.13,8.27,93.79,4.12,-1.64,7.39,50.87,33.52,-2.62,35.08,-137.51,-79.5,-3.02,63.0,-142.94,5.99,-243.9,143.38,2.06,-12.23,-35.68,27.22,15.05,17.8,-32.02,14.51,0.0
2.0,1.0,1.0,-87.46,0.66,-45.77,5.52,9.87,-53.38,23.29,-57.02,0.25,92.46,-99.3,-51.64,-3.92,23.4,-331.45,63.86,-33.15,-62.63,0.44,44.28,-97.39,-114.14,-3.04,57.2,-9.93,-5.0,1.0
2.0,1.0,2.0,-8.33,6.29,57.93,0.25,4.86,3.65,-13.06,-13.83,-3.84,15.49,-21.9,18.83,18.37,-7.94,10.84,29.74,1.12,-21.23,0.78,-91.44,-16.85,-12.03,9.02,-12.21,-140.62,-12.9,0.0
1.0,2.0,2.0,119.79,-6.48,-34.25,-11.32,-28.1,39.6,43.63,-104.73,3.02,63.6,50.84,-20.53,-1.93,-39.28,-32.25,-18.75,687.67,-268.52,-1.81,178.83,-52.9,51.2,-136.46,-16.7,40.28,-6.6,1.0
2.0,1.0,2.0,205.19,2.3,-32.1,-2.66,-1.38,24.78,33.14,-64.29,-9.4,-20.99,220.0,16.83,-6.23,-192.19,-335.15,2.98,405.4,-364.15,-1.73,29.83,23.85,-41.98,159.29,-39.25,2.37,17.21,1.0
1.0,2.0,1.0,-33.85,-4.02,29.88,-1.29,-17.99,-104.39,-78.51,-14.94,7.35,-45.58,89.58,-30.72,-4.73,-17.21,-160.08,58.06,161.95,-119.26,5.09,-59.47,-67.35,-59.98,62.73,-10.68,34.21,-11.51,1.0
0.0,1.0,1.0,53.76,-0.24,10.43,-5.39,8.87,111.3,60.12,-67.89,-1.1,-64.62,408.14,16.69,3.88,-142.03,267.35,-23.16,186.69,-105.49,-2.25,-264.99,61.35,68.18,23.86,18.01,19.29,-10.93,0.0
2.0,1.0,2.0,-68.88,-5.86,-12.29,2.32,-13.42,115.5,-23.51,-119.0,-1.1,27.02,-127.3,6.8,3.58,50.89,-52.06,48.29,-37.97,48.93,1.13,53.47,-55.05,149.08,-113.16,40.38,3.7,4.3,1.0
1.0,2.0,2.0,23.88,1.99,-2.23,-8.14,27.6,4.27,52.06,14.68,19.37,138.88,156.05,79.43,-5.18,-34.71,6.96,-41.63,219.58,-107.45,2.3,-85.52,31.95,-175.63,-53.15,-7.99,39.77,-2.59,1.0
1.0,1.0,1.0,-138.57,2.91,51.5,4.04,-10.76,-41.41,62.48,131.91,0.45,47.58,-106.31,15.71,-12.84,65.55,-286.29,-61.93,-296.78,137.81,0.5,-55.73,-39.17,14.8,-107.13,26.19,119.42,5.12,0.0
1.0,2.0,2.0,-78.44,-3.73,-17.82,2.61,-8.44,6.75,6.35,125.66,-5.65,73.66,51.93,15.05,-26.8,1.79,-310.43,-13.6,-127.87,130.99,-1.76,-74.45,-75.43,-14.99,-81.35,16.14,111.07,3.33,0.0
1.0,2.0,1.0,62.52,-1.89,-49.43,-1.72,18.91,-93.32,-74.3,13.35,2.12,-7.64,-117.77,-89.65,-5.34,45.0,-217.97,70.29,-237.29,192.81,0.43,-92.17,19.43,-127.18,52.93,19.79,-1.4,12.85,1.0
2.0,0.0,2.0,-11.94,-5.46,-97.47,-0.2,-26.96,182.32,-54.73,28.77,0.11,133.66,-162.23,79.91,6.55,55.43,-99.45,0.94,149.38,-74.66,1.64,133.66,-69.77,-30.45,29.09,-6.87,53.74,-14.68,1.0
1.0,2.0,1.0,23.05,-1.54,32.8,-1.89,-9.38,49.65,-92.03,-80.62,-3.26,-4.94,-16.26,35.59,22.34,-31.36,-61.48,138.63,126.18,-79.96,-1.76,-98.13,-29.7,-0.03,-34.25,6.14,-76.68,11.26,0.0
3.0,1.0,2.0,11.02,-4.58,65.97,-5.26,-13.09,77.82,-178.38,79.9,1.41,58.39,97.86,-71.56,-1.52,-43.25,-32.61,-36.47,81.04,30.44,2.25,-119.15,19.56,120.13,-56.76,-12.39,25.97,-7.02,1.0
2.0,1.0,1.0,-7.3,4.06,34.84,4.46,4.51,11.75,68.84,-261.31,9.07,-95.85,-297.02,3.81,-5.4,124.72,-355.38,-34.5,-504.81,385.89,-3.0,-100.31,-59.25,-19.63,-52.76,23.72,177.13,-1.16,0.0
2.0,1.0,2.0,10.28,-4.47,85.27,-0.29,-0.45,25.42,40.55,201.19,-9.14,17.92,13.93,-23.07,0.11,-103.75,-134.24,-97.57,175.3,-66.19,-1.6,93.42,17.23,-198.96,13.58,46.38,-48.59,-8.1,1.0
2.0,2.0,1.0,-46.86,-2.93,62.98,-6.01,-31.38,30.98,-31.39,-56.0,-5.32,26.32,135.74,16.66,0.37,-36.27,43.68,-139.74,124.27,-11.84,-0.44,-134.37,17.32,38.35,-127.39,25.77,115.8,6.89,1.0
2.0,1.0,2.0,25.14,0.71,-10.74,-6.83,13.73,0.79,-187.15,-18.03,-10.87,157.83,-6.17,13.43,-5.2,27.92,-145.93,63.43,14.21,-20.95,-1.26,-74.67,42.71,69.53,-48.47,-41.61,12.06,-2.59,1.0
2.0,1.0,2.0,-109.52,1.77,18.29,9.74,26.52,-14.32,-44.0,59.21,2.69,88.37,-109.27,42.67,-16.29,102.37,167.47,11.62,-451.29,87.2,2.01,167.57,69.95,-20.73,-99.31,-67.98,-85.98,-3.89,0.0
3.0,3.0,1.0,-72.26,-0.13,47.16,-3.18,-25.98,-67.95,48.78,-124.32,-6.01,-134.73,256.69,34.51,6.76,-88.22,227.9,124.54,129.91,-162.29,1.27,-128.06,74.05,155.12,9.84,-46.28,-51.58,3.43,0.0
2.0,1.0,3.0,11.97,3.15,-19.38,-3.91,5.58,-109.72,-39.63,117.6,-5.99,-11.11,-154.86,11.91,21.03,14.0,-41.74,17.42,152.91,-12.28,-0.26,28.9,-20.35,-25.35,-88.43,-78.73,-28.51,-6.08,0.0
2.0,3.0,1.0,62.09,-2.08,78.8,-1.41,4.36,38.04,78.64,-65.82,8.4,-29.73,-64.66,29.08,5.55,-17.85,-159.71,-98.92,-40.81,65.48,-3.71,-56.78,6.18,104.08,114.99,25.68,39.88,1.05,0.0
2.0,1.0,2.0,-28.67,-3.56,-43.21,-3.36,-18.77,30.35,29.66,-16.58,4.98,-101.77,94.68,15.91,-10.0,-57.73,-94.49,80.19,285.26,-81.56,1.45,46.6,-41.49,36.18,199.71,37.89,-49.8,1.92,1.0
2.0,2.0,1.0,-64.94,0.45,60.65,-1.32,11.59,8.2,-18.82,-160.64,-3.88,42.97,-20.01,-54.03,-4.52,21.8,-306.11,73.28,-115.45,80.63,-1.47,-169.8,-45.55,83.2,-63.14,37.05,-0.37,-9.81,0.0
2.0,1.0,1.0,-47.58,5.81,-3.86,-1.9,-0.37,159.44,-119.48,104.33,0.73,-4.16,-38.27,-5.73,-1.42,91.57,7.16,64.37,-163.96,-18.09,-0.46,-68.56,36.55,28.86,-36.91,10.19,94.72,8.5,1.0
1.0,1.0,2.0,-91.08,-2.37,-7.25,-8.8,-0.91,-12.85,-98.44,51.88,2.71,22.48,64.09,114.23,4.32,65.55,50.84,3.5,131.51,-249.04,0.64,-79.65,63.73,90.72,-75.66,-63.87,-17.12,7.12,1.0
2.0,1.0,2.0,-25.5,4.82,1.32,-6.17,13.36,-3.32,55.28,13.36,-0.7,-2.54,201.57,65.59,10.38,-79.55,-151.44,-50.02,251.8,-5.2,-0.43,-324.14,-105.57,94.86,-25.67,-43.18,-3.16,12.85,0.0
1.0,1.0,1.0,24.02,-0.83,-64.72,2.03,-23.65,-38.72,27.52,-188.89,-5.58,18.78,-28.32,-76.61,-20.68,40.8,-139.82,14.92,-148.18,42.34,1.74,56.42,5.35,-149.67,-54.18,5.77,-65.53,-10.76,0.0
1.0,1.0,2.0,62.18,-5.69,-77.1,-5.76,-19.51,106.87,28.86,46.9,10.03,60.64,75.97,9.78,4.28,168.27,320.18,43.96,-138.97,-86.66,-2.32,-193.81,40.84,-124.14,169.7,-1.34,-39.06,-11.66,1.0
1.0,1.0,2.0,130.76,3.73,-34.62,-1.28,37.67,-59.48,33.57,-27.54,-12.06,83.27,213.75,-55.55,4.36,-46.1,406.6,-43.44,15.22,-74.79,-0.09,-64.94,95.04,12.35,66.46,25.7,-28.9,-10.63,0.0
1.0,2.0,2.0,121.69,0.57,-71.08,0.73,-14.72,66.4,-46.49,2.45,4.96,23.82,-116.75,-22.73,-18.37,82.6,-167.68,-155.55,-154.6,90.47,0.31,72.89,-11.84,-35.95,-41.45,17.98,114.83,-10.88,0.0
1.0,2.0,1.0,-30.78,1.55,52.5,-3.58,-32.99,-14.62,2.67,-58.47,-3.82,-16.15,97.73,-44.03,21.19,-27.49,284.26,27.6,14.56,-38.7,-1.3,-144.58,72.68,-37.08,-14.53,68.82,32.19,-22.69,0.0
2.0,2.0,1.0,-31.77,-1.25,111.71,0.58,32.47,-0.13,-83.84,242.09,8.31,3.3,-108.66,-24.29,-7.23,-21.04,-142.1,35.41,60.72,148.4,0.66,115.03,-47.81,-17.6,-1.79,2.52,-19.11,0.5,0.0
2.0,1.0,1.0,117.95,-5.21,-51.42,-5.23,-0.76,33.34,26.09,-69.0,-4.41,-43.87,218.07,8.42,2.58,-70.0,149.9,121.55,132.81,-258.24,-1.37,-65.64,127.6,15.86,157.52,-11.41,-49.77,-9.68,0.0
3.0,2.0,2.0,-56.02,-12.19,-38.79,-4.19,-30.64,-103.45,-116.26,100.87,-0.57,-85.25,329.42,82.79,-10.34,-140.3,-41.73,-84.52,317.15,-228.74,4.06,-96.19,14.42,-87.56,43.55,-50.67,46.04,-6.8,0.0
1.0,2.0,2.0,-142.08,0.07,-90.04,-2.49,6.99,15.16,20.82,-16.65,2.43,8.8,104.66,88.26,-3.6,-24.85,-158.46,-53.9,0.64,-2.46,-1.66,-176.13,-19.38,158.99,52.19,-22.02,29.64,-0.1,0.0
1.0,1.0,1.0,-64.63,1.18,51.28,2.13,-17.49,-66.51,68.06,14.24,4.82,13.41,32.59,-8.8,18.89,32.35,421.28,-164.33,-205.73,-32.32,-2.04,-54.57,104.45,116.18,70.28,18.88,129.22,22.61,0.0
2.0,2.0,3.0,122.49,-0.87,-35.43,-0.79,17.32,21.84,8.62,15.01,7.28,-73.33,141.63,-76.11,-10.02,-28.51,-128.87,-49.92,2.25,-46.89,1.53,-128.29,-15.65,-175.23,26.11,-7.05,-19.17,-8.51,0.0
2.0,2.0,2.0,-33.14,-0.45,-19.49,-6.56,-1.13,41.19,-41.79,122.24,1.44,-33.35,-152.3,-55.35,-9.63,-6.72,-473.4,-159.76,-62.34,121.77,0.56,-32.04,44.92,21.25,-10.93,28.92,-22.12,-1.36,1.0
1.0,2.0,2.0,-14.76,4.14,-8.54,-7.74,29.8,44.27,-59.35,22.62,-9.29,139.21,39.23,-65.44,-4.82,31.08,-71.44,-92.96,44.05,-30.91,-1.35,-103.43,39.8,-17.12,-69.98,34.38,-78.02,12.51,1.0
2.0,3.0,2.0,23.0,-8.62,47.68,7.1,7.49,2.37,176.75,74.3,0.79,-0.68,133.14,13.25,-17.97,74.41,147.82,74.91,-359.9,-116.61,1.0,-37.27,64.23,53.78,0.56,-12.55,74.15,7.53,0.0
2.0,2.0,2.0,121.31,2.84,9.74,-2.66,-12.41,47.02,-26.63,-54.05,-5.12,-131.17,191.52,85.34,-5.49,-87.47,-47.26,-71.9,225.4,-188.16,0.35,-32.1,13.15,-63.5,-38.24,14.91,23.39,-1.83,0.0
1.0,2.0,2.0,21.43,-11.81,0.02,-1.89,-2.67,111.2,7.43,137.27,7.23,-78.93,11.06,0.32,-14.14,104.68,23.09,-42.07,-193.03,41.07,4.5,-74.31,23.21,-56.78,38.05,20.13,-14.88,-10.86,1.0
2.0,1.0,2.0,78.46,3.27,-1.94,-3.17,14.92,-0.43,0.87,166.11,-16.88,64.39,42.68,-71.1,-7.56,121.55,137.85,55.93,-158.17,-11.1,3.01,-111.5,28.02,62.08,21.99,2.74,-1.52,4.56,1.0
1.0,2.0,2.0,96.05,-1.74,23.65,-3.93,-5.79,67.38,0.7,-177.37,-7.83,29.49,91.73,76.48,7.37,-74.62,-96.89,21.63,235.49,-41.63,0.14,-103.38,-46.82,93.29,-67.59,-15.13,-40.47,0.84,0.0
1.0,1.0,2.0,-32.26,-0.47,-69.62,0.16,-5.42,-46.9,155.51,-13.52,5.26,18.42,96.13,27.98,-14.43,0.89,-232.81,-38.01,-108.59,95.24,-0.28,-191.44,-62.88,-70.89,14.91,-8.75,71.85,9.81,0.0
2.0,1.0,2.0,8.35,3.56,-62.58,-1.09,-26.3,126.97,55.59,14.53,7.2,-41.47,168.63,6.48,18.98,-23.71,406.19,111.03,-98.6,-73.48,-1.76,-167.85,109.45,-147.07,24.32,65.24,-75.61,6.64,0.0
2.0,2.0,1.0,-106.6,-0.78,43.84,1.38,-26.15,151.62,38.0,161.52,5.23,5.67,30.98,-31.05,2.67,-22.73,11.93,118.0,-70.0,-44.46,1.35,-22.66,41.57,208.37,-40.19,13.65,2.78,-8.47,0.0
1.0,2.0,1.0,19.23,2.52,-11.85,-8.1,31.18,43.93,-7.1,-12.94,2.72,117.34,-87.83,-0.05,1.89,5.8,79.11,32.71,480.43,-117.43,-0.04,248.93,-23.33,9.41,-71.74,22.28,29.56,-14.56,1.0
1.0,2.0,1.0,-68.11,-5.98,4.15,-1.3,-33.53,60.58,-44.58,85.17,-9.25,-24.73,18.26,-46.92,16.42,-19.24,150.19,-107.22,53.69,-21.55,1.23,-52.59,15.94,43.84,-188.98,3.67,-100.84,-9.18,0.0
2.0,2.0,2.0,9.8,0.66,-41.73,-5.86,-29.54,-50.91,29.8,151.41,5.87,42.49,215.66,27.79,6.95,-80.65,200.63,122.31,166.25,-62.05,3.42,-145.71,55.15,127.44,10.12,39.43,-101.8,-4.34,0.0
2.0,1.0,1.0,-48.95,-2.45,-27.72,9.72,-5.8,20.46,-14.79,-136.1,11.11,38.06,-66.62,84.44,-7.22,100.34,35.44,-34.4,-401.48,102.94,-0.33,-17.52,-36.06,104.09,-12.75,14.73,46.79,1.09,0.0
2.0,1.0,2.0,-196.39,-0.84,4.48,-5.52,2.19,9.5,-19.98,-254.0,1.14,-30.1,-10.1,62.57,-12.71,-54.75,-300.4,-14.47,-22.37,244.3,0.33,-112.68,1.94,-33.96,-41.31,47.28,-49.76,4.43,1.0
1.0,1.0,2.0,-56.49,3.62,12.09,-1.87,6.99,-19.68,99.14,1.11,10.06,-50.48,-92.95,-18.1,-1.55,-47.54,-46.49,-80.5,207.88,-31.46,-1.11,218.2,23.59,-13.76,-99.77,-1.28,49.28,-0.73,1.0
2.0,2.0,2.0,73.13,-10.74,39.85,-4.63,-3.04,-13.28,-27.51,-14.31,-8.96,-76.01,-72.98,-72.33,-5.17,80.92,-119.57,-117.22,-143.05,48.03,1.92,-79.01,39.7,79.97,0.9,-71.55,27.78,-11.57,1.0
2.0,2.0,3.0,-42.72,1.91,22.79,4.24,-6.86,117.53,-27.61,-47.76,-11.99,28.95,-42.42,43.83,-6.42,118.07,-70.33,11.87,-347.54,123.95,-1.47,-154.09,-55.51,102.93,41.63,-31.07,-20.19,32.16,0.0
1.0,1.0,2.0,64.92,-5.1,48.24,-5.03,13.8,-66.91,-75.28,138.03,9.51,-20.6,-30.77,14.86,3.62,4.12,-381.6,-55.02,-40.39,241.53,-4.41,-312.42,-112.07,-176.58,69.02,-44.43,-58.78,-13.84,0.0
2.0,2.0,2.0,34.31,-1.58,-34.03,-0.99,1.74,-61.8,-46.19,-95.59,3.52,-19.18,-24.05,-8.3,-10.36,50.74,-215.5,77.95,-205.36,148.32,0.62,-154.65,-25.56,31.61,40.67,4.06,21.7,7.71,0.0
1.0,2.0,1.0,73.04,1.67,-64.64,-4.27,6.7,-30.71,-50.08,-117.83,0.07,-56.34,-44.71,34.55,5.66,5.81,137.48,10.07,229.65,-22.7,1.22,110.38,-5.43,31.18,89.16,16.44,-68.61,-8.4,1.0
1.0,1.0,1.0,-36.22,-1.16,-16.3,-5.53,0.4,-3.8,-75.55,-80.31,12.03,16.53,-169.79,54.22,0.74,114.05,-206.57,-89.58,-194.85,19.59,-3.23,-71.81,60.02,-128.43,72.02,32.27,107.82,7.08,1.0
1.0,0.0,2.0,-94.91,2.14,25.45,0.46,-4.76,64.61,-79.66,-53.38,2.72,81.95,-30.41,43.77,1.65,49.07,-205.68,25.54,138.69,-130.9,0.96,-24.54,-121.88,3.93,-44.49,-109.86,81.44,-4.74,1.0
1.0,0.0,1.0,98.09,-1.49,10.08,-6.92,-18.57,-51.46,55.68,-110.03,1.44,33.66,-57.89,-20.37,9.58,-41.72,-342.69,-79.6,290.53,-118.84,-2.15,-33.47,-39.52,126.29,81.61,-16.39,47.16,-4.98,0.0
1.0,2.0,0.0,77.82,8.47,37.09,6.31,-11.92,138.16,12.36,63.07,-3.96,20.95,43.69,-55.92,-23.89,90.26,-20.19,50.43,-338.97,-103.78,-1.57,33.4,51.6,101.78,62.61,5.28,34.49,-15.15,0.0
2.0,1.0,1.0,-147.88,-0.61,-6.15,-6.74,5.2,56.18,-15.62,-2.89,-0.3,85.16,-32.52,-70.4,-5.45,102.15,-56.77,-17.21,-146.59,64.23,3.56,-146.29,40.02,-67.09,0.21,-17.77,-63.56,-0.95,1.0
2.0,2.0,1.0,-6.86,-0.39,26.13,-4.8,-0.55,-41.98,34.68,122.73,1.71,-25.46,-159.93,49.42,-5.07,120.86,134.59,97.55,182.03,26.25,0.21,197.7,-45.28,-109.98,-24.06,14.52,17.78,10.37,1.0
2.0,1.0,2.0,27.18,4.52,-79.19,1.3,1.94,-4.7,52.67,-21.36,5.74,68.54,-17.81,-49.89,-7.4,-67.4,-125.08,-173.72,92.86,-4.68,1.47,126.79,4.32,-57.88,39.79,-12.62,11.19,1.57,0.0
2.0,1.0,1.0,17.52,-3.44,-3.8,-10.54,3.64,20.36,-95.94,-189.39,-2.94,-21.47,178.6,32.09,-11.32,-13.61,-8.05,6.09,243.08,-124.8,-0.19,-97.88,37.91,4.06,100.67,-8.64,-78.35,7.82,1.0
1.0,2.0,1.0,34.02,-2.81,115.63,-4.32,14.47,-42.15,-44.62,14.12,2.84,70.92,132.79,1.79,-36.91,31.85,-247.97,138.27,256.05,-131.37,0.75,54.13,-88.71,-49.44,-105.24,-10.9,-131.51,1.37,1.0
2.0,1.0,1.0,86.59,-1.66,22.44,-3.94,-0.07,-138.31,137.19,51.91,-0.43,-100.05,24.88,26.01,16.92,-24.1,51.33,-75.23,95.34,-44.09,-2.16,-102.5,16.33,33.84,85.99,-28.68,-90.26,-23.45,0.0
2.0,2.0,2.0,41.8,2.16,-30.52,-6.02,-11.97,89.96,-0.98,-82.58,-7.57,-53.54,78.17,-48.93,-16.39,-70.56,-51.7,-142.02,424.95,-12.52,0.2,138.36,-52.8,45.87,-114.33,-1.65,4.92,-2.03,1.0
2.0,2.0,2.0,135.52,-2.0,-36.15,0.01,7.6,-98.3,-61.15,-258.81,-2.66,-12.8,-98.35,-22.12,17.01,18.97,-63.69,-40.4,-73.5,152.05,3.0,-132.85,-60.14,-95.3,-13.67,31.67,97.1,6.11,0.0
2.0,2.0,3.0,47.62,0.77,-51.98,-5.78,-39.43,109.07,-110.56,16.56,11.75,6.88,-135.08,48.04,24.43,-11.71,-222.55,207.23,196.2,16.37,-1.02,-95.75,-65.11,-50.11,-293.44,-9.25,-10.2,2.43,0.0
2.0,1.0,2.0,43.25,1.87,3.18,0.22,21.66,12.46,-13.4,-86.56,-13.95,-33.61,-18.05,-5.98,-3.29,-26.13,-133.81,-26.65,2.34,84.68,-0.41,-19.06,-30.59,32.34,-65.85,-27.35,130.57,-6.62,0.0
2.0,1.0,2.0,-128.61,-5.26,-76.1,1.03,16.37,29.15,-66.06,51.44,-4.65,-18.72,196.43,64.01,-23.39,-51.18,-21.64,-61.06,152.01,-216.84,1.35,95.63,15.57,84.98,-38.96,74.17,-59.67,-4.27,0.0
