cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,target
0.0,2.0,102.92,1.42,6.52,265.46,-9.02,-125.87,72.68,25.81,-16.94,-0.3,-10.04,250.28,92.75,1.65,-93.84,-142.46,-87.67,165.65,0.0
1.0,1.0,28.85,145.34,155.86,88.6,-15.45,-227.73,-22.58,76.35,28.86,7.63,-0.42,4.19,-2.43,2.84,-456.54,-96.51,265.14,-223.23,0.0
1.0,1.0,-95.38,146.12,60.79,133.71,10.86,-96.78,-12.35,42.6,15.48,-9.23,8.21,177.05,28.47,1.84,-163.83,-186.1,-6.47,-75.9,0.0
1.0,1.0,-69.39,189.99,79.33,118.55,-8.79,-139.15,2.2,13.9,11.91,6.57,5.53,-135.09,-83.29,-1.04,24.7,-112.15,148.39,111.63,0.0
2.0,1.0,81.98,-100.01,110.88,-13.06,9.42,113.55,59.3,0.1,-10.39,-0.01,-4.5,-115.11,-67.42,1.25,-58.34,-199.6,-43.2,-358.76,0.0
2.0,2.0,-16.59,-2.56,-44.57,251.99,15.39,39.91,26.46,-12.27,17.72,18.5,25.23,99.43,-69.92,-0.06,-67.47,-113.39,-334.79,212.02,0.0
1.0,1.0,-10.48,-248.83,147.53,231.59,8.73,-55.33,-10.61,56.61,1.8,-8.23,0.98,159.93,-109.49,3.81,-365.26,-233.26,-64.11,-220.8,0.0
0.0,2.0,89.99,7.96,-37.06,43.47,1.68,-21.22,13.63,15.09,1.59,-1.51,1.89,-2.42,-18.53,0.81,-370.58,26.46,-150.15,62.77,2.0
1.0,1.0,-167.21,-39.31,44.82,182.97,-19.01,-8.42,102.87,-33.35,-3.33,-7.4,-2.27,-108.79,9.8,-2.18,163.9,-160.09,-1.03,5.04,0.0
1.0,2.0,60.88,-80.22,-16.2,-19.21,8.26,-122.04,-105.17,12.42,36.06,-7.32,9.88,-56.29,-40.43,-3.22,-594.15,12.12,-311.63,95.67,0.0
1.0,1.0,-88.04,113.06,47.75,140.45,4.95,52.09,10.66,31.39,1.21,-6.77,17.01,62.09,-29.95,1.0,301.34,-144.79,161.65,120.8,0.0
1.0,1.0,89.0,-87.69,-6.05,-65.82,-7.31,64.28,38.7,-12.89,18.65,2.01,35.91,46.05,-57.91,-2.7,247.14,-8.99,-44.45,30.41,1.0
1.0,1.0,-5.5,-251.67,32.04,87.56,-4.89,-41.94,-50.1,-52.93,8.8,0.72,8.43,-110.94,-119.68,-2.08,-52.32,49.96,-56.96,-164.04,2.0
0.0,1.0,-177.35,-220.09,11.31,188.25,-5.37,-11.35,-12.3,8.61,4.28,-2.99,15.84,284.0,-59.3,-1.07,-165.06,-17.97,-114.8,-165.13,2.0
1.0,1.0,-15.34,-248.3,-19.4,-84.37,-6.06,180.33,-0.53,-54.63,9.57,-3.07,12.89,88.26,-64.78,1.13,487.84,-172.35,3.24,-254.04,2.0
2.0,2.0,123.8,-296.62,-51.6,-110.83,-23.28,70.32,52.59,-7.98,8.47,3.97,9.27,-63.17,102.61,0.08,343.49,-360.43,-130.66,448.53,1.0
1.0,1.0,-11.5,-136.65,105.57,167.99,-8.42,-27.83,-17.39,12.46,20.36,-7.49,-7.71,49.58,-56.08,0.54,-33.54,-203.98,-5.67,-149.5,0.0
1.0,1.0,98.64,42.77,-26.04,271.4,1.07,115.42,-60.99,27.71,0.45,-6.77,-20.1,308.12,-16.03,1.41,119.38,-145.11,-143.49,118.31,2.0
1.0,1.0,139.36,11.8,-2.59,-152.53,14.41,17.54,-78.05,-16.84,17.18,-5.76,7.91,141.1,-69.0,-0.65,70.11,-139.05,-86.86,-286.54,2.0
0.0,1.0,-78.82,-13.42,-3.64,-15.23,2.23,139.51,63.74,-63.48,-3.0,-1.65,-6.93,-196.59,-18.35,-3.48,446.55,-91.03,25.66,-50.86,0.0
1.0,1.0,100.46,-43.18,-25.02,-165.85,23.35,158.26,-77.64,-43.89,7.85,4.56,22.32,-62.27,183.3,2.85,657.05,-210.2,-6.22,90.8,1.0
1.0,1.0,214.68,-76.97,48.13,-48.88,14.43,6.95,-13.58,7.38,-4.83,-7.39,-18.3,-257.47,61.71,1.13,-213.44,-72.43,-201.96,162.31,1.0
1.0,1.0,-36.09,-94.13,11.74,90.62,-24.87,-130.38,0.02,13.83,-12.31,1.85,28.14,5.07,69.8,1.77,-272.43,-2.01,-141.83,185.0,2.0
1.0,2.0,24.59,-69.53,10.21,161.01,3.79,78.78,90.77,25.76,-18.8,11.59,-4.32,-153.19,-190.1,-0.23,-465.86,-8.76,-238.92,124.47,1.0
0.0,1.0,-204.34,222.42,15.46,-21.8,51.41,-137.28,7.35,31.44,1.45,4.07,-20.07,67.23,33.26,2.21,-55.75,-46.55,17.12,139.04,0.0
1.0,1.0,153.59,-106.92,35.05,97.99,27.96,-58.01,-1.3,-9.96,-12.86,-12.04,10.65,21.99,-130.07,-2.11,-135.7,3.45,-2.06,-153.72,2.0
1.0,2.0,128.74,136.26,2.87,-113.49,8.25,-243.79,-56.22,22.68,7.63,-4.37,-14.01,22.66,-54.89,1.56,-553.18,16.48,-147.09,-32.02,0.0
2.0,1.0,26.11,-74.01,-28.93,23.41,-23.21,106.77,-73.61,-18.6,-5.04,10.74,-10.55,-122.13,100.66,-0.55,185.01,-131.67,-70.51,185.22,1.0
0.0,1.0,-131.52,94.08,20.81,91.2,-10.78,-8.42,-48.39,39.19,12.43,-6.89,-7.07,104.92,66.06,-1.53,-239.33,-105.98,-86.44,-18.29,0.0
1.0,0.0,-78.89,-314.72,33.28,12.98,-23.28,243.57,-23.12,15.91,19.4,7.41,-5.79,88.56,115.31,-0.71,-73.22,122.96,-310.75,-87.31,0.0
0.0,0.0,-99.81,-159.9,70.38,35.11,-20.9,32.63,26.48,-26.31,-17.39,-11.23,3.22,-59.81,13.73,-4.6,232.32,13.0,-410.71,251.55,0.0
1.0,1.0,126.86,155.37,95.78,76.06,-8.38,-161.06,36.36,48.0,-0.06,4.28,-30.35,63.72,2.25,2.34,-6.53,-166.51,181.87,35.1,1.0
1.0,1.0,-181.47,-77.21,-33.8,34.09,-16.54,44.03,34.45,-2.56,-1.97,2.71,-3.4,37.33,-69.9,-2.83,166.64,-45.2,33.01,135.09,2.0
1.0,1.0,-9.7,-97.9,6.22,81.46,-8.57,194.34,-63.83,7.47,-7.67,-3.01,7.3,-100.46,-43.81,-1.12,-15.09,36.1,121.68,-131.1,1.0
1.0,1.0,-32.63,-113.79,-30.07,64.83,-22.92,223.6,26.69,-43.87,15.66,1.47,11.43,54.22,-73.06,-2.34,367.84,-175.95,-104.49,-134.28,2.0
1.0,1.0,-66.19,-59.34,13.37,-91.93,1.91,89.94,46.71,1.53,-20.37,7.04,-21.84,-102.28,-1.83,1.34,173.74,-95.18,-51.28,121.01,1.0
1.0,2.0,110.39,-99.03,-62.52,48.25,23.67,35.62,-11.76,16.7,-13.77,-7.52,-1.04,128.52,21.62,-4.79,98.58,-52.34,80.35,177.2,2.0
1.0,1.0,18.9,20.32,-7.34,98.45,11.69,-83.35,-132.82,1.71,-30.76,-4.19,-10.73,-1.13,-21.74,-0.8,-160.31,-57.06,-129.68,147.72,0.0
2.0,1.0,-57.1,253.12,-3.38,-168.9,-3.98,28.11,5.13,-1.39,-15.23,-1.74,11.63,-40.53,-84.57,0.21,496.41,-58.34,119.62,176.24,0.0
1.0,1.0,102.71,-123.79,-30.4,62.0,5.93,37.15,-58.82,-10.87,3.09,-3.64,22.91,40.48,-130.84,1.8,-15.5,69.02,-73.49,41.82,1.0
1.0,1.0,-14.9,13.85,37.88,166.23,15.8,26.3,11.68,-41.36,4.22,0.64,30.38,-199.23,21.26,-1.15,-46.64,-101.81,-170.69,-42.03,0.0
1.0,2.0,-15.76,32.35,-89.31,-24.4,0.67,37.56,38.73,24.1,14.21,3.41,-19.14,33.22,17.29,-1.91,-342.1,43.1,-126.72,121.3,2.0
1.0,1.0,100.07,-185.04,0.02,239.42,37.88,44.09,8.82,-45.9,-10.3,2.55,-9.52,-76.3,-102.22,-5.94,165.47,3.13,-12.42,48.22,0.0
1.0,2.0,15.42,-153.31,-123.5,-17.08,-0.91,265.97,50.17,-24.83,13.58,-3.78,23.88,59.79,-94.66,-2.5,323.43,-145.0,-67.12,107.41,2.0
1.0,1.0,56.1,-38.06,-9.81,-123.48,-12.63,167.25,-39.05,11.07,-2.78,9.21,-0.76,-77.84,-97.46,-1.48,277.74,-106.82,-14.55,164.7,1.0
0.0,1.0,-37.82,42.56,116.59,54.22,-21.87,-29.41,37.02,11.99,-8.8,2.64,-0.55,-7.74,108.77,-0.51,-66.97,-269.78,-8.57,-275.28,0.0
1.0,1.0,-62.59,-91.53,22.94,-181.54,6.64,107.83,3.81,-8.48,21.19,-7.03,2.2,-59.32,-141.95,2.55,309.98,-63.13,-24.44,10.18,1.0
1.0,2.0,15.37,-156.6,-23.91,50.19,18.45,-150.11,76.41,15.01,-19.11,9.33,-3.9,-13.5,14.71,1.12,-438.03,-36.6,-180.41,212.73,2.0
1.0,1.0,87.06,57.15,32.09,227.11,10.77,-93.09,39.91,-0.96,-15.82,4.65,-15.76,56.12,-62.51,-0.84,-36.36,27.74,86.58,-23.71,2.0
1.0,1.0,-8.1,-27.52,39.42,204.77,-12.56,-102.55,66.26,11.97,1.5,1.7,4.28,39.77,29.39,-2.37,-136.34,-185.23,-137.8,151.92,0.0
1.0,1.0,64.02,6.78,-26.01,51.93,10.68,-32.23,19.68,12.62,-1.25,17.99,-2.7,128.48,138.69,1.29,-8.26,-11.4,-48.99,119.67,2.0
0.0,1.0,1.29,-200.4,50.91,-116.69,17.42,-180.89,25.53,-42.71,25.54,11.24,3.47,11.83,-75.73,4.03,-143.15,-150.83,-163.56,-267.19,2.0
1.0,1.0,-98.0,-117.58,18.2,89.26,2.76,157.14,38.21,0.98,-8.27,10.0,1.19,71.71,26.62,0.83,409.7,-55.61,227.72,-71.62,1.0
1.0,1.0,73.87,113.13,-30.84,83.93,-12.69,80.36,-43.43,-50.56,8.89,-2.81,10.48,-114.38,52.36,1.57,183.26,8.55,-116.92,20.51,0.0
1.0,1.0,48.18,219.53,121.31,109.17,0.46,-349.25,-36.43,35.82,0.43,-3.17,16.14,-14.0,76.12,-1.29,-145.28,-200.8,178.64,81.04,0.0
1.0,1.0,38.02,-51.0,5.01,-225.92,14.67,27.3,-1.21,47.22,-9.89,10.73,15.85,-3.5,61.13,1.07,-270.15,53.24,-145.01,68.86,1.0
1.0,1.0,78.08,35.23,5.76,20.5,6.95,-78.36,-42.12,11.29,-19.06,0.22,7.66,91.33,-106.04,-4.88,49.31,-64.12,-2.05,100.9,0.0
1.0,1.0,109.1,-22.46,-43.68,21.89,4.66,-52.31,21.36,-31.93,-13.69,-2.21,15.16,-121.99,-59.81,0.99,3.94,78.14,-61.48,185.23,2.0
1.0,1.0,-64.79,98.36,9.02,-89.6,-13.04,-116.13,36.37,10.74,-16.89,-5.25,6.46,76.14,-15.48,4.67,-337.88,75.7,-35.98,-228.17,2.0
1.0,1.0,124.55,-125.45,19.08,-187.21,6.55,186.27,-14.8,5.85,8.92,3.27,1.45,-128.53,40.71,3.52,310.84,-128.36,49.0,40.54,1.0
0.0,1.0,34.33,-238.24,80.34,127.38,12.44,88.41,69.7,11.0,22.93,-7.34,3.33,-24.65,66.54,-2.55,-53.47,136.03,-7.53,-106.72,1.0
1.0,1.0,98.96,-44.78,-91.32,-13.14,5.86,166.9,-58.29,-12.43,25.31,4.72,4.23,0.78,26.57,-0.44,93.69,18.16,-253.76,249.76,0.0
1.0,1.0,-3.68,-47.15,73.61,-94.91,-24.45,-75.76,80.51,18.59,15.2,-8.98,-10.7,-271.71,46.17,-0.13,-477.52,-28.94,-364.81,164.0,1.0
0.0,2.0,36.03,-248.78,-30.92,144.46,-5.35,297.57,5.88,-19.42,-20.82,-23.6,7.8,0.59,-20.47,-0.31,-1.64,-56.95,-55.83,-253.19,0.0
0.0,1.0,-130.34,194.41,41.84,160.19,1.71,-96.48,-15.34,51.34,17.05,9.3,-8.69,221.55,125.17,1.01,30.67,-140.44,134.24,60.18,0.0
2.0,2.0,-127.48,93.99,42.44,50.91,-10.23,-258.56,6.0,37.59,-2.32,-7.57,2.83,95.63,-35.85,4.15,-529.71,-66.37,-117.2,-7.4,0.0
1.0,0.0,3.5,92.44,118.59,-148.41,-29.74,71.93,5.64,-36.25,-39.38,-2.59,13.54,-256.13,-29.2,-0.88,257.71,-239.24,-233.47,-131.97,0.0
1.0,1.0,1.87,107.45,-60.96,-169.35,1.68,86.44,-15.83,12.45,3.98,5.87,15.47,175.49,21.49,-3.07,-12.44,-106.86,-92.76,-137.37,2.0
1.0,1.0,-4.32,31.19,-12.84,15.14,-2.48,-64.74,-2.39,22.5,2.09,-7.97,15.87,121.23,5.15,1.11,-178.8,-19.73,-121.83,81.37,0.0
0.0,1.0,-46.2,187.62,14.33,-16.19,0.37,85.2,-50.07,50.03,-8.88,-5.92,-11.3,108.88,-50.19,6.92,99.6,-138.79,-199.89,256.79,1.0
2.0,1.0,126.32,78.88,-38.09,70.02,17.81,131.88,-46.94,14.59,18.54,9.66,-6.03,97.31,-48.17,-0.16,-79.67,-96.87,-153.21,-15.14,2.0
1.0,1.0,147.77,85.72,120.14,170.47,-14.26,-193.01,20.51,31.1,6.66,-8.9,13.45,60.19,-133.69,-4.5,-262.36,-201.28,51.65,-167.5,2.0
1.0,1.0,-21.32,-29.38,51.7,65.17,-13.52,-129.92,4.77,41.66,-3.61,1.2,3.02,176.46,-47.27,-2.11,-275.98,-152.78,-263.95,114.95,2.0
1.0,1.0,-17.74,204.76,-15.12,12.07,20.61,15.38,-89.92,25.73,-2.92,5.1,1.08,125.14,-19.83,3.72,196.99,-52.09,26.55,161.74,0.0
1.0,2.0,162.36,71.17,25.03,194.99,34.16,-151.9,80.1,11.13,12.48,-5.39,-2.97,85.16,96.89,0.98,-261.71,-185.71,-214.23,112.54,0.0
0.0,1.0,-47.12,-88.04,-5.62,-157.44,7.15,-74.9,-33.09,-36.58,6.91,-8.99,13.63,-28.72,-83.15,1.38,-219.35,-33.07,-229.15,-205.8,2.0
1.0,1.0,-21.84,129.09,-58.34,-199.92,-1.72,110.43,-13.9,-20.13,2.27,-10.33,34.14,-75.15,-89.53,-1.57,565.54,-280.9,-131.19,375.18,1.0
2.0,2.0,-44.49,86.39,-10.45,-15.46,-13.09,-128.04,28.77,44.39,0.3,1.36,-6.13,60.56,-31.19,-1.68,-220.99,-90.03,23.0,186.14,2.0
1.0,1.0,51.65,34.28,46.16,-168.22,-12.28,-79.22,51.75,-17.21,-9.9,8.32,-16.59,-290.65,-29.1,1.88,-225.16,-163.98,-486.38,241.69,1.0
1.0,1.0,-82.83,-103.52,-65.11,-169.13,-14.96,164.56,2.03,-22.84,2.35,-9.78,-14.94,184.74,-160.88,0.95,424.87,-255.93,-9.8,-134.33,2.0
1.0,1.0,-87.15,-32.33,-71.17,97.0,15.64,121.98,84.03,-22.36,1.21,14.04,2.87,112.52,59.77,-5.27,546.1,-91.8,-131.46,400.25,0.0
1.0,1.0,24.15,36.23,-35.26,-108.52,-2.48,65.67,-52.96,-29.24,-17.52,-6.29,-15.3,-49.46,-7.48,-5.69,400.31,-173.39,-150.37,237.21,1.0
1.0,1.0,18.22,180.3,43.17,71.58,31.87,196.56,-9.0,49.76,15.23,3.16,14.45,109.47,159.8,-1.26,139.26,-135.46,91.7,-123.31,1.0
1.0,1.0,79.04,262.51,6.26,-126.03,-30.35,-97.62,25.66,28.68,4.24,2.31,-8.76,-27.04,109.27,1.69,-339.89,62.78,5.84,-100.84,0.0
2.0,1.0,-75.27,-115.7,53.05,163.33,-31.85,169.63,-49.91,12.59,16.41,3.14,-9.89,-155.77,24.88,3.71,-190.3,6.94,-22.47,-121.1,1.0
1.0,1.0,90.4,-84.6,73.55,95.44,-17.97,-124.8,-25.76,15.84,15.67,2.24,12.87,16.22,27.5,4.6,-18.93,-235.88,-3.42,80.05,2.0
1.0,1.0,1.19,61.05,48.64,185.21,-12.73,80.22,-57.95,17.05,-7.08,2.04,8.37,18.49,144.26,0.02,365.92,-174.85,61.48,203.68,0.0
1.0,2.0,-89.62,-101.15,26.69,140.1,20.53,-125.68,-31.15,27.81,5.08,6.13,-10.29,44.68,-89.91,-0.76,-398.54,-80.37,-175.36,124.9,0.0
1.0,2.0,-14.94,-65.02,-17.05,13.6,6.48,26.18,40.79,28.41,-11.73,6.58,-32.07,-70.28,74.09,1.09,-241.26,-167.92,-152.07,210.75,1.0
1.0,1.0,9.13,-13.74,11.55,1.25,-0.61,145.16,157.96,36.4,22.21,5.96,10.61,-47.79,2.22,1.28,-16.08,-183.95,-120.21,159.14,1.0
1.0,1.0,55.77,-302.45,52.84,13.19,-18.31,40.25,19.75,-60.96,-3.23,6.82,4.45,-15.93,127.98,1.99,138.57,-191.38,-210.87,-271.16,2.0
2.0,1.0,-178.77,-275.94,-72.52,-54.52,16.95,308.03,-145.44,-50.52,-2.66,8.69,4.88,70.44,-1.05,0.1,506.31,-301.9,-185.96,-43.78,2.0
2.0,1.0,141.43,-106.06,-17.28,-116.03,2.44,26.08,46.35,-4.84,11.67,10.62,-11.08,18.66,-33.78,1.02,-49.22,54.56,-148.89,7.75,1.0
1.0,1.0,86.96,-116.72,65.71,0.56,-16.45,-40.96,-94.27,-11.73,-21.98,-8.12,11.84,-111.23,-53.7,-1.53,-188.33,47.59,-296.42,26.16,1.0
1.0,1.0,-124.13,-31.42,25.79,111.3,4.62,11.42,-29.14,24.15,-9.07,6.79,6.68,-90.48,90.32,0.25,-301.68,1.25,-186.42,150.7,1.0
0.0,1.0,36.81,-212.66,181.36,184.99,-7.06,-149.8,-18.35,0.08,8.65,-11.6,12.31,-101.5,-136.52,1.8,-45.2,-190.87,-107.13,-12.71,0.0
1.0,1.0,-173.04,63.18,-4.49,105.25,-5.13,70.54,8.13,-38.68,-10.41,-1.33,5.96,-100.9,33.78,5.5,291.8,-145.91,149.8,-89.28,0.0
1.0,1.0,0.7,-161.76,38.76,-81.88,11.72,215.84,28.62,-27.73,13.85,1.39,0.7,-41.32,-79.66,-0.86,312.41,-170.55,-87.23,-224.71,0.0
1.0,1.0,-17.11,35.15,-22.25,272.25,-0.36,66.55,-49.38,6.11,2.03,-5.42,-1.11,228.97,68.98,0.19,178.73,-167.24,-175.87,183.2,0.0
1.0,1.0,-111.21,-6.05,34.33,240.19,-24.13,2.81,49.51,2.97,9.53,-10.75,-5.97,88.77,122.74,0.67,267.24,-219.15,-44.44,202.51,0.0
1.0,1.0,-61.9,-320.98,3.16,-24.16,-3.69,329.38,20.12,-2.45,1.58,-2.09,6.62,-8.8,43.66,2.34,62.69,40.79,-161.42,-171.03,0.0
1.0,1.0,150.66,1.29,29.53,51.58,40.21,73.94,20.53,19.9,7.0,3.03,-16.24,34.46,13.94,-1.69,136.28,-94.96,48.13,24.09,1.0
1.0,1.0,-170.78,-55.65,-0.57,-13.63,-13.92,5.9,26.03,5.16,5.04,-5.93,3.88,119.85,-33.8,-0.44,-72.16,-159.74,-110.39,-100.7,2.0
1.0,2.0,-60.28,-132.0,-60.31,-87.38,24.67,191.6,68.45,7.54,8.2,-8.94,-2.73,302.51,-66.79,1.73,520.85,-398.81,63.98,-36.97,2.0
1.0,1.0,-51.31,-88.49,44.9,224.85,17.86,-53.05,37.18,-43.48,4.96,3.0,-5.3,-146.07,-15.96,1.04,183.66,-160.29,148.04,-33.72,0.0
1.0,1.0,-182.98,-47.36,-10.05,92.36,-0.3,12.57,-87.31,25.55,14.29,1.74,-11.66,104.02,25.7,-2.54,-282.19,-40.43,-185.22,38.41,0.0
1.0,1.0,74.39,-289.87,118.05,69.67,1.47,111.82,-100.21,13.84,-17.92,3.72,-7.54,-264.98,-99.08,-0.4,-339.51,80.84,-157.79,-108.22,1.0
2.0,1.0,-90.78,-66.03,8.04,-67.43,-15.39,-195.03,61.44,-14.85,-28.75,1.71,-8.4,-19.5,76.67,1.71,-350.29,91.21,-24.93,-155.76,2.0
1.0,1.0,-89.58,-67.42,16.96,116.14,16.92,71.12,16.81,-51.61,19.02,-1.43,22.08,-201.19,-72.81,-0.6,232.21,-28.41,-40.44,37.91,0.0
1.0,1.0,29.87,-149.58,-31.46,125.78,-17.29,-40.18,15.12,-9.23,10.06,10.2,-24.58,214.59,-176.86,2.23,280.81,11.37,121.46,99.87,2.0
1.0,2.0,98.21,61.72,-26.01,129.32,2.41,44.0,-5.01,23.69,-3.96,-2.99,-5.45,41.73,-70.78,0.75,-307.05,32.11,-110.12,18.41,2.0
1.0,2.0,118.68,23.17,-137.38,-68.07,-2.84,239.47,-43.79,3.5,-1.18,-6.41,-18.13,80.65,-61.5,1.68,82.58,-23.37,-75.66,93.88,2.0
1.0,2.0,-52.82,-115.61,5.56,46.81,-7.42,-34.83,7.75,15.42,-2.7,-6.08,-23.47,-117.1,27.07,-1.16,-213.53,-114.75,-264.38,346.32,1.0
1.0,1.0,110.04,133.31,53.15,94.5,20.73,-160.89,-37.12,27.85,24.84,4.04,1.12,57.02,-48.07,0.47,-59.2,-128.11,34.02,112.48,0.0
1.0,1.0,-30.34,-53.67,38.46,163.87,1.1,-151.66,74.89,14.82,-6.46,1.05,11.86,-44.85,-75.78,0.6,-637.24,60.65,-311.91,53.46,2.0
0.0,1.0,-120.37,-106.15,-51.61,58.91,-15.28,32.93,11.05,9.78,-13.04,-0.79,25.58,156.35,-161.96,3.92,-206.72,-25.88,-299.48,114.89,0.0
1.0,1.0,-48.47,-52.56,-10.29,77.83,-12.65,135.67,-11.13,16.77,-26.96,-4.41,1.72,-148.25,39.32,-0.93,-451.58,137.57,-155.85,-48.62,1.0
1.0,1.0,-41.74,-93.85,36.65,-83.97,6.87,150.6,-126.78,-6.06,-11.75,4.76,1.68,-175.85,46.54,0.68,278.86,-161.9,-67.38,116.76,1.0
1.0,1.0,-65.63,-65.63,49.24,221.25,-6.99,251.1,-12.8,38.07,-5.76,2.81,-33.84,-147.7,-44.44,-0.59,-342.47,37.68,-90.05,-95.9,1.0
1.0,1.0,127.85,104.81,118.87,129.23,4.39,-26.33,16.04,58.59,-11.51,8.38,-3.06,109.37,63.12,-3.04,63.03,-201.12,211.9,-103.03,0.0
1.0,1.0,-33.17,-116.52,-64.35,-104.65,-3.79,103.42,65.06,-30.6,4.16,5.14,8.4,15.03,49.57,2.86,34.27,-73.24,-162.32,-71.92,1.0
1.0,1.0,-39.35,126.75,-40.14,65.38,-0.64,-2.88,10.15,33.35,14.24,-4.07,4.08,281.21,-28.94,0.28,-110.21,-34.34,-112.82,25.6,0.0
1.0,1.0,54.56,15.05,20.51,-255.35,23.41,163.3,-140.69,-14.01,18.91,4.13,-2.21,-130.85,-146.78,-0.74,582.98,-256.54,-87.74,177.56,1.0
1.0,1.0,17.44,96.39,146.44,163.26,-34.1,-292.88,-20.68,47.98,12.72,-2.28,8.64,-55.02,148.74,-1.68,-902.55,-147.96,-398.78,-60.53,2.0
0.0,1.0,80.6,224.01,-23.43,-53.35,4.24,20.04,-35.01,12.49,30.1,7.67,9.69,14.78,-108.12,-0.19,-189.1,-88.23,-283.59,63.9,0.0
1.0,2.0,156.89,-199.22,-37.08,147.73,-1.58,-13.31,-52.13,22.69,-12.43,-5.76,-23.33,170.08,36.26,-2.72,-525.5,51.24,-227.56,-41.02,2.0
1.0,1.0,68.22,-163.83,65.85,96.21,20.12,189.07,-36.8,-18.32,-22.55,10.21,-20.42,-200.23,-59.18,0.29,50.51,33.89,44.28,-217.18,1.0
2.0,1.0,125.2,-93.58,49.58,92.61,-33.23,34.46,-16.41,-5.79,19.17,-6.68,6.69,20.16,155.69,0.36,265.06,-28.72,132.56,-43.33,1.0
1.0,2.0,14.58,-27.59,-87.31,-75.32,29.3,3.79,-42.39,-7.11,-3.82,6.79,26.68,-19.04,-35.74,2.49,-232.23,64.03,-95.66,55.18,2.0
1.0,1.0,-62.66,34.37,-21.84,15.02,12.44,55.23,-57.75,27.91,14.6,-9.09,20.07,138.65,29.27,3.37,-59.48,-69.29,-29.17,-8.26,2.0
1.0,0.0,8.58,-230.9,109.27,-2.05,4.65,164.85,76.3,-9.04,22.29,-4.91,31.55,-248.59,-42.56,-2.33,130.81,-52.61,-63.83,-74.76,1.0
2.0,1.0,-78.98,-217.09,-2.33,-65.11,-22.0,74.92,-70.66,12.9,-36.61,1.94,-6.55,81.69,42.72,-2.03,-125.98,167.56,-14.87,-138.07,2.0
1.0,1.0,-193.01,-190.33,-4.69,-4.74,9.33,237.39,15.4,14.18,19.6,3.36,2.03,-107.31,-73.95,-3.26,248.72,-54.51,198.4,38.21,1.0
1.0,1.0,18.2,131.75,-26.87,129.21,32.82,146.62,-47.75,31.33,-8.03,0.52,-4.79,224.02,-28.3,1.79,270.52,-119.07,-43.51,153.07,0.0
1.0,1.0,-111.89,-63.54,5.14,198.94,10.55,-23.26,-70.93,0.08,-10.61,-9.46,4.36,46.45,-14.28,-0.13,-106.44,-156.62,-243.15,175.5,0.0
1.0,0.0,-25.98,-5.42,45.24,-182.76,8.09,192.85,-48.13,-29.13,17.71,4.95,-11.04,-107.04,42.85,-2.19,775.08,-279.68,-73.65,136.65,1.0
1.0,2.0,13.23,-169.34,-35.51,19.42,-6.36,6.57,-27.9,-12.47,-1.51,-7.37,15.75,-69.9,76.46,2.91,-158.63,-1.96,-74.24,59.9,2.0
1.0,1.0,3.26,-153.84,24.1,49.87,7.21,235.43,52.63,-9.13,-8.25,9.26,-4.46,44.08,-26.81,2.19,180.9,-143.6,-50.45,-239.95,0.0
1.0,1.0,-105.93,-125.43,-7.5,-63.38,5.44,-23.71,99.79,-20.18,-2.15,5.87,-4.45,48.99,83.87,-2.42,-92.11,-194.45,-220.01,-89.8,2.0
1.0,1.0,-30.73,-300.03,-41.14,-108.71,8.35,186.27,-40.08,-50.92,-14.35,-0.26,3.16,51.06,62.25,2.97,356.79,-227.03,-145.6,-134.17,2.0
1.0,1.0,-44.51,-153.29,20.71,11.71,-28.14,44.28,-105.69,9.69,-11.26,0.82,48.64,-58.75,-149.6,-1.3,133.95,-220.3,-87.59,231.36,1.0
2.0,2.0,130.85,-52.53,-104.05,-41.86,21.36,200.47,36.91,-0.63,-0.03,4.77,18.43,64.56,-56.3,-2.84,71.36,-32.04,-64.04,55.44,2.0
0.0,1.0,11.02,-110.38,-27.22,21.04,-24.4,121.54,25.44,-26.5,1.66,-2.33,11.16,-47.23,-15.37,-0.53,253.04,-87.2,-84.64,105.98,1.0
1.0,2.0,-30.91,-106.59,-2.93,71.56,-11.56,9.93,-25.3,32.55,-13.74,6.75,-9.8,-90.85,125.49,0.91,-272.14,-240.07,-196.81,289.48,1.0
1.0,1.0,55.71,-147.17,-3.62,60.19,-5.26,84.31,71.36,-15.95,7.93,-1.77,-8.98,63.32,-12.58,-0.06,111.26,-67.28,6.16,-128.36,2.0
1.0,1.0,-32.67,5.86,-10.21,-14.2,-2.7,0.51,66.16,5.38,0.65,0.37,-15.28,-181.59,-90.83,-3.47,-276.39,-83.4,-350.36,292.28,1.0
0.0,1.0,-137.85,-89.37,73.66,36.32,13.98,68.13,-18.91,-21.48,-12.32,-11.54,7.19,-123.62,-75.72,-0.63,-4.26,-40.57,-236.24,-82.12,0.0
1.0,1.0,-19.07,85.5,-82.75,115.3,-18.87,181.28,-35.03,-64.77,4.89,11.32,1.89,-123.14,-98.42,-0.11,222.58,2.2,-38.98,-62.43,0.0
1.0,1.0,13.67,-213.59,14.9,-4.55,-0.53,11.94,24.8,-41.48,-3.92,-14.28,17.96,-94.68,-5.24,-1.6,-101.18,164.89,-25.74,-236.19,2.0
