cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,target
2.0,1.0,-10.21,0.14,-17.65,65.47,-1.56,278.74,5.25,-18.1,-25.23,303.45,-18.83,31.5,580.72,42.65,2.0
1.0,2.0,15.75,-49.91,-61.65,-81.02,12.65,69.96,-15.93,85.0,-14.71,-577.29,-5.75,-33.71,-141.85,21.39,1.0
1.0,2.0,34.39,46.1,162.18,84.71,-1.12,-19.7,2.24,109.31,-6.57,33.57,-7.71,-17.6,21.94,-32.6,2.0
2.0,1.0,-18.69,-3.66,-98.69,8.58,14.19,45.75,-31.48,-26.29,-1.97,-74.42,8.84,35.19,7.56,16.48,2.0
2.0,2.0,-51.8,-163.05,-177.89,135.03,4.18,-152.38,-2.85,-44.5,-6.15,297.9,0.47,42.1,239.76,39.86,2.0
2.0,1.0,-9.32,-23.28,15.96,-58.35,-5.32,3.4,-24.14,13.46,-1.67,-65.02,9.46,17.74,67.33,18.22,0.0
2.0,2.0,-38.73,-32.92,-165.21,-13.53,4.47,-145.26,-7.62,-42.84,-4.79,254.86,-0.77,-23.75,22.89,5.83,0.0
1.0,2.0,22.88,131.47,79.75,-57.47,7.94,-96.62,-6.93,29.16,-11.49,-202.88,-7.35,-75.08,-144.44,-19.36,2.0
1.0,1.0,10.35,19.01,45.49,71.07,11.39,-73.86,-23.61,25.22,-10.0,-61.87,-3.36,1.14,135.21,7.79,1.0
2.0,2.0,11.75,-21.9,34.62,13.34,5.32,40.69,18.38,28.66,1.62,-254.11,-3.09,-4.92,-231.54,-9.52,2.0
0.0,0.0,5.4,-1.39,-18.43,-3.06,4.45,116.75,11.07,-29.36,-4.36,83.57,-2.87,-25.41,253.03,32.14,1.0
1.0,0.0,11.39,5.32,-64.24,11.86,-5.26,-40.28,4.28,-14.48,5.19,-242.3,3.86,-32.75,-276.79,-9.24,1.0
2.0,2.0,-0.06,29.75,66.47,-16.14,-0.84,107.63,31.7,-0.04,4.07,-46.08,3.05,25.05,33.69,14.19,0.0
1.0,1.0,-19.49,-88.31,-207.15,107.12,-3.59,-144.16,-18.3,-0.27,4.14,374.83,-5.68,61.68,118.32,-31.65,0.0
2.0,1.0,16.65,-30.18,150.02,-25.7,3.02,73.29,-1.19,21.29,13.16,63.21,9.28,76.98,149.66,-13.93,0.0
2.0,1.0,10.12,75.93,4.76,-14.03,9.34,80.88,21.14,0.41,-5.87,-218.3,-3.22,-2.56,-99.36,-4.25,2.0
1.0,1.0,-0.1,-25.48,-87.57,86.3,10.28,118.37,-13.06,10.29,-2.19,114.24,-1.46,-4.26,-5.45,-7.07,2.0
3.0,2.0,-51.36,1.47,-239.15,-0.74,2.92,5.8,11.69,-13.67,-10.63,249.68,8.87,72.4,229.13,16.55,2.0
0.0,1.0,16.29,17.64,-18.95,-21.4,-1.73,1.81,41.84,38.51,-0.75,7.98,6.15,-38.33,109.09,7.11,1.0
2.0,1.0,19.16,-48.66,-8.17,7.44,6.44,62.21,-22.44,-15.85,-8.3,-220.71,-7.06,-21.35,-125.27,-14.38,0.0
1.0,2.0,31.63,-36.02,11.85,44.44,9.49,137.78,-4.65,-34.48,-3.23,-227.14,-15.71,-6.76,2.65,0.33,1.0
1.0,2.0,28.77,-21.73,110.62,116.0,-1.53,-45.17,6.96,26.37,0.3,-118.04,-12.88,-24.87,-100.0,-11.84,1.0
1.0,2.0,0.0,-119.64,-211.97,-10.31,4.57,84.2,-27.85,39.14,3.24,9.76,2.51,-32.35,-116.74,-9.5,1.0
1.0,1.0,-5.09,-87.09,-34.34,-95.55,2.66,-156.65,0.61,-20.32,6.29,94.86,9.96,8.05,125.36,-2.33,1.0
1.0,1.0,-20.22,30.12,-144.56,41.92,-6.83,-350.66,18.49,-20.26,-3.96,-44.4,-5.66,12.18,-61.24,-6.88,1.0
2.0,1.0,24.72,-38.58,13.67,61.75,9.98,189.49,5.43,17.16,-12.2,-62.98,-1.61,-28.78,-89.93,-26.64,2.0
2.0,1.0,-23.9,18.45,26.54,5.16,6.01,-96.37,53.75,-3.76,-1.54,274.83,1.94,-20.3,47.78,3.13,0.0
2.0,1.0,4.71,15.75,101.42,78.37,8.06,96.56,-8.24,1.84,4.51,94.91,2.58,25.61,119.62,12.8,1.0
1.0,1.0,8.79,-69.54,-78.72,51.73,2.66,-42.96,22.54,1.72,2.26,-103.85,-8.26,-5.36,-140.62,-15.5,1.0
3.0,2.0,-3.69,63.16,28.25,-10.62,8.61,204.48,-7.13,24.08,-8.23,-69.57,3.4,-56.17,-143.48,13.53,2.0
2.0,1.0,19.81,0.98,139.19,82.11,-1.57,158.9,-4.72,-3.13,-6.74,109.8,-6.42,-3.28,126.94,-4.11,2.0
2.0,2.0,8.94,70.75,-77.88,37.01,16.02,336.4,38.04,17.55,-4.8,-236.41,4.51,-24.92,-310.27,-9.02,1.0
2.0,2.0,-21.35,38.77,-162.39,99.6,1.85,105.75,-9.53,-5.54,-4.0,176.64,7.73,15.55,76.47,14.3,2.0
0.0,2.0,2.35,37.59,-107.15,-0.81,-0.57,-130.68,-9.5,7.53,2.09,9.5,1.55,21.58,180.94,7.23,1.0
2.0,1.0,7.2,68.78,62.28,24.88,0.62,-47.28,-13.14,-15.15,-1.2,-102.09,-3.17,20.78,-20.99,-6.06,0.0
1.0,0.0,-7.38,77.55,-67.57,-35.05,2.07,-77.63,1.65,14.1,14.33,101.56,0.65,9.57,-91.57,-16.19,1.0
3.0,2.0,-41.0,34.71,-45.9,-40.84,-9.15,-61.15,20.13,-16.95,-3.48,296.24,-13.08,66.45,265.79,16.2,2.0
2.0,2.0,6.62,-45.21,-1.91,50.02,-0.21,55.59,-1.47,31.0,-3.65,-56.81,-2.69,-27.21,-151.84,-10.7,2.0
2.0,2.0,8.32,47.11,38.37,99.48,4.59,-83.42,-7.38,-31.35,-8.44,-77.46,-1.89,-63.67,-267.71,-21.31,2.0
2.0,2.0,-13.59,72.64,-22.43,47.55,-6.54,206.17,-23.93,-29.1,-5.52,202.7,-5.83,6.5,136.0,18.89,2.0
2.0,1.0,-24.76,-14.81,-79.19,-48.5,11.7,-234.22,-5.45,38.46,15.32,85.14,1.49,6.0,-231.73,-23.07,1.0
2.0,0.0,11.45,22.0,37.42,12.85,4.5,-20.38,12.59,7.86,-8.54,-105.61,7.5,4.9,-43.58,-19.63,2.0
2.0,1.0,-12.97,48.09,-94.09,-35.74,1.56,-12.08,-12.31,47.79,-1.19,41.14,-4.97,40.8,-23.71,-19.99,2.0
2.0,0.0,-9.23,79.84,104.81,-79.03,-0.79,-69.96,-9.12,16.78,-1.54,-48.51,8.22,-4.5,-21.02,7.45,0.0
1.0,2.0,23.73,19.68,133.17,119.59,3.08,-3.19,-14.45,50.19,-6.36,-7.57,-2.19,-20.37,75.17,0.62,1.0
3.0,2.0,-19.5,-21.11,-86.85,30.34,6.21,-61.2,16.79,-9.14,-3.63,-28.93,-2.14,-49.24,-299.94,-8.3,1.0
2.0,2.0,5.95,3.94,-45.06,-42.63,6.77,-118.85,-35.33,-0.92,-8.05,-330.6,-0.58,24.9,-55.03,-5.86,2.0
3.0,2.0,-33.94,89.77,-97.53,15.47,4.36,157.13,23.6,-41.96,-1.77,-181.62,8.46,0.44,-242.57,33.91,2.0
2.0,3.0,-6.07,-23.61,-116.78,43.46,8.89,43.91,25.77,74.68,-12.37,-274.61,3.31,-25.51,-221.78,5.37,1.0
3.0,2.0,-18.65,-73.82,15.69,58.89,-12.84,86.17,6.8,-15.27,-1.44,-298.77,0.44,-35.33,-385.99,30.24,0.0
2.0,2.0,20.65,22.81,78.17,-80.32,-2.01,-44.84,-30.91,28.69,-1.59,-9.53,-6.33,64.9,159.2,-36.97,0.0
2.0,1.0,20.75,54.04,27.34,-33.85,13.45,321.23,10.94,-21.81,-2.27,-217.29,-1.55,9.5,-88.16,-5.74,2.0
2.0,1.0,5.0,53.29,-23.3,1.12,13.34,148.51,-51.21,-18.68,-7.59,-251.77,3.96,-37.33,-199.17,6.64,2.0
1.0,1.0,18.81,-34.23,-100.71,94.13,-3.5,4.83,-1.3,1.8,-5.59,-174.63,-2.74,-16.02,-77.67,-7.04,1.0
3.0,0.0,-6.08,23.73,33.69,-65.22,2.97,42.57,0.03,29.3,4.6,41.31,-6.42,29.74,-39.48,-14.55,2.0
2.0,1.0,-11.13,4.38,-93.06,12.13,7.25,56.71,-0.15,-13.66,-9.33,154.84,-7.35,26.29,153.73,-5.47,2.0
2.0,1.0,-11.86,-8.44,5.74,-43.0,-1.77,48.05,14.78,4.59,7.2,-60.02,-0.49,-2.29,17.09,35.85,0.0
1.0,1.0,14.24,23.45,-38.61,54.75,9.33,-38.93,-12.46,-44.53,-14.57,-154.33,-10.45,77.89,200.46,-14.89,0.0
2.0,1.0,-26.18,-24.62,-214.67,103.66,10.56,67.64,-9.54,31.84,-1.64,254.48,-0.69,11.16,18.65,-0.06,2.0
2.0,2.0,15.96,52.08,19.37,116.7,1.62,25.3,15.55,15.67,3.66,-276.86,8.19,-83.58,-486.02,-7.72,1.0
3.0,1.0,-17.73,-75.93,-40.08,59.21,5.86,256.04,26.91,-24.77,-10.56,42.49,6.34,-31.73,-115.94,16.06,2.0
2.0,2.0,17.7,24.97,195.54,97.24,0.63,-9.88,-7.9,-15.02,0.14,16.48,5.02,-21.37,-39.09,-4.36,2.0
2.0,2.0,29.03,-25.18,252.6,-105.88,-2.75,-68.58,-9.34,38.6,10.05,57.3,-0.87,76.0,126.64,-48.66,0.0
2.0,1.0,22.75,-9.22,5.29,127.65,11.31,100.01,-33.3,13.75,-14.11,-30.78,-5.13,57.11,129.13,-28.63,0.0
2.0,1.0,9.94,-54.14,174.22,-97.05,-4.61,-2.13,10.13,5.97,1.87,-62.01,-13.19,-9.64,-42.0,-7.82,0.0
2.0,2.0,8.17,121.34,147.64,-75.85,-5.78,-137.98,7.64,-26.43,-8.92,86.62,-7.13,21.24,286.01,-5.36,0.0
2.0,2.0,-19.19,-70.06,-87.29,18.06,3.6,264.17,-6.61,-7.13,-4.37,176.73,2.77,26.66,144.9,20.06,2.0
1.0,1.0,16.02,5.64,47.91,44.28,13.98,168.71,-24.42,39.75,-7.23,-23.6,3.38,-4.87,83.16,2.36,2.0
2.0,1.0,-6.17,-49.49,27.97,-3.65,-3.0,133.28,1.18,-6.36,9.86,-161.08,0.55,52.5,-32.79,25.28,0.0
1.0,1.0,25.93,2.04,29.49,14.22,7.88,9.4,-54.14,53.99,-14.66,-84.31,-1.56,-43.33,139.13,1.05,1.0
2.0,2.0,10.03,27.96,-30.35,106.63,7.59,-103.51,-1.74,59.31,-0.07,-322.11,-11.92,-2.31,-370.44,-24.39,1.0
2.0,1.0,3.46,35.27,82.47,56.94,-1.42,241.49,27.75,-94.68,-12.28,-148.17,10.76,-37.82,-71.63,27.56,1.0
2.0,1.0,4.11,41.62,-160.16,108.7,3.11,15.93,18.73,9.47,-11.28,53.44,5.59,66.38,90.33,-34.86,0.0
3.0,2.0,11.98,-3.02,162.98,-27.73,-14.74,198.0,-1.28,21.58,4.64,-229.95,-8.96,5.71,-185.94,6.56,0.0
3.0,1.0,-30.23,27.14,-45.02,33.99,1.95,-49.83,-8.77,-50.87,-3.66,193.75,-1.71,18.37,-9.09,-1.92,0.0
1.0,2.0,10.2,-24.73,-100.08,102.16,5.69,-86.55,-42.38,7.72,2.59,-30.49,8.04,2.21,-172.9,-33.79,1.0
2.0,1.0,-5.19,-20.88,-94.89,23.75,3.83,5.77,-23.3,35.76,-9.59,-142.87,-0.06,-28.15,-91.37,9.32,1.0
1.0,1.0,-0.66,60.89,-23.79,75.11,11.51,47.63,15.21,-19.68,1.26,-122.43,0.71,6.68,-21.57,21.8,2.0
3.0,1.0,-30.23,14.53,-66.42,-6.35,-0.28,6.57,14.71,24.14,-2.91,-191.93,-7.75,-26.52,-251.64,29.92,2.0
2.0,1.0,6.09,8.74,11.34,41.94,11.04,101.16,2.66,-9.11,0.3,-226.44,-2.9,7.64,-218.56,-5.98,1.0
2.0,1.0,-35.84,24.96,-90.06,24.59,4.33,-391.74,35.67,-12.09,7.45,109.86,-7.61,18.58,-53.46,2.41,1.0
0.0,1.0,12.03,-15.0,-4.04,-21.6,-6.68,-210.5,-10.21,-32.33,5.41,-189.98,8.44,9.79,74.66,12.82,1.0
2.0,2.0,22.72,-56.94,-63.36,-20.18,10.88,351.78,-3.81,14.19,-6.45,-23.15,3.4,-3.62,-13.85,-23.85,2.0
1.0,1.0,12.17,-86.57,131.38,65.06,6.79,2.12,17.8,20.62,-6.56,-66.9,3.12,4.32,165.34,22.23,1.0
2.0,2.0,3.26,-9.66,-24.51,10.29,9.2,293.25,19.8,34.94,-6.4,150.99,-13.25,-10.08,46.96,-7.31,2.0
3.0,1.0,-14.88,-8.09,76.22,36.87,10.2,27.93,-3.28,-28.75,-4.69,254.62,-4.04,-30.26,-57.87,-11.54,0.0
1.0,1.0,0.73,-44.91,72.28,130.09,-1.04,-68.08,-6.94,-20.22,-8.07,30.63,-0.18,-11.21,79.21,16.22,1.0
2.0,2.0,23.08,-35.0,61.22,15.63,3.98,39.48,-13.39,6.94,3.44,-242.39,0.88,-14.3,-292.72,-28.55,2.0
2.0,1.0,4.43,-17.45,25.02,2.06,1.66,-19.28,-15.61,45.26,-12.35,-97.67,-7.14,-17.24,33.25,4.23,2.0
2.0,1.0,-22.28,31.95,-182.5,94.72,10.36,39.22,-11.41,-12.21,-13.62,164.4,5.59,24.41,161.53,8.55,2.0
2.0,2.0,-36.58,-82.11,-176.09,-28.39,11.61,-235.25,-10.17,-14.34,9.4,258.88,-0.13,10.29,-69.05,-16.45,1.0
2.0,1.0,-3.71,-20.29,43.13,91.39,2.97,70.21,-28.2,61.17,-10.55,50.15,2.56,-19.84,-5.5,7.06,2.0
2.0,1.0,-2.44,,2.26,46.86,3.85,-27.48,41.89,5.51,-3.04,19.07,-3.17,4.68,-58.33,-11.66,0.0
1.0,2.0,11.31,21.5,94.17,-50.73,3.29,108.97,32.14,44.83,11.87,15.71,-2.83,70.02,167.47,0.64,0.0
3.0,1.0,-30.07,40.13,-98.66,-27.2,2.74,15.26,-0.67,-51.35,-4.2,286.64,6.5,54.27,176.83,-6.04,2.0
2.0,1.0,5.0,29.86,-0.66,-45.84,-4.52,25.81,48.84,-8.85,-2.04,-206.56,3.3,35.35,-24.79,-2.22,2.0
2.0,2.0,-7.58,-7.94,-42.08,-58.07,-2.26,-62.29,-16.03,-18.9,-10.5,-164.62,12.53,41.18,178.22,20.23,0.0
1.0,1.0,10.89,63.78,39.28,-17.96,3.92,184.92,34.34,-28.75,12.42,-32.04,-5.42,71.37,142.81,9.41,0.0
1.0,1.0,22.17,-44.9,-17.03,54.89,17.18,87.18,10.14,0.39,-13.71,-123.82,9.62,-29.29,31.27,-5.32,1.0
1.0,2.0,-13.04,-66.2,-128.87,-45.15,2.17,-256.56,6.16,-25.9,5.6,-90.74,-4.53,-17.15,-146.35,-4.65,1.0
1.0,2.0,4.06,-31.78,-92.27,5.53,-0.0,-16.58,13.6,-22.11,0.55,28.85,-3.57,-8.85,56.55,-0.11,1.0
1.0,1.0,34.89,-66.33,96.66,17.97,6.02,225.3,-28.69,-18.98,-22.72,-285.32,4.15,76.69,362.44,9.19,0.0
2.0,2.0,-1.44,-13.68,-54.51,-66.98,15.35,-96.97,-0.32,32.56,3.5,-99.6,8.37,3.48,-272.37,-43.52,2.0
1.0,1.0,-6.83,22.67,-37.9,-21.55,3.35,-46.11,24.54,-21.78,1.1,-66.01,7.73,5.61,53.83,19.27,1.0
1.0,3.0,-19.32,-9.39,-179.34,12.24,-8.54,-257.72,0.71,21.6,6.16,-22.26,3.4,9.31,-135.91,-8.54,1.0
1.0,1.0,11.92,-53.92,52.3,41.88,3.62,59.03,16.57,8.12,2.38,14.4,-0.8,-8.12,50.15,6.56,1.0
1.0,1.0,-9.51,-66.2,-171.44,17.25,-10.51,-131.05,13.51,11.47,8.24,-110.55,-2.21,-25.36,-248.89,-2.54,1.0
2.0,1.0,3.64,49.1,-45.54,46.05,1.97,-4.84,-4.39,15.43,-9.46,-123.47,-10.2,43.3,15.7,-12.71,0.0
2.0,1.0,1.41,6.87,38.38,-19.03,-6.12,-24.2,-48.54,4.5,-7.28,-63.08,-10.38,41.09,141.53,2.8,0.0
2.0,0.0,-39.16,0.99,-227.81,41.42,4.8,-69.96,19.69,34.61,-4.22,113.94,2.09,46.78,79.02,14.52,2.0
2.0,0.0,9.75,-91.21,11.14,110.95,6.08,62.14,-30.93,15.43,-8.34,-89.94,0.8,-92.8,-373.59,-18.82,2.0
0.0,0.0,22.37,77.9,102.4,56.17,9.87,71.42,-38.78,-50.24,-8.48,152.39,1.4,-18.06,361.42,17.89,1.0
3.0,1.0,-36.15,-12.43,-83.46,-12.92,5.98,-84.6,12.94,-10.47,-7.73,242.85,-6.85,-1.37,80.04,7.1,0.0
2.0,1.0,6.78,61.09,61.14,75.96,7.85,100.32,-11.66,14.17,1.55,-118.86,-3.27,0.23,-40.5,18.55,2.0
1.0,1.0,2.61,-58.71,-67.46,44.32,-0.91,-150.09,1.82,-15.05,13.39,-183.01,-1.28,-17.29,-355.81,-17.64,1.0
2.0,1.0,3.26,-84.35,-58.45,54.77,5.97,48.15,-6.26,-9.18,-11.73,-77.73,-3.75,-2.88,-41.74,-9.17,0.0
2.0,1.0,-29.52,30.74,-94.77,13.4,-4.35,-27.86,39.43,-8.3,-24.75,350.88,2.55,84.0,688.56,32.68,2.0
1.0,2.0,22.75,-6.56,143.86,38.56,-3.31,162.08,4.27,-31.05,-7.96,119.14,3.76,23.44,243.38,-7.17,2.0
0.0,2.0,37.13,3.42,171.31,15.38,-6.75,166.89,4.72,56.99,-13.15,-215.77,5.44,-74.72,118.34,33.44,1.0
1.0,2.0,23.57,24.58,36.22,23.34,-1.0,151.93,-6.42,-17.82,-5.2,96.56,-6.01,-58.19,71.85,-3.18,1.0
2.0,1.0,2.43,10.66,-13.18,24.51,,60.61,7.03,-26.97,-17.16,88.78,-6.96,40.68,277.06,-5.45,0.0
3.0,1.0,-18.83,-10.94,-127.81,23.66,16.07,-109.23,26.07,37.44,1.72,-32.08,6.54,-48.2,-405.38,-26.26,1.0
1.0,2.0,3.14,85.04,-43.64,50.99,-5.14,-195.46,-16.04,-6.17,3.94,-208.82,9.48,8.44,-121.7,0.72,1.0
1.0,1.0,56.14,14.95,86.03,7.73,11.38,36.67,18.87,15.36,-1.51,-347.59,-8.88,2.91,-132.44,-46.33,2.0
3.0,1.0,-10.05,61.02,-15.58,-36.53,-5.26,152.99,18.99,-31.61,4.72,-291.04,0.99,-14.88,-324.4,17.7,0.0
3.0,1.0,-6.67,43.74,60.65,9.11,-2.96,-25.75,3.29,20.18,3.11,-131.37,1.37,-25.24,-275.73,-0.73,2.0
2.0,2.0,-24.15,130.13,-69.56,47.01,5.5,-123.21,3.04,35.01,-7.43,208.18,5.42,47.03,265.93,12.21,2.0
1.0,1.0,6.29,-72.53,-9.91,12.68,7.78,69.67,-20.81,12.67,-11.23,-70.72,-3.19,-23.78,108.27,18.13,1.0
2.0,1.0,10.31,17.28,-28.3,23.9,6.76,40.73,-13.9,-6.76,-12.6,-124.24,1.89,-9.0,-83.51,-20.26,2.0
2.0,1.0,-5.22,19.22,34.86,97.62,9.93,-146.48,-13.03,-3.01,3.89,347.85,11.2,8.06,80.25,-23.91,0.0
1.0,2.0,-5.41,-12.81,-102.46,-40.77,8.82,109.5,-2.09,-22.46,-10.4,-94.53,5.65,-22.81,77.43,24.62,1.0
1.0,2.0,21.67,4.03,35.18,43.2,5.16,26.41,-10.94,-27.2,-6.72,-18.88,-0.59,3.27,106.91,-11.8,1.0
2.0,1.0,17.05,-71.07,102.5,-38.97,-14.46,81.67,-0.56,-39.64,2.21,-167.48,1.94,24.82,-4.98,-0.7,0.0
1.0,2.0,32.42,-26.95,153.9,73.4,0.73,-10.28,6.83,-10.35,-1.03,-231.57,1.65,-19.94,-63.96,0.03,1.0
2.0,1.0,-3.27,-55.78,-22.9,78.59,2.08,146.97,2.91,-60.28,-1.58,59.04,3.96,-2.02,-8.39,9.13,2.0
1.0,2.0,30.55,15.37,9.26,170.97,5.99,-63.27,28.72,-37.37,7.26,-185.26,3.52,12.12,-285.63,-41.95,1.0
2.0,2.0,10.04,61.51,-49.04,63.71,4.62,59.46,15.26,39.24,-8.81,-37.9,0.1,9.43,-23.24,-19.81,0.0
2.0,1.0,2.22,6.54,62.0,-105.2,-4.7,60.81,-20.05,-27.31,7.06,-49.65,-7.74,-11.75,-47.47,5.2,0.0
2.0,2.0,26.44,79.25,202.47,-79.42,-11.88,198.8,23.09,-2.78,4.93,-161.05,-3.12,6.15,-95.88,-11.97,0.0
2.0,2.0,-24.13,49.53,-182.74,20.94,7.19,-48.31,25.62,36.67,-9.67,67.78,-7.64,52.71,149.91,3.41,2.0
1.0,2.0,-9.77,-60.83,-0.2,-24.68,0.37,167.03,-13.55,27.62,23.92,-27.71,-12.11,14.87,22.34,52.29,0.0
1.0,2.0,8.28,-38.6,57.52,43.17,2.51,71.85,10.5,-31.72,7.19,60.41,-0.91,4.49,15.1,1.51,1.0
1.0,1.0,35.3,21.39,47.17,20.14,7.79,53.54,-5.0,11.18,-6.97,-196.53,-15.59,1.77,-56.17,-32.65,2.0
2.0,2.0,10.6,32.04,-23.82,46.37,2.07,122.95,-3.39,-27.92,-1.33,-1.47,-15.61,5.41,-41.05,-14.09,2.0
1.0,2.0,32.15,-19.44,237.14,194.39,0.49,-68.09,-13.12,-28.62,8.01,-75.19,1.23,11.6,-142.39,-21.48,1.0
1.0,2.0,31.08,39.5,62.02,128.24,4.64,37.99,9.19,-9.58,5.73,-447.75,7.24,-58.42,-503.23,-11.05,1.0
1.0,1.0,-13.56,32.96,-119.72,-38.48,-2.43,-196.14,11.4,9.7,10.74,46.39,-3.68,-8.47,-79.41,-3.86,1.0
1.0,1.0,52.57,-48.5,263.48,66.62,8.65,161.96,-17.35,57.07,-5.07,64.86,-0.62,9.4,228.53,-25.63,2.0
2.0,1.0,-43.13,-9.93,-179.23,-63.41,-3.41,-170.83,-27.01,4.75,-6.46,141.86,3.19,39.16,192.68,20.79,0.0
1.0,1.0,17.29,-37.51,-52.84,58.56,3.16,-69.22,-0.64,-75.81,-0.64,-181.23,3.56,-8.04,-87.58,-9.53,1.0
2.0,1.0,-12.47,-0.37,-106.57,78.07,0.24,-145.24,18.86,-70.39,10.89,-20.24,0.16,-8.05,-312.39,-18.12,1.0
2.0,2.0,-1.28,45.9,-78.24,-40.17,4.39,134.9,45.12,39.15,-5.1,167.42,0.74,38.04,143.2,-22.05,2.0
2.0,2.0,1.46,-97.95,-155.61,72.03,-1.96,-15.75,-21.28,26.1,-6.26,-68.84,2.8,53.01,-37.97,-28.04,0.0
1.0,1.0,9.52,24.05,25.48,28.87,12.34,-38.94,-8.92,-16.84,-15.97,-147.32,0.39,-10.73,98.76,8.09,1.0
2.0,2.0,12.48,11.21,-48.91,-53.67,6.36,164.8,15.09,-38.32,-0.14,-382.65,-6.61,-24.72,-221.75,10.48,1.0
1.0,1.0,12.35,10.48,32.75,-28.64,-2.55,38.37,-2.31,55.68,-13.25,27.61,-0.98,-51.62,248.08,25.21,1.0
3.0,2.0,-44.48,6.14,-149.53,-28.52,0.33,-59.87,30.09,45.81,-3.7,340.8,2.38,58.27,195.72,1.58,2.0
2.0,2.0,7.61,-46.07,30.52,46.85,1.33,198.74,6.89,-10.11,-2.46,-51.13,-13.07,-17.45,-170.13,-9.65,2.0
2.0,1.0,30.09,47.82,51.07,89.35,7.78,51.72,12.95,-22.93,4.71,-471.31,10.28,-92.01,-645.01,-21.82,1.0
2.0,1.0,30.95,-100.74,107.41,1.34,6.56,187.63,-5.55,-8.08,-2.91,-127.58,0.38,-52.82,-170.74,-19.31,2.0
2.0,2.0,8.8,10.91,-81.69,14.45,1.34,66.03,-0.22,16.1,-6.08,-250.88,-19.35,-19.72,-273.44,-19.91,2.0
2.0,1.0,6.45,102.63,99.5,73.93,-0.89,89.15,-37.84,-7.82,-4.97,56.12,2.36,-44.79,-121.68,-6.7,2.0
2.0,1.0,29.6,-18.52,104.0,3.59,-0.72,279.01,20.58,11.11,5.81,-369.73,-0.0,-35.97,-312.85,3.86,1.0
2.0,1.0,10.12,83.07,-101.45,73.77,13.2,183.61,-28.29,10.84,-2.48,-201.44,-4.84,-20.46,-216.29,-3.63,2.0
3.0,2.0,-21.17,-16.14,-22.53,-106.06,2.43,13.64,-3.45,23.23,-11.4,225.2,-3.0,63.89,332.19,-2.83,2.0
0.0,2.0,12.55,24.17,64.76,-38.73,9.62,60.81,-14.33,-17.78,-14.14,-34.19,-7.09,-15.82,443.2,49.38,1.0
1.0,2.0,24.77,5.34,90.93,59.52,1.76,35.89,-21.08,45.88,-10.61,-45.78,11.85,-42.18,86.82,3.66,1.0
2.0,1.0,-13.02,-71.32,19.99,-33.12,1.02,68.61,-24.46,-49.97,8.23,-84.28,-0.17,15.62,-24.67,30.29,0.0
1.0,2.0,19.54,-52.75,102.28,14.69,13.34,174.2,-10.58,21.21,-0.05,-129.72,-9.52,10.07,176.3,30.62,1.0
2.0,1.0,20.6,-85.67,4.38,19.58,6.18,96.56,-2.93,33.05,3.07,-321.14,4.83,-45.5,-439.52,-25.13,2.0
1.0,1.0,-16.74,4.73,-132.98,63.48,4.72,-176.86,18.11,39.06,-3.0,160.71,-4.08,42.62,111.61,-12.55,0.0
1.0,1.0,16.65,14.1,63.35,-8.1,10.95,227.32,-26.62,38.5,-0.85,-121.66,-2.61,-5.25,42.84,15.64,1.0
1.0,1.0,17.22,-26.32,5.94,79.34,0.4,-178.14,12.29,-47.43,11.27,-278.8,2.59,-3.45,-301.63,-17.84,1.0
2.0,2.0,2.04,66.66,74.48,-36.71,-2.72,56.09,18.86,-33.02,5.33,-59.81,3.6,31.55,28.32,6.86,0.0
1.0,0.0,15.87,-84.25,8.83,25.88,4.07,23.09,-17.82,-22.01,-0.32,-228.47,1.26,-52.25,-154.13,10.76,1.0
2.0,2.0,-4.77,-59.51,25.6,16.11,-2.12,-23.57,-6.31,38.4,-1.25,66.7,-5.9,25.47,108.4,4.62,0.0
2.0,1.0,3.16,-89.82,71.11,51.19,1.78,107.96,-47.01,12.29,-6.71,12.28,12.03,-21.92,-45.88,1.36,2.0
1.0,1.0,28.55,-13.3,-60.35,-21.8,10.9,193.56,14.14,-21.32,-17.68,-375.45,2.93,-70.82,-119.67,4.88,1.0
2.0,2.0,-7.4,-27.97,-13.76,80.28,6.78,-49.37,-11.23,-1.52,-1.97,57.4,-1.47,9.92,-106.81,-17.75,0.0
2.0,1.0,1.09,15.06,-17.83,-27.18,4.89,25.86,24.1,-23.36,-6.07,67.28,-0.77,4.28,3.23,-23.38,2.0
2.0,1.0,-14.69,-40.41,-37.73,39.3,11.3,53.77,6.75,0.23,-4.0,67.6,-6.33,11.19,86.44,18.52,2.0
1.0,2.0,28.21,-107.43,99.78,30.21,-1.24,34.73,-39.2,35.55,3.76,-183.23,-4.24,9.78,-129.32,-22.47,2.0
3.0,2.0,-6.42,66.64,6.09,78.17,1.41,-0.55,8.21,-46.47,-6.13,-61.86,7.62,-84.65,-377.61,-8.94,2.0
2.0,1.0,5.84,41.12,60.96,2.08,-4.72,81.84,36.37,17.58,3.09,-173.08,0.25,27.11,-128.44,-3.7,0.0
0.0,1.0,17.28,-27.38,-92.73,56.05,-3.0,51.2,-14.82,-13.38,7.6,-62.93,4.86,10.4,-48.05,-10.94,1.0
2.0,2.0,36.97,62.18,136.37,79.69,14.22,244.97,32.21,-5.28,-19.37,-367.13,-2.2,-45.1,-134.6,-0.42,1.0
