cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,target
1.0,1.0,2.0,0.0,4.44,317.96,66.45,-87.29,-77.58,50.08,22.48,-502.49,2.7,29.01,1.68,-261.92,8.35,-105.33,118.15,1.0
2.0,2.0,2.0,3.0,0.47,-2.41,26.27,38.89,-96.71,60.06,61.8,-5.5,-5.37,18.11,-5.89,-93.63,9.39,87.74,-144.07,1.0
1.0,1.0,2.0,0.0,-7.36,92.26,-6.47,37.66,76.1,-207.76,64.22,-204.44,-23.34,-5.41,-13.79,-59.23,-31.34,-25.51,86.59,0.0
2.0,1.0,2.0,2.0,-2.84,26.15,15.26,29.14,-26.45,51.8,35.56,36.76,-8.71,-14.97,-22.35,-73.49,-3.21,-41.2,-95.7,0.0
0.0,2.0,2.0,1.0,-5.28,153.86,11.16,-31.83,-8.17,84.73,-58.85,-161.99,-3.67,18.53,-6.88,-180.13,-19.61,-17.55,-185.05,0.0
1.0,0.0,2.0,1.0,-10.72,82.9,31.94,33.55,-73.68,-240.59,41.81,-20.83,-18.91,36.31,-0.73,-156.67,-3.56,1.65,-151.45,0.0
1.0,1.0,2.0,2.0,-4.17,38.8,2.55,-40.0,74.62,30.81,-37.84,-65.32,15.18,11.05,-15.86,-79.06,-11.6,-63.63,-68.18,1.0
1.0,1.0,2.0,1.0,0.9,35.61,-9.37,-13.05,132.53,-154.57,-138.52,-69.52,-37.89,15.81,-23.04,19.78,4.08,-20.81,108.92,1.0
1.0,1.0,2.0,2.0,-5.76,21.14,-9.6,-65.9,20.31,2.79,8.95,-56.18,6.97,-41.05,-14.31,-7.55,1.25,48.36,25.03,0.0
1.0,2.0,3.0,1.0,-5.59,93.54,-22.86,-87.54,43.01,-195.17,147.89,-100.85,9.98,-21.84,12.54,-9.87,-17.58,-25.54,45.05,1.0
2.0,1.0,2.0,2.0,-13.33,-59.06,18.07,36.68,-49.21,216.58,-1.53,126.31,-20.42,18.33,-24.03,-11.62,10.49,163.53,-72.86,0.0
2.0,2.0,2.0,2.0,-9.55,91.07,45.25,33.94,-51.62,115.22,76.8,-3.22,-19.94,-26.93,23.95,-138.79,-2.02,-77.22,-117.26,0.0
1.0,2.0,2.0,1.0,3.98,81.89,-13.56,26.29,-27.08,115.95,48.1,-276.25,-10.53,-6.36,0.19,-32.74,-6.71,-4.42,67.91,1.0
2.0,1.0,3.0,2.0,-2.1,86.66,-13.65,-47.5,-44.81,7.32,-74.71,-209.79,8.99,7.7,21.81,-15.37,-3.33,-51.77,215.43,1.0
2.0,2.0,2.0,1.0,2.23,148.08,1.94,65.42,-113.23,40.2,-68.62,-154.62,-15.27,-53.11,48.55,-134.77,-6.61,-223.73,6.89,0.0
1.0,2.0,2.0,2.0,-10.65,4.24,-7.1,-36.78,-25.6,32.71,-108.28,-68.18,-13.09,12.8,-12.45,0.26,-4.18,-4.45,99.44,1.0
1.0,2.0,1.0,1.0,-2.61,-32.91,4.77,-88.18,-1.8,153.69,-43.27,116.19,-2.71,-20.93,5.8,31.62,-28.01,60.64,-75.15,1.0
2.0,3.0,1.0,1.0,1.14,-51.9,-19.84,19.82,-27.72,-10.1,45.13,56.88,-10.85,26.71,10.36,68.22,19.63,33.8,1.54,0.0
2.0,1.0,1.0,1.0,1.39,-75.4,5.24,2.3,120.77,-93.88,-62.24,28.59,-9.27,47.77,4.43,226.93,-4.4,-1.64,127.18,1.0
2.0,1.0,1.0,2.0,1.78,-40.26,32.23,76.51,-2.22,-44.8,-27.71,-181.46,22.38,-22.13,-19.74,25.6,8.79,141.92,76.86,1.0
2.0,2.0,1.0,1.0,8.44,51.22,-59.53,41.77,-41.72,-41.12,29.07,-249.71,1.66,-12.35,21.78,69.43,22.98,1.96,43.65,0.0
2.0,1.0,1.0,1.0,-7.36,-63.8,34.88,120.96,57.38,200.71,-15.72,-21.63,14.07,12.2,49.36,24.93,-5.89,84.77,106.8,1.0
2.0,2.0,2.0,2.0,-26.58,12.67,-0.06,-21.5,28.79,95.43,-106.24,-189.49,15.7,-36.57,-0.02,54.23,9.31,58.78,100.84,1.0
2.0,1.0,1.0,2.0,-3.85,-66.55,0.62,-32.28,3.28,-68.85,142.0,84.66,4.11,-19.07,-15.44,90.95,1.02,161.7,-146.1,1.0
2.0,2.0,1.0,1.0,-6.82,-8.81,-2.84,-88.58,-103.79,88.21,-42.02,49.66,8.94,21.14,11.15,85.61,8.59,141.47,-67.5,0.0
1.0,2.0,2.0,0.0,-9.88,78.47,-14.99,12.14,98.94,49.82,2.03,-55.03,3.87,-6.66,1.71,-15.06,1.67,-128.52,25.48,0.0
2.0,2.0,1.0,2.0,5.23,-94.77,-34.94,-30.99,-39.37,-79.25,-76.96,-7.22,20.12,-25.11,2.06,137.06,2.26,180.78,-64.05,0.0
1.0,1.0,2.0,1.0,2.95,98.14,-18.92,31.15,-73.38,1.17,34.99,-236.65,-8.7,17.1,-6.29,-48.19,17.1,-26.62,55.52,0.0
3.0,2.0,2.0,2.0,9.24,22.28,-5.9,103.19,-108.29,45.55,-29.23,1.33,4.7,11.37,8.1,-5.01,-20.57,-54.11,23.52,0.0
1.0,1.0,2.0,2.0,10.02,-25.51,25.0,84.62,23.76,-34.91,-66.33,129.77,-6.42,-56.68,-29.15,-104.56,-5.69,-42.9,-25.29,0.0
1.0,2.0,2.0,1.0,5.93,6.22,45.39,-48.81,-61.0,-132.59,-84.27,95.69,-6.46,29.34,27.16,-53.65,-6.15,100.52,-29.42,0.0
1.0,1.0,1.0,2.0,8.48,-26.83,18.76,-23.29,-22.64,-23.95,151.83,173.74,-11.99,54.8,6.83,-40.46,0.26,-63.69,-46.13,0.0
1.0,1.0,2.0,0.0,-1.3,15.32,19.8,7.15,7.32,-55.8,20.97,74.61,15.17,40.47,-18.12,-37.07,-1.67,14.77,-10.91,0.0
2.0,3.0,1.0,2.0,-9.58,-22.53,-30.15,11.79,-149.2,-67.03,-92.65,-93.22,7.6,-44.72,-28.55,68.52,17.01,85.92,43.72,0.0
2.0,3.0,2.0,0.0,-5.45,48.44,-1.38,-31.42,31.3,-105.17,5.85,18.54,7.24,36.11,-7.59,65.49,10.22,18.08,79.54,0.0
2.0,1.0,1.0,1.0,-6.33,-63.69,-4.16,47.79,155.8,62.99,-64.75,34.87,3.07,8.74,-12.56,134.39,-17.9,-31.74,-5.79,1.0
1.0,2.0,2.0,2.0,-10.74,-109.22,-46.07,-101.74,103.66,-97.23,109.75,3.28,-12.83,35.89,-18.04,197.87,-1.1,181.0,47.19,1.0
1.0,2.0,2.0,2.0,-1.8,-22.79,29.98,-19.03,-86.12,-76.24,92.6,13.68,20.06,-52.5,21.36,-80.24,9.01,31.87,23.97,0.0
2.0,2.0,2.0,1.0,-1.05,44.55,-10.98,-74.28,-88.58,163.54,-155.74,-102.71,15.32,-7.94,-9.64,52.13,19.65,112.21,-31.87,0.0
2.0,2.0,2.0,2.0,-3.36,-47.71,-26.69,42.49,-80.7,-35.97,84.74,-53.59,1.11,2.2,-8.85,68.27,13.13,-37.42,200.37,0.0
2.0,2.0,2.0,2.0,-5.4,11.64,17.68,25.57,-42.43,-84.28,-127.24,14.18,0.71,0.59,-20.24,-23.79,12.38,5.81,-12.18,0.0
1.0,1.0,2.0,1.0,3.37,-78.75,9.89,-29.65,27.46,-136.33,2.34,70.77,1.2,4.21,-45.36,95.61,0.76,198.27,97.18,0.0
1.0,1.0,1.0,2.0,9.01,67.07,41.97,-8.82,-75.37,-8.69,66.58,2.25,8.0,21.8,-13.0,-110.15,-19.66,-43.92,-140.0,0.0
1.0,2.0,2.0,1.0,-0.89,12.87,-4.12,52.44,-33.16,-66.26,28.19,-31.99,16.92,-14.17,15.57,-83.29,15.27,0.75,19.35,1.0
1.0,2.0,1.0,2.0,5.44,-95.67,-19.55,35.03,123.6,-91.04,133.78,95.52,-11.16,-5.69,7.69,43.11,8.71,-23.42,-11.27,0.0
2.0,2.0,2.0,1.0,-0.59,38.64,-3.04,-34.89,-4.39,134.28,25.11,-205.88,17.37,-42.5,32.73,52.07,-20.85,71.14,138.89,1.0
1.0,3.0,2.0,1.0,0.99,62.99,60.32,-65.62,-37.37,-61.79,217.7,54.07,3.53,37.17,-27.61,-130.51,10.36,20.1,-28.13,0.0
1.0,1.0,2.0,1.0,-5.11,-10.73,-21.16,-110.31,23.63,-59.36,197.51,4.31,7.64,-15.14,24.99,95.12,8.53,57.5,54.54,1.0
1.0,1.0,3.0,1.0,-10.19,43.64,-4.41,-52.48,147.94,-87.15,-56.55,167.83,-13.33,-11.01,15.17,-48.72,13.96,-78.63,27.44,1.0
1.0,2.0,1.0,1.0,2.28,-56.13,7.67,7.94,25.27,-3.52,85.36,98.01,-7.07,-36.11,-6.12,36.62,6.72,87.51,33.06,0.0
1.0,1.0,3.0,2.0,-6.32,3.23,17.14,15.62,-33.54,2.71,-68.12,236.6,5.34,-11.8,-13.0,-165.78,0.02,-72.18,-16.58,1.0
1.0,2.0,2.0,1.0,-6.55,38.97,-1.13,16.49,54.7,68.54,-75.0,40.93,0.47,8.98,8.59,-81.88,-30.5,-32.14,14.34,1.0
2.0,0.0,2.0,2.0,-0.66,-41.56,14.07,40.39,-20.07,-11.79,-15.95,126.87,-18.12,-25.42,21.94,-26.73,-9.91,37.85,6.18,0.0
1.0,1.0,3.0,1.0,12.41,13.17,-1.61,14.91,50.78,193.2,42.31,-26.91,8.29,-24.96,7.96,-21.4,-0.03,61.22,90.31,1.0
2.0,2.0,1.0,2.0,10.57,-65.94,5.17,7.45,92.01,-184.06,24.03,-29.34,4.11,-43.9,38.71,98.54,-28.81,58.76,23.75,1.0
1.0,1.0,1.0,1.0,6.74,211.85,11.23,-31.34,-1.67,5.98,159.94,-244.85,11.52,23.1,-10.8,-141.68,0.06,-71.67,-310.85,0.0
1.0,1.0,1.0,1.0,-6.88,-43.04,0.71,4.77,112.06,25.64,-57.44,181.88,5.17,-9.86,-1.16,48.53,14.9,-65.15,18.81,0.0
1.0,1.0,2.0,1.0,2.98,-15.69,4.98,85.0,-95.86,-31.36,75.61,-41.36,3.52,-5.51,14.86,-74.76,-9.0,48.2,123.3,1.0
1.0,1.0,2.0,1.0,4.74,200.19,47.36,-7.93,-37.86,-8.73,108.03,-115.58,8.43,43.58,10.9,-238.79,7.06,-75.94,-276.9,0.0
1.0,1.0,2.0,1.0,1.94,-13.97,29.0,28.52,26.39,-132.32,39.64,176.08,11.68,32.76,6.74,-86.61,5.41,-17.03,67.7,1.0
1.0,1.0,2.0,1.0,9.44,-44.53,37.08,-18.67,33.62,241.43,-81.05,264.17,-23.89,1.6,-13.78,-49.84,34.57,-41.87,13.45,0.0
1.0,1.0,2.0,1.0,2.59,16.06,-0.76,37.57,21.94,119.21,-32.37,-54.47,-12.19,22.23,5.93,-35.7,-9.13,9.76,50.18,1.0
2.0,2.0,2.0,1.0,1.18,150.53,2.5,5.0,11.61,-8.75,-24.64,-147.15,-7.55,30.75,-37.59,-56.31,13.12,-95.49,-156.21,0.0
2.0,2.0,1.0,2.0,0.1,-106.03,-36.95,37.86,121.48,80.24,-105.56,27.44,-26.16,-2.1,4.18,193.1,-8.29,42.73,-14.52,1.0
1.0,2.0,2.0,2.0,-8.79,-11.78,20.55,54.0,52.48,22.66,115.61,80.52,11.66,16.67,-11.59,-76.2,9.82,24.33,-33.51,1.0
1.0,1.0,2.0,1.0,-9.43,139.56,-13.56,-20.47,7.18,43.64,26.27,-210.14,3.07,11.31,15.81,-85.87,12.06,-130.25,-19.07,0.0
2.0,1.0,2.0,2.0,6.2,37.28,38.3,11.52,-42.04,4.96,29.63,35.62,4.64,-32.39,21.47,-24.15,-5.73,118.07,-129.5,0.0
2.0,1.0,1.0,2.0,3.67,-46.68,21.12,75.11,-10.8,-148.8,-3.87,-123.02,11.18,24.3,-3.27,8.64,-12.01,136.06,-75.95,1.0
1.0,2.0,3.0,1.0,-4.55,108.23,-5.43,-40.52,-89.84,-92.38,-174.09,25.26,-13.96,42.22,3.83,-164.16,1.33,-73.73,23.15,1.0
1.0,2.0,1.0,2.0,-0.64,85.66,31.25,63.53,-7.25,124.72,92.47,8.31,-15.92,-2.46,4.05,-204.52,4.45,-156.56,-164.85,1.0
2.0,1.0,1.0,2.0,-7.22,-62.41,-29.51,143.0,78.17,-47.53,-27.83,92.68,-5.32,15.93,9.93,62.99,3.69,-14.6,-219.79,1.0
2.0,2.0,1.0,1.0,-6.27,106.73,49.57,34.43,-131.45,113.17,-36.53,-3.77,-3.16,-9.04,-24.75,-164.36,-8.58,-27.49,-198.02,0.0
1.0,2.0,2.0,2.0,-5.78,0.0,6.65,74.14,-70.88,65.88,-43.01,-82.94,29.09,40.73,-14.74,-70.22,0.01,70.81,46.11,1.0
1.0,2.0,2.0,1.0,-4.6,141.17,48.28,-26.46,25.34,-129.73,60.1,11.3,-0.06,38.36,-12.88,-180.04,-32.19,-111.96,-77.34,0.0
1.0,2.0,2.0,2.0,-7.32,-53.23,34.35,21.71,-123.73,53.04,-116.76,256.08,-1.74,-89.86,-14.49,-124.6,-13.98,24.81,19.03,1.0
1.0,3.0,3.0,1.0,-7.09,61.84,5.51,-35.59,180.19,-55.09,-100.78,119.89,0.49,-12.34,-21.08,-61.96,10.17,-84.73,-50.4,1.0
2.0,1.0,1.0,1.0,-6.18,-16.41,-19.14,-0.57,5.22,79.74,21.9,25.66,10.19,-31.4,-0.33,79.94,14.48,43.66,18.97,0.0
0.0,1.0,2.0,1.0,3.0,66.34,18.1,114.6,28.06,-109.97,188.45,-18.21,1.11,-13.61,28.97,-187.92,-6.62,-227.39,67.9,0.0
1.0,2.0,0.0,1.0,-20.53,-148.7,-20.36,-34.58,112.07,47.13,47.9,209.21,-3.38,42.92,-4.9,227.08,1.6,127.23,-130.12,1.0
1.0,1.0,2.0,2.0,-0.93,100.99,37.32,-30.86,-22.78,115.77,158.86,-10.99,12.14,35.87,-28.67,-132.01,-17.19,74.59,-216.95,0.0
1.0,2.0,3.0,0.0,0.68,101.6,-22.72,-40.39,121.99,56.8,-103.49,-27.68,-11.71,19.07,19.24,-43.65,6.92,-109.61,68.07,1.0
1.0,1.0,2.0,2.0,2.05,6.26,8.84,-39.31,-20.58,-110.97,-15.19,165.07,10.13,-71.43,-2.17,-55.23,-12.29,-20.28,-135.33,1.0
2.0,2.0,1.0,2.0,2.12,0.07,23.29,-59.45,35.74,140.73,98.76,-54.78,-1.73,22.31,12.47,56.75,4.78,40.45,11.62,0.0
1.0,2.0,1.0,2.0,-0.67,93.51,36.22,27.68,-151.05,39.6,98.86,-39.17,5.69,32.98,-4.47,-240.33,-1.4,-104.74,-148.14,0.0
1.0,2.0,3.0,1.0,-0.58,-22.5,18.65,13.28,142.0,147.16,18.75,129.97,11.7,14.78,18.17,-18.45,-8.56,42.05,33.62,1.0
1.0,2.0,1.0,1.0,-3.62,-32.47,-3.03,-16.85,73.73,-40.47,77.17,160.19,15.62,-24.63,0.34,48.0,5.04,7.55,-96.0,0.0
1.0,2.0,2.0,1.0,1.12,88.99,-4.0,35.73,-36.37,33.13,-10.88,-122.07,11.62,-19.68,-35.96,-92.79,12.19,-111.58,-7.26,0.0
1.0,2.0,1.0,2.0,0.25,-85.7,12.96,66.74,51.91,-41.71,-46.5,165.74,27.96,40.13,5.76,-57.7,-4.67,-89.59,25.27,0.0
2.0,2.0,1.0,2.0,5.11,-52.38,-20.49,-42.27,-87.21,36.83,0.61,-15.25,-5.0,39.3,-7.97,59.84,26.46,129.9,-135.73,0.0
1.0,2.0,1.0,1.0,14.14,-20.42,12.51,-44.99,13.84,72.3,-129.94,-103.34,1.28,-16.07,14.99,60.0,9.79,84.0,26.06,1.0
1.0,1.0,1.0,1.0,5.49,-159.82,16.53,-103.81,89.15,103.44,-219.88,112.74,30.62,53.42,25.05,172.73,-25.2,118.42,150.24,1.0
2.0,2.0,2.0,1.0,-8.43,80.99,-5.79,-24.76,-47.33,-151.75,94.71,-132.55,3.12,7.54,16.73,-16.18,-14.02,-93.08,141.58,1.0
1.0,3.0,1.0,2.0,-12.24,-74.59,5.76,-26.34,50.73,48.44,-89.25,131.04,-8.22,48.6,33.19,61.79,16.5,35.73,-55.4,1.0
1.0,1.0,2.0,1.0,2.33,42.93,-43.43,52.67,46.33,-25.35,38.96,-182.68,1.31,32.72,-23.41,11.19,19.5,-123.0,91.95,0.0
1.0,3.0,2.0,1.0,15.61,140.88,41.63,-35.8,-25.79,-60.26,85.14,-216.69,-0.22,0.92,14.02,-140.92,3.09,-2.95,-39.32,1.0
1.0,3.0,2.0,2.0,-1.36,-30.14,17.72,-3.8,25.92,-20.82,-34.4,51.23,10.68,-83.21,9.42,-4.98,9.51,65.64,21.96,1.0
1.0,3.0,2.0,2.0,7.28,-1.49,-2.68,-37.0,37.01,-28.12,30.47,-87.97,0.88,-15.7,-6.87,-24.65,-5.9,95.47,-8.26,0.0
1.0,2.0,2.0,2.0,-4.23,-80.47,-37.95,5.42,20.44,12.35,-10.18,-22.52,-16.21,17.74,-3.49,70.12,4.32,-69.19,213.95,0.0
1.0,2.0,1.0,2.0,-1.66,-19.82,2.51,-14.06,-32.19,-22.68,153.05,-15.02,-10.0,9.93,-20.33,-20.52,-2.36,68.14,-54.6,0.0
1.0,2.0,2.0,1.0,-6.86,100.99,54.25,19.95,-101.05,48.6,26.24,28.41,5.98,35.79,10.53,-193.5,-4.8,0.4,-213.23,0.0
2.0,2.0,3.0,2.0,8.65,101.04,-14.48,61.5,-58.92,-139.04,15.12,-26.12,-10.23,23.68,11.29,-93.6,4.92,-134.89,-68.86,1.0
1.0,1.0,2.0,1.0,-0.79,140.79,0.57,4.91,-34.38,-48.73,49.23,-162.6,-20.76,17.98,-7.67,-105.56,0.65,-120.49,-116.73,0.0
1.0,3.0,2.0,1.0,-8.31,5.24,29.21,-21.24,-4.85,96.92,206.58,41.81,0.36,-7.66,-0.05,-56.57,1.59,3.01,33.66,0.0
1.0,1.0,1.0,1.0,4.58,129.6,38.07,-39.2,-52.4,-89.5,-155.14,-110.72,-12.7,44.25,8.43,-150.23,1.25,-50.29,-159.17,0.0
1.0,2.0,2.0,2.0,-0.59,-49.25,-8.99,-208.96,-39.9,-120.59,-45.64,30.26,3.29,44.54,12.76,38.8,-1.95,161.08,131.84,1.0
1.0,2.0,2.0,1.0,-0.84,-1.87,8.36,40.01,-87.34,-31.77,-64.62,180.36,-0.23,5.92,26.68,-135.61,-9.62,-23.65,45.28,1.0
2.0,1.0,1.0,1.0,-7.29,-177.72,-9.21,-128.89,30.64,42.55,42.43,297.49,-7.06,-34.61,7.28,254.51,-22.65,139.72,59.07,1.0
1.0,2.0,1.0,1.0,16.07,62.74,-7.73,18.88,-80.84,14.54,-6.97,-104.81,-9.18,-12.43,-6.26,-85.08,-5.07,-132.06,7.85,0.0
1.0,1.0,1.0,2.0,6.04,-122.6,-29.32,-76.75,47.51,74.97,-83.86,178.2,-25.58,-16.2,1.98,140.49,1.26,157.41,-125.54,1.0
1.0,1.0,3.0,2.0,3.19,51.7,-15.54,-21.62,-21.19,-7.18,-168.68,30.66,-10.63,44.2,-18.26,-101.48,30.34,26.39,-179.98,1.0
1.0,2.0,2.0,3.0,8.47,-124.91,-35.68,-10.0,100.67,-126.11,-82.55,58.95,12.77,11.16,36.04,67.31,-3.36,61.2,112.1,0.0
2.0,2.0,3.0,2.0,-10.13,-25.51,22.17,-58.48,-1.68,18.02,-33.39,95.54,1.56,-31.05,-18.55,19.35,7.63,121.53,106.48,1.0
1.0,2.0,2.0,1.0,-4.41,53.0,-21.52,-21.24,63.85,-2.57,43.19,-62.94,22.62,-2.57,27.85,-10.67,-0.74,24.96,42.05,1.0
1.0,2.0,2.0,1.0,2.36,97.84,-3.39,-15.3,0.11,-42.48,-106.42,-50.68,-29.7,-1.83,0.17,-44.54,7.31,-108.48,-34.98,0.0
1.0,2.0,1.0,2.0,-2.62,-60.97,2.06,-27.38,-1.78,-30.94,17.15,210.57,16.8,-14.16,38.23,23.87,6.35,-45.27,-80.78,0.0
0.0,2.0,2.0,3.0,-2.84,8.66,-14.99,-46.15,18.45,-48.25,54.3,-128.3,0.24,0.61,-4.44,-87.85,12.92,59.01,-0.43,1.0
2.0,2.0,1.0,2.0,-7.39,-7.46,3.22,37.85,8.34,61.23,-72.39,-190.76,11.67,25.97,4.16,37.69,1.06,119.41,-2.97,1.0
2.0,2.0,1.0,2.0,7.21,-45.38,28.92,14.39,-80.31,-7.85,-52.09,8.63,-0.06,3.26,-0.22,-19.08,20.92,84.76,-63.14,1.0
1.0,2.0,2.0,1.0,11.7,177.93,-12.62,-20.89,-4.17,-0.82,-204.53,-240.6,-0.96,3.65,-39.51,-121.04,9.31,-181.81,-91.3,1.0
1.0,1.0,1.0,1.0,-1.78,43.68,-25.76,33.05,20.28,16.01,4.53,-128.68,-16.99,-10.21,-10.5,-27.21,-14.51,-81.31,-3.52,0.0
3.0,2.0,2.0,2.0,-13.16,21.98,-7.63,86.97,2.21,-74.22,-5.45,-69.32,5.91,-42.03,16.33,50.51,7.02,-49.14,-6.07,1.0
1.0,2.0,2.0,1.0,11.84,-73.45,23.37,71.27,145.15,-87.18,-10.64,42.35,17.02,-18.61,-6.76,33.68,5.49,72.23,54.54,1.0
1.0,1.0,2.0,1.0,-3.64,42.32,-0.35,1.2,17.44,102.33,35.9,17.59,-9.89,6.91,7.75,-78.98,16.82,-2.05,-111.92,1.0
2.0,2.0,2.0,2.0,-2.85,-27.98,-5.18,-19.74,-4.82,4.5,-19.34,163.58,11.42,-0.04,6.27,27.75,15.61,-23.63,-65.49,1.0
2.0,1.0,1.0,1.0,10.6,-68.74,-29.76,-8.29,-16.65,-3.23,26.79,58.34,24.39,-24.39,16.73,126.48,-2.09,121.58,-26.82,0.0
0.0,2.0,3.0,0.0,6.5,93.4,-32.07,-36.07,93.17,16.77,105.0,125.06,-11.28,-19.91,0.04,-111.73,7.53,-121.78,-10.89,1.0
1.0,1.0,2.0,2.0,-8.11,80.81,-4.93,-80.31,-107.14,-27.58,-8.77,-152.65,-21.32,9.33,-25.96,-154.61,14.49,104.96,-100.15,1.0
0.0,2.0,2.0,1.0,-6.18,13.2,14.19,-22.93,30.01,-127.5,9.92,253.59,-0.0,-9.89,17.33,-116.86,-15.6,-112.47,-55.69,1.0
1.0,1.0,1.0,2.0,-14.72,-74.35,-55.05,127.57,169.67,-34.07,-35.68,69.98,18.24,42.48,31.25,64.19,-4.66,-16.88,-267.17,1.0
1.0,2.0,2.0,2.0,-0.0,-55.3,-33.56,-30.8,65.01,-87.85,1.9,-70.89,-12.91,-2.0,-0.73,67.55,4.88,96.25,94.41,0.0
1.0,1.0,3.0,3.0,-1.81,-49.26,-37.82,-31.44,169.06,51.06,-92.38,-52.83,-21.54,-33.63,-17.23,87.21,-7.23,7.1,89.85,0.0
2.0,1.0,2.0,1.0,9.03,-43.93,44.77,-101.62,-146.76,-91.89,-24.67,143.66,7.21,-31.54,10.01,25.88,2.49,248.38,-59.38,0.0
2.0,1.0,2.0,1.0,5.1,69.69,57.96,22.1,-102.18,25.15,-67.42,45.0,0.67,-19.47,2.15,-163.2,-13.55,68.83,-155.92,0.0
1.0,2.0,2.0,1.0,-7.18,138.56,19.47,-24.37,25.08,-22.59,106.87,-11.43,1.53,-41.8,-5.65,-149.41,24.02,-207.81,-96.39,0.0
2.0,2.0,0.0,1.0,1.83,-36.63,22.31,58.92,132.78,-45.46,58.21,-200.63,-1.46,20.59,-12.82,119.09,-10.97,84.39,29.11,1.0
2.0,1.0,2.0,1.0,1.49,35.91,14.22,-27.58,-78.76,33.96,-64.21,22.02,23.87,-48.79,8.75,-9.17,-11.19,27.57,15.82,0.0
2.0,2.0,1.0,1.0,0.24,-64.73,22.98,-31.08,-7.49,79.19,82.53,78.43,9.85,24.11,5.74,87.18,-5.75,32.6,64.68,1.0
2.0,1.0,1.0,1.0,-7.44,-71.94,4.89,-12.01,52.26,90.04,12.59,72.13,6.44,-51.92,-13.51,103.61,6.76,78.82,-80.57,1.0
1.0,3.0,0.0,0.0,-1.58,-64.19,-2.63,-48.13,92.89,-24.53,41.49,-17.5,11.18,-55.48,-11.3,166.6,-4.19,105.76,-58.29,1.0
2.0,2.0,2.0,2.0,-3.69,-0.37,-28.34,-0.68,-38.43,18.07,-20.37,-105.1,-8.61,41.56,-19.56,22.96,23.92,-115.93,220.58,0.0
1.0,1.0,3.0,2.0,-11.59,-84.66,-1.56,58.92,47.12,-187.46,-66.81,127.03,1.27,12.09,21.77,-27.23,-7.14,136.39,4.01,0.0
1.0,2.0,1.0,0.0,5.8,-30.38,12.29,28.81,171.74,-81.33,132.77,-34.98,9.7,37.69,1.15,80.03,2.26,29.78,49.77,1.0
1.0,1.0,2.0,1.0,0.92,8.67,24.5,54.37,-56.32,1.24,-11.93,274.47,8.55,28.22,-12.22,-193.4,15.69,-54.75,-71.66,1.0
1.0,2.0,1.0,2.0,7.06,-76.92,-11.48,-38.83,22.02,-158.58,62.58,153.0,-1.22,-19.28,-5.5,89.2,4.92,127.56,-179.62,1.0
2.0,2.0,1.0,1.0,2.53,151.98,-3.12,11.14,-127.65,39.96,-24.16,-225.87,0.3,-6.92,11.82,-31.17,5.48,-122.87,16.18,0.0
2.0,1.0,1.0,1.0,-0.54,-55.66,16.83,89.99,-34.64,-145.18,-43.4,-214.46,27.86,5.56,19.25,73.22,16.72,136.05,139.25,0.0
2.0,2.0,1.0,2.0,5.59,-92.93,-21.02,-94.35,66.88,114.48,12.45,198.87,11.44,-30.05,-1.81,166.55,-1.32,70.93,-113.56,0.0
1.0,2.0,2.0,1.0,0.3,18.06,21.95,-45.95,-20.64,113.2,38.22,74.17,3.17,-21.91,-7.99,-13.46,1.87,41.38,-16.86,0.0
2.0,2.0,1.0,1.0,-11.6,-151.97,-5.87,-95.24,19.56,-105.47,19.6,217.26,-8.62,-13.14,31.53,194.85,2.22,110.21,48.25,1.0
1.0,2.0,2.0,2.0,4.76,74.22,-28.68,-30.65,52.74,64.57,8.3,-197.66,-14.39,6.85,26.62,-26.53,-3.79,-173.84,93.57,0.0
1.0,2.0,2.0,1.0,16.23,23.41,45.57,13.86,33.07,-101.81,38.3,110.41,8.98,14.38,-9.89,-140.46,-3.79,-87.7,-9.21,0.0
3.0,2.0,1.0,1.0,-7.43,76.3,36.83,36.47,-67.22,-68.77,17.63,-66.74,-8.13,-54.09,-14.6,-16.51,-6.62,-181.17,170.67,1.0
2.0,2.0,1.0,1.0,10.9,-95.13,-23.13,-3.91,20.95,-52.17,-58.31,93.31,0.78,-28.83,-19.19,133.63,4.73,95.79,-106.93,1.0
1.0,2.0,1.0,1.0,-8.7,-19.3,8.39,50.14,26.39,-128.11,1.87,25.92,15.74,1.35,-0.37,-36.96,6.94,14.1,42.12,0.0
0.0,2.0,3.0,1.0,-2.97,-3.83,13.89,-66.32,123.94,-41.4,-21.24,339.43,-9.16,-11.57,15.78,-67.43,1.85,-101.85,23.08,1.0
2.0,1.0,2.0,1.0,-11.46,66.07,-0.55,10.27,56.38,187.74,-65.51,-290.05,-9.01,40.35,9.91,44.32,-5.32,63.65,26.87,1.0
1.0,2.0,2.0,1.0,4.99,91.86,52.39,-33.16,-89.67,28.48,-32.73,44.97,28.65,-9.61,-17.01,-136.55,17.02,-51.17,12.44,0.0
1.0,1.0,2.0,1.0,-1.42,151.51,50.14,-24.14,20.96,-7.57,26.55,75.03,4.15,70.89,-38.58,-226.32,7.79,-250.99,-120.34,0.0
2.0,1.0,2.0,2.0,2.87,57.6,27.37,13.02,13.39,34.73,-4.89,29.93,3.06,-5.31,-13.02,-77.59,0.01,10.16,-129.88,0.0
