cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,target
1.0,1.0,1.0,-10.1,-55.17,-165.44,-154.57,-209.69,-73.2,59.17,-162.79,-186.82,-46.77,23.65,-41.16,63.07,-126.41,4.76,-61.66,-12.49,7.91,1.0
1.0,1.0,1.0,-6.2,31.62,205.22,-53.37,132.93,-4.99,-51.58,96.97,66.87,-68.75,16.45,-58.64,106.47,22.97,28.14,-80.44,-99.27,4.87,0.0
1.0,1.0,1.0,13.85,-56.03,25.32,-34.43,45.78,-27.01,-50.18,-17.65,-202.15,94.13,8.5,15.84,-59.27,-2.53,21.97,-114.33,53.94,-15.6,1.0
0.0,1.0,2.0,0.73,167.79,54.45,-103.65,125.16,44.01,15.73,-167.55,-472.99,9.01,31.34,-128.98,-18.38,51.25,-0.67,-38.05,62.35,5.45,0.0
1.0,1.0,1.0,8.51,-110.08,-89.94,-13.21,-45.82,-3.22,-1.71,-13.82,-118.43,0.58,-48.34,97.84,16.54,-30.2,25.94,157.6,-8.53,0.96,1.0
1.0,1.0,0.0,19.18,13.42,-10.91,-78.0,-20.43,36.53,-10.7,-73.61,-277.02,-55.95,-19.22,13.9,-147.85,2.56,11.87,109.81,-49.51,-16.6,1.0
1.0,1.0,1.0,13.31,-74.79,-93.97,-78.27,-79.39,2.38,-39.68,34.75,-248.44,15.48,-23.45,166.44,-98.64,-11.37,-13.66,68.94,31.79,-10.06,1.0
0.0,1.0,1.0,2.45,57.86,23.45,-27.36,85.49,25.25,-26.68,-202.27,-248.7,-0.67,22.73,-32.81,19.95,36.33,50.06,-8.32,-10.94,-7.61,0.0
1.0,1.0,2.0,5.43,-91.46,-99.47,-72.86,-65.82,22.61,-50.9,-172.14,-217.02,-117.93,-44.72,-23.15,50.95,10.1,5.67,-67.66,-6.92,-11.68,1.0
1.0,1.0,2.0,4.76,-72.55,-126.49,42.38,-45.27,11.34,1.17,-169.83,-86.59,54.31,-23.34,88.33,-45.91,-3.12,11.88,-32.08,-14.01,-10.17,1.0
1.0,1.0,1.0,-1.73,134.53,127.31,48.32,53.15,97.18,44.9,85.76,133.9,40.64,-41.49,10.8,13.36,-99.06,-39.52,8.49,10.17,-20.54,1.0
0.0,1.0,1.0,-3.04,60.29,80.92,10.78,144.19,30.76,-11.36,184.08,-108.41,-50.78,-35.14,126.4,23.42,35.68,2.85,-38.85,29.86,25.39,0.0
1.0,1.0,2.0,32.81,-127.12,124.54,-45.43,82.88,12.26,-71.82,-49.57,-114.01,9.21,56.82,25.27,79.88,150.64,4.57,33.8,-94.05,-4.45,1.0
1.0,1.0,2.0,-15.74,164.23,63.05,-45.62,15.67,-42.46,-33.26,93.24,15.89,1.84,16.26,-35.23,-34.14,-60.43,-4.46,-29.93,43.34,10.19,0.0
1.0,0.0,1.0,4.8,13.52,118.87,-112.85,-127.51,35.91,-3.91,257.54,371.47,68.99,-96.55,-21.34,-64.05,2.09,18.01,-76.56,42.16,14.94,0.0
1.0,0.0,1.0,-3.27,21.75,23.47,-81.75,-98.43,-42.55,9.79,91.02,135.97,-89.76,-59.47,-35.24,-157.33,-24.24,14.21,23.41,-63.61,-3.51,1.0
1.0,1.0,0.0,-8.66,82.1,-208.88,-30.92,-123.05,-47.05,20.03,-65.43,-318.71,-12.42,-29.48,14.21,-103.05,-74.39,28.32,-48.46,60.44,-8.57,1.0
1.0,1.0,0.0,-28.65,131.03,75.35,80.52,93.56,-18.71,-37.54,266.6,204.64,-86.73,-31.94,69.98,-69.26,-17.33,-11.99,42.14,26.66,18.21,0.0
1.0,0.0,1.0,1.56,48.32,66.96,-64.56,-103.89,-43.6,-21.31,182.95,248.88,90.08,-2.36,-15.02,88.77,54.32,5.33,31.81,-37.05,3.5,1.0
1.0,1.0,2.0,7.56,72.78,114.81,-52.61,63.25,-71.45,29.26,-62.14,-74.69,-41.34,48.34,-2.96,-1.32,42.11,-7.75,-50.39,6.27,19.28,0.0
1.0,1.0,1.0,35.17,183.76,81.95,-16.79,2.08,-53.74,-18.76,2.68,-193.88,-7.0,90.7,-66.35,106.28,-1.31,-29.63,-91.39,111.18,19.41,1.0
1.0,2.0,1.0,16.8,-8.15,16.18,-109.04,-29.04,-61.08,-34.57,142.96,-277.37,-80.68,28.02,33.41,7.06,-37.19,33.61,-80.04,-41.66,-11.26,1.0
0.0,1.0,0.0,-2.28,85.9,88.24,1.16,138.77,18.31,-52.62,34.68,-143.08,69.32,-21.21,19.36,37.98,-47.17,-6.15,151.28,24.72,-6.89,0.0
0.0,0.0,1.0,-15.56,83.57,76.53,21.08,113.85,97.47,-3.56,-80.98,24.16,-45.97,-36.56,-63.68,-81.21,59.38,-7.2,-51.31,13.59,3.06,0.0
0.0,1.0,2.0,24.48,139.06,96.92,-114.78,96.8,-51.97,-11.3,-341.95,-470.27,-37.38,-13.59,100.34,68.71,30.56,24.23,-36.89,-14.04,20.26,0.0
1.0,1.0,1.0,-2.52,64.65,92.72,22.17,30.89,1.7,-22.63,191.02,113.51,25.61,11.01,107.79,-146.9,18.32,-4.13,-5.16,-54.55,11.84,1.0
1.0,1.0,1.0,6.0,81.1,-114.25,9.76,-99.25,64.33,-45.88,-30.24,-145.51,183.1,-30.03,-72.57,-36.72,43.91,43.21,63.44,61.88,-2.7,1.0
1.0,2.0,1.0,6.6,-112.1,65.29,-38.49,84.6,-16.34,-47.71,97.15,-106.15,-3.54,-14.87,-42.59,-35.62,107.89,-18.47,-47.47,17.9,-1.24,1.0
1.0,2.0,1.0,1.54,31.1,-253.36,-52.4,-175.14,19.57,30.37,150.77,-360.36,-152.41,0.09,31.16,-28.98,-8.68,27.06,-44.97,51.73,2.63,1.0
0.0,1.0,2.0,-5.76,60.94,118.65,82.35,206.59,-31.54,15.79,67.83,-42.93,-44.85,-16.93,96.3,-100.43,44.1,24.04,10.81,-36.44,-14.79,0.0
1.0,1.0,1.0,6.9,74.86,92.97,-18.58,136.87,-29.31,9.47,-161.77,-237.11,102.47,38.97,-58.18,-96.7,73.56,-34.34,-35.17,45.28,-29.59,0.0
1.0,1.0,0.0,-9.13,-44.55,-62.86,-302.96,-196.39,104.06,-33.9,187.67,-196.18,137.6,-71.56,99.33,-9.06,26.48,-5.72,-86.45,33.45,1.25,1.0
1.0,0.0,0.0,9.25,268.24,157.81,-71.73,13.85,9.08,23.19,-176.52,-29.63,46.31,38.53,133.09,-120.58,63.94,13.8,-60.57,-6.55,-7.3,0.0
0.0,1.0,2.0,15.4,12.67,94.19,-63.69,129.17,-6.82,4.78,-216.89,-292.11,-11.41,87.39,57.48,-32.51,42.81,2.97,27.84,-60.9,-8.66,1.0
1.0,1.0,0.0,-5.51,0.82,126.61,-70.96,51.72,-12.53,-46.9,12.91,51.95,-40.94,11.44,6.8,-27.06,-68.39,-22.39,-46.21,16.57,30.97,0.0
1.0,0.0,1.0,3.53,218.06,89.09,-127.79,8.01,1.7,-2.18,-214.11,-231.21,113.8,21.83,-61.91,10.77,-31.35,-19.43,-136.64,39.13,2.15,0.0
2.0,1.0,1.0,-0.07,159.04,199.34,87.83,74.5,50.19,-85.81,142.4,263.47,-58.14,-38.4,-25.52,38.71,81.71,-9.87,32.19,-68.95,-10.5,1.0
1.0,1.0,1.0,13.72,203.04,104.65,74.76,124.66,15.66,-19.49,-201.52,-145.11,24.46,46.31,-58.18,299.22,-2.24,-0.65,-43.13,-36.59,-12.31,0.0
1.0,1.0,1.0,-34.06,100.3,183.57,52.36,65.09,-5.4,-27.96,265.18,482.44,-9.48,27.93,-112.4,144.92,90.58,-35.18,10.1,-25.27,2.11,0.0
1.0,1.0,1.0,-10.9,-57.24,-257.4,-74.13,-222.6,58.81,20.39,-60.49,-169.4,-7.34,-37.21,-44.03,-13.41,-13.81,40.83,42.6,-48.92,10.68,1.0
1.0,0.0,1.0,9.47,140.2,14.54,8.86,49.53,-80.57,13.04,-268.56,-207.45,62.13,-2.37,72.1,115.14,-39.01,7.57,-22.63,-70.18,-14.91,0.0
1.0,1.0,1.0,8.51,-13.73,126.07,-71.53,69.86,-44.29,11.92,109.4,-31.35,-4.5,-18.36,-147.82,-16.88,22.33,-31.6,-75.52,108.05,-9.01,0.0
0.0,1.0,1.0,6.81,16.99,42.05,-86.43,36.84,23.39,32.97,158.98,-160.79,19.75,-32.63,-22.62,61.06,-47.18,-18.6,76.29,-13.81,-1.14,0.0
1.0,0.0,1.0,11.01,-103.02,-113.27,-28.16,-99.57,-47.86,25.51,-270.73,-97.81,59.44,58.04,-179.71,-29.73,14.61,10.89,-20.61,46.53,-7.06,1.0
0.0,0.0,0.0,-0.88,66.09,28.87,-125.27,-27.1,-1.7,-5.05,-75.32,-125.56,116.34,75.62,42.46,-60.59,-32.02,-45.46,48.56,16.28,-1.97,0.0
0.0,1.0,1.0,8.42,52.47,-247.68,-248.71,-238.83,54.08,75.15,-37.44,-533.25,14.5,-8.93,-85.88,-13.93,56.13,-9.97,3.36,-72.2,-6.99,1.0
0.0,1.0,1.0,-9.61,142.07,140.66,58.99,203.89,-14.55,27.38,188.02,-39.7,-21.2,65.6,9.57,-129.9,77.28,-33.76,-23.55,-65.63,19.22,0.0
1.0,1.0,1.0,-17.25,0.77,158.02,144.59,177.45,-3.35,52.65,-5.92,293.05,-92.89,71.66,47.34,194.73,87.69,-18.41,23.87,5.33,11.56,0.0
0.0,1.0,1.0,0.43,39.78,62.73,107.31,223.05,-22.86,60.04,-128.35,-192.2,-52.34,15.32,-258.23,-23.7,50.02,34.87,64.63,-58.57,10.22,0.0
0.0,1.0,0.0,12.84,44.12,45.12,134.99,196.76,16.08,22.83,112.78,-135.32,64.19,23.11,89.36,28.49,52.95,12.58,-5.79,64.17,-7.11,0.0
0.0,1.0,1.0,-11.31,147.27,125.96,-33.27,148.5,-61.02,23.45,-190.8,-139.6,-25.89,-52.1,-7.37,-38.33,-21.48,-2.79,-69.39,-7.51,14.85,0.0
2.0,1.0,1.0,16.94,275.21,203.52,77.61,55.47,64.55,-1.58,37.6,149.68,22.96,-22.62,7.97,39.91,-68.38,-0.53,-42.52,60.75,2.99,1.0
1.0,1.0,0.0,1.57,-136.24,-59.68,-187.09,-129.19,74.67,8.02,-140.33,-202.22,-96.9,5.38,-122.71,-96.05,26.67,-0.98,-38.97,-43.07,-5.98,1.0
0.0,1.0,1.0,3.65,112.19,102.82,-54.79,92.72,70.56,14.21,220.46,-124.8,-2.11,-63.76,44.66,-52.0,-3.86,53.93,4.21,-142.76,-15.01,0.0
1.0,0.0,1.0,5.55,-41.97,21.9,-89.36,-89.18,31.39,24.18,87.47,128.66,15.63,-19.94,45.97,15.77,-14.77,10.79,-41.14,-12.09,10.25,0.0
1.0,2.0,1.0,-5.08,78.15,7.13,-129.0,-47.52,46.52,2.0,202.29,-176.08,-169.39,-20.5,-44.92,-46.43,-53.64,-42.67,83.81,-143.98,-15.36,1.0
1.0,1.0,2.0,-8.96,82.33,6.98,64.81,78.57,-16.23,61.71,-75.78,-45.02,13.81,19.2,-135.7,65.71,-67.54,-13.84,43.12,36.86,-7.46,0.0
1.0,1.0,1.0,-15.74,76.12,5.19,-38.26,20.85,81.36,110.6,51.93,-67.33,43.82,14.81,53.88,7.35,16.32,31.98,23.94,-24.29,1.83,0.0
0.0,1.0,1.0,5.5,47.07,70.65,159.72,201.57,-22.51,-5.24,-20.82,-31.91,-45.84,-34.24,-5.85,192.22,10.03,31.59,-1.02,33.26,-10.75,0.0
1.0,1.0,1.0,4.82,-103.28,-28.11,-66.79,-6.94,-17.32,15.32,-178.67,-179.48,-103.81,-52.13,62.62,55.7,-29.8,31.61,-64.67,-99.69,10.95,1.0
1.0,1.0,0.0,-15.77,138.56,99.67,-17.94,55.05,-14.13,-42.69,244.78,95.8,-93.49,-37.74,-207.56,-20.19,-14.09,0.69,-143.49,77.52,17.96,0.0
1.0,1.0,0.0,9.57,-98.34,-112.67,-129.36,-134.01,77.09,20.46,-134.88,-234.08,64.33,3.81,-58.68,-27.21,-1.73,-16.22,86.5,41.06,-6.14,1.0
1.0,2.0,1.0,8.57,48.95,77.13,-7.0,67.58,-56.66,-8.28,125.43,-130.42,27.48,-69.75,-72.12,-78.63,-3.25,-6.62,-148.69,-12.35,-6.0,0.0
1.0,1.0,1.0,9.19,-34.8,-193.85,-149.97,-193.62,61.54,16.75,10.79,-378.77,2.03,4.07,28.44,-106.2,56.04,10.92,77.9,3.08,-9.6,1.0
1.0,1.0,1.0,9.46,94.24,0.69,73.81,62.64,-18.04,45.79,-158.14,-132.27,139.07,49.94,-215.96,-37.18,71.13,-13.97,9.47,174.72,12.55,0.0
1.0,1.0,1.0,-11.5,-30.77,50.88,-23.36,5.44,24.56,78.36,-150.64,97.54,-37.89,1.08,6.67,-149.54,-35.76,-82.9,40.44,5.18,-17.4,0.0
1.0,1.0,1.0,6.16,139.27,124.25,-38.49,39.94,147.23,20.06,121.91,-81.7,-49.53,64.52,54.35,156.34,82.61,7.99,204.92,116.78,0.87,1.0
0.0,1.0,0.0,9.11,167.76,90.68,-115.15,92.35,41.28,33.34,-2.8,-356.23,61.78,120.22,16.75,-91.52,48.82,-53.47,8.34,2.06,13.06,0.0
1.0,1.0,0.0,0.77,-59.78,-101.42,-30.78,-28.23,100.77,-1.78,-227.7,-247.88,8.66,-29.38,-20.46,22.05,-59.43,20.17,26.72,-85.55,-31.84,1.0
1.0,1.0,1.0,25.98,78.9,93.47,21.5,79.15,13.92,49.57,34.97,-164.52,-110.07,12.77,5.77,87.12,47.27,-31.67,29.22,-13.4,30.52,1.0
1.0,1.0,1.0,2.22,56.32,112.22,-102.62,-17.24,-29.99,-31.06,122.64,0.48,46.3,36.72,64.56,-36.8,-21.0,-28.3,16.83,-50.88,-8.87,1.0
1.0,1.0,1.0,-26.92,-1.1,80.73,-221.99,-147.52,1.13,-22.6,305.43,208.13,12.81,-3.91,94.59,26.95,68.1,10.5,89.25,79.12,-10.21,1.0
1.0,0.0,1.0,2.56,83.04,28.07,-84.85,-73.69,63.85,-63.93,-24.94,41.73,93.47,12.3,-42.81,-96.59,-36.72,-36.7,42.47,-101.42,-5.47,0.0
0.0,1.0,1.0,-17.22,136.3,-6.49,-64.92,2.35,-9.31,-73.02,148.19,-112.28,-166.97,17.17,115.69,-47.56,-77.14,26.47,-50.13,35.06,17.92,0.0
1.0,0.0,1.0,14.89,225.58,-29.79,-5.47,10.95,-12.38,-22.73,-418.23,-393.77,-45.62,45.78,100.6,43.48,-15.49,26.35,-7.46,108.43,-5.29,1.0
0.0,2.0,1.0,28.02,45.36,-71.02,-76.01,14.84,-18.87,20.12,-5.2,-543.38,70.85,-5.03,13.24,-37.86,21.03,14.95,99.0,2.44,-0.45,1.0
1.0,1.0,1.0,-21.81,-57.22,19.57,37.97,-55.63,77.16,37.15,104.14,380.34,37.46,44.88,114.45,-88.45,-122.32,-47.02,27.03,69.18,-8.28,0.0
0.0,1.0,2.0,-2.57,83.44,52.68,22.71,49.55,-2.52,37.01,317.64,70.18,68.96,-40.97,120.0,80.66,67.79,8.39,2.43,-12.73,-19.4,1.0
0.0,1.0,0.0,8.26,21.77,91.22,-5.2,163.34,25.84,-6.07,-220.01,-210.54,27.49,-1.47,36.91,148.87,-61.94,-1.91,124.15,76.67,3.17,0.0
1.0,1.0,1.0,16.91,-33.98,36.26,-23.93,-3.64,84.93,2.57,-74.56,-70.32,42.37,-44.76,71.92,-117.66,64.94,-37.38,-29.63,16.08,-10.32,0.0
0.0,1.0,1.0,12.01,39.57,-78.75,-234.75,-123.35,-31.66,0.36,60.22,-448.12,66.19,30.23,-56.88,8.86,-165.95,23.76,67.97,41.32,-14.77,1.0
1.0,0.0,1.0,1.3,161.06,5.71,-134.39,-165.51,-30.98,-3.54,37.23,-0.14,-50.95,-23.2,-144.48,-101.73,25.18,-35.9,-36.43,26.1,6.32,1.0
1.0,1.0,1.0,-12.15,48.05,-48.43,108.26,19.91,-41.75,-8.36,21.76,99.69,141.78,21.66,-48.38,-19.8,-11.55,-18.24,61.38,-50.32,12.55,0.0
1.0,1.0,1.0,-15.63,130.7,75.19,146.49,173.18,-14.49,-17.09,107.45,71.58,87.06,32.74,16.07,28.23,68.27,24.68,76.47,-139.72,13.66,0.0
0.0,1.0,1.0,15.98,24.83,160.41,-100.71,94.05,-55.07,41.94,-60.35,-126.33,-112.32,-34.93,50.95,40.79,-59.15,26.1,-34.2,74.7,-25.44,0.0
0.0,1.0,0.0,10.42,136.69,113.74,-21.17,200.25,27.02,-13.53,-398.23,-406.66,2.01,63.36,40.46,-9.85,-17.68,-2.88,-92.49,101.3,-5.73,0.0
0.0,0.0,0.0,0.93,50.82,-101.29,-107.42,-40.33,-96.89,12.5,-328.99,-388.75,84.18,16.63,-6.47,54.26,-20.85,21.01,17.25,-24.27,-13.89,0.0
1.0,1.0,0.0,7.47,-23.86,-48.17,111.61,27.57,55.88,14.99,23.47,45.24,-99.29,-29.78,-211.3,26.89,-83.07,16.37,85.0,-39.17,-29.37,0.0
0.0,0.0,2.0,-9.31,53.62,147.6,-120.75,71.08,-37.45,26.23,4.99,14.28,98.45,22.86,-74.37,206.76,44.22,-22.3,-21.84,-12.9,13.66,0.0
2.0,1.0,1.0,16.81,162.34,225.36,266.46,221.48,-67.13,4.93,38.61,257.02,259.54,47.11,-82.99,8.3,-25.42,-7.66,-110.52,47.07,36.12,1.0
1.0,1.0,2.0,-5.17,42.37,48.85,-34.26,25.14,43.71,-7.62,66.9,2.21,-93.6,-24.17,-97.87,48.05,26.13,-24.68,7.37,87.58,19.54,0.0
1.0,1.0,1.0,1.54,-26.62,79.21,27.68,64.27,117.38,-14.64,144.7,118.37,23.27,-37.23,48.42,41.96,16.58,4.52,-57.17,-3.09,-16.41,0.0
1.0,1.0,0.0,19.13,-102.73,120.37,61.64,202.48,1.85,-5.76,-156.68,-111.83,45.6,-33.32,-114.18,8.76,35.41,-8.41,-94.44,-17.51,8.89,1.0
1.0,1.0,1.0,-5.63,-18.35,-214.43,14.79,-96.7,20.44,-43.87,-166.12,-200.16,34.54,-54.97,-46.78,7.16,-85.52,-27.78,-25.75,0.39,-10.32,1.0
2.0,1.0,0.0,-10.19,147.54,146.57,-129.38,-112.81,35.32,38.16,186.58,241.9,-53.88,-46.01,-19.87,55.91,-48.66,-15.41,10.74,-61.87,-4.95,1.0
1.0,0.0,1.0,10.31,52.1,-37.03,25.13,-58.14,-20.56,-4.31,-64.64,16.95,-8.41,52.58,1.72,-140.59,-51.63,1.05,41.26,148.23,12.71,1.0
1.0,1.0,2.0,20.88,77.1,-7.34,-9.12,27.57,66.53,6.97,-92.2,-300.54,23.76,1.17,10.06,-37.84,5.85,7.38,113.83,-44.97,-17.89,1.0
1.0,2.0,0.0,0.05,5.12,99.07,-77.85,63.34,20.25,-13.9,230.06,-115.38,36.86,-37.53,-49.5,20.9,-34.62,67.58,-81.66,-14.47,-5.22,1.0
1.0,0.0,1.0,-8.11,44.44,37.98,-61.38,-19.44,134.56,29.72,-11.09,58.61,17.44,65.14,108.09,48.28,21.39,-25.53,-146.12,-38.02,2.44,0.0
1.0,1.0,1.0,-8.82,92.54,-190.82,-107.85,-178.75,-90.85,-26.7,-31.74,-333.61,-87.33,-0.2,12.28,-139.4,-58.94,-31.04,42.88,-27.8,40.08,1.0
0.0,0.0,1.0,-11.88,45.37,-15.62,-133.24,-26.38,38.78,-6.31,-164.58,-168.2,75.05,-85.61,-74.53,-17.7,91.66,-13.29,-120.68,-79.66,-1.56,0.0
1.0,1.0,0.0,5.45,85.05,74.25,36.03,54.31,-47.57,-14.31,89.54,-11.34,74.62,-2.51,52.33,20.43,-107.69,51.01,30.59,190.89,8.55,1.0
1.0,1.0,1.0,4.26,127.72,2.45,-167.87,-109.97,46.54,14.87,116.7,-214.33,12.23,-46.19,-71.94,32.0,135.56,-19.28,104.21,-136.98,-17.03,1.0
1.0,1.0,1.0,-5.48,185.74,62.26,-154.77,-135.79,40.46,23.52,124.28,21.85,28.69,-12.53,80.86,34.66,7.3,-34.03,0.2,4.73,-7.3,1.0
1.0,1.0,1.0,-15.64,26.51,66.05,145.86,163.15,-50.45,11.99,16.39,114.46,2.78,23.77,79.07,23.02,-86.23,-21.33,-104.31,-46.34,-31.71,0.0
1.0,1.0,1.0,9.26,-0.41,112.12,-69.74,-4.55,67.0,-30.08,193.89,66.49,1.91,1.31,-132.4,-34.94,-3.38,42.23,18.55,-54.71,-0.22,1.0
1.0,0.0,1.0,5.6,177.0,144.85,-12.03,40.06,-63.53,-30.35,-18.78,61.81,-41.71,-35.33,49.48,-44.7,-28.44,15.44,12.69,60.52,31.82,0.0
0.0,1.0,1.0,5.27,203.46,-125.99,-2.42,62.91,-86.92,-28.61,-75.82,-540.92,30.91,-3.81,-80.15,28.89,31.07,17.09,56.54,-12.34,20.18,0.0
1.0,1.0,1.0,-32.61,28.66,224.07,68.06,120.88,24.52,-34.69,286.49,511.08,-89.14,-87.02,-4.47,-205.08,-4.49,-38.75,14.87,25.6,-1.1,0.0
1.0,1.0,1.0,-6.59,13.12,84.96,220.66,136.11,8.88,2.77,218.87,366.29,-18.04,-40.26,30.98,62.93,30.49,-10.26,76.02,20.98,-16.17,0.0
1.0,1.0,1.0,7.62,10.35,-113.15,,-61.9,15.86,-60.78,-12.89,-260.21,45.62,-1.13,-147.96,32.81,30.55,-46.91,70.9,27.48,9.52,1.0
1.0,0.0,1.0,-0.52,23.33,110.71,-42.97,2.83,-4.81,16.95,118.83,202.04,-11.25,-14.66,-132.57,6.31,62.36,2.57,-11.74,-1.44,3.84,0.0
0.0,1.0,1.0,-11.53,290.38,46.41,-94.4,83.47,-41.72,1.3,92.7,-354.44,39.32,21.37,-31.8,37.02,-31.28,-26.5,34.74,-60.81,4.77,0.0
1.0,0.0,2.0,7.4,126.4,73.81,-88.82,-58.03,23.29,-23.39,-53.16,27.5,-23.92,31.79,-124.65,-148.26,22.67,-22.3,31.3,-14.03,-24.97,0.0
0.0,0.0,1.0,-17.25,157.81,5.88,-97.72,28.84,30.77,13.82,-268.32,-238.46,-8.77,80.26,1.99,-44.45,34.5,-30.71,-106.07,-17.0,-16.98,0.0
1.0,0.0,1.0,19.35,-6.49,28.38,-62.5,-103.73,9.19,-13.69,137.11,102.88,68.6,-54.23,64.82,-22.9,-117.51,-22.2,-22.04,91.38,-22.38,0.0
1.0,1.0,2.0,8.41,8.83,-184.71,-32.83,-115.77,14.88,34.92,23.96,-297.17,-186.24,34.31,-17.82,27.08,-57.96,-24.5,-36.48,-5.59,-4.3,1.0
1.0,1.0,1.0,26.83,159.45,76.43,54.87,42.73,-101.0,-20.4,-60.98,-111.31,-95.62,-33.42,-65.91,20.05,-36.48,10.78,23.76,-5.4,8.52,0.0
1.0,1.0,1.0,0.91,-30.26,93.32,-69.08,48.2,-31.47,-48.72,74.62,-10.36,30.96,14.43,-12.12,104.61,-34.79,-19.31,74.21,-24.12,1.74,0.0
1.0,1.0,1.0,-46.66,54.6,149.28,39.5,11.46,1.44,27.41,304.21,589.8,37.37,32.84,3.68,70.33,97.04,21.93,-58.67,0.78,-2.57,0.0
1.0,0.0,0.0,4.94,72.47,99.06,-120.4,-153.13,-31.54,-52.49,170.83,341.07,-30.4,48.24,19.22,30.38,10.15,23.03,33.54,61.76,5.88,0.0
1.0,0.0,1.0,17.51,-146.4,-6.87,32.22,51.66,-6.97,-14.22,-218.36,-74.9,68.5,11.35,6.11,23.46,32.0,-14.08,-93.83,-126.01,-26.28,1.0
1.0,1.0,1.0,-22.0,-11.82,122.57,19.88,88.06,16.77,-47.49,-42.1,199.47,-27.23,1.65,132.3,-22.48,95.58,24.67,-90.3,-24.51,-2.99,0.0
1.0,1.0,2.0,6.73,-28.78,-46.64,-76.21,-50.41,-67.14,-48.73,-36.16,-232.92,43.96,-57.83,98.08,-129.26,-23.2,30.58,73.77,51.9,-2.69,0.0
0.0,1.0,1.0,2.15,88.0,-1.61,102.52,155.09,9.5,21.79,22.82,-197.24,158.97,4.15,-160.53,34.0,-37.5,-13.11,54.51,63.82,-18.28,0.0
1.0,1.0,1.0,-16.54,-19.4,98.07,158.69,121.32,-4.25,-29.56,172.3,363.17,-162.13,15.62,47.4,35.27,86.95,19.06,89.6,25.42,-1.58,0.0
1.0,1.0,1.0,-4.7,-28.8,-157.91,-162.88,-186.24,101.01,49.55,-148.86,-295.78,-7.35,0.87,-23.97,-81.54,43.31,3.7,-4.2,-2.74,-13.14,1.0
1.0,0.0,1.0,0.2,-2.32,-46.2,-18.49,-14.35,23.48,4.95,-80.93,-84.78,116.79,-29.26,-39.08,160.51,-8.33,-19.77,14.72,45.08,-0.84,0.0
1.0,1.0,1.0,-6.3,-33.17,45.78,76.56,141.61,63.75,17.57,-69.06,-30.03,-122.07,-30.31,-2.49,20.1,-62.09,2.38,-76.92,-69.83,-17.95,0.0
1.0,1.0,1.0,26.26,,80.16,-105.13,28.96,-21.51,19.37,-139.95,-278.84,-15.33,21.27,66.68,-118.42,-10.23,-45.0,-54.5,-12.79,-14.34,0.0
1.0,1.0,1.0,4.76,13.0,-50.45,-132.08,-117.44,-36.16,1.84,-35.4,-240.0,-71.76,-18.2,-120.08,-10.94,21.82,9.21,-38.12,-89.22,-34.84,1.0
1.0,2.0,2.0,7.01,-126.53,15.54,-184.16,-58.73,77.28,-0.24,44.06,-238.43,89.66,45.03,143.52,163.51,49.15,24.0,6.2,25.09,15.24,1.0
1.0,1.0,1.0,-24.41,119.44,86.41,192.1,172.01,59.11,-34.23,180.51,245.0,9.67,21.55,-83.35,107.93,13.73,15.49,-77.37,-48.94,-23.91,0.0
1.0,0.0,0.0,23.36,10.43,73.68,-51.43,-3.22,44.93,64.63,-56.42,-29.77,59.4,-17.16,-56.65,-12.0,-10.33,16.92,-133.63,-106.08,17.35,0.0
1.0,1.0,1.0,-1.82,116.4,192.32,-21.39,49.29,-69.84,28.5,191.02,135.54,114.93,-0.34,-12.7,-28.97,29.06,21.06,80.15,9.08,-15.26,1.0
1.0,1.0,1.0,-17.68,-96.77,47.55,235.96,106.14,-83.95,-31.15,294.32,501.55,-74.48,30.38,-77.95,31.71,-4.27,17.02,-33.04,-53.43,-2.76,0.0
1.0,1.0,1.0,22.8,101.43,86.22,-50.81,126.04,19.52,-5.08,-364.52,-403.27,41.8,7.45,-4.2,62.75,-2.49,27.16,20.55,4.9,28.66,0.0
1.0,1.0,1.0,-13.34,-51.09,11.75,-137.58,-91.06,-6.49,-5.62,198.51,56.88,-8.33,-1.76,70.41,-46.86,1.19,18.94,171.92,37.86,5.24,1.0
1.0,0.0,1.0,-27.8,25.86,116.28,44.95,4.1,-29.53,28.47,157.67,462.58,16.48,19.45,94.5,17.1,1.69,-4.17,-39.81,-0.59,-7.3,0.0
0.0,0.0,1.0,14.54,81.82,161.19,-125.35,50.75,107.39,-28.19,-47.13,-98.77,-63.04,-15.22,-35.73,-6.08,-43.67,-39.6,110.79,-33.43,-17.27,0.0
0.0,2.0,0.0,-18.22,172.36,5.92,53.97,153.87,-63.4,22.48,235.95,-189.84,-17.9,-26.29,90.45,58.75,46.77,-8.78,23.86,-5.4,-3.01,0.0
1.0,0.0,1.0,22.29,-254.91,93.78,-92.83,39.82,53.49,-39.8,-220.65,-33.22,-56.52,-46.34,9.32,77.67,47.15,22.56,-49.33,-13.81,14.53,1.0
1.0,1.0,1.0,3.32,-30.09,126.85,4.69,58.8,-34.61,-35.82,86.65,116.03,22.14,-21.12,-10.98,-66.17,-35.61,-10.42,24.66,27.17,-6.56,1.0
