cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,target
4.0,1.0,2.0,8.54,-146.54,-5.92,-165.32,-40.73,-174.38,-160.67,-57.39,-22.88,-104.15,-49.48,41.91,141.93,-15.4,-80.79,44.13,-27.62,42.8,61.0,-13.05,2.0
2.0,2.0,2.0,-31.91,1.0,-16.37,56.62,-7.48,68.7,-186.99,9.3,-44.19,-41.34,40.67,-100.09,-78.03,2.02,-24.15,59.81,-2.75,-52.45,25.64,41.44,0.0
2.0,2.0,1.0,8.2,-74.72,-9.03,-57.11,47.62,-71.68,67.35,80.62,15.2,170.09,-124.07,64.01,159.63,-10.87,-17.95,49.69,-7.94,-29.14,27.03,-75.03,2.0
2.0,2.0,2.0,19.92,-61.91,-52.65,-141.76,60.81,-10.13,81.85,-70.63,40.5,226.14,-162.86,13.39,170.45,6.76,49.65,-24.11,-24.31,147.05,-10.02,-50.16,1.0
3.0,2.0,1.0,-1.12,-88.6,-159.63,-51.61,30.55,-166.73,71.32,119.6,-3.81,65.34,-56.59,-127.55,-50.83,11.83,11.02,-25.42,-5.85,-46.43,42.34,-39.66,1.0
2.0,2.0,2.0,-27.7,-49.82,86.26,70.08,-3.0,-167.56,-22.48,43.17,31.09,117.38,-112.64,25.49,63.65,7.05,-77.89,-68.12,12.28,4.5,-94.06,-15.21,2.0
2.0,2.0,3.0,2.47,57.35,-173.01,-23.38,-29.61,22.25,151.56,41.19,-2.88,98.36,-95.05,-96.7,5.92,22.09,136.92,13.02,-16.98,-42.3,33.1,-3.52,0.0
3.0,2.0,2.0,-52.77,-2.16,91.2,-117.87,-1.63,337.51,-13.13,14.32,-24.69,-197.91,116.19,1.31,436.5,21.34,-9.78,-38.52,-0.19,-11.74,-133.59,18.79,1.0
2.0,2.0,2.0,24.96,8.03,-36.91,-42.69,-38.37,-105.16,105.74,19.69,-28.95,72.87,0.49,64.18,-154.41,-0.2,-11.15,7.8,16.69,8.02,-70.21,-42.93,1.0
2.0,2.0,1.0,27.98,-67.8,-96.96,-28.17,19.75,195.82,-181.86,62.01,-38.41,-119.28,143.28,45.84,114.58,13.12,-76.27,76.34,8.09,54.7,-8.38,43.53,1.0
2.0,1.0,2.0,33.99,12.59,-30.07,-168.34,-33.34,-65.78,-13.86,-27.73,74.68,70.04,-101.53,69.35,-32.96,5.23,52.9,15.86,2.91,-114.04,129.29,52.45,2.0
2.0,2.0,2.0,12.94,36.88,-30.52,95.82,-17.04,-63.24,64.64,75.26,-21.8,140.1,-65.93,-14.03,-173.05,-23.25,23.25,16.55,-13.72,70.3,90.55,-14.45,1.0
2.0,2.0,2.0,57.2,-54.54,127.17,-15.03,0.02,170.05,-87.41,-28.81,56.31,-131.18,150.73,2.25,240.18,1.47,-29.24,61.42,11.09,61.69,-13.63,-32.82,1.0
2.0,2.0,2.0,23.83,-12.43,-66.41,18.27,-44.55,66.76,-140.78,62.36,-2.57,-124.37,146.46,-17.17,-81.37,-40.1,-72.17,30.13,-22.91,-1.57,70.29,13.16,0.0
2.0,1.0,2.0,-50.47,33.23,-51.91,123.41,9.45,-133.16,-99.25,-81.78,77.98,139.28,-116.94,-23.28,-0.33,-5.88,33.27,20.94,-30.14,-41.36,-23.75,-128.13,2.0
4.0,1.0,1.0,-29.82,53.1,-4.73,114.47,33.57,309.65,79.16,7.92,-15.01,-103.79,74.42,-216.11,-88.72,-23.73,69.19,-0.72,-9.44,66.65,-32.26,36.46,0.0
3.0,1.0,1.0,-15.79,65.93,21.55,39.89,45.45,67.7,-57.73,-22.28,-87.2,-35.51,26.3,-30.95,109.96,12.97,-37.75,-17.31,7.94,34.65,-43.16,-17.16,1.0
3.0,2.0,2.0,-11.19,41.31,-2.03,-32.84,23.0,151.48,-135.78,64.43,88.05,-129.0,153.22,-107.5,84.37,9.96,4.69,-28.9,-16.26,19.13,139.54,39.39,1.0
3.0,2.0,2.0,-22.73,-15.2,-86.29,81.77,-27.15,-11.58,-127.24,-28.72,70.34,25.36,-80.26,149.23,-303.88,-15.19,145.44,34.27,-2.45,4.84,-48.14,85.56,2.0
1.0,3.0,3.0,-19.31,2.05,37.53,-108.58,-64.33,3.41,136.98,-87.49,1.51,214.29,-167.19,-3.88,-185.46,1.65,22.71,-10.26,15.34,-29.42,-96.12,-51.65,0.0
2.0,2.0,2.0,26.34,-106.67,-83.5,-172.94,-33.61,-33.95,-125.75,-24.07,-20.04,28.04,-20.94,-101.55,-203.29,-14.58,31.14,17.81,1.03,-37.5,-55.86,39.01,2.0
2.0,3.0,2.0,-1.57,44.15,22.22,-19.19,-38.46,9.44,-116.56,81.8,-61.38,3.24,26.07,114.26,21.48,-14.84,-87.78,-22.97,23.8,-65.96,59.24,-76.81,0.0
2.0,2.0,2.0,15.87,10.42,13.68,98.24,36.23,-169.87,5.6,23.17,126.21,117.28,-86.7,130.34,98.2,-20.77,-6.48,66.73,31.72,-4.36,10.82,21.05,2.0
2.0,1.0,3.0,-26.97,47.96,60.0,159.39,-63.48,-96.05,108.47,-50.88,-12.89,5.71,64.07,126.71,-129.37,-17.73,98.17,-14.05,-23.22,-54.07,-109.35,5.32,1.0
3.0,3.0,1.0,10.15,-110.92,-88.36,-55.08,0.79,166.68,-76.38,-68.71,-16.24,0.3,50.23,-46.82,-355.62,22.72,46.52,-21.65,-9.66,121.55,26.23,72.35,2.0
2.0,3.0,1.0,10.05,32.11,-48.98,129.17,48.59,-168.15,12.34,-14.66,-64.33,77.93,-15.7,-24.59,134.6,-23.26,6.47,-35.64,-6.25,61.86,-57.76,-78.15,2.0
2.0,4.0,2.0,-5.5,-36.6,-0.14,-143.8,18.59,-142.04,-76.14,38.23,124.24,114.84,-81.72,105.33,-100.2,0.49,-7.79,-45.47,6.16,-78.64,-178.82,-34.11,2.0
3.0,4.0,2.0,16.06,-35.91,58.09,-130.52,0.46,-320.72,-184.7,46.66,-2.16,-8.6,-67.74,90.98,46.87,-4.01,-75.69,-106.51,22.64,0.4,148.8,-120.88,2.0
2.0,2.0,2.0,-20.4,-35.13,-19.63,-77.65,-24.3,-31.43,-334.06,43.28,-52.22,-98.38,31.65,-43.09,218.23,-13.41,-169.47,-17.12,9.26,4.07,-100.25,-31.83,2.0
1.0,2.0,2.0,-20.86,-118.12,44.85,13.35,8.42,-6.19,-82.96,-42.09,-28.23,17.13,70.79,34.78,142.73,12.5,-91.58,8.09,-12.79,-39.92,29.29,-45.64,1.0
1.0,3.0,3.0,11.28,84.71,10.94,-63.17,-41.23,-78.36,83.19,16.36,-47.28,169.48,-114.52,-64.81,64.76,-12.67,65.31,51.89,15.05,44.92,89.34,6.43,0.0
2.0,3.0,2.0,-47.42,-142.36,-173.99,-79.3,-20.82,125.63,73.29,128.7,-33.17,44.17,-39.9,21.16,-101.26,4.87,128.52,-13.27,-11.29,94.26,2.05,12.5,0.0
1.0,1.0,2.0,-17.16,19.13,203.27,-36.69,40.58,417.61,-310.58,-48.05,112.76,-152.73,207.47,170.35,252.24,22.62,-132.27,18.35,7.04,11.4,-65.97,-61.56,1.0
3.0,2.0,2.0,-21.77,20.6,0.4,-4.65,-35.23,35.32,-135.93,-10.59,6.93,-60.58,-2.03,-101.7,-446.33,-17.37,154.62,-51.66,-12.03,15.42,-40.07,86.29,2.0
3.0,2.0,2.0,-10.05,-31.82,156.38,86.99,-1.23,-103.46,-135.55,-16.72,31.04,-39.5,4.46,39.09,146.96,-15.02,-62.91,12.23,14.93,-7.56,-84.32,-18.68,2.0
3.0,2.0,1.0,-34.96,91.98,112.17,-79.43,29.04,4.13,28.19,65.54,-87.32,-23.31,9.86,-39.12,139.29,-8.54,5.58,8.86,-6.15,-13.87,-124.2,17.31,1.0
3.0,3.0,1.0,17.8,-21.86,-54.75,-32.86,21.67,5.67,-32.23,-49.64,14.24,-88.29,92.2,-11.46,111.91,-8.12,-2.77,-7.45,0.17,62.63,106.42,16.35,1.0
1.0,2.0,3.0,7.17,-69.73,7.36,-12.66,-54.85,122.2,109.41,-25.5,-99.87,-23.64,131.77,-30.11,-11.07,1.99,67.0,10.63,0.29,-25.71,-133.21,-50.9,0.0
2.0,2.0,3.0,-8.81,-178.12,-123.18,66.72,-30.84,-139.81,-128.5,-16.3,36.68,72.92,-40.28,115.06,-220.56,-10.38,109.21,-0.8,-17.01,48.45,57.19,21.59,2.0
1.0,2.0,2.0,15.89,-81.77,-75.14,9.25,-65.77,68.17,0.49,-39.06,64.62,-22.25,95.4,-46.72,-78.04,-5.59,-42.7,8.1,12.95,84.83,20.62,19.54,0.0
1.0,2.0,1.0,25.46,16.4,55.24,102.41,38.5,-65.27,-36.35,102.49,100.97,129.47,-51.64,-28.15,231.67,-7.81,-148.88,6.92,-7.45,28.71,-17.61,-36.34,2.0
1.0,2.0,2.0,56.61,-9.81,-73.52,104.24,-17.86,-168.82,33.31,32.02,34.69,102.11,-21.03,-150.19,93.8,5.35,-93.18,-116.36,-7.86,-43.6,-7.19,14.61,1.0
2.0,3.0,1.0,0.86,51.52,-140.51,-191.87,58.35,112.17,-176.82,57.6,-17.2,71.68,29.89,-164.75,-48.05,0.32,-98.91,-63.12,27.04,21.66,12.2,-36.23,1.0
2.0,2.0,3.0,2.61,-50.96,-82.63,-67.85,-30.61,-10.44,102.76,10.09,-33.87,58.86,-50.05,50.59,2.93,-32.13,140.11,-21.55,-18.51,-40.71,-85.58,-139.3,1.0
3.0,2.0,1.0,37.97,88.59,29.18,-91.69,9.58,148.28,226.17,-12.24,-92.41,93.79,-71.76,20.69,-90.63,-28.46,-0.06,-42.25,-3.49,-105.88,139.08,9.5,0.0
3.0,3.0,1.0,3.69,-65.76,-65.73,-115.96,-11.43,34.03,-92.83,40.1,-126.46,39.1,-118.63,117.63,-219.47,4.57,19.85,-46.64,61.05,3.59,-148.91,-29.03,2.0
1.0,2.0,2.0,11.95,-29.36,7.81,50.94,-8.96,99.33,2.93,-88.4,69.45,25.49,31.64,-33.34,173.45,27.56,-45.18,31.27,31.19,101.57,-204.58,77.54,0.0
2.0,2.0,1.0,-16.45,-75.39,104.04,12.63,44.85,230.54,-150.74,-1.91,-187.67,-33.02,89.46,-31.99,116.32,19.48,-50.68,-73.24,13.6,-30.66,-45.07,59.88,1.0
2.0,2.0,2.0,-11.35,-14.61,19.34,61.5,-13.68,-109.97,159.97,-70.65,17.59,27.36,1.29,54.14,128.16,-21.64,75.86,-3.23,1.79,-37.76,51.68,16.94,1.0
3.0,3.0,1.0,36.6,-182.62,-106.55,-132.67,21.45,-181.67,-78.48,-27.84,62.77,34.68,-34.78,62.67,109.66,20.63,-56.83,9.4,-36.34,-85.47,-62.46,-21.78,2.0
3.0,3.0,1.0,-12.46,-92.83,-76.46,-106.27,12.59,178.97,-117.68,55.05,-90.02,-63.22,102.43,16.11,-245.87,26.87,-39.69,-35.72,11.62,-37.55,-56.84,42.95,0.0
2.0,2.0,2.0,-35.03,106.64,48.68,-54.46,-23.29,135.54,121.51,31.9,36.59,121.91,-75.05,-8.49,-189.67,16.51,20.52,-1.61,20.06,-129.49,153.52,72.75,0.0
2.0,2.0,2.0,1.29,-16.36,-25.61,-15.73,-14.06,6.72,158.05,-115.04,56.95,154.18,-97.71,94.51,-101.34,1.84,92.74,65.42,-4.78,-81.38,39.12,-29.9,0.0
3.0,2.0,2.0,0.28,-21.32,-36.27,-178.7,-28.46,112.0,-64.59,21.4,-49.59,-88.6,21.81,-89.21,19.95,1.17,124.77,22.99,14.35,83.02,-27.28,2.66,0.0
2.0,2.0,2.0,19.1,-140.17,-129.44,-155.85,-23.27,157.61,33.47,-106.98,108.31,43.53,28.39,-2.03,-165.52,25.7,51.47,-8.53,-1.28,76.63,-13.35,5.65,1.0
2.0,2.0,1.0,9.7,-51.85,-153.21,-52.03,5.21,-88.71,85.61,30.37,51.56,218.94,-149.93,-223.68,-307.89,20.03,50.81,16.8,-5.99,76.43,77.15,38.7,1.0
2.0,2.0,2.0,-4.68,33.71,15.75,46.5,21.3,400.8,-47.72,12.87,21.76,-120.94,84.76,30.27,360.7,9.29,-4.99,23.09,-2.24,51.81,28.07,-15.78,1.0
2.0,3.0,2.0,-5.37,-25.06,-18.45,26.62,14.42,-58.24,103.82,-4.41,88.52,165.96,-62.67,-130.62,-154.8,-5.2,58.67,16.05,8.35,-23.0,-129.56,-0.38,1.0
1.0,3.0,2.0,8.05,-127.77,-56.55,11.61,-47.09,-176.48,-79.38,38.27,-25.79,35.74,51.58,60.36,-229.69,-29.24,29.21,-37.47,-29.26,-69.93,-50.31,5.96,1.0
2.0,3.0,1.0,26.52,121.65,32.54,119.52,40.64,77.67,-90.81,-51.1,42.75,52.34,14.73,65.26,31.64,-23.84,-58.03,68.54,7.37,19.59,68.5,-15.74,1.0
3.0,1.0,2.0,-13.55,-22.33,116.11,-3.96,-53.4,-49.43,-72.25,-27.48,-15.64,-41.91,22.31,78.13,-238.4,14.22,93.79,22.98,11.98,6.25,30.88,17.38,2.0
2.0,2.0,2.0,7.78,90.55,134.78,58.71,-1.9,-76.56,-117.8,-49.97,60.04,74.84,-67.98,-128.59,-118.15,-17.39,23.84,66.0,-17.34,104.04,-28.74,32.34,2.0
2.0,3.0,2.0,-20.28,-5.42,-79.36,113.37,5.45,-89.29,109.22,3.59,58.17,127.39,-46.09,1.82,-20.63,15.53,84.1,-8.69,3.43,46.83,129.67,114.0,1.0
4.0,2.0,1.0,-3.77,40.2,-140.02,43.9,-60.75,-87.89,119.96,40.3,-83.85,-5.35,-95.96,86.3,-108.08,6.36,-6.2,106.61,-22.37,15.94,0.07,68.28,1.0
3.0,3.0,2.0,30.32,36.41,-77.32,49.49,10.71,-74.45,70.92,-2.27,-16.43,150.13,-176.78,-14.43,-47.17,12.88,65.07,-57.69,0.81,52.32,77.32,26.75,2.0
2.0,1.0,1.0,-2.75,-27.33,-14.31,35.9,-20.21,204.48,10.6,-17.64,-54.02,12.67,54.11,-30.66,-267.26,23.23,-52.28,-61.21,25.92,-82.92,51.11,-9.55,0.0
0.0,2.0,3.0,2.63,23.94,52.29,-92.13,34.76,271.54,-82.41,-45.52,-55.27,114.78,-61.03,115.72,398.88,-6.37,-41.15,30.96,11.59,29.56,110.64,42.52,2.0
2.0,2.0,2.0,5.47,-30.49,3.19,-38.92,21.79,52.07,112.79,-34.86,9.66,86.08,-17.77,72.29,-46.85,-15.85,86.22,51.71,1.52,71.54,-32.9,-23.04,0.0
2.0,3.0,2.0,15.83,6.33,-13.88,-94.0,-25.37,-143.75,-61.71,-18.4,5.06,80.61,-56.56,27.01,-99.3,-1.93,36.86,85.65,0.7,-20.08,-79.15,99.09,2.0
1.0,2.0,3.0,68.71,42.85,-91.33,71.66,-25.48,-24.49,-59.66,-61.38,-16.92,132.49,-67.13,-87.42,-102.28,-13.11,71.57,-12.15,0.13,34.62,18.98,-52.13,0.0
3.0,3.0,1.0,3.59,113.05,60.03,-84.72,34.05,58.25,26.07,-6.07,-36.96,-32.51,13.54,9.53,121.51,-27.13,25.59,73.49,18.02,-48.35,125.84,-40.97,1.0
2.0,0.0,2.0,-30.48,-19.53,92.15,-81.79,-11.38,88.14,-31.73,102.93,-45.04,35.67,13.24,110.33,-91.66,-9.67,54.56,-3.75,14.01,17.72,-97.31,-50.39,0.0
1.0,3.0,2.0,19.51,135.35,75.09,22.39,-13.16,147.84,132.67,-22.63,93.27,146.21,-59.13,96.96,-135.05,-27.34,46.66,73.75,-13.35,-8.36,-99.87,11.75,1.0
2.0,4.0,2.0,54.8,-83.26,14.04,-82.88,-31.11,-132.21,30.39,-77.04,-116.24,72.01,-36.33,-50.54,-90.44,-8.55,53.08,-14.85,7.91,13.21,-60.35,29.44,1.0
2.0,3.0,1.0,46.45,-12.16,-69.96,46.24,-11.97,212.0,-65.46,24.1,-117.24,12.81,37.52,-95.07,-379.95,11.77,-7.81,-88.05,-11.78,-37.84,-65.59,6.24,0.0
2.0,1.0,1.0,-41.35,110.83,69.42,36.28,-5.36,105.56,240.5,-57.71,38.58,212.52,-120.71,-43.15,-213.48,15.11,24.71,11.64,-16.29,-50.01,98.09,-42.94,0.0
2.0,2.0,2.0,14.17,50.5,-40.87,-67.75,-45.57,28.0,-141.75,5.59,-59.97,-61.04,85.09,-18.84,51.22,19.23,-69.26,-23.27,7.24,-5.37,239.2,-62.52,0.0
3.0,1.0,2.0,5.0,38.31,-100.42,73.83,-6.68,-224.86,-185.44,40.7,49.74,24.8,-82.68,-22.12,67.95,16.55,-135.94,38.26,36.86,-47.3,35.49,15.08,2.0
2.0,3.0,2.0,15.98,-54.94,190.79,-162.12,-31.65,83.12,287.24,42.79,-175.96,224.89,-179.21,-2.58,-112.3,38.74,14.54,9.33,-30.09,-60.35,-33.33,12.98,0.0
1.0,1.0,2.0,1.35,-64.5,-189.12,90.4,-4.51,-43.39,179.53,-6.8,88.66,284.19,-125.64,-35.45,-160.9,9.02,26.62,-52.56,31.13,-32.24,10.72,-75.38,0.0
1.0,2.0,2.0,48.4,-59.75,121.17,-77.5,27.68,-69.01,-152.29,-39.52,27.72,49.78,30.37,44.2,219.75,2.56,-129.67,28.01,16.85,-63.48,-63.37,-54.13,2.0
2.0,1.0,2.0,-11.5,-29.25,51.35,-29.28,-12.58,-42.21,-112.66,12.16,-34.07,57.57,-94.02,47.24,-7.62,-0.09,34.24,-19.5,5.86,52.82,53.9,42.85,2.0
3.0,2.0,1.0,3.34,-44.38,101.66,2.65,-1.43,15.87,158.51,-25.87,18.27,145.28,-102.58,-103.23,-211.8,-37.12,-33.85,37.11,-5.12,43.92,-69.65,-166.4,2.0
2.0,3.0,2.0,-8.82,-66.91,73.94,-54.6,9.47,61.45,-50.43,-56.19,-36.36,24.49,32.42,15.5,168.63,14.84,-83.13,16.58,14.27,35.29,-134.63,-20.21,1.0
3.0,1.0,2.0,-40.91,50.46,103.48,-116.05,15.54,-126.17,8.63,-55.2,-62.96,125.64,-159.89,-69.88,18.9,-16.96,32.62,52.37,-2.43,-68.9,-6.39,-29.03,2.0
2.0,3.0,3.0,-17.12,85.08,74.28,-67.96,-10.88,-116.35,120.58,42.77,57.62,51.25,7.4,75.35,127.48,-24.55,143.24,-20.43,0.27,-161.31,87.3,68.4,1.0
2.0,3.0,2.0,-16.53,-29.94,27.49,152.4,-0.68,-88.16,-221.76,5.89,-96.02,15.56,46.79,134.08,-17.51,-37.14,-110.05,-63.69,-10.99,64.48,-51.39,2.03,2.0
3.0,0.0,2.0,1.3,-97.96,29.52,-21.02,-2.97,-122.64,-141.8,-40.21,-87.2,-28.3,-47.86,52.32,167.82,13.57,-71.07,25.95,-6.61,-28.6,-64.47,76.24,2.0
2.0,3.0,2.0,-10.8,-49.18,101.09,-267.4,-21.51,60.46,13.38,71.99,-34.25,145.53,-111.01,40.53,-273.32,-24.29,138.43,-3.69,-27.81,80.44,-0.4,-76.85,1.0
2.0,1.0,2.0,-4.56,79.98,-5.06,-7.61,-24.45,38.56,-128.25,66.74,-34.24,-66.94,113.54,16.26,-6.73,-28.91,-53.53,11.83,-9.51,-122.92,61.62,11.21,0.0
2.0,2.0,3.0,-33.04,-5.47,22.58,48.3,-35.99,61.68,-106.73,-74.82,-80.54,3.75,9.69,-95.62,-176.93,16.96,114.5,-45.61,-12.16,-22.05,37.02,85.15,0.0
3.0,3.0,1.0,-15.39,58.84,-1.4,-2.86,-27.7,31.46,-227.6,-5.49,-63.65,-86.3,87.24,42.05,-146.26,9.31,-104.22,99.66,7.53,37.31,5.87,51.39,0.0
1.0,2.0,2.0,15.16,109.96,248.53,-101.87,-48.17,24.28,110.26,75.9,-29.37,184.65,-129.78,-17.2,-152.37,-0.22,-11.85,38.43,-18.43,-94.41,28.27,-53.66,0.0
3.0,2.0,2.0,7.79,-11.97,-77.41,-20.33,-110.49,34.83,140.36,13.72,30.99,-77.04,-15.99,61.66,-258.15,-16.48,81.37,31.91,3.2,71.86,37.1,-63.32,1.0
3.0,2.0,2.0,-16.28,131.07,-121.69,74.99,-43.62,-231.97,165.84,5.57,-28.58,36.92,-46.0,247.91,-102.27,16.19,82.38,-26.36,21.2,49.94,-13.68,-96.09,1.0
1.0,2.0,2.0,11.01,54.35,64.54,-107.15,-49.72,37.43,141.37,63.71,-5.87,199.55,-139.85,28.8,-236.63,10.65,23.4,-41.37,-5.44,-90.79,72.44,25.08,0.0
2.0,3.0,2.0,-22.06,-32.31,158.33,5.39,2.6,-171.23,52.4,25.82,144.51,172.24,-145.87,14.39,-139.91,16.02,73.03,-64.79,11.5,-27.4,-41.76,-115.54,1.0
2.0,2.0,1.0,-16.2,-110.95,67.62,65.96,52.18,125.66,-162.54,-47.57,47.74,-16.79,69.17,0.49,-41.4,8.04,-54.04,-42.62,9.54,17.14,-95.57,72.72,1.0
1.0,3.0,2.0,-15.49,133.97,24.01,49.53,-21.42,-208.46,-177.83,59.71,14.68,86.01,21.36,17.26,-338.37,13.1,66.5,17.98,8.36,15.68,-24.99,-30.61,2.0
2.0,4.0,1.0,11.38,-148.86,-122.55,-17.1,-9.09,125.84,-109.33,77.72,-6.22,66.19,-44.2,114.08,-296.52,16.47,-52.04,3.08,-20.01,-65.48,2.6,112.15,0.0
3.0,2.0,1.0,-51.37,-178.47,-213.84,99.04,60.9,160.71,-115.9,-78.94,1.82,18.03,2.08,142.6,120.06,5.71,-91.24,7.75,-3.23,39.55,-66.69,5.91,1.0
2.0,2.0,2.0,-52.8,-47.77,25.72,228.65,-16.06,-82.74,-89.62,36.21,-63.4,89.73,-61.28,0.39,-238.18,2.16,37.78,-57.05,-0.74,59.71,-58.93,-20.01,2.0
2.0,2.0,2.0,-47.94,163.65,169.12,-31.31,15.92,-167.97,-145.14,57.91,-98.6,92.27,-83.72,63.7,61.55,-11.88,-94.22,-23.1,-12.91,-21.86,-5.75,-80.94,2.0
2.0,2.0,3.0,-9.05,33.53,-87.84,-204.31,-9.22,-80.37,14.15,50.07,-55.87,168.55,-207.52,-65.23,209.34,-22.36,29.56,3.32,-3.6,120.95,34.09,37.54,2.0
2.0,2.0,1.0,16.29,-91.27,62.06,194.2,4.01,52.49,133.21,68.67,-25.17,98.35,-53.4,-26.47,-91.44,18.59,38.94,-24.95,-18.71,-48.58,-35.83,7.45,0.0
2.0,2.0,2.0,5.57,79.35,126.77,46.55,-10.72,80.37,201.56,97.52,51.78,135.55,-102.59,-47.93,-63.26,-11.79,61.22,-14.77,17.22,-51.74,38.75,62.99,0.0
1.0,2.0,1.0,-25.67,30.5,-14.44,-62.03,67.81,-25.8,17.9,37.83,-1.37,276.44,-112.52,-100.3,-75.45,26.52,9.61,-32.55,11.42,-11.1,8.8,-60.31,2.0
3.0,3.0,1.0,-21.17,-72.45,-82.79,-8.33,-17.2,177.23,124.28,-33.74,-58.31,37.97,-53.27,60.72,-136.46,19.78,35.92,-35.36,-17.55,4.99,69.25,-2.14,0.0
1.0,1.0,2.0,-7.84,12.69,184.1,-44.23,15.06,-360.95,-173.94,52.1,65.49,216.36,-54.3,-59.85,-371.95,-0.63,-18.3,78.28,-2.24,-18.12,-71.17,28.67,2.0
2.0,2.0,2.0,23.17,8.47,-195.72,-41.06,13.74,-45.11,-172.5,24.25,-66.57,67.21,-67.3,-178.43,179.58,-0.97,-94.0,47.74,-9.84,85.71,-73.82,-42.17,2.0
4.0,3.0,2.0,-8.93,0.98,-101.56,24.82,-56.43,206.42,-47.31,92.28,61.07,-131.93,-30.24,-10.52,-244.97,8.16,161.37,-11.82,-26.33,60.35,-179.48,44.45,2.0
2.0,1.0,2.0,50.41,-65.65,-78.56,-17.68,27.39,-140.05,-146.72,-62.5,4.11,16.25,-2.16,9.03,230.07,45.86,-113.14,-32.39,16.52,48.31,94.66,-64.57,2.0
2.0,3.0,1.0,-33.87,44.2,41.98,-22.88,2.38,149.19,233.18,-24.69,10.42,201.18,-104.14,-191.46,-374.44,-3.8,20.39,88.27,-2.08,133.83,5.99,-4.8,0.0
3.0,2.0,2.0,-6.9,-80.29,102.98,3.97,-12.54,-64.87,-375.86,-31.88,-41.93,23.16,-77.58,-76.03,-353.65,9.03,-62.21,-20.63,29.71,-39.54,-4.92,60.5,2.0
3.0,3.0,2.0,-10.13,-23.34,-70.47,-113.01,-41.56,51.43,73.71,63.42,-179.97,-21.4,-91.73,45.16,190.09,-0.42,30.97,2.23,12.73,14.96,-23.51,40.77,2.0
1.0,2.0,2.0,74.99,-87.35,81.05,40.02,-40.37,255.66,169.81,66.97,57.83,28.24,64.03,-125.56,-91.52,14.72,18.92,45.89,-45.97,-105.61,10.05,-41.52,0.0
3.0,3.0,3.0,-10.05,42.67,73.55,-96.95,-38.31,67.83,-77.62,128.46,-2.71,15.12,-105.16,-11.14,-53.12,-25.41,121.56,30.44,16.12,54.65,37.47,-19.75,2.0
2.0,2.0,2.0,17.69,10.05,203.27,-129.04,24.95,-126.62,-4.54,-55.19,145.68,205.61,-140.37,-121.57,-100.78,3.05,36.91,31.3,6.41,-20.81,72.76,64.46,1.0
3.0,2.0,2.0,20.36,-40.52,118.47,83.37,24.02,-110.66,87.96,-78.18,132.74,180.49,-230.39,-123.98,116.76,-8.66,47.56,-1.05,3.87,-164.42,89.55,58.97,2.0
2.0,3.0,2.0,49.55,16.49,-4.73,-34.67,2.22,92.09,-76.4,-23.4,147.18,37.77,10.73,-67.24,-17.45,-18.03,-69.35,53.76,-4.38,-3.78,40.57,78.55,0.0
1.0,3.0,2.0,-34.93,-19.36,59.45,146.5,37.13,117.93,-174.38,60.91,-3.78,-16.84,114.51,-21.96,211.9,-14.56,-108.7,-17.5,8.1,-91.43,-67.19,-61.47,1.0
3.0,2.0,2.0,-20.18,-52.59,13.87,-38.95,-56.28,-117.67,-392.27,-62.65,76.22,-209.7,154.75,217.3,43.15,-11.81,-233.41,52.84,-1.35,-114.56,107.64,30.38,0.0
2.0,2.0,2.0,-22.31,-134.0,6.79,-15.17,65.09,-151.35,-8.42,17.32,13.7,249.9,-147.5,-68.28,-62.1,3.87,29.19,-39.3,-19.61,1.38,-15.92,-6.09,2.0
1.0,1.0,2.0,2.95,8.0,51.34,-162.06,13.83,-201.31,-23.16,27.91,129.13,196.84,-177.24,29.37,223.41,7.03,-19.5,53.92,-28.1,100.26,70.56,25.02,2.0
2.0,2.0,1.0,4.98,173.76,34.83,42.91,39.16,-193.21,-61.11,-28.0,-22.63,136.12,-73.75,-73.03,13.63,-21.99,-77.54,-41.58,-12.5,66.06,-172.93,17.14,2.0
2.0,1.0,2.0,8.71,1.44,-125.88,47.41,3.25,-140.56,-196.47,2.06,-75.92,42.32,-79.1,82.48,92.15,11.11,-74.28,-4.06,-27.84,-22.4,63.49,-25.14,2.0
1.0,2.0,2.0,-16.54,50.97,-44.59,84.8,-4.79,-43.52,105.75,14.45,96.64,141.64,-34.66,69.0,-102.75,8.61,153.25,10.67,-7.31,38.26,60.24,-56.52,1.0
2.0,2.0,3.0,-6.28,-34.27,-97.03,41.52,-7.43,94.14,-69.23,147.11,-47.57,245.78,-330.5,-25.34,-327.57,-14.0,234.34,15.31,33.5,-55.68,46.97,50.23,0.0
2.0,1.0,2.0,21.91,43.22,-32.83,-106.54,-43.43,81.02,-25.32,-93.79,12.43,-23.87,74.2,31.47,29.01,10.0,-75.03,-3.48,13.6,75.28,16.44,33.09,0.0
3.0,1.0,3.0,25.97,17.03,-97.0,37.97,-62.66,100.65,-64.02,-45.76,-16.89,-71.55,-25.96,-208.54,-18.77,-29.69,144.63,-67.85,-23.8,-25.43,-69.14,-16.84,2.0
3.0,3.0,3.0,-26.74,109.37,12.61,171.94,-59.16,49.73,-76.84,-143.31,-28.74,-26.96,-56.41,102.55,-204.93,-1.25,178.14,38.98,20.47,46.19,35.24,115.68,2.0
