cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
1.0,1.0,1.0,1.0,-1.56,-126.27,106.58,-38.28,-33.82,25.76,-10.9,30.07,3.07,-122.0,-15.08,-55.23,-31.09,239.39,83.31,1.56,31.27,0.0
1.0,1.0,1.0,2.0,2.25,-32.79,-2.97,-67.74,120.9,-3.36,76.89,44.23,1.86,-16.66,-1.73,-47.32,-166.42,-108.27,55.22,24.96,-17.8,2.0
1.0,1.0,0.0,0.0,-0.39,10.93,124.04,151.51,503.54,-103.47,127.75,-56.9,-1.87,-1.87,6.34,-35.33,147.21,-128.67,72.56,82.67,-176.48,1.0
1.0,2.0,0.0,1.0,-0.08,246.89,20.49,184.02,-197.37,-32.28,-35.88,2.19,6.1,-83.55,-5.72,33.97,237.41,-111.84,-94.02,100.03,76.53,1.0
1.0,1.0,1.0,1.0,2.52,-95.53,-66.76,55.11,-309.14,-42.45,-83.22,-0.66,-6.29,-145.11,-4.06,113.29,-407.31,338.43,129.77,141.4,42.21,0.0
1.0,1.0,1.0,1.0,3.92,58.81,57.06,-42.83,-164.93,94.37,-130.59,9.63,-26.8,-86.47,-4.47,35.44,66.3,-159.26,133.83,90.84,93.15,1.0
1.0,1.0,1.0,1.0,0.06,-34.64,48.95,-147.24,-198.15,0.39,-14.67,-6.04,3.86,11.23,5.32,53.62,-174.19,20.05,41.98,78.83,152.82,2.0
0.0,1.0,1.0,1.0,2.14,124.09,-1.8,59.15,20.12,50.63,92.99,33.46,4.36,10.79,-5.49,74.2,102.48,133.37,123.09,40.79,-59.12,2.0
1.0,1.0,1.0,1.0,4.53,-40.28,38.39,43.32,28.75,-40.77,-92.91,-48.01,-22.18,13.8,-14.92,178.29,-61.49,-64.92,39.4,87.01,-37.39,2.0
1.0,1.0,1.0,1.0,1.59,-280.24,-35.28,-42.94,407.09,-22.03,-74.38,20.59,4.15,-72.42,-2.72,79.65,77.87,-152.91,37.06,-168.06,-54.17,0.0
1.0,1.0,1.0,2.0,-0.39,-48.44,-7.29,24.16,-123.78,38.18,21.54,-18.68,-10.4,82.7,2.51,-128.83,-125.12,154.82,-52.0,-58.87,6.93,1.0
1.0,1.0,2.0,2.0,1.96,125.61,-64.26,-91.23,-315.88,-40.63,-161.35,-50.16,3.32,127.11,-6.07,-59.26,27.9,86.81,77.34,168.12,73.07,1.0
1.0,1.0,1.0,1.0,-4.95,172.45,45.24,-145.22,-323.07,-51.59,-22.7,-54.14,-14.71,34.63,-9.81,7.25,38.99,215.56,42.0,192.67,97.88,1.0
1.0,0.0,1.0,1.0,-3.43,-42.0,5.27,-145.33,14.79,13.65,-46.44,0.09,-14.4,164.07,16.67,-56.19,-236.83,35.78,161.83,120.46,-104.44,1.0
2.0,2.0,1.0,1.0,-0.78,38.18,-111.39,-74.98,-473.34,6.95,-162.66,59.52,20.05,-80.03,0.7,41.87,-147.78,-146.87,-212.88,-28.56,209.14,1.0
1.0,1.0,1.0,1.0,-1.66,-88.62,43.45,123.92,-16.59,6.89,-1.04,61.36,14.43,-9.12,-8.64,27.74,-191.07,-29.07,-99.54,-36.48,-26.48,2.0
1.0,1.0,1.0,1.0,-2.39,0.72,81.49,-110.71,-144.7,-38.07,-24.89,-25.69,-13.42,-138.17,-10.68,12.12,448.82,25.51,-132.01,-103.23,329.07,0.0
1.0,1.0,0.0,1.0,-4.46,170.4,-52.25,76.14,-358.54,17.44,-24.17,-9.31,-1.25,-96.02,-2.94,-16.62,-215.8,-52.22,28.82,161.53,94.51,1.0
1.0,1.0,1.0,1.0,-3.65,-39.84,75.35,-86.7,-23.37,33.93,-60.53,-105.83,11.76,-69.49,20.14,2.06,-9.01,158.21,-28.99,-8.98,-130.07,2.0
1.0,1.0,1.0,1.0,1.98,118.44,97.08,-113.88,-47.01,87.95,94.15,-65.84,5.22,-110.63,-2.99,128.83,38.49,-297.16,60.33,52.24,166.8,2.0
1.0,1.0,1.0,2.0,-2.01,106.55,103.09,-102.49,-38.03,16.34,-72.11,-90.0,18.64,43.84,-2.43,-73.73,185.94,-179.93,128.2,143.35,91.96,1.0
1.0,2.0,1.0,2.0,-1.87,26.51,-107.47,72.81,-342.19,-33.61,-26.78,-58.75,-13.15,-227.05,7.81,104.65,-133.39,-35.59,-196.99,-48.82,205.34,1.0
1.0,1.0,1.0,2.0,4.83,36.09,-91.65,112.75,68.57,13.94,36.64,-89.16,-0.77,111.39,-6.53,66.48,-123.39,-158.03,-118.37,-66.97,-118.46,2.0
1.0,1.0,0.0,1.0,0.11,78.12,37.51,-52.53,70.37,-4.31,-46.8,112.54,14.27,-92.54,0.63,-65.34,13.13,-215.24,36.12,99.54,-69.9,0.0
0.0,1.0,1.0,1.0,-0.2,-93.8,7.37,244.42,143.87,-2.53,42.24,16.16,4.28,-33.24,8.91,54.46,-113.53,-149.7,-85.55,-80.73,-26.92,1.0
1.0,1.0,0.0,1.0,2.63,-112.7,20.53,102.98,542.29,12.77,-6.32,-75.19,6.25,12.1,2.5,-106.08,117.17,-159.11,146.34,-45.14,-270.86,2.0
1.0,1.0,1.0,1.0,-1.34,58.5,174.43,-39.54,-371.23,1.96,-122.53,115.77,12.9,1.12,8.96,-38.61,-46.56,91.28,-78.27,141.88,92.06,1.0
1.0,1.0,1.0,1.0,-0.8,-86.74,-53.36,-17.51,108.59,-76.86,87.53,-50.54,-12.86,-114.46,-6.4,-43.04,-175.98,300.64,164.24,67.08,-58.47,2.0
1.0,1.0,1.0,0.0,-0.46,-102.95,-15.33,-58.27,-140.82,50.61,-30.95,-11.79,-6.08,58.37,0.95,110.77,-241.36,171.08,37.76,-15.21,-9.41,1.0
1.0,1.0,1.0,1.0,-1.76,181.22,42.61,76.34,-33.91,-85.23,-20.83,19.42,28.62,-198.01,-4.14,-75.21,57.1,-2.55,156.59,265.16,-20.35,1.0
1.0,1.0,1.0,1.0,1.88,-179.07,40.45,-137.83,611.74,13.17,27.96,90.82,-8.53,-7.25,-11.11,62.77,57.37,-113.48,169.84,-64.27,-285.6,2.0
2.0,1.0,1.0,1.0,-2.46,-146.57,97.53,58.76,52.8,30.22,102.96,116.46,16.45,45.32,-6.56,32.06,-60.2,-232.38,3.85,-80.15,287.68,2.0
1.0,0.0,1.0,1.0,2.22,11.79,-138.14,26.16,-288.43,118.18,-8.87,-10.37,25.08,-31.89,2.96,-103.94,-269.08,-39.39,-151.14,-133.43,19.39,1.0
1.0,1.0,0.0,1.0,7.81,59.32,114.38,-224.16,-389.19,-72.52,10.69,-39.95,2.7,45.94,7.47,-104.74,62.47,392.62,-79.37,93.83,203.08,1.0
1.0,1.0,0.0,2.0,5.31,-4.69,0.02,28.69,38.18,73.91,53.92,-58.93,-10.14,-1.22,-0.36,-52.93,-63.51,-124.84,-85.94,-98.13,-39.41,1.0
1.0,1.0,1.0,0.0,-0.25,33.58,-104.43,138.53,-218.0,140.75,-19.75,-81.46,-0.19,-181.08,-18.18,-213.54,-195.91,80.0,-114.47,-123.04,-122.35,1.0
1.0,1.0,0.0,2.0,0.39,-113.84,-84.38,93.1,241.89,-195.92,92.26,49.05,8.34,106.51,7.44,-59.5,-97.67,-170.92,42.69,44.76,168.32,2.0
1.0,1.0,0.0,1.0,-6.91,-19.25,28.23,-76.21,149.02,40.21,-30.73,57.51,22.07,-147.92,13.51,-125.93,-6.06,-163.37,84.52,21.22,-80.28,1.0
1.0,1.0,0.0,1.0,-10.04,49.8,38.38,60.54,238.57,36.75,32.45,25.82,-0.92,88.28,-6.2,0.6,82.33,67.88,202.08,79.05,-212.6,1.0
0.0,1.0,0.0,2.0,-1.45,155.69,-208.91,-303.76,-44.24,-126.41,-0.57,-2.66,-6.37,-13.2,24.76,8.94,190.88,-81.84,-62.93,13.77,99.01,0.0
1.0,1.0,1.0,1.0,-6.24,70.39,59.52,1.78,-196.7,-57.97,-102.61,5.81,14.82,-45.01,2.29,-28.48,226.36,-104.03,-145.7,24.93,184.3,1.0
1.0,1.0,1.0,1.0,0.34,65.33,2.52,154.27,-33.87,-39.97,-87.12,127.54,-5.48,-23.68,-14.04,-73.3,187.11,9.82,4.02,52.05,0.03,1.0
1.0,1.0,2.0,1.0,-9.25,10.42,48.8,9.96,-446.94,37.11,-32.39,-133.41,-0.57,-88.68,2.22,24.13,-220.39,241.12,-109.17,29.67,112.44,1.0
1.0,1.0,2.0,1.0,2.92,45.61,-22.65,-229.03,62.42,76.51,124.38,-49.97,1.14,217.55,23.14,17.29,53.89,-0.18,-88.73,-136.3,-54.12,1.0
1.0,1.0,1.0,1.0,-1.46,-49.71,21.14,20.34,218.52,65.86,132.72,33.94,38.25,-95.89,5.96,47.75,-54.51,-112.16,-47.7,-125.29,-83.91,2.0
1.0,1.0,1.0,1.0,5.09,-228.56,123.91,0.68,157.48,-112.6,-74.2,-36.49,3.24,36.12,5.07,5.81,-197.95,-126.67,132.74,134.12,102.63,0.0
1.0,1.0,1.0,1.0,-2.72,59.86,-15.88,98.96,-57.79,93.91,-22.51,28.58,-2.94,-128.43,-15.7,69.05,19.71,45.75,-67.92,-68.86,-142.22,0.0
1.0,1.0,1.0,1.0,-1.27,64.69,-47.78,0.17,-174.31,2.74,42.43,33.18,4.37,-16.56,7.9,-134.79,-164.91,351.45,33.35,63.05,-105.09,1.0
1.0,1.0,1.0,2.0,1.02,36.33,-59.56,136.65,-36.35,-33.76,26.19,91.74,10.57,139.3,20.92,-55.62,57.44,48.58,27.23,9.82,72.85,1.0
1.0,0.0,1.0,1.0,8.78,28.36,-34.99,-27.49,-182.33,-11.84,-115.29,-91.62,-2.65,-117.32,-3.97,-57.35,-92.0,-90.87,-21.15,67.63,47.47,1.0
1.0,1.0,1.0,1.0,-1.58,-39.0,60.83,154.01,3.01,20.1,52.68,-67.55,-21.4,28.81,5.3,-46.94,211.69,117.81,-96.42,-131.51,84.94,0.0
1.0,1.0,0.0,0.0,5.2,-5.29,4.02,222.03,249.02,-17.34,55.71,-52.79,3.6,-29.81,-9.1,-19.7,-138.34,-215.46,-127.65,-36.54,-213.94,0.0
0.0,1.0,1.0,1.0,-2.21,-197.57,85.04,211.63,-20.17,-39.14,-40.4,5.64,8.08,-117.86,11.22,-51.38,-195.57,198.93,99.42,54.89,52.64,2.0
1.0,1.0,2.0,1.0,-3.63,149.71,231.27,63.05,-200.0,118.32,-169.16,13.73,21.19,-62.48,14.07,-163.3,371.69,-442.91,-322.83,-71.56,76.04,2.0
1.0,1.0,1.0,1.0,1.27,-16.29,122.45,-120.03,138.49,-92.16,-4.7,10.19,-15.18,-52.84,-4.9,-72.09,30.88,-175.36,229.23,217.96,144.34,1.0
0.0,1.0,0.0,1.0,0.55,8.5,225.67,-155.45,614.39,-221.14,45.73,21.88,9.03,-6.99,-1.77,-37.12,58.32,-298.86,215.7,332.94,-189.54,1.0
1.0,1.0,1.0,1.0,3.11,39.36,-35.14,5.07,-218.51,50.39,-50.02,109.45,-12.56,-73.79,0.62,78.47,-179.95,-152.71,-31.66,29.0,80.54,1.0
1.0,2.0,1.0,1.0,-4.76,117.09,-27.86,-26.15,-228.4,77.43,25.77,-7.77,5.82,-107.78,-2.94,48.41,-325.33,-136.51,45.27,113.78,12.22,1.0
0.0,0.0,0.0,1.0,4.47,0.35,38.03,-89.37,176.21,-14.0,102.67,148.79,15.09,77.07,-9.54,17.49,-78.38,-149.18,-36.37,-3.95,-54.22,1.0
1.0,0.0,1.0,1.0,4.54,127.33,-8.06,-95.13,-468.99,-21.25,-21.46,64.51,-6.68,-45.92,3.5,10.28,37.75,98.26,-182.62,14.89,251.49,1.0
2.0,1.0,1.0,0.0,2.17,139.75,-128.35,48.25,-456.47,61.54,58.84,-51.72,-23.41,-151.51,-0.76,13.35,-240.33,29.02,-119.51,-15.17,169.17,1.0
1.0,1.0,1.0,1.0,3.48,-54.6,31.6,-125.6,287.73,3.64,28.46,-34.37,-2.51,-0.17,7.39,-48.96,57.77,3.68,-85.39,-97.77,-242.21,0.0
1.0,1.0,1.0,2.0,4.25,-151.34,68.31,7.66,303.98,-69.91,-34.9,35.01,-16.3,-48.09,0.66,-58.27,-2.28,-411.42,36.15,13.61,88.7,0.0
1.0,1.0,1.0,1.0,-5.22,49.61,69.82,-127.18,151.7,-80.8,-16.73,26.26,12.14,-165.94,15.25,30.85,-4.67,-130.84,98.0,174.32,-69.06,1.0
1.0,1.0,1.0,1.0,3.35,-105.82,96.68,33.47,61.38,100.15,70.29,7.69,-24.97,-131.7,0.47,91.59,218.5,5.02,-153.98,-250.71,92.89,2.0
2.0,1.0,1.0,2.0,-5.04,-198.31,8.0,-15.05,191.45,-129.93,7.16,-78.26,-2.02,113.37,-12.79,-22.08,-82.41,-122.33,-113.44,-65.46,82.54,2.0
1.0,1.0,1.0,1.0,-5.69,-67.6,-171.69,-84.89,-251.26,58.53,-11.52,89.4,-3.34,-75.85,-4.85,46.35,-52.45,166.56,-179.66,-230.33,100.88,1.0
2.0,2.0,2.0,2.0,1.98,82.48,-131.2,-90.01,-42.74,-45.58,75.43,-3.32,26.36,-14.4,-5.05,-16.7,-22.61,188.34,-132.38,-60.0,-104.01,0.0
2.0,0.0,1.0,1.0,0.92,-193.6,-86.5,294.35,-9.64,-20.38,-118.36,-62.87,16.81,-9.66,-3.95,30.12,-213.76,-283.02,20.69,-39.42,169.65,0.0
1.0,1.0,1.0,0.0,1.78,-3.49,16.13,-17.61,113.86,6.51,-1.25,-23.79,-11.04,-36.65,-8.23,41.71,-70.27,-165.34,-9.08,13.9,-80.02,2.0
1.0,2.0,1.0,1.0,4.13,4.31,17.38,180.35,25.36,-23.64,-4.14,-70.72,11.65,-97.85,12.74,-61.77,8.33,-168.94,-115.59,-26.79,24.09,1.0
1.0,2.0,1.0,1.0,6.46,-42.35,-23.67,94.66,172.85,16.94,159.62,-1.5,13.79,54.56,22.13,-15.98,-3.59,102.35,72.82,-71.18,-9.65,2.0
1.0,1.0,0.0,1.0,-5.92,63.16,-157.66,37.8,99.4,-75.19,-13.5,125.79,-18.28,107.56,6.04,120.97,66.1,-68.68,98.34,52.2,-11.62,0.0
1.0,1.0,1.0,0.0,6.98,-67.26,15.22,165.08,-85.94,-79.81,-27.87,8.7,-20.14,20.78,-6.52,22.32,-257.54,31.84,17.47,111.38,47.29,2.0
0.0,0.0,1.0,1.0,4.38,-97.98,-27.02,28.65,139.35,-67.27,9.65,23.44,2.13,59.31,1.57,-182.11,22.94,160.21,-17.38,-49.95,-68.77,2.0
1.0,1.0,1.0,1.0,-0.53,-58.0,-16.57,-13.8,124.42,-106.96,93.42,-74.62,-5.49,78.89,14.66,-119.87,-103.01,-169.67,44.34,52.57,165.68,2.0
0.0,1.0,1.0,1.0,-2.44,-20.15,22.12,148.87,-36.55,-0.61,-52.93,53.58,11.04,-39.35,11.82,-39.67,-59.67,-53.3,183.99,121.83,88.92,1.0
1.0,1.0,1.0,1.0,-2.7,129.0,-39.96,117.73,-275.2,30.52,13.15,62.97,-2.92,68.78,-7.31,22.39,29.09,213.46,-54.11,7.91,25.87,1.0
2.0,1.0,2.0,1.0,-3.29,-34.24,22.64,-125.34,129.73,-8.91,-73.2,49.24,-9.25,97.52,-1.94,-98.32,195.68,-133.06,195.72,59.16,95.48,0.0
1.0,1.0,1.0,1.0,-2.62,116.59,-152.9,175.6,326.35,-33.39,189.99,-46.0,18.78,75.65,-16.51,7.89,51.74,126.66,77.4,-23.28,-263.19,0.0
0.0,1.0,1.0,1.0,6.86,59.53,-32.26,-0.87,-182.55,65.07,26.88,-1.57,-10.68,-50.37,-8.98,87.67,-136.31,109.82,-52.51,-18.78,-42.96,1.0
1.0,1.0,1.0,1.0,-5.33,-9.06,60.72,19.79,-291.8,-19.2,21.35,-39.54,-12.71,11.3,-0.67,90.49,-256.39,-2.9,-56.07,81.63,202.2,2.0
1.0,1.0,1.0,1.0,1.74,60.37,-69.31,165.65,-223.29,43.67,-52.16,-50.94,-18.36,140.4,-8.81,-37.76,-114.79,14.93,6.61,30.35,26.75,1.0
1.0,1.0,1.0,1.0,-8.59,110.33,-21.98,-61.16,100.49,68.43,263.29,46.51,5.94,-13.94,-22.0,3.46,-118.94,-294.83,203.78,58.69,192.72,2.0
1.0,1.0,1.0,1.0,0.04,-124.44,92.82,-117.23,-25.77,-52.98,-111.09,10.83,-9.23,7.54,-3.12,-39.56,-171.13,33.07,-49.55,60.74,-52.7,2.0
1.0,1.0,1.0,1.0,-1.38,-14.3,-81.8,63.78,61.67,-28.38,77.01,26.71,5.18,-44.83,-5.7,36.29,187.78,-103.34,-102.95,-150.78,168.22,0.0
2.0,1.0,1.0,1.0,-0.32,81.37,-12.21,-136.57,131.36,-71.92,6.95,135.16,-17.97,63.15,-0.98,-89.38,115.03,-307.82,-35.35,48.84,43.24,1.0
1.0,1.0,1.0,1.0,4.63,107.97,-96.85,19.71,-17.78,11.43,29.47,81.57,-0.5,85.75,3.47,-125.05,12.4,90.24,-73.43,-35.36,-151.51,0.0
1.0,2.0,1.0,1.0,-0.02,-64.62,20.67,-64.86,-168.13,78.05,64.54,13.25,0.84,162.12,-1.74,1.74,-188.73,142.54,80.11,-15.71,123.39,0.0
1.0,1.0,1.0,2.0,-1.24,96.85,93.05,-65.98,-192.89,-45.62,-110.22,-76.14,11.78,4.77,-27.15,-40.56,-3.56,191.53,229.8,288.64,15.41,0.0
1.0,1.0,2.0,1.0,-4.83,-110.71,-138.6,17.21,-310.12,41.23,-41.33,-20.81,14.79,186.57,3.0,-65.16,-484.61,-91.15,-117.39,-68.99,128.51,1.0
1.0,1.0,1.0,0.0,-0.35,131.71,68.08,-153.55,-252.73,107.22,41.25,-22.89,-2.56,-14.43,10.49,-21.26,-4.22,178.62,118.52,88.05,48.34,0.0
1.0,1.0,1.0,1.0,1.02,-17.91,25.62,-57.02,-136.94,71.87,-26.57,-8.83,18.53,76.98,0.72,-92.57,136.74,-66.85,-106.74,-125.68,152.15,0.0
1.0,1.0,1.0,1.0,-1.77,92.12,50.6,-94.35,29.4,-55.98,59.89,-102.39,15.27,-51.2,1.7,-1.71,-90.06,-119.58,-70.09,95.19,-48.32,0.0
1.0,2.0,1.0,2.0,5.77,253.46,-1.19,-290.16,-644.5,90.44,7.49,139.28,3.28,-36.79,6.25,-3.66,50.39,462.33,-124.43,31.44,83.99,1.0
1.0,0.0,1.0,2.0,-6.53,24.4,-2.86,17.83,-26.42,17.31,33.61,-36.36,-11.63,-61.04,-5.58,-0.96,59.51,133.29,-38.34,-44.73,-34.24,0.0
1.0,1.0,2.0,1.0,1.02,102.99,-71.22,-6.83,140.93,-29.75,82.58,5.27,-14.29,-53.39,-3.26,-72.83,59.11,-41.32,30.73,22.19,-87.75,2.0
1.0,1.0,1.0,1.0,-4.83,214.76,-149.62,-28.47,453.86,-111.88,218.13,-48.72,7.94,-119.8,-3.97,42.19,329.79,178.71,127.16,34.12,-278.99,0.0
1.0,1.0,1.0,1.0,0.76,95.66,73.62,55.37,-279.81,8.11,-159.76,22.97,-10.51,10.63,-1.51,-75.22,-18.87,-108.0,-365.85,-22.34,-98.97,2.0
1.0,1.0,0.0,0.0,0.49,6.65,60.34,71.81,-292.48,43.79,-103.59,50.9,16.12,-97.83,18.53,77.51,54.81,84.31,-25.6,14.71,142.08,0.0
1.0,2.0,2.0,1.0,-0.33,-85.23,-107.03,-150.22,-291.58,67.03,14.73,-47.88,8.11,88.49,3.72,-70.02,-428.48,111.9,-71.17,-70.74,58.1,1.0
1.0,1.0,1.0,0.0,-1.7,-166.66,-93.39,-46.54,-146.65,-47.08,-82.04,-19.06,1.38,34.76,10.4,101.26,-292.81,263.2,-36.98,-28.53,-25.54,0.0
1.0,1.0,0.0,1.0,-2.51,45.78,-19.02,16.32,-73.85,74.84,107.47,0.18,-1.67,-54.52,-10.13,-4.03,38.06,414.6,162.53,-3.93,-42.96,1.0
2.0,2.0,1.0,1.0,-1.29,-75.78,19.5,121.6,292.42,-25.45,63.33,-83.78,-14.84,111.23,6.42,72.07,31.7,-132.32,-68.95,-89.26,-94.84,0.0
1.0,1.0,1.0,0.0,8.07,-105.28,46.62,-100.87,97.27,16.68,-109.15,34.68,25.72,-111.25,5.76,-84.26,-198.25,-202.59,76.93,67.08,-81.83,0.0
1.0,1.0,1.0,1.0,0.38,69.42,21.47,50.02,105.86,20.61,13.68,72.24,-8.34,54.63,7.08,-39.92,185.6,12.94,28.99,-4.62,-88.04,0.0
1.0,1.0,1.0,1.0,2.15,44.41,-166.42,27.22,-493.78,72.66,-53.73,56.27,17.06,77.96,-0.41,-11.15,-187.78,83.1,-140.3,-89.97,179.18,1.0
1.0,0.0,0.0,1.0,-3.56,33.97,-6.97,-133.03,247.37,-6.2,136.24,16.91,-22.93,-7.51,-10.76,-47.9,213.82,213.78,-34.56,-105.16,-179.34,0.0
1.0,1.0,1.0,0.0,4.34,18.96,133.04,19.05,92.77,-39.3,40.56,18.47,6.95,-40.65,-1.73,-97.49,-57.94,265.63,145.5,169.52,-170.3,0.0
1.0,1.0,1.0,2.0,-1.0,-49.59,88.87,46.49,-260.91,-18.32,-15.26,38.32,-13.85,-278.42,1.33,-28.45,-141.79,290.93,-56.69,43.66,70.68,1.0
1.0,0.0,1.0,1.0,0.45,85.32,-51.37,-66.79,-264.9,-147.23,-91.16,42.09,-0.22,225.93,-17.87,110.8,-148.42,62.97,-177.37,127.25,11.59,2.0
1.0,1.0,1.0,1.0,1.27,145.76,90.1,-82.53,-449.71,54.03,-36.49,-36.52,5.76,212.11,-1.55,32.43,-51.43,165.41,-109.58,79.51,80.5,1.0
1.0,2.0,1.0,1.0,0.18,-10.34,-19.51,-42.06,-314.6,-113.8,-51.69,116.25,3.09,-78.01,7.95,61.31,-197.24,161.15,-203.73,45.78,95.88,2.0
1.0,1.0,0.0,1.0,-4.3,-79.23,-45.66,-4.47,-65.52,-23.31,-51.37,79.73,-6.55,-73.33,9.34,111.47,-173.83,-135.17,-107.1,-39.8,55.15,1.0
1.0,1.0,1.0,1.0,-5.31,-8.91,-162.2,-111.65,-196.58,16.58,-84.45,116.67,13.52,79.87,10.46,9.67,-163.62,-113.49,-123.26,-76.19,48.39,0.0
1.0,1.0,1.0,1.0,4.29,-20.45,-0.4,-18.92,-67.97,-62.31,-85.57,42.07,-19.38,-87.15,0.04,-50.43,-179.32,-26.36,-149.65,36.92,-101.85,2.0
1.0,1.0,1.0,1.0,-2.98,38.55,9.66,79.06,86.2,81.02,91.54,28.95,2.51,-171.99,-15.06,-23.81,-94.07,-87.21,9.67,-31.14,-99.58,1.0
1.0,1.0,1.0,1.0,3.04,-5.23,6.66,-11.68,98.04,29.61,143.17,-63.28,21.72,98.74,-3.04,68.0,-28.56,217.39,87.68,-23.14,-67.77,0.0
1.0,1.0,1.0,1.0,-3.11,-64.3,32.24,20.74,168.43,-62.42,-96.15,-162.62,25.66,59.6,22.41,-21.48,-41.17,-52.74,-118.56,-1.22,-222.48,2.0
1.0,1.0,1.0,0.0,-2.82,-87.83,33.19,223.95,79.9,-172.14,-94.81,-41.4,-4.19,36.12,6.26,-15.08,194.87,-84.38,-141.42,-5.14,121.94,2.0
1.0,0.0,1.0,0.0,-8.64,54.41,-93.79,-4.86,-1.79,-88.21,41.93,-8.26,20.62,34.33,-7.75,-8.95,163.66,39.06,7.31,1.28,127.58,0.0
1.0,2.0,0.0,1.0,7.37,-113.81,130.48,-35.28,74.4,50.39,45.67,-1.64,-23.21,26.26,-18.47,97.42,1.91,-35.63,213.68,40.28,171.7,2.0
1.0,1.0,1.0,0.0,2.8,63.78,-76.0,-112.29,113.9,-16.71,241.74,72.41,17.0,-0.79,22.28,54.19,31.07,154.94,46.66,-50.61,29.86,0.0
0.0,2.0,0.0,1.0,-0.29,187.44,-78.2,-77.13,-266.85,-37.54,-14.6,-31.43,29.84,-111.58,4.7,-115.59,-57.68,-139.14,-228.55,28.92,40.91,2.0
0.0,2.0,1.0,1.0,4.55,-64.61,22.97,71.1,136.5,-43.86,46.54,52.76,2.85,-52.14,-1.72,26.3,88.37,-110.3,-65.1,-69.82,82.01,2.0
1.0,1.0,1.0,1.0,-2.9,129.67,-37.55,-152.83,-435.14,-74.3,14.78,-24.93,-14.15,56.3,-9.72,28.73,3.21,153.69,-274.29,-7.27,197.67,1.0
0.0,1.0,0.0,1.0,-4.59,-77.75,75.06,88.59,268.61,-9.34,-21.99,-54.95,-26.4,224.23,17.35,-56.04,-155.0,-314.14,-52.39,11.6,-165.92,0.0
1.0,1.0,1.0,1.0,4.28,-109.94,52.24,67.49,-5.76,-51.87,-19.53,31.68,-9.85,-17.61,0.69,-31.4,130.2,90.2,-20.39,-45.71,156.32,2.0
1.0,1.0,1.0,1.0,4.8,10.18,7.41,-87.25,-18.15,-5.55,-68.72,-9.8,-15.49,138.12,4.44,-126.44,206.15,16.49,-79.6,-57.52,6.0,0.0
1.0,1.0,1.0,1.0,0.5,60.5,-25.31,-96.02,-132.1,6.04,8.07,37.89,14.71,83.28,-11.75,-37.72,-130.66,-85.97,-141.52,-8.93,-6.1,2.0
1.0,1.0,1.0,0.0,-0.56,-92.83,19.84,2.14,172.21,-119.27,11.67,-14.75,-18.26,28.19,2.38,10.11,74.7,-169.8,-135.32,-53.55,85.18,2.0
1.0,1.0,1.0,1.0,0.78,-44.2,174.49,163.45,-233.09,66.34,-206.6,112.93,12.35,-33.02,-1.06,16.3,194.26,117.28,-160.05,-52.58,-4.03,2.0
1.0,1.0,1.0,1.0,1.66,-94.37,-16.7,-77.94,-186.79,-14.68,57.85,43.34,-4.82,85.44,2.46,33.73,-212.58,308.91,-17.47,-24.96,88.53,1.0
2.0,1.0,1.0,1.0,5.49,-100.07,-2.9,-90.26,-38.41,-84.94,49.36,70.43,9.61,-89.67,3.92,17.68,-164.34,-13.11,72.52,63.18,221.23,0.0
0.0,0.0,1.0,1.0,3.25,69.54,36.12,9.18,17.48,9.96,-18.32,112.1,-2.47,40.04,12.49,46.52,-4.73,-245.97,115.1,119.61,62.9,1.0
1.0,1.0,1.0,1.0,5.53,-102.24,53.11,120.84,-64.37,-28.48,-92.57,6.52,16.02,-16.84,-3.53,-18.06,-140.65,84.13,1.72,49.47,-18.72,2.0
1.0,1.0,1.0,1.0,-4.94,114.36,51.93,-142.96,225.55,-62.46,-4.77,31.21,19.58,-23.96,-8.68,-17.48,369.42,96.86,109.75,89.73,-138.76,1.0
1.0,1.0,1.0,1.0,0.39,196.65,122.24,-25.28,93.83,-116.85,-43.39,-34.7,-4.2,96.0,-17.05,-22.7,166.21,-196.46,96.99,283.69,-43.39,1.0
1.0,0.0,0.0,0.0,-0.51,-19.16,-165.3,-98.84,-193.95,-102.54,70.27,28.03,-6.73,-29.34,-1.95,-32.45,-192.6,273.01,-67.29,-16.01,105.23,2.0
1.0,0.0,1.0,1.0,1.57,150.38,172.55,-61.83,-141.02,-26.82,-69.69,56.33,11.63,84.74,-1.94,39.18,318.29,152.75,250.0,257.05,132.56,1.0
0.0,1.0,1.0,1.0,1.39,-40.83,51.23,-91.36,161.9,-54.82,27.63,7.37,5.84,-53.58,-8.11,56.08,229.15,-248.97,-191.59,-124.8,109.59,2.0
1.0,2.0,1.0,1.0,-5.36,2.44,-12.18,6.71,49.42,-58.27,33.27,72.48,-10.06,-73.12,7.99,17.32,122.02,14.44,10.58,-0.82,85.96,2.0
1.0,2.0,1.0,1.0,3.84,50.62,29.64,-21.84,-19.91,-68.45,33.51,83.56,1.57,119.99,-2.27,56.46,-196.62,-165.3,15.2,148.57,41.56,1.0
