cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
2.0,2.0,-380.73,-127.94,-349.3,-8.85,-22.8,-28.03,85.61,-60.28,53.56,63.24,-109.57,-131.54,-10.56,41.67,-15.38,-146.84,112.97,2.0
1.0,2.0,243.21,-79.31,32.91,6.05,-320.73,10.93,50.76,-48.27,64.65,104.21,40.73,-123.03,46.79,-54.02,206.56,23.02,20.59,2.0
1.0,2.0,218.83,-18.7,25.27,-5.74,-189.23,-33.8,-33.82,-35.82,159.59,-82.04,-55.15,-43.56,-75.78,-103.66,16.97,-130.01,93.99,1.0
1.0,1.0,-1.89,81.66,275.06,-10.77,164.11,-16.49,-37.64,28.03,-101.23,-45.98,-26.86,28.31,-47.43,-59.83,-82.3,-12.44,-43.96,1.0
1.0,1.0,238.06,0.16,-30.53,-0.78,-210.22,-16.14,-55.17,-17.8,54.66,42.7,-100.1,-70.68,19.88,-15.03,-13.66,-177.95,-87.25,1.0
2.0,1.0,-177.11,16.87,14.17,5.28,31.78,-31.42,60.95,5.51,104.04,-74.23,11.92,180.81,18.27,76.84,4.59,-18.52,52.79,0.0
2.0,1.0,346.39,-16.52,-363.56,-1.76,-190.17,5.42,-27.72,-85.65,-79.88,80.2,117.5,50.83,-72.97,202.24,80.96,156.11,59.94,1.0
1.0,1.0,56.29,38.1,134.7,2.21,-42.8,29.57,-35.99,-111.71,-71.11,82.55,140.0,-12.79,-37.8,25.31,5.05,-105.06,40.26,0.0
1.0,1.0,366.3,-20.26,-98.88,5.83,-339.06,17.34,-77.63,-51.92,53.41,143.84,42.31,-123.89,-99.12,-33.42,41.52,-215.19,-2.02,1.0
1.0,1.0,102.64,-4.61,-111.85,5.8,-84.7,-46.04,-65.16,-18.45,-96.17,39.66,-69.91,-141.88,9.58,-44.65,-10.01,-170.49,-2.31,1.0
2.0,2.0,-321.15,-21.23,-4.82,-7.95,120.71,-10.52,33.42,-130.77,7.83,156.41,-54.09,-74.25,-183.74,112.6,1.44,121.67,-49.88,2.0
2.0,2.0,-99.23,-69.86,-231.67,3.99,-234.67,-31.98,-11.57,47.15,11.52,59.09,31.11,-18.65,-21.11,-118.79,17.22,149.8,-11.67,0.0
2.0,1.0,12.73,-12.3,-16.34,-0.44,-151.98,11.59,9.78,-117.81,-120.25,1.18,76.62,-34.36,13.12,4.75,-33.36,-151.04,-42.83,1.0
1.0,1.0,146.42,-29.2,-117.3,-9.5,-360.47,-21.84,-54.26,0.53,-14.27,142.41,82.94,31.14,-36.67,-79.6,75.37,301.53,-124.74,2.0
1.0,1.0,-198.15,-23.48,-53.21,4.8,-9.83,-45.99,60.26,-211.53,-115.67,-16.39,60.61,-2.39,-72.11,-72.62,102.91,-7.69,30.73,0.0
2.0,2.0,3.59,-8.35,19.38,4.33,145.23,-3.2,-1.98,0.9,-123.96,-83.0,2.63,-87.23,38.31,196.17,-23.28,52.54,25.66,2.0
3.0,1.0,-122.07,19.06,-6.62,-6.07,-303.24,22.78,-113.97,68.45,-104.22,10.52,21.28,38.4,5.68,210.04,-77.02,60.78,92.62,1.0
2.0,2.0,-9.31,-57.21,-150.79,6.91,-300.85,2.18,57.93,75.6,-151.63,-59.94,-24.23,50.81,-151.52,-22.86,19.92,174.85,22.37,0.0
1.0,1.0,316.5,65.79,108.82,3.18,-91.49,-21.7,-27.95,-71.97,99.92,70.71,27.59,107.86,63.72,-100.3,-25.33,103.86,-80.09,0.0
2.0,1.0,32.51,8.61,-82.49,-1.57,-180.85,53.72,-50.58,46.51,70.6,12.01,-89.42,88.68,119.07,49.65,37.69,115.97,-159.88,1.0
2.0,1.0,51.74,44.55,18.3,-7.14,-83.04,-22.94,-46.82,-101.51,-52.51,65.5,-67.17,140.28,16.96,-42.9,-88.31,190.23,113.18,1.0
0.0,2.0,17.55,48.88,179.18,-0.02,508.67,-20.97,38.27,5.05,61.35,-37.14,-24.93,-112.57,-71.11,-116.6,46.87,-86.34,3.47,0.0
1.0,1.0,195.16,58.92,-8.18,-1.21,250.13,55.14,-58.9,-77.34,-12.11,11.55,68.55,-41.08,-11.24,-99.18,-65.71,187.32,-17.31,0.0
1.0,1.0,96.5,5.52,-36.31,-5.34,-71.28,-4.97,-11.15,42.5,187.81,104.64,-42.39,-8.65,-108.77,-46.58,-70.75,-35.35,83.29,1.0
1.0,2.0,-276.6,-45.45,-142.73,5.05,-24.97,-26.33,-31.06,134.71,39.43,93.49,12.59,-50.96,-127.88,-179.38,-27.6,54.84,-33.48,0.0
2.0,1.0,26.05,-0.98,-97.51,-3.29,-115.66,-3.12,-30.48,-169.41,-37.06,0.46,-116.42,-44.25,-123.77,156.11,-4.04,50.98,-173.37,1.0
2.0,1.0,140.3,-53.02,-230.14,-9.59,-201.39,4.65,-43.28,99.77,2.88,30.83,-91.36,-129.93,-0.51,-20.68,9.79,-186.79,-119.28,1.0
2.0,2.0,158.95,-69.88,-255.42,2.86,-125.63,19.68,-66.26,225.28,-41.42,-61.24,-78.59,-224.07,85.51,-3.88,-110.23,-51.65,-17.84,1.0
1.0,1.0,-100.63,14.19,119.86,-0.43,-120.13,-46.23,4.5,-46.01,-12.62,66.2,113.77,-80.07,26.85,-248.23,-107.64,-41.33,5.71,2.0
1.0,1.0,11.57,6.09,-33.58,4.14,54.49,-9.02,-57.2,108.64,37.95,-53.68,-30.58,-71.88,-38.59,-93.69,-82.2,-87.58,-26.24,2.0
0.0,1.0,370.01,69.81,240.18,3.96,120.03,-32.71,-0.83,-87.81,103.99,-10.2,-25.89,54.16,-91.6,-120.66,178.39,157.4,72.35,2.0
2.0,2.0,135.5,-60.47,-187.69,-3.28,-51.83,-0.82,-25.84,-12.99,33.19,-13.9,97.75,-95.55,-51.71,30.37,18.78,1.55,-37.86,2.0
1.0,0.0,-36.3,86.2,111.74,-3.91,88.05,-9.87,-49.96,71.87,213.05,72.54,-153.04,54.33,-83.82,-53.55,107.24,57.55,38.85,1.0
2.0,1.0,-21.4,-31.68,-319.33,-3.3,-252.17,8.98,-125.34,-6.89,18.81,80.63,17.29,21.54,55.81,-25.18,148.29,184.78,-54.22,2.0
1.0,1.0,66.87,-24.64,-56.77,2.15,-155.33,29.41,-8.47,222.52,23.7,197.83,-76.23,-56.51,64.91,-81.51,-118.21,-33.27,141.23,2.0
1.0,1.0,159.19,4.44,44.31,-1.87,-185.25,-12.93,-33.2,-43.52,-22.7,-51.75,-26.53,-34.12,-85.05,-130.07,21.17,-201.26,-126.55,1.0
2.0,1.0,-142.67,-18.72,-166.06,0.64,-129.23,-3.3,-3.72,-6.42,-43.15,-27.85,-73.47,103.09,-36.92,-92.14,-49.17,176.46,-90.06,0.0
1.0,2.0,226.05,8.4,-100.81,2.76,387.6,10.78,1.12,36.22,-76.2,117.72,20.27,-149.76,-92.84,-85.26,-169.77,32.42,-3.85,0.0
1.0,1.0,265.84,-4.36,50.66,2.6,-226.38,34.87,-11.07,80.73,28.52,-105.08,169.65,-24.37,-26.24,59.43,35.07,29.14,1.0,1.0
2.0,1.0,-11.81,1.89,-122.21,-2.19,-95.49,-43.41,74.59,-40.27,-33.94,-103.91,-56.84,123.28,10.67,120.62,-242.25,-137.4,-61.25,0.0
1.0,2.0,-8.1,-65.62,-100.27,2.71,-235.23,37.9,29.71,33.1,-110.49,-91.85,-50.77,85.07,69.95,-140.56,-225.1,281.47,-24.98,0.0
2.0,1.0,89.18,30.21,-13.78,-7.44,-180.65,16.56,-39.07,-60.93,25.3,-12.7,-101.55,164.08,-24.29,2.63,91.47,-35.18,110.99,1.0
1.0,2.0,127.63,-69.85,-114.57,-0.72,-302.67,-49.82,16.98,109.44,79.0,-125.42,141.51,-50.84,49.79,-89.86,66.79,163.08,-26.89,2.0
1.0,1.0,2.17,42.43,153.2,6.88,232.67,12.58,7.87,84.27,-70.85,73.3,-50.62,-133.96,-97.54,-51.41,4.68,154.63,13.37,0.0
1.0,1.0,127.01,40.24,65.49,1.0,-39.78,-12.35,-31.1,58.34,-164.69,49.2,81.49,5.39,-13.12,-11.34,94.44,71.16,-15.15,0.0
1.0,2.0,256.35,-17.14,-101.91,-6.66,171.82,-27.6,-126.89,-91.56,-43.07,-26.28,29.95,-183.32,66.3,59.36,-122.58,-58.37,-251.63,0.0
1.0,1.0,-82.59,31.98,21.27,-10.47,193.12,21.1,-28.78,-44.94,5.34,142.74,-0.09,-38.0,-52.52,-47.66,40.1,45.94,-98.91,1.0
2.0,1.0,53.03,-17.74,-242.1,3.92,-15.75,8.24,-80.97,73.17,-99.86,-117.5,-36.96,-197.87,-97.26,-1.62,-39.99,-146.63,-155.44,1.0
1.0,2.0,276.91,-21.74,55.07,-5.74,11.1,-17.61,-30.31,-25.92,-76.23,60.28,33.09,-106.77,4.62,-8.0,41.37,130.43,-34.41,2.0
1.0,1.0,46.31,5.3,25.79,5.55,7.81,2.24,-64.89,69.56,28.83,-144.8,48.54,-145.21,-50.13,-34.79,77.64,124.8,11.95,0.0
2.0,2.0,-77.19,-19.9,86.92,-1.97,-257.05,47.79,-39.17,31.21,73.72,-49.5,-99.05,-2.93,-34.85,-61.76,-9.22,246.5,-70.93,1.0
2.0,1.0,253.37,26.83,-67.59,-0.38,19.16,-18.36,-3.47,-5.0,-1.72,63.73,-44.5,-55.86,-89.82,142.68,44.72,38.73,-212.77,1.0
2.0,2.0,-33.87,-60.64,-71.61,10.04,-255.59,-9.11,-52.46,-101.5,18.79,-5.17,46.74,-141.54,44.89,-73.97,-88.68,138.92,-94.65,2.0
2.0,1.0,9.71,-1.8,-88.73,-3.6,-179.64,12.61,-38.23,16.17,77.93,-152.7,-11.95,94.55,-8.83,-23.43,2.11,247.43,-29.18,1.0
2.0,2.0,14.89,-65.97,-162.55,7.2,-299.32,6.06,31.01,-31.98,-22.52,41.74,-142.48,56.88,62.27,13.18,46.83,137.72,55.7,0.0
2.0,1.0,55.39,40.53,55.79,-3.08,132.87,32.07,-22.68,4.18,61.2,-40.03,85.29,5.47,-36.99,89.88,80.97,222.03,31.66,2.0
1.0,1.0,102.66,22.06,45.2,-1.44,-19.68,-20.41,-50.5,17.27,5.49,-94.52,48.38,-62.76,153.36,-135.59,-106.97,-84.84,21.7,1.0
2.0,2.0,-94.59,5.41,50.35,-6.2,226.32,24.45,-1.2,-38.56,0.76,-61.33,64.04,-83.12,162.48,158.51,14.5,234.56,-183.3,2.0
2.0,0.0,27.68,65.94,73.96,13.74,-169.37,4.32,-67.6,81.43,-95.98,9.24,-11.46,151.15,30.84,140.33,-77.03,31.97,135.96,0.0
2.0,1.0,-218.87,4.57,-52.9,-0.11,32.82,-13.25,1.58,-192.63,38.11,98.0,-27.36,21.23,-82.78,68.77,122.92,84.91,39.52,2.0
1.0,1.0,239.16,61.98,-141.45,9.4,311.8,-7.95,-3.03,0.11,-107.19,2.31,-148.79,-31.32,-99.1,-52.17,41.42,255.75,-54.41,0.0
1.0,2.0,89.37,-31.91,39.34,3.86,176.26,-30.83,1.69,-5.46,67.77,-32.89,-54.9,-196.63,-54.98,70.18,-17.19,-303.81,-36.94,0.0
1.0,2.0,226.9,-27.28,-68.38,-2.34,-8.41,30.96,14.77,-27.54,80.84,76.67,-40.57,-23.46,-98.87,-89.55,-63.4,93.09,-3.09,2.0
1.0,1.0,9.52,-19.82,-67.95,2.18,-36.86,7.47,8.67,-75.57,-243.86,104.31,-68.15,-50.24,-202.34,-57.06,35.15,15.14,-139.5,2.0
2.0,2.0,148.02,-66.7,-303.05,0.51,-370.32,41.31,-108.81,107.33,-17.02,-36.47,43.45,-10.89,-79.85,14.5,61.34,265.72,-3.69,2.0
2.0,2.0,-93.8,-7.01,-30.95,-2.82,-17.92,39.93,57.76,-26.66,35.76,-15.43,-70.31,143.5,58.87,9.26,-26.72,13.49,107.21,0.0
2.0,1.0,-195.23,12.87,39.04,-10.27,-96.97,74.34,-28.12,1.81,85.59,142.54,-29.3,30.35,-27.32,81.2,144.35,138.23,-58.72,2.0
2.0,1.0,2.1,49.52,12.83,9.96,47.6,-75.18,-18.31,18.77,89.88,93.23,81.99,28.82,-19.96,131.24,-67.86,-213.68,-58.8,1.0
2.0,2.0,90.32,-65.91,-289.69,-4.33,51.99,-19.08,-30.76,-57.31,103.48,-75.17,-32.25,-89.41,163.37,113.64,21.83,-104.15,-19.05,2.0
1.0,2.0,-74.75,-151.17,-91.18,2.3,-287.03,52.35,99.66,105.47,-13.42,16.66,-2.41,-318.04,45.33,-89.4,-59.18,-190.11,44.32,2.0
0.0,1.0,178.86,42.03,64.59,7.77,340.34,7.28,26.1,-70.9,-0.85,24.74,-8.84,-144.8,59.96,-181.67,18.58,310.75,71.07,0.0
1.0,3.0,28.39,-54.94,8.13,0.31,282.46,11.92,50.18,76.33,117.26,-60.77,-161.09,-154.36,-53.93,50.9,56.95,185.52,-17.04,2.0
1.0,2.0,279.05,-4.02,-89.43,6.41,111.72,-4.6,-25.35,-52.08,-110.6,136.64,-50.13,2.6,90.6,-73.68,37.74,80.26,-26.21,2.0
2.0,2.0,57.45,-92.46,-300.57,5.11,-408.79,0.85,-7.09,130.39,55.44,-95.76,88.55,-25.34,-62.0,-20.87,-24.3,67.56,122.26,0.0
1.0,2.0,336.21,-21.34,-65.71,1.09,-221.89,-43.92,-18.06,-25.63,59.51,83.84,74.23,37.23,18.17,-23.05,-63.23,199.21,164.21,1.0
1.0,1.0,201.87,20.23,-62.76,-9.58,-4.72,-66.13,4.47,224.4,-73.68,13.49,-73.97,29.68,93.18,26.09,90.52,187.04,-33.48,1.0
2.0,1.0,-87.09,-8.12,-20.62,2.12,-219.25,-5.84,-46.86,92.68,-69.73,-87.73,49.98,25.3,25.2,113.9,-84.79,45.68,-1.81,1.0
1.0,2.0,-69.43,-45.92,30.89,-5.47,-100.98,15.92,100.0,21.22,-25.4,58.58,-185.23,85.73,2.84,-65.88,-213.01,94.66,-121.36,0.0
2.0,2.0,-346.28,-96.98,-275.7,-12.12,-98.18,-0.46,46.15,77.11,43.37,52.03,-71.68,-88.08,-34.49,80.73,-55.67,-126.29,26.84,0.0
2.0,1.0,18.28,-17.37,-168.4,-8.48,-177.57,-37.07,-97.97,35.63,36.61,138.67,-46.52,-1.92,118.03,-6.97,-43.55,240.98,38.65,2.0
0.0,2.0,498.03,51.1,183.89,6.31,340.87,-46.1,17.98,-242.93,-2.83,75.71,-7.26,31.68,-12.26,-103.7,-155.82,234.25,-5.35,1.0
2.0,2.0,-19.09,-69.77,-65.76,8.03,-343.01,-15.64,-62.58,-63.31,-68.17,-97.48,47.52,-162.26,75.48,-29.96,7.98,119.14,-78.95,2.0
1.0,2.0,1.39,-47.49,-195.36,-1.03,-74.92,4.85,8.74,-7.32,-53.36,-0.15,-37.25,-35.57,12.25,-65.35,-79.33,214.78,118.02,2.0
1.0,1.0,151.29,27.87,34.73,3.89,-82.03,31.25,-42.7,-94.33,18.29,63.69,68.78,-67.63,61.18,-19.49,-74.47,-39.67,-50.86,1.0
1.0,1.0,621.94,70.66,-225.84,9.01,-40.83,-14.36,-57.2,-41.31,-8.71,-0.68,-25.96,283.72,-158.42,36.51,-45.59,217.04,91.64,1.0
1.0,2.0,-29.38,-28.72,-61.54,-9.29,138.2,24.97,33.05,103.71,141.62,92.46,13.61,-97.63,53.51,-44.21,60.55,375.83,120.24,2.0
1.0,1.0,154.69,45.63,0.69,-1.85,43.88,-47.11,-23.88,30.77,-21.39,-11.11,-49.29,142.17,45.58,-74.33,-3.37,151.05,50.9,1.0
1.0,2.0,-0.86,-77.76,-151.15,-2.52,-315.94,33.55,30.33,70.37,44.74,-73.33,12.16,22.44,22.56,-73.48,27.67,164.38,-16.22,0.0
1.0,1.0,-117.24,3.95,55.34,3.66,96.93,-6.63,-17.01,-25.96,15.36,44.26,-124.72,-93.08,23.67,-68.19,83.16,-83.18,53.31,1.0
2.0,1.0,53.48,-34.2,-224.99,1.17,-168.82,36.45,-3.88,14.2,-20.4,-191.22,-107.78,-76.04,-28.27,51.4,-36.11,-68.3,21.73,1.0
1.0,3.0,296.78,-68.23,-326.08,3.29,197.59,-28.15,-25.41,99.17,7.15,84.82,-93.43,-55.65,-43.84,106.49,89.5,39.63,-36.98,2.0
1.0,1.0,274.61,-30.42,-37.85,0.74,-224.18,4.24,-67.88,83.87,88.81,-130.91,-44.91,-129.02,-58.4,-52.96,-10.16,-168.62,64.14,1.0
1.0,2.0,-170.34,-47.84,-136.22,-7.61,133.79,28.5,91.21,113.23,-4.85,3.51,38.81,-47.87,-140.35,-88.45,-37.15,40.07,-82.24,2.0
2.0,2.0,222.91,-18.94,-161.06,14.27,-247.56,22.91,-103.73,60.81,75.24,145.87,34.18,49.47,-77.08,61.21,-101.13,344.17,-2.83,2.0
1.0,2.0,-84.23,-65.06,9.31,3.7,-163.7,11.82,56.54,29.43,-29.48,39.93,-20.6,56.14,93.66,-48.89,-150.0,132.33,201.6,0.0
2.0,1.0,-205.21,15.46,30.71,14.57,73.01,-64.53,64.44,-76.47,33.64,224.38,-156.4,151.86,22.7,-15.05,-190.94,9.92,135.26,0.0
2.0,1.0,149.55,0.56,-187.62,-4.85,-337.89,23.72,-74.2,-273.16,-123.94,49.6,-27.12,177.19,15.62,112.31,-36.61,-23.03,-45.41,1.0
1.0,2.0,165.15,24.24,-19.09,3.76,381.21,23.19,46.62,-24.94,80.24,-9.82,22.07,-17.22,117.91,-20.64,-26.62,167.25,-21.96,2.0
1.0,1.0,300.64,33.16,-35.73,9.25,-25.38,33.67,-51.46,110.47,185.03,-38.63,3.15,-21.12,26.39,-54.37,-69.25,202.44,55.53,0.0
2.0,2.0,84.4,-57.24,-170.29,-13.27,-359.48,25.2,12.83,31.3,-13.88,-19.16,6.89,154.78,-71.79,64.74,22.59,111.19,-35.67,0.0
1.0,2.0,274.3,-18.02,40.83,-0.78,-195.46,-42.83,27.74,163.87,-74.2,-260.28,29.7,100.89,-25.27,-52.51,-59.33,105.49,44.61,1.0
2.0,2.0,-198.41,-11.49,82.4,4.72,275.59,0.28,57.4,-94.53,21.95,22.23,56.44,-111.85,-126.1,193.55,-110.87,-32.69,-63.7,2.0
2.0,1.0,-283.78,-0.75,-127.82,-3.08,40.87,-14.52,44.55,145.68,12.28,-5.78,-22.29,7.42,-24.99,8.09,-43.54,66.11,1.89,2.0
2.0,1.0,-37.85,2.02,-74.47,6.8,-78.83,17.37,11.14,67.08,69.54,-28.37,-136.01,-27.69,-34.05,-20.53,187.34,-97.67,-45.47,1.0
2.0,2.0,-56.11,-56.62,-49.54,-7.76,-148.64,20.0,48.38,142.17,-41.17,136.26,85.87,90.47,-6.37,24.0,-6.7,33.17,-85.34,0.0
2.0,2.0,-307.19,6.24,33.96,4.25,89.43,33.21,21.2,-155.41,106.65,2.67,-11.11,127.45,129.74,-32.72,34.18,98.84,89.79,0.0
1.0,1.0,79.83,26.28,11.95,-3.78,-101.94,-9.27,-52.75,54.15,-46.18,104.89,83.72,153.06,-33.44,-53.23,16.26,64.27,-26.82,1.0
1.0,2.0,-66.0,12.3,172.62,2.29,21.16,8.46,10.08,43.37,-4.52,191.26,87.43,10.18,16.12,-166.7,64.79,-125.5,20.57,1.0
3.0,0.0,-189.14,-4.14,-278.32,5.26,-159.96,-10.13,-42.0,-157.48,-28.78,-1.9,86.98,43.79,-51.88,38.09,98.28,53.35,46.56,0.0
2.0,0.0,317.58,94.38,-134.49,1.72,244.18,26.77,-1.42,-27.6,-129.43,35.86,78.11,111.0,89.98,128.99,-19.51,-1.85,109.01,1.0
1.0,2.0,-17.62,-62.71,-53.85,-0.12,-173.75,-16.57,95.32,11.61,100.46,-111.05,129.04,26.27,136.81,48.34,14.21,-49.94,16.27,0.0
1.0,2.0,-78.67,-89.22,-199.84,6.18,-272.84,-48.34,-15.41,-2.07,-38.83,151.13,-113.38,-4.3,5.82,-176.66,66.53,300.04,-52.88,0.0
1.0,1.0,211.18,84.49,18.33,0.45,324.65,-69.93,-85.44,213.34,4.84,-186.42,18.66,-42.67,-176.39,-170.19,50.85,382.06,-114.14,0.0
2.0,1.0,-71.57,2.03,12.54,2.79,8.7,18.59,-7.73,-97.36,10.25,-59.62,-88.82,-212.25,28.98,70.94,-62.31,320.49,-78.7,1.0
1.0,1.0,-200.15,-5.57,-25.76,7.37,-19.24,18.21,58.6,139.95,131.09,-70.01,58.34,107.16,152.75,-69.11,-42.77,171.39,-153.22,0.0
2.0,2.0,190.95,-1.02,-81.24,-9.17,-112.1,-15.97,-39.97,151.59,40.0,14.9,9.89,40.64,37.07,28.2,-53.7,96.79,72.97,1.0
2.0,1.0,-276.17,-39.73,-260.13,-12.73,-59.07,-7.39,20.97,-80.42,-25.54,-108.52,30.77,-11.95,-57.31,41.61,-10.46,33.32,-36.12,2.0
1.0,2.0,-244.85,-8.52,116.69,6.28,36.66,17.08,80.49,-122.86,36.24,107.57,-76.36,141.82,-10.36,-50.61,-60.0,190.54,41.27,0.0
1.0,1.0,187.2,-0.1,85.87,2.37,-177.19,18.03,-37.16,46.56,32.89,-110.66,75.81,-76.89,-89.79,50.0,-5.65,21.25,-0.16,0.0
2.0,2.0,-13.46,-65.16,-171.83,-13.11,-280.64,-53.8,12.0,-86.67,-80.9,-82.94,44.03,66.09,176.33,-0.39,64.44,76.7,-3.96,0.0
2.0,2.0,99.0,-117.3,-329.01,8.33,-311.6,3.97,-17.68,-134.8,-70.21,73.88,-83.59,-103.9,20.25,-50.64,-220.64,133.51,-200.22,2.0
2.0,2.0,-195.56,-76.01,-88.71,-8.0,-127.64,-42.16,17.57,-24.32,23.83,-92.83,-112.49,-112.34,-49.48,77.37,71.33,69.46,81.24,2.0
1.0,2.0,388.23,-28.74,-41.77,4.93,-113.64,51.15,-13.21,-12.96,-51.88,118.01,-33.1,-6.3,6.61,0.96,-206.55,172.6,-75.55,2.0
1.0,1.0,19.94,73.3,87.53,-12.61,496.71,-9.89,18.65,15.98,-5.37,-36.79,61.81,-45.33,-49.99,-131.38,-152.43,66.75,-72.22,0.0
2.0,1.0,239.37,30.87,-17.94,1.17,-305.04,55.97,-65.25,-147.9,35.58,22.36,-97.06,62.42,57.91,29.6,112.53,23.2,-3.9,0.0
1.0,1.0,21.78,39.32,61.26,-13.8,-28.24,-28.69,8.82,-144.4,88.88,53.12,-82.66,29.24,-9.58,-39.08,-13.88,27.66,9.94,1.0
1.0,2.0,-132.34,-31.89,52.01,-3.41,214.41,57.99,51.5,1.9,90.96,-19.08,-236.72,-131.16,-23.73,15.1,12.33,322.97,-84.05,2.0
2.0,1.0,-262.35,40.21,24.92,2.47,95.56,48.76,36.94,85.01,-31.64,-144.18,-42.09,198.88,75.62,30.5,56.77,28.62,-99.17,0.0
2.0,1.0,-141.69,76.57,93.95,2.39,-22.88,-1.83,-62.0,80.07,38.53,122.83,159.21,179.93,-24.62,-2.65,-42.47,-62.57,-97.98,1.0
1.0,2.0,422.01,21.96,-99.59,-8.7,75.84,18.21,-113.72,0.2,22.79,-145.11,31.62,-111.26,52.79,-97.38,-105.25,301.07,-117.92,0.0
2.0,1.0,250.84,38.16,-126.86,-0.48,-109.95,-50.91,-30.83,61.83,182.32,86.09,-60.13,180.63,1.5,77.94,13.87,86.51,118.48,1.0
2.0,2.0,-219.78,-27.07,-64.54,-13.13,84.26,13.21,54.14,21.46,-1.7,30.58,-139.5,-67.87,135.72,5.0,-23.96,156.3,-25.06,2.0
1.0,2.0,-28.67,-61.98,-104.07,-5.89,-184.24,-33.37,59.66,-77.01,80.47,-171.85,-59.76,43.74,64.96,-41.95,-141.51,70.68,-61.74,0.0
1.0,1.0,72.88,20.23,72.94,-10.1,134.48,32.12,-45.32,148.91,-17.25,-28.29,-45.54,-114.63,-89.41,25.75,19.6,48.75,-54.8,0.0
1.0,1.0,298.58,14.09,-51.53,-0.24,87.75,-56.95,-33.67,-36.91,-64.45,56.06,-6.9,-76.69,141.89,51.75,41.66,-35.41,25.11,0.0
2.0,3.0,281.36,-53.4,-345.37,3.54,-34.21,57.35,-67.05,-16.18,115.45,-4.45,-56.9,37.67,17.48,71.1,15.64,331.71,93.07,2.0
1.0,1.0,170.82,31.34,62.16,-4.21,-81.19,-9.64,-23.94,-119.51,4.67,-99.48,58.4,-39.7,39.81,-125.0,8.35,209.93,16.13,0.0
1.0,2.0,149.74,20.76,121.77,-11.82,303.84,57.16,-22.88,-54.97,46.94,-6.05,-38.57,-180.04,45.82,-68.29,-85.9,67.31,-7.44,0.0
1.0,3.0,173.1,-90.31,-141.5,10.04,-95.75,-1.28,18.47,-34.56,-6.61,80.97,-110.01,-141.81,26.11,-39.46,-38.46,60.83,-21.02,2.0
2.0,2.0,-125.59,-117.78,-289.17,-5.82,-347.84,40.35,-44.36,-5.06,-62.09,13.39,-133.81,-171.94,-59.63,-18.52,-25.66,99.87,135.73,2.0
1.0,2.0,191.85,24.63,89.58,3.19,200.61,37.29,9.85,78.62,-78.59,54.79,-16.28,-107.86,-25.5,-42.36,-97.14,18.27,35.2,0.0
2.0,2.0,-192.19,6.54,22.49,6.41,60.33,-13.89,52.55,169.56,-35.8,47.21,-35.1,131.49,-2.89,26.43,1.98,-4.28,39.26,0.0
2.0,1.0,-321.9,37.27,-140.93,-3.12,156.93,53.29,-33.9,89.16,-70.57,-107.69,56.0,93.84,-16.14,-160.29,-32.58,67.39,19.91,0.0
1.0,2.0,107.38,61.02,30.99,2.75,507.5,-0.91,-45.09,-76.72,4.96,-48.75,-73.44,-48.04,-47.2,-78.86,-132.7,-84.14,17.46,0.0
1.0,2.0,-174.89,-43.25,62.75,1.29,-41.01,-10.39,82.29,-8.95,7.46,221.14,-24.62,54.19,30.98,-220.02,42.58,313.83,-107.39,0.0
1.0,3.0,-43.59,-60.71,13.69,4.0,223.49,-37.93,77.22,2.56,-79.02,4.39,-37.4,-164.07,3.85,-65.99,89.76,330.91,-162.19,2.0
1.0,1.0,155.31,86.25,29.49,-1.1,288.63,-1.24,-16.29,-50.91,140.63,47.48,-80.75,-8.88,-103.51,-170.44,135.78,286.81,-19.09,0.0
1.0,2.0,224.6,-7.97,-108.5,-5.25,152.4,18.93,-40.65,47.8,57.44,178.56,51.13,-20.81,25.19,-49.49,-110.57,144.72,172.18,2.0
2.0,1.0,130.09,-13.11,-190.02,-9.45,-152.36,-18.07,-83.91,-7.13,50.54,16.36,46.91,-188.25,9.45,8.48,15.33,-241.97,26.95,1.0
2.0,1.0,-179.47,-14.7,-154.9,-1.11,-40.14,17.58,-0.52,51.27,31.92,-103.07,-5.15,43.41,0.43,-88.35,-121.79,18.07,1.04,0.0
2.0,2.0,-61.21,-96.23,-300.98,5.28,-35.54,21.16,-73.06,-14.01,-160.49,-83.73,110.35,-190.07,160.64,61.83,103.97,-83.82,-97.5,2.0
1.0,0.0,152.57,113.39,51.87,-9.03,266.5,-21.12,-40.11,91.57,-90.44,18.42,-53.55,91.13,-15.14,-141.68,-29.25,263.31,-11.49,0.0
2.0,2.0,-231.57,-20.47,33.99,5.74,-41.0,-24.42,55.3,6.62,92.98,97.8,-58.94,87.33,3.22,-38.14,-80.15,206.91,-5.35,0.0
2.0,1.0,195.01,-7.67,-174.65,-11.29,-176.9,-16.86,12.29,157.4,129.7,10.24,-178.61,29.38,-18.12,74.65,-1.82,110.43,-25.17,1.0
2.0,2.0,19.85,-39.27,-203.01,-3.0,65.31,24.64,6.54,-81.0,14.25,28.49,18.9,-7.89,19.41,61.72,-59.04,-68.74,69.94,2.0
1.0,1.0,9.12,47.7,179.12,-11.91,251.22,-13.58,-36.05,-138.19,110.82,-82.37,-21.88,-75.62,-64.68,-57.6,-54.76,14.58,81.51,0.0
