cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,target
1.0,1.0,-1.23,-18.58,-39.03,18.16,-226.52,-14.12,19.12,-26.6,-82.79,-91.22,-5.75,16.58,18.6,0.0
1.0,1.0,-8.87,-29.31,-27.45,-11.82,182.12,44.0,1.88,1.99,-1.29,43.45,-67.67,-19.76,4.31,0.0
1.0,1.0,-5.58,-28.26,38.93,-33.02,10.69,-7.19,31.44,12.13,-14.21,139.95,-31.11,-8.19,0.78,0.0
1.0,1.0,-0.59,-1.16,-14.3,24.1,309.61,86.88,-28.2,1.22,59.83,48.89,-9.31,-33.12,0.74,0.0
1.0,1.0,10.89,-21.7,13.23,-14.7,-153.15,-106.35,-8.17,40.85,33.32,22.05,-3.16,15.12,46.18,1.0
2.0,0.0,-14.61,-46.93,77.33,-56.72,432.08,55.42,-29.59,-3.16,60.89,-216.8,-73.64,0.35,-7.83,0.0
1.0,1.0,0.32,-44.97,-40.57,4.67,-268.81,-1.43,17.88,-28.2,-23.06,37.03,-7.09,29.91,6.52,0.0
1.0,1.0,-5.45,-75.58,-52.68,70.62,14.31,18.32,1.44,-11.47,-105.82,-157.29,-55.59,6.19,-2.79,0.0
0.0,1.0,20.09,7.76,-37.95,107.37,-61.14,-17.12,-38.87,21.9,14.51,34.81,-5.83,3.76,72.17,1.0
1.0,0.0,-0.52,8.91,0.94,45.1,-98.17,15.17,4.61,-31.66,-81.31,-41.84,19.92,15.27,-15.45,0.0
1.0,1.0,3.26,25.26,-3.96,-0.62,231.32,18.69,-12.55,-15.45,-134.9,57.94,75.05,-98.76,-42.62,1.0
1.0,1.0,13.91,-17.33,-111.82,30.7,-114.14,52.33,0.35,14.13,15.11,-102.05,26.19,-14.37,59.09,1.0
1.0,1.0,8.91,34.17,41.83,27.87,-290.39,-54.03,21.04,-14.04,123.03,-117.59,-34.8,-15.09,21.2,1.0
1.0,2.0,14.4,-18.15,-16.77,-4.07,-287.98,-63.12,-3.03,-1.65,224.89,285.11,-13.39,-25.11,-9.87,1.0
0.0,1.0,19.06,5.83,-15.82,34.78,33.91,78.82,-23.03,39.73,159.68,-39.97,-9.49,22.99,-9.08,1.0
1.0,1.0,7.45,14.55,-106.31,-11.57,-266.52,74.5,14.32,-38.91,93.75,-34.11,38.95,-9.06,-10.76,0.0
1.0,1.0,2.75,4.42,-160.74,40.6,-61.34,-50.83,-17.95,43.93,18.18,46.38,38.26,3.15,15.55,1.0
1.0,1.0,-8.63,20.15,-1.62,41.19,46.93,-30.13,20.51,22.8,106.4,120.29,-6.33,-23.74,7.8,0.0
0.0,1.0,14.08,-16.28,-17.82,31.9,-11.88,36.28,-37.95,10.74,-10.14,116.2,11.8,49.54,6.04,1.0
1.0,2.0,-4.52,-16.39,65.0,24.48,-59.32,-14.74,25.46,-10.07,-208.59,-13.03,78.62,33.18,20.68,0.0
1.0,1.0,-3.61,3.23,53.88,-22.52,105.09,47.26,13.18,-12.15,-85.75,141.42,60.46,-3.88,9.63,0.0
1.0,1.0,10.11,32.75,-144.22,-10.12,-387.95,26.07,8.55,-11.65,123.7,105.56,44.14,31.44,-5.8,0.0
1.0,1.0,9.93,7.73,1.36,-29.59,-92.48,-11.97,-21.42,20.35,85.03,107.04,-15.8,49.05,-48.86,1.0
1.0,1.0,-8.08,-17.56,29.67,3.13,318.51,153.55,-6.71,-25.34,-101.48,83.7,-56.34,13.3,-17.89,0.0
0.0,0.0,9.52,34.51,-86.25,-12.9,96.65,97.18,-29.29,46.71,128.54,-91.74,10.96,55.34,-2.28,1.0
1.0,1.0,15.52,-14.11,-205.27,50.73,-150.06,177.65,-1.51,-41.75,268.8,146.74,-6.48,-73.58,29.37,0.0
1.0,1.0,-7.11,-17.39,-17.18,13.49,13.24,72.01,48.89,-26.48,-238.39,-115.37,-57.09,-32.83,-8.63,0.0
1.0,1.0,-5.96,17.44,113.84,-30.78,74.94,46.26,8.97,-18.7,-78.02,-117.83,30.68,50.77,-6.31,0.0
1.0,1.0,-1.07,-16.44,-41.5,-26.97,-167.85,11.2,24.56,-5.27,-126.46,109.89,36.26,34.38,-9.51,1.0
1.0,1.0,-7.29,-44.47,-30.94,-63.12,-74.46,-7.0,30.02,-31.72,-153.4,23.9,50.07,-37.62,16.69,0.0
1.0,2.0,-6.03,15.39,-112.94,-97.34,-242.32,4.04,44.61,-12.11,50.1,35.33,-48.96,-22.26,7.74,0.0
1.0,1.0,16.24,-16.43,-105.68,3.98,-122.08,116.86,30.56,21.28,108.6,228.06,30.47,-37.25,-53.66,1.0
1.0,1.0,9.37,2.85,-9.0,-59.02,13.15,-3.26,-26.62,18.12,74.33,84.58,1.01,10.67,16.97,1.0
1.0,1.0,16.49,28.6,-140.98,33.52,-263.3,130.57,15.24,-52.66,127.69,75.27,41.32,-62.8,-44.44,0.0
1.0,0.0,15.04,-6.27,-48.8,-14.65,-108.39,-77.31,-17.27,16.58,-72.73,105.18,10.19,-41.59,-17.21,1.0
1.0,1.0,11.55,34.56,-188.76,-80.22,-116.65,-80.66,-21.04,36.04,19.43,18.13,12.88,-62.86,-28.6,1.0
1.0,1.0,-20.1,13.84,94.21,-14.01,542.2,111.2,7.0,12.03,-182.35,-20.9,12.25,8.75,-3.32,0.0
1.0,2.0,-18.16,4.06,-27.57,-18.35,564.19,46.91,-21.62,1.64,-363.56,-47.23,49.53,-52.18,-11.53,0.0
1.0,0.0,-10.73,29.28,80.72,-48.24,49.02,-76.28,-2.93,-8.88,-197.49,68.8,10.53,35.13,3.42,0.0
1.0,1.0,-2.04,10.79,-69.59,-1.4,17.84,109.51,34.15,-17.71,-115.64,-16.15,-32.55,-30.5,33.85,0.0
1.0,2.0,-7.59,-9.46,35.17,-6.47,119.29,54.25,-5.17,-32.14,-152.56,-124.36,77.69,25.89,9.23,0.0
1.0,1.0,3.11,38.78,-71.33,-39.08,-245.5,35.7,19.14,-19.36,41.54,-47.27,-63.06,19.42,-0.88,0.0
1.0,1.0,-4.55,26.53,-57.5,-61.78,-165.57,18.61,36.48,-3.64,61.81,5.07,-81.35,-0.13,-31.61,1.0
1.0,1.0,-3.28,7.11,104.72,9.48,27.34,23.66,28.23,-8.1,-123.67,-39.7,34.3,18.0,-22.97,1.0
1.0,1.0,-6.67,6.8,87.64,46.15,178.42,57.83,-3.68,-15.14,33.56,68.36,39.66,16.87,20.54,0.0
1.0,1.0,4.86,-20.06,-83.91,42.48,-304.72,58.41,31.9,-36.82,-106.51,36.03,-25.43,16.47,5.06,0.0
1.0,1.0,12.03,-7.92,-15.03,25.28,-129.68,108.51,28.36,18.78,365.0,-14.03,37.97,-8.35,29.0,1.0
1.0,0.0,2.89,-26.04,-21.13,-59.57,123.56,-12.69,-17.68,37.03,82.89,6.73,28.88,-11.95,-3.66,1.0
1.0,1.0,13.28,9.16,140.7,-69.64,-52.95,-28.43,-5.57,-32.51,-236.55,298.1,-35.33,-8.14,-30.67,1.0
1.0,1.0,-7.55,-7.66,-20.12,-62.78,-112.86,-17.36,38.45,-9.91,-242.34,-26.63,15.16,9.68,19.1,0.0
1.0,1.0,9.24,18.97,0.77,20.67,-71.3,8.09,-11.23,32.61,221.91,-183.4,-1.4,35.58,4.75,1.0
1.0,2.0,-17.61,-33.13,-160.55,75.01,-334.97,-47.24,59.99,-0.93,-110.17,-154.68,-66.55,32.24,24.18,1.0
0.0,1.0,24.88,-31.83,-1.4,-26.88,-172.05,-0.42,-15.91,8.39,1.82,-32.24,91.22,-7.08,26.16,1.0
1.0,1.0,2.31,-5.49,-69.53,15.26,70.92,126.53,21.78,55.02,75.3,-87.62,1.14,49.29,-2.94,1.0
1.0,2.0,-19.22,29.72,19.1,13.71,208.2,-40.38,3.91,16.48,-218.53,99.64,-26.92,31.08,0.46,0.0
2.0,1.0,-24.63,32.67,77.29,22.61,625.03,51.32,-10.59,38.43,118.73,1.41,-16.14,-26.07,13.83,0.0
2.0,1.0,-22.96,25.51,161.29,-81.85,629.96,11.57,13.06,64.3,4.19,-16.37,35.14,-22.4,-3.88,0.0
1.0,1.0,-4.63,6.94,-56.1,54.44,-49.49,48.01,26.2,19.3,-205.04,57.12,28.34,65.37,34.4,1.0
1.0,1.0,-1.68,34.96,-247.29,26.6,134.31,-22.43,-23.16,34.14,-115.06,24.96,-3.31,-74.33,-71.72,1.0
1.0,1.0,8.68,-22.55,-23.61,32.72,-86.82,23.97,-9.12,16.12,107.06,-79.4,-15.12,32.77,-1.09,1.0
1.0,1.0,20.14,44.83,56.11,7.38,-54.54,31.19,-24.81,18.29,166.81,-80.89,7.29,26.32,-8.25,1.0
0.0,2.0,43.18,-37.79,-70.36,73.05,8.13,162.03,-57.51,32.71,218.62,88.39,30.68,-3.92,-42.86,1.0
1.0,1.0,0.38,-4.53,-98.79,-15.56,-79.28,89.33,25.66,-17.47,97.89,150.65,-28.01,-38.18,18.7,0.0
1.0,0.0,3.83,-45.7,-87.73,12.93,46.8,7.47,-27.45,38.53,199.26,161.25,-69.35,11.7,39.46,1.0
1.0,1.0,2.17,-43.98,-52.74,54.06,-37.31,77.5,36.26,42.35,97.43,-13.0,23.5,17.23,14.07,1.0
1.0,1.0,-0.78,-47.31,69.27,-35.76,-42.12,29.46,-3.73,-32.99,24.71,10.61,-15.73,34.6,3.16,0.0
1.0,1.0,4.66,6.33,-92.85,22.07,-196.84,41.24,28.43,-2.22,-33.54,93.11,-12.2,-1.63,10.78,1.0
1.0,2.0,-3.83,-8.95,117.62,-18.04,234.33,51.4,-4.21,-7.69,59.87,32.21,9.58,-8.2,-13.61,1.0
1.0,1.0,3.85,-25.15,-100.62,-56.85,-154.53,7.11,-16.97,-4.75,121.1,-80.01,-84.52,24.04,13.88,1.0
1.0,2.0,-3.04,20.07,-8.36,38.37,56.74,-20.96,-9.18,27.34,-165.93,-12.51,64.11,56.44,-42.42,1.0
1.0,1.0,-4.65,-51.56,55.48,-15.62,-67.84,-57.88,23.36,7.32,33.98,132.37,44.83,-3.89,14.64,0.0
1.0,1.0,-2.33,-47.45,65.71,19.28,211.96,149.02,-26.49,-65.87,-158.96,-161.31,52.8,34.72,-16.84,0.0
1.0,1.0,8.9,29.29,-40.79,28.42,-111.44,50.76,10.43,13.76,-25.79,39.09,-81.76,29.34,20.08,1.0
1.0,1.0,12.76,-39.02,18.21,-68.5,-225.32,-168.53,11.7,23.13,-16.21,-64.17,-4.24,-72.41,19.13,1.0
1.0,2.0,-5.75,18.04,-26.38,-99.62,-203.27,22.5,42.55,-17.92,-124.7,132.6,-15.9,34.68,-38.24,0.0
1.0,1.0,-4.4,21.81,-110.64,-18.89,124.4,-51.9,-2.48,30.13,-118.89,-61.62,77.01,-62.14,-9.88,1.0
2.0,2.0,-16.83,-39.02,-20.89,-40.93,266.33,18.27,-8.12,14.08,190.7,-173.08,41.35,-20.87,20.83,0.0
1.0,1.0,1.97,20.09,69.54,-9.65,-208.83,-89.52,2.16,-8.3,212.51,-79.16,51.13,6.21,43.13,1.0
1.0,1.0,-6.64,16.83,-130.26,10.37,-175.35,60.25,63.16,15.51,-53.13,-65.33,-21.9,3.24,16.75,1.0
1.0,1.0,-1.76,-23.72,-84.85,-42.79,190.05,51.52,-26.91,26.64,139.68,-13.22,20.16,-3.23,37.92,1.0
1.0,1.0,-1.39,6.09,-35.87,-8.83,-117.24,41.45,37.83,-29.46,-45.23,-41.01,45.9,-42.25,-16.35,0.0
1.0,2.0,-14.99,3.47,2.97,20.99,3.02,-29.12,23.35,-6.65,-327.58,180.08,-51.28,46.59,-61.52,0.0
1.0,1.0,-8.9,-64.17,25.3,-54.31,90.94,6.69,6.24,-15.9,-135.91,19.39,-58.1,2.91,-13.02,0.0
1.0,1.0,14.79,49.44,-116.49,-9.47,-557.28,44.22,38.53,-55.67,45.59,58.14,-126.86,-7.98,-25.74,0.0
1.0,2.0,-2.91,39.13,-85.04,-0.29,-213.06,-12.72,46.16,10.97,-147.74,186.88,1.08,8.38,21.55,1.0
2.0,1.0,-4.87,-62.91,-152.91,-13.67,-119.49,136.53,46.83,16.11,363.49,-119.07,46.03,-8.01,12.78,1.0
0.0,1.0,-4.16,-3.31,29.65,12.85,-69.53,-48.45,15.83,18.23,-342.02,-22.21,57.54,78.2,6.84,1.0
0.0,1.0,7.44,-23.18,22.06,45.31,-18.47,-27.8,-22.17,-2.25,-323.63,14.91,-53.91,48.12,-8.54,1.0
1.0,2.0,-9.76,-40.42,25.94,3.89,-86.0,-57.16,21.07,-4.02,-133.08,-183.45,32.42,31.23,24.3,0.0
1.0,1.0,1.0,7.2,-129.98,12.34,18.7,29.76,-16.27,2.19,70.75,-128.45,30.44,-25.79,13.27,1.0
0.0,1.0,12.48,-54.77,-121.57,8.44,-69.41,-16.39,-29.27,-15.36,-336.3,5.14,-61.95,-20.0,2.14,1.0
2.0,1.0,-12.65,7.08,-5.71,-9.12,188.51,40.4,18.94,-28.2,-230.94,-35.04,14.71,-46.89,42.57,0.0
1.0,1.0,0.18,7.39,-25.38,-92.93,-77.27,-14.03,20.7,22.11,-102.88,63.5,9.14,18.92,-1.56,1.0
2.0,1.0,-4.96,-42.3,-95.74,63.87,313.42,73.84,-16.07,-5.99,15.77,24.24,-5.42,-92.92,-35.8,1.0
1.0,0.0,-5.6,23.68,-68.04,5.46,103.88,-31.22,-6.31,26.73,-204.98,-108.52,13.22,8.04,-9.54,1.0
1.0,2.0,-15.11,-13.57,21.86,-5.59,278.32,28.94,-2.41,-0.06,-78.37,38.59,-70.71,-3.19,-23.88,0.0
0.0,1.0,11.23,-7.77,30.37,4.21,-563.88,-6.78,41.45,-53.74,-226.49,69.69,-1.07,82.87,-27.79,0.0
2.0,1.0,-7.21,7.96,-179.4,0.75,188.03,35.43,-16.4,37.34,266.74,-108.84,20.42,-55.3,41.89,1.0
2.0,2.0,-2.83,-2.87,-49.17,57.88,168.14,29.51,-20.57,3.89,154.45,-27.16,-9.32,-39.36,-50.77,0.0
1.0,1.0,-8.82,-2.65,-23.93,-28.39,-175.85,-55.17,19.33,-12.04,-209.01,-11.9,92.98,49.89,1.14,0.0
1.0,1.0,5.35,12.17,-39.8,34.39,-378.46,-23.56,23.11,-34.96,-105.95,-42.38,-57.31,28.5,-18.36,0.0
0.0,2.0,38.04,2.09,17.65,-8.15,-95.25,66.78,-52.84,14.04,240.11,73.81,-54.31,-0.35,-7.29,1.0
1.0,1.0,-7.49,-12.28,-155.93,26.83,-244.63,35.73,42.96,-2.65,52.09,67.55,36.94,10.22,4.53,1.0
1.0,2.0,-3.98,56.42,-38.66,-20.44,-87.66,71.89,32.55,5.2,133.55,-77.5,-34.35,22.45,-13.93,0.0
1.0,1.0,4.73,-54.09,-6.59,-38.88,165.83,19.37,-13.88,-23.57,-195.33,-151.11,-27.11,-76.4,3.75,1.0
1.0,1.0,-0.55,-59.47,24.81,-9.05,-83.15,71.89,67.79,4.69,-172.94,50.31,-13.63,-1.97,-4.99,0.0
1.0,1.0,-10.66,-19.74,-30.95,15.6,-153.59,-35.34,41.59,-7.76,-257.09,79.82,80.65,26.47,16.7,0.0
1.0,1.0,3.75,18.41,-44.87,-34.42,36.38,48.93,-13.0,27.25,104.03,-20.87,56.43,35.65,10.28,1.0
1.0,1.0,-7.38,-10.76,-45.36,-43.12,-164.72,26.32,40.76,-14.71,-134.78,-71.07,-26.74,28.93,15.66,0.0
1.0,1.0,1.77,-7.05,-55.27,-62.79,207.87,28.67,-33.69,47.53,197.41,-112.59,-25.49,4.38,-20.09,1.0
2.0,0.0,-9.83,-25.82,72.84,26.89,176.33,-30.96,21.49,38.29,121.16,-75.46,-68.75,-25.08,-12.47,0.0
1.0,2.0,-14.28,-1.79,-16.29,-1.27,238.71,0.88,7.17,-3.71,-294.61,-127.17,26.65,-25.04,34.74,0.0
1.0,1.0,4.2,18.07,15.8,-79.82,-184.47,77.8,48.0,-24.46,-158.59,-39.34,-43.55,16.72,-38.64,0.0
1.0,1.0,-7.86,-38.09,-20.58,-24.94,-17.03,23.86,38.7,-0.07,-60.35,7.99,30.39,-14.72,31.33,0.0
1.0,1.0,3.53,13.37,-24.45,22.77,-59.7,-51.24,4.84,-7.27,-77.21,27.93,31.64,-54.64,-1.95,1.0
2.0,1.0,-3.5,-22.63,-13.24,10.14,115.65,34.61,-1.7,-11.29,58.83,-49.29,-7.53,-39.83,28.29,0.0
2.0,1.0,-6.8,22.21,47.95,26.64,160.45,5.26,12.15,6.24,240.65,-62.37,10.32,-65.91,48.04,0.0
1.0,0.0,3.46,16.36,-69.84,-85.34,67.03,143.6,22.81,-18.25,54.57,-122.6,-25.19,-59.46,39.15,0.0
1.0,1.0,-1.48,14.59,-35.71,26.75,-150.75,20.97,32.25,-36.86,-86.87,-40.84,-19.41,-35.0,-47.94,0.0
1.0,1.0,-4.51,10.26,-117.63,41.64,352.39,120.05,-25.28,8.66,54.55,53.89,-70.16,-50.04,30.44,0.0
1.0,1.0,-2.09,-7.48,25.32,27.56,369.34,-3.47,-13.76,30.6,-124.84,61.32,-13.63,-65.39,23.68,1.0
2.0,2.0,-18.13,-24.49,73.38,31.93,498.17,99.86,-18.77,-13.87,-88.28,-31.2,79.0,1.58,6.04,0.0
1.0,1.0,8.22,-48.01,6.31,-27.73,-67.24,20.54,6.2,21.67,38.35,41.87,-10.51,22.64,-22.19,1.0
2.0,1.0,-4.03,-19.15,-22.35,42.52,27.52,67.45,26.93,-17.02,58.19,44.94,-71.51,-43.08,5.7,0.0
0.0,1.0,12.15,58.56,-79.69,9.34,-25.91,-111.45,-26.12,46.77,-358.43,146.28,-41.61,0.74,-41.58,1.0
1.0,1.0,1.2,-8.36,-71.23,-9.67,-112.19,69.79,24.15,-40.36,-165.5,70.48,-4.0,-23.86,-4.15,0.0
1.0,1.0,14.16,-24.94,-16.7,-7.4,-145.28,1.57,-12.73,17.59,241.73,-46.48,-44.85,7.06,19.13,0.0
1.0,2.0,-5.31,0.04,-25.38,12.5,-14.71,4.86,16.11,-18.37,-90.07,295.49,-3.71,-23.37,-6.89,0.0
1.0,1.0,18.29,-7.44,-140.02,26.25,-448.04,52.08,12.39,-37.77,113.58,153.51,-54.71,-10.88,1.38,0.0
1.0,2.0,-8.94,46.9,134.85,24.51,102.43,18.35,24.95,-11.99,-309.91,35.24,-13.89,51.08,-24.93,0.0
1.0,2.0,-29.62,-24.29,-10.08,51.64,708.17,26.9,-21.2,38.2,-301.14,-157.74,-102.59,-17.88,0.06,0.0
0.0,1.0,12.4,-20.67,-130.46,-24.88,25.08,125.82,-2.36,27.76,-174.39,12.09,-71.77,30.25,-11.48,1.0
1.0,1.0,2.25,11.83,4.65,-28.06,-228.84,-83.91,13.37,-13.65,-121.62,37.46,18.82,2.54,1.64,1.0
1.0,1.0,-8.93,-11.49,166.11,47.13,70.12,-38.88,51.07,30.64,-185.86,-70.56,-61.25,29.54,-15.73,0.0
1.0,1.0,17.24,-3.25,2.15,32.3,-225.08,2.23,2.47,-8.18,96.34,-8.68,-41.04,-14.63,-1.51,1.0
1.0,1.0,-1.07,30.53,121.09,-7.89,-107.29,-28.92,36.53,-9.01,-307.29,-31.97,6.25,45.52,14.35,0.0
1.0,1.0,10.68,18.41,-57.86,-17.38,-262.03,-24.67,-5.14,-13.5,205.95,26.87,12.1,-18.02,37.68,1.0
1.0,1.0,14.84,-5.24,-29.0,-13.86,-152.11,82.41,19.37,1.01,220.64,36.15,9.55,-28.77,4.49,1.0
1.0,1.0,9.1,20.34,15.63,11.41,-163.07,15.27,19.29,18.08,113.79,-10.47,-36.41,20.3,-9.21,1.0
1.0,1.0,-26.06,14.99,75.93,4.19,328.13,-28.64,39.79,3.42,-401.4,-73.76,-65.92,-26.64,-35.87,0.0
1.0,1.0,-2.86,-40.69,-73.96,14.52,12.65,80.9,29.3,-17.43,-37.83,-52.42,-121.72,-48.64,1.46,0.0
1.0,0.0,-10.59,16.67,122.84,24.73,144.08,-45.31,-10.21,-17.86,-180.0,28.56,-13.03,31.44,15.03,0.0
1.0,2.0,0.06,24.21,0.5,14.2,-328.64,-21.82,70.29,-10.05,-301.81,-3.67,-93.27,19.35,46.69,0.0
1.0,1.0,23.05,-33.47,-62.2,22.24,-181.25,71.5,21.91,22.35,86.62,-44.94,34.85,-37.29,-66.21,1.0
1.0,0.0,1.41,-27.24,-45.06,52.48,-29.24,-81.75,6.41,21.55,-96.32,40.3,-79.97,-46.72,20.24,0.0
0.0,1.0,17.22,-9.92,54.51,53.11,-65.1,-15.22,-19.88,38.99,68.92,27.36,-5.76,46.74,-36.65,1.0
1.0,2.0,-3.21,18.21,39.94,7.53,-36.63,-37.43,-24.53,-39.26,-16.04,34.56,36.83,18.91,0.65,0.0
1.0,1.0,-17.77,-28.27,-21.62,-14.21,470.54,7.94,-22.21,21.75,-138.34,43.12,-16.76,-35.02,12.01,0.0
1.0,1.0,6.38,7.37,-20.4,32.61,-89.14,-62.2,-13.03,31.92,19.23,-111.93,51.26,25.95,-9.67,1.0
1.0,1.0,4.84,27.84,-82.44,3.87,-98.95,63.81,7.44,11.78,83.91,108.82,0.19,23.51,75.91,1.0
1.0,0.0,-3.43,9.99,-61.7,29.49,188.07,101.11,7.24,-13.77,-51.78,20.02,28.47,-54.28,-11.57,0.0
0.0,1.0,22.97,8.25,44.19,-60.06,-313.22,-116.68,-4.03,-20.41,-253.29,-71.98,3.23,-32.59,-16.01,1.0
1.0,0.0,-3.96,-7.47,-134.27,-6.37,-115.39,163.11,62.04,19.64,283.21,-30.34,0.22,-0.8,-3.84,1.0
1.0,0.0,8.42,-1.53,-137.17,-4.69,8.84,226.02,22.68,39.55,350.98,102.62,19.71,25.63,28.46,1.0
0.0,2.0,13.82,-31.21,63.67,-54.17,115.87,86.5,-12.21,40.13,-75.12,-153.21,7.1,67.81,0.55,1.0
1.0,1.0,-16.67,2.95,-28.39,-82.55,408.54,86.19,16.6,8.28,-224.6,-136.28,19.82,-45.26,24.76,0.0
1.0,1.0,2.59,12.53,-66.82,-17.62,-57.74,129.95,31.5,15.19,-77.08,8.38,-67.06,52.53,-2.72,1.0
1.0,1.0,-0.77,29.19,-26.31,38.16,0.93,95.78,39.08,-29.62,-116.4,-242.26,51.86,-49.02,-20.0,0.0
1.0,1.0,-0.95,-20.99,7.92,-67.21,-88.45,68.56,25.25,-21.33,-61.52,-13.89,-35.1,27.59,42.29,0.0
0.0,1.0,31.71,-29.21,-174.15,55.7,-721.41,-207.36,-18.74,15.9,-202.45,222.99,-11.34,25.62,46.53,1.0
1.0,2.0,0.06,-4.18,-55.75,-8.22,-93.25,31.25,14.11,-18.13,-28.11,129.42,-90.18,-12.26,-5.5,0.0
1.0,1.0,-4.01,5.85,20.02,-36.4,135.87,131.52,12.73,-27.9,-74.59,137.68,-13.79,8.23,-35.95,0.0
2.0,0.0,-12.07,9.22,19.71,-1.41,272.27,97.1,8.85,5.38,90.63,-159.7,22.7,-4.09,-8.0,0.0
1.0,1.0,13.42,2.75,18.39,54.47,-259.09,-65.15,-0.05,2.19,3.81,-24.36,-17.36,13.43,23.82,1.0
0.0,1.0,6.08,-4.33,24.13,5.75,-51.42,-132.52,5.08,22.2,-378.46,-22.15,15.23,-23.86,15.28,1.0
1.0,2.0,-8.53,28.4,25.96,-11.64,197.79,78.69,9.5,1.82,39.72,72.13,-28.95,1.63,-1.8,0.0
1.0,2.0,5.75,38.66,-134.82,-16.34,-241.43,-99.77,-0.72,38.5,195.87,-101.91,64.76,-23.1,-42.27,1.0
1.0,2.0,3.42,-2.35,-80.36,-11.4,-10.07,-27.66,-8.09,-12.7,-272.79,-143.76,44.92,-39.04,28.45,1.0
1.0,0.0,1.52,54.48,20.75,-20.88,-242.57,-25.14,20.12,-26.61,-165.82,51.03,36.81,39.47,-12.94,0.0
1.0,2.0,2.46,-5.79,39.47,-56.0,354.16,107.92,-29.9,-27.53,-168.71,-19.07,-51.98,-38.66,-28.67,1.0
1.0,2.0,1.46,-26.8,-32.93,44.31,315.41,28.78,-18.84,1.92,-118.26,23.26,45.09,-97.2,19.3,1.0
1.0,1.0,4.58,4.67,-85.11,54.55,-178.16,1.95,5.03,-8.78,111.02,32.96,39.18,-18.46,-7.72,1.0
1.0,2.0,-3.38,26.94,-30.42,35.37,-235.95,-51.09,29.24,-13.52,37.67,96.18,-13.99,-10.89,35.81,1.0
1.0,1.0,-4.55,-36.74,100.51,26.13,445.1,117.48,-18.11,-32.54,-213.62,25.5,25.21,-34.42,-22.57,1.0
0.0,1.0,7.26,28.05,-11.65,-32.52,-101.26,-65.72,-12.76,15.18,-263.16,-87.26,-49.78,42.0,30.38,1.0
1.0,1.0,-7.62,-7.66,11.31,-35.07,68.17,1.42,45.7,21.56,-92.84,-47.04,-42.11,-36.92,6.44,0.0
1.0,1.0,1.99,-1.97,6.79,-11.43,317.02,50.38,-30.19,3.49,-297.14,-74.27,-13.41,-10.38,-2.78,1.0
1.0,2.0,-3.98,18.76,1.16,-3.53,9.78,36.45,22.59,2.58,57.8,-2.44,43.34,-6.59,1.07,0.0
1.0,2.0,-0.71,-35.0,13.35,-69.03,-60.76,-9.3,-3.35,17.28,57.05,-146.59,-76.31,60.52,-31.62,1.0
0.0,1.0,19.51,-6.6,-145.43,-44.59,-531.44,-89.85,-25.29,17.73,90.34,123.78,55.14,83.15,-14.33,1.0
0.0,1.0,5.18,-100.94,-83.54,-1.81,133.17,187.18,20.63,61.13,99.62,-50.22,75.5,52.82,-54.46,1.0
1.0,1.0,-2.0,-33.62,-164.8,-46.02,-180.8,175.59,60.35,-0.41,213.54,82.15,-92.98,-2.59,-31.16,1.0
1.0,2.0,-0.78,-33.39,52.94,9.81,40.51,117.19,3.52,-48.9,-177.71,-127.19,77.63,43.74,1.61,0.0
1.0,2.0,7.46,-37.44,-141.7,-45.15,110.02,8.41,-35.99,16.35,-144.3,14.81,27.09,-33.2,-57.88,0.0
1.0,2.0,-9.53,9.94,22.64,13.28,-134.88,-35.21,57.56,20.51,-57.45,41.78,7.27,18.56,15.58,1.0
1.0,1.0,5.97,21.63,-24.41,-41.9,30.53,109.29,5.95,30.21,164.35,37.12,14.33,38.94,23.95,1.0
1.0,2.0,-0.78,-49.62,99.12,-55.88,45.89,37.08,1.93,-19.86,20.48,-193.2,-44.81,20.73,-26.88,0.0
1.0,1.0,-10.1,-1.78,134.76,34.68,180.47,-20.43,5.88,1.56,-128.82,49.89,-10.15,24.82,49.64,0.0
0.0,1.0,14.61,-11.36,-111.48,-24.13,-363.06,-82.06,-21.92,22.61,-3.45,51.07,81.54,63.69,-48.06,1.0
0.0,2.0,1.82,40.24,34.95,-3.32,-118.47,-175.96,23.51,0.5,-726.54,-42.82,25.43,-20.97,17.98,0.0
1.0,1.0,9.42,-71.64,-81.95,-13.91,-108.74,43.29,10.36,11.11,-109.3,-46.64,67.52,6.84,-10.13,1.0
1.0,1.0,16.43,-67.52,-150.97,-102.65,-321.64,86.87,4.73,-16.04,216.44,25.26,-21.31,-3.9,-15.14,0.0
1.0,1.0,-20.12,42.77,-9.18,-23.3,220.0,-42.4,-4.4,10.43,-393.34,-19.86,7.24,48.8,-9.94,0.0
0.0,1.0,16.58,-39.0,-44.31,-4.78,-175.73,-61.4,-25.32,-0.07,-237.31,18.74,61.78,13.33,-44.47,1.0
1.0,0.0,-12.21,-22.62,160.83,23.26,322.49,84.31,44.24,22.79,-193.9,-73.83,17.13,22.12,-34.72,0.0
1.0,1.0,14.17,-36.9,-99.68,31.06,74.32,125.44,-32.46,42.97,216.09,-101.36,29.45,44.58,-20.65,1.0
1.0,1.0,-11.06,-17.3,108.72,-17.6,185.58,35.93,10.41,-14.0,-255.6,128.31,67.26,43.65,10.53,0.0
