cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,target
1.0,2.0,-218.31,85.45,-59.44,96.14,5.34,-4.9,38.89,48.6,7.34,121.24,66.93,26.41,96.31,-261.23,3.49,-0.21,-44.36,-35.8,1.42,2.0
1.0,2.0,76.12,80.56,33.52,95.68,27.86,126.19,-33.16,-35.27,4.49,-149.38,78.43,-26.23,-75.22,59.72,-2.25,53.66,5.58,-92.36,3.7,0.0
0.0,2.0,-114.69,129.92,-79.74,40.86,87.68,-143.39,37.64,68.22,-2.51,43.89,28.91,55.18,39.76,-306.57,5.41,-69.4,-20.78,-31.83,11.59,2.0
2.0,2.0,323.68,79.81,-45.12,50.19,-31.1,-11.87,30.47,16.47,-3.23,-335.79,105.12,2.22,-100.6,-205.12,14.88,-74.89,3.5,-59.3,21.67,1.0
2.0,2.0,-88.31,-80.45,43.17,-0.6,49.22,-123.37,11.6,65.93,-6.02,-122.55,-71.96,35.85,-98.63,108.39,-3.31,46.26,-28.69,84.59,-11.81,1.0
1.0,1.0,-303.03,150.09,-8.17,127.28,-21.72,-48.98,11.26,-35.13,13.82,104.74,125.48,-24.88,-15.57,-88.88,-7.54,39.05,-50.13,85.69,15.92,0.0
2.0,1.0,92.38,95.01,16.05,117.28,-64.56,219.18,28.57,55.38,-2.83,-112.21,27.61,-13.75,-93.44,-240.24,-1.18,17.2,34.31,121.55,-6.22,1.0
2.0,1.0,-429.9,20.57,-40.98,63.26,-3.88,-38.95,35.33,34.75,0.07,199.64,-56.13,-13.43,42.27,-69.06,11.76,-45.02,13.35,97.65,-8.51,2.0
1.0,2.0,34.37,38.58,-4.16,-21.3,85.44,69.05,-52.21,-17.98,5.94,99.46,105.78,-11.35,-19.24,-98.55,3.72,41.34,23.5,-164.95,-34.53,0.0
1.0,1.0,-25.87,107.19,-61.18,-47.88,10.4,238.17,19.15,76.6,2.93,127.35,70.36,-22.87,13.03,-315.97,8.39,70.83,-58.23,29.15,35.35,2.0
2.0,1.0,382.76,-168.42,1.04,109.64,61.35,-171.32,14.17,55.92,0.48,11.41,46.83,-91.5,-78.56,-222.44,8.92,-113.42,-43.43,-41.44,-11.07,0.0
1.0,0.0,25.19,45.66,60.5,-94.71,-38.34,-140.98,64.22,49.93,-3.67,241.07,70.64,15.74,-183.39,-385.5,-1.4,-79.4,23.98,59.64,-69.22,0.0
2.0,2.0,101.03,-86.81,48.79,87.78,33.11,-72.01,-5.86,37.88,3.12,-114.54,-115.08,-39.45,-23.46,60.26,11.37,-14.97,62.24,77.36,-18.28,1.0
1.0,1.0,-62.58,123.5,-67.49,-15.3,-45.43,211.05,9.03,5.45,-0.16,12.19,163.55,-25.71,89.33,-172.22,-3.18,146.37,9.11,-39.36,23.33,2.0
1.0,2.0,259.77,158.75,17.91,56.43,37.35,209.16,31.34,-29.22,4.76,428.69,-128.73,-64.13,29.38,-1011.3,-2.86,67.26,-25.42,130.8,-1.58,0.0
1.0,1.0,258.24,-3.37,21.71,-33.54,-87.49,82.26,58.91,-36.46,6.31,-17.37,70.85,54.37,91.04,-324.31,-0.53,-73.09,-36.47,37.19,19.68,1.0
1.0,1.0,96.78,113.87,49.77,-53.59,-7.44,55.42,37.79,41.03,2.96,-90.84,26.77,12.59,131.52,-285.66,-0.68,-33.97,-30.39,-103.98,31.43,2.0
2.0,2.0,-256.17,172.12,39.54,-105.24,-15.26,-62.34,-21.28,-2.58,-0.18,-16.97,148.47,33.36,4.35,99.69,1.94,-22.1,53.6,-18.96,-3.31,0.0
2.0,1.0,-22.39,59.87,-7.87,-137.41,-26.71,-138.35,47.12,32.3,9.28,178.28,-24.43,19.36,-37.28,-335.2,12.0,-150.98,19.43,67.38,26.9,0.0
2.0,1.0,16.95,91.32,40.44,149.43,-79.93,-113.17,67.85,57.2,0.27,-35.26,127.98,7.0,-174.31,-278.11,-12.34,54.67,3.17,-99.01,12.67,0.0
2.0,1.0,335.4,-34.57,35.08,-121.84,-21.17,19.84,42.78,-2.69,1.81,152.6,89.2,-42.84,79.84,-524.59,5.61,22.21,-45.93,-29.2,-10.94,1.0
3.0,1.0,-202.12,-213.96,68.42,21.64,37.13,-50.25,-20.7,37.31,4.55,152.93,-130.6,-0.53,6.05,231.15,-1.05,88.69,72.63,48.46,-49.61,1.0
1.0,2.0,69.73,-11.12,43.21,-140.31,78.08,-7.96,-28.92,4.39,-2.62,116.78,-38.35,38.62,105.93,-97.36,3.0,57.0,-31.15,-147.14,7.43,0.0
2.0,2.0,136.8,-103.27,9.47,43.89,7.8,-67.55,13.31,28.98,1.66,-356.9,-9.04,18.27,-165.02,84.34,-10.16,-2.58,-2.0,-62.03,-6.76,1.0
1.0,2.0,-187.27,108.8,-3.82,-112.96,28.43,-109.42,14.4,-4.38,8.23,88.32,61.18,39.98,-73.69,-172.0,13.18,180.9,12.02,8.93,-37.64,0.0
,2.0,-118.61,-0.73,5.35,28.22,42.02,59.43,21.3,47.32,11.18,128.45,-191.8,4.11,166.22,-203.0,-8.95,40.52,3.62,-124.47,18.72,2.0
2.0,2.0,121.19,-84.74,-25.28,-146.47,62.72,-129.01,51.11,78.07,-9.69,103.88,63.26,28.86,-108.42,-445.64,18.28,25.37,-62.03,-61.74,-25.09,1.0
1.0,2.0,196.75,98.38,25.46,68.27,44.31,108.15,18.65,-48.14,5.07,163.73,46.91,38.13,-34.83,-660.71,13.85,-8.19,87.23,-64.38,-20.75,0.0
2.0,1.0,58.72,96.62,-8.12,20.95,-40.62,-228.29,80.16,7.49,-2.88,-26.34,203.37,52.22,-72.33,-445.36,0.03,-0.92,-5.98,63.5,-10.71,0.0
0.0,1.0,4.25,175.4,54.9,-148.92,24.38,127.05,-5.87,-49.22,-1.21,588.41,-69.87,16.02,72.54,-591.75,8.86,-131.75,-39.88,51.28,-37.78,0.0
2.0,2.0,110.24,77.94,-15.73,36.97,47.5,105.78,1.48,40.45,-6.5,103.74,136.21,8.33,64.8,-465.22,-0.21,-34.35,-41.09,-89.88,19.7,1.0
2.0,2.0,323.34,46.53,52.14,110.51,78.38,151.0,-21.22,-6.67,-11.57,60.48,50.28,39.75,-26.77,-513.21,1.07,114.3,-19.39,192.94,-8.98,0.0
1.0,0.0,-26.83,-210.85,12.16,45.97,61.3,50.15,19.39,89.79,1.49,397.8,274.75,14.78,85.83,-108.58,-7.65,-16.96,15.6,-12.28,-9.93,2.0
2.0,2.0,147.85,-77.96,30.69,-99.2,125.88,77.55,-58.91,54.19,-4.6,-34.87,-58.39,-41.53,-148.22,-11.89,16.88,53.76,24.82,80.47,3.03,0.0
1.0,1.0,115.29,82.07,-3.21,-159.68,1.54,30.07,-30.3,-36.21,-0.84,92.13,29.4,-11.23,289.64,6.37,-0.0,-36.27,-25.4,72.17,12.61,0.0
2.0,1.0,19.76,194.01,-9.66,87.31,-96.72,48.11,12.03,-16.2,-1.25,40.48,-184.03,35.08,141.32,-157.82,5.48,63.28,-28.89,-97.92,-3.03,1.0
1.0,1.0,-0.07,140.88,-72.64,-61.71,-82.92,137.68,4.51,-68.77,0.69,-61.27,-11.35,23.75,171.38,-52.84,28.11,-75.71,-54.82,-79.16,-16.75,1.0
3.0,1.0,-39.95,100.0,-26.92,33.37,-106.39,166.96,8.11,24.33,-0.11,96.06,-52.74,-65.97,10.09,-120.46,-10.3,52.15,-10.92,59.6,-8.73,1.0
1.0,2.0,-203.2,80.46,-61.75,69.2,10.43,-57.69,34.84,-35.7,-9.66,-24.99,21.45,42.82,52.99,-134.19,-2.99,-103.22,-47.41,-132.08,-39.81,2.0
1.0,1.0,141.62,92.2,8.18,119.6,-4.36,18.75,39.95,91.43,-0.03,-17.58,-74.57,24.14,148.13,-319.01,-9.33,-31.5,-37.66,-25.25,7.29,2.0
2.0,1.0,7.49,37.71,-34.17,-99.29,0.45,65.32,-20.98,19.4,4.76,106.22,-98.71,-54.83,-221.47,-31.73,9.17,22.0,40.34,15.9,-26.97,0.0
1.0,2.0,149.98,94.94,21.97,42.3,-1.65,158.61,19.63,-35.26,5.21,53.62,28.81,-11.63,-174.33,-442.65,3.14,-0.29,-59.18,15.39,15.03,0.0
1.0,1.0,-102.6,64.2,62.35,64.62,-0.07,-138.42,34.35,82.31,-10.24,57.04,-24.11,42.41,-198.1,-86.85,-3.96,-66.08,94.4,149.2,-2.89,0.0
2.0,2.0,278.47,18.11,-18.23,32.56,61.89,28.91,-19.6,-11.7,-4.11,185.37,-27.04,-24.7,182.07,-438.6,-4.59,-68.33,12.41,-217.08,-2.2,0.0
1.0,1.0,-107.85,66.62,61.38,55.5,-7.4,110.19,23.92,45.03,-0.03,178.33,45.15,28.42,72.26,-193.5,11.26,150.36,-16.84,19.99,3.35,2.0
2.0,2.0,210.92,-57.8,2.54,58.08,82.9,-81.47,-40.64,-7.82,2.56,-98.16,-58.98,-25.52,252.64,27.82,-11.35,23.73,-11.25,132.54,1.57,0.0
1.0,1.0,-72.58,51.49,-73.34,111.08,67.2,1.03,-46.21,15.02,0.66,274.87,-11.7,-67.65,-208.68,-27.58,13.61,-104.21,-50.8,19.12,-19.5,0.0
1.0,1.0,-108.65,17.53,57.11,-43.89,-0.69,-21.1,21.95,-16.22,3.32,63.25,97.29,-28.12,150.41,-111.9,-9.14,-45.08,-47.32,23.76,8.71,2.0
1.0,0.0,-259.53,4.41,14.86,-95.91,-15.52,-82.1,26.24,69.45,4.68,363.98,-80.12,-12.31,-100.34,-40.38,1.9,-4.82,-26.61,2.31,-14.84,0.0
2.0,2.0,-252.53,152.44,36.97,124.1,-26.61,19.47,5.28,-31.97,0.69,111.12,154.49,71.21,-18.28,-157.76,4.15,-32.98,-37.76,36.74,32.11,0.0
2.0,2.0,110.35,-121.01,33.34,31.56,95.3,-65.79,-19.69,20.21,-3.35,94.9,136.72,-34.22,-170.88,-185.64,4.93,-50.99,27.21,15.64,38.18,1.0
2.0,2.0,163.97,-44.07,44.46,91.53,90.77,-26.8,-56.29,23.18,-5.66,216.28,-106.46,-19.17,184.39,-102.41,-6.09,50.24,96.98,63.69,-25.57,0.0
1.0,0.0,-105.89,-48.05,70.58,23.95,-7.81,-106.37,12.31,-1.89,-4.08,257.26,89.52,-21.08,-135.48,13.65,6.12,112.97,54.21,151.9,-15.17,0.0
1.0,2.0,3.86,38.06,31.1,-136.5,114.65,-150.97,2.48,64.25,3.11,271.64,-153.03,-9.85,118.6,-328.97,12.61,-14.25,-25.04,-46.78,-28.09,2.0
2.0,1.0,216.0,95.51,-87.98,44.87,-19.86,119.75,7.19,48.32,-2.38,-24.88,142.93,9.8,18.47,-323.42,-1.99,-92.14,-1.99,138.16,23.79,1.0
2.0,2.0,10.89,13.06,56.19,53.18,24.2,61.85,-3.57,16.2,4.65,123.92,62.41,27.94,171.44,-234.38,-3.66,-33.32,-42.51,-3.81,-16.16,1.0
2.0,1.0,-208.1,-16.84,-28.91,-74.09,-72.1,32.55,13.94,6.37,-2.0,193.96,72.76,-3.53,39.08,27.92,-6.06,-114.75,-76.44,35.99,-3.73,0.0
1.0,1.0,162.75,102.57,26.69,45.64,-8.28,120.4,-6.24,-50.26,1.92,50.07,-21.26,39.05,-40.19,-238.7,-13.26,96.9,25.16,-8.16,33.1,0.0
1.0,1.0,-134.28,-15.17,-15.96,46.51,1.48,168.38,-0.13,4.83,-2.79,177.03,94.73,-14.96,163.7,-82.94,12.76,-75.58,8.43,-5.84,33.8,0.0
2.0,1.0,-235.29,124.66,47.88,50.67,-94.64,61.81,33.15,12.39,2.74,86.77,106.8,-7.61,33.92,-76.36,-1.45,-115.77,-21.12,28.1,-21.86,1.0
1.0,2.0,53.73,104.13,24.72,-44.74,13.04,105.68,-41.32,-66.66,5.46,-118.26,-74.84,-14.54,-61.23,77.57,6.46,-16.71,-19.32,187.73,-22.06,0.0
1.0,1.0,115.01,59.45,-7.16,122.21,27.21,44.22,6.34,47.03,0.94,16.97,-12.21,-26.2,104.54,-225.04,3.23,-82.84,-6.58,115.95,-0.2,2.0
1.0,2.0,-251.28,116.03,-0.15,34.03,40.82,-88.88,34.8,18.85,1.45,38.81,-51.13,-78.62,52.42,-205.14,-7.49,-95.86,-23.16,-38.19,-22.27,2.0
2.0,1.0,242.32,63.95,-7.65,33.23,-22.64,29.11,3.54,12.64,0.7,131.17,-69.17,19.76,150.53,-359.55,-0.19,-21.35,-12.0,5.48,-2.62,1.0
1.0,2.0,197.0,71.91,-8.33,121.93,20.52,30.84,-23.11,-75.4,-6.35,-114.09,-27.11,-36.69,123.7,-85.55,7.54,-28.04,3.29,-2.81,6.47,0.0
2.0,2.0,478.98,34.88,10.97,-147.8,64.67,42.33,-4.21,40.97,5.53,-32.62,-24.11,40.81,119.1,-496.58,-6.62,34.82,16.62,-24.23,-38.79,1.0
2.0,1.0,-448.29,107.12,9.72,-90.37,-85.98,31.3,14.41,13.06,2.1,58.05,112.47,-25.37,57.33,148.94,3.6,9.01,-57.07,43.35,-11.33,0.0
1.0,2.0,-92.48,-3.46,-1.63,40.27,83.04,-67.63,14.25,46.98,-0.39,341.11,-18.9,1.83,144.94,-343.36,-2.34,86.78,32.9,-57.9,38.29,2.0
2.0,1.0,159.81,58.96,-77.84,-31.96,-91.44,127.77,43.25,4.79,1.38,151.34,162.79,19.44,51.75,-435.2,-4.71,60.56,22.77,129.81,43.81,1.0
1.0,2.0,238.75,44.05,0.62,84.26,46.54,119.59,-13.8,12.05,9.44,165.58,39.11,-19.14,85.98,-371.36,3.2,-48.62,-46.96,-50.52,-0.68,0.0
2.0,2.0,45.2,-29.49,-11.17,17.88,47.48,121.72,-9.35,-14.01,-2.98,192.34,-6.85,-4.94,162.41,-347.05,-5.25,102.84,-9.85,88.28,-19.18,1.0
1.0,2.0,-35.7,70.8,-33.27,83.37,86.27,-92.15,7.23,22.89,6.12,263.2,161.63,43.86,98.27,-375.79,16.84,104.38,3.67,-111.55,-7.29,2.0
2.0,1.0,170.09,-107.34,13.68,-54.92,-54.17,-74.15,32.03,42.55,-1.43,-167.22,-134.7,24.13,-30.6,57.38,-1.15,-62.56,8.18,66.58,-54.69,1.0
2.0,1.0,83.62,33.15,-67.79,-109.55,-37.58,-107.66,66.01,8.62,-8.59,148.16,87.95,-72.33,-99.9,-489.96,-1.2,-3.71,-41.89,-59.89,-0.01,0.0
2.0,1.0,142.52,26.78,30.81,-116.0,-69.27,54.97,38.84,10.57,1.61,-217.29,106.25,-48.1,-46.13,-155.12,7.26,68.27,23.63,53.54,7.12,1.0
1.0,1.0,-140.12,-41.52,6.52,-1.0,12.04,128.79,17.55,52.29,-12.56,232.02,-7.28,-15.69,130.45,-95.38,-9.33,-19.29,-12.05,-67.76,-2.05,2.0
1.0,1.0,-167.27,65.13,24.78,2.37,32.9,-19.01,51.48,109.38,0.42,109.29,3.31,38.01,62.47,-253.93,-12.56,-56.26,24.75,-24.25,-28.3,2.0
2.0,1.0,197.45,9.11,17.71,-5.56,-34.92,-9.98,31.27,4.2,-2.12,-255.7,-59.8,22.64,-31.84,-73.61,3.06,-88.5,5.24,132.08,-3.7,1.0
1.0,0.0,-54.77,95.0,2.92,-35.39,-42.81,52.57,-49.48,-44.12,2.93,165.68,-135.29,19.29,100.77,274.68,-1.91,-109.15,20.24,10.7,29.88,0.0
2.0,2.0,69.0,-47.41,-51.26,69.71,73.8,-19.44,-16.45,15.83,6.07,118.72,27.26,-6.46,-16.78,-162.11,-4.73,52.02,6.04,88.56,16.16,0.0
1.0,1.0,-17.35,74.01,-39.23,-55.5,-53.15,133.06,19.77,-5.23,3.97,34.67,-2.06,64.27,104.92,-157.91,5.97,158.38,-19.34,25.4,2.07,2.0
1.0,2.0,-366.45,61.32,-54.57,-25.53,-7.64,-84.42,39.73,-12.41,2.23,-77.49,-1.51,55.25,143.85,32.96,-3.17,-77.52,15.72,-10.89,17.41,2.0
2.0,1.0,-212.79,83.85,35.36,103.31,-39.03,-190.98,44.46,7.87,-6.96,124.14,162.13,-48.78,-3.92,-128.55,8.69,-75.53,63.44,5.02,-11.35,0.0
2.0,1.0,-327.6,172.21,-62.42,18.53,-63.7,-69.8,30.06,82.68,1.55,-37.5,-90.52,3.02,-119.72,63.8,-5.05,101.94,2.28,-46.94,12.0,0.0
1.0,0.0,-217.13,-12.87,-21.78,92.19,-20.64,-48.56,32.45,34.64,8.86,337.65,-78.37,8.84,-76.87,-128.53,-5.47,-13.82,-3.1,-21.49,-28.29,0.0
2.0,2.0,38.38,-0.24,-36.23,-10.46,29.25,-77.83,-21.2,-34.96,5.87,200.15,-37.72,33.68,162.76,-153.16,-1.6,-4.19,33.9,9.31,-29.32,2.0
2.0,2.0,436.54,160.96,32.0,-37.46,-16.07,85.8,32.4,62.22,-1.19,-90.87,-12.06,7.83,-31.68,-586.23,-0.7,22.61,-5.14,81.66,6.17,1.0
1.0,2.0,-223.19,37.46,-61.72,114.02,-58.85,175.49,56.94,15.43,4.55,-173.34,-73.73,40.27,140.5,-60.8,-17.56,63.12,-42.34,19.92,37.53,2.0
2.0,1.0,280.41,-138.88,-0.94,9.2,33.86,-109.83,9.62,25.98,1.45,-124.8,-69.56,-9.64,-96.72,-58.1,0.3,-18.58,9.19,112.07,-9.52,1.0
3.0,1.0,492.13,-44.23,-60.88,11.94,-79.16,-10.03,8.8,-0.67,2.06,-200.58,29.32,46.57,-244.08,-136.72,-13.99,41.75,-53.0,-36.73,-6.65,1.0
1.0,0.0,-222.12,-38.21,65.88,46.39,-2.05,-9.93,0.81,40.75,-10.69,266.15,34.5,20.14,-109.42,89.46,3.13,-129.34,3.78,102.53,6.13,0.0
2.0,1.0,80.55,-16.95,6.62,52.36,-8.32,-44.04,-0.71,33.32,-3.19,-128.88,25.18,-15.09,-155.46,53.44,2.41,174.7,-12.43,-105.8,7.88,1.0
2.0,1.0,198.4,-110.32,2.31,-33.11,5.53,-80.72,4.62,29.28,-3.72,41.93,164.48,31.62,-36.98,-93.44,9.82,29.73,23.87,3.55,-4.03,1.0
1.0,2.0,-61.27,-0.93,64.13,55.23,8.78,-77.71,41.73,36.45,-0.74,-321.37,-89.11,24.48,83.62,93.97,-11.51,-16.29,13.22,-112.96,-12.29,1.0
1.0,2.0,-200.07,116.64,22.38,13.8,38.95,-128.07,38.33,11.36,-1.32,70.0,-21.53,-20.49,25.62,-244.83,7.4,-42.63,-18.62,199.15,-12.5,2.0
1.0,2.0,-26.65,68.84,20.44,-1.7,40.32,63.98,-39.97,-37.38,2.13,-72.7,-99.96,26.12,8.66,139.27,6.49,91.0,-25.32,-89.01,-8.04,0.0
1.0,1.0,528.19,128.53,-0.81,-89.22,-5.73,-45.58,57.65,35.27,-1.06,-18.87,23.89,-32.38,38.92,-726.61,0.63,125.2,29.59,51.3,-9.62,1.0
2.0,0.0,-184.46,37.26,21.67,65.44,-66.58,32.48,47.89,67.92,1.75,332.82,-148.42,1.47,-150.8,-247.07,-4.59,11.7,31.35,24.34,-19.2,0.0
1.0,1.0,-145.52,-18.37,-76.56,-43.07,46.28,-9.46,34.44,110.62,-0.44,70.09,111.38,-73.64,225.3,-134.17,-12.68,-74.6,46.25,0.57,25.18,2.0
2.0,2.0,-602.29,-6.55,-6.35,61.39,4.74,-73.11,25.79,-21.18,2.86,124.41,-96.85,-34.04,120.89,86.16,-10.51,142.24,-29.24,-51.66,-13.73,2.0
1.0,2.0,377.92,37.57,4.08,148.28,48.16,29.95,21.24,-9.99,-1.86,178.06,-7.67,-31.43,348.75,-673.98,-7.52,-124.79,-21.78,-128.04,25.37,0.0
1.0,1.0,198.84,-60.03,25.76,-3.69,-3.02,-116.36,49.02,,9.35,-28.44,-70.22,12.34,10.8,-185.64,3.1,-84.64,21.36,111.08,-8.63,1.0
1.0,1.0,360.49,8.58,-9.36,-78.04,,-3.47,39.47,-46.06,-5.96,45.85,-11.24,-29.73,191.29,-446.93,17.64,25.17,78.58,-90.9,31.22,1.0
1.0,0.0,-232.81,192.45,-37.09,-14.33,-115.22,-158.08,57.13,51.34,1.07,53.27,148.2,23.38,9.84,2.83,18.68,-38.88,36.08,-32.22,-5.74,2.0
2.0,1.0,-243.0,-7.94,-99.16,-57.38,-29.45,67.48,29.26,16.64,2.34,180.17,82.62,-61.18,72.12,-124.8,-2.78,-59.64,-37.35,-114.73,-8.57,2.0
3.0,2.0,195.85,-141.79,6.47,-80.71,147.15,-123.34,-122.61,31.22,7.45,45.37,90.05,5.34,230.01,313.76,-6.52,-51.15,-44.14,-9.19,13.39,0.0
2.0,2.0,-284.02,135.44,-14.36,-19.19,10.22,73.15,-48.5,-10.51,5.99,50.56,-17.98,-42.56,-94.86,157.77,5.13,53.7,0.49,112.96,15.25,0.0
1.0,2.0,31.3,111.38,-1.85,-152.68,46.2,47.26,22.23,22.84,-2.75,102.28,2.65,27.8,127.3,-498.27,-10.66,168.42,14.12,-109.5,-25.63,1.0
2.0,3.0,78.53,6.98,-1.51,-122.91,124.23,-23.54,-59.96,-37.79,-7.21,95.99,-14.56,-30.87,62.31,-159.4,-17.3,119.55,-18.89,-92.9,-44.23,0.0
1.0,2.0,-316.55,-12.62,19.46,-68.64,60.68,-96.8,20.89,7.48,-3.82,308.94,15.31,-6.42,116.84,-171.79,-7.98,52.58,-26.13,33.31,-26.92,2.0
2.0,2.0,-89.34,152.83,-16.66,98.62,-32.85,-125.26,36.07,-8.97,7.02,-34.37,-99.39,30.62,-72.5,-253.31,14.67,41.09,25.87,9.86,12.96,0.0
1.0,2.0,144.36,78.02,-20.71,75.79,-0.28,219.84,-10.55,-33.89,7.32,-74.85,93.19,-8.12,-36.25,-183.86,9.98,8.62,-36.94,72.45,35.91,2.0
1.0,1.0,275.7,-22.41,-55.15,48.72,42.96,26.03,-13.3,-8.93,-2.74,-148.72,50.6,-1.6,34.32,-29.59,0.57,90.43,14.84,-67.98,-30.65,0.0
1.0,2.0,-613.99,114.93,-37.71,19.59,15.23,-120.38,62.97,-4.98,-5.29,44.77,-39.44,36.56,-47.93,-100.1,-1.49,105.28,-40.36,147.6,-3.14,2.0
2.0,1.0,-158.95,102.6,-8.7,35.22,-7.99,-106.34,3.76,38.58,9.16,45.39,68.7,-56.07,-73.71,9.72,11.51,91.16,5.92,138.28,21.45,0.0
1.0,1.0,180.83,125.57,-27.44,-212.54,132.81,-85.85,2.65,135.15,-2.04,294.53,-58.06,45.5,4.46,-559.86,3.7,59.31,-36.36,150.17,-44.37,2.0
2.0,2.0,88.57,-10.37,50.72,17.69,-25.78,32.5,2.64,-1.98,-7.18,-183.4,-53.58,-19.02,-51.49,14.53,1.69,11.15,-11.25,1.13,26.73,1.0
1.0,2.0,201.05,94.52,-54.35,-102.29,68.27,-76.66,-1.45,33.39,-12.35,15.45,-105.75,27.31,161.02,-286.38,16.87,54.37,15.62,2.57,-17.77,2.0
3.0,1.0,464.7,-5.51,-1.36,-66.71,-38.94,-39.95,15.51,17.49,5.17,-181.69,122.75,63.19,-288.6,-260.66,-2.73,47.99,-27.85,60.26,-24.94,1.0
2.0,1.0,-80.17,-28.25,40.28,100.3,-10.31,-50.96,23.31,30.01,-0.91,-103.26,44.89,44.99,38.11,66.55,9.09,-39.7,0.15,-115.62,12.6,1.0
2.0,2.0,148.58,-40.7,5.5,28.69,-26.43,49.18,36.03,-16.3,0.67,-171.05,22.15,35.53,-146.38,-262.35,4.59,58.18,31.47,-19.09,4.04,1.0
1.0,1.0,-137.75,93.02,-39.0,-108.11,11.76,51.57,-63.75,-52.25,7.69,92.89,-35.7,-27.36,0.64,286.08,10.15,121.23,-17.76,128.73,-2.46,0.0
1.0,1.0,-218.39,-26.86,12.67,-132.73,20.83,-11.93,28.2,70.85,0.33,109.81,-2.21,-10.81,48.62,63.44,-9.35,71.81,-18.48,-56.66,25.19,2.0
1.0,1.0,47.52,98.69,-51.88,-68.58,-64.1,24.54,38.3,10.33,4.01,-178.7,-26.84,123.77,-10.31,-16.23,11.27,76.05,16.61,-73.65,-33.3,2.0
1.0,2.0,235.55,83.56,-32.87,-39.91,25.63,105.73,-13.09,-27.92,-7.64,69.52,19.14,23.79,134.05,-315.6,8.49,-89.38,-35.98,100.78,-29.0,0.0
0.0,1.0,40.76,185.56,-27.91,56.56,19.01,86.8,-18.0,-74.44,3.58,418.21,-199.79,-14.87,238.43,-421.64,3.02,-127.89,6.98,-117.28,47.43,0.0
1.0,1.0,86.48,75.33,-29.75,196.65,-11.7,174.43,-3.27,16.33,-0.33,122.78,-64.71,39.62,-36.84,-223.03,-0.15,-9.04,-7.85,7.58,-16.44,0.0
2.0,1.0,-352.46,-155.02,3.03,76.77,21.78,60.94,-2.87,28.76,5.99,517.82,15.1,-10.33,299.91,13.57,0.51,-58.09,47.88,-2.52,-37.44,2.0
2.0,1.0,-92.62,-26.62,14.61,71.89,-5.98,74.78,31.32,18.57,4.13,204.04,290.95,-8.81,62.72,-314.34,-11.44,133.25,25.92,125.35,-14.89,1.0
1.0,2.0,231.58,22.92,-23.77,-48.75,73.9,89.93,-31.71,-7.96,-1.75,28.4,60.1,46.27,-58.7,-186.83,-14.21,67.95,-20.22,-65.74,22.22,0.0
1.0,1.0,55.48,115.28,50.03,-129.46,23.07,54.04,0.82,-52.23,3.05,319.6,-47.22,-18.87,115.37,-415.21,-7.41,-34.19,2.88,49.97,12.93,0.0
1.0,0.0,124.63,-76.45,11.19,-100.94,12.49,-128.29,31.53,72.95,-6.12,171.48,52.74,50.24,-179.07,-170.86,13.45,-68.86,-3.33,-85.41,-17.13,0.0
2.0,2.0,76.58,-13.57,41.36,-38.23,-56.8,16.44,43.95,-0.68,0.72,-361.3,-36.46,35.74,-31.55,-2.45,-8.67,46.99,-68.72,-154.01,-1.42,1.0
1.0,1.0,-103.41,-9.64,-2.67,-18.96,-2.54,40.95,15.45,15.13,7.57,232.69,-73.51,-34.29,103.0,-118.32,-2.99,-35.49,3.3,61.27,7.59,2.0
1.0,1.0,317.49,-70.01,-49.26,-167.24,30.95,-131.61,43.75,7.65,-5.17,-27.13,57.68,20.06,-32.65,-309.49,4.62,-14.39,-13.67,-73.85,-5.68,1.0
2.0,1.0,-208.38,39.09,-48.81,-53.85,-71.86,31.61,17.53,9.36,-2.82,172.3,-24.9,9.82,-23.6,-26.6,-13.48,110.11,-20.08,-140.93,-27.11,0.0
2.0,2.0,-167.18,189.52,-49.74,22.37,13.59,-209.9,-17.59,-32.07,-9.62,-82.58,-11.8,4.58,86.77,22.64,3.74,87.28,33.34,-55.8,9.04,0.0
2.0,1.0,-175.18,128.27,-97.08,-128.58,-50.86,-19.91,12.93,29.41,-3.35,31.91,-19.44,-10.48,-33.35,-66.81,-2.52,-81.86,-3.13,59.35,0.81,0.0
2.0,2.0,-146.31,31.18,27.43,10.96,36.56,2.94,-13.4,17.63,2.89,-134.47,120.39,16.95,-101.21,91.86,8.34,111.98,-43.73,-14.14,-29.69,1.0
2.0,1.0,129.15,41.51,-6.87,112.59,-6.4,8.98,-1.32,-5.01,-7.56,104.0,21.15,-8.26,-188.22,-233.55,3.23,137.59,9.58,-83.69,-32.14,0.0
1.0,1.0,-122.1,-108.08,-5.71,44.94,43.19,91.52,13.71,20.85,-7.62,278.02,-33.95,1.13,154.97,-82.92,11.44,6.83,6.51,-140.7,-7.24,2.0
1.0,1.0,-183.87,-33.57,21.96,-2.47,35.1,10.01,-35.14,19.67,11.3,279.64,44.94,37.01,-109.35,143.73,11.62,-22.94,-0.05,14.54,24.69,0.0
2.0,2.0,-204.39,193.73,-17.67,57.18,-74.78,-16.93,45.13,37.08,-3.35,-140.29,7.71,-6.01,-93.15,-171.58,3.31,41.91,5.01,-91.43,-10.16,0.0
